sample,h,model,n,mse_difference,lower,upper,block,draws,seed
full,3,CORE_GAP_RIDGE_EXT_R14B,84,-0.13263089359324484,-0.39929725058129095,0.06565691612547757,12,2000,1409
full,3,CORE_LEVEL_RF_EXT_R14B,84,0.08777837974302634,-0.41160043421520187,0.6916199358173903,12,2000,1409
full,3,CORE_LEVEL_RIDGE_EXT_R14B,84,-0.10433508357460308,-0.3472957162516482,0.11921217887870798,12,2000,1409
full,3,CORE_LOCAL_EXT_R14B,84,-0.08045259842156266,-0.4813432434807768,0.2607018557019364,12,2000,1409
full,3,CORE_LOCAL_R14,84,-0.08045259842156266,-0.4965895341730085,0.29970296057329754,12,2000,1409
full,3,FOOD_STABLE_PIPELINE_R14B,84,-0.009256099750337568,-0.18763663961143948,0.1629421290296548,12,2000,1409
full,3,FUEL_CONSTANT_PUMP_R14,84,-0.013586410661679368,-0.07110546099213039,0.039994273205762536,12,2000,1409
full,3,STABLE_LOCAL_CORE_R14B,84,1.5133720509468734e-06,-0.4661441494084676,0.4603344484978839,12,2000,1409
full,3,STABLE_LONG_CORE_R14B,84,-0.09749005855521811,-0.42744875588723125,0.19510911931557895,12,2000,1409
full,3,STABLE_LONG_GAP_R14B,84,-0.1632650602032624,-0.5148890952991896,0.08803039337593825,12,2000,1409
full,3,STABLE_PIPELINE_R14B,84,-0.016239468100299574,-0.22731856294856764,0.17743066961888274,12,2000,1409
full,4,CORE_GAP_ADAPT_EXT_R14B,83,-0.2818089763806334,-1.121127783458917,0.35761856527975144,12,2000,1409
full,4,CORE_GAP_RF_EXT_R14B,83,-0.07012741517459328,-0.731425046896903,0.47924441931955447,12,2000,1409
full,4,CORE_GAP_RIDGE_EXT_R14B,83,-0.06497989029992732,-0.5220240395125487,0.3142195374002131,12,2000,1409
full,4,CORE_LEVEL_RF_EXT_R14B,83,0.407611560068584,-0.46806549234314343,1.7259589248722536,12,2000,1409
full,4,CORE_LEVEL_RIDGE_EXT_R14B,83,-0.03571645982932819,-0.4778871711500745,0.4922006261937307,12,2000,1409
full,4,CORE_LOCAL_EXT_R14B,83,0.07607972350904717,-0.516937519823078,0.7560031575206966,12,2000,1409
full,4,CORE_LOCAL_R14,83,0.07607972350904717,-0.5384441821118219,0.7183611059119646,12,2000,1409
full,4,FOOD_STABLE_PIPELINE_R14B,83,-0.07638058574600197,-0.39418385798615363,0.16914983415777143,12,2000,1409
full,4,FUEL_CONSTANT_PUMP_R14,83,0.014818285210097704,-0.05187672328295881,0.09012632383404387,12,2000,1409
full,4,STABLE_LOCAL_CORE_R14B,83,0.1658157329397009,-0.5196329890306286,1.0352993302070252,12,2000,1409
full,4,STABLE_LONG_CORE_R14B,83,-0.031260761870984054,-0.6459946032378264,0.604158221531446,12,2000,1409
full,4,STABLE_LONG_GAP_R14B,83,-0.1158837424632433,-0.6941001390245403,0.42759107467505736,12,2000,1409
full,4,STABLE_PIPELINE_R14B,83,-0.055904403896797954,-0.3885579582405923,0.19925223270868028,12,2000,1409
full,5,CORE_GAP_ADAPT_EXT_R14B,82,-0.44082342014120895,-2.212311622921281,0.7667045354122461,12,2000,1409
full,5,CORE_GAP_RF_EXT_R14B,82,0.0031972679309622627,-1.2158549347516703,1.141115082966274,12,2000,1409
full,5,CORE_GAP_RIDGE_EXT_R14B,82,-0.09072282015184342,-0.9401149380665516,0.6425814612227526,12,2000,1409
full,5,CORE_LEVEL_RF_EXT_R14B,82,0.7604730841251759,-0.598124049726225,2.805104008768954,12,2000,1409
full,5,CORE_LEVEL_RIDGE_EXT_R14B,82,-0.06807198692166151,-0.9307627275025379,0.8538319537210731,12,2000,1409
full,5,CORE_LOCAL_EXT_R14B,82,0.2074337531147611,-0.805358256339513,1.2169387729708823,12,2000,1409
full,5,CORE_LOCAL_R14,82,0.2074337531147611,-0.8457137582206425,1.2658870631091312,12,2000,1409
full,5,FOOD_STABLE_PIPELINE_R14B,82,-0.10095824202849357,-0.4964891580496917,0.20469267355205983,12,2000,1409
full,5,FUEL_CONSTANT_PUMP_R14,82,0.03876852666927461,-0.04353295817119563,0.14189188248759962,12,2000,1409
full,5,STABLE_LOCAL_CORE_R14B,82,0.3056008549476437,-0.7324151177189067,1.5559564962552348,12,2000,1409
full,5,STABLE_LONG_CORE_R14B,82,-0.06793632566012743,-1.2471965256416984,1.1230944824484275,12,2000,1409
full,5,STABLE_LONG_GAP_R14B,82,-0.16793345854147154,-1.2595138433423168,0.8036484353357872,12,2000,1409
full,5,STABLE_PIPELINE_R14B,82,-0.055661178138530935,-0.4010506719711289,0.23754316640907513,12,2000,1409
full,6,CORE_GAP_ADAPT_EXT_R14B,81,-0.5504029143446514,-3.2506144596363757,1.2574243544518755,12,2000,1409
full,6,CORE_GAP_RF_EXT_R14B,81,0.16333861056106438,-1.453174450960109,1.8885921550200897,12,2000,1409
full,6,CORE_GAP_RIDGE_EXT_R14B,81,-0.0959675821273661,-1.1235000114407157,0.8617047086233756,12,2000,1409
full,6,CORE_LEVEL_RF_EXT_R14B,81,1.213932378087866,-0.3556823173424473,3.8856366856474134,12,2000,1409
full,6,CORE_LEVEL_RIDGE_EXT_R14B,81,-0.10909972375298972,-1.2025411566705053,0.972058113364571,12,2000,1409
full,6,CORE_LOCAL_EXT_R14B,81,0.35818760388381365,-0.7943771510761164,1.6246709067149592,12,2000,1409
full,6,CORE_LOCAL_R14,81,0.35818760388381365,-0.806729152204311,1.632641647753167,12,2000,1409
full,6,FOOD_STABLE_PIPELINE_R14B,81,-0.037068530991955194,-0.40772286959298915,0.2765326972458333,12,2000,1409
full,6,FUEL_CONSTANT_PUMP_R14,81,0.07288046249783982,-0.051984193248166236,0.24152024149618098,12,2000,1409
full,6,STABLE_LOCAL_CORE_R14B,81,0.5545309269417437,-0.4872844596588705,1.9221236403848712,12,2000,1409
full,6,STABLE_LONG_CORE_R14B,81,-0.015267629369221344,-1.2189291339279726,1.294719105413329,12,2000,1409
full,6,STABLE_LONG_GAP_R14B,81,-0.10487959616174482,-1.328044575880154,1.0465821929069112,12,2000,1409
full,6,STABLE_PIPELINE_R14B,81,0.04443391537278435,-0.26472201977054427,0.3939936261646327,12,2000,1409
full,7,CORE_GAP_ADAPT_EXT_R14B,80,-0.2995277965125237,-3.307044101702232,2.0889537601318016,12,2000,1409
full,7,CORE_GAP_RF_EXT_R14B,80,0.1564321963806795,-2.5739673224902395,2.6808149860101813,12,2000,1409
full,7,CORE_GAP_RIDGE_EXT_R14B,80,-0.19654484728140945,-2.2724051392527715,1.4352385634964828,12,2000,1409
full,7,CORE_LEVEL_RF_EXT_R14B,80,1.4907062488630882,-0.6211591094931763,4.570684347820196,12,2000,1409
full,7,CORE_LEVEL_RIDGE_EXT_R14B,80,-0.30138192328391755,-2.3227680967084807,1.5788990901514233,12,2000,1409
full,7,CORE_LOCAL_EXT_R14B,80,0.10752369980334264,-1.8123643140292895,1.8855019197608127,12,2000,1409
full,7,CORE_LOCAL_R14,80,0.10752369980334264,-1.7522684074174655,1.9623154476227649,12,2000,1409
full,7,FOOD_STABLE_PIPELINE_R14B,80,0.015975275659815224,-0.31804999387197447,0.41038474362349836,12,2000,1409
full,7,FUEL_CONSTANT_PUMP_R14,80,0.07671374323533212,-0.09032361437988196,0.26603082589017846,12,2000,1409
full,7,STABLE_LOCAL_CORE_R14B,80,0.3716253158042078,-1.2082512352830104,2.112233190297755,12,2000,1409
full,7,STABLE_LONG_CORE_R14B,80,-0.14244530072561806,-2.2165037119728628,1.9406231325046774,12,2000,1409
full,7,STABLE_LONG_GAP_R14B,80,-0.170577894935706,-2.2073483347757437,1.741364023446023,12,2000,1409
full,7,STABLE_PIPELINE_R14B,80,0.10176968161807945,-0.2712426099929183,0.5736773133837755,12,2000,1409
full,8,CORE_GAP_ADAPT_EXT_R14B,79,0.9533695507479133,-1.422474995031136,3.570931305484807,12,2000,1409
full,8,CORE_GAP_RF_EXT_R14B,79,1.2447793476239022,-1.2054907160146355,4.456389036918866,12,2000,1409
full,8,CORE_GAP_RIDGE_EXT_R14B,79,0.9416560007972883,-0.6289194879728626,2.786291814098441,12,2000,1409
full,8,CORE_LEVEL_RF_EXT_R14B,79,2.7687449003774827,-0.2395646030808719,7.528141998674727,12,2000,1409
full,8,CORE_LEVEL_RIDGE_EXT_R14B,79,0.7189683428905653,-0.9403357783429533,2.94688812535295,12,2000,1409
full,8,CORE_LOCAL_EXT_R14B,79,0.8124383787897793,-0.7680979700412844,2.6734749170539502,12,2000,1409
full,8,CORE_LOCAL_R14,79,0.8124383787897793,-0.7435220908010787,2.7859821979278765,12,2000,1409
full,8,FOOD_STABLE_PIPELINE_R14B,79,0.10232463208793997,-0.23876024896682366,0.5499014843901562,12,2000,1409
full,8,FUEL_CONSTANT_PUMP_R14,79,0.07332340328398006,-0.13618344747419348,0.3242839329378103,12,2000,1409
full,8,STABLE_LOCAL_CORE_R14B,79,1.162240642292777,-0.48980082482842846,3.311240316527047,12,2000,1409
full,8,STABLE_LONG_CORE_R14B,79,0.9516281591094197,-0.9275329612899351,3.9606153420782673,12,2000,1409
full,8,STABLE_LONG_GAP_R14B,79,1.0068205467820808,-0.7135584003241705,3.432537479902269,12,2000,1409
full,8,STABLE_PIPELINE_R14B,79,0.18794577230014559,-0.34716873770044127,0.8370841963846165,12,2000,1409
full,9,CORE_GAP_ADAPT_EXT_R14B,78,1.2060770248151624,-1.8062919058127127,4.477277898986404,12,2000,1409
full,9,CORE_GAP_RF_EXT_R14B,78,1.235888512356078,-2.2334681996532164,5.877759402087967,12,2000,1409
full,9,CORE_GAP_RIDGE_EXT_R14B,78,1.0418936739807485,-1.0803282672760108,3.661368525254448,12,2000,1409
full,9,CORE_LEVEL_RF_EXT_R14B,78,2.7552741781770496,-0.7275797961818186,8.392612920456374,12,2000,1409
full,9,CORE_LEVEL_RIDGE_EXT_R14B,78,0.6281956873523198,-1.587874442786809,3.46478522811464,12,2000,1409
full,9,CORE_LOCAL_EXT_R14B,78,0.28451982381051316,-1.8125059859944137,2.7938145300634463,12,2000,1409
full,9,CORE_LOCAL_R14,78,0.28451982381051316,-1.950683849429944,2.8141905113384755,12,2000,1409
full,9,FOOD_STABLE_PIPELINE_R14B,78,0.11457894785256151,-0.373445279404405,0.7224961731889243,12,2000,1409
full,9,FUEL_CONSTANT_PUMP_R14,78,0.08671618771178495,-0.23765215557293778,0.4584954383479168,12,2000,1409
full,9,STABLE_LOCAL_CORE_R14B,78,0.6674541705726097,-1.2753146300863458,3.1212866538548756,12,2000,1409
full,9,STABLE_LONG_CORE_R14B,78,0.872976501524546,-1.6290201193581173,4.5236525457612755,12,2000,1409
full,9,STABLE_LONG_GAP_R14B,78,1.07954505478695,-1.0489785041365354,4.02078610102807,12,2000,1409
full,9,STABLE_PIPELINE_R14B,78,0.21905996684898446,-0.5270472995862379,1.1772352962256631,12,2000,1409
full,10,CORE_GAP_ADAPT_EXT_R14B,77,1.1247482657536751,-3.435117180521774,6.273237956056237,12,2000,1409
full,10,CORE_GAP_RF_EXT_R14B,77,1.1799272083118335,-4.003627973119607,7.967821990503453,12,2000,1409
full,10,CORE_GAP_RIDGE_EXT_R14B,77,0.9140649481994182,-2.018180699286124,4.2234972273926745,12,2000,1409
full,10,CORE_LEVEL_RF_EXT_R14B,77,2.3544985453788687,-1.2623850156506933,8.254781002732566,12,2000,1409
full,10,CORE_LEVEL_RIDGE_EXT_R14B,77,0.21816652761319658,-2.2809709499866915,2.768253225942211,12,2000,1409
full,10,CORE_LOCAL_EXT_R14B,77,-0.3163451892058945,-3.553944508301527,2.9829405280688,12,2000,1409
full,10,CORE_LOCAL_R14,77,-0.3163451892058945,-3.361545683826186,2.858358503281249,12,2000,1409
full,10,FOOD_STABLE_PIPELINE_R14B,77,0.09108405423506312,-0.5683520799582493,0.8238064461042361,12,2000,1409
full,10,FUEL_CONSTANT_PUMP_R14,77,0.10528633070834026,-0.3170256157621137,0.5844656896573533,12,2000,1409
full,10,STABLE_LOCAL_CORE_R14B,77,0.068508493287166,-2.8969818285494937,3.017875783266101,12,2000,1409
full,10,STABLE_LONG_CORE_R14B,77,0.40124009837965413,-2.3374311107716865,3.6927509286383753,12,2000,1409
full,10,STABLE_LONG_GAP_R14B,77,0.8464099018914908,-1.9461205550865426,4.033019323055627,12,2000,1409
full,10,STABLE_PIPELINE_R14B,77,0.2209459606950906,-0.7717737707539049,1.4438541688156452,12,2000,1409
full,11,CORE_GAP_ADAPT_EXT_R14B,76,2.488714113444337,-3.3951682836776267,10.600396654240757,12,2000,1409
full,11,CORE_GAP_RF_EXT_R14B,76,1.8905302372304766,-4.509186961277467,9.49711576144892,12,2000,1409
full,11,CORE_GAP_RIDGE_EXT_R14B,76,1.5467544208325235,-2.1504697051317776,6.341429263938233,12,2000,1409
full,11,CORE_LEVEL_RF_EXT_R14B,76,2.4989487590919044,-2.3048046253294148,9.437780542709469,12,2000,1409
full,11,CORE_LEVEL_RIDGE_EXT_R14B,76,0.441036912701086,-2.5707638413746654,3.448768932130586,12,2000,1409
full,11,CORE_LOCAL_EXT_R14B,76,-0.35992055658248207,-4.394671624820375,3.7918845846494693,12,2000,1409
full,11,CORE_LOCAL_R14,76,-0.35992055658248207,-4.617638390586487,3.6935929914160353,12,2000,1409
full,11,FOOD_STABLE_PIPELINE_R14B,76,0.06155437527491686,-0.7250229571852868,0.9532450557496415,12,2000,1409
full,11,FUEL_CONSTANT_PUMP_R14,76,0.12379981436392302,-0.4345416246092456,0.7656057999885074,12,2000,1409
full,11,STABLE_LOCAL_CORE_R14B,76,0.02274329799909587,-3.842618260006468,3.8417142863673592,12,2000,1409
full,11,STABLE_LONG_CORE_R14B,76,0.5627306496170652,-2.5382875766653727,4.54322198864667,12,2000,1409
full,11,STABLE_LONG_GAP_R14B,76,1.3633879131565934,-2.2047164508352566,5.454232832779031,12,2000,1409
full,11,STABLE_PIPELINE_R14B,76,0.22069956750883052,-1.0561351997837407,1.7493082572237832,12,2000,1409
full,12,CORE_GAP_ADAPT_EXT_R14B,75,4.621871245376544,-3.4748042769482255,16.64822043922845,12,2000,1409
full,12,CORE_GAP_RF_EXT_R14B,75,2.7599117231530528,-4.974234829871164,13.201150900027832,12,2000,1409
full,12,CORE_GAP_RIDGE_EXT_R14B,75,2.3694291963533574,-2.4496536003533924,9.846391117448889,12,2000,1409
full,12,CORE_LEVEL_RF_EXT_R14B,75,2.643735457733281,-2.6266189242381754,9.524918887241892,12,2000,1409
full,12,CORE_LEVEL_RIDGE_EXT_R14B,75,0.848753849788195,-2.070698411115705,4.123328190546111,12,2000,1409
full,12,CORE_LOCAL_EXT_R14B,75,-0.34423646218558795,-5.240122479727865,4.471712038834473,12,2000,1409
full,12,CORE_LOCAL_R14,75,-0.34423646218558795,-4.694377325171702,4.257635222833491,12,2000,1409
full,12,FOOD_STABLE_PIPELINE_R14B,75,0.030872175890920957,-0.8530309940506223,0.9732041043444185,12,2000,1409
full,12,FUEL_CONSTANT_PUMP_R14,75,0.17775478055453825,-0.5370734555880954,0.962851009859991,12,2000,1409
full,12,STABLE_LOCAL_CORE_R14B,75,0.02558012707891241,-4.399600953734858,4.527240926225483,12,2000,1409
full,12,STABLE_LONG_CORE_R14B,75,0.9018174057548862,-2.340239921693845,4.43748251433674,12,2000,1409
full,12,STABLE_LONG_GAP_R14B,75,2.0592328898224777,-2.07963260298973,7.711415908417374,12,2000,1409
full,12,STABLE_PIPELINE_R14B,75,0.25258588380698427,-1.295095810479146,1.9801908428209734,12,2000,1409
recent_targets,1,CORE_GAP_ADAPT_EXT_R14B,31,0.0005867703209003289,-0.01489622401871649,0.015390400818374506,12,2000,1409
recent_targets,1,CORE_GAP_RF_EXT_R14B,31,-0.008901507956542633,-0.020646949809098133,0.0039942601601685715,12,2000,1409
recent_targets,1,CORE_GAP_RIDGE_EXT_R14B,31,-0.002777079218557238,-0.016325343609251964,0.011068835383174163,12,2000,1409
recent_targets,1,CORE_LEVEL_RF_EXT_R14B,31,-0.01256127438894592,-0.023530501088612543,0.0009507452067650704,12,2000,1409
recent_targets,1,CORE_LEVEL_RIDGE_EXT_R14B,31,-0.0009501256257192919,-0.014587660964831852,0.01302114341627428,12,2000,1409
recent_targets,1,CORE_LOCAL_EXT_R14B,31,-0.015601610057899408,-0.026641186256637545,-0.0023849450446135688,12,2000,1409
recent_targets,1,CORE_LOCAL_R14,31,-0.015601610057899408,-0.027405755473728918,-0.002910090598305273,12,2000,1409
recent_targets,1,FOOD_STABLE_PIPELINE_R14B,31,-0.00641685685963017,-0.021175364620670534,0.00890704078755076,12,2000,1409
recent_targets,1,FUEL_CONSTANT_PUMP_R14,31,-0.017525466149992633,-0.035966496806424185,-0.002604280435547412,12,2000,1409
recent_targets,1,STABLE_LOCAL_CORE_R14B,31,-0.03149336443908221,-0.06903679337105496,0.0013875481887790102,12,2000,1409
recent_targets,1,STABLE_LONG_CORE_R14B,31,-0.018424459433708094,-0.04480038958576877,0.0066118286551935974,12,2000,1409
recent_targets,1,STABLE_LONG_GAP_R14B,31,-0.020207099850516736,-0.04942703295590125,0.00501404982765269,12,2000,1409
recent_targets,1,STABLE_PIPELINE_R14B,31,-0.019265241243125786,-0.05016411084959221,0.00762907247037597,12,2000,1409
recent_targets,2,CORE_GAP_ADAPT_EXT_R14B,31,-0.005483366450881034,-0.04777829565754201,0.045539818439224375,12,2000,1409
recent_targets,2,CORE_GAP_RF_EXT_R14B,31,-0.02889809876438135,-0.06760088706536792,0.01704955333582618,12,2000,1409
recent_targets,2,CORE_GAP_RIDGE_EXT_R14B,31,-0.015921636875830817,-0.057928102539350046,0.03940233014034616,12,2000,1409
recent_targets,2,CORE_LEVEL_RF_EXT_R14B,31,-0.03797658724538979,-0.08563986986564605,0.014946271658974082,12,2000,1409
recent_targets,2,CORE_LEVEL_RIDGE_EXT_R14B,31,-0.0035751687703947706,-0.046864715267701626,0.05045044252150929,12,2000,1409
recent_targets,2,CORE_LOCAL_EXT_R14B,31,-0.04848565734218708,-0.09724421022603826,0.0003679235059969759,12,2000,1409
recent_targets,2,CORE_LOCAL_R14,31,-0.04848565734218708,-0.09783920899723604,0.00600832871586126,12,2000,1409
recent_targets,2,FOOD_STABLE_PIPELINE_R14B,31,-0.043611838947479775,-0.0888707875753048,0.002555477675695825,12,2000,1409
recent_targets,2,FUEL_CONSTANT_PUMP_R14,31,-0.029418710828793552,-0.06073727696023212,-0.00107694774010645,12,2000,1409
recent_targets,2,STABLE_LOCAL_CORE_R14B,31,-0.10344584944059627,-0.2111169830722337,-0.013305991970582107,12,2000,1409
recent_targets,2,STABLE_LONG_CORE_R14B,31,-0.0630378019649543,-0.1400180130820545,0.006698776885279071,12,2000,1409
recent_targets,2,STABLE_LONG_GAP_R14B,31,-0.07328831563422396,-0.16319717494424613,0.0003508595045064385,12,2000,1409
recent_targets,2,STABLE_PIPELINE_R14B,31,-0.06501893830089468,-0.13827574855595876,0.003120604609515817,12,2000,1409
recent_targets,3,CORE_GAP_ADAPT_EXT_R14B,31,-0.022032845937771044,-0.09546975452692465,0.062265214660903824,12,2000,1409
recent_targets,3,CORE_GAP_RF_EXT_R14B,31,-0.04586798935657047,-0.10926641594709094,0.01971184740266229,12,2000,1409
recent_targets,3,CORE_GAP_RIDGE_EXT_R14B,31,-0.03663811693624684,-0.11248357684631544,0.0463729758935098,12,2000,1409
recent_targets,3,CORE_LEVEL_RF_EXT_R14B,31,-0.061310634538340666,-0.12933107787282422,0.015051580707702732,12,2000,1409
recent_targets,3,CORE_LEVEL_RIDGE_EXT_R14B,31,-0.014940541889170567,-0.08958852402714396,0.06768910104563755,12,2000,1409
recent_targets,3,CORE_LOCAL_EXT_R14B,31,-0.07323471769461472,-0.1461450507145609,0.0028957198772833486,12,2000,1409
recent_targets,3,CORE_LOCAL_R14,31,-0.07323471769461472,-0.1457000482423987,0.0026490361271889256,12,2000,1409
recent_targets,3,FOOD_STABLE_PIPELINE_R14B,31,-0.027278109313262244,-0.07832011706051634,0.025809182969221835,12,2000,1409
recent_targets,3,FUEL_CONSTANT_PUMP_R14,31,-0.007037221502016042,-0.03742846412426863,0.02559460336851763,12,2000,1409
recent_targets,3,STABLE_LOCAL_CORE_R14B,31,-0.0906781141302215,-0.22149414197739084,0.03871367359781564,12,2000,1409
recent_targets,3,STABLE_LONG_CORE_R14B,31,-0.03463853928671595,-0.15257924298865078,0.09924484857704274,12,2000,1409
recent_targets,3,STABLE_LONG_GAP_R14B,31,-0.051689912609467634,-0.1815358614730615,0.08966567239136164,12,2000,1409
recent_targets,3,STABLE_PIPELINE_R14B,31,-0.02592458894026441,-0.10240220170493282,0.05476421120756962,12,2000,1409
recent_targets,4,CORE_GAP_ADAPT_EXT_R14B,31,-0.0372501523529634,-0.12989138820861673,0.05776236249072551,12,2000,1409
recent_targets,4,CORE_GAP_RF_EXT_R14B,31,-0.04986988976876268,-0.1286792124002788,0.02885820564365969,12,2000,1409
recent_targets,4,CORE_GAP_RIDGE_EXT_R14B,31,-0.04413830052152472,-0.13219269954325516,0.04273134131814812,12,2000,1409
recent_targets,4,CORE_LEVEL_RF_EXT_R14B,31,-0.09210204157710108,-0.14727969197621904,-0.03812609080680135,12,2000,1409
recent_targets,4,CORE_LEVEL_RIDGE_EXT_R14B,31,-0.04567065109370896,-0.1099845108279206,0.015099869033677245,12,2000,1409
recent_targets,4,CORE_LOCAL_EXT_R14B,31,-0.07013081999198972,-0.16059623155375083,0.024880110825673867,12,2000,1409
recent_targets,4,CORE_LOCAL_R14,31,-0.07013081999198972,-0.15660881931551474,0.020980971238310976,12,2000,1409
recent_targets,4,FOOD_STABLE_PIPELINE_R14B,31,-0.013565382590596385,-0.07293878765555661,0.04529731649157973,12,2000,1409
recent_targets,4,FUEL_CONSTANT_PUMP_R14,31,0.003328979889400401,-0.02995362009820651,0.04141207257119454,12,2000,1409
recent_targets,4,STABLE_LOCAL_CORE_R14B,31,-0.06748425031086173,-0.21708020963487495,0.08678692311643527,12,2000,1409
recent_targets,4,STABLE_LONG_CORE_R14B,31,-0.03349045136312282,-0.1713148602888446,0.10358821877203982,12,2000,1409
recent_targets,4,STABLE_LONG_GAP_R14B,31,-0.03307093620877673,-0.1869446513506783,0.133019204513875,12,2000,1409
recent_targets,4,STABLE_PIPELINE_R14B,31,-0.00445581753975289,-0.09109083842138695,0.09110690500280852,12,2000,1409
recent_targets,5,CORE_GAP_ADAPT_EXT_R14B,31,-0.036324078895780335,-0.16368022510081237,0.09229856056842187,12,2000,1409
recent_targets,5,CORE_GAP_RF_EXT_R14B,31,-0.0290760267605338,-0.1617705398219724,0.13380046934495357,12,2000,1409
recent_targets,5,CORE_GAP_RIDGE_EXT_R14B,31,-0.048277506308023486,-0.1535080274117174,0.050169415268813994,12,2000,1409
recent_targets,5,CORE_LEVEL_RF_EXT_R14B,31,-0.14371157576456076,-0.1936273874164437,-0.10023749400112743,12,2000,1409
recent_targets,5,CORE_LEVEL_RIDGE_EXT_R14B,31,-0.08218106382654936,-0.1444626285244624,-0.019217483295588176,12,2000,1409
recent_targets,5,CORE_LOCAL_EXT_R14B,31,-0.05392960176551732,-0.19232679458626858,0.13435533714456815,12,2000,1409
recent_targets,5,CORE_LOCAL_R14,31,-0.05392960176551732,-0.18970961436918493,0.13435686446881212,12,2000,1409
recent_targets,5,FOOD_STABLE_PIPELINE_R14B,31,-0.013389016055457286,-0.07469539723412816,0.039308933511032894,12,2000,1409
recent_targets,5,FUEL_CONSTANT_PUMP_R14,31,0.0032319799131644796,-0.035088923207125707,0.044920586645981635,12,2000,1409
recent_targets,5,STABLE_LOCAL_CORE_R14B,31,-0.05995240879374438,-0.24990097643634487,0.13943094910633527,12,2000,1409
recent_targets,5,STABLE_LONG_CORE_R14B,31,-0.08124066737426677,-0.19907083706967138,0.023068043100419457,12,2000,1409
recent_targets,5,STABLE_LONG_GAP_R14B,31,-0.05799352684060791,-0.21518018853275628,0.09361373091892408,12,2000,1409
recent_targets,5,STABLE_PIPELINE_R14B,31,-0.002316731104987202,-0.09524992138821475,0.0797451021051063,12,2000,1409
recent_targets,6,CORE_GAP_ADAPT_EXT_R14B,31,-0.02728529810105719,-0.21552195991258813,0.1631246281421896,12,2000,1409
