scope,sample,metric,h,model,n,mae,rmse,bias
all_models_common,full,headline_yy,1,STATE_FAST_R15,89,0.5011490271524494,0.8566907198286517,-0.10481303955374352
all_models_common,full,headline_yy,1,FOOD_ECM_R27,89,0.49675020879758863,0.8565102446542125,-0.1309219798852195
all_models_common,full,headline_yy,1,ADMIN_ZERO_R28,89,0.5083867471811901,0.8732442477260315,-0.15162562791213036
all_models_common,full,headline_yy,1,ADMIN_JAN_ONLY_R28,89,0.4969569759280032,0.8578773154459893,-0.14019585665894338
all_models_common,full,headline_yy,1,ADMIN_RECENT_R28,89,0.5630353829078399,0.9329998821551418,-0.05134733390618042
all_models_common,full,headline_yy,1,ADMIN_HALF_R28,89,0.5025684779893894,0.8645967126893055,-0.14127380389867494
all_models_common,full,headline_yy,1,ADMIN_F000_R28,89,0.5083867471811901,0.8732442477260315,-0.15162562791213036
all_models_common,full,headline_yy,1,ADMIN_F025_R28,89,0.5054776125852897,0.8688513683968845,-0.14644971590540268
all_models_common,full,headline_yy,1,ADMIN_F050_R28,89,0.5025684779893894,0.8645967126893055,-0.14127380389867494
all_models_common,full,headline_yy,1,ADMIN_F075_R28,89,0.4996593433934891,0.8604823309462242,-0.1360978918919474
all_models_common,origins_2019_2021,headline_yy,1,STATE_FAST_R15,35,0.3599172069594031,0.4482062213331993,-0.12292045603346083
all_models_common,origins_2019_2021,headline_yy,1,FOOD_ECM_R27,35,0.3586028401300084,0.4466211420824185,-0.12916235822292269
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_ZERO_R28,35,0.3725844515453873,0.46509569114464616,-0.149259618190419
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_JAN_ONLY_R28,35,0.3597747557092382,0.4481162318150392,-0.13644992235426995
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_RECENT_R28,35,0.3617750026642705,0.44883204202815674,-0.1272941285717317
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_HALF_R28,35,0.3655936458376979,0.4551330530842389,-0.13921098820667074
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_F000_R28,35,0.3725844515453873,0.46509569114464616,-0.149259618190419
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_F025_R28,35,0.3690890486915425,0.45993860150943366,-0.14423530319854494
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_F050_R28,35,0.3655936458376979,0.4551330530842389,-0.13921098820667074
all_models_common,origins_2019_2021,headline_yy,1,ADMIN_F075_R28,35,0.3620982429838531,0.45069029108168884,-0.1341866732147967
all_models_common,origins_2022_2023,headline_yy,1,STATE_FAST_R15,24,1.026947126068153,1.5134867436221016,-0.24185296061662945
all_models_common,origins_2022_2023,headline_yy,1,FOOD_ECM_R27,24,1.0130593612833232,1.5146839570802892,-0.3046436348514457
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_ZERO_R28,24,1.0289403817135614,1.5410231843469346,-0.3254002153591515
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_JAN_ONLY_R28,24,1.0167260624891294,1.5172841540456006,-0.31318589613471953
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_RECENT_R28,24,1.0728498288445552,1.5559290492255695,-0.193311473821834
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_HALF_R28,24,1.0209998714984423,1.5277520844732588,-0.31502192510529875
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_F000_R28,24,1.0289403817135614,1.5410231843469346,-0.3254002153591515
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_F025_R28,24,1.0249701266060014,1.534362590129946,-0.32021107023222517
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_F050_R28,24,1.0209998714984423,1.5277520844732588,-0.31502192510529875
all_models_common,origins_2022_2023,headline_yy,1,ADMIN_F075_R28,24,1.0170296163908834,1.5211923203727717,-0.30983277997837305
all_models_common,origins_2024plus,headline_yy,1,STATE_FAST_R15,30,0.24528100491177385,0.3322785235245191,0.025944216522902026
all_models_common,origins_2024plus,headline_yy,1,FOOD_ECM_R27,30,0.24487481692117782,0.32900794382959225,0.006002452148415179
all_models_common,origins_2024plus,headline_yy,1,ADMIN_ZERO_R28,30,0.25037985113039657,0.3317826578091531,-0.015366302629843346
all_models_common,origins_2024plus,headline_yy,1,ADMIN_JAN_ONLY_R28,30,0.24118763026766138,0.3276149193979595,-0.006174081767108231
all_models_common,origins_2024plus,headline_yy,1,ADMIN_RECENT_R28,30,0.3899876031092988,0.6408530619772327,0.15082857180281894
all_models_common,origins_2024plus,headline_yy,1,ADMIN_HALF_R28,30,0.24762733402578718,0.329807904127592,-0.004681925240714076
all_models_common,origins_2024plus,headline_yy,1,ADMIN_F000_R28,30,0.25037985113039657,0.3317826578091531,-0.015366302629843346
all_models_common,origins_2024plus,headline_yy,1,ADMIN_F025_R28,30,0.24900359257809193,0.3306494538623856,-0.010024113935278712
all_models_common,origins_2024plus,headline_yy,1,ADMIN_F050_R28,30,0.24762733402578718,0.329807904127592,-0.004681925240714076
all_models_common,origins_2024plus,headline_yy,1,ADMIN_F075_R28,30,0.24625107547348252,0.32926024491202865,0.0006602634538506476
all_models_common,recent_targets,headline_yy,1,STATE_FAST_R15,31,0.24438850210608357,0.32920363908223343,0.01808751863715119
all_models_common,recent_targets,headline_yy,1,FOOD_ECM_R27,31,0.24624362059174154,0.32774560085206134,-0.003459166653425727
all_models_common,recent_targets,headline_yy,1,ADMIN_ZERO_R28,31,0.25601465647877997,0.33519695503165725,-0.028582190187922057
all_models_common,recent_targets,headline_yy,1,ADMIN_JAN_ONLY_R28,31,0.24267537544317724,0.3263923917167949,-0.015242909152319349
all_models_common,recent_targets,headline_yy,1,ADMIN_RECENT_R28,31,0.44812386821160194,0.7432833020594127,0.21667964436662135
all_models_common,recent_targets,headline_yy,1,ADMIN_HALF_R28,31,0.2511291385352607,0.33069155950190204,-0.016020678420673885
all_models_common,recent_targets,headline_yy,1,ADMIN_F000_R28,31,0.25601465647877997,0.33519695503165725,-0.028582190187922057
all_models_common,recent_targets,headline_yy,1,ADMIN_F025_R28,31,0.2535718975070204,0.33275277276538334,-0.022301434304297964
all_models_common,recent_targets,headline_yy,1,ADMIN_F050_R28,31,0.2511291385352607,0.33069155950190204,-0.016020678420673885
all_models_common,recent_targets,headline_yy,1,ADMIN_F075_R28,31,0.24868637956350118,0.329020512872287,-0.009739922537049727
all_models_common,full,headline_yy,2,STATE_FAST_R15,88,0.7603368917752686,1.217187021366621,-0.19103602987015345
all_models_common,full,headline_yy,2,FOOD_ECM_R27,88,0.7433520335480197,1.2154798390623895,-0.2412222739026755
all_models_common,full,headline_yy,2,ADMIN_ZERO_R28,88,0.7646633641732372,1.2401980923416458,-0.2827525286076212
all_models_common,full,headline_yy,2,ADMIN_JAN_ONLY_R28,88,0.7458078194095379,1.219494334285548,-0.25965083213863954
all_models_common,full,headline_yy,2,ADMIN_RECENT_R28,88,0.8709021610121667,1.3312745780305404,-0.07964729152349605
all_models_common,full,headline_yy,2,ADMIN_HALF_R28,88,0.7529622332425358,1.2273884242023279,-0.26198807701542737
all_models_common,full,headline_yy,2,ADMIN_F000_R28,88,0.7646633641732372,1.2401980923416458,-0.2827525286076212
all_models_common,full,headline_yy,2,ADMIN_F025_R28,88,0.7585958586202867,1.2336823452023107,-0.272370471751594
all_models_common,full,headline_yy,2,ADMIN_F050_R28,88,0.7529622332425358,1.2273884242023279,-0.26198807701542737
all_models_common,full,headline_yy,2,ADMIN_F075_R28,88,0.7480130320991726,1.2213197876835875,-0.2516053443991211
all_models_common,origins_2019_2021,headline_yy,2,STATE_FAST_R15,35,0.5130075810160615,0.6349893104971854,-0.22450237893312971
all_models_common,origins_2019_2021,headline_yy,2,FOOD_ECM_R27,35,0.5078659979723038,0.6244178104936545,-0.23428084994017065
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_ZERO_R28,35,0.5402851046007839,0.652876019469584,-0.274161271505178
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_JAN_ONLY_R28,35,0.514692100573997,0.6290361454099189,-0.2485682674783911
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_RECENT_R28,35,0.5042057948129949,0.6219989034687634,-0.22899199151435065
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_HALF_R28,35,0.5240761168416004,0.6375387492131733,-0.25422169492884755
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_F000_R28,35,0.5402851046007839,0.652876019469584,-0.274161271505178
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_F025_R28,35,0.5321807521099564,0.6449397251207394,-0.26419164176855614
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_F050_R28,35,0.5240761168416004,0.6375387492131733,-0.25422169492884755
all_models_common,origins_2019_2021,headline_yy,2,ADMIN_F075_R28,35,0.5159711987957164,0.6306920094603085,-0.2442514309860524
all_models_common,origins_2022_2023,headline_yy,2,STATE_FAST_R15,24,1.6097408718252677,2.146741256540869,-0.43800256403830556
all_models_common,origins_2022_2023,headline_yy,2,FOOD_ECM_R27,24,1.5868775982028198,2.1493926102861107,-0.5543561857965374
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_ZERO_R28,24,1.615020669839711,2.1889155335049333,-0.5957705589081034
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_JAN_ONLY_R28,24,1.5906376271560168,2.155691161746661,-0.5713875162244094
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_RECENT_R28,24,1.705719332979341,2.199660574626965,-0.3327350410807212
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_HALF_R28,24,1.6009496501014937,2.168990266540789,-0.5750640214020191
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_F000_R28,24,1.615020669839711,2.1889155335049333,-0.5957705589081034
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_F025_R28,24,1.6079852889906594,2.178912513937875,-0.5854174524174854
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_F050_R28,24,1.6009496501014937,2.168990266540789,-0.5750640214020191
all_models_common,origins_2022_2023,headline_yy,2,ADMIN_F075_R28,24,1.5939137531722138,2.1591499189773438,-0.5647102658617026
all_models_common,origins_2024plus,headline_yy,2,STATE_FAST_R15,29,0.3558827660984506,0.44176531303019445,0.053740488655357584
all_models_common,origins_2024plus,headline_yy,2,FOOD_ECM_R27,29,0.32946919539060104,0.4349667739545149,0.009545451847842397
all_models_common,origins_2024plus,headline_yy,2,ADMIN_ZERO_R28,29,0.3317207348298062,0.43315035337370933,-0.03407188279292947
all_models_common,origins_2024plus,headline_yy,2,ADMIN_JAN_ONLY_R28,29,0.32557108745534624,0.43523731913594066,-0.015037361278302406
all_models_common,origins_2024plus,headline_yy,2,ADMIN_RECENT_R28,29,0.6225835641072982,0.9522504104706678,0.3100482425817906
all_models_common,origins_2024plus,headline_yy,2,ADMIN_HALF_R28,29,0.3274214080500438,0.4329548690997418,-0.01226396348963745
all_models_common,origins_2024plus,headline_yy,2,ADMIN_F000_R28,29,0.3317207348298062,0.43315035337370933,-0.03407188279292947
all_models_common,origins_2024plus,headline_yy,2,ADMIN_F025_R28,29,0.32891249306761794,0.43277611406220107,-0.023168110145557065
all_models_common,origins_2024plus,headline_yy,2,ADMIN_F050_R28,29,0.3274214080500438,0.4329548690997418,-0.01226396348963745
all_models_common,origins_2024plus,headline_yy,2,ADMIN_F075_R28,29,0.328007751404965,0.43368599686885195,-0.0013594428251710406
all_models_common,recent_targets,headline_yy,2,STATE_FAST_R15,31,0.34515682036874784,0.4300071358559845,0.03803912762675011
all_models_common,recent_targets,headline_yy,2,FOOD_ECM_R27,31,0.32949227952154947,0.4289652297863559,-0.012349545008166884
all_models_common,recent_targets,headline_yy,2,ADMIN_ZERO_R28,31,0.3409607334637927,0.4359820166581775,-0.06251503317123058
all_models_common,recent_targets,headline_yy,2,ADMIN_JAN_ONLY_R28,31,0.3263409414201352,0.42961877106492125,-0.03584164918999743
all_models_common,recent_targets,headline_yy,2,ADMIN_RECENT_R28,31,0.7207538869313287,1.0700056290700621,0.42838213453649887
all_models_common,recent_targets,headline_yy,2,ADMIN_HALF_R28,31,0.332257862210455,0.4310561379017039,-0.0374331560087845
all_models_common,recent_targets,headline_yy,2,ADMIN_F000_R28,31,0.3409607334637927,0.4359820166581775,-0.06251503317123058
all_models_common,recent_targets,headline_yy,2,ADMIN_F025_R28,31,0.3359932501823522,0.4331694862603842,-0.04997431131977912
all_models_common,recent_targets,headline_yy,2,ADMIN_F050_R28,31,0.332257862210455,0.4310561379017039,-0.0374331560087845
all_models_common,recent_targets,headline_yy,2,ADMIN_F075_R28,31,0.3304657913935383,0.4296523699569228,-0.02489156723824718
all_models_common,full,headline_yy,3,STATE_FAST_R15,87,0.9460631777789728,1.4345232040002716,-0.3274110406694574
all_models_common,full,headline_yy,3,FOOD_ECM_R27,87,0.9195635583478471,1.4234715406994227,-0.40009048949875314
all_models_common,full,headline_yy,3,ADMIN_ZERO_R28,87,0.954787470543898,1.4596656271522168,-0.4644124205557552
all_models_common,full,headline_yy,3,ADMIN_JAN_ONLY_R28,87,0.9242743236079983,1.4319315056200845,-0.4275363768621792
all_models_common,full,headline_yy,3,ADMIN_RECENT_R28,87,1.0909803825811635,1.5710064276425875,-0.1534495913770238
all_models_common,full,headline_yy,3,ADMIN_HALF_R28,87,0.9362331824782512,1.4409165086200735,-0.4322535204183015
