model,clock,report_date,threshold,quarter,origin,deviation,model_error,approx_error,dominant_block,h0,core,food,fuel,administered,alcohol_tobacco,wedge,outcome
ADMIN_F000_R28,cutoff,2022-02-10,0.3,2022Q3,2021-12,3.4349203155110306,-5.972702866561594,-5.269932689842779,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.9333838786706531,-0.06491116595634547,-0.30397212462344975,gain
ADMIN_F000_R28,cutoff,2022-02-10,0.3,2022Q4,2021-12,4.711998839335798,-4.35958027281441,-3.9107626651687424,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.455979030410624,-0.12535407988910804,0.1552666220279571,gain
ADMIN_F000_R28,cutoff,2022-05-12,0.3,2022Q4,2022-03,-0.618839940119237,-3.567989862269446,-3.1979230422430285,food,-0.6899535791872943,-0.7806165375666868,-2.5452035343495667,0.30325098850772825,0.17479444556700088,-0.01064722683610949,0.350452401621899,loss
ADMIN_F000_R28,cutoff,2022-05-12,0.3,2023Q1,2022-03,0.408295171301857,-8.127977379419717,-7.46520237151974,administered,-0.4599690527915296,-0.107417331456802,-3.021371542768739,0.5924818769108037,-4.415859677482131,-0.11646911796329189,0.06340247403195005,gain
ADMIN_F000_R28,cutoff,2022-08-11,0.3,2023Q1,2022-06,-1.9563343595845701,-2.1815176203061455,-2.0647279601895567,administered,-0.1868747469821359,1.8146282987688556,-0.7620832506725469,0.768750947574147,-3.7611252727668774,-0.17110531134067342,0.23308137522967443,loss
ADMIN_F000_R28,cutoff,2022-11-10,0.3,2023Q3,2022-09,1.4867590967306548,0.39093256555415046,0.19727191832567478,core,-0.42565986465828143,3.9266461240086508,-0.6737648916807707,0.11385079407255118,-2.980857205154706,-0.158216645094423,0.39527360683265417,gain
ADMIN_F000_R28,cutoff,2023-02-09,0.3,2023Q3,2022-12,-2.319438775494148,-2.592341086670652,-2.587744927246078,administered,0.0474750657227316,2.2544141561430204,0.05260972176355392,-0.11152421658387761,-4.951458067663761,-0.1654277910999381,0.28616620447219354,loss
ADMIN_F000_R28,cutoff,2023-02-09,0.3,2023Q4,2022-12,-0.8322586455454575,-0.77302384753213,-0.8800699572786836,administered,0.0316500438151544,3.4498353485328437,0.374359354204392,-0.1266012718100268,-4.759420385794203,-0.11221993261880535,0.2623268863919615,loss
ADMIN_F000_R28,cutoff,2023-05-11,0.3,2023Q4,2023-03,2.47048853544325,3.2394665734565766,2.9712250265676037,core,0.15685653142796782,2.066792634018476,0.7598958956648804,-0.16539462036844862,0.080696390439627,0.032418118356993146,0.039960077028108616,loss
ADMIN_F000_R28,cutoff,2023-05-11,0.3,2024Q1,2023-03,3.00396506778968,3.4202540638873264,3.2939295597953606,core,0.10457102095197855,2.9357016644399887,1.4379229423787627,-0.12193920205538233,-0.9280084900557103,0.04234764302554541,-0.17666601888982195,loss
ADMIN_F000_R28,cutoff,2023-08-10,0.3,2024Q1,2023-06,-0.5410033574138544,-0.07798162131620812,-0.08691316996701708,administered,-0.30370930849314093,0.6792965109745003,0.6337085041076933,-0.17585997905717177,-0.7767480498309046,-0.00026027772750809863,-0.14334056994048525,gain
ADMIN_F000_R28,cutoff,2023-11-09,0.3,2024Q2,2023-09,0.5744994631102696,0.7130350167266539,0.6834515763030172,core,0.48886149309042737,1.0899454726191806,0.34700775720382754,0.12818558330257535,-1.0290053171813363,-0.009091975868174848,-0.33245143686348266,loss
ADMIN_F000_R28,cutoff,2023-11-09,0.3,2024Q3,2023-09,0.8917022393386405,0.8169762626571262,0.7844015271030484,core,0.32590766206028493,1.3359743118108431,0.12938517237303163,0.2826536146260126,-1.00378459862297,0.048197161174474555,-0.3339317963186283,loss
ADMIN_F000_R28,cutoff,2024-02-15,0.3,2024Q3,2023-12,-0.647260698833453,-0.7059005855149674,-0.7044625365847765,administered,0.2717880584943021,0.39612035231233306,-0.056431044505159504,-0.06197790275411089,-0.9891417064644861,-0.0618271542334329,-0.20299313943422234,loss
ADMIN_F000_R28,cutoff,2024-02-15,0.3,2024Q4,2023-12,-0.4642426414246641,-0.6318866254274487,-0.6281575086032201,administered,0.1811920389962014,0.647608277000461,-0.17135578825927889,0.05384700629937953,-1.0244681959810749,-0.03020754933116085,-0.2847732973277474,loss
ADMIN_F000_R28,cutoff,2024-05-09,0.3,2024Q4,2024-03,0.603772241548834,0.23529590754604923,0.22506788539726152,core,0.04512442935453201,0.40697843909484605,-0.3494596423658311,0.3273555908840744,-0.04037696674753003,-0.026204538916516768,-0.13834942590631305,immaterial
ADMIN_F000_R28,cutoff,2024-05-09,0.3,2025Q1,2024-03,0.3940342969897781,0.014290111149825258,0.005886576760252088,core,0.030082952903021338,0.42577465009635335,-0.43201857551673256,0.2699407454025231,-0.12617802108603135,-0.0424173023953689,-0.11929787264351288,gain
ADMIN_F000_R28,cutoff,2025-02-13,0.3,2025Q4,2024-12,-0.3863918861051583,-0.22122730929422252,-0.22549995001474477,wedge,0.17780362942377256,-0.20350362327163254,-0.05559982089055346,0.1438936036257236,-0.08835064568895706,0.028812104241010387,-0.22855519745410824,immaterial
ADMIN_F000_R28,cutoff,2025-08-14,0.3,2026Q1,2025-06,-0.4210507952354594,0.516003028325102,0.5038759193833954,food,-0.04402554669333,-0.04143301075260821,0.4345826560489026,-0.09058592462305981,0.32170041670527844,-0.006757696641926159,-0.06960497465986147,gain
ADMIN_F000_R28,report,2022-02-10,0.3,2022Q3,2021-12,3.4349203155110306,-5.972702866561594,-5.269932689842779,food,0.3500635465416196,-0.9512003573354635,-2.5930783448840917,-0.7734503649143951,-0.9333838786706531,-0.06491116595634547,-0.30397212462344975,gain
ADMIN_F000_R28,report,2022-02-10,0.3,2022Q4,2021-12,4.711998839335798,-4.35958027281441,-3.9107626651687424,food,0.23337569769441305,-0.7321498776013137,-3.3213637319578395,-0.5765163258534753,0.455979030410624,-0.12535407988910804,0.1552666220279571,gain
ADMIN_F000_R28,report,2022-05-12,0.3,2023Q1,2022-04,1.2831853830764484,-7.253087167645125,-6.653929899662141,administered,-1.050814865754615,0.18557009294068616,-2.192375488186304,0.46844203373235443,-3.9604741482417865,-0.23426814087111691,0.1299906167186409,gain
ADMIN_F000_R28,report,2022-08-11,0.3,2023Q1,2022-07,-1.698533877201383,-1.9237171379229583,-1.8346637767522673,administered,0.06850695694892073,2.0437237158062422,-0.9857148978136413,0.5719116211314016,-3.6172723944751852,-0.21866181747198943,0.3028430391219845,loss
ADMIN_F000_R28,report,2022-11-10,0.3,2023Q2,2022-10,0.9743255630719521,0.008033229542611764,-0.15432998600508582,h0,2.6169909326268606,2.5495856167735886,-0.396455959816107,0.6481812861393051,-5.429636428247487,-0.044061714829021735,-0.09893371865222522,gain
ADMIN_F000_R28,report,2022-11-10,0.3,2023Q3,2022-10,2.457885822752676,1.3620592915761716,1.0947555942115303,core,2.6169909326268606,3.73182094929286,-0.15103882001976654,0.42995221782241533,-5.420026452268289,-0.12393363990953425,0.010990406666983624,loss
ADMIN_F000_R28,report,2023-02-09,0.3,2023Q3,2022-12,-2.319438775494148,-2.592341086670652,-2.587744927246078,administered,0.0474750657227316,2.2544141561430204,0.05260972176355392,-0.11152421658387761,-4.951458067663761,-0.1654277910999381,0.28616620447219354,loss
ADMIN_F000_R28,report,2023-02-09,0.3,2023Q4,2022-12,-0.8322586455454575,-0.77302384753213,-0.8800699572786836,administered,0.0316500438151544,3.4498353485328437,0.374359354204392,-0.1266012718100268,-4.759420385794203,-0.11221993261880535,0.2623268863919615,loss
ADMIN_F000_R28,report,2023-05-11,0.3,2023Q4,2023-04,1.8094228274078468,2.578400865421173,2.3709108405904282,core,0.7674826193987975,1.552215624874436,0.11536102833335764,-0.21308327010203643,0.15635185769662743,-0.04875073700316812,0.04133371739241413,loss
ADMIN_F000_R28,report,2023-05-11,0.3,2024Q1,2023-04,2.320888522746102,2.7371775188437484,2.642093806609379,core,0.7674826193987975,2.3493193588653094,0.7629500680996172,-0.1696278517889702,-0.8523698048622591,-0.04004472565110552,-0.17561585745201044,loss
ADMIN_F000_R28,report,2023-08-10,0.3,2024Q2,2023-07,0.6863446313842823,0.5724218750006664,0.5471296297379078,core,-0.08647846901393552,1.3468017063140287,0.621403997821258,-0.20293082213962618,-0.8927997319193596,-0.056203499890722784,-0.18266355143373478,loss
ADMIN_F000_R28,report,2023-11-09,0.3,2024Q3,2023-09,0.8917022393386405,0.8169762626571262,0.7844015271030484,core,0.32590766206028493,1.3359743118108431,0.12938517237303163,0.2826536146260126,-1.00378459862297,0.048197161174474555,-0.3339317963186283,loss
ADMIN_F000_R28,report,2024-02-15,0.3,2024Q3,2024-01,-0.8831634112233255,-0.9418032979048399,-0.9350614180282741,h0,-0.5585983674972084,-0.016250805006082062,-0.28431766752001225,0.03567804642634361,-0.11103665855570756,0.03632620740048354,-0.036862173276090975,loss
ADMIN_F000_R28,report,2024-02-15,0.3,2024Q4,2024-01,-0.7153440956380464,-0.8829880796408309,-0.8726723348863861,h0,-0.5585983674972084,0.1412367946966567,-0.40833381325646734,0.15150295547983403,-0.14636650445979632,0.06484499478963858,-0.11695839463904338,loss
ADMIN_F000_R28,report,2024-05-09,0.3,2024Q4,2024-03,0.603772241548834,0.23529590754604923,0.22506788539726152,core,0.04512442935453201,0.40697843909484605,-0.3494596423658311,0.3273555908840744,-0.04037696674753003,-0.026204538916516768,-0.13834942590631305,immaterial
