metric,model,reference,h,sample,n,block,draws,seed,mean_loss_difference,bootstrap_mean,ci_low,ci_high,bootstrap_probability_improvement,status
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,-0.0010799558561405136,-0.0011255042164138552,-0.00713845451369556,0.004447242380429684,0.6415,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,-0.0016357635705994945,-0.0016836655115178324,-0.007784843718405514,0.0039022753179061725,0.719,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,-0.0019967083161052824,-0.002046771084866448,-0.008053128750584039,0.003887817275170615,0.758,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,1,full,88,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,1,origins_2024plus,30,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.004443742354991465,-0.004870579312855125,-0.060042287553214065,0.06050229550683815,0.586,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.05776193528257968,0.05742037648378482,-0.037730891203892086,0.20127682753544363,0.2175,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.005652758926638675,0.005183823791167951,-0.04894436976073577,0.07314088654642563,0.4725,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.29736788782108536,0.3044646931577174,-0.025200404778589657,0.7290210115439993,0.046,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.025376521622539935,0.025008236237484043,-0.04813087458321047,0.1285147114179582,0.3305,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.05776193528257968,0.05742037648378482,-0.037730891203892086,0.20127682753544363,0.2175,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.04124862067016606,0.040897676197705124,-0.042196134228904954,0.1650122724324632,0.266,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.025376521622539935,0.025008236237484043,-0.04813087458321047,0.1285147114179582,0.3305,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.01014570999431417,0.009752127450045212,-0.05403737736202117,0.09369755503359237,0.4275,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.005960497352267605,-0.006213995095807665,-0.03236996198107361,0.017917222921993638,0.699,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.007537363168896394,-0.007813991693521616,-0.04009300051392827,0.01780119107946372,0.692,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.005725067828025063,-0.006019276607656187,-0.03268643618426419,0.017408953952962006,0.682,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.7116242524448899,0.7145652672071194,0.009544176049774405,1.8216783703919626,0.008,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.007706673119491169,-0.007973311285816407,-0.03707732120357438,0.017484515255357245,0.7235,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.007537363168896394,-0.007813991693521616,-0.04009300051392827,0.01780119107946372,0.692,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.007861426893886386,-0.008133453837192512,-0.03888677899618311,0.01758952926003347,0.7155,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.007706673119491169,-0.007973311285816407,-0.03707732120357438,0.017484515255357245,0.7235,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.007073047916535783,-0.007333509789766012,-0.03472183003157346,0.017196776966701265,0.7145,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.031528807564268034,-0.03125016317556985,-0.12913853831312413,0.06870639164294329,0.7335,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0762132747926014,0.07683811004992025,-0.053084972368577316,0.25856650678637955,0.1865,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.006846771020466786,-0.0066010235332946985,-0.09641480279314114,0.0963768686252184,0.5815,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.4258072265376651,0.4309299591182733,-0.07451720740393183,1.087880036816154,0.0655,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.020067342827523083,0.020536418405913973,-0.08876978427873657,0.1568372080816509,0.4,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0762132747926014,0.07683811004992025,-0.053084972368577316,0.25856650678637955,0.1865,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.04757171008425656,0.04812299855802769,-0.07082334769366463,0.2054181212341181,0.28,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.020067342827523083,0.020536418405913973,-0.08876978427873657,0.1568372080816509,0.4,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.0062995790460241745,-0.005921384240624292,-0.10943881180388838,0.1110309554349985,0.558,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.010867722579242721,-0.011164784465617706,-0.061011131475450425,0.03306737395135215,0.6715,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.0026851253589071575,-0.0031666646888818457,-0.06864606947345125,0.04925822988710652,0.5055,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.007122724514300088,-0.007511499405689993,-0.062117980717907015,0.0406288282056829,0.597,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,1.090056494800977,1.0919467969584253,0.0382902286826432,2.800761854225725,0.004,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.008506612110945435,-0.008898276438252011,-0.06589624546764986,0.038319700616045546,0.61,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.0026851253589071575,-0.0031666646888818457,-0.06864606947345125,0.04925822988710652,0.5055,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.0060283119613117895,-0.006465503961065485,-0.06777393691631446,0.04243100503179902,0.5605,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.008506612110945435,-0.008898276438252011,-0.06589624546764986,0.038319700616045546,0.61,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.010119818198113946,-0.010464772993496194,-0.063608532220451,0.035028548272402434,0.6485,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.05783369705308226,-0.05777649690989317,-0.2037787321426285,0.09165959940303658,0.788,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.09427744552677357,0.09440952012565473,-0.06864920898967475,0.31517584789962094,0.1755,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.013840079411400048,-0.013848538904379369,-0.14248123311786517,0.13200660955944707,0.6075,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.603289210228083,0.6132329896662732,-0.12389782360700949,1.5663503287360998,0.07,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.014731701532057745,0.014853697992551443,-0.12873938887879469,0.19429076754741095,0.4525,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.09427744552677357,0.09440952012565473,-0.06864920898967475,0.31517584789962094,0.1755,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0536323107864081,0.05376618393431455,-0.09736403578699541,0.25442863015071737,0.2985,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.014731701532057745,0.014853697992551443,-0.12873938887879469,0.19429076754741095,0.4525,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.022423821405511413,-0.022327381176888837,-0.1646379120890966,0.13894365241793885,0.623,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.024823311835219644,-0.025339580930709572,-0.09642969275725444,0.03302338693275194,0.7515,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.01407955955677902,-0.01492722846447088,-0.11596728230049862,0.06727804512182892,0.6025,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.017718600710570336,-0.018289654536496797,-0.10246218063459792,0.051308191984854,0.668,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,1.5744892960970385,1.5738625857603625,0.0843192139678023,3.7915276449523816,0.0045,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.022135274854579872,-0.022813997190824054,-0.1101124797429802,0.04660590368063516,0.696,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.01407955955677902,-0.01492722846447088,-0.11596728230049862,0.06727804512182892,0.6025,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.018778134161962876,-0.01954051776641764,-0.11258476060802775,0.05650542674512009,0.653,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.022135274854579872,-0.022813997190824054,-0.1101124797429802,0.04660590368063516,0.696,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.024150495999763686,-0.024747180400553022,-0.10431528471142971,0.038866737726098506,0.73,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_ZERO_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_RECENT_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_HALF_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F000_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F025_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F050_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,ADMIN_F075_R28,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.11154106894838738,-0.11188579034790029,-0.3147045088433722,0.07577629639979626,0.8695,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.08396127339014006,0.08330148880433356,-0.12760456167149997,0.3399725381389041,0.2495,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.040868675405157706,-0.04155649150668798,-0.21006031418534934,0.1520770022798727,0.692,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.7973063147854081,0.8117378903579513,-0.21097778799483172,2.050443218524664,0.0745,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.018852355844258213,-0.019315675881501234,-0.20012702037435295,0.19749216995892113,0.597,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.08396127339014006,0.08330148880433356,-0.12760456167149997,0.3399725381389041,0.2495,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.03128944563408765,0.030737621624145454,-0.16079908103619334,0.2639855936196973,0.4135,ok
headline_yy,ADMIN_F050_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.018852355844258213,-0.019315675881501234,-0.20012702037435295,0.19749216995892113,0.597,ok
headline_yy,ADMIN_F075_R28,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.06646292838958917,-0.06685721093115349,-0.25106843622902164,0.1313531922812116,0.7585,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.040822122343415375,-0.04199141937073158,-0.15172393253630312,0.04610446307094188,0.776,ok
headline_yy,ADMIN_ZERO_R28,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.028244597798408173,-0.029798965632795466,-0.1881161319404107,0.09671489008430079,0.6355,ok
headline_yy,ADMIN_JAN_ONLY_R28,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.032169701618431135,-0.033396211994093455,-0.16373150522763164,0.07363721838431149,0.6965,ok
headline_yy,ADMIN_RECENT_R28,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,2.0863575198113797,2.07900585079555,0.21920851582662923,4.844791803976619,0.001,ok
headline_yy,ADMIN_HALF_R28,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.038548003960269576,-0.03990311374296624,-0.17269397960829105,0.06540126473890467,0.721,ok
headline_yy,ADMIN_F000_R28,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.028244597798408173,-0.029798965632795466,-0.1881161319404107,0.09671489008430079,0.6355,ok
headline_yy,ADMIN_F025_R28,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.03439941759297756,-0.03585247530893893,-0.18038929572971868,0.07890599746291478,0.6825,ok
