scope,benchmark,model,metric,h,sample,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,1,full,89,12,2000,1509,78,89,0.0286365267460689,-0.010079574083264316,0.09756094512005642,0.121,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,1,origins_2019_2021,35,12,2000,1509,24,35,0.015425185079531247,-0.008756303031584799,0.056815942380378986,0.105,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,1,origins_2022_2023,24,12,2000,1509,13,24,0.08411033157493342,0.07549411501128442,0.22022597646669886,0.0055,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,1,origins_2024plus,30,12,2000,1509,19,30,-0.0003292851727287876,-0.00548527656660991,0.0019766655218871657,0.7595,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,1,recent_targets,31,12,2000,1509,20,31,0.003981962677509445,-0.005220246139882811,0.005022275650200056,0.679,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,2,full,88,12,2000,1509,77,88,0.05654706326451042,-0.031494768223145425,0.21740766324055955,0.1625,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,2,origins_2019_2021,35,12,2000,1509,24,35,0.02303567235275759,-0.026926755791803446,0.10959817105837821,0.1485,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,2,origins_2022_2023,24,12,2000,1509,13,24,0.1828531902845165,0.1367204678325055,0.5231161643066011,0.0055,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,2,origins_2024plus,29,12,2000,1509,18,29,-0.007537363168896379,-0.03802696636295786,0.009820769280665958,0.8455,ok
paired_fast_ADMIN_F000_R28,STATE_FAST_R15,ADMIN_F000_R28,headline_yy,2,recent_targets,31,12,2000,1509,20,31,0.005174181962264264,-0.036754810210645396,0.022846086939551927,0.704,ok
