origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,previous_origin,previous_h,previous_forecast,revision
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,2019-02,1.0,3.0330487062982634,-0.15304790454711714
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.36654982022850485,0.0930232558139509,2.769818529130847,2.9612416228936627,0.3658796635145228,0.09298001599665273,0.4889012938078136,0.4,0.48771005251734584,0.39920212695374535,2019-02,2.0,3.0802169799465764,-0.11897535705291373
2019-04,0,2019-04,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.3871075486743048,0.0930232558139509,2.769818529130847,3.0717675404249056,0.0,0.0,,0.4,,,2019-03,1.0,2.9612416228936627,0.11052591753124297
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.24815347619286887,0.6505576208178487,2.9467680608364977,2.7261696470517864,0.613725747400099,0.7414306439227463,0.20651543881789955,0.1,0.6940125413355787,0.49915216026209863,2019-02,3.0,2.862807924581319,-0.13663827752953273
2019-04,1,2019-05,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.24872684929967165,0.6505576208178487,2.9467680608364977,2.837031398537954,0.24841803603353343,0.6484506279260935,0.12522092769810247,0.1,0.12514259168300496,0.09995003330835331,2019-03,2.0,2.7261696470517864,0.11086175148616739
2019-05,0,2019-05,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.2254766707170906,0.6505576208178487,2.9467680608364977,2.5119894464748858,0.0,0.0,,0.1,,,2019-04,1.0,2.837031398537954,-0.3250419520630681
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.1862934071732129,0.1846722068328699,2.7462121212121224,2.527702555331634,0.7998458436167392,0.925932541279676,0.27507188630767787,0.3,0.9687067972748828,0.7987030582419465,2019-02,4.0,2.6834303140923113,-0.15572775876067713
2019-04,2,2019-06,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.13928475355375386,0.1846722068328699,2.7462121212121224,2.5901909326762778,0.3876058783523705,0.8329525252830231,0.19683282964627133,0.3,0.3217819593380209,0.3995009312882012,2019-03,3.0,2.527702555331634,0.06248837734464363
2019-05,1,2019-06,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.2147539212889333,0.1846722068328699,2.7462121212121224,2.343001077376729,0.2145236546675234,0.18450189735692968,0.19229932326494112,0.3,0.19211466480970965,0.2995508979798479,2019-04,2.0,2.5901909326762778,-0.24718985529954862
2019-06,0,2019-06,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.1241032984628462,0.1846722068328699,2.7462121212121224,2.684094575980366,0.0,0.0,,0.3,,,2019-05,1.0,2.343001077376729,0.3410934986036369
2019-03,4,2019-07,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.33936061391448963,0.3686635944700533,2.9300567107750517,2.6811692846319,1.1386319288489641,1.2939182371197377,0.5406166866231327,1.0,1.5078673974288967,1.7937361435587549,2019-02,5.0,2.858485316521691,-0.17731603188979106
2019-04,3,2019-07,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.2943951684136262,0.3686635944700533,2.9300567107750517,2.6977082627023576,0.681568552809695,1.200938221123085,0.46466595855741655,1.0,0.7853716782884981,1.3945340166050095,2019-03,4.0,2.6811692846319,0.016538978070457677
2019-05,2,2019-07,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.3225929470069839,0.3686635944700533,2.9300567107750517,2.479063245672636,0.5365973869609117,0.5524875931969915,0.46028027755987794,1.0,0.6513388919878698,1.2945839832966564,2019-04,3.0,2.6977082627023576,-0.2186450170297216
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.2572891293112765,0.3686635944700533,2.9300567107750517,2.7536803457769445,0.2569587074692702,0.3679856958400618,0.4570746419625334,1.0,0.45603322797463125,0.9950330853168083,2019-05,2.0,2.479063245672636,0.2746171001043085
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.435229027763851,0.3686635944700533,2.9300567107750517,2.9983208838599005,0.0,0.0,,1.0,,,2019-06,1.0,2.7536803457769445,0.24464053808295594
2019-03,5,2019-08,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.05432098107959773,0.0918273645546419,2.9272898961284195,2.639933533479922,1.1929381614244143,1.3857034661426337,0.22976128738662352,0.2,1.737365137179375,1.9935364098260604,2019-02,6.0,2.840724896130654,-0.20079136265073183
2019-04,4,2019-08,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.010682189948300926,0.0918273645546419,2.9272898961284195,2.611692150458799,0.6922501722527133,1.2927234501459808,0.15603567338235866,0.2,0.9412857425000409,1.5943342828723153,2019-03,5.0,2.639933533479922,-0.028241383021123223
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.030839173759758136,0.0918273645546419,2.9272898961284195,2.413867445414051,0.5674318064249108,0.6442728222198875,0.15179102743209702,0.2,0.8030148332854868,1.494384249563962,2019-04,4.0,2.611692150458799,-0.1978247050447477
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.018093801723267793,0.0918273645546419,2.9272898961284195,2.6752258656788075,0.27505087246166227,0.4597709248629578,0.14873419899697324,0.2,0.6046569272155633,1.1948333515841139,2019-05,3.0,2.413867445414051,0.2613584202647563
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.04941758201750922,0.0918273645546419,2.9272898961284195,2.951912118079101,0.0494053755517082,0.09178522902289597,0.1915944419662114,0.2,0.1914111339165946,0.19980026626730563,2019-06,2.0,2.6752258656788075,0.2766862524002933
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,0.0721202716889229,0.0918273645546419,2.9272898961284195,2.907024528677269,0.0,0.0,,0.2,,,2019-07,1.0,2.951912118079101,-0.04488758940183191
2019-03,6,2019-09,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,-0.1016955642788349,-0.5504587155963248,2.6515151515151705,2.8268474593348545,1.091190852122039,0.8337241437828525,-0.31089923264228486,-0.9,1.4259816088312192,1.089461944611154,2019-02,7.0,3.0490883454037476,-0.22224088606889314
2019-04,5,2019-09,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,-0.1430344400892812,-0.5504587155963248,2.6515151515151705,2.7560156197932386,0.5491133402594027,0.7407441277861999,-0.3826434862867803,-0.9,0.5579083031446306,0.6902598176574088,2019-03,6.0,2.8268474593348545,-0.07083183954161587
2019-05,4,2019-09,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,-0.12695329241894102,-0.5504587155963248,2.6515151515151705,2.574428787175813,0.4403978600445568,0.09229349986010649,-0.3867638018942264,-0.9,0.41550116610286375,0.5903097843490557,2019-04,5.0,2.7560156197932386,-0.18158683261742548
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,-0.13961119037713945,-0.5504587155963248,2.6515151515151705,2.8231635099452914,0.13534213486033217,-0.09220839749682318,-0.389693619509307,-0.9,0.21420202369372998,0.29075888636920744,2019-05,4.0,2.574428787175813,0.24873472276947828
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,-0.11038339001511893,-0.5504587155963248,2.6515151515151705,3.130424484407448,-0.06103898179670249,-0.460194093336885,-0.34867833325645514,-0.9,-0.15787649898313705,-0.7042741989476008,2019-06,3.0,2.8231635099452914,0.3072609744621566
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,-0.04258998870350582,-0.5504587155963248,2.6515151515151705,3.155421428437667,-0.0425990608151603,-0.551979322359781,-0.16943261889111114,-0.9,-0.16957631829154302,-0.9040744652149064,2019-07,2.0,3.130424484407448,0.024996944030219126
2019-09,0,2019-09,2019-10-09T21:59:00+00:00,ADMIN_F000_R28,-0.3115374275151629,-0.5504587155963248,2.6515151515151705,2.898128981068642,0.0,0.0,,-0.9,,,2019-08,1.0,3.155421428437667,-0.257292447369025
2019-03,7,2019-10,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.3199572197010174,0.4612546125461358,2.735849056603792,2.7665820254150626,1.4106372979261674,1.293918237119758,0.4334786644519961,0.6,1.8585234607996748,1.6876691123659002,2019-02,8.0,3.0140092468346187,-0.2474272214195561
2019-04,6,2019-10,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.2834973619630607,0.4612546125461358,2.735849056603792,2.658468378566395,0.8322096063366129,1.2009382211231054,0.3624751104196742,0.6,0.9197280557311764,1.288466985412155,2019-03,7.0,2.7665820254150626,-0.10811364684866742
2019-05,5,2019-10,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.2953619621112695,0.4612546125461358,2.735849056603792,2.4891780491465374,0.7353244857140279,0.552487593197012,0.35840578384119964,0.6,0.7732662069315674,1.188516952103802,2019-04,6.0,2.658468378566395,-0.16929032941985778
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.2847064841732454,0.4612546125461358,2.735849056603792,2.726791090770568,0.41964409773993966,0.36798569584008234,0.3555431696227956,0.6,0.5691146327572036,0.8889660541239538,2019-05,5.0,2.4891780491465374,0.23761304162403052
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.31115697626369676,0.4612546125461358,2.735849056603792,3.0609396476906907,0.2496349030033847,2.0556473190325164e-14,0.39556404597427847,0.6,0.2369072494595894,-0.10606703119285443,2019-06,4.0,2.726791090770568,0.3341485569201228
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,0.38812730069693363,0.4612546125461358,2.735849056603792,3.165019193297,0.3447769691710852,-0.09178522902287545,0.5692620683807669,0.6,0.39807157659775455,-0.30586729746016006,2019-07,3.0,3.0609396476906907,0.1040795456063095
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,ADMIN_F000_R28,0.3151094606298493,0.4612546125461358,2.735849056603792,2.8328523402224826,0.3146140312593317,0.46019409333690553,0.5027331402547351,0.6,0.5014736566670447,0.5982071677547464,2019-08,2.0,3.165019193297,-0.33216685307451765
2019-10,0,2019-10,2019-11-10T22:59:00+00:00,ADMIN_F000_R28,0.229406116745445,0.4612546125461358,2.735849056603792,2.498751160898179,0.0,0.0,,0.6,,,2019-09,1.0,2.8328523402224826,-0.3341011793243034
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.07720979518141749,0.2754820936639035,3.116147308781873,2.9430439721308144,1.4878173016788396,1.5690215743087381,0.08017353228377344,0.0,1.9386648712746999,1.6876691123659002,2019-02,9.0,3.2172071910385713,-0.27416321890775697
2019-04,7,2019-11,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.037539355144659135,0.2754820936639035,3.116147308781873,2.7939811595211643,0.8697419172282049,1.4760415583120852,0.01043730504217653,0.0,0.9301648161245677,1.288466985412155,2019-03,8.0,2.9430439721308144,-0.14906281260965004
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.04893150334657842,0.2754820936639035,3.116147308781873,2.6361541052101436,0.7842440215042853,0.8275909303859917,0.00644746933141567,0.0,0.7797134684226128,1.188516952103802,2019-04,7.0,2.7939811595211643,-0.15782705431102073
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.03575059662896701,0.2754820936639035,3.116147308781873,2.860554790719833,0.4553883053658025,0.6430890330290621,0.0036659405789585837,0.0,0.5727805061422028,0.8889660541239538,2019-05,6.0,2.6361541052101436,0.2244006855096896
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.0608532648094036,0.2754820936639035,3.116147308781873,3.2210339281039917,0.3104696597217363,0.2751033371890003,0.042509140345348126,0.0,0.27940735722956245,-0.10606703119285443,2019-06,5.0,2.860554790719833,0.3604791373841585
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,0.14050838739869032,0.2754820936639035,3.116147308781873,3.40752897073895,0.48518673590452416,0.1833181081661043,0.21010693562378605,0.0,0.6079580962850046,-0.30586729746016006,2019-07,4.0,3.2210339281039917,0.18649504263495809
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,ADMIN_F000_R28,0.07742932052712852,0.2754820936639035,3.116147308781873,3.0096540379719237,0.3920133907528261,0.7352974305258853,0.1463374788756783,0.0,0.6477041665984924,0.5982071677547464,2019-08,3.0,3.40752897073895,-0.3978749327670261
2019-10,1,2019-11,2019-11-10T22:59:00+00:00,ADMIN_F000_R28,-0.016291222661403516,0.2754820936639035,3.116147308781873,2.5788253378552195,-0.016292549825225298,0.2751033371889798,-0.1019519896840372,0.0,-0.10200399607574538,0.0,2019-09,2.0,3.0096540379719237,-0.43082870011670416
2019-11,0,2019-11,2019-12-09T22:59:00+00:00,ADMIN_F000_R28,0.1602788573046094,0.2754820936639035,3.116147308781873,2.997680524650361,0.0,0.0,,0.0,,,2019-10,1.0,2.5788253378552195,0.41885518679514133
2019-03,9,2019-12,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.1522012496538248,0.1831501831501825,3.207547169811327,3.0024606803829084,1.6399028426225395,1.752004242016354,0.24846636066342578,0.1,2.1868230646320583,1.7876191456742536,2019-02,10.0,3.3024998065628295,-0.3000391261799211
2019-04,8,2019-12,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.11275535789480937,0.1831501831501825,3.207547169811327,2.812802081927688,0.9824337540138297,1.6590242260197012,0.17942828296482022,0.1,1.1094323188405133,1.3884170187205085,2019-03,9.0,3.0024606803829084,-0.18965859845522015
2019-05,7,2019-12,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.11283693096867944,0.1831501831501825,3.207547169811327,2.6550297749709313,0.8970173394561662,1.0105735980936075,0.17548396731658153,0.1,0.9550436425206096,1.2884669854121553,2019-04,8.0,2.812802081927688,-0.15777230695675692
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.11030896559116603,0.1831501831501825,3.207547169811327,2.8768739035742934,0.5656364753221028,0.8260717007366778,0.17275467016461782,0.1,0.7453861270615005,0.9889160874323071,2019-05,7.0,2.6550297749709313,0.2218441286033621
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.1328954575056265,0.1831501831501825,3.207547169811327,3.2607022481080077,0.44327688937279136,0.458086004896616,0.21083227064882865,0.1,0.4900176885384109,-0.006116997884501124,2019-06,6.0,2.8768739035742934,0.3838283445337143
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,0.21252955124068976,0.1831501831501825,3.207547169811327,3.5295389237378427,0.6974907625755031,0.36630077587372,0.374313364796743,0.1,0.9815726518876948,-0.20591726415180675,2019-07,5.0,3.2607022481080077,0.26883667562983504
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,ADMIN_F000_R28,0.15761981440526018,0.1831501831501825,3.207547169811327,3.0746855713507135,0.5495091155047619,0.918280098233501,0.3124602712379138,0.1,0.9596772952185407,0.6981572010630996,2019-08,4.0,3.5295389237378427,-0.4548533523871292
2019-10,2,2019-12,2019-11-10T22:59:00+00:00,ADMIN_F000_R28,0.06016543023812295,0.1831501831501825,3.207547169811327,2.543711629142151,0.04385478827436389,0.45808600489659546,0.07319774317571934,0.1,-0.028833029382332356,0.09995003330835331,2019-09,3.0,3.0746855713507135,-0.5309739422085626
2019-11,1,2019-12,2019-12-09T22:59:00+00:00,ADMIN_F000_R28,0.07939478381142197,0.1831501831501825,3.207547169811327,2.9822105412729027,0.07936328282526353,0.18298266770761573,0.20413493591437826,0.1,0.20392686367138343,0.09995003330835331,2019-10,2.0,2.543711629142151,0.43849891213075187
2019-12,0,2019-12,2020-01-12T22:59:00+00:00,ADMIN_F000_R28,0.0151340522998336,0.1831501831501825,3.207547169811327,3.0344588538787023,0.0,0.0,,0.1,,,2019-11,1.0,2.9822105412729027,0.05224831260579954
2019-03,10,2020-01,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.628651704989289,1.4625228519195457,3.6414565826330487,2.5854217086544606,2.2665867754305187,3.2039353744616688,0.3549903672626865,0.8,2.5411848283060356,2.584436110591941,2019-02,11.0,2.9059258051475805,-0.32050409649311984
2019-04,9,2020-01,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.5885758003432764,1.4625228519195457,3.6414565826330487,2.3557510326003306,1.5692842136418288,3.110955358465016,0.28653196094135824,0.8,1.3955545594252543,2.185233983638196,2019-03,10.0,2.5854217086544606,-0.22967067605413005
2019-05,8,2020-01,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.5887366016379273,1.4625228519195457,3.6414565826330487,2.198843472641656,1.48402765935144,2.4625047305389227,0.28262528252828806,0.8,1.2372702907149193,2.085283950329843,2019-04,9.0,2.3557510326003306,-0.15690755995867445
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.5827899761070061,1.4625228519195457,3.6414565826330487,2.413646884371213,1.1467347999824498,2.2780028331819926,0.27993866150784125,0.8,1.024933690018989,1.7857330523499946,2019-05,8.0,2.198843472641656,0.21480341172955697
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.6070082220296356,1.4625228519195457,3.6414565826330487,2.8204980326165674,1.048450237972229,1.9100171373419308,0.31739127702440334,0.8,0.8069063426891117,0.7906999670331862,2019-06,7.0,2.413646884371213,0.4068511482453543
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,0.6892812698356947,1.4625228519195457,3.6414565826330487,3.1724907217027214,1.384407349060696,1.818231908319035,0.47752365586630474,0.8,1.4579597802334892,0.5908997007658806,2019-07,6.0,2.8204980326165674,0.351992689086154
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,ADMIN_F000_R28,0.6385973435909542,1.4625228519195457,3.6414565826330487,2.6675003191816424,1.1860760657005924,2.370211230678816,0.41722533907238524,0.8,1.3760346628002216,1.494974165980787,2019-08,5.0,3.1724907217027214,-0.504990402521079
2019-10,3,2020-01,2019-11-10T22:59:00+00:00,ADMIN_F000_R28,0.5397602254785356,1.4625228519195457,3.6414565826330487,2.0383136378528603,0.5821635289304451,1.9100171373419104,0.18527249871936324,0.8,0.15626805153715934,0.8967669982260407,2019-09,4.0,2.6675003191816424,-0.6291866813287821
2019-11,2,2020-01,2019-12-09T22:59:00+00:00,ADMIN_F000_R28,0.5739114737327484,1.4625228519195457,3.6414565826330487,2.5094598499358196,0.6516341587195179,1.6349138001529306,0.3113629095958837,0.8,0.5148060428046334,0.8967669982260407,2019-10,3.0,2.0383136378528603,0.47114621208295926
2019-12,1,2020-01,2020-01-12T22:59:00+00:00,ADMIN_F000_R28,0.5465303130386225,1.4625228519195457,3.6414565826330487,2.533546039826228,0.5450422554516592,1.4519311324453148,0.30220546893506145,0.8,0.301749746123112,0.7968169649176874,2019-11,2.0,2.5094598499358196,0.024086189890408338
2020-01,0,2020-01,2020-02-13T22:59:00+00:00,ADMIN_F000_R28,0.8910783646002834,1.4625228519195457,3.6414565826330487,3.0577401782191616,0.0,0.0,,0.8,,,2019-12,1.0,2.533546039826228,0.5241941383929336
2019-03,11,2020-02,2019-04-09T21:59:00+00:00,ADMIN_F000_R28,0.2965830805451932,0.2702702702702675,3.7278657968313063,2.6978932666721276,2.56273091602431,3.473841071378167,0.3634727060411005,0.7,2.9039985685979945,3.2819974842344655,2019-02,12.0,2.9385622913885987,-0.2406690247164711
2019-04,10,2020-02,2019-05-12T21:59:00+00:00,ADMIN_F000_R28,0.25766571450891707,0.2702702702702675,3.7278657968313063,2.4282108725424507,1.8266185391770278,3.3808610553815144,0.29553098558913066,0.7,1.6906497106697178,2.8827953572807203,2019-03,11.0,2.6978932666721276,-0.2696823941296769
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,ADMIN_F000_R28,0.2573724976218361,0.2702702702702675,3.7278657968313063,2.2708931286303824,1.7410695211495588,2.7324104274554206,0.29165744297544427,0.7,1.5285032385509658,2.782845323972367,2019-04,10.0,2.4282108725424507,-0.15731774391206832
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,ADMIN_F000_R28,0.2506421105461597,0.2702702702702675,3.7278657968313063,2.4789679885820757,1.3970633270628947,2.547908530098491,0.28900705945027877,0.7,1.3135239269717163,2.4832944259925185,2019-05,9.0,2.2708931286303824,0.20807485995169328
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,ADMIN_F000_R28,0.26978231468132524,0.2702702702702675,3.7278657968313063,2.9057220040823033,1.3178692933598621,2.179922834258429,0.3259304347174331,0.7,1.1323067754779803,1.4882613406757104,2019-06,8.0,2.4789679885820757,0.4267540155002276
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,ADMIN_F000_R28,0.35614954014325817,0.2702702702702675,3.7278657968313063,3.346947574224364,1.7399241785482793,2.0881376052355334,0.48325825119341764,0.7,1.9400540871384528,1.2884610744084046,2019-07,7.0,2.9057220040823033,0.4412255701420609
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,ADMIN_F000_R28,0.31124904347441457,0.2702702702702675,3.7278657968313063,2.795090977677507,1.4968417320843466,2.6401169275953142,0.42425128760813197,0.7,1.7993885419158944,2.192535539623311,2019-08,6.0,3.346947574224364,-0.5518565965468571
2019-10,4,2020-02,2019-11-10T22:59:00+00:00,ADMIN_F000_R28,0.20837556659554404,0.2702702702702675,3.7278657968313063,2.060347667507115,0.7903222947631915,2.1799228342584085,0.19833070835554834,0.7,0.3544023442022001,1.5943283718685648,2019-09,5.0,2.795090977677507,-0.734743310170392
2019-11,3,2020-02,2019-12-09T22:59:00+00:00,ADMIN_F000_R28,0.24894214398442027,0.2702702702702675,3.7278657968313063,2.5731026868269233,0.9002669550401207,1.904819497069429,0.32044247459039255,0.7,0.8347361946720626,1.5943283718685648,2019-10,4.0,2.060347667507115,0.5127550193198083
2019-12,2,2020-02,2020-01-12T22:59:00+00:00,ADMIN_F000_R28,0.24002746580512666,0.2702702702702675,3.7278657968313063,2.5880803322802843,0.7847821154650733,1.7218368293618131,0.31164767023019624,0.7,0.6129128016008447,1.4943783385602116,2019-11,3.0,2.5731026868269233,0.014977645453361
2020-01,1,2020-02,2020-02-13T22:59:00+00:00,ADMIN_F000_R28,0.19401080497752024,0.2702702702702675,3.7278657968313063,3.065217936558469,0.1938228470817675,0.26990569691649835,0.27400999226615724,0.7,0.273635269249778,0.6975613736425241,2019-12,2.0,2.5880803322802843,0.47713760427818475
2020-02,0,2020-02,2020-03-09T22:59:00+00:00,ADMIN_F000_R28,0.3016255681785912,0.2702702702702675,3.7278657968313063,3.760302311908883,0.0,0.0,,0.7,,,2020-01,1.0,3.065217936558469,0.6950843753504139
