H,sample,name,n,rmse,bias,ratio_to_fast
3,origins_2022_2023,ZERO,24,11.814496254092338,-4.296962093775671,1.0339992668171083
3,origins_2022_2023,SEASONAL_NAIVE,24,10.147869828471311,-1.5469136595334059,0.88813689020048
3,origins_2022_2023,SA_AR,24,10.623281479753103,-3.098242008237834,0.9297446988018337
3,origins_2022_2023,SA_AR_TARGET,24,10.623281479753103,-3.098242008237834,0.9297446988018337
3,origins_2024plus,STATE_FAST_R15,28,0.7181046560199613,0.3417129526831226,1.0
3,origins_2024plus,FOOD_ECM_R27,28,0.7181046560199613,0.3417129526831226,1.0
3,origins_2024plus,ADMIN_ZERO_R28,28,0.5696806644524802,-0.034289383172691666,0.7933114758089588
3,origins_2024plus,ADMIN_JAN_ONLY_R28,28,0.7108946057178411,0.13112533971139073,0.9899596107034296
3,origins_2024plus,ADMIN_RECENT_R28,28,5.853030511132075,2.8004422377314486,8.150665034776459
3,origins_2024plus,ADMIN_HALF_R28,28,0.6044259357038818,0.15390717136085819,0.8416961659235926
3,origins_2024plus,ADMIN_F000_R28,28,0.5696806644524802,-0.034289383172691666,0.7933114758089588
3,origins_2024plus,ADMIN_F025_R28,28,0.5754825753769475,0.05985791223583351,0.8013909540240478
3,origins_2024plus,ADMIN_F050_R28,28,0.6044259357038818,0.15390717136085819,0.8416961659235926
3,origins_2024plus,ADMIN_F075_R28,28,0.6533515547702897,0.24785873770113956,0.9098277657624996
3,origins_2024plus,ZERO,28,0.5696806644524802,-0.034289383172691666,0.7933114758089588
3,origins_2024plus,SEASONAL_NAIVE,28,7.60798984654007,3.2744522574606107,10.59454187180286
3,origins_2024plus,SA_AR,28,3.7437842242010513,1.700809915084118,5.213424245082439
3,origins_2024plus,SA_AR_TARGET,28,3.7437842242010513,1.700809915084118,5.213424245082439
6,full,STATE_FAST_R15,81,7.794423686729902,-2.504845734420768,1.0
6,full,FOOD_ECM_R27,81,7.794423686729902,-2.504845734420768,1.0
6,full,ADMIN_ZERO_R28,81,8.232332658288806,-3.332747668029709,1.0561823412684699
6,full,ADMIN_JAN_ONLY_R28,81,7.905108255969436,-2.8281338251468826,1.0142004814837016
6,full,ADMIN_RECENT_R28,81,9.250062041443183,0.46514221619323814,1.186753814421395
6,full,ADMIN_HALF_R28,81,8.000913366283035,-2.918058910147238,1.026491975270049
6,full,ADMIN_F000_R28,81,8.232332658288806,-3.332747668029709,1.0561823412684699
6,full,ADMIN_F025_R28,81,8.113609906972147,-3.1252178031793534,1.0409505863513249
6,full,ADMIN_F050_R28,81,8.000913366283035,-2.918058910147238,1.026491975270049
6,full,ADMIN_F075_R28,81,7.894449924177784,-2.7112689077951124,1.0128330510975658
6,full,ZERO,81,9.115189479203384,-3.8385310901816148,1.1694500896483342
6,full,SEASONAL_NAIVE,81,9.511285761473818,0.5692262245002806,1.2202679946263242
6,full,SA_AR,81,8.65501760754023,-1.7383758669868814,1.1104114884433982
6,full,SA_AR_TARGET,81,8.65501760754023,-1.7383758669868814,1.1104114884433982
6,origins_2019_2021,STATE_FAST_R15,32,5.2034351637934355,-1.6629730480075566,1.0
6,origins_2019_2021,FOOD_ECM_R27,32,5.2034351637934355,-1.6629730480075566,1.0
6,origins_2019_2021,ADMIN_ZERO_R28,32,5.647451579024715,-2.5912432771248306,1.0853314015173738
6,origins_2019_2021,ADMIN_JAN_ONLY_R28,32,5.295581986605624,-1.939405553805018,1.0177088442368543
6,origins_2019_2021,ADMIN_RECENT_R28,32,4.932797945008586,-1.3813854568618025,0.9479887400792464
6,origins_2019_2021,ADMIN_HALF_R28,32,5.399400379858114,-2.125977684467637,1.0376607394723094
6,origins_2019_2021,ADMIN_F000_R28,32,5.647451579024715,-2.5912432771248306,1.0853314015173738
6,origins_2019_2021,ADMIN_F025_R28,32,5.517256642426263,-2.3583259576941984,1.0603104427660521
6,origins_2019_2021,ADMIN_F050_R28,32,5.399400379858114,-2.125977684467637,1.0376607394723094
6,origins_2019_2021,ADMIN_F075_R28,32,5.294574896020388,-1.8941946403140655,1.0175153008268696
6,origins_2019_2021,ZERO,32,8.405995510361377,-3.8715075644468424,1.6154704047918211
6,origins_2019_2021,SEASONAL_NAIVE,32,7.526867342544508,-2.522633100471187,1.446518906378999
6,origins_2019_2021,SA_AR,32,8.101654551653022,-3.2465268456261454,1.5569819353234164
6,origins_2019_2021,SA_AR_TARGET,32,8.101654551653022,-3.2465268456261454,1.5569819353234164
6,origins_2022_2023,STATE_FAST_R15,24,12.941856814716349,-7.071185014873677,1.0
6,origins_2022_2023,FOOD_ECM_R27,24,12.941856814716349,-7.071185014873677,1.0
6,origins_2022_2023,ADMIN_ZERO_R28,24,13.618453107880407,-7.837762302619308,1.0522796923849977
6,origins_2022_2023,ADMIN_JAN_ONLY_R28,24,13.131604744448286,-7.389775234045712,1.0146615692360443
6,origins_2022_2023,ADMIN_RECENT_R28,24,13.15109455935558,-3.085186159081895,1.0161675212169945
6,origins_2022_2023,ADMIN_HALF_R28,24,13.276518485347033,-7.453931998553195,1.025858860550067
6,origins_2022_2023,ADMIN_F000_R28,24,13.618453107880407,-7.837762302619308,1.0522796923849977
6,origins_2022_2023,ADMIN_F025_R28,24,13.446601666984819,-7.64571116728681,1.039000960951331
6,origins_2022_2023,ADMIN_F050_R28,24,13.276518485347033,-7.453931998553195,1.025858860550067
6,origins_2022_2023,ADMIN_F075_R28,24,13.108253050282942,-7.262423658025931,1.0128572150000439
6,origins_2022_2023,ZERO,24,13.618453107880407,-7.837762302619308,1.0522796923849977
6,origins_2022_2023,SEASONAL_NAIVE,24,10.876868567229998,-2.0891156252564,0.8404411146677015
6,origins_2022_2023,SA_AR,24,11.679289933209207,-5.34043075663319,0.9024431424653484
6,origins_2022_2023,SA_AR_TARGET,24,11.679289933209207,-5.34043075663319,0.9024431424653484
6,origins_2024plus,STATE_FAST_R15,25,1.1793710466889653,0.801242936205113,1.0
6,origins_2024plus,FOOD_ECM_R27,25,1.1793710466889653,0.801242936205113,1.0
6,origins_2024plus,ADMIN_ZERO_R28,25,0.8433817806991917,0.04294076081806246,0.715111485114842
6,origins_2024plus,ADMIN_JAN_ONLY_R28,25,1.0164760542324949,0.41346974007840714,0.8618797765861802
6,origins_2024plus,ADMIN_RECENT_R28,25,8.946920580120771,6.237012877967818,7.586179604153312
6,origins_2024plus,ADMIN_HALF_R28,25,0.9357002359608679,0.42251528585259374,0.793389187048306
6,origins_2024plus,ADMIN_F000_R28,25,0.8433817806991917,0.04294076081806246,0.715111485114842
6,origins_2024plus,ADMIN_F025_R28,25,0.8656498756826417,0.2328342641428077,0.7339928160123291
6,origins_2024plus,ADMIN_F050_R28,25,0.9357002359608679,0.42251528585259374,0.793389187048306
6,origins_2024plus,ADMIN_F075_R28,25,1.0437932508141963,0.6119845900507339,0.8850422890612772
6,origins_2024plus,ZERO,25,0.8433817806991917,0.04294076081806246,0.715111485114842
6,origins_2024plus,SEASONAL_NAIVE,25,10.344774920907772,7.078814336230172,8.771433680647235
6,origins_2024plus,SA_AR,25,5.267023392011905,3.650030079731833,4.465959552592758
6,origins_2024plus,SA_AR_TARGET,25,5.267023392011905,3.650030079731833,4.465959552592758
12,full,STATE_FAST_R15,75,11.755152784806214,-6.004568718285212,1.0
12,full,FOOD_ECM_R27,75,11.755152784806214,-6.004568718285212,1.0
12,full,ADMIN_ZERO_R28,75,12.616675789465472,-7.65670516675682,1.0732889670113683
12,full,ADMIN_JAN_ONLY_R28,75,12.081319749981473,-6.654232801229331,1.027746722747563
12,full,ADMIN_RECENT_R28,75,13.97952716835858,0.012328202372255154,1.1892254762037135
12,full,ADMIN_HALF_R28,75,12.16410307034291,-6.829176481306983,1.0347890234200334
12,full,ADMIN_F000_R28,75,12.616675789465472,-7.65670516675682,1.0732889670113683
12,full,ADMIN_F025_R28,75,12.385184526219632,-7.242573678445097,1.0535962188622294
12,full,ADMIN_F050_R28,75,12.16410307034291,-6.829176481306983,1.0347890234200334
12,full,ADMIN_F075_R28,75,11.9539255452037,-6.4165095054146954,1.016909415303764
12,full,ZERO,75,12.98334895745267,-8.202951262680878,1.1044815150538856
12,full,SEASONAL_NAIVE,75,13.337866430370193,0.3561864756233521,1.134639989333841
12,full,SA_AR,75,12.167207212883314,-4.3604637744217625,1.0350530899615094
12,full,SA_AR_TARGET,75,12.167207212883314,-4.3604637744217625,1.0350530899615094
12,origins_2019_2021,STATE_FAST_R15,32,10.376406114708693,-4.631190402550594,1.0
12,origins_2019_2021,FOOD_ECM_R27,32,10.376406114708693,-4.631190402550594,1.0
12,origins_2019_2021,ADMIN_ZERO_R28,32,11.169846893536926,-6.4011399406469,1.0764658562952272
12,origins_2019_2021,ADMIN_JAN_ONLY_R28,32,10.657406595814924,-5.2090460443503375,1.027080713495582
12,origins_2019_2021,ADMIN_RECENT_R28,32,9.774432603807938,-3.9654726872120403,0.9419863193242359
12,origins_2019_2021,ADMIN_HALF_R28,32,10.741771731314516,-5.514130283566851,1.035211190904326
12,origins_2019_2021,ADMIN_F000_R28,32,11.169846893536926,-6.4011399406469,1.0764658562952272
12,origins_2019_2021,ADMIN_F025_R28,32,10.94833717590661,-5.957123032316842,1.0551184152658788
12,origins_2019_2021,ADMIN_F050_R28,32,10.741771731314516,-5.514130283566851,1.035211190904326
12,origins_2019_2021,ADMIN_F075_R28,32,10.550886948664429,-5.072154961461298,1.016815150836127
12,origins_2019_2021,ZERO,32,12.114697312419667,-7.681404227968912,1.1675234352332184
12,origins_2019_2021,SEASONAL_NAIVE,32,10.78113651369916,-5.106097380101819,1.0390048726424417
12,origins_2019_2021,SA_AR,32,11.62916217146773,-6.555928686073917,1.1207312091402473
12,origins_2019_2021,SA_AR_TARGET,32,11.62916217146773,-6.555928686073917,1.1207312091402473
12,origins_2022_2023,STATE_FAST_R15,24,16.898664428453085,-13.780562628877012,1.0
12,origins_2022_2023,FOOD_ECM_R27,24,16.898664428453085,-13.780562628877012,1.0
12,origins_2022_2023,ADMIN_ZERO_R28,24,18.166896225130348,-15.334528687325124,1.0750492325619463
12,origins_2022_2023,ADMIN_JAN_ONLY_R28,24,17.41723875620708,-14.438554550177933,1.0306872966174088
12,origins_2022_2023,ADMIN_RECENT_R28,24,17.231352007384668,-6.3511398435588875,1.0196872113970985
12,origins_2022_2023,ADMIN_HALF_R28,24,17.526107239532216,-14.556456878196466,1.037129727839478
12,origins_2022_2023,ADMIN_F000_R28,24,18.166896225130348,-15.334528687325124,1.0750492325619463
12,origins_2022_2023,ADMIN_F025_R28,24,17.844903872271818,-14.94521945012921,1.0559949247956841
12,origins_2022_2023,ADMIN_F050_R28,24,17.526107239532216,-14.556456878196466,1.037129727839478
12,origins_2022_2023,ADMIN_F075_R28,24,17.210644973589716,-14.16823869243474,1.0184618462871737
12,origins_2022_2023,ZERO,24,18.166896225130348,-15.334528687325124,1.0750492325619463
12,origins_2022_2023,SEASONAL_NAIVE,24,14.404333630990234,-4.353903480576839,0.8523947967590251
12,origins_2022_2023,SA_AR,24,15.487301219407492,-10.59265518513577,0.9164807837316886
12,origins_2022_2023,SA_AR_TARGET,24,15.487301219407492,-10.59265518513577,0.9164807837316886
12,origins_2024plus,STATE_FAST_R15,19,1.8464891858174268,1.5046811633303385,1.0
12,origins_2024plus,FOOD_ECM_R27,19,1.8464891858174268,1.5046811633303385,1.0
12,origins_2024plus,ADMIN_ZERO_R28,19,1.151107186073599,-0.07303794264514096,0.6234031560623587
12,origins_2024plus,ADMIN_JAN_ONLY_R28,19,1.2907868890714824,0.7445959226990144,0.6990492546535336
12,origins_2024plus,ADMIN_RECENT_R28,19,15.344646989669355,14.749847232321988,8.310174306748726
12,origins_2024plus,ADMIN_HALF_R28,19,1.3202413244527953,0.7167841080437254,0.7150008430015984
12,origins_2024plus,ADMIN_F000_R28,19,1.151107186073599,-0.07303794264514096,0.6234031560623587
12,origins_2024plus,ADMIN_F025_R28,19,1.173627725619289,0.3221146291504149,0.6355995662653897
12,origins_2024plus,ADMIN_F050_R28,19,1.3202413244527953,0.7167841080437254,0.7150008430015984
12,origins_2024plus,ADMIN_F075_R28,19,1.555890214666914,1.1109723410049033,0.842620810680856
12,origins_2024plus,ZERO,19,1.151107186073599,-0.07303794264514096,0.6234031560623587
12,origins_2024plus,SEASONAL_NAIVE,19,15.632813443870191,15.50540975625546,8.466236122011006
12,origins_2024plus,SA_AR,19,7.323058983740996,7.2094031218942956,3.9659365676160907
12,origins_2024plus,SA_AR_TARGET,19,7.323058983740996,7.2094031218942956,3.9659365676160907
