origin,model,band,target,predicted_turn,actual_turn,eligible,exact_hit,missed_turn,false_turn
2019-02,ADMIN_F000_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_F000_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_F025_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_F025_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_F050_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_F050_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_F075_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_F075_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_HALF_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_HALF_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_JAN_ONLY_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_JAN_ONLY_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_RECENT_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_RECENT_R28,3,2019-11,none,trough,True,False,True,False
2019-02,ADMIN_ZERO_R28,2,2019-08,none,peak,True,False,True,False
2019-02,ADMIN_ZERO_R28,3,2019-11,none,trough,True,False,True,False
2019-02,FOOD_ECM_R27,2,2019-08,none,peak,True,False,True,False
2019-02,FOOD_ECM_R27,3,2019-11,none,trough,True,False,True,False
2019-02,STATE_FAST_R15,2,2019-08,none,peak,True,False,True,False
2019-02,STATE_FAST_R15,3,2019-11,none,trough,True,False,True,False
2019-03,ADMIN_F000_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_F000_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_F025_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_F025_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_F050_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_F050_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_F075_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_F075_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_HALF_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_HALF_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_JAN_ONLY_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_JAN_ONLY_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_RECENT_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_RECENT_R28,3,2019-12,none,none,True,False,False,False
2019-03,ADMIN_ZERO_R28,2,2019-09,none,none,True,False,False,False
2019-03,ADMIN_ZERO_R28,3,2019-12,none,none,True,False,False,False
2019-03,FOOD_ECM_R27,2,2019-09,none,none,True,False,False,False
2019-03,FOOD_ECM_R27,3,2019-12,none,none,True,False,False,False
2019-03,STATE_FAST_R15,2,2019-09,none,none,True,False,False,False
2019-03,STATE_FAST_R15,3,2019-12,none,none,True,False,False,False
2019-04,ADMIN_F000_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_F000_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_F025_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_F025_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_F050_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_F050_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_F075_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_F075_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_HALF_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_HALF_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_JAN_ONLY_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_JAN_ONLY_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_RECENT_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_RECENT_R28,3,2020-01,none,peak,True,False,True,False
2019-04,ADMIN_ZERO_R28,2,2019-10,none,trough,True,False,True,False
2019-04,ADMIN_ZERO_R28,3,2020-01,none,peak,True,False,True,False
2019-04,FOOD_ECM_R27,2,2019-10,none,trough,True,False,True,False
2019-04,FOOD_ECM_R27,3,2020-01,none,peak,True,False,True,False
2019-04,STATE_FAST_R15,2,2019-10,none,trough,True,False,True,False
2019-04,STATE_FAST_R15,3,2020-01,none,peak,True,False,True,False
2019-05,ADMIN_F000_R28,2,2019-11,none,trough,True,False,True,False
2019-05,ADMIN_F000_R28,3,2020-02,none,peak,True,False,True,False
2019-05,ADMIN_F025_R28,2,2019-11,none,trough,True,False,True,False
2019-05,ADMIN_F025_R28,3,2020-02,none,peak,True,False,True,False
