model,h,omitted_year,n,rmse_delta,mae_delta
ADMIN_F000_R28,1,2020,76,0.016975844260624262,0.005221260112362236
ADMIN_F000_R28,1,2021,76,0.01892594163940997,0.008203179179831599
ADMIN_F000_R28,1,2022,76,0.002722426842092285,0.006781951276077058
ADMIN_F000_R28,1,2023,76,0.021178256176224042,0.008811857675290136
ADMIN_F000_R28,1,2024,76,0.01797556007009493,0.004509280689762418
ADMIN_F000_R28,1,2025,76,0.01846191315403589,0.00910661139315505
ADMIN_F000_R28,1,2026,82,0.017102446322801557,0.00806924681500143
ADMIN_F025_R28,1,2019,78,0.010853544254532554,0.0026485668367265403
ADMIN_F025_R28,1,2020,76,0.012374671683495708,0.002535336659937104
ADMIN_F025_R28,1,2021,76,0.01414352915986794,0.004897147552460512
ADMIN_F025_R28,1,2022,76,-0.00022576441373883815,0.00414628429779712
ADMIN_F025_R28,1,2023,76,0.016340741748798404,0.005783654618001233
ADMIN_F025_R28,1,2024,76,0.01328705831444632,0.0016579985061755398
ADMIN_F025_R28,1,2025,76,0.013742001215042543,0.005787203193663992
ADMIN_F025_R28,1,2026,82,0.012459319977483951,0.0046747328851970416
ADMIN_F050_R28,1,2019,78,0.007041101573198927,-4.324680846989892e-06
ADMIN_F050_R28,1,2020,76,0.007883474968543469,-0.00015058679248758366
ADMIN_F050_R28,1,2021,76,0.00951288022252661,0.001591115925090092
ADMIN_F050_R28,1,2022,76,-0.0028846715319243987,0.001510617319517349
ADMIN_F050_R28,1,2023,76,0.011639071949902768,0.0027554515607123298
ADMIN_F050_R28,1,2024,76,0.008725087681567989,-0.0011932836774110056
ADMIN_F050_R28,1,2025,76,0.009158433925263387,0.002467794994173378
ADMIN_F050_R28,1,2026,82,0.007958397499183478,0.0012802189553929866
ADMIN_F075_R28,1,2019,78,0.0033389905232102945,-0.002657216198420742
ADMIN_F075_R28,1,2020,76,0.0035038707997292473,-0.0028365102449123825
ADMIN_F075_R28,1,2021,76,0.005036318440585497,-0.0017149157022803285
ADMIN_F075_R28,1,2022,76,-0.005249238093227249,-0.001125049658762256
ADMIN_F075_R28,1,2023,76,0.0070753957562283976,-0.0002727514965763511
ADMIN_F075_R28,1,2024,76,0.004291532701126255,-0.004044565860997551
ADMIN_F075_R28,1,2025,76,0.004713233789825466,-0.0008516132053172365
ADMIN_F075_R28,1,2026,82,0.003601836472547082,-0.0021142949744109574
ADMIN_ZERO_R28,2,2019,77,0.01982336917146421,-0.001051652560864258
ADMIN_ZERO_R28,2,2020,74,0.024888280323219103,-0.0013238980401186762
ADMIN_ZERO_R28,2,2021,74,0.027428649604646305,0.004716151907525057
ADMIN_ZERO_R28,2,2022,74,-0.010102823687465401,-0.0003521302249734348
ADMIN_ZERO_R28,2,2023,74,0.03376672641660594,0.008694267266850741
ADMIN_ZERO_R28,2,2024,74,0.02420931000122528,0.0024817407047625917
ADMIN_ZERO_R28,2,2025,74,0.028086040275705937,0.016972367863786197
ADMIN_ZERO_R28,2,2026,81,0.02344088350692597,0.004656108801066927
ADMIN_JAN_ONLY_R28,2,2019,77,0.002117330144544516,-0.01660279269426146
ADMIN_JAN_ONLY_R28,2,2020,74,0.0025896078159115543,-0.017883127056361414
ADMIN_JAN_ONLY_R28,2,2021,74,0.004234403319322899,-0.01770665808173899
ADMIN_JAN_ONLY_R28,2,2022,74,-0.023884684813716306,-0.018581436904580417
ADMIN_JAN_ONLY_R28,2,2023,74,0.011656063179177112,-0.010014032188709998
ADMIN_JAN_ONLY_R28,2,2024,74,0.001751862004913951,-0.0158684811448635
ADMIN_JAN_ONLY_R28,2,2025,74,0.004784298766070227,-0.007113033321070716
ADMIN_JAN_ONLY_R28,2,2026,81,0.0017024064844777254,-0.015828927485421307
ADMIN_RECENT_R28,2,2019,77,0.12219024393981592,0.12535415273781925
ADMIN_RECENT_R28,2,2020,74,0.12634773991967752,0.1309820627330095
ADMIN_RECENT_R28,2,2021,74,0.13133012692500157,0.13694449561319244
ADMIN_RECENT_R28,2,2022,74,0.2419931043146163,0.1380888094063923
ADMIN_RECENT_R28,2,2023,74,0.09628744019064528,0.09349964736088978
ADMIN_RECENT_R28,2,2024,74,0.04106751621957394,0.05048115648180529
ADMIN_RECENT_R28,2,2025,74,0.11063909494994961,0.1083745450124719
ADMIN_RECENT_R28,2,2026,81,0.1191273917079918,0.11940615123310938
ADMIN_HALF_R28,2,2019,77,0.008454031616611513,-0.011333321996013557
ADMIN_HALF_R28,2,2020,74,0.011117486468398718,-0.012058311878344274
ADMIN_HALF_R28,2,2021,74,0.013589089802158227,-0.007943274822398538
ADMIN_HALF_R28,2,2022,74,-0.018457803649972182,-0.011113361804531097
ADMIN_HALF_R28,2,2023,74,0.019628922577684227,-0.0038248163495647747
ADMIN_HALF_R28,2,2024,74,0.010482544110536063,-0.00846796953133011
ADMIN_HALF_R28,2,2025,74,0.013694336235500204,0.0021826593264954175
ADMIN_HALF_R28,2,2026,81,0.009939834438991824,-0.008446042204925175
ADMIN_F000_R28,2,2019,77,0.01982336917146421,-0.001051652560864258
ADMIN_F000_R28,2,2020,74,0.024888280323219103,-0.0013238980401186762
ADMIN_F000_R28,2,2021,74,0.027428649604646305,0.004716151907525057
ADMIN_F000_R28,2,2022,74,-0.010102823687465401,-0.0003521302249734348
ADMIN_F000_R28,2,2023,74,0.03376672641660594,0.008694267266850741
ADMIN_F000_R28,2,2024,74,0.02420931000122528,0.0024817407047625917
ADMIN_F000_R28,2,2025,74,0.028086040275705937,0.016972367863786197
ADMIN_F000_R28,2,2026,81,0.02344088350692597,0.004656108801066927
ADMIN_F025_R28,2,2019,77,0.014049322602688319,-0.0064404470768744115
ADMIN_F025_R28,2,2020,74,0.01791355931616545,-0.006949117569200025
ADMIN_F025_R28,2,2021,74,0.02038638737726517,-0.0018715516643392771
ADMIN_F025_R28,2,2022,74,-0.014531151882143378,-0.005990755589355634
ADMIN_F025_R28,2,2023,74,0.026589740426071096,0.002176727829275582
ADMIN_F025_R28,2,2024,74,0.01724450481227513,-0.0032511237153470818
ADMIN_F025_R28,2,2025,74,0.02078227764365459,0.009577642564700062
ADMIN_F025_R28,2,2026,81,0.016577277379786537,-0.0021306486465770824
ADMIN_F050_R28,2,2019,77,0.008454031616611513,-0.011333321996013557
ADMIN_F050_R28,2,2020,74,0.011117486468398718,-0.012058311878344274
ADMIN_F050_R28,2,2021,74,0.013589089802158227,-0.007943274822398538
ADMIN_F050_R28,2,2022,74,-0.018457803649972182,-0.011113361804531097
ADMIN_F050_R28,2,2023,74,0.019628922577684227,-0.0038248163495647747
ADMIN_F050_R28,2,2024,74,0.010482544110536063,-0.00846796953133011
ADMIN_F050_R28,2,2025,74,0.013694336235500204,0.0021826593264954175
ADMIN_F050_R28,2,2026,81,0.009939834438991824,-0.008446042204925175
ADMIN_F075_R28,2,2019,77,0.0030398453819839855,-0.015443941250638415
ADMIN_F075_R28,2,2020,74,0.004502866011093509,-0.0163535366809493
ADMIN_F075_R28,2,2021,74,0.007040641171755402,-0.013201073280050934
ADMIN_F075_R28,2,2022,74,-0.021872921984946836,-0.01542200458389803
ADMIN_F075_R28,2,2023,74,0.012887797334932172,-0.009012420983068647
ADMIN_F075_R28,2,2024,74,0.003926578052532825,-0.013091133681178424
ADMIN_F075_R28,2,2025,74,0.006825705826819961,-0.004992300626234569
ADMIN_F075_R28,2,2026,81,0.003532148420948289,-0.014017875859057005
ADMIN_ZERO_R28,3,2019,76,0.02058211614332528,0.0016528512641980075
ADMIN_ZERO_R28,3,2020,72,0.02798335579562128,0.005477643773046381
ADMIN_ZERO_R28,3,2021,72,0.031933755857076696,0.017925119764651942
ADMIN_ZERO_R28,3,2022,72,-0.01697013630327715,0.0017870993170657767
ADMIN_ZERO_R28,3,2023,72,0.04426120386709265,0.019114196739978828
ADMIN_ZERO_R28,3,2024,72,0.02538633935296608,0.0006300047089560223
ADMIN_ZERO_R28,3,2025,72,0.03200696554467508,0.03189297892301446
ADMIN_ZERO_R28,3,2026,80,0.025981082259589616,0.01095543202946525
ADMIN_JAN_ONLY_R28,3,2019,76,-0.002644381681842445,-0.02421299806444621
ADMIN_JAN_ONLY_R28,3,2020,72,-0.0015541705622050817,-0.022065228527116565
ADMIN_JAN_ONLY_R28,3,2021,72,0.003409336361940074,-0.016985085515456633
ADMIN_JAN_ONLY_R28,3,2022,72,-0.04369715316318301,-0.028762574717769662
ADMIN_JAN_ONLY_R28,3,2023,72,0.014406609160438899,-0.01320394716166795
ADMIN_JAN_ONLY_R28,3,2024,72,-0.004519371948767725,-0.02949796811165961
ADMIN_JAN_ONLY_R28,3,2025,72,0.0010066258114875826,-0.006575627066874645
ADMIN_JAN_ONLY_R28,3,2026,80,-0.0031014817716403797,-0.022227615263325284
ADMIN_RECENT_R28,3,2019,76,0.1468640658513094,0.16561866155749638
ADMIN_RECENT_R28,3,2020,72,0.15380458969964583,0.18136180575316274
ADMIN_RECENT_R28,3,2021,72,0.1760402100007612,0.1925140662569017
ADMIN_RECENT_R28,3,2022,72,0.25343938651879383,0.18416931875636344
ADMIN_RECENT_R28,3,2023,72,0.11476458132911538,0.11898873511156105
ADMIN_RECENT_R28,3,2024,72,0.040057272555385826,0.055631141138962725
ADMIN_RECENT_R28,3,2025,72,0.13587759804117305,0.1605906328288047
ADMIN_RECENT_R28,3,2026,80,0.14313307437198786,0.1598852923047126
ADMIN_HALF_R28,3,2019,76,0.00403366488804946,-0.014391068063106971
ADMIN_HALF_R28,3,2020,72,0.00803301802654599,-0.011193690945729529
ADMIN_HALF_R28,3,2021,72,0.013197589423290523,-0.0014686929723040087
ADMIN_HALF_R28,3,2022,72,-0.03330215262554914,-0.01523695423235294
ADMIN_HALF_R28,3,2023,72,0.02339341822559482,6.183420236927084e-05
ADMIN_HALF_R28,3,2024,72,0.0054429825672308585,-0.016515012176437693
ADMIN_HALF_R28,3,2025,72,0.011143575246982174,0.007871007429241184
ADMIN_HALF_R28,3,2026,80,0.006493133148160135,-0.008650296563136428
ADMIN_F000_R28,3,2019,76,0.02058211614332528,0.0016528512641980075
ADMIN_F000_R28,3,2020,72,0.02798335579562128,0.005477643773046381
ADMIN_F000_R28,3,2021,72,0.031933755857076696,0.017925119764651942
ADMIN_F000_R28,3,2022,72,-0.01697013630327715,0.0017870993170657767
ADMIN_F000_R28,3,2023,72,0.04426120386709265,0.019114196739978828
ADMIN_F000_R28,3,2024,72,0.02538633935296608,0.0006300047089560223
ADMIN_F000_R28,3,2025,72,0.03200696554467508,0.03189297892301446
ADMIN_F000_R28,3,2026,80,0.025981082259589616,0.01095543202946525
ADMIN_F025_R28,3,2019,76,0.012173670427716887,-0.006388258730669172
ADMIN_F025_R28,3,2020,72,0.017879640947354503,-0.0028782364189925413
ADMIN_F025_R28,3,2021,72,0.02237889990395403,0.008228589475088643
ADMIN_F025_R28,3,2022,72,-0.025435970419653287,-0.006745132596993719
ADMIN_F025_R28,3,2023,72,0.033671783250537324,0.009567841565979895
ADMIN_F025_R28,3,2024,72,0.015266582294536368,-0.007962707293077242
ADMIN_F025_R28,3,2025,72,0.02141892512300836,0.019861891779638485
ADMIN_F025_R28,3,2026,80,0.01607403548872699,0.001134457554830992
ADMIN_F050_R28,3,2019,76,0.00403366488804946,-0.014391068063106971
ADMIN_F050_R28,3,2020,72,0.00803301802654599,-0.011193690945729529
ADMIN_F050_R28,3,2021,72,0.013197589423290523,-0.0014686929723040087
ADMIN_F050_R28,3,2022,72,-0.03330215262554914,-0.01523695423235294
ADMIN_F050_R28,3,2023,72,0.02339341822559482,6.183420236927084e-05
ADMIN_F050_R28,3,2024,72,0.0054429825672308585,-0.016515012176437693
ADMIN_F050_R28,3,2025,72,0.011143575246982174,0.007871007429241184
ADMIN_F050_R28,3,2026,80,0.006493133148160135,-0.008650296563136428
ADMIN_F075_R28,3,2019,76,-0.0038335009972407796,-0.02219297193760561
ADMIN_F075_R28,3,2020,72,-0.0015515385592064224,-0.019297081412183337
ADMIN_F075_R28,3,2021,72,0.004396994727916104,-0.0109540718004284
ADMIN_F075_R28,3,2022,72,-0.04055177430929979,-0.023516727194836662
ADMIN_F075_R28,3,2023,72,0.013432436536982673,-0.009444842765210293
ADMIN_F075_R28,3,2024,72,-0.0040787810364253385,-0.024855271546080804
ADMIN_F075_R28,3,2025,72,0.001187157053514909,-0.0039080357404497335
ADMIN_F075_R28,3,2026,80,-0.002755227536864302,-0.018244355774585386
ADMIN_ZERO_R28,4,2019,75,0.021769654646436987,-0.017659899793856182
ADMIN_ZERO_R28,4,2020,71,0.0293434166481088,-0.011335745463999736
ADMIN_ZERO_R28,4,2021,71,0.03333040381090946,-0.002812360660877422
ADMIN_ZERO_R28,4,2022,71,-0.020148204913546186,-0.025100313574617505
ADMIN_ZERO_R28,4,2023,71,0.05074117197135819,0.03232505655105533
ADMIN_ZERO_R28,4,2024,71,0.027766159471223295,-0.009761651331163801
ADMIN_ZERO_R28,4,2025,71,0.033664526244836734,0.01440491843640701
ADMIN_ZERO_R28,4,2026,80,0.027254083788738948,-0.005960206930229139
ADMIN_JAN_ONLY_R28,4,2019,75,-0.004843466659703699,-0.03898693368802619
ADMIN_JAN_ONLY_R28,4,2020,71,-0.0036513178880157593,-0.04127124018699191
ADMIN_JAN_ONLY_R28,4,2021,71,0.003926569638406541,-0.03433940367116095
ADMIN_JAN_ONLY_R28,4,2022,71,-0.050109571183313495,-0.05218122648676926
ADMIN_JAN_ONLY_R28,4,2023,71,0.017218376703182603,0.0004254906866729691
ADMIN_JAN_ONLY_R28,4,2024,71,-0.005704130897760118,-0.04096811899877939
ADMIN_JAN_ONLY_R28,4,2025,71,-0.0006197430246335234,-0.024309791782562318
ADMIN_JAN_ONLY_R28,4,2026,80,-0.00472070100265265,-0.03745059306399301
ADMIN_RECENT_R28,4,2019,75,0.1764400174412415,0.2212964769163437
ADMIN_RECENT_R28,4,2020,71,0.18499966236314958,0.23951955810029757
ADMIN_RECENT_R28,4,2021,71,0.23345058691858456,0.25801308987310323
ADMIN_RECENT_R28,4,2022,71,0.2747523863078649,0.23813800045982503
ADMIN_RECENT_R28,4,2023,71,0.13427808102448613,0.1781423470015382
ADMIN_RECENT_R28,4,2024,71,0.04530633530823214,0.06118981740016305
ADMIN_RECENT_R28,4,2025,71,0.1671928496443229,0.21544422843744115
ADMIN_RECENT_R28,4,2026,80,0.17111991537613336,0.20984932962301128
ADMIN_HALF_R28,4,2019,75,0.001118483194670894,-0.033445256427095504
ADMIN_HALF_R28,4,2020,71,0.005303434432109455,-0.03152800307387671
ADMIN_HALF_R28,4,2021,71,0.012091925840111983,-0.022028115103672197
ADMIN_HALF_R28,4,2022,71,-0.040588765687065376,-0.042853935063793425
ADMIN_HALF_R28,4,2023,71,0.025306012693934177,0.009175175271721292
ADMIN_HALF_R28,4,2024,71,0.003374254928682374,-0.030967454409462025
ADMIN_HALF_R28,4,2025,71,0.008647971536232202,-0.011120113421460465
ADMIN_HALF_R28,4,2026,80,0.004005231722001623,-0.026515473205172002
ADMIN_F000_R28,4,2019,75,0.021769654646436987,-0.017659899793856182
ADMIN_F000_R28,4,2020,71,0.0293434166481088,-0.011335745463999736
ADMIN_F000_R28,4,2021,71,0.03333040381090946,-0.002812360660877422
ADMIN_F000_R28,4,2022,71,-0.020148204913546186,-0.025100313574617505
ADMIN_F000_R28,4,2023,71,0.05074117197135819,0.03232505655105533
ADMIN_F000_R28,4,2024,71,0.027766159471223295,-0.009761651331163801
ADMIN_F000_R28,4,2025,71,0.033664526244836734,0.01440491843640701
ADMIN_F000_R28,4,2026,80,0.027254083788738948,-0.005960206930229139
ADMIN_F025_R28,4,2019,75,0.011265428299973346,-0.02613433148936095
ADMIN_F025_R28,4,2020,71,0.01715701048854612,-0.022081409875476243
ADMIN_F025_R28,4,2021,71,0.02244521284548351,-0.013069630771389895
ADMIN_F025_R28,4,2022,71,-0.030719615962642832,-0.03462661673256995
ADMIN_F025_R28,4,2023,71,0.037818032526085954,0.020100702432277462
ADMIN_F025_R28,4,2024,71,0.015375248540644648,-0.02039882571875884
ADMIN_F025_R28,4,2025,71,0.020949037134901705,0.0009930770841839465
ADMIN_F025_R28,4,2026,80,0.015414962006676358,-0.016814148219851166
ADMIN_F050_R28,4,2019,75,0.001118483194670894,-0.033445256427095504
ADMIN_F050_R28,4,2020,71,0.005303434432109455,-0.03152800307387671
ADMIN_F050_R28,4,2021,71,0.012091925840111983,-0.022028115103672197
ADMIN_F050_R28,4,2022,71,-0.040588765687065376,-0.042853935063793425
ADMIN_F050_R28,4,2023,71,0.025306012693934177,0.009175175271721292
ADMIN_F050_R28,4,2024,71,0.003374254928682374,-0.030967454409462025
ADMIN_F050_R28,4,2025,71,0.008647971536232202,-0.011120113421460465
ADMIN_F050_R28,4,2026,80,0.004005231722001623,-0.026515473205172002
ADMIN_F075_R28,4,2019,75,-0.008664937595878941,-0.04066325570179985
ADMIN_F075_R28,4,2020,71,-0.006210675214011863,-0.04078382805151404
ADMIN_F075_R28,4,2021,71,0.002281155047735517,-0.03079611667460691
ADMIN_F075_R28,4,2022,71,-0.049736763821404795,-0.05089057156660959
ADMIN_F075_R28,4,2023,71,0.013213823689097959,-0.0015598279393624903
ADMIN_F075_R28,4,2024,71,-0.00822902619155741,-0.04144494498341489
ADMIN_F075_R28,4,2025,71,-0.003230176553216779,-0.023042956096068767
ADMIN_F075_R28,4,2026,80,-0.00696647571920006,-0.0360478008116949
ADMIN_ZERO_R28,5,2019,74,0.0161712922023578,-0.006062123908924466
ADMIN_ZERO_R28,5,2020,70,0.02453255150363365,0.005597499341904344
ADMIN_ZERO_R28,5,2021,70,0.024443559297172346,0.01137175719696537
ADMIN_ZERO_R28,5,2022,70,-0.028394717597066688,-0.021416660158108725
ADMIN_ZERO_R28,5,2023,70,0.04998929521757001,0.0544582894367458
ADMIN_ZERO_R28,5,2024,70,0.021351998451013987,0.0048787431192578445
ADMIN_ZERO_R28,5,2025,70,0.02783409577463747,0.02567517179542822
ADMIN_ZERO_R28,5,2026,80,0.02010111391947822,0.0073494097144790604
ADMIN_JAN_ONLY_R28,5,2019,74,-0.011107376537064617,-0.030360657336510943
ADMIN_JAN_ONLY_R28,5,2020,70,-0.010105278435433629,-0.03506183183556266
ADMIN_JAN_ONLY_R28,5,2021,70,-0.0013923836677340873,-0.02477052220417164
ADMIN_JAN_ONLY_R28,5,2022,70,-0.056630438802902194,-0.053003219807366
ADMIN_JAN_ONLY_R28,5,2023,70,0.01566039284364784,0.01425256968707167
ADMIN_JAN_ONLY_R28,5,2024,70,-0.011865460262172611,-0.03305019153386546
ADMIN_JAN_ONLY_R28,5,2025,70,-0.006459172350673281,-0.014836785597124758
ADMIN_JAN_ONLY_R28,5,2026,80,-0.011548729427830917,-0.02950585323399224
ADMIN_RECENT_R28,5,2019,74,0.20103644567125167,0.29073948188696486
ADMIN_RECENT_R28,5,2020,70,0.2103913963313766,0.31404786186670086
ADMIN_RECENT_R28,5,2021,70,0.30390669132578996,0.336784989192469
ADMIN_RECENT_R28,5,2022,70,0.27854781103852266,0.30535989100464467
ADMIN_RECENT_R28,5,2023,70,0.13740594421567698,0.22703782153566343
ADMIN_RECENT_R28,5,2024,70,0.05485554851443242,0.09970696870942164
ADMIN_RECENT_R28,5,2025,70,0.19151219690822652,0.27695958452728053
ADMIN_RECENT_R28,5,2026,80,0.1926618807252658,0.2702427577341213
ADMIN_HALF_R28,5,2019,74,-0.007484992466079365,-0.02810689167838465
ADMIN_HALF_R28,5,2020,70,-0.0030801069649517565,-0.02469513213241581
ADMIN_HALF_R28,5,2021,70,0.0028498028653678453,-0.015230435122297603
ADMIN_HALF_R28,5,2022,70,-0.05042575646457048,-0.04674363765727496
ADMIN_HALF_R28,5,2023,70,0.020943905788781247,0.020740311896099595
ADMIN_HALF_R28,5,2024,70,-0.005864350403107288,-0.02345264279127557
ADMIN_HALF_R28,5,2025,70,-0.00010172061572033542,-0.005776009258213088
ADMIN_HALF_R28,5,2026,80,-0.005708339326150114,-0.020328788860213054
ADMIN_F000_R28,5,2019,74,0.0161712922023578,-0.006062123908924466
ADMIN_F000_R28,5,2020,70,0.02453255150363365,0.005597499341904344
ADMIN_F000_R28,5,2021,70,0.024443559297172346,0.01137175719696537
ADMIN_F000_R28,5,2022,70,-0.028394717597066688,-0.021416660158108725
ADMIN_F000_R28,5,2023,70,0.04998929521757001,0.0544582894367458
ADMIN_F000_R28,5,2024,70,0.021351998451013987,0.0048787431192578445
ADMIN_F000_R28,5,2025,70,0.02783409577463747,0.02567517179542822
ADMIN_F000_R28,5,2026,80,0.02010111391947822,0.0073494097144790604
ADMIN_F025_R28,5,2019,74,0.004112395326507645,-0.017420798586945896
ADMIN_F025_R28,5,2020,70,0.010515931819230051,-0.009904193252612492
ADMIN_F025_R28,5,2021,70,0.013265422887974498,-0.00228462507416638
ADMIN_F025_R28,5,2022,70,-0.03980569667523137,-0.034435571974332
ADMIN_F025_R28,5,2023,70,0.03520405747820998,0.037244057705611455
ADMIN_F025_R28,5,2024,70,0.0074933608618463765,-0.009285634020379296
ADMIN_F025_R28,5,2025,70,0.013600908956992175,0.009594288636994408
ADMIN_F025_R28,5,2026,80,0.0069205189210763685,-0.00680049027596219
ADMIN_F050_R28,5,2019,74,-0.007484992466079365,-0.02810689167838465
ADMIN_F050_R28,5,2020,70,-0.0030801069649517565,-0.02469513213241581
ADMIN_F050_R28,5,2021,70,0.0028498028653678453,-0.015230435122297603
ADMIN_F050_R28,5,2022,70,-0.05042575646457048,-0.04674363765727496
ADMIN_F050_R28,5,2023,70,0.020943905788781247,0.020740311896099595
ADMIN_F050_R28,5,2024,70,-0.005864350403107288,-0.02345264279127557
ADMIN_F050_R28,5,2025,70,-0.00010172061572033542,-0.005776009258213088
ADMIN_F050_R28,5,2026,80,-0.005708339326150114,-0.020328788860213054
ADMIN_F075_R28,5,2019,74,-0.018612858905743934,-0.037573792649238325
ADMIN_F075_R28,5,2020,70,-0.016247218704425137,-0.038197471870442534
ADMIN_F075_R28,5,2021,70,-0.006788504366995074,-0.026887827584638035
ADMIN_F075_R28,5,2022,70,-0.06023757961403775,-0.05776301180190513
ADMIN_F075_R28,5,2023,70,0.007219858012224467,0.005524897400765116
ADMIN_F075_R28,5,2024,70,-0.018711456312412,-0.037173757704744625
ADMIN_F075_R28,5,2025,70,-0.013263251654027641,-0.019857876486744308
ADMIN_F075_R28,5,2026,80,-0.017774700533093934,-0.03312233143710874
ADMIN_ZERO_R28,6,2019,73,0.004395344750510066,-0.02439830273233623
ADMIN_ZERO_R28,6,2020,69,0.013849525704902721,6.193488920636092e-05
ADMIN_ZERO_R28,6,2021,69,0.008765213178378639,-0.007663144893513385
ADMIN_ZERO_R28,6,2022,69,-0.03640187775555348,-0.04938478241640687
ADMIN_ZERO_R28,6,2023,69,0.04661403751605242,0.047236439893715065
ADMIN_ZERO_R28,6,2024,69,0.008349737279476965,-0.010754047249731613
ADMIN_ZERO_R28,6,2025,69,0.018225757314654256,0.016877955512501153
ADMIN_ZERO_R28,6,2026,80,0.010048054120224581,-0.006819274741398207
ADMIN_JAN_ONLY_R28,6,2019,73,-0.026434043359559567,-0.05511727104106856
ADMIN_JAN_ONLY_R28,6,2020,69,-0.025095915484563136,-0.05400909913924612
ADMIN_JAN_ONLY_R28,6,2021,69,-0.0180576583591463,-0.052011896167994065
ADMIN_JAN_ONLY_R28,6,2022,69,-0.0686788542831569,-0.08915623444296639
ADMIN_JAN_ONLY_R28,6,2023,69,0.0074489746833510395,-0.005309882179741265
ADMIN_JAN_ONLY_R28,6,2024,69,-0.02788596498602569,-0.04993780267980763
ADMIN_JAN_ONLY_R28,6,2025,69,-0.020439860690284473,-0.0356546736808705
ADMIN_JAN_ONLY_R28,6,2026,80,-0.02506436246542476,-0.05209387229214557
ADMIN_RECENT_R28,6,2019,73,0.19698773253213764,0.358872553065017
ADMIN_RECENT_R28,6,2020,69,0.20629861086864842,0.3884125006294594
ADMIN_RECENT_R28,6,2021,69,0.36211052218374684,0.41232874400002895
ADMIN_RECENT_R28,6,2022,69,0.24548384860618144,0.37332952113270657
ADMIN_RECENT_R28,6,2023,69,0.11855866196736997,0.2581883930779818
ADMIN_RECENT_R28,6,2024,69,0.05300568708279085,0.14536815447583584
ADMIN_RECENT_R28,6,2025,69,0.18356391135321992,0.3329274104172073
ADMIN_RECENT_R28,6,2026,80,0.18779113000888437,0.327917736013829
ADMIN_HALF_R28,6,2019,73,-0.022664723822860555,-0.05013125154117071
ADMIN_HALF_R28,6,2020,69,-0.017812037461918617,-0.039082911961339395
ADMIN_HALF_R28,6,2021,69,-0.014267289693670193,-0.038835172539796625
ADMIN_HALF_R28,6,2022,69,-0.06166266887972305,-0.07904893509572752
ADMIN_HALF_R28,6,2023,69,0.012784100292807743,0.006054469496581838
ADMIN_HALF_R28,6,2024,69,-0.02211198452507901,-0.04071033652133971
ADMIN_HALF_R28,6,2025,69,-0.013960367496922643,-0.021529187300429964
ADMIN_HALF_R28,6,2026,80,-0.019300649121970714,-0.040145883670925864
