H,3,3,3,3,6,6,6,6,12,12,12,12
sample,full,origins_2019_2021,origins_2022_2023,origins_2024plus,full,origins_2019_2021,origins_2022_2023,origins_2024plus,full,origins_2019_2021,origins_2022_2023,origins_2024plus
name,,,,,,,,,,,,
FOOD_NORM_SHIFT_R24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
A002,0.9916172206115306,0.9904744378876689,0.9940851791913952,0.9800176374686036,0.9857013961587242,0.986473281748254,0.9886431642543412,0.9647744228024394,0.9910819193025904,0.993529702303139,0.9894087988911726,0.9753456074198683
A005,0.9817456259933348,0.9796821669579944,0.9869700216757196,0.9561566843565112,0.96907260798844,0.9707465543092536,0.9753775028124658,0.9234716265317938,0.9803072087765121,0.9856889277698373,0.9765317193822028,0.9459507717240464
A010,0.9708701778772257,0.9687653411332088,0.9787774600754563,0.9294080119059474,0.9507952177324015,0.9534628390536268,0.9606831605752219,0.8778638037305526,0.9677710388378862,0.9765254077842734,0.9614235975408633,0.9125118719570551
A015,0.9647979088298189,0.9636835531579941,0.9738249010752331,0.9142245128567575,0.9403772419671187,0.9436097892901552,0.9522246187826934,0.8519507474282013,0.9601637535785351,0.9709377608527112,0.952180611993007,0.8927660834634455
A020,0.9616535853621011,0.9618581166842807,0.9709544211886211,0.9062670589573789,0.9349033281521868,0.9384313496191194,0.9477454375136619,0.8384329847482702,0.9559831609212239,0.9678566442635876,0.9470742392875275,0.8821378422087579
A025,0.960163925953379,0.9615718573861277,0.9693729431871295,0.9024577526474876,0.9326376371162605,0.9362875312710907,0.9458827297491585,0.8328702047484678,0.9542078772529781,0.9665457679048218,0.9448996686290773,0.8776793143582698
A030,0.9595333156093379,0.9617897688015313,0.9685730748269703,0.9008279834504296,0.9325413468140115,0.9361964138530897,0.9458034403178784,0.8326343012797637,0.9541317903579825,0.9664895503315303,0.9448063841652604,0.8774890007734604
A035,0.9593220253252999,0.9619800406381455,0.9682599059925858,0.9002766050469931,0.933972893259376,0.9375509982667007,0.9469811657832838,0.8361458687086005,0.955257544972988,0.9673210326309241,0.9461858762118165,0.8803113571249457
A040,0.9593402154547314,0.9619596288208369,0.9682884206295285,0.9003242503931583,0.9365155470579957,0.9399566805480823,0.949067628000103,0.8424040322088825,0.9572296873010571,0.9687761786773309,0.9485989025123914,0.8852885005131268
A050,0.9600570274700642,0.9615854436869118,0.9692463417331398,0.9021825850904691,0.9438739907702933,0.9469172107006006,0.9550723632922037,0.8606284331244621,0.9627635056287033,0.9728499199414652,0.9553462310108479,0.8994591414537746
A060,0.9623482663213251,0.9621672510880508,0.9716245619919472,0.9080327604233945,0.9531732035809195,0.9557116068669099,0.962604048577821,0.8837963660197852,0.9694539961571401,0.9777585837035111,0.9634604102412041,0.9169419975580076
A075,0.9706852745147113,0.9685948396065021,0.9786325771291406,0.9289485738241335,0.9692690263788161,0.9709322985808393,0.9755346718315193,0.9239611004286524,0.9804375301579594,0.9857839391648974,0.9766880371000973,0.9463031599015567
A090,0.9860482106362526,0.9843151042565058,0.9900965305456813,0.9666024939031825,0.9871781006605969,0.9878700824735703,0.9898178542665639,0.9684261750480851,0.9920162113630865,0.9942083099800865,0.9905211001157861,0.9779164339677752
A100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAW,0.9595793700364936,0.9615182168600606,0.9681901868325437,0.9042616316484955,0.9405067705097554,0.9387996064198598,0.9528269333638975,0.8720372024022038,0.9597224892039575,0.9681530729228291,0.9534242730696585,0.9079584083933995
