origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-03,BLEND_WIDE_STATE_R15,4,2020-03,2.7030719584224236,4.416293739652922
2019-03,ENET_BOTH_R15,1,2019-06,2.001881527172123,2.3747809566404987
2019-03,ENET_BOTH_R15,2,2019-09,2.165805223430895,2.3657706382498187
2019-03,ENET_BOTH_R15,3,2019-12,3.5407066534439045,2.7693409942751335
2019-03,ENET_BOTH_R15,4,2020-03,3.5907225216310845,4.416293739652922
2019-03,ENET_DOMESTIC_R15,1,2019-06,2.873200766025594,2.3747809566404987
2019-03,ENET_DOMESTIC_R15,2,2019-09,2.712259798015152,2.3657706382498187
2019-03,ENET_DOMESTIC_R15,3,2019-12,2.9476237398184213,2.7693409942751335
2019-03,ENET_DOMESTIC_R15,4,2020-03,3.263954189576303,4.416293739652922
2019-03,ENET_IMPORTED_R15,1,2019-06,1.3605667891149344,2.3747809566404987
2019-03,ENET_IMPORTED_R15,2,2019-09,2.9403276106198692,2.3657706382498187
2019-03,ENET_IMPORTED_R15,3,2019-12,3.759117110785815,2.7693409942751335
2019-03,ENET_IMPORTED_R15,4,2020-03,3.6894644210364183,4.416293739652922
2019-03,ENET_WIDE_R15,1,2019-06,1.3133584366339974,2.3747809566404987
2019-03,ENET_WIDE_R15,2,2019-09,3.212226768869466,2.3657706382498187
2019-03,ENET_WIDE_R15,3,2019-12,3.021227492988454,2.7693409942751335
2019-03,ENET_WIDE_R15,4,2020-03,2.6243646148943194,4.416293739652922
2019-03,INDEPENDENT_BRIDGE,1,2019-06,2.1029934227901683,2.3747809566404987
2019-03,INDEPENDENT_BRIDGE,2,2019-09,2.2331974506255143,2.3657706382498187
2019-03,INDEPENDENT_BRIDGE,3,2019-12,2.3141338655375616,2.7693409942751335
2019-03,INDEPENDENT_BRIDGE,4,2020-03,3.5922001467299625,4.416293739652922
2019-03,RF_RESIDUAL_R15,1,2019-06,2.903212867800006,2.3747809566404987
2019-03,RF_RESIDUAL_R15,2,2019-09,2.987136531584529,2.3657706382498187
2019-03,RF_RESIDUAL_R15,3,2019-12,3.4316573326606443,2.7693409942751335
2019-03,RF_RESIDUAL_R15,4,2020-03,3.856078665627739,4.416293739652922
2019-03,STABLE_LOCAL_CORE_R14B,1,2019-06,3.0870888582897487,2.3747809566404987
2019-03,STABLE_LOCAL_CORE_R14B,2,2019-09,3.087088858289748,2.3657706382498187
2019-03,STABLE_LOCAL_CORE_R14B,3,2019-12,3.087088858289748,2.7693409942751335
2019-03,STABLE_LOCAL_CORE_R14B,4,2020-03,3.087088858289748,4.416293739652922
2019-03,STABLE_PIPELINE_R14B,1,2019-06,2.1029934227901683,2.3747809566404987
2019-03,STABLE_PIPELINE_R14B,2,2019-09,2.2331974506255143,2.3657706382498187
2019-03,STABLE_PIPELINE_R14B,3,2019-12,2.3141338655375616,2.7693409942751335
2019-03,STABLE_PIPELINE_R14B,4,2020-03,3.5922001467299625,4.416293739652922
2019-03,STATE_ADAPT_R15,1,2019-06,2.8934739075978184,2.3747809566404987
2019-03,STATE_ADAPT_R15,2,2019-09,2.8305170080184774,2.3657706382498187
2019-03,STATE_ADAPT_R15,3,2019-12,2.7982830754338552,2.7693409942751335
2019-03,STATE_ADAPT_R15,4,2020-03,2.781779301950528,4.416293739652922
2019-03,STATE_FAST_R15,1,2019-06,3.054795912772244,2.3747809566404987
2019-03,STATE_FAST_R15,2,2019-09,3.031834338998334,2.3657706382498187
2019-03,STATE_FAST_R15,3,2019-12,3.020078013226092,2.7693409942751335
2019-03,STATE_FAST_R15,4,2020-03,3.014058774430704,4.416293739652922
2019-03,STATE_MID_R15,1,2019-06,2.8934739075978184,2.3747809566404987
2019-03,STATE_MID_R15,2,2019-09,2.8305170080184774,2.3657706382498187
2019-03,STATE_MID_R15,3,2019-12,2.7982830754338552,2.7693409942751335
2019-03,STATE_MID_R15,4,2020-03,2.781779301950528,4.416293739652922
2019-03,STATE_SLOW_R15,1,2019-06,2.5172945423753728,2.3747809566404987
2019-03,STATE_SLOW_R15,2,2019-09,2.362524524884245,2.3657706382498187
2019-03,STATE_SLOW_R15,3,2019-12,2.283282275928787,2.7693409942751335
2019-03,STATE_SLOW_R15,4,2020-03,2.2427102444635936,4.416293739652922
2019-04,BLEND_LINEAR_RF_R15,1,2019-07,2.143782475023503,4.510457180348661
2019-04,BLEND_LINEAR_RF_R15,2,2019-10,2.808633169054059,1.16768885630117
2019-04,BLEND_LINEAR_RF_R15,3,2020-01,3.210775484215257,3.8415986968166242
2019-04,BLEND_LINEAR_RF_R15,4,2020-04,2.85676472406359,1.6088341526061583
2019-04,BLEND_WIDE_STATE_R15,1,2019-07,2.2158591889626758,4.510457180348661
2019-04,BLEND_WIDE_STATE_R15,2,2019-10,2.649192683313725,1.16768885630117
2019-04,BLEND_WIDE_STATE_R15,3,2020-01,2.413810466409429,3.8415986968166242
2019-04,BLEND_WIDE_STATE_R15,4,2020-04,2.2095729524314773,1.6088341526061583
2019-04,ENET_BOTH_R15,1,2019-07,1.9608649365008954,4.510457180348661
2019-04,ENET_BOTH_R15,2,2019-10,2.742000016682739,1.16768885630117
2019-04,ENET_BOTH_R15,3,2020-01,3.3498093087202356,3.8415986968166242
2019-04,ENET_BOTH_R15,4,2020-04,2.925302207281438,1.6088341526061583
2019-04,ENET_DOMESTIC_R15,1,2019-07,2.2264881526852154,4.510457180348661
2019-04,ENET_DOMESTIC_R15,2,2019-10,2.6960839604688385,1.16768885630117
2019-04,ENET_DOMESTIC_R15,3,2020-01,2.8927881210880937,3.8415986968166242
2019-04,ENET_DOMESTIC_R15,4,2020-04,2.7367085037382566,1.6088341526061583
2019-04,ENET_IMPORTED_R15,1,2019-07,1.8978037433709583,4.510457180348661
2019-04,ENET_IMPORTED_R15,2,2019-10,3.2237139374990678,1.16768885630117
2019-04,ENET_IMPORTED_R15,3,2020-01,3.4005196602777747,3.8415986968166242
2019-04,ENET_IMPORTED_R15,4,2020-04,3.023462360728109,1.6088341526061583
2019-04,ENET_WIDE_R15,1,2019-07,2.205230225240137,4.510457180348661
2019-04,ENET_WIDE_R15,2,2019-10,3.0181766657586264,1.16768885630117
2019-04,ENET_WIDE_R15,3,2020-01,2.5199073112800274,3.8415986968166242
2019-04,ENET_WIDE_R15,4,2020-04,2.097349763941078,1.6088341526061583
2019-04,INDEPENDENT_BRIDGE,1,2019-07,1.5358701513108568,4.510457180348661
2019-04,INDEPENDENT_BRIDGE,2,2019-10,1.489289304730874,1.16768885630117
2019-04,INDEPENDENT_BRIDGE,3,2020-01,1.2249148544707529,3.8415986968166242
2019-04,INDEPENDENT_BRIDGE,4,2020-04,0.4590496425737942,1.6088341526061583
2019-04,RF_RESIDUAL_R15,1,2019-07,2.3267000135461107,4.510457180348661
2019-04,RF_RESIDUAL_R15,2,2019-10,2.8752663214253777,1.16768885630117
2019-04,RF_RESIDUAL_R15,3,2020-01,3.0717416597102796,3.8415986968166242
