origin,band,family,config,status,converged,n_train,measure,feature,source_group,value
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,midcycle,own_core_state,-0.04520979520811073
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,goods_yoy,imported_cost,0.01376641041989531
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,goods_change3,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,fx1,imported_cost,0.012973869537698692
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,fx3,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_23_now,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_23_mean3,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_26_now,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_26_mean3,imported_cost,0.006487557929570188
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_45_now,imported_cost,-0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_45_mean3,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_47_now,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_47_mean3,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_56_now,imported_cost,-0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_56_mean3,imported_cost,-0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_62_now,imported_cost,0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_62_mean3,imported_cost,-0.0
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,destination_season,own_core_state,-0.002415135387200245
2020-10,0,imported,a0.1_l0.8,estimated,True,120,coefficients,penalized_constant,constant,0.022134157185737212
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,core1,own_core_state,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,core3,own_core_state,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,core12,own_core_state,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,core_acceleration,own_core_state,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,midtrend,own_core_state,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,midcycle,own_core_state,-0.043749975790988056
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,services_yoy,domestic,-0.004208337818679857
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,services_change3,domestic,-0.0034382328610899552
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,unemployment,domestic,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,unemployment_change3,domestic,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,ip_growth3,domestic,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,ulc_growth12,domestic,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,goods_yoy,imported_cost,0.015953457992868014
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,goods_change3,imported_cost,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,fx1,imported_cost,0.012647066756110789
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,fx3,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_23_now,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_23_mean3,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_26_now,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_26_mean3,imported_cost,0.00620743642806757
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_45_now,imported_cost,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_45_mean3,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_47_now,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_47_mean3,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_56_now,imported_cost,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_56_mean3,imported_cost,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_62_now,imported_cost,0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_62_mean3,imported_cost,-0.0
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,destination_season,own_core_state,-0.002873288094375953
2020-10,0,both,a0.1_l0.8,estimated,True,120,coefficients,penalized_constant,constant,0.022134157185737236
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,core1,own_core_state,-0.0017558023633711126
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,core3,own_core_state,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,core12,own_core_state,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,core_acceleration,own_core_state,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,midtrend,own_core_state,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,midcycle,own_core_state,-0.013919757342658785
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,services_yoy,domestic,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,services_change3,domestic,-0.0006714774781900579
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,goods_yoy,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,goods_change3,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,fx1,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,fx3,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_11,domestic,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_12,domestic,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_13,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_17,domestic,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_23,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_24,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_25,other_hard_a6,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_26,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_43,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_44,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_45,imported_cost,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_46,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_47,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_48,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_49,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_50,other_hard_a6,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_51,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_52,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_53,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_54,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_55,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_56,imported_cost,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_57,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_58,other_hard_a6,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_59,other_hard_a6,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_60,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_61,other_hard_a6,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_62,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_63,other_hard_a6,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_64,other_hard_a6,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_65,imported_cost,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_66,imported_cost,0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,destination_season,own_core_state,-0.0
2020-10,0,wide,a1_l0.2,estimated,True,120,coefficients,penalized_constant,constant,0.004552775031433916
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,core1,own_core_state,0.1156181525129144
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,core3,own_core_state,0.03365232765759312
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,core12,own_core_state,0.013978628445471637
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,core_acceleration,own_core_state,0.025378787749812285
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,midtrend,own_core_state,0.01996067499331432
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,midcycle,own_core_state,0.2501545390161935
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,services_yoy,domestic,0.010847390945433997
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,services_change3,domestic,0.07903112139585136
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,unemployment,domestic,0.033976280382620586
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,unemployment_change3,domestic,0.00043580406368701305
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,ip_growth3,domestic,0.008203337065898217
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,ulc_growth12,domestic,0.05441802612873057
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,goods_yoy,imported_cost,0.036880295223893154
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,goods_change3,imported_cost,0.008603015566854756
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,fx1,imported_cost,0.006415600858278341
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,fx3,imported_cost,0.017915049142954664
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_23_now,imported_cost,0.029528907472244726
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_23_mean3,imported_cost,0.028681181082926232
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_26_now,imported_cost,0.011723889825216443
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_26_mean3,imported_cost,0.026632327772858875
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_45_now,imported_cost,0.01356630771835393
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_45_mean3,imported_cost,0.04244948401945459
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_47_now,imported_cost,0.016122543096309862
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_47_mean3,imported_cost,0.013321419755618905
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_56_now,imported_cost,0.012799215452314055
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_56_mean3,imported_cost,0.019197208372358117
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_62_now,imported_cost,0.025308151481772338
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,cost_62_mean3,imported_cost,0.026124874588429114
2020-10,0,forest,leaf15,estimated,True,120,feature_importances,destination_season,own_core_state,0.01907545821264073
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,core1,own_core_state,-0.010162820845047035
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,core3,own_core_state,-0.0
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,core12,own_core_state,-0.014600426012377429
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,core_acceleration,own_core_state,0.0155614664760954
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,midtrend,own_core_state,-0.0
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,midcycle,own_core_state,-0.06554634211635654
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,services_yoy,domestic,-0.07145328825876619
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,services_change3,domestic,0.006868092886063096
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,unemployment,domestic,-0.09918197077878824
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,unemployment_change3,domestic,-0.0007209751700413832
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,ip_growth3,domestic,-0.013009733741255736
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,ulc_growth12,domestic,-0.008085605441744692
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,destination_season,own_core_state,-0.006437070475092562
2020-11,0,domestic,a0.01_l0.8,estimated,True,120,coefficients,penalized_constant,constant,0.02812288175744336
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,core1,own_core_state,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,core3,own_core_state,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,core12,own_core_state,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,core_acceleration,own_core_state,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,midtrend,own_core_state,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,midcycle,own_core_state,-0.04744721682804186
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,goods_yoy,imported_cost,0.008371318139882558
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,goods_change3,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,fx1,imported_cost,0.015285840599602774
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,fx3,imported_cost,0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_23_now,imported_cost,0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_23_mean3,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_26_now,imported_cost,0.002977594501739976
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_26_mean3,imported_cost,0.0006541417920942712
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_45_now,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_45_mean3,imported_cost,0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_47_now,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_47_mean3,imported_cost,0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_56_now,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_56_mean3,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_62_now,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,cost_62_mean3,imported_cost,-0.0
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,destination_season,own_core_state,-0.00020120566287255547
2020-11,0,imported,a0.1_l0.8,estimated,True,120,coefficients,penalized_constant,constant,0.01895938106477007
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,core1,own_core_state,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,core3,own_core_state,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,core12,own_core_state,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,core_acceleration,own_core_state,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,midtrend,own_core_state,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,midcycle,own_core_state,-0.048271605934726076
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,services_yoy,domestic,-0.0002004197809890859
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,services_change3,domestic,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,unemployment,domestic,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,unemployment_change3,domestic,-0.0048791461924940546
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,ip_growth3,domestic,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,ulc_growth12,domestic,-0.002831422342020617
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,goods_yoy,imported_cost,0.00953048454363971
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,goods_change3,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,fx1,imported_cost,0.015770393696904906
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,fx3,imported_cost,0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_23_now,imported_cost,0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_23_mean3,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_26_now,imported_cost,0.003363962494138074
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_26_mean3,imported_cost,0.0020608157915856535
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_45_now,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_45_mean3,imported_cost,0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_47_now,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_47_mean3,imported_cost,0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_56_now,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_56_mean3,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_62_now,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,cost_62_mean3,imported_cost,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,destination_season,own_core_state,-0.0
2020-11,0,both,a0.1_l0.8,estimated,True,120,coefficients,penalized_constant,constant,0.018959381064770083
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,core1,own_core_state,-0.0032441154639352905
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,core3,own_core_state,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,core12,own_core_state,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,core_acceleration,own_core_state,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,midtrend,own_core_state,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,midcycle,own_core_state,-0.015582338931712677
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,services_yoy,domestic,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,services_change3,domestic,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,goods_yoy,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,goods_change3,imported_cost,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,fx1,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,fx3,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_11,domestic,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_12,domestic,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_13,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_17,domestic,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_23,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_24,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_25,other_hard_a6,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_26,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_43,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_44,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_45,imported_cost,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_46,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_47,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_48,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_49,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_50,other_hard_a6,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_51,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_52,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_53,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_54,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_55,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_56,imported_cost,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_57,other_hard_a6,-0.0004592473655651719
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_58,other_hard_a6,0.0007712588259604266
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_59,other_hard_a6,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_60,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_61,other_hard_a6,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_62,imported_cost,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_63,other_hard_a6,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_64,other_hard_a6,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_65,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,a6_66,imported_cost,0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,destination_season,own_core_state,-0.0
2020-11,0,wide,a1_l0.2,estimated,True,120,coefficients,penalized_constant,constant,0.0025579466451356504
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,core1,own_core_state,0.07466135985332792
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,core3,own_core_state,0.058286647350003155
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,core12,own_core_state,0.02417896739432814
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,core_acceleration,own_core_state,0.03774620312842628
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,midtrend,own_core_state,0.06117237556773408
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,midcycle,own_core_state,0.14963741904722674
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,services_yoy,domestic,0.025671296524719785
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,services_change3,domestic,0.027875283443571045
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,unemployment,domestic,0.04375246203702572
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,unemployment_change3,domestic,0.010976062801662795
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,ip_growth3,domestic,0.04561366798303613
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,ulc_growth12,domestic,0.04034862332724398
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,goods_yoy,imported_cost,0.03932945574431371
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,goods_change3,imported_cost,0.013368737650178177
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,fx1,imported_cost,0.017628607320748002
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,fx3,imported_cost,0.021474027146430482
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_23_now,imported_cost,0.022762151907168862
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_23_mean3,imported_cost,0.02748419760238255
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_26_now,imported_cost,0.01774955246269966
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_26_mean3,imported_cost,0.026178268220377988
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_45_now,imported_cost,0.016623299002849836
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_45_mean3,imported_cost,0.02056483045936981
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_47_now,imported_cost,0.013029051840238746
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_47_mean3,imported_cost,0.014678125058579405
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_56_now,imported_cost,0.020961072349204503
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_56_mean3,imported_cost,0.028541270619942438
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_62_now,imported_cost,0.019192661484707392
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,cost_62_mean3,imported_cost,0.03868411623755863
2020-11,0,forest,leaf5,estimated,True,120,feature_importances,destination_season,own_core_state,0.04183020643494397
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,core1,own_core_state,-0.02320623142957709
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,core3,own_core_state,-0.0
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,core12,own_core_state,-0.0
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,core_acceleration,own_core_state,0.0
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,midtrend,own_core_state,-0.0
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,midcycle,own_core_state,-0.04280109835240983
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,services_yoy,domestic,-0.029988901129534718
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,services_change3,domestic,-0.0
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,unemployment,domestic,-0.04727851170189166
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,unemployment_change3,domestic,-0.010129423068779538
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,ip_growth3,domestic,-0.010197284036742135
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,ulc_growth12,domestic,-0.007891065662537222
2020-12,0,domestic,a0.1_l0.2,estimated,True,120,coefficients,destination_season,own_core_state,-0.0005854521707868301
