origin,h,model,core_log,core_mm,state_mid_log,correction_log,band
2024-08,5,STATE_SLOW_R15,0.6338113876286533,0.6358242222821437,0.563991397126195,0.06981999050245835,2
2024-08,5,STATE_MID_R15,0.563991397126195,0.5655848227924787,0.563991397126195,0.0,2
2024-08,5,STATE_FAST_R15,0.5223604575160664,0.5237271383845304,0.563991397126195,-0.04163093961012854,2
2024-08,5,STATE_ADAPT_R15,0.5223604575160664,0.5237271383845304,0.563991397126195,-0.04163093961012854,2
2024-08,5,ENET_DOMESTIC_R15,0.563991397126195,0.5655848227924787,0.563991397126195,0.0,2
2024-08,5,ENET_IMPORTED_R15,0.563991397126195,0.5655848227924787,0.563991397126195,0.0,2
2024-08,5,ENET_BOTH_R15,0.563991397126195,0.5655848227924787,0.563991397126195,0.0,2
2024-08,5,ENET_WIDE_R15,0.563991397126195,0.5655848227924787,0.563991397126195,0.0,2
2024-08,5,RF_RESIDUAL_R15,0.5817174597124651,0.5834127213439617,0.563991397126195,0.017726062586270186,2
2024-08,5,BLEND_LINEAR_RF_R15,0.57285442841933,0.5744983770451636,0.563991397126195,0.008863031293135037,2
2024-08,5,BLEND_WIDE_STATE_R15,0.563991397126195,0.5655848227924787,0.563991397126195,0.0,2
2024-08,6,STATE_SLOW_R15,0.5079858896488795,0.5092783255064834,0.4351578097415573,0.07282807990732215,2
2024-08,6,STATE_MID_R15,0.4351578097415573,0.43610599620871016,0.4351578097415573,0.0,2
2024-08,6,STATE_FAST_R15,0.3910025579646831,0.39176797023507354,0.4351578097415573,-0.04415525177687424,2
2024-08,6,STATE_ADAPT_R15,0.3910025579646831,0.39176797023507354,0.4351578097415573,-0.04415525177687424,2
2024-08,6,ENET_DOMESTIC_R15,0.4351578097415573,0.43610599620871016,0.4351578097415573,0.0,2
2024-08,6,ENET_IMPORTED_R15,0.4351578097415573,0.43610599620871016,0.4351578097415573,0.0,2
2024-08,6,ENET_BOTH_R15,0.4351578097415573,0.43610599620871016,0.4351578097415573,0.0,2
2024-08,6,ENET_WIDE_R15,0.4351578097415573,0.43610599620871016,0.4351578097415573,0.0,2
