scope,sample,h,model,n,direction_match_rate,actual_material_n,material_direction_hit_rate,material_calls_n,wrong_way_n,wrong_way_rate,wrong_way_share_of_calls
all_models_common,full,3,BLEND_LINEAR_RF_R15,84,0.5119047619047619,66,0.5606060606060606,58,9,0.13636363636363635,0.15517241379310345
all_models_common,full,3,BLEND_WIDE_STATE_R15,84,0.5238095238095238,66,0.5757575757575758,62,12,0.18181818181818182,0.1935483870967742
all_models_common,full,3,ENET_BOTH_R15,84,0.5119047619047619,66,0.5606060606060606,59,10,0.15151515151515152,0.1694915254237288
all_models_common,full,3,ENET_DOMESTIC_R15,84,0.5238095238095238,66,0.5909090909090909,60,8,0.12121212121212122,0.13333333333333333
all_models_common,full,3,ENET_IMPORTED_R15,84,0.5238095238095238,66,0.5606060606060606,57,9,0.13636363636363635,0.15789473684210525
all_models_common,full,3,ENET_WIDE_R15,84,0.5357142857142857,66,0.5757575757575758,59,10,0.15151515151515152,0.1694915254237288
all_models_common,full,3,INDEPENDENT_BRIDGE,84,0.5238095238095238,66,0.5909090909090909,63,11,0.16666666666666666,0.1746031746031746
all_models_common,full,3,RF_RESIDUAL_R15,84,0.5119047619047619,66,0.5606060606060606,59,10,0.15151515151515152,0.1694915254237288
all_models_common,full,3,STABLE_LOCAL_CORE_R14B,84,0.5476190476190477,66,0.5606060606060606,54,8,0.12121212121212122,0.14814814814814814
all_models_common,full,3,STABLE_PIPELINE_R14B,84,0.5357142857142857,66,0.5757575757575758,60,11,0.16666666666666666,0.18333333333333332
all_models_common,full,3,STATE_ADAPT_R15,84,0.5119047619047619,66,0.5454545454545454,58,11,0.16666666666666666,0.1896551724137931
all_models_common,full,3,STATE_FAST_R15,84,0.5119047619047619,66,0.5454545454545454,58,11,0.16666666666666666,0.1896551724137931
all_models_common,full,3,STATE_MID_R15,84,0.5,66,0.5454545454545454,59,11,0.16666666666666666,0.1864406779661017
all_models_common,full,3,STATE_SLOW_R15,84,0.4880952380952381,66,0.5454545454545454,56,7,0.10606060606060606,0.125
all_models_common,full,6,BLEND_LINEAR_RF_R15,81,0.6172839506172839,69,0.6666666666666666,58,4,0.057971014492753624,0.06896551724137931
all_models_common,full,6,BLEND_WIDE_STATE_R15,81,0.6172839506172839,69,0.6666666666666666,59,5,0.07246376811594203,0.0847457627118644
all_models_common,full,6,ENET_BOTH_R15,81,0.5925925925925926,69,0.6521739130434783,59,5,0.07246376811594203,0.0847457627118644
all_models_common,full,6,ENET_DOMESTIC_R15,81,0.5925925925925926,69,0.6376811594202898,56,4,0.057971014492753624,0.07142857142857142
all_models_common,full,6,ENET_IMPORTED_R15,81,0.6172839506172839,69,0.6811594202898551,59,3,0.043478260869565216,0.05084745762711865
all_models_common,full,6,ENET_WIDE_R15,81,0.6172839506172839,69,0.6666666666666666,58,4,0.057971014492753624,0.06896551724137931
all_models_common,full,6,INDEPENDENT_BRIDGE,81,0.6419753086419753,69,0.6956521739130435,63,7,0.10144927536231885,0.1111111111111111
all_models_common,full,6,RF_RESIDUAL_R15,81,0.6296296296296297,69,0.6811594202898551,59,4,0.057971014492753624,0.06779661016949153
all_models_common,full,6,STABLE_LOCAL_CORE_R14B,81,0.7037037037037037,69,0.7391304347826086,60,3,0.043478260869565216,0.05
all_models_common,full,6,STABLE_PIPELINE_R14B,81,0.6296296296296297,69,0.6956521739130435,68,11,0.15942028985507245,0.16176470588235295
all_models_common,full,6,STATE_ADAPT_R15,81,0.6049382716049383,69,0.6666666666666666,63,8,0.11594202898550725,0.12698412698412698
all_models_common,full,6,STATE_FAST_R15,81,0.6049382716049383,69,0.6521739130434783,60,7,0.10144927536231885,0.11666666666666667
all_models_common,full,6,STATE_MID_R15,81,0.5679012345679012,69,0.6376811594202898,60,6,0.08695652173913043,0.1
all_models_common,full,6,STATE_SLOW_R15,81,0.5555555555555556,69,0.6376811594202898,66,11,0.15942028985507245,0.16666666666666666
all_models_common,full,9,BLEND_LINEAR_RF_R15,78,0.5512820512820513,70,0.6,63,14,0.2,0.2222222222222222
all_models_common,full,9,BLEND_WIDE_STATE_R15,78,0.5512820512820513,70,0.5857142857142857,63,16,0.22857142857142856,0.25396825396825395
all_models_common,full,9,ENET_BOTH_R15,78,0.5384615384615384,70,0.5714285714285714,61,15,0.21428571428571427,0.2459016393442623
all_models_common,full,9,ENET_DOMESTIC_R15,78,0.5384615384615384,70,0.5714285714285714,64,18,0.2571428571428571,0.28125
all_models_common,full,9,ENET_IMPORTED_R15,78,0.5512820512820513,70,0.5857142857142857,63,16,0.22857142857142856,0.25396825396825395
all_models_common,full,9,ENET_WIDE_R15,78,0.5128205128205128,70,0.5428571428571428,61,17,0.24285714285714285,0.2786885245901639
all_models_common,full,9,INDEPENDENT_BRIDGE,78,0.5512820512820513,70,0.6,69,20,0.2857142857142857,0.2898550724637681
all_models_common,full,9,RF_RESIDUAL_R15,78,0.5641025641025641,70,0.6,62,14,0.2,0.22580645161290322
all_models_common,full,9,STABLE_LOCAL_CORE_R14B,78,0.6282051282051282,70,0.6428571428571429,58,9,0.12857142857142856,0.15517241379310345
all_models_common,full,9,STABLE_PIPELINE_R14B,78,0.6025641025641025,70,0.6428571428571429,70,19,0.2714285714285714,0.2714285714285714
all_models_common,full,9,STATE_ADAPT_R15,78,0.5512820512820513,70,0.5857142857142857,67,20,0.2857142857142857,0.29850746268656714
all_models_common,full,9,STATE_FAST_R15,78,0.5641025641025641,70,0.5857142857142857,63,17,0.24285714285714285,0.2698412698412698
all_models_common,full,9,STATE_MID_R15,78,0.5512820512820513,70,0.5857142857142857,66,19,0.2714285714285714,0.2878787878787879
all_models_common,full,9,STATE_SLOW_R15,78,0.5256410256410257,70,0.5571428571428572,69,24,0.34285714285714286,0.34782608695652173
all_models_common,full,12,BLEND_LINEAR_RF_R15,75,0.6266666666666667,66,0.6666666666666666,63,13,0.19696969696969696,0.20634920634920634
all_models_common,full,12,BLEND_WIDE_STATE_R15,75,0.5466666666666666,66,0.5909090909090909,59,13,0.19696969696969696,0.22033898305084745
all_models_common,full,12,ENET_BOTH_R15,75,0.5733333333333334,66,0.6212121212121212,63,15,0.22727272727272727,0.23809523809523808
all_models_common,full,12,ENET_DOMESTIC_R15,75,0.5733333333333334,66,0.6060606060606061,60,14,0.21212121212121213,0.23333333333333334
all_models_common,full,12,ENET_IMPORTED_R15,75,0.5466666666666666,66,0.5606060606060606,55,13,0.19696969696969696,0.23636363636363636
all_models_common,full,12,ENET_WIDE_R15,75,0.49333333333333335,66,0.5151515151515151,58,18,0.2727272727272727,0.3103448275862069
all_models_common,full,12,INDEPENDENT_BRIDGE,75,0.49333333333333335,66,0.5606060606060606,65,19,0.2878787878787879,0.2923076923076923
all_models_common,full,12,RF_RESIDUAL_R15,75,0.6533333333333333,66,0.696969696969697,65,13,0.19696969696969696,0.2
all_models_common,full,12,STABLE_LOCAL_CORE_R14B,75,0.6133333333333333,66,0.6212121212121212,58,13,0.19696969696969696,0.22413793103448276
all_models_common,full,12,STABLE_PIPELINE_R14B,75,0.52,66,0.5757575757575758,66,20,0.30303030303030304,0.30303030303030304
all_models_common,full,12,STATE_ADAPT_R15,75,0.5866666666666667,66,0.6363636363636364,64,15,0.22727272727272727,0.234375
all_models_common,full,12,STATE_FAST_R15,75,0.5866666666666667,66,0.6515151515151515,61,10,0.15151515151515152,0.16393442622950818
all_models_common,full,12,STATE_MID_R15,75,0.5733333333333334,66,0.6363636363636364,63,13,0.19696969696969696,0.20634920634920634
all_models_common,full,12,STATE_SLOW_R15,75,0.5333333333333333,66,0.5909090909090909,70,23,0.3484848484848485,0.32857142857142857
all_models_common,origins_2019_2021,3,BLEND_LINEAR_RF_R15,32,0.4375,26,0.5,21,3,0.11538461538461539,0.14285714285714285
