scope,sample,model,quarter,n,actual_material_n,sign_match_rate_on_material_actual,material_direction_hit_rate,material_calls_n,wrong_way_n
all_models_common,origins_2022_2023,STATE_SLOW_R15,2023Q2,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,BLEND_LINEAR_RF_R15,2023Q3,10,10,1.0,0.9,9,0
all_models_common,origins_2022_2023,BLEND_WIDE_STATE_R15,2023Q3,10,10,0.8,0.8,9,1
all_models_common,origins_2022_2023,ENET_BOTH_R15,2023Q3,10,10,0.9,0.9,10,1
all_models_common,origins_2022_2023,ENET_DOMESTIC_R15,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,ENET_IMPORTED_R15,2023Q3,10,10,0.7,0.7,10,3
all_models_common,origins_2022_2023,ENET_WIDE_R15,2023Q3,10,10,0.6,0.6,10,4
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_ADAPT_R15,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_FAST_R15,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_MID_R15,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_SLOW_R15,2023Q3,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,BLEND_LINEAR_RF_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,BLEND_WIDE_STATE_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,ENET_BOTH_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,ENET_DOMESTIC_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,ENET_IMPORTED_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,ENET_WIDE_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,2023Q4,10,10,0.1,0.0,8,8
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,2023Q4,10,10,0.1,0.0,8,8
all_models_common,origins_2022_2023,STATE_ADAPT_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,STATE_FAST_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,STATE_MID_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,STATE_SLOW_R15,2023Q4,10,10,0.0,0.0,10,10
all_models_common,origins_2022_2023,BLEND_LINEAR_RF_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,BLEND_WIDE_STATE_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,ENET_BOTH_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,ENET_DOMESTIC_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,ENET_IMPORTED_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,ENET_WIDE_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_ADAPT_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_FAST_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_MID_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,STATE_SLOW_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,origins_2022_2023,BLEND_LINEAR_RF_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,BLEND_WIDE_STATE_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,ENET_BOTH_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,ENET_DOMESTIC_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,ENET_IMPORTED_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,ENET_WIDE_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q2,7,7,1.0,0.7142857142857143,5,0
all_models_common,origins_2022_2023,STATE_ADAPT_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,STATE_FAST_R15,2024Q2,7,7,1.0,0.8571428571428571,6,0
all_models_common,origins_2022_2023,STATE_MID_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,STATE_SLOW_R15,2024Q2,7,7,1.0,1.0,7,0
all_models_common,origins_2022_2023,BLEND_LINEAR_RF_R15,2024Q3,4,0,,,3,0
all_models_common,origins_2022_2023,BLEND_WIDE_STATE_R15,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,ENET_BOTH_R15,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,ENET_DOMESTIC_R15,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,ENET_IMPORTED_R15,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,ENET_WIDE_R15,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,2024Q3,4,0,,,1,0
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,2024Q3,4,0,,,4,0
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q3,4,0,,,0,0
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,STATE_ADAPT_R15,2024Q3,4,0,,,3,0
all_models_common,origins_2022_2023,STATE_FAST_R15,2024Q3,4,0,,,0,0
all_models_common,origins_2022_2023,STATE_MID_R15,2024Q3,4,0,,,2,0
all_models_common,origins_2022_2023,STATE_SLOW_R15,2024Q3,4,0,,,4,0
all_models_common,origins_2022_2023,BLEND_LINEAR_RF_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,BLEND_WIDE_STATE_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,ENET_BOTH_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,ENET_DOMESTIC_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,ENET_IMPORTED_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,ENET_WIDE_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,INDEPENDENT_BRIDGE,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,STABLE_PIPELINE_R14B,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,STATE_ADAPT_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,STATE_FAST_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,STATE_MID_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2022_2023,STATE_SLOW_R15,2024Q4,1,1,1.0,1.0,1,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2024Q2,3,3,1.0,0.3333333333333333,1,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2024Q2,3,3,1.0,0.3333333333333333,1,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2024Q2,3,3,0.6666666666666666,0.3333333333333333,1,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2024Q2,3,3,1.0,0.3333333333333333,1,0
all_models_common,origins_2024plus,STATE_FAST_R15,2024Q2,3,3,1.0,0.3333333333333333,1,0
all_models_common,origins_2024plus,STATE_MID_R15,2024Q2,3,3,1.0,0.6666666666666666,2,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2024Q2,3,3,1.0,1.0,3,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2024Q3,6,0,,,4,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2024Q3,6,0,,,2,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2024Q3,6,0,,,4,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2024Q3,6,0,,,2,0
all_models_common,origins_2024plus,STATE_FAST_R15,2024Q3,6,0,,,2,0
all_models_common,origins_2024plus,STATE_MID_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2024Q3,6,0,,,1,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,STATE_FAST_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,STATE_MID_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2024Q4,9,9,1.0,1.0,9,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2025Q1,10,0,,,3,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2025Q1,10,0,,,1,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2025Q1,10,0,,,3,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2025Q1,10,0,,,6,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2025Q1,10,0,,,2,0
all_models_common,origins_2024plus,STATE_FAST_R15,2025Q1,10,0,,,3,0
all_models_common,origins_2024plus,STATE_MID_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2025Q1,10,0,,,0,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2025Q2,10,10,0.3,0.0,0,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2025Q2,10,10,0.7,0.0,0,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2025Q2,10,10,0.4,0.1,3,2
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2025Q2,10,10,0.2,0.0,0,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2025Q2,10,10,1.0,0.0,0,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2025Q2,10,10,0.7,0.1,2,1
all_models_common,origins_2024plus,STATE_ADAPT_R15,2025Q2,10,10,0.6,0.0,0,0
all_models_common,origins_2024plus,STATE_FAST_R15,2025Q2,10,10,0.9,0.0,0,0
all_models_common,origins_2024plus,STATE_MID_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2025Q2,10,10,0.1,0.0,0,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2025Q3,10,0,,,2,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2025Q3,10,0,,,1,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2025Q3,10,0,,,1,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2025Q3,10,0,,,2,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2025Q3,10,0,,,1,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2025Q3,10,0,,,1,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2025Q3,10,0,,,4,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2025Q3,10,0,,,7,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2025Q3,10,0,,,0,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2025Q3,10,0,,,3,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2025Q3,10,0,,,3,0
all_models_common,origins_2024plus,STATE_FAST_R15,2025Q3,10,0,,,0,0
all_models_common,origins_2024plus,STATE_MID_R15,2025Q3,10,0,,,1,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2025Q3,10,0,,,9,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2025Q4,10,10,0.0,0.0,3,3
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2025Q4,10,10,0.0,0.0,1,1
all_models_common,origins_2024plus,ENET_BOTH_R15,2025Q4,10,10,0.0,0.0,1,1
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2025Q4,10,10,0.0,0.0,1,1
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2025Q4,10,10,0.0,0.0,1,1
all_models_common,origins_2024plus,ENET_WIDE_R15,2025Q4,10,10,0.0,0.0,1,1
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2025Q4,10,10,0.3,0.0,1,1
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2025Q4,10,10,0.0,0.0,4,4
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2025Q4,10,10,0.0,0.0,0,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2025Q4,10,10,0.1,0.0,2,2
all_models_common,origins_2024plus,STATE_ADAPT_R15,2025Q4,10,10,0.0,0.0,7,7
all_models_common,origins_2024plus,STATE_FAST_R15,2025Q4,10,10,0.0,0.0,0,0
all_models_common,origins_2024plus,STATE_MID_R15,2025Q4,10,10,0.0,0.0,1,1
all_models_common,origins_2024plus,STATE_SLOW_R15,2025Q4,10,10,0.0,0.0,9,9
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2026Q1,10,10,0.8,0.1,1,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2026Q1,10,10,0.9,0.1,1,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2026Q1,10,10,0.9,0.1,1,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2026Q1,10,10,0.9,0.1,1,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2026Q1,10,10,0.9,0.1,1,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2026Q1,10,10,0.9,0.1,1,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2026Q1,10,10,0.5,0.2,2,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2026Q1,10,10,0.6,0.1,1,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2026Q1,10,10,1.0,0.1,1,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2026Q1,10,10,0.7,0.5,5,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2026Q1,10,10,0.3,0.1,1,0
all_models_common,origins_2024plus,STATE_FAST_R15,2026Q1,10,10,1.0,0.1,1,0
all_models_common,origins_2024plus,STATE_MID_R15,2026Q1,10,10,0.9,0.1,1,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2026Q1,10,10,0.3,0.1,1,0
all_models_common,origins_2024plus,BLEND_LINEAR_RF_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,BLEND_WIDE_STATE_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,ENET_BOTH_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,ENET_DOMESTIC_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,ENET_IMPORTED_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,ENET_WIDE_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,INDEPENDENT_BRIDGE,2026Q2,10,10,0.9,0.8,8,0
all_models_common,origins_2024plus,RF_RESIDUAL_R15,2026Q2,10,10,0.9,0.7,7,0
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,2026Q2,10,10,0.9,0.5,5,0
all_models_common,origins_2024plus,STABLE_PIPELINE_R14B,2026Q2,10,10,1.0,0.4,4,0
all_models_common,origins_2024plus,STATE_ADAPT_R15,2026Q2,10,10,0.9,0.7,7,0
all_models_common,origins_2024plus,STATE_FAST_R15,2026Q2,10,10,0.9,0.5,5,0
all_models_common,origins_2024plus,STATE_MID_R15,2026Q2,10,10,0.9,0.6,6,0
all_models_common,origins_2024plus,STATE_SLOW_R15,2026Q2,10,10,1.0,0.7,7,0
all_models_common,recent_targets,BLEND_LINEAR_RF_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,BLEND_WIDE_STATE_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_BOTH_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_DOMESTIC_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_IMPORTED_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_WIDE_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,INDEPENDENT_BRIDGE,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,RF_RESIDUAL_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STABLE_PIPELINE_R14B,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_ADAPT_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_FAST_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_MID_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_SLOW_R15,2024Q1,10,10,1.0,1.0,10,0
all_models_common,recent_targets,BLEND_LINEAR_RF_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,BLEND_WIDE_STATE_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,ENET_BOTH_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,ENET_DOMESTIC_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,ENET_IMPORTED_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,ENET_WIDE_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,INDEPENDENT_BRIDGE,2024Q2,10,10,1.0,0.8,8,0
all_models_common,recent_targets,RF_RESIDUAL_R15,2024Q2,10,10,1.0,0.8,8,0
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,STABLE_PIPELINE_R14B,2024Q2,10,10,0.9,0.6,6,0
all_models_common,recent_targets,STATE_ADAPT_R15,2024Q2,10,10,1.0,0.8,8,0
all_models_common,recent_targets,STATE_FAST_R15,2024Q2,10,10,1.0,0.7,7,0
all_models_common,recent_targets,STATE_MID_R15,2024Q2,10,10,1.0,0.9,9,0
all_models_common,recent_targets,STATE_SLOW_R15,2024Q2,10,10,1.0,1.0,10,0
all_models_common,recent_targets,BLEND_LINEAR_RF_R15,2024Q3,10,0,,,4,0
all_models_common,recent_targets,BLEND_WIDE_STATE_R15,2024Q3,10,0,,,3,0
all_models_common,recent_targets,ENET_BOTH_R15,2024Q3,10,0,,,3,0
all_models_common,recent_targets,ENET_DOMESTIC_R15,2024Q3,10,0,,,3,0
all_models_common,recent_targets,ENET_IMPORTED_R15,2024Q3,10,0,,,3,0
all_models_common,recent_targets,ENET_WIDE_R15,2024Q3,10,0,,,3,0
all_models_common,recent_targets,INDEPENDENT_BRIDGE,2024Q3,10,0,,,5,0
all_models_common,recent_targets,RF_RESIDUAL_R15,2024Q3,10,0,,,5,0
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,2024Q3,10,0,,,2,0
all_models_common,recent_targets,STABLE_PIPELINE_R14B,2024Q3,10,0,,,6,0
all_models_common,recent_targets,STATE_ADAPT_R15,2024Q3,10,0,,,5,0
all_models_common,recent_targets,STATE_FAST_R15,2024Q3,10,0,,,2,0
all_models_common,recent_targets,STATE_MID_R15,2024Q3,10,0,,,3,0
all_models_common,recent_targets,STATE_SLOW_R15,2024Q3,10,0,,,5,0
all_models_common,recent_targets,BLEND_LINEAR_RF_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,BLEND_WIDE_STATE_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_BOTH_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_DOMESTIC_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_IMPORTED_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,ENET_WIDE_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,INDEPENDENT_BRIDGE,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,RF_RESIDUAL_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STABLE_PIPELINE_R14B,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_ADAPT_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_FAST_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_MID_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,STATE_SLOW_R15,2024Q4,10,10,1.0,1.0,10,0
all_models_common,recent_targets,BLEND_LINEAR_RF_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,BLEND_WIDE_STATE_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,ENET_BOTH_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,ENET_DOMESTIC_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,ENET_IMPORTED_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,ENET_WIDE_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,INDEPENDENT_BRIDGE,2025Q1,10,0,,,3,0
all_models_common,recent_targets,RF_RESIDUAL_R15,2025Q1,10,0,,,1,0
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,2025Q1,10,0,,,3,0
all_models_common,recent_targets,STABLE_PIPELINE_R14B,2025Q1,10,0,,,6,0
all_models_common,recent_targets,STATE_ADAPT_R15,2025Q1,10,0,,,2,0
all_models_common,recent_targets,STATE_FAST_R15,2025Q1,10,0,,,3,0
all_models_common,recent_targets,STATE_MID_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,STATE_SLOW_R15,2025Q1,10,0,,,0,0
all_models_common,recent_targets,BLEND_LINEAR_RF_R15,2025Q2,10,10,0.3,0.0,0,0
all_models_common,recent_targets,BLEND_WIDE_STATE_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,recent_targets,ENET_BOTH_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,recent_targets,ENET_DOMESTIC_R15,2025Q2,10,10,0.8,0.0,0,0
all_models_common,recent_targets,ENET_IMPORTED_R15,2025Q2,10,10,0.7,0.0,0,0
all_models_common,recent_targets,ENET_WIDE_R15,2025Q2,10,10,0.8,0.0,0,0
