scope,sample,model,n,mae,rmse,bias,max_abs
all_models_common,full,BLEND_LINEAR_RF_R15,1035,0.6511373036906455,1.0267858960667442,0.06786608080212937,4.745561894521137
all_models_common,full,BLEND_WIDE_STATE_R15,1035,0.6359644361649722,1.043057494390757,0.07450226980312487,5.876393457168666
all_models_common,full,ENET_BOTH_R15,1035,0.681450625777642,1.1674338472093486,0.06703574287167634,6.61527273684821
all_models_common,full,ENET_DOMESTIC_R15,1035,0.5870593568802605,0.9406988328066062,0.10995020770665612,4.368173685475428
all_models_common,full,ENET_IMPORTED_R15,1035,0.626194804358237,1.020805928442637,0.04380349186951266,4.74791623285174
all_models_common,full,ENET_WIDE_R15,1035,0.7276290409756153,1.370584256859763,0.02278464205989513,9.172217416164523
all_models_common,full,INDEPENDENT_BRIDGE,1035,0.924925464381888,1.5278813917336798,0.1107585701029426,11.570784153875298
all_models_common,full,RF_RESIDUAL_R15,1035,0.6405360597679143,0.9597965406826011,0.06835673249289827,4.480474944179454
all_models_common,full,STABLE_LOCAL_CORE_R14B,1035,0.5385023521558491,0.8984773261862642,0.11915656688746136,4.33150934331243
all_models_common,full,STABLE_PIPELINE_R14B,1035,0.8766982017038971,1.4668163193957526,0.13723882481097754,11.111797321650783
all_models_common,full,STATE_ADAPT_R15,1035,0.5997180147735195,0.9254429596098446,0.11317230384806376,4.175900135604945
all_models_common,full,STATE_FAST_R15,1035,0.64566545930003,0.966684651121085,0.12047021752365256,4.234760960919994
all_models_common,full,STATE_MID_R15,1035,0.5860995140195278,0.9168039457755887,0.1232079900358833,4.246243697886986
all_models_common,full,STATE_SLOW_R15,1035,0.5595594451121038,0.9010440168289736,0.1415216463451364,4.206883321937458
all_models_common,origins_2019_2021,BLEND_LINEAR_RF_R15,375,0.5136274216870951,0.8631371629853626,0.23873259269963493,4.605381451251563
all_models_common,origins_2019_2021,BLEND_WIDE_STATE_R15,375,0.5478202702698731,0.8999740724211999,0.26750587789644903,4.562078181563726
all_models_common,origins_2019_2021,ENET_BOTH_R15,375,0.49669800774791184,0.8713313951769005,0.23478573465698574,4.817898295263352
all_models_common,origins_2019_2021,ENET_DOMESTIC_R15,375,0.4728599446448057,0.8122140945663076,0.23070222274219607,4.368173685475428
all_models_common,origins_2019_2021,ENET_IMPORTED_R15,375,0.489755211628834,0.8623043775647495,0.2393056007374924,4.74791623285174
all_models_common,origins_2019_2021,ENET_WIDE_R15,375,0.5347746063167242,0.942662390805873,0.27421981737294426,4.957422998961365
all_models_common,origins_2019_2021,INDEPENDENT_BRIDGE,375,0.6986889787273752,1.0321473124129235,0.29413795447880225,4.5627778504897085
all_models_common,origins_2019_2021,RF_RESIDUAL_R15,375,0.5347259830756093,0.8624247106343428,0.24272899398983194,4.480474944179454
all_models_common,origins_2019_2021,STABLE_LOCAL_CORE_R14B,375,0.460140731333198,0.8107856964075575,0.24470502257416937,4.33150934331243
all_models_common,origins_2019_2021,STABLE_PIPELINE_R14B,375,0.6986567549965332,1.0096493716860948,0.30176001971478883,4.35634268516649
all_models_common,origins_2019_2021,STATE_ADAPT_R15,375,0.5603434545829764,0.8611189832814427,0.2626901618407699,4.175900135604945
all_models_common,origins_2019_2021,STATE_FAST_R15,375,0.6590411233247246,0.9601650112498622,0.2662184051593241,4.234760960919994
all_models_common,origins_2019_2021,STATE_MID_R15,375,0.5657459539098747,0.8738376897288129,0.26077386963521604,4.246243697886986
all_models_common,origins_2019_2021,STATE_SLOW_R15,375,0.5152664965504777,0.8332786193932324,0.2667237374415576,4.206883321937458
