scope,sample,model,h,metric,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
all_models_common,origins_2024plus,RF_RESIDUAL_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.006026859370670412,-0.1932408322997665,0.25354869436273986,0.462,ok
all_models_common,recent_targets,RF_RESIDUAL_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.7907561891070061,-0.1816415517592745,1.1429291053203405,0.2465,ok
all_models_common,full,RF_RESIDUAL_R15,12,headline_yy_squared_error,75,12,2000,1509,64,75,-3.046423634429452,-11.07768102923019,3.020433524022743,0.8265,ok
all_models_common,origins_2019_2021,RF_RESIDUAL_R15,12,headline_yy_squared_error,32,12,2000,1509,21,32,-4.7034980465324026,-7.115715875088429,-0.7664732960440075,1.0,ok
all_models_common,origins_2022_2023,RF_RESIDUAL_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-3.6369103518404238,-13.723334728590876,12.242436220017447,0.3635,ok
all_models_common,origins_2024plus,RF_RESIDUAL_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.4903164921577976,-0.11286969764727157,0.4903164921577976,0.125,ok
all_models_common,recent_targets,RF_RESIDUAL_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,4.821558008795377,0.0987627463223839,8.070381634135328,0.005,ok
all_models_common,full,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,84,12,2000,1509,73,84,0.016240981472350462,-0.29700941778349144,0.36408156453054985,0.422,ok
all_models_common,origins_2019_2021,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,32,12,2000,1509,21,32,0.128869185035071,-0.17318918796290475,0.15015775919941302,0.795,ok
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.028919345026953074,-1.0906857218305162,0.529831559145582,0.748,ok
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.07376811417135569,-0.12104114134405702,-0.020513466873670852,1.0,ok
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.0647535251899571,-0.13313134979699648,-0.0269532254689437,1.0,ok
all_models_common,full,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,81,12,2000,1509,70,81,0.5100970115689593,-0.40117535433240614,1.9067489992524527,0.1325,ok
all_models_common,origins_2019_2021,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,32,12,2000,1509,21,32,0.8135054478772837,-0.6639458712561725,0.9471601282820866,0.595,ok
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,24,12,2000,1509,13,24,0.8642764486730691,-1.9533346448377615,3.576392582763629,0.1315,ok
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.21827804652564103,-0.26968134809369587,-0.11271959953928579,1.0,ok
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.028054292980505723,-0.2970375087398787,0.013036042996206256,0.9575,ok
all_models_common,full,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,78,12,2000,1509,67,78,0.4483942037236254,-1.3162074229093645,2.9822217532795667,0.2925,ok
all_models_common,origins_2019_2021,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,32,12,2000,1509,21,32,0.44430398227253654,-2.268188862579842,0.7432557651550125,0.8475,ok
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,24,12,2000,1509,13,24,1.3722231644107101,-3.9143803739691,7.397617445341961,0.202,ok
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.5534697949152476,-0.7318125339460745,-0.3334791896643766,1.0,ok
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.8633562207053534,-0.6877427487687165,1.5747274962386821,0.649,ok
all_models_common,full,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,75,12,2000,1509,64,75,-0.2270057567280718,-4.297217370526748,4.239643733089451,0.53,ok
all_models_common,origins_2019_2021,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,32,12,2000,1509,21,32,-0.037086348684518544,-5.588323885480991,0.7000481436456678,0.931,ok
all_models_common,origins_2022_2023,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,24,12,2000,1509,13,24,0.10266002225315478,-9.71614030404975,12.270008198413327,0.314,ok
all_models_common,origins_2024plus,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.9632899542513951,-1.457806827331573,-0.9632899542513951,1.0,ok
all_models_common,recent_targets,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,31,12,2000,1509,20,31,4.015296093055459,-1.2795680454475473,7.837247694075789,0.341,ok
all_models_common,full,STATE_ADAPT_R15,3,headline_yy_squared_error,84,12,2000,1509,73,84,-0.1288319142372494,-0.43216535628274566,0.041969234413074694,0.92,ok
all_models_common,origins_2019_2021,STATE_ADAPT_R15,3,headline_yy_squared_error,32,12,2000,1509,21,32,0.049697405712690775,-0.09402707269231206,0.08059153220686799,0.6745,ok
all_models_common,origins_2022_2023,STATE_ADAPT_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.5066855883351331,-1.1912431956827538,0.04137954141673709,0.926,ok
all_models_common,origins_2024plus,STATE_ADAPT_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.008990844953280576,-0.0785201246679474,0.035831769488400576,0.8235,ok
all_models_common,recent_targets,STATE_ADAPT_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.0075537924049794035,-0.07642950706786973,0.028360900227163494,0.863,ok
all_models_common,full,STATE_ADAPT_R15,6,headline_yy_squared_error,81,12,2000,1509,70,81,-0.4392273063546987,-1.6075654797212549,0.27768408908093284,0.8325,ok
all_models_common,origins_2019_2021,STATE_ADAPT_R15,6,headline_yy_squared_error,32,12,2000,1509,21,32,-0.22913134892999232,-0.42894164574399796,0.03564969508538746,0.9225,ok
all_models_common,origins_2022_2023,STATE_ADAPT_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-1.1051598381428835,-2.9610267550232177,1.42162896184324,0.499,ok
all_models_common,origins_2024plus,STATE_ADAPT_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.06885490134166543,-0.18280090070629196,0.07096684175911967,0.7605,ok
all_models_common,recent_targets,STATE_ADAPT_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.036015517273235424,-0.20803953475288767,0.03395031621735394,0.9205,ok
all_models_common,full,STATE_ADAPT_R15,9,headline_yy_squared_error,78,12,2000,1509,67,78,-1.3278465273735987,-3.580617504842762,0.02928475726149772,0.972,ok
all_models_common,origins_2019_2021,STATE_ADAPT_R15,9,headline_yy_squared_error,32,12,2000,1509,21,32,-1.5406825974827254,-1.9125616703142607,-0.09098423400131377,0.9835,ok
all_models_common,origins_2022_2023,STATE_ADAPT_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-2.185474439838711,-5.698640784500845,1.7070246970120218,0.84,ok
all_models_common,origins_2024plus,STATE_ADAPT_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.0826727027074737,-0.43306729106838765,0.22855606366717912,0.783,ok
all_models_common,recent_targets,STATE_ADAPT_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.25913575530753447,-0.43739780219513874,0.3636820602121529,0.687,ok
all_models_common,full,STATE_ADAPT_R15,12,headline_yy_squared_error,75,12,2000,1509,64,75,-3.571670659211429,-9.65698177404087,-0.11254058046003174,0.9805,ok
all_models_common,origins_2019_2021,STATE_ADAPT_R15,12,headline_yy_squared_error,32,12,2000,1509,21,32,-3.3899250462116663,-4.338289804548705,-0.5474250195733207,1.0,ok
all_models_common,origins_2022_2023,STATE_ADAPT_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-6.678153904091285,-14.536271206446614,3.044925155276475,0.8295,ok
all_models_common,origins_2024plus,STATE_ADAPT_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.04621030190036973,-0.5495589418370432,0.02919322036602468,0.944,ok
all_models_common,recent_targets,STATE_ADAPT_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.1920091114881346,-0.40222591862516394,2.123219499671759,0.274,ok
all_models_common,full,STATE_FAST_R15,3,headline_yy_squared_error,84,12,2000,1509,73,84,-0.21791044906697915,-0.6087898186019457,-0.009384049222825267,0.987,ok
all_models_common,origins_2019_2021,STATE_FAST_R15,3,headline_yy_squared_error,32,12,2000,1509,21,32,-0.12024695441872757,-0.20531062258312713,0.0901289763711763,0.526,ok
all_models_common,origins_2022_2023,STATE_FAST_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.5696036531428444,-1.2540005280549618,0.04137954141673709,0.926,ok
all_models_common,origins_2024plus,STATE_FAST_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.028074553742810586,-0.0807096414378199,-0.0031561802765366115,0.986,ok
all_models_common,recent_targets,STATE_FAST_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.024790690666490377,-0.07717113667630729,-0.009444432639761156,0.9955,ok
all_models_common,full,STATE_FAST_R15,6,headline_yy_squared_error,81,12,2000,1509,70,81,-1.131150885295889,-3.4806213068408836,0.2221229370120592,0.908,ok
all_models_common,origins_2019_2021,STATE_FAST_R15,6,headline_yy_squared_error,32,12,2000,1509,21,32,-1.5514551564249257,-1.9161300540171193,0.09117608902141669,0.716,ok
all_models_common,origins_2022_2023,STATE_FAST_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-1.5937623889219859,-3.3560186324385373,1.363217258566826,0.499,ok
all_models_common,origins_2024plus,STATE_FAST_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.14905437476966957,-0.1881738278254295,-0.07572802802364217,1.0,ok
all_models_common,recent_targets,STATE_FAST_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.11403304672446192,-0.20803953475288767,-0.07354702431182104,1.0,ok
all_models_common,full,STATE_FAST_R15,9,headline_yy_squared_error,78,12,2000,1509,67,78,-3.006514048549138,-8.294914122426595,-0.05842827768411537,0.9795,ok
all_models_common,origins_2019_2021,STATE_FAST_R15,9,headline_yy_squared_error,32,12,2000,1509,21,32,-4.569192685311813,-5.452621941335972,-0.014126784030904364,0.9875,ok
all_models_common,origins_2022_2023,STATE_FAST_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-3.35792625661519,-7.097186423531426,1.3908343048166234,0.864,ok
all_models_common,origins_2024plus,STATE_FAST_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.3501681680950053,-0.5408028983794367,-0.15265404849078057,1.0,ok
all_models_common,recent_targets,STATE_FAST_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,-0.05145426445338416,-0.5157611207259138,0.04010709150266165,0.9555,ok
all_models_common,full,STATE_FAST_R15,12,headline_yy_squared_error,75,12,2000,1509,64,75,-5.645109445682559,-14.790035004065981,-0.5665797978931181,0.9945,ok
all_models_common,origins_2019_2021,STATE_FAST_R15,12,headline_yy_squared_error,32,12,2000,1509,21,32,-6.372485937508277,-7.952554979840276,-0.371848229219665,1.0,ok
all_models_common,origins_2022_2023,STATE_FAST_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-8.567980715537663,-16.20051563090307,2.1464867306900954,0.8745,ok
all_models_common,origins_2024plus,STATE_FAST_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.7280063817380629,-1.159367822091297,-0.6937363277077606,1.0,ok
all_models_common,recent_targets,STATE_FAST_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,0.3558054499103693,-1.0075548148388738,1.1909800004129958,0.683,ok
all_models_common,full,STATE_MID_R15,3,headline_yy_squared_error,84,12,2000,1509,73,84,-0.09339444331571391,-0.3232870323667282,0.05107307907290703,0.872,ok
all_models_common,origins_2019_2021,STATE_MID_R15,3,headline_yy_squared_error,32,12,2000,1509,21,32,-0.03927836308489974,-0.1306415111335627,0.030409432860900778,0.875,ok
all_models_common,origins_2022_2023,STATE_MID_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.22742800595892562,-0.8297150828221534,0.23770340689855438,0.8025,ok
all_models_common,origins_2024plus,STATE_MID_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.04035548131389151,-0.09540752933056225,0.006496087905078912,0.943,ok
all_models_common,recent_targets,STATE_MID_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.036330066972036945,-0.10372044752707034,-0.0024969651513026187,0.984,ok
all_models_common,full,STATE_MID_R15,6,headline_yy_squared_error,81,12,2000,1509,70,81,-0.3269314590904574,-1.4403485648035343,0.5440452407767147,0.757,ok
all_models_common,origins_2019_2021,STATE_MID_R15,6,headline_yy_squared_error,32,12,2000,1509,21,32,-0.5855049608721835,-0.8570405421859607,-0.011492567542816318,0.984,ok
all_models_common,origins_2022_2023,STATE_MID_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-0.1989830679096248,-1.7728242788766186,2.321676359330193,0.328,ok
all_models_common,origins_2024plus,STATE_MID_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.11878783234344725,-0.17213313367067465,0.00387698920632166,0.9545,ok
all_models_common,recent_targets,STATE_MID_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.01146874359224575,-0.2014955841052975,0.028759092656174164,0.9235,ok
all_models_common,full,STATE_MID_R15,9,headline_yy_squared_error,78,12,2000,1509,67,78,-1.239579293494355,-3.553171301211936,0.3458626731628277,0.9345,ok
all_models_common,origins_2019_2021,STATE_MID_R15,9,headline_yy_squared_error,32,12,2000,1509,21,32,-2.2737394433709053,-2.846602112276778,-0.2658636077348475,0.9995,ok
all_models_common,origins_2022_2023,STATE_MID_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-0.8068487803872135,-3.963175353561541,2.728841915907878,0.6405,ok
all_models_common,origins_2024plus,STATE_MID_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.20741599888170936,-0.41128989381765224,0.04932095385055493,0.944,ok
all_models_common,recent_targets,STATE_MID_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.39872966739683935,-0.38837977138958363,0.7214181609789826,0.533,ok
all_models_common,full,STATE_MID_R15,12,headline_yy_squared_error,75,12,2000,1509,64,75,-2.9559289115021055,-7.9224097864311815,0.2398884818008191,0.965,ok
all_models_common,origins_2019_2021,STATE_MID_R15,12,headline_yy_squared_error,32,12,2000,1509,21,32,-3.218998492008785,-4.370353347375256,-0.5967745740507587,1.0,ok
all_models_common,origins_2022_2023,STATE_MID_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-4.736375819434658,-12.636266644238134,4.370647694030647,0.8115,ok
all_models_common,origins_2024plus,STATE_MID_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.26387878694447575,-0.7363329696335961,-0.2666512121304209,1.0,ok
all_models_common,recent_targets,STATE_MID_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.5452008203135232,-0.5548717644270762,3.021240047327845,0.2845,ok
all_models_common,full,STATE_SLOW_R15,3,headline_yy_squared_error,84,12,2000,1509,73,84,0.114429766480333,-0.08667939134259182,0.46015558134295836,0.1855,ok
all_models_common,origins_2019_2021,STATE_SLOW_R15,3,headline_yy_squared_error,32,12,2000,1509,21,32,0.07788741728791942,-0.1008347932004739,0.10543383216189972,0.7605,ok
all_models_common,origins_2022_2023,STATE_SLOW_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,0.31279645535976813,-0.40628614202248786,0.6065527042415012,0.3875,ok
all_models_common,origins_2024plus,STATE_SLOW_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.013836139196424532,-0.0770209441541443,0.05795794656030293,0.545,ok
all_models_common,recent_targets,STATE_SLOW_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.011607914481878005,-0.09546152408270936,0.04558260514408423,0.7045,ok
all_models_common,full,STATE_SLOW_R15,6,headline_yy_squared_error,81,12,2000,1509,70,81,0.7136927476235276,0.06681096208753413,1.8311368989142744,0.013,ok
all_models_common,origins_2019_2021,STATE_SLOW_R15,6,headline_yy_squared_error,32,12,2000,1509,21,32,0.4726166454094143,-0.3409267670657722,0.6245235878599145,0.5995,ok
all_models_common,origins_2022_2023,STATE_SLOW_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,1.7029334253477728,0.9174959945933892,3.5563113636171386,0.0,ok
all_models_common,origins_2024plus,STATE_SLOW_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,0.07259910784231777,-0.009574216727054587,0.2785472761383328,0.0295,ok
all_models_common,recent_targets,STATE_SLOW_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,0.15402900448433227,-0.08223513223118019,0.2596058876013795,0.1335,ok
all_models_common,full,STATE_SLOW_R15,9,headline_yy_squared_error,78,12,2000,1509,67,78,0.9500819472616979,-0.2611735806988553,2.9251621554232887,0.067,ok
all_models_common,origins_2019_2021,STATE_SLOW_R15,9,headline_yy_squared_error,32,12,2000,1509,21,32,0.3559110111223272,-1.0307237792963804,0.7664422689693042,0.7595,ok
all_models_common,origins_2022_2023,STATE_SLOW_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,2.2747320655895997,-1.1715014675496143,2.404487805182277,0.1735,ok
all_models_common,origins_2024plus,STATE_SLOW_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,0.36925772528852646,0.06900578412191219,0.7530332006955852,0.009,ok
all_models_common,recent_targets,STATE_SLOW_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.7463616935473375,0.056445701161128965,0.9459295652538586,0.0045,ok
all_models_common,full,STATE_SLOW_R15,12,headline_yy_squared_error,75,12,2000,1509,64,75,0.4061172862974476,-2.6105981023879115,3.4935775548622297,0.4125,ok
all_models_common,origins_2019_2021,STATE_SLOW_R15,12,headline_yy_squared_error,32,12,2000,1509,21,32,0.8260853250053803,-2.361604021273047,1.8717694770069049,0.6745,ok
all_models_common,origins_2022_2023,STATE_SLOW_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-0.6035863022991395,-7.7625368292276535,2.4637085757750268,0.8745,ok
all_models_common,origins_2024plus,STATE_SLOW_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.9742177540692502,0.3936580124848725,0.982235046876448,0.0,ok
all_models_common,recent_targets,STATE_SLOW_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.6157886224200788,0.5645679321069755,2.4097832741040865,0.0,ok
paired_BLEND_LINEAR_RF_R15,full,BLEND_LINEAR_RF_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.10955928593408117,-0.3783438092649031,0.03839868593511642,0.9155,ok
paired_BLEND_LINEAR_RF_R15,origins_2019_2021,BLEND_LINEAR_RF_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.006478572617964603,-0.11968633443754961,0.05068669556052833,0.819,ok
paired_BLEND_LINEAR_RF_R15,origins_2022_2023,BLEND_LINEAR_RF_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.3809387328446523,-1.075117821731222,0.15391683053622965,0.8265,ok
paired_BLEND_LINEAR_RF_R15,origins_2024plus,BLEND_LINEAR_RF_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.02199565462936314,-0.08814048344750708,0.006249792505385999,0.947,ok
paired_BLEND_LINEAR_RF_R15,recent_targets,BLEND_LINEAR_RF_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.01995010231694705,-0.08809472055197004,-0.0021989207562914262,0.9785,ok
paired_BLEND_LINEAR_RF_R15,full,BLEND_LINEAR_RF_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.31300622805869277,-1.4914724278062101,0.6083893978228876,0.7205,ok
paired_BLEND_LINEAR_RF_R15,origins_2019_2021,BLEND_LINEAR_RF_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,-0.15448680893378264,-0.44381584593545303,-0.035375875033475904,0.9825,ok
paired_BLEND_LINEAR_RF_R15,origins_2022_2023,BLEND_LINEAR_RF_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-0.7678239712254061,-2.7340653549296303,2.286609981194614,0.393,ok
paired_BLEND_LINEAR_RF_R15,origins_2024plus,BLEND_LINEAR_RF_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.09830838139352183,-0.15058750734181614,0.020888434700305998,0.861,ok
paired_BLEND_LINEAR_RF_R15,recent_targets,BLEND_LINEAR_RF_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.031847399717264066,-0.1947532440491421,0.020129091742198516,0.923,ok
paired_BLEND_LINEAR_RF_R15,full,BLEND_LINEAR_RF_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-1.0207468149432408,-3.591856191456443,0.878848425669658,0.847,ok
paired_BLEND_LINEAR_RF_R15,origins_2019_2021,BLEND_LINEAR_RF_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-0.7695017562494174,-1.9602628570555154,-0.5104382022584979,1.0,ok
paired_BLEND_LINEAR_RF_R15,origins_2022_2023,BLEND_LINEAR_RF_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-2.2162629478251166,-7.751929874307561,4.0615303552265845,0.53,ok
paired_BLEND_LINEAR_RF_R15,origins_2024plus,BLEND_LINEAR_RF_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.11625544517591294,-0.3085776345361937,0.14154145682191188,0.7855,ok
paired_BLEND_LINEAR_RF_R15,recent_targets,BLEND_LINEAR_RF_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.5822407638612777,-0.2968577780394798,0.9289999295966532,0.419,ok
paired_BLEND_LINEAR_RF_R15,full,BLEND_LINEAR_RF_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,-0.9106504458056595,-6.506344535628957,4.699308136691165,0.648,ok
paired_BLEND_LINEAR_RF_R15,origins_2019_2021,BLEND_LINEAR_RF_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-2.6431509477268182,-5.605788612081222,-0.6806183347229,1.0,ok
paired_BLEND_LINEAR_RF_R15,origins_2022_2023,BLEND_LINEAR_RF_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,0.8281913782143882,-5.679486280726528,14.032380443675038,0.0925,ok
paired_BLEND_LINEAR_RF_R15,origins_2024plus,BLEND_LINEAR_RF_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.084366069497468,-0.4523047410367111,0.05864271153884403,0.887,ok
paired_BLEND_LINEAR_RF_R15,recent_targets,BLEND_LINEAR_RF_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,4.883331476339629,-0.2562744938801719,8.045840671286642,0.154,ok
paired_BLEND_WIDE_STATE_R15,full,BLEND_WIDE_STATE_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.05179963707750409,-0.27271956733376396,0.10035834778510212,0.7625,ok
paired_BLEND_WIDE_STATE_R15,origins_2019_2021,BLEND_WIDE_STATE_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.02596474736401168,-0.11105801060929377,0.04908949495935461,0.793,ok
paired_BLEND_WIDE_STATE_R15,origins_2022_2023,BLEND_WIDE_STATE_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.19718023740458843,-0.7692195457134791,0.2556274222633608,0.7965,ok
paired_BLEND_WIDE_STATE_R15,origins_2024plus,BLEND_WIDE_STATE_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.024393174491897977,-0.09638006890589941,0.021097993218675726,0.8975,ok
paired_BLEND_WIDE_STATE_R15,recent_targets,BLEND_WIDE_STATE_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.02191249951991375,-0.10402262140283118,0.008292286214633874,0.9525,ok
paired_BLEND_WIDE_STATE_R15,full,BLEND_WIDE_STATE_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.671644471906568,-2.390313124835372,0.41128228245792053,0.825,ok
paired_BLEND_WIDE_STATE_R15,origins_2019_2021,BLEND_WIDE_STATE_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,-0.2506929158486271,-0.3640814530842523,-0.025760056193029835,0.982,ok
paired_BLEND_WIDE_STATE_R15,origins_2022_2023,BLEND_WIDE_STATE_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-1.858391558923773,-4.371701835637911,1.4084671234894983,0.4945,ok
paired_BLEND_WIDE_STATE_R15,origins_2024plus,BLEND_WIDE_STATE_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.12169944685116832,-0.17350824062392445,-0.0026798908119348903,0.984,ok
paired_BLEND_WIDE_STATE_R15,recent_targets,BLEND_WIDE_STATE_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.013816819808149828,-0.20273461735722717,0.024830622340201485,0.9345,ok
paired_BLEND_WIDE_STATE_R15,full,BLEND_WIDE_STATE_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-0.12218362667220971,-2.5953390219980323,2.552869233330888,0.5315,ok
paired_BLEND_WIDE_STATE_R15,origins_2019_2021,BLEND_WIDE_STATE_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-1.1281188748749604,-1.4621131536336565,-0.32701874745536663,1.0,ok
paired_BLEND_WIDE_STATE_R15,origins_2022_2023,BLEND_WIDE_STATE_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,1.4311193769423813,1.0058221485207228,9.238197055190659,0.0065,ok
paired_BLEND_WIDE_STATE_R15,origins_2024plus,BLEND_WIDE_STATE_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.21634446302011456,-0.4155388254804286,0.03146402557374453,0.952,ok
paired_BLEND_WIDE_STATE_R15,recent_targets,BLEND_WIDE_STATE_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.39239333800829373,-0.391734139719673,0.7214181609789826,0.539,ok
paired_BLEND_WIDE_STATE_R15,full,BLEND_WIDE_STATE_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,0.8265290271899851,-4.233343809234416,7.527810280658493,0.3765,ok
paired_BLEND_WIDE_STATE_R15,origins_2019_2021,BLEND_WIDE_STATE_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-2.048388996490754,-3.4580621270571754,-0.5811552982510385,1.0,ok
paired_BLEND_WIDE_STATE_R15,origins_2022_2023,BLEND_WIDE_STATE_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,5.8906990682185425,5.725352521126932,21.925508709441374,0.0,ok
paired_BLEND_WIDE_STATE_R15,origins_2024plus,BLEND_WIDE_STATE_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.2744157178552504,-0.7363329696335961,-0.2771881430411956,1.0,ok
paired_BLEND_WIDE_STATE_R15,recent_targets,BLEND_WIDE_STATE_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.6648046354607096,-0.5604591493121032,3.255599128180734,0.2845,ok
paired_ENET_BOTH_R15,full,ENET_BOTH_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.020056882605139603,-0.23408267081717576,0.17115979966233089,0.6035,ok
paired_ENET_BOTH_R15,origins_2019_2021,ENET_BOTH_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.09213204621367124,-0.11741211182866572,0.13928978066726705,0.6085,ok
