origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0,,0.3,,
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.052129683418068264,0.1863932898415576,2.969348659003822,2.9658273691872936,0.05211610061884374,0.18621979310646208,0.11647827877383427,-0.1,0.11641049545682511,-0.10005003335835334
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.2715472725648647,0.0930232558139509,2.769818529130847,2.9495960924028584,0.32329534966552725,0.2791998091031148,0.4640786756045328,0.4,0.579415646028144,0.299152093595392
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.20649665441088594,0.6505576208178487,2.9467680608364977,2.6718690033974846,0.5295790927877422,0.9276504370292084,0.1743012006877441,0.1,0.7535651184569482,0.39910212690374536
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.13252933777058704,0.1846722068328699,2.7462121212121224,2.418515338769439,0.6620206879460594,1.112152334386138,0.23686282580677462,0.3,0.9901478664521026,0.6986530248835933
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.2963906920353939,0.3686635944700533,2.9300567107750517,2.5278926702486144,0.9579730087505715,1.4801380302261997,0.4975158193042538,1.0,1.4864301654181895,1.6936861102004017
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.006801218999775205,0.0918273645546419,2.9272898961284195,2.4380434694403474,0.9647739964779334,1.571923259249096,0.1829731960064691,0.2,1.6692361693857194,1.8934863764677075
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,-0.13029742847079895,-0.5504587155963248,2.6515151515151705,2.59520731408361,0.8343916070985322,1.019943936889315,-0.3604747360363803,-0.9,1.3081101575785974,0.989411911252801
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.27882337137921104,0.4612546125461358,2.735849056603792,2.4930355347827082,1.1128269871552716,1.4801380302262204,0.3810830523385157,0.6,1.6884689279472733,1.5876190790075473
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.036369703929737894,0.2754820936639035,3.116147308781873,2.6271299955208893,1.14919007891136,1.7552413674152,0.02600923217700979,0.0,1.7144747783098675,1.5876190790075473
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.11002564040797622,0.1831501831501825,3.207547169811327,2.6431215806887796,1.2591552354726947,1.938224035122816,0.192645974817736,0.1,1.9069354287446745,1.6875691123159007
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.8128009493312447,1.4625228519195457,3.6414565826330487,2.41461269669378,2.068670748585904,3.3901551675681305,0.29785735061945123,0.8,2.2043500632480035,2.484386077233588
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,STATE_SLOW_R15,0.28918492838209187,0.2702702702702675,3.7278657968313063,2.3854455707604623,2.3574383417407687,3.660060864484629,0.3086458743051897,0.7,2.5125206039883734,3.1819474508761125
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,STATE_MID_R15,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0,,0.3,,
