edge,horizon,n_train,n_features,seconds
2021-04,12,216,70,3.287824700004421
2021-04,13,215,70,3.2992061999975704
2021-05,1,228,70,3.3255142999987584
2021-05,2,227,70,3.3180882000015117
2021-05,3,226,70,3.349781900004018
2021-05,4,225,70,3.359102400019765
2021-05,5,224,70,3.3234391000005417
2021-05,6,223,70,3.1709203999780584
2021-05,7,222,70,3.3293217000027653
2021-05,8,221,70,3.2875093999900855
2021-05,9,220,70,3.2873533999954816
2021-05,10,219,70,3.1363598000025377
2021-05,11,218,70,3.1147889999847393
2021-05,12,217,70,3.2765851999865845
2021-05,13,216,70,3.3137596999877132
2021-06,1,229,70,3.4225841999868862
2021-06,2,228,70,3.323900199990021
2021-06,3,227,70,3.3347657000122126
2021-06,4,226,70,3.3249465000117198
2021-06,5,225,70,3.2536208999808878
2021-06,6,224,70,3.1496072000009008
2021-06,7,223,70,3.1844557999866083
2021-06,8,222,70,3.291613999987021
2021-06,9,221,70,3.260840500006452
2021-06,10,220,70,3.1179806999862194
2021-06,11,219,70,3.1014166999957524
2021-06,12,218,70,3.2761381000163965
2021-06,13,217,70,3.3085355999937747
2021-07,1,230,70,3.3260919000022113
2021-07,2,229,70,3.3325670000049286
2021-07,3,228,70,3.352163000003202
2021-07,4,227,70,3.2181565999926534
2021-07,5,226,70,3.2831171000143513
2021-07,6,225,70,3.1850425000011455
2021-07,7,224,70,3.1386450999998488
2021-07,8,223,70,3.3231307999813
2021-07,9,222,70,3.352137500012759
2021-07,10,221,70,3.192585800017696
2021-07,11,220,70,3.211466999986442
2021-07,12,219,70,3.3187991000013426
2021-07,13,218,70,3.2453716000018176
2021-08,1,231,70,3.368322599999374
2021-08,2,230,70,3.325317000009818
2021-08,3,229,70,3.3781784000166226
2021-08,4,228,70,3.2540560999768786
2021-08,5,227,70,3.2717484000022523
2021-08,6,226,70,3.20251719999942
2021-08,7,225,70,3.2093396999989636
2021-08,8,224,70,3.297021100006532
2021-08,9,223,70,3.254278599983081
2021-08,10,222,70,3.133328800002346
2021-08,11,221,70,3.2030820999934804
2021-08,12,220,70,3.2253610999905504
2021-08,13,219,70,3.254516999993939
2021-09,1,232,70,3.300316999986535
2021-09,2,231,70,3.3853623000031803
2021-09,3,230,70,3.334105800022371
2021-09,4,229,70,3.33441139999195
2021-09,5,228,70,3.192078499996569
2021-09,6,227,70,3.2621438000060152
2021-09,7,226,70,3.2705062000022735
2021-09,8,225,70,3.325766999972984
2021-09,9,224,70,3.337720600015018
2021-09,10,223,70,3.1495366000162903
2021-09,11,222,70,3.1467529999790713
2021-09,12,221,70,3.303474799991818
2021-09,13,220,70,3.250552499986952
2021-10,1,233,70,3.3732798999990337
2021-10,2,232,70,3.4107610000064597
2021-10,3,231,70,3.2840383000147995
2021-10,4,230,70,3.3262661999906413
2021-10,5,229,70,3.3193601999955717
2021-10,6,228,70,3.2167099000071175
2021-10,7,227,70,3.32459679999738
2021-10,8,226,70,3.381210099993041
2021-10,9,225,70,3.375564200017834
2021-10,10,224,70,3.2231118000054266
2021-10,11,223,70,3.245786899991799
2021-10,12,222,70,3.4835524999944028
2021-10,13,221,70,3.443395399983274
2021-11,1,234,70,3.4881898000021465
2021-11,2,233,70,3.4520819000026677
2021-11,3,232,70,3.4301373999915086
2021-11,4,231,70,3.4480559000221547
2021-11,5,230,70,3.410883400007151
2021-11,6,229,70,3.2759965999866836
2021-11,7,228,70,3.3913811999955215
2021-11,8,227,70,3.5888107999926433
2021-11,9,226,70,3.395703300018795
2021-11,10,225,70,3.289256899995962
2021-11,11,224,70,3.268098000000464
2021-11,12,223,70,3.4743941000197083
2021-11,13,222,70,3.3998545999929775
2021-12,1,235,70,3.359552900015842
2021-12,2,234,70,3.4731103999947663
2021-12,3,233,70,3.486382400005823
2021-12,4,232,70,3.526469799980987
2021-12,5,231,70,3.4391984999820124
2021-12,6,230,70,3.261381499993149
2021-12,7,229,70,3.36719119999907
2021-12,8,228,70,3.4571378999971785
2021-12,9,227,70,3.410687900002813
2021-12,10,226,70,3.3770785000233445
2021-12,11,225,70,3.2520887999853585
2021-12,12,224,70,3.457567300007213
2021-12,13,223,70,3.367670499981614
2022-01,1,236,70,3.5082684000080917
2022-01,2,235,70,3.5654459000215866
2022-01,3,234,70,3.4882608000189066
2022-01,4,233,70,3.4405583999759983
2022-01,5,232,70,3.446587799990084
2022-01,6,231,70,3.321632100007264
2022-01,7,230,70,3.3995737000077497
2022-01,8,229,70,3.516340100002708
2022-01,9,228,70,3.522481699998025
