as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used,cumulative_log_forecast,cumulative_log_actual,core_model_status,core_fallback_reason,core_fallback_used
2019-03-10T22:59:00+00:00,2019-12,MONTHLY_OWN_CORE_R17,0.1084946820279338,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,2.990477141937242,2.855973088465522,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.10391350590490005,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.18984892926841582,0.396653662946015,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.5969948626410873,1.938224035122816,estimated,,False
2019-03-10T22:59:00+00:00,2020-01,MONTHLY_OWN_CORE_R17,0.8609590816606921,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.8102838362508136,2.676015112594975,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21118987383930846,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.38584177361331706,1.1067664352311466,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.454268828056074,3.3901551675681305,estimated,,False
2019-03-10T22:59:00+00:00,2020-02,MONTHLY_OWN_CORE_R17,0.3134249880767513,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.8058463617617715,2.8058463617617715,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.19317688228158086,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.35293221936071306,0.3041309806327488,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.767203663923019,3.660060864484629,estimated,,False
2019-03-10T22:59:00+00:00,2019-02,MONTHLY_AR_CORE_R17,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,0.0,0.0,preserved_h0,,False
2019-03-10T22:59:00+00:00,2019-03,MONTHLY_AR_CORE_R17,0.07190325519833723,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.986176782886349,2.8516783456205124,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.0835277702147768,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.15260439537057213,-0.19116997637700336,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.07187741719263291,0.18621979310646208,estimated,,False
2019-03-10T22:59:00+00:00,2019-04,MONTHLY_AR_CORE_R17,0.325282529843636,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,3.025123618315212,2.8905743170532046,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.3077479735137351,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.562252449740052,-0.21039972272790136,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.3966320478812035,0.2791998091031148,estimated,,False
2019-03-10T22:59:00+00:00,2019-05,MONTHLY_AR_CORE_R17,0.23056543802814458,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.771871816844542,2.637653258722988,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.11947226530500242,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.218274626073965,0.30790890503174134,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.626932091663269,0.9276504370292084,estimated,,False
2019-03-10T22:59:00+00:00,2019-06,MONTHLY_AR_CORE_R17,0.1761064066083085,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,2.5628867140200446,2.428941087379392,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.17322355535187195,0.005100922724413865,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.31647769191540953,0.02871693619559069,0.0,-0.0443104061040811,0.0,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.8028836127548856,1.112152334386138,estimated,,False
2019-03-10T22:59:00+00:00,2019-07,MONTHLY_AR_CORE_R17,0.3485653005416635,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,2.7258288542967404,2.591670427609358,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.32448909153377326,-0.029093043446636598,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.5928383038423005,-0.16378665538176962,0.05,0.5006382609860527,0.0,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1508428324362174,1.4801380302261997,estimated,,False
2019-03-10T22:59:00+00:00,2019-08,MONTHLY_AR_CORE_R17,0.02926412405521292,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,2.658859610056827,2.5247886442207603,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.1226129894247564,-0.09989467482118043,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.224012697425426,-0.5623823684662368,0.0,-0.3328819766809238,0.0,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1801026753818458,1.571923259249096,estimated,,False
2019-03-10T22:59:00+00:00,2019-09,MONTHLY_AR_CORE_R17,-0.11953698326955138,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.827440170726365,2.693149041149186,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.18654482144433795,0.07449635448437636,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.34081551097108503,0.41939609245457943,0.1,0.2824815536417502,0.0,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.0604941896735298,1.019943936889315,estimated,,False
2019-03-10T22:59:00+00:00,2019-10,MONTHLY_AR_CORE_R17,0.35530905921029676,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,2.803388605984325,2.6691288873981405,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.2850708832389993,0.06655582208021883,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.5208216340814804,0.3746928544859207,0.0,0.11621002199403706,0.0,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.4151735174670579,1.4801380302262204,estimated,,False
2019-03-10T22:59:00+00:00,2019-11,MONTHLY_AR_CORE_R17,0.0849101649004479,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,2.987837470008766,2.853336863909891,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.06277657234527785,0.016425382251213462,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.11469216574984452,0.09247084882088372,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.5000476540799985,1.7552413674152,estimated,,False
2019-03-10T22:59:00+00:00,2019-12,MONTHLY_AR_CORE_R17,0.1084946820279338,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,3.002310047934394,2.8677905408608937,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.10391350590490005,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.18984892926841582,0.396653662946015,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.608483523163225,1.938224035122816,estimated,,False
2019-03-10T22:59:00+00:00,2020-01,MONTHLY_AR_CORE_R17,0.8609590816606921,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.822096039261567,2.687811889041744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21118987383930846,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.38584177361331706,1.1067664352311466,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.4657574885782116,3.3901551675681305,estimated,,False
2019-03-10T22:59:00+00:00,2020-02,MONTHLY_AR_CORE_R17,0.3134249880767513,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.817658054936859,2.817658054936859,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.19317688228158086,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.35293221936071306,0.3041309806327488,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.778692324445157,3.660060864484629,estimated,,False
2019-03-10T22:59:00+00:00,2019-02,MONTHLY_DOMESTIC_CORE_R17,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,0.0,0.0,preserved_h0,,False
2019-03-10T22:59:00+00:00,2019-03,MONTHLY_DOMESTIC_CORE_R17,0.07003924875200085,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.9842584932249903,2.8497625612173327,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.08166376376844041,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.14919887435667956,-0.19116997637700336,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.07001473271673553,0.18621979310646208,estimated,,False
2019-03-10T22:59:00+00:00,2019-04,MONTHLY_DOMESTIC_CORE_R17,0.3232374067454176,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,3.0211044831736533,2.886560430843226,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.30570285041551676,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.5585160304263374,-0.21039972272790136,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.3927308503886783,0.2791998091031148,estimated,,False
2019-03-10T22:59:00+00:00,2019-05,MONTHLY_DOMESTIC_CORE_R17,0.22740446026967787,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.7646215647029275,2.6304124753043934,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.1163112875465357,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.21249955152845412,0.30790890503174134,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.61987713803889,0.9276504370292084,estimated,,False
2019-03-10T22:59:00+00:00,2019-06,MONTHLY_DOMESTIC_CORE_R17,0.172390143812543,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,2.55184666768399,2.4179154591820238,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.16950729255610644,0.005100922724413865,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.3096881171963945,0.02871693619559069,0.0,-0.0443104061040811,0.0,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.7921188605942782,1.112152334386138,estimated,,False
2019-03-10T22:59:00+00:00,2019-07,MONTHLY_DOMESTIC_CORE_R17,0.33460779222565273,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,2.7004846440613033,2.5663593165409826,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.3105315832177625,-0.029093043446636598,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.5673380766487851,-0.16378665538176962,0.05,0.5006382609860527,0.0,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1261680866040786,1.4801380302261997,estimated,,False
2019-03-10T22:59:00+00:00,2019-08,MONTHLY_DOMESTIC_CORE_R17,0.02926412405521292,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,2.633531922273671,2.4994940340265863,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.1226129894247564,-0.09989467482118043,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.224012697425426,-0.5623823684662368,0.0,-0.3328819766809238,0.0,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1554279295497072,1.571923259249096,estimated,,False
2019-03-10T22:59:00+00:00,2019-09,MONTHLY_DOMESTIC_CORE_R17,-0.11953698326955138,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.802070891249875,2.667812893579818,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.18654482144433795,0.07449635448437636,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.34081551097108503,0.41939609245457943,0.1,0.2824815536417502,0.0,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.0358194438413912,1.019943936889315,estimated,,False
2019-03-10T22:59:00+00:00,2019-10,MONTHLY_DOMESTIC_CORE_R17,0.35530905921029676,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,2.778025260438182,2.643798666009495,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.2850708832389993,0.06655582208021883,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.5208216340814804,0.3746928544859207,0.0,0.11621002199403706,0.0,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.3904987716349193,1.4801380302262204,estimated,,False
2019-03-10T22:59:00+00:00,2019-11,MONTHLY_DOMESTIC_CORE_R17,0.0849101649004479,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,2.962428617788794,2.8279611952784647,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.06277657234527785,0.016425382251213462,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.11469216574984452,0.09247084882088372,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.4753729082478602,1.7552413674152,estimated,,False
2019-03-10T22:59:00+00:00,2019-12,MONTHLY_DOMESTIC_CORE_R17,0.1084946820279338,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,2.9768976250831436,2.8424113062613814,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.10391350590490005,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.18984892926841582,0.396653662946015,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.5838087773310865,1.938224035122816,estimated,,False
2019-03-10T22:59:00+00:00,2020-01,MONTHLY_DOMESTIC_CORE_R17,0.8609590816606921,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.7967280782732593,2.6624770582386326,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21118987383930846,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.38584177361331706,1.1067664352311466,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.441082742746073,3.3901551675681305,estimated,,False
2019-03-10T22:59:00+00:00,2020-02,MONTHLY_DOMESTIC_CORE_R17,0.3134249880767513,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.7922911888748123,2.7922911888748123,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.19317688228158086,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.35293221936071306,0.3041309806327488,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.754017578613018,3.660060864484629,estimated,,False
2019-03-10T22:59:00+00:00,2019-02,MONTHLY_IMPORTED_CORE_R17,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,0.0,0.0,preserved_h0,,False
2019-03-10T22:59:00+00:00,2019-03,MONTHLY_IMPORTED_CORE_R17,0.0715296176907132,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.9857922643835404,2.8512943292932325,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.08315413270715274,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.15192176340527339,-0.19116997637700336,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.07150404745248085,0.18621979310646208,estimated,,False
2019-03-10T22:59:00+00:00,2019-04,MONTHLY_IMPORTED_CORE_R17,0.32475039490159097,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,3.0241925012785784,2.889644416041772,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.3072158385716901,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.5612802445575417,-0.21039972272790136,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.3957282671221349,0.2791998091031148,estimated,,False
2019-03-10T22:59:00+00:00,2019-05,MONTHLY_IMPORTED_CORE_R17,0.23063363462718878,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.771012913703511,2.636795477296869,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.11954046190404663,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.21839922057393443,0.30790890503174134,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.6260963506040124,0.9276504370292084,estimated,,False
