component,scope,sample,h,horizon_label,metric,model,n_rows_total,n_unavailable_targets,n_intended,n_scored,n_missing_forecasts,n_fallback,rmse,mae,bias
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_DOMESTIC_R17,90,3,87,87,0,0,0.48155565814420526,0.39805776727497,-0.11434645097797111
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_IMPORTED_R17,90,3,87,87,0,0,0.5404154325094864,0.4279261713801472,-0.0918118334606462
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_PERSISTENCE_R17,90,3,87,87,0,0,0.521244413656658,0.41917928309488955,-0.08260206569097076
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_AR_R17,90,3,87,87,0,0,0.5204045407197989,0.43742719836820104,-0.18597813032722973
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_BOTH_R17,90,3,87,87,0,0,0.5210515579505481,0.4216468606066605,-0.053766729018227266
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_DOMESTIC_R17,90,3,87,87,0,0,0.487364497981343,0.4029074019095156,-0.11655694663898253
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_IMPORTED_R17,90,3,87,87,0,0,0.5473923262720871,0.43333903443381766,-0.09353240202120842
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_PERSISTENCE_R17,90,3,87,87,0,0,0.5273231425983943,0.4241785636559244,-0.08405837740440936
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_AR_R17,90,3,87,87,0,0,0.5204045407197989,0.43742719836820104,-0.18597813032722973
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_BOTH_R17,90,3,87,87,0,0,0.5210515579505481,0.4216468606066605,-0.053766729018227266
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_DOMESTIC_R17,90,3,87,87,0,0,0.487364497981343,0.4029074019095156,-0.11655694663898253
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_IMPORTED_R17,90,3,87,87,0,0,0.5473923262720871,0.43333903443381766,-0.09353240202120842
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_PERSISTENCE_R17,90,3,87,87,0,0,0.5273231425983943,0.4241785636559244,-0.08405837740440936
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_AR_R17,90,4,86,86,0,0,0.24883939474699962,0.18504074861108585,-0.070807608478308
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_BOTH_R17,90,4,86,86,0,0,0.28422540667075513,0.20727809231281383,0.01544253578523691
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_DOMESTIC_R17,90,4,86,86,0,0,0.25253470177341275,0.1898402228974606,-0.02791866499847574
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_IMPORTED_R17,90,4,86,86,0,0,0.27787233964388297,0.20318241281068625,-0.011225386084504147
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_PERSISTENCE_R17,90,4,86,86,0,0,0.2424916657269617,0.1871900422099256,-0.026940310948424948
actual_rent,common,full,4,h4,mm,CATEGORY_AR_R17,90,4,86,86,0,0,0.24883939474699962,0.18504074861108585,-0.070807608478308
actual_rent,common,full,4,h4,mm,CATEGORY_BOTH_R17,90,4,86,86,0,0,0.28422540667075513,0.20727809231281383,0.01544253578523691
actual_rent,common,full,4,h4,mm,CATEGORY_DOMESTIC_R17,90,4,86,86,0,0,0.25253470177341275,0.1898402228974606,-0.02791866499847574
actual_rent,common,full,4,h4,mm,CATEGORY_IMPORTED_R17,90,4,86,86,0,0,0.27787233964388297,0.20318241281068625,-0.011225386084504147
actual_rent,common,full,4,h4,mm,CATEGORY_PERSISTENCE_R17,90,4,86,86,0,0,0.2424916657269617,0.1871900422099256,-0.026940310948424948
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_AR_R17,90,4,86,86,0,0,0.6326188419191364,0.5459619326389143,-0.2551533602997087
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_BOTH_R17,90,4,86,86,0,0,0.6565610084982098,0.5400386940643317,-0.03805344387687346
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_DOMESTIC_R17,90,4,86,86,0,0,0.5837807435449172,0.4927487546232182,-0.14378377610460127
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_IMPORTED_R17,90,4,86,86,0,0,0.6934681054279541,0.5568583313721445,-0.10366046481883301
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_PERSISTENCE_R17,90,4,86,86,0,0,0.6348076196950121,0.5226133605580248,-0.11060701973743466
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_AR_R17,90,4,86,86,0,0,0.6326188419191364,0.5459619326389143,-0.2551533602997087
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_BOTH_R17,90,4,86,86,0,0,0.6565610084982098,0.5400386940643317,-0.03805344387687346
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_DOMESTIC_R17,90,4,86,86,0,0,0.5837807435449172,0.4927487546232182,-0.14378377610460127
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_IMPORTED_R17,90,4,86,86,0,0,0.6934681054279541,0.5568583313721445,-0.10366046481883301
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_PERSISTENCE_R17,90,4,86,86,0,0,0.6348076196950121,0.5226133605580248,-0.11060701973743466
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_AR_R17,90,4,86,86,0,0,0.6422925968367905,0.5543695141897127,-0.26024367324024383
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_BOTH_R17,90,4,86,86,0,0,0.6676975556282951,0.5491977391124248,-0.03902727928150526
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_DOMESTIC_R17,90,4,86,86,0,0,0.5928026917071698,0.5005904086018786,-0.14708610531223126
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_IMPORTED_R17,90,4,86,86,0,0,0.7057655748878883,0.5664507095363207,-0.1057670955478797
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_PERSISTENCE_R17,90,4,86,86,0,0,0.6443899992607036,0.5308583924660047,-0.11270765975730779
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_AR_R17,90,4,86,86,0,0,0.6422925968367905,0.5543695141897127,-0.26024367324024383
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_BOTH_R17,90,4,86,86,0,0,0.6676975556282951,0.5491977391124248,-0.03902727928150526
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_DOMESTIC_R17,90,4,86,86,0,0,0.5928026917071698,0.5005904086018786,-0.14708610531223126
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_IMPORTED_R17,90,4,86,86,0,0,0.7057655748878883,0.5664507095363207,-0.1057670955478797
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_PERSISTENCE_R17,90,4,86,86,0,0,0.6443899992607036,0.5308583924660047,-0.11270765975730779
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_AR_R17,90,5,85,85,0,0,0.24360389864470516,0.17331013796800515,-0.08876704534462895
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_BOTH_R17,90,5,85,85,0,0,0.22863583660217324,0.15572760317517406,-0.025513483368537003
