component,scope,sample,h,horizon_label,metric,model,n_rows_total,n_unavailable_targets,n_intended,n_scored,n_missing_forecasts,n_fallback,rmse,mae,bias
core,common,full,0,pooled_h1_12,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,1080,78,780,780,0,0,2.635214607152553,1.6282490161798617,0.01296824341534282
core,common,full,0,pooled_h1_12,cumulative_log,MONTHLY_IMPORTED_CORE_R17,1080,78,780,780,0,0,2.6579438463525604,1.6326608453125377,0.03662930703658254
core,common,full,0,pooled_h1_12,cumulative_log,MONTHLY_OWN_CORE_R17,1080,78,780,780,0,0,2.6322157480120096,1.624108172583508,0.015216310512911217
core,common,full,0,pooled_h1_12,cumulative_log,STATE_FAST_R15,1080,78,780,780,0,0,2.5556851495668353,1.566026273928385,0.07551911062188403
core,common,full,0,pooled_h1_12,cumulative_log,TRANSMISSION_BOTH_R16,1080,78,780,780,0,0,2.8622849255829337,1.8197998732099168,-0.040529142798998975
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,CORE_SPLIT_MONTHLY_R13,1080,78,1002,780,222,0,3.01066610235356,1.8800555729476045,-0.5906300096555185
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,MONTHLY_AR_CORE_R17,1080,78,1002,1002,0,0,2.566433157737204,1.5363104665601743,-0.06242330798454566
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,MONTHLY_BOTH_CORE_R17,1080,78,1002,1002,0,0,2.563525415676322,1.5335261546264145,-0.052963642355463296
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,1080,78,1002,1002,0,0,2.5540924783762313,1.5325583130182503,-0.06421095427243413
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,1080,78,1002,1002,0,0,2.5763065103377807,1.5366113572479845,-0.04303134010699548
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,MONTHLY_OWN_CORE_R17,1080,78,1002,1002,0,0,2.5511226236557363,1.5286352570690083,-0.06120141251496349
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,STATE_FAST_R15,1080,78,1002,1002,0,0,2.4974094113520207,1.5092383430652085,-0.006125255271334043
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,TRANSMISSION_BOTH_R16,1080,78,1002,1002,0,0,2.7488172736256877,1.6695127544758996,-0.08025895440062708
core,common,full,0,pooled_h1_12,cumulative_pct,CORE_SPLIT_MONTHLY_R13,1080,78,780,780,0,0,3.01066610235356,1.8800555729476045,-0.5906300096555185
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_AR_CORE_R17,1080,78,780,780,0,0,2.8268927911383295,1.7237576950535367,0.00781775731254724
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_BOTH_CORE_R17,1080,78,780,780,0,0,2.822083700589959,1.7180883053437819,0.02364420441510683
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,1080,78,780,780,0,0,2.810743198593205,1.7165349880569032,0.00953892268005404
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,1080,78,780,780,0,0,2.8370685826360242,1.721959125114271,0.03564683637666229
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_OWN_CORE_R17,1080,78,780,780,0,0,2.807823323274531,1.7122199420912685,0.012170129551168684
core,common,full,0,pooled_h1_12,cumulative_pct,STATE_FAST_R15,1080,78,780,780,0,0,2.723980164487098,1.6502501016164557,0.07603754682210867
core,common,full,0,pooled_h1_12,cumulative_pct,TRANSMISSION_BOTH_R16,1080,78,780,780,0,0,3.056674819947184,1.9204458775303117,-0.04974806484624693
core,primary_control_calendar,full,1,h1,mm,CORE_SPLIT_MONTHLY_R13,90,1,89,76,13,0,0.37589892579712836,0.2870685591041792,-0.07747465032136859
core,primary_control_calendar,full,1,h1,mm,MONTHLY_AR_CORE_R17,90,1,89,89,0,0,0.32160644644895553,0.252232086028306,-0.007649209748227957
core,primary_control_calendar,full,1,h1,mm,MONTHLY_BOTH_CORE_R17,90,1,89,89,0,0,0.3205057158791502,0.25193586101800614,-0.004945634689663082
core,primary_control_calendar,full,1,h1,mm,MONTHLY_DOMESTIC_CORE_R17,90,1,89,89,0,0,0.32171008899665665,0.2522345198154279,-0.008845261508414137
core,primary_control_calendar,full,1,h1,mm,MONTHLY_IMPORTED_CORE_R17,90,1,89,89,0,0,0.3210193112777618,0.25191140128650263,-0.006944891026093875
core,primary_control_calendar,full,1,h1,mm,MONTHLY_OWN_CORE_R17,90,1,89,89,0,0,0.3213294832077736,0.2518965441146304,-0.008723969170240256
core,primary_control_calendar,full,1,h1,mm,STATE_FAST_R15,90,1,89,89,0,0,0.3188450241214641,0.24946739994620326,0.00014065834940250706
core,primary_control_calendar,full,1,h1,mm,TRANSMISSION_BOTH_R16,90,1,89,89,0,0,0.347683025171913,0.2706299816701621,-0.014350951774288292
core,common,full,1,h1,mm,CORE_SPLIT_MONTHLY_R13,90,1,76,76,0,0,0.37589892579712836,0.2870685591041792,-0.07747465032136859
core,common,full,1,h1,mm,MONTHLY_AR_CORE_R17,90,1,76,76,0,0,0.32026476312198704,0.25323435495334845,-0.0079204287968199
core,common,full,1,h1,mm,MONTHLY_BOTH_CORE_R17,90,1,76,76,0,0,0.3192309639047304,0.25295711891519884,-0.004424505868376117
core,common,full,1,h1,mm,MONTHLY_DOMESTIC_CORE_R17,90,1,76,76,0,0,0.32063212140017683,0.2533205082990662,-0.008993763575361378
core,common,full,1,h1,mm,MONTHLY_IMPORTED_CORE_R17,90,1,76,76,0,0,0.31963283734938186,0.25275975677519175,-0.006577777607878222
core,common,full,1,h1,mm,MONTHLY_OWN_CORE_R17,90,1,76,76,0,0,0.3202266706624449,0.25296295384524337,-0.008900187721628412
core,common,full,1,h1,mm,STATE_FAST_R15,90,1,76,76,0,0,0.3125290239704938,0.24607245700465152,0.0009933775303558184
core,common,full,1,h1,mm,TRANSMISSION_BOTH_R16,90,1,76,76,0,0,0.3484452280903926,0.27142601100578906,-0.017815889085960893
core,primary_control_calendar,full,1,h1,cumulative_log,CORE_SPLIT_MONTHLY_R13,90,1,89,76,13,0,0.3734336716632011,0.2855783399171006,-0.07615045630216707
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_AR_CORE_R17,90,1,89,89,0,0,0.3199122380463291,0.2510263373243472,-0.007067150452477724
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_BOTH_CORE_R17,90,1,89,89,0,0,0.3188269273411085,0.2507327247866743,-0.004381767698696112
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,90,1,89,89,0,0,0.32001105440269495,0.2510293691866782,-0.00825273691949872
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_IMPORTED_CORE_R17,90,1,89,89,0,0,0.3193369143549596,0.25070942729899964,-0.006373297567269271
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_OWN_CORE_R17,90,1,89,89,0,0,0.3196318996030357,0.2506929657763436,-0.008132574476506463
core,primary_control_calendar,full,1,h1,cumulative_log,STATE_FAST_R15,90,1,89,89,0,0,0.31732413595387104,0.2483151532196956,0.000690818568855411
core,primary_control_calendar,full,1,h1,cumulative_log,TRANSMISSION_BOTH_R16,90,1,89,89,0,0,0.3458476139139583,0.26935188126158416,-0.01369199755022488
core,common,full,1,h1,cumulative_log,CORE_SPLIT_MONTHLY_R13,90,1,76,76,0,0,0.3734336716632011,0.2855783399171006,-0.07615045630216707
core,common,full,1,h1,cumulative_log,MONTHLY_AR_CORE_R17,90,1,76,76,0,0,0.3183364647673792,0.25189959438639786,-0.007408831970450778
core,common,full,1,h1,cumulative_log,MONTHLY_BOTH_CORE_R17,90,1,76,76,0,0,0.31732224771025214,0.2516258401521294,-0.003934911206036021
core,common,full,1,h1,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,90,1,76,76,0,0,0.31870061121278026,0.25198684747751404,-0.00847056703999382
core,common,full,1,h1,cumulative_log,MONTHLY_IMPORTED_CORE_R17,90,1,76,76,0,0,0.31772093427024917,0.25143037718826894,-0.006079658557726334
core,common,full,1,h1,cumulative_log,MONTHLY_OWN_CORE_R17,90,1,76,76,0,0,0.31829643187516665,0.25163100669339394,-0.008378205846203525
core,common,full,1,h1,cumulative_log,STATE_FAST_R15,90,1,76,76,0,0,0.310774594826197,0.24480165954849106,0.001466742739317503
core,common,full,1,h1,cumulative_log,TRANSMISSION_BOTH_R16,90,1,76,76,0,0,0.3463520637079601,0.27000871208524235,-0.01720998432523201
core,primary_control_calendar,full,1,h1,cumulative_pct,CORE_SPLIT_MONTHLY_R13,90,1,89,76,13,0,0.3758989257971284,0.2870685591041793,-0.07747465032136862
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_AR_CORE_R17,90,1,89,89,0,0,0.32160644644895553,0.25223208602830605,-0.007649209748227966
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_BOTH_CORE_R17,90,1,89,89,0,0,0.3205057158791502,0.25193586101800625,-0.0049456346896630905
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,90,1,89,89,0,0,0.32171008899665665,0.2522345198154279,-0.00884526150841415
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,90,1,89,89,0,0,0.32101931127776184,0.2519114012865027,-0.006944891026093881
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_OWN_CORE_R17,90,1,89,89,0,0,0.3213294832077736,0.2518965441146304,-0.00872396917024027
core,primary_control_calendar,full,1,h1,cumulative_pct,STATE_FAST_R15,90,1,89,89,0,0,0.31884502412146415,0.24946739994620323,0.00014065834940248957
core,primary_control_calendar,full,1,h1,cumulative_pct,TRANSMISSION_BOTH_R16,90,1,89,89,0,0,0.3476830251719131,0.27062998167016217,-0.014350951774288299
core,common,full,1,h1,cumulative_pct,CORE_SPLIT_MONTHLY_R13,90,1,76,76,0,0,0.3758989257971284,0.2870685591041793,-0.07747465032136862
core,common,full,1,h1,cumulative_pct,MONTHLY_AR_CORE_R17,90,1,76,76,0,0,0.320264763121987,0.25323435495334845,-0.007920428796819909
core,common,full,1,h1,cumulative_pct,MONTHLY_BOTH_CORE_R17,90,1,76,76,0,0,0.31923096390473044,0.2529571189151988,-0.004424505868376133
core,common,full,1,h1,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,90,1,76,76,0,0,0.32063212140017683,0.2533205082990662,-0.008993763575361394
core,common,full,1,h1,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,90,1,76,76,0,0,0.31963283734938186,0.25275975677519175,-0.0065777776078782295
core,common,full,1,h1,cumulative_pct,MONTHLY_OWN_CORE_R17,90,1,76,76,0,0,0.3202266706624449,0.25296295384524337,-0.008900187721628422
core,common,full,1,h1,cumulative_pct,STATE_FAST_R15,90,1,76,76,0,0,0.3125290239704938,0.24607245700465155,0.000993377530355789
core,common,full,1,h1,cumulative_pct,TRANSMISSION_BOTH_R16,90,1,76,76,0,0,0.3484452280903926,0.2714260110057891,-0.017815889085960906
core,primary_control_calendar,full,2,h2,mm,CORE_SPLIT_MONTHLY_R13,90,2,88,74,14,0,0.4027793529787971,0.29609936710787776,-0.09202557846520264
core,primary_control_calendar,full,2,h2,mm,MONTHLY_AR_CORE_R17,90,2,88,88,0,0,0.3395631509368164,0.2655165820313288,-0.01233921570457268
core,primary_control_calendar,full,2,h2,mm,MONTHLY_BOTH_CORE_R17,90,2,88,88,0,0,0.33573807153139223,0.2633257767200176,-0.00809529688786368
core,primary_control_calendar,full,2,h2,mm,MONTHLY_DOMESTIC_CORE_R17,90,2,88,88,0,0,0.336235915455813,0.2634443523766262,-0.012486886435908895
core,primary_control_calendar,full,2,h2,mm,MONTHLY_IMPORTED_CORE_R17,90,2,88,88,0,0,0.33515625852749065,0.2622362661623175,-0.0073664469399463035
core,primary_control_calendar,full,2,h2,mm,MONTHLY_OWN_CORE_R17,90,2,88,88,0,0,0.3360288326252045,0.2635616724698309,-0.011229467074945583
core,primary_control_calendar,full,2,h2,mm,STATE_FAST_R15,90,2,88,88,0,0,0.3299363862822335,0.25863639759854834,-0.0026358969293763497
core,primary_control_calendar,full,2,h2,mm,TRANSMISSION_BOTH_R16,90,2,88,88,0,0,0.36451367749340824,0.28251722200786183,-0.017368051067740264
core,common,full,2,h2,mm,CORE_SPLIT_MONTHLY_R13,90,2,74,74,0,0,0.4027793529787971,0.29609936710787776,-0.09202557846520264
core,common,full,2,h2,mm,MONTHLY_AR_CORE_R17,90,2,74,74,0,0,0.34491655744318195,0.268053540210177,-0.010066649468765293
core,common,full,2,h2,mm,MONTHLY_BOTH_CORE_R17,90,2,74,74,0,0,0.3400471483773674,0.26491695183784886,-0.004982295870439431
core,common,full,2,h2,mm,MONTHLY_DOMESTIC_CORE_R17,90,2,74,74,0,0,0.3405848912680849,0.26507146711855667,-0.010148436943982564
core,common,full,2,h2,mm,MONTHLY_IMPORTED_CORE_R17,90,2,74,74,0,0,0.3394276919227638,0.26371441146624197,-0.004224663733726597
core,common,full,2,h2,mm,MONTHLY_OWN_CORE_R17,90,2,74,74,0,0,0.3404669292788575,0.26532879723010944,-0.008889471443357824
core,common,full,2,h2,mm,STATE_FAST_R15,90,2,74,74,0,0,0.3321982223822098,0.25877332498648037,0.0016248026240402312
core,common,full,2,h2,mm,TRANSMISSION_BOTH_R16,90,2,74,74,0,0,0.37344899432803,0.28800080666680405,-0.016979618542549
core,primary_control_calendar,full,2,h2,cumulative_log,CORE_SPLIT_MONTHLY_R13,90,2,88,74,14,0,0.6932969426936196,0.5296456703308546,-0.16521244719097572
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_AR_CORE_R17,90,2,88,88,0,0,0.5785631101455279,0.43884926131184676,-0.01834194082744311
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_BOTH_CORE_R17,90,2,88,88,0,0,0.573540581922002,0.43607631246785067,-0.011451235910381517
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,90,2,88,88,0,0,0.5757105753852476,0.4377811773116252,-0.019677457783159043
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_IMPORTED_CORE_R17,90,2,88,88,0,0,0.5734324811642807,0.4356110562787359,-0.01273946631526685
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_OWN_CORE_R17,90,2,88,88,0,0,0.5748394890595757,0.4371324554111881,-0.01830879176298817
core,primary_control_calendar,full,2,h2,cumulative_log,STATE_FAST_R15,90,2,88,88,0,0,0.5668294713133096,0.4314243420135593,-0.000584747003195708
core,primary_control_calendar,full,2,h2,cumulative_log,TRANSMISSION_BOTH_R16,90,2,88,88,0,0,0.63785757594716,0.47830128841323455,-0.029806149373952692
core,common,full,2,h2,cumulative_log,CORE_SPLIT_MONTHLY_R13,90,2,74,74,0,0,0.6932969426936196,0.5296456703308546,-0.16521244719097572
core,common,full,2,h2,cumulative_log,MONTHLY_AR_CORE_R17,90,2,74,74,0,0,0.5966974477889169,0.45050496308601734,-0.021893780799915313
core,common,full,2,h2,cumulative_log,MONTHLY_BOTH_CORE_R17,90,2,74,74,0,0,0.5906413339085532,0.44656520306296277,-0.013317055567677023
core,common,full,2,h2,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,90,2,74,74,0,0,0.5930953866968098,0.44862440030895234,-0.023033545309120745
core,common,full,2,h2,cumulative_log,MONTHLY_IMPORTED_CORE_R17,90,2,74,74,0,0,0.5903723582922318,0.44568614493566067,-0.014761595736367795
core,common,full,2,h2,cumulative_log,MONTHLY_OWN_CORE_R17,90,2,74,74,0,0,0.5922641924744657,0.4480430090042502,-0.021688088665244108
core,common,full,2,h2,cumulative_log,STATE_FAST_R15,90,2,74,74,0,0,0.5787525657999636,0.43595433069688805,-0.0015683837044424434
core,common,full,2,h2,cumulative_log,TRANSMISSION_BOTH_R16,90,2,74,74,0,0,0.6645828099206115,0.4977248291129302,-0.03848656418401337
core,primary_control_calendar,full,2,h2,cumulative_pct,CORE_SPLIT_MONTHLY_R13,90,2,88,74,14,0,0.7026520934809487,0.5352744640106751,-0.1695778082263501
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_AR_CORE_R17,90,2,88,88,0,0,0.5853132526639686,0.44333362477906507,-0.019766690648000674
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_BOTH_CORE_R17,90,2,88,88,0,0,0.5801701870022731,0.4405105941672152,-0.012781420748889287
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,90,2,88,88,0,0,0.5824215550806311,0.4422502565616526,-0.02112816259161884
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,90,2,88,88,0,0,0.5800263821799627,0.44002356031151746,-0.014056143053749389
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_OWN_CORE_R17,90,2,88,88,0,0,0.5815360729076989,0.44159482914807346,-0.01975027169576006
core,primary_control_calendar,full,2,h2,cumulative_pct,STATE_FAST_R15,90,2,88,88,0,0,0.5732323122434199,0.43577112359534953,-0.0018765996895211085
core,primary_control_calendar,full,2,h2,cumulative_pct,TRANSMISSION_BOTH_R16,90,2,88,88,0,0,0.6456172884671265,0.4832923494987272,-0.0315639402697127
core,common,full,2,h2,cumulative_pct,CORE_SPLIT_MONTHLY_R13,90,2,74,74,0,0,0.7026520934809487,0.5352744640106751,-0.1695778082263501
core,common,full,2,h2,cumulative_pct,MONTHLY_AR_CORE_R17,90,2,74,74,0,0,0.6040951051498568,0.4554669577221195,-0.023320094658507373
core,common,full,2,h2,cumulative_pct,MONTHLY_BOTH_CORE_R17,90,2,74,74,0,0,0.5979053414355974,0.4514654492463758,-0.014630757039900162
core,common,full,2,h2,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,90,2,74,74,0,0,0.6004515570232651,0.4535665082686445,-0.024490013795496864
core,common,full,2,h2,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,90,2,74,74,0,0,0.5975948222341002,0.450558356176866,-0.01605932715074794
core,common,full,2,h2,cumulative_pct,MONTHLY_OWN_CORE_R17,90,2,74,74,0,0,0.5996051511766216,0.4529781158733299,-0.023134963899046377
core,common,full,2,h2,cumulative_pct,STATE_FAST_R15,90,2,74,74,0,0,0.5857591655596487,0.4407199389022642,-0.0028489122309030197
core,common,full,2,h2,cumulative_pct,TRANSMISSION_BOTH_R16,90,2,74,74,0,0,0.6731070476646499,0.5032969950124563,-0.040323521652532154
core,primary_control_calendar,full,3,h3,mm,CORE_SPLIT_MONTHLY_R13,90,3,87,72,15,0,0.4333016205839063,0.3165167674792681,-0.07909082972461873
core,primary_control_calendar,full,3,h3,mm,MONTHLY_AR_CORE_R17,90,3,87,87,0,0,0.34841740667254173,0.26366398552568765,-0.006903775114715199
core,primary_control_calendar,full,3,h3,mm,MONTHLY_BOTH_CORE_R17,90,3,87,87,0,0,0.34787924164761835,0.2637718608798064,-0.004158210522222363
core,primary_control_calendar,full,3,h3,mm,MONTHLY_DOMESTIC_CORE_R17,90,3,87,87,0,0,0.34853063871908113,0.2636888129012043,-0.008784102994102644
core,primary_control_calendar,full,3,h3,mm,MONTHLY_IMPORTED_CORE_R17,90,3,87,87,0,0,0.3473236165638954,0.2630493558393446,-0.003290505155857257
core,primary_control_calendar,full,3,h3,mm,MONTHLY_OWN_CORE_R17,90,3,87,87,0,0,0.34820940547395113,0.26340384609267276,-0.008312386184966648
core,primary_control_calendar,full,3,h3,mm,STATE_FAST_R15,90,3,87,87,0,0,0.3509808776308146,0.26868003279453,-0.004272502819508339
core,primary_control_calendar,full,3,h3,mm,TRANSMISSION_BOTH_R16,90,3,87,87,0,0,0.3843460634177824,0.294957061362162,-0.019292706014669227
core,common,full,3,h3,mm,CORE_SPLIT_MONTHLY_R13,90,3,72,72,0,0,0.4333016205839063,0.3165167674792681,-0.07909082972461873
core,common,full,3,h3,mm,MONTHLY_AR_CORE_R17,90,3,72,72,0,0,0.34846313565992687,0.25698706147465383,0.0097778889403355
core,common,full,3,h3,mm,MONTHLY_BOTH_CORE_R17,90,3,72,72,0,0,0.34782431983873013,0.25712790078049497,0.013444062906712536
core,common,full,3,h3,mm,MONTHLY_DOMESTIC_CORE_R17,90,3,72,72,0,0,0.3485148493217511,0.2569143892701695,0.007933061074516932
core,common,full,3,h3,mm,MONTHLY_IMPORTED_CORE_R17,90,3,72,72,0,0,0.3472887987508312,0.2563736760048561,0.014430387283891776
core,common,full,3,h3,mm,MONTHLY_OWN_CORE_R17,90,3,72,72,0,0,0.34824562177781215,0.25679366216509997,0.008301238794562432
core,common,full,3,h3,mm,STATE_FAST_R15,90,3,72,72,0,0,0.3477906275030168,0.26072781064235206,0.0132381150123006
core,common,full,3,h3,mm,TRANSMISSION_BOTH_R16,90,3,72,72,0,0,0.387570358274146,0.29261648254334716,-0.005546398813403309
core,primary_control_calendar,full,3,h3,cumulative_log,CORE_SPLIT_MONTHLY_R13,90,3,87,72,15,0,1.0170564303685534,0.704725769039792,-0.23748763125718644
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_AR_CORE_R17,90,3,87,87,0,0,0.8226067771844455,0.6030642003862831,-0.026095715837349272
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_BOTH_CORE_R17,90,3,87,87,0,0,0.816174343391253,0.5987030977763054,-0.0164459271115654
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,90,3,87,87,0,0,0.8196778171477505,0.6026287179569527,-0.029286664611536863
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_IMPORTED_CORE_R17,90,3,87,87,0,0,0.8149837380386634,0.5962213331730625,-0.01688092535879902
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_OWN_CORE_R17,90,3,87,87,0,0,0.8184737784420395,0.6016270957431382,-0.027447559803884723
core,primary_control_calendar,full,3,h3,cumulative_log,STATE_FAST_R15,90,3,87,87,0,0,0.8123556516764727,0.606385152710793,-0.004941237409762093
core,primary_control_calendar,full,3,h3,cumulative_log,TRANSMISSION_BOTH_R16,90,3,87,87,0,0,0.9284826384352814,0.692123599901114,-0.04953975332066382
core,common,full,3,h3,cumulative_log,CORE_SPLIT_MONTHLY_R13,90,3,72,72,0,0,1.0170564303685534,0.704725769039792,-0.23748763125718644
core,common,full,3,h3,cumulative_log,MONTHLY_AR_CORE_R17,90,3,72,72,0,0,0.863676607072217,0.6300542658312543,-0.0015905753049669051
core,common,full,3,h3,cumulative_log,MONTHLY_BOTH_CORE_R17,90,3,72,72,0,0,0.8560298513754473,0.6245476511875593,0.010838801138011315
core,common,full,3,h3,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,90,3,72,72,0,0,0.8599284461575535,0.6291717407432859,-0.004547252857686239
