origin,target,h,model,pressure_family,core_mm_forecast,pressure_mm_forecast,statistical_remainder_forecast,definition,core_mm_actual,pressure_mm_actual,statistical_remainder_actual
2022-06,2023-06,12,MONTHLY_DOMESTIC_CORE_R17,domestic,1.0765342446690023,0.6232746953546283,0.45325954931437396,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-06,2022-07,1,MONTHLY_IMPORTED_CORE_R17,imported,1.6666533942271344,3.612969293834495,-1.9463158996073606,Statistical difference; not an uncovered core component,1.6,2.624657179148769,-1.024657179148769
2022-06,2022-08,2,MONTHLY_IMPORTED_CORE_R17,imported,1.1905961260859241,2.6711066336809193,-1.4805105075949951,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-06,2022-09,3,MONTHLY_IMPORTED_CORE_R17,imported,0.54953566602727,1.07815563533578,-0.52861996930851,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-06,2022-10,4,MONTHLY_IMPORTED_CORE_R17,imported,1.5448432799276028,3.191969540098991,-1.6471262601713883,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-06,2022-11,5,MONTHLY_IMPORTED_CORE_R17,imported,1.0103711574864032,2.2369696470146923,-1.226598489528289,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-06,2022-12,6,MONTHLY_IMPORTED_CORE_R17,imported,1.1469607854125916,2.5800056552199635,-1.433044869807372,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-06,2023-01,7,MONTHLY_IMPORTED_CORE_R17,imported,1.3775906703666496,2.550199104216159,-1.1726084338495093,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
2022-06,2023-02,8,MONTHLY_IMPORTED_CORE_R17,imported,1.2569836611456635,1.1777798283028365,0.07920383284282706,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-06,2023-03,9,MONTHLY_IMPORTED_CORE_R17,imported,0.9124720704820221,-0.3086455451354349,1.221117615617457,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-06,2023-04,10,MONTHLY_IMPORTED_CORE_R17,imported,1.3938493688280025,0.12732278692890775,1.2665265818990947,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-06,2023-05,11,MONTHLY_IMPORTED_CORE_R17,imported,1.1903478658319806,0.44459541856973034,0.7457524472622503,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
2022-06,2023-06,12,MONTHLY_IMPORTED_CORE_R17,imported,1.1355634054421697,1.1922237046089197,-0.05666029916674997,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-06,2022-07,1,MONTHLY_BOTH_CORE_R17,both,1.6690179671012149,3.5955570394409464,-1.9265390723397315,Statistical difference; not an uncovered core component,1.6,2.624657179148769,-1.024657179148769
2022-06,2022-08,2,MONTHLY_BOTH_CORE_R17,both,1.1795482265137494,2.677629838437336,-1.4980816119235867,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-06,2022-09,3,MONTHLY_BOTH_CORE_R17,both,0.5374251004449158,1.0146266573892047,-0.4772015569442889,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-06,2022-10,4,MONTHLY_BOTH_CORE_R17,both,1.5007603998106498,3.1642859347029706,-1.6635255348923208,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-06,2022-11,5,MONTHLY_BOTH_CORE_R17,both,1.025889648765623,2.0763185199774563,-1.0504288712118333,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-06,2022-12,6,MONTHLY_BOTH_CORE_R17,both,1.1397031927954164,2.44095838850548,-1.3012551957100635,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-06,2023-01,7,MONTHLY_BOTH_CORE_R17,both,1.3917229424613462,2.407386299681287,-1.015663357219941,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
2022-06,2023-02,8,MONTHLY_BOTH_CORE_R17,both,1.2377978757522314,1.0505277576995962,0.18727011805263527,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-06,2023-03,9,MONTHLY_BOTH_CORE_R17,both,0.8553601038319307,-0.4408762328998481,1.2962363367317788,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-06,2023-04,10,MONTHLY_BOTH_CORE_R17,both,1.3174803992018065,-0.040394925703250435,1.357875324905057,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-06,2023-05,11,MONTHLY_BOTH_CORE_R17,both,1.084526616204947,0.2045356906260805,0.8799909255788665,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
2022-06,2023-06,12,MONTHLY_BOTH_CORE_R17,both,1.083839639603728,0.7984842429848291,0.28535539661889886,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-07,2022-08,1,MONTHLY_OWN_CORE_R17,persistence,1.2086526191225828,2.0025073084577456,-0.7938546893351628,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-07,2022-09,2,MONTHLY_OWN_CORE_R17,persistence,0.5839358722947012,0.4462782589389292,0.13765761335577203,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-07,2022-10,3,MONTHLY_OWN_CORE_R17,persistence,1.5872706778297125,1.8742423357138205,-0.28697165788410794,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-07,2022-11,4,MONTHLY_OWN_CORE_R17,persistence,1.1268639462055898,1.7157113568447773,-0.5888474106391874,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-07,2022-12,5,MONTHLY_OWN_CORE_R17,persistence,1.2004402390713547,1.7996331369693193,-0.5991928978979646,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-07,2023-01,6,MONTHLY_OWN_CORE_R17,persistence,1.5153962611601153,2.578072065548498,-1.0626758043883826,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
2022-07,2023-02,7,MONTHLY_OWN_CORE_R17,persistence,1.3127295733858615,1.9151395064123005,-0.602409933026439,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-07,2023-03,8,MONTHLY_OWN_CORE_R17,persistence,0.8867378334970042,1.1219885918575139,-0.23525075836050968,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-07,2023-04,9,MONTHLY_OWN_CORE_R17,persistence,1.4792267924575433,1.7441507425334493,-0.26492395007590597,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-07,2023-05,10,MONTHLY_OWN_CORE_R17,persistence,1.227645459689886,1.9697370202304616,-0.7420915605405756,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
