period,model,block,own_l1,own_l2,own_l12,common_core_l1
2019-02,POOL_SEPARATE,actual_rent,0.10094389567327706,0.2585559716978892,-0.1163896666975525,0.35138147888915355
2019-02,POOL_SEPARATE,imputed_rent,0.3644939274676509,0.26189322423704925,0.07799012810729998,0.40071681737518083
2019-02,POOL_SEPARATE,catering,0.26652264126618397,0.21708963957208793,-0.2664662891916997,-0.1490301541570757
2019-02,POOL_SEPARATE,accommodation,-0.10308024982625043,0.14071176650249315,0.026256919848699073,0.17394832346287373
2019-02,POOL_SEPARATE,package_holidays,0.023378225022342783,-0.23225030173851746,0.24300218007389876,0.019766860581368426
2019-02,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.010611803388081015,-0.09860480370671965,0.08983424326471141,-0.06305500612616245
2019-02,POOL_12,actual_rent,0.12793730500772232,0.2383397636986886,-0.09357279069217134,0.27949733731980575
2019-02,POOL_12,imputed_rent,0.34210895304567973,0.2594485880444789,0.06705314525894321,0.3263720373397909
2019-02,POOL_12,catering,0.23304425725341565,0.19831885070649938,-0.2168937513517299,-0.006087217467914047
2019-02,POOL_12,accommodation,0.010140314997142866,0.1571858552529334,0.0006416878413347598,0.15602949366093363
2019-02,POOL_12,package_holidays,0.08574571521123152,-0.043320154517690196,0.18719995036592887,0.060182485946082845
2019-02,POOL_12,remaining_core_tax_reconciliation,0.03920714907890675,0.003991335237009674,0.07169557482229931,0.0011759330006630153
2019-02,POOL_48,actual_rent,0.1625291679595724,0.21238603449894844,-0.06026513039470459,0.1799126233360208
2019-02,POOL_48,imputed_rent,0.2883804496632951,0.24486852865837996,0.03344536733585687,0.2116754642951828
2019-02,POOL_48,catering,0.20983260174507185,0.1927065471088476,-0.1327581728588481,0.07528570528182385
2019-02,POOL_48,accommodation,0.1188904904770518,0.17564875096767002,-0.016612747781613615,0.12614135538456214
2019-02,POOL_48,package_holidays,0.1497678067343811,0.10162136174449421,0.07906025023682424,0.08679623189527626
2019-02,POOL_48,remaining_core_tax_reconciliation,0.12027213461188871,0.11368856267337933,0.027402890137602394,0.05531573207647286
2019-03,POOL_SEPARATE,actual_rent,0.13618856170018823,0.24962286699744188,-0.10480726140555352,0.3697923281313032
2019-03,POOL_SEPARATE,imputed_rent,0.3958948326616055,0.23096472220722206,0.09088738720219042,0.33597830550359
2019-03,POOL_SEPARATE,catering,0.2666308552308404,0.2045265237873266,-0.26895181736536117,-0.12409271627305057
2019-03,POOL_SEPARATE,accommodation,-0.041192785480807764,0.13996027125415528,0.0012288848239517753,0.12562442396447715
2019-03,POOL_SEPARATE,package_holidays,0.02317075522198153,-0.23263262462590006,0.2418369114688556,0.020363363289200877
2019-03,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.017296833086564167,-0.08944863719997273,0.08418242897642611,-0.06412794405590352
2019-03,POOL_12,actual_rent,0.16762747867973607,0.2303495594474907,-0.08450441708264811,0.2804904728327246
2019-03,POOL_12,imputed_rent,0.366741680430384,0.23538960730840763,0.07597856645058818,0.2798835378990465
2019-03,POOL_12,catering,0.2425372163857735,0.19022329148031444,-0.21883719281401318,-0.007007496165974736
2019-03,POOL_12,accommodation,0.051364932686432316,0.1521972859516103,-0.013019950221293536,0.1245967835075376
2019-03,POOL_12,package_holidays,0.10290981371610819,-0.051047737325589926,0.18415619728690408,0.045040951075088057
2019-03,POOL_12,remaining_core_tax_reconciliation,0.049895798057444554,0.005394665991336492,0.06550781574712523,-0.013367003949390305
2019-03,POOL_48,actual_rent,0.19670538417013012,0.20634418576074004,-0.05400868808674629,0.17110562691496825
2019-03,POOL_48,imputed_rent,0.30727138255545916,0.2297228657609339,0.03824244520019982,0.1844652687018365
2019-03,POOL_48,catering,0.22525852961686615,0.1854027766075763,-0.1337391533833329,0.0639292874032375
2019-03,POOL_48,accommodation,0.14461623153915362,0.16894268054301523,-0.020522172080491678,0.1066603232056522
2019-03,POOL_48,package_holidays,0.1688485879965996,0.09359025399412649,0.07845143981852905,0.0699906565496323
2019-03,POOL_48,remaining_core_tax_reconciliation,0.1368109190379671,0.10911458791047718,0.025096441750347857,0.039638060708467454
2019-04,POOL_SEPARATE,actual_rent,0.1251799175857467,0.21022558852386475,-0.11903877346538862,0.38728647393636706
2019-04,POOL_SEPARATE,imputed_rent,0.40092634021786505,0.22923416074644742,0.08880733152792739,0.3343821150698872
2019-04,POOL_SEPARATE,catering,0.2674057818755507,0.204622522431501,-0.26931234391673214,-0.1256342705537698
2019-04,POOL_SEPARATE,accommodation,-0.07749392722508172,0.080231317144151,0.026177773014981073,0.13396583760801586
2019-04,POOL_SEPARATE,package_holidays,0.018438754639614422,-0.25560494031503517,0.24072331422799156,0.01986849816801147
2019-04,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.023341564313632858,-0.06843174030128381,0.10272045441221508,-0.05502545219551845
2019-04,POOL_12,actual_rent,0.15644201170786406,0.1896191696189809,-0.09556269853818701,0.29548516531718216
2019-04,POOL_12,imputed_rent,0.3691545525415569,0.22961266655846446,0.07513445517191301,0.2837836115118668
2019-04,POOL_12,catering,0.24151206461158298,0.1850855095381022,-0.21936869297242156,-0.0030097030447731737
2019-04,POOL_12,accommodation,0.023486630258168398,0.10122999031170384,0.005334910875878671,0.13225126974969226
2019-04,POOL_12,package_holidays,0.0919777275497826,-0.08053553744226465,0.18580661714570865,0.049088193610974135
2019-04,POOL_12,remaining_core_tax_reconciliation,0.040581480266478315,0.0066313104862918,0.07920837262901555,-0.004375440461419244
2019-04,POOL_48,actual_rent,0.1870317757828525,0.17018754053757065,-0.061019449256416614,0.18106784455978875
2019-04,POOL_48,imputed_rent,0.3072588788715359,0.21691370602491716,0.03829379633173982,0.1910768997421935
2019-04,POOL_48,catering,0.22305723708198405,0.17256555687022007,-0.13487097110884363,0.07064574323702197
2019-04,POOL_48,accommodation,0.12968443772723656,0.13274852356845468,-0.012321137148916328,0.11326012332145241
2019-04,POOL_48,package_holidays,0.16042167355872178,0.06642344245501432,0.0802641011061458,0.07525600262191814
2019-04,POOL_48,remaining_core_tax_reconciliation,0.12918911905185826,0.095002275491541,0.03152006984747786,0.04641144486388979
2019-05,POOL_SEPARATE,actual_rent,0.13696855038951206,0.19781100560338055,-0.14595405960738755,0.39502759917786934
2019-05,POOL_SEPARATE,imputed_rent,0.39920710892565753,0.22329531407291073,0.147026641933611,0.31496955169005614
2019-05,POOL_SEPARATE,catering,0.2682747669960681,0.20637693022865114,-0.26894792694946296,-0.1286674487390501
2019-05,POOL_SEPARATE,accommodation,-0.04208382306191053,0.06344888325466282,0.12047792602226212,0.09814970315139625
2019-05,POOL_SEPARATE,package_holidays,0.01936243083293289,-0.2587964653944077,0.23996610563821413,0.02045180497487673
2019-05,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.028117197062684566,-0.06426582220952005,0.1034885355314919,-0.05228863058412187
2019-05,POOL_12,actual_rent,0.16940319360528241,0.17564746775747608,-0.1128836106722062,0.2951068424275173
2019-05,POOL_12,imputed_rent,0.3716754014146282,0.22027756796117143,0.12622898397053334,0.26580337531001774
2019-05,POOL_12,catering,0.24647623827218973,0.18503026632139707,-0.21525661799017065,-0.010724686685665452
2019-05,POOL_12,accommodation,0.055045927425455665,0.08641483494488097,0.07866860517421959,0.10602684677850852
2019-05,POOL_12,package_holidays,0.10176676450084463,-0.08572650840551234,0.1937374625184797,0.04297046697972781
2019-05,POOL_12,remaining_core_tax_reconciliation,0.044897622017483485,0.005483749881186106,0.08496056378624814,-0.010141873524977307
2019-05,POOL_48,actual_rent,0.1997129356645431,0.15575316280827128,-0.06447436354700495,0.17489344573937848
2019-05,POOL_48,imputed_rent,0.31398719208795045,0.2047617135978489,0.07333116187510981,0.1774382271445324
2019-05,POOL_48,catering,0.23230572063221144,0.16788006133026737,-0.12637531558970924,0.06143617262922079
2019-05,POOL_48,accommodation,0.15241225962412344,0.12002496816583684,0.030514774523441,0.09764908249385455
2019-05,POOL_48,package_holidays,0.1725260946911208,0.057694047123149836,0.09335313351674705,0.06669753267181212
2019-05,POOL_48,remaining_core_tax_reconciliation,0.13854308607019525,0.08792261371944816,0.04193599860152249,0.037427762313762256
2019-06,POOL_SEPARATE,actual_rent,0.0974310101750578,0.1677919605575607,-0.05748128193182931,0.4208635985264656
2019-06,POOL_SEPARATE,imputed_rent,0.3886662519740552,0.2310374078313008,0.1444994255600437,0.3185947268078767
2019-06,POOL_SEPARATE,catering,0.2684443137322325,0.20635472921365097,-0.2698860697486335,-0.12937857271068295
2019-06,POOL_SEPARATE,accommodation,-0.03643965657786327,0.06939826872380093,0.119409233261039,0.09917276805790735
2019-06,POOL_SEPARATE,package_holidays,0.023862077024306663,-0.24305048961162715,0.24387105800821982,0.015933673082820697
2019-06,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.02873534797612696,-0.0666217799900861,0.10166875497954772,-0.051464011334630765
2019-06,POOL_12,actual_rent,0.13656080221137648,0.15220783917061678,-0.037939805315682994,0.3127518584760758
2019-06,POOL_12,imputed_rent,0.3622585043756822,0.22492859210400382,0.12759621212334643,0.2713411363274496
2019-06,POOL_12,catering,0.24410519834681277,0.18500628007237424,-0.21337352378584126,-0.006934968781481962
2019-06,POOL_12,accommodation,0.05256419130682914,0.08595026707813963,0.0836040184681408,0.11066712826446981
2019-06,POOL_12,package_holidays,0.0944578900978203,-0.07912705066755801,0.20257317839477681,0.04629157442208723
2019-06,POOL_12,remaining_core_tax_reconciliation,0.03807336651301467,0.0012407356364651373,0.09009469136378528,-0.0035393715195481262
2019-06,POOL_48,actual_rent,0.17784249691769877,0.1420595910818168,-0.015078979978255167,0.18513825822991267
2019-06,POOL_48,imputed_rent,0.30581120640421827,0.20464184073092254,0.0805418154924893,0.18423380716779084
2019-06,POOL_48,catering,0.22707194312601442,0.16666891016055888,-0.11953656536300002,0.06818302527422868
2019-06,POOL_48,accommodation,0.1446812402303318,0.11577311048355257,0.04115708720416425,0.10409362821255363
2019-06,POOL_48,package_holidays,0.16275015866022122,0.056984189050646034,0.10647364596659585,0.07271171732833664
2019-06,POOL_48,remaining_core_tax_reconciliation,0.12974664233246141,0.08291362622019732,0.05321684768228188,0.04507676111307923
2019-07,POOL_SEPARATE,actual_rent,0.22778229871908487,0.06265072929123353,0.010831384518299559,0.2958672492750033
2019-07,POOL_SEPARATE,imputed_rent,0.3893758179939578,0.2410374617822567,0.14572203246935386,0.3211232772971677
2019-07,POOL_SEPARATE,catering,0.26974551984300105,0.2142497832063234,-0.2641641952437098,-0.13887488621382116
2019-07,POOL_SEPARATE,accommodation,-0.04387708486872589,0.05752253552420903,0.12701169591816697,0.10278145190106094
2019-07,POOL_SEPARATE,package_holidays,0.01757334427146448,-0.24227029209567982,0.24470488827796205,0.017055808440322437
2019-07,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.0278201537894181,-0.06877562885724034,0.09866588807386839,-0.049356113413616336
2019-07,POOL_12,actual_rent,0.2395355917094078,0.06697359180466265,0.019886345354940042,0.22902447792055114
2019-07,POOL_12,imputed_rent,0.3805470564434765,0.22075655890521872,0.1326215230546282,0.25658312572958597
2019-07,POOL_12,catering,0.2561208415400842,0.1859687014970386,-0.2065384999059883,-0.02870607760282025
2019-07,POOL_12,accommodation,0.061799546481834236,0.06862229698010931,0.09241228755002709,0.09897196741003125
2019-07,POOL_12,package_holidays,0.116520618179076,-0.09298014970647106,0.20603185659428386,0.026651625611212218
2019-07,POOL_12,remaining_core_tax_reconciliation,0.059344533978080205,-0.008705831370226541,0.09026595512286262,-0.022370644751539992
2019-07,POOL_48,actual_rent,0.24628895984859842,0.08731493099361887,0.024109742102663534,0.13947635566815403
2019-07,POOL_48,imputed_rent,0.3356291003755216,0.1894080523564023,0.09029971404357073,0.16125653361685344
2019-07,POOL_48,catering,0.25115147956033024,0.15614675020499946,-0.11031932436926675,0.04243434457909239
2019-07,POOL_48,accommodation,0.1691592914127603,0.09428157986472388,0.05247092225676891,0.08274640990065461
2019-07,POOL_48,package_holidays,0.19433570662490643,0.036506376971562296,0.11602918784922933,0.0472721181439363
2019-07,POOL_48,remaining_core_tax_reconciliation,0.1600698452248157,0.06509323707696904,0.06077338092926789,0.01991280524164496
2019-08,POOL_SEPARATE,actual_rent,0.28342745418049853,0.0681938666627488,0.01995420226180507,0.28125022761941126
2019-08,POOL_SEPARATE,imputed_rent,0.38576043422682577,0.24342262039893398,0.13237373431289634,0.30853086325913587
2019-08,POOL_SEPARATE,catering,0.2733265778973912,0.21369255418743585,-0.2639181930241852,-0.13746600636471623
2019-08,POOL_SEPARATE,accommodation,-0.046913756196028604,0.060563430817216615,0.1379725112194425,0.10579626333973854
2019-08,POOL_SEPARATE,package_holidays,0.022571758783194167,-0.21276286327297458,0.30771562087252646,0.03132762690668933
2019-08,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.052640977497878674,-0.07213868687240027,0.11272791601682257,-0.019134836593145074
2019-08,POOL_12,actual_rent,0.28499718002167085,0.07395395421069118,0.031038015047992265,0.2248943523859507
2019-08,POOL_12,imputed_rent,0.3801757545037794,0.2222152410048179,0.12562262173828392,0.249841017277843
2019-08,POOL_12,catering,0.2599675502421132,0.1869003251450609,-0.2044202713897455,-0.028305143387658757
2019-08,POOL_12,accommodation,0.05989266653723527,0.07295400766679208,0.10851351569001016,0.10316548604315856
2019-08,POOL_12,package_holidays,0.12895927981993463,-0.078488987379493,0.24947916788522584,0.03635732616997964
2019-08,POOL_12,remaining_core_tax_reconciliation,0.05285866509491388,-0.008552561261951197,0.10339605473005617,-0.007594482324189314
2019-08,POOL_48,actual_rent,0.27769324028036374,0.09451679676968425,0.03676564203654029,0.14307759222145808
2019-08,POOL_48,imputed_rent,0.34155804512344595,0.18992501112342292,0.09232765892352002,0.1614306844521119
2019-08,POOL_48,catering,0.25772625345664424,0.15765124803338354,-0.10516461352811977,0.04445327938640494
2019-08,POOL_48,accommodation,0.17430626267646493,0.09819241110181583,0.06784711737598323,0.08777473188313799
2019-08,POOL_48,package_holidays,0.20853470182621914,0.04235166949944921,0.14031185719904066,0.05516085911565786
2019-08,POOL_48,remaining_core_tax_reconciliation,0.16568118362806827,0.06692949392210701,0.07290406988417983,0.027079015576390697
2019-09,POOL_SEPARATE,actual_rent,0.2962841291703201,0.017737547673624066,0.009885614984988841,0.23630498383927326
2019-09,POOL_SEPARATE,imputed_rent,0.4147946532005272,0.2204766667548331,0.08322739501017058,0.2609160943387639
2019-09,POOL_SEPARATE,catering,0.2689375339128857,0.21837896110868163,-0.2640497937013614,-0.1226160447085738
2019-09,POOL_SEPARATE,accommodation,-0.04905603444019174,0.06109018055815504,0.1385304143531406,0.10990286622841709
2019-09,POOL_SEPARATE,package_holidays,0.027281568714319235,-0.21241513878162396,0.30766834946292126,0.03713135066631809
2019-09,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.06066540770039448,-0.07803777087219253,0.11476188116114319,0.018851306497027903
2019-09,POOL_12,actual_rent,0.29387725398659026,0.03150233930372691,0.019820587554611635,0.1896097710537694
2019-09,POOL_12,imputed_rent,0.4004590674478463,0.20460076399201854,0.08572167184674759,0.21588605069155825
2019-09,POOL_12,catering,0.26196754600362104,0.18667447888727667,-0.20748126786417267,-0.023812672407608926
2019-09,POOL_12,accommodation,0.0638447006649672,0.06847249790775761,0.10578150440200541,0.09896949684164433
2019-09,POOL_12,package_holidays,0.1366974415441454,-0.09162100090766678,0.2441953793469666,0.029107440055192786
2019-09,POOL_12,remaining_core_tax_reconciliation,0.05748352711979346,-0.017916045912165515,0.09906286360969714,0.008328907976892272
2019-09,POOL_48,actual_rent,0.2818781273596715,0.06622873539002927,0.024451132335408368,0.11924774344206485
2019-09,POOL_48,imputed_rent,0.3527742066244453,0.17784939396435107,0.0676211691256729,0.14151368517925828
2019-09,POOL_48,catering,0.2636012183286729,0.15257280069342793,-0.11236038130122183,0.03950082676129534
2019-09,POOL_48,accommodation,0.18051182974518648,0.08933210927640717,0.06122973599457325,0.07783957683661559
2019-09,POOL_48,package_holidays,0.21423514525523563,0.028062086737230596,0.13222043297730704,0.0429212687484847
2019-09,POOL_48,remaining_core_tax_reconciliation,0.1731194701016393,0.05598022369991569,0.06428298140851153,0.026030648564646264
2019-10,POOL_SEPARATE,actual_rent,0.29956739589648507,0.011061902952608029,0.006413414126033092,0.23619976236559848
2019-10,POOL_SEPARATE,imputed_rent,0.4151511240606952,0.22218089785520195,0.058679894328934966,0.2568800410471652
2019-10,POOL_SEPARATE,catering,0.2687911282680748,0.21722824237127036,-0.2565471523774669,-0.10788184841764473
2019-10,POOL_SEPARATE,accommodation,-0.05263841554701412,0.07879504315377164,0.14279896372816078,0.12870875738348275
2019-10,POOL_SEPARATE,package_holidays,0.023687669325765298,-0.23426542368832354,0.3246654784682859,0.03080997151625318
2019-10,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.08188505099943039,-0.1049145595076311,0.1425579276449994,0.019168727530385177
2019-10,POOL_12,actual_rent,0.2952430482499493,0.024233984029931318,0.018241687684304092,0.19191023613079755
2019-10,POOL_12,imputed_rent,0.4006109097592425,0.20461006033968415,0.06664243558933156,0.21428724068518484
2019-10,POOL_12,catering,0.2616158852583062,0.1850626422828674,-0.20091241790120254,-0.013519389901847714
2019-10,POOL_12,accommodation,0.0588699900589347,0.07828563112504901,0.1112897925236096,0.11330388435634291
2019-10,POOL_12,package_holidays,0.12939200609624482,-0.11366792352355991,0.26584793559092357,0.02442960378971596
2019-10,POOL_12,remaining_core_tax_reconciliation,0.04049993731936555,-0.04078744495217371,0.12344663309998327,0.005957840256775301
2019-10,POOL_48,actual_rent,0.2820966248440009,0.058678582066647195,0.025780467546666238,0.1198013348818087
2019-10,POOL_48,imputed_rent,0.35341925722386,0.17489338547104782,0.05918103151618363,0.1399572734840816
2019-10,POOL_48,catering,0.26355497222578794,0.1493510887281474,-0.10694669877237081,0.04311261947370307
2019-10,POOL_48,accommodation,0.17724788152681745,0.08982292849280502,0.06708094592845887,0.08348014796522517
2019-10,POOL_48,package_holidays,0.20945459817023515,0.01077045197137702,0.14868932774724422,0.03825101256241738
2019-10,POOL_48,remaining_core_tax_reconciliation,0.16401701994787643,0.04080387624681799,0.08052814622763119,0.021625001344140832
2019-11,POOL_SEPARATE,actual_rent,0.3004018618776261,0.01088908151960131,0.007556801845692322,0.2547268538670913
2019-11,POOL_SEPARATE,imputed_rent,0.4207169522401498,0.22682240860239444,0.11316081715212395,0.17975822148973442
2019-11,POOL_SEPARATE,catering,0.2695399045719582,0.21594561008664998,-0.2594850055121384,-0.10926886382520191
2019-11,POOL_SEPARATE,accommodation,-0.033962188512296106,0.0786822850590295,0.13908579311198063,0.11730906893568924
2019-11,POOL_SEPARATE,package_holidays,0.021662557680039198,-0.2337509824961085,0.3245892568709384,0.029414822092526577
