period,model,block,prediction,weight,contribution,units
2019-09,POOL_SEPARATE,package_holidays,-22.121975152375757,0.019182249,-0.4243492357446847,headline percentage-point projection
2019-09,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.04413037828591314,0.33434039644656877,-0.014754568171449248,headline percentage-point projection
2019-09,POOL_12,actual_rent,0.2220262580030204,0.033660201,0.007473448471659525,headline percentage-point projection
2019-09,POOL_12,imputed_rent,0.3831411415035612,0.10385733600000001,0.0397920182685589,headline percentage-point projection
2019-09,POOL_12,catering,0.4413547313189379,0.051351304,0.0226641409797971,headline percentage-point projection
2019-09,POOL_12,accommodation,-0.6980710586723973,0.007778524,-0.005429962483588651,headline percentage-point projection
2019-09,POOL_12,package_holidays,-19.607140036657757,0.019182249,-0.3761090423610382,headline percentage-point projection
2019-09,POOL_12,remaining_core_tax_reconciliation,-0.020921201043610532,0.33434039644656877,-0.006994802651059113,headline percentage-point projection
2019-09,POOL_48,actual_rent,0.2305891460203408,0.033660201,0.007761677003463022,headline percentage-point projection
2019-09,POOL_48,imputed_rent,0.3670935779288337,0.10385733600000001,0.038125361066397065,headline percentage-point projection
2019-09,POOL_48,catering,0.4552704004194237,0.051351304,0.023378728734139553,headline percentage-point projection
2019-09,POOL_48,accommodation,-0.692637984023621,0.007778524,-0.005387701182039352,headline percentage-point projection
2019-09,POOL_48,package_holidays,-16.23781862464368,0.019182249,-0.3114778800747526,headline percentage-point projection
2019-09,POOL_48,remaining_core_tax_reconciliation,0.010991362674116073,0.33434039644656877,0.003674856553951986,headline percentage-point projection
2019-10,POOL_SEPARATE,actual_rent,0.08854865878529995,0.033660201,0.0029805656529936124,headline percentage-point projection
2019-10,POOL_SEPARATE,imputed_rent,0.29560062117390495,0.10385733600000001,0.030700293035066963,headline percentage-point projection
2019-10,POOL_SEPARATE,catering,0.43691129601325185,0.051351304,0.022435964782610483,headline percentage-point projection
2019-10,POOL_SEPARATE,accommodation,-0.8562167942486405,0.007778524,-0.006660102883266112,headline percentage-point projection
2019-10,POOL_SEPARATE,package_holidays,-1.4868947357302902,0.019182249,-0.02852198505756762,headline percentage-point projection
2019-10,POOL_SEPARATE,remaining_core_tax_reconciliation,0.5461315624825601,0.3360227409344644,0.18351262453621153,headline percentage-point projection
2019-10,POOL_12,actual_rent,0.10120831299899646,0.033660201,0.003406692158417134,headline percentage-point projection
2019-10,POOL_12,imputed_rent,0.3223777111725287,0.10385733600000001,0.03348129026815627,headline percentage-point projection
2019-10,POOL_12,catering,0.38996652807380755,0.051351304,0.020025289732942625,headline percentage-point projection
2019-10,POOL_12,accommodation,-0.7253275996218114,0.007778524,-0.005641978141520651,headline percentage-point projection
2019-10,POOL_12,package_holidays,-2.227121578207793,0.019182249,-0.04272120066645486,headline percentage-point projection
2019-10,POOL_12,remaining_core_tax_reconciliation,0.5165924582025119,0.3360227409344644,0.17358681375128077,headline percentage-point projection
2019-10,POOL_48,actual_rent,0.12365290620145858,0.033660201,0.004162181676975242,headline percentage-point projection
2019-10,POOL_48,imputed_rent,0.3573909242586945,0.10385733600000001,0.03711766930408579,headline percentage-point projection
2019-10,POOL_48,catering,0.3788617373743372,0.051351304,0.01945504424987775,headline percentage-point projection
2019-10,POOL_48,accommodation,-0.5631018517202135,0.007778524,-0.004380101268050123,headline percentage-point projection
2019-10,POOL_48,package_holidays,-2.9619559629171777,0.019182249,-0.05681697680771206,headline percentage-point projection
2019-10,POOL_48,remaining_core_tax_reconciliation,0.47442796024795203,0.3360227409344644,0.15941858357846395,headline percentage-point projection
2019-11,POOL_SEPARATE,actual_rent,0.1864752058690085,0.033660201,0.006276792911067206,headline percentage-point projection
2019-11,POOL_SEPARATE,imputed_rent,0.2592063938909751,0.10385733600000001,0.026920485543683353,headline percentage-point projection
2019-11,POOL_SEPARATE,catering,0.3808888873306888,0.051351304,0.01955914104353995,headline percentage-point projection
2019-11,POOL_SEPARATE,accommodation,-0.856567999378159,0.007778524,-0.006662834740794995,headline percentage-point projection
2019-11,POOL_SEPARATE,package_holidays,0.8852403171923378,0.019182249,0.016980900189222402,headline percentage-point projection
2019-11,POOL_SEPARATE,remaining_core_tax_reconciliation,-0.028797166377026548,0.3347567222349064,-0.009640045026026662,headline percentage-point projection
2019-11,POOL_12,actual_rent,0.1782843153818089,0.033660201,0.006001085890899079,headline percentage-point projection
2019-11,POOL_12,imputed_rent,0.2527471329970822,0.10385733600000001,0.026249643914714654,headline percentage-point projection
2019-11,POOL_12,catering,0.40093515266045,0.051351304,0.020588542908553175,headline percentage-point projection
2019-11,POOL_12,accommodation,-0.8534418876170968,0.007778524,-0.006638518205434891,headline percentage-point projection
2019-11,POOL_12,package_holidays,-0.37096597379981067,0.019182249,-0.007115961679955444,headline percentage-point projection
2019-11,POOL_12,remaining_core_tax_reconciliation,-0.019271624855540348,0.3347567222349064,-0.006451305968781438,headline percentage-point projection
2019-11,POOL_48,actual_rent,0.1695633714251528,0.033660201,0.0057075371644083,headline percentage-point projection
2019-11,POOL_48,imputed_rent,0.2278008656535311,0.10385733600000001,0.02365879104526964,headline percentage-point projection
2019-11,POOL_48,catering,0.4227178669996007,0.051351304,0.021707113694528064,headline percentage-point projection
2019-11,POOL_48,accommodation,-0.8358833292972832,0.007778524,-0.0065019385381388205,headline percentage-point projection
2019-11,POOL_48,package_holidays,-1.494729205044139,0.019182249,-0.028672267798728727,headline percentage-point projection
2019-11,POOL_48,remaining_core_tax_reconciliation,-0.00879888421556281,0.3347567222349064,-0.002945485639326262,headline percentage-point projection
2019-12,POOL_SEPARATE,actual_rent,0.1305263904035248,0.033660201,0.004393544536787116,headline percentage-point projection
