sample,clock,model,omitted_report,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_rmse,cnb_mae,rmse_gain_vs_cnb,mae_gain_vs_cnb,full_rmse_gain_vs_cnb,full_mae_gain_vs_cnb,scope
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2024-08-08,62,1.5217428643619488,2.403315441054529,-0.26712586313773384,17,18,2.364628764398905,1.0964902903161784,-0.0386866766556242,-0.42525257404577044,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2024-11-14,62,1.4985543083467834,2.3996592108224193,-0.30065978075092237,17,18,2.3679521920645064,1.1182254788429142,-0.03170701875791293,-0.38032882950386915,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-02-13,62,1.5089099628450962,2.401585326445858,-0.2903041262526095,17,18,2.3680554601341135,1.119703276802938,-0.033529866311744705,-0.38920668604215813,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-05-15,62,1.484641695361371,2.394592236973981,-0.3145723937363345,17,18,2.366627053457412,1.1143983776256081,-0.02796518351656907,-0.3702433177357629,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-08-14,62,1.4862345521998155,2.395899421087451,-0.3129795368978903,17,18,2.3639882587009775,1.0970690968318144,-0.031911162386473624,-0.38916545536800107,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-11-13,63,1.4676515658199734,2.3779088358769647,-0.3030035694825308,17,18,2.3483463711487516,1.0994653920351358,-0.02956246472821311,-0.36818617378483753,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2026-02-12,64,1.4712920374417502,2.3648801331403675,-0.2540863575633456,17,18,2.3300770237781605,1.0845651369983424,-0.034803109362206985,-0.38672690044340774,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2026-05-14,65,1.452093132808039,2.3469519280476976,-0.2640803060236186,17,18,2.3129842313782722,1.074816815601965,-0.03396769666942534,-0.377276317206074,-0.034027206913049834,-0.3746965119355228,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2022-02-10,62,1.2530741110097812,2.013843834359298,0.058045928787571165,17,17,1.4762985730425087,0.7040305251471131,-0.5375452613167895,-0.5490435858626681,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2022-05-12,62,1.1928909165257584,1.8863702043091692,0.11822912327159384,17,18,2.011588414712717,0.8639058580347869,0.12521821040354797,-0.3289850584909715,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2022-08-11,62,1.4456517618415168,2.333055087036382,-0.19438844856413132,17,18,2.3011132855836207,1.025782452630478,-0.031941801452761265,-0.4198693092110388,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2022-11-10,62,1.4308703764878599,2.323192813089605,-0.24483793575201923,17,18,2.3277027370360734,1.0273077011297567,0.004509923946468319,-0.4035626753581032,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2023-02-09,62,1.376802346005,2.256146816924353,-0.09583120682395004,17,18,2.3679762558638635,1.1198213144271685,0.1118294389395107,-0.2569810315778316,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2023-05-11,62,1.3295405248017713,2.2056324230420277,-0.42505028384035975,17,18,2.364701449100045,1.0977174807353174,0.1590690260580172,-0.23182304406645393,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2023-08-10,62,1.5024797081929786,2.366270175142415,-0.24071911279374456,17,18,2.3661721828347044,1.1073596899799842,-9.799230771045941e-05,-0.39512001821299436,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2023-11-09,62,1.4324051285720238,2.3348345248887954,-0.322185680070107,17,18,2.366849088210777,1.1139947860587205,0.032014563321981715,-0.31841034251330336,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2024-02-15,62,1.5151115105009136,2.367871203746389,-0.231149676943702,17,18,2.366056213976598,1.1097687047272502,-0.0018149897697909978,-0.40534280577366344,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2024-05-09,62,1.5072891711613634,2.366416024653769,-0.2473016374807674,17,18,2.367256203681473,1.113370885039828,0.0008401790277039467,-0.39391828612153534,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2024-08-08,62,1.5265371373020835,2.3691604740535728,-0.22462525930927701,17,18,2.364628764398905,1.0964902903161784,-0.004531709654667981,-0.4300468469859051,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2024-11-14,62,1.5022102744548669,2.3652565211607377,-0.252380534187264,17,18,2.3679521920645064,1.1182254788429142,0.0026956709037686544,-0.38398479561195265,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2025-02-13,62,1.510743380135331,2.366982277573951,-0.2438474285067999,17,18,2.3680554601341135,1.119703276802938,0.0010731825601624223,-0.3910401033323929,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2025-05-15,62,1.4911247969772832,2.361028530675366,-0.2634660116648476,17,18,2.366627053457412,1.1143983776256081,0.005598522782046089,-0.37672641935167506,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2025-08-14,62,1.4928362859141866,2.362375622812423,-0.26175452272794425,17,18,2.3639882587009775,1.0970690968318144,0.0016126358885544256,-0.3957671890823722,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2025-11-13,63,1.4732051821507877,2.344274927196236,-0.2535349787351189,17,18,2.3483463711487516,1.0994653920351358,0.004071443952515352,-0.37373979011565184,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2026-02-12,64,1.476933025643223,2.3314797203132125,-0.2067854870895381,17,18,2.3300770237781605,1.0845651369983424,-0.0014026965350519838,-0.3923678886448805,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_ADAPT_R16,2026-05-14,65,1.4569353285878952,2.3137087172805173,-0.21667436580921423,17,18,2.3129842313782722,1.074816815601965,-0.0007244859022450534,-0.38211851298593014,-0.0010334483140979067,-0.37940587229137357,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2022-02-10,62,1.2879275265228807,2.0370150614042832,0.023792728905393922,17,17,1.4762985730425087,0.7040305251471131,-0.5607164883617746,-0.5838970013757676,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2022-05-12,62,1.2277443320388581,1.9110876272181638,0.0839759233894166,17,18,2.011588414712717,0.8639058580347869,0.10050078749455338,-0.3638384740040712,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2022-08-11,62,1.4805051773546165,2.3530850835333763,-0.2286416484463085,17,18,2.3011132855836207,1.025782452630478,-0.051971797949755594,-0.45472272472413855,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2022-11-10,62,1.4680352547179167,2.3458556345974655,-0.22924311069687878,17,18,2.3277027370360734,1.0273077011297567,-0.018152897561392045,-0.44072755358816007,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2023-02-09,62,1.409947663827509,2.266669355896639,-0.1058876413971437,17,18,2.3679762558638635,1.1198213144271685,0.10130689996722442,-0.29012634940034054,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2023-05-11,62,1.365751551470724,2.2288659842605862,-0.45794587256668373,17,18,2.364701449100045,1.0977174807353174,0.13583546483945863,-0.2680340707354065,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2023-08-10,62,1.5073037954655002,2.3740817378214505,-0.3093364507411577,17,18,2.3661721828347044,1.1073596899799842,-0.007909554986746059,-0.39994410548551595,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2023-11-09,62,1.4672585440851236,2.3548493858023325,-0.3564388799522843,17,18,2.366849088210777,1.1139947860587205,0.011999702408444612,-0.3532637580264031,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2024-02-15,62,1.5499649260140131,2.3876091406954174,-0.2654028768258794,17,18,2.366056213976598,1.1097687047272502,-0.021552926718819254,-0.44019622128676295,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2024-05-09,62,1.5421425866744634,2.3861659986134836,-0.28155483736294473,17,18,2.367256203681473,1.113370885039828,-0.018909794932010726,-0.4287717016346353,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2024-08-08,62,1.5613905528151835,2.388887758564367,-0.25887845919145425,17,18,2.364628764398905,1.0964902903161784,-0.024258994165462067,-0.46490026249900507,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2024-11-14,62,1.5370636899679664,2.3850160968208014,-0.28663373406944126,17,18,2.3679521920645064,1.1182254788429142,-0.017063904756295045,-0.41883821112505215,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2025-02-13,62,1.5455967956484304,2.3867275658420057,-0.27810062838897714,17,18,2.3680554601341135,1.119703276802938,-0.01867210570789224,-0.4258935188454924,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2025-05-15,62,1.523332122410477,2.379804653880166,-0.30036530162693065,17,18,2.366627053457412,1.1143983776256081,-0.013177600422753954,-0.4089337447848689,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2025-08-14,62,1.5235507280524505,2.380684125196682,-0.30014669598495697,17,18,2.3639882587009775,1.0970690968318144,-0.016695866495704426,-0.4264816312206361,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2025-11-13,63,1.507505368846219,2.363894754573665,-0.2872444770318647,17,18,2.3483463711487516,1.0994653920351358,-0.015548383424913492,-0.40803997681108317,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2026-02-12,64,1.5106972719215381,2.3508993655796244,-0.23996827447539723,17,18,2.3300770237781605,1.0845651369983424,-0.020822341801463917,-0.4261321349231957,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q001_R16,2026-05-14,65,1.490180124923467,2.332976477383967,-0.24934664877375246,17,18,2.3129842313782722,1.074816815601965,-0.019992246005694714,-0.4153633093215019,-0.020151603425418774,-0.4121469595915579,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2022-02-10,62,1.146153659585473,1.8563935494160635,-0.03621658109171554,17,17,1.4762985730425087,0.7040305251471131,-0.3800949763735548,-0.44212313443836004,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2022-05-12,62,1.0708791067055663,1.6915002615463333,0.039057971788191474,17,18,2.011588414712717,0.8639058580347869,0.32008815316638395,-0.20697324867077938,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2022-08-11,62,1.2948862900069937,2.0928763660328644,-0.2838191801376925,17,18,2.3011132855836207,1.025782452630478,0.2082369195507563,-0.2691038373765158,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2022-11-10,62,1.2773434060959998,2.0815650809893134,-0.2659304562808525,17,18,2.3277027370360734,1.0273077011297567,0.24613765604676008,-0.25003570496624317,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2023-02-09,62,1.2199137061901393,1.990189345226609,-0.11839463953522403,17,18,2.3679762558638635,1.1198213144271685,0.37778691063725445,-0.1000923917629708,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2023-05-11,62,1.1905775245206673,1.9747259087980829,-0.4544645263233737,17,18,2.364701449100045,1.0977174807353174,0.389975540301962,-0.09286004378534995,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2023-08-10,62,1.3471138486421363,2.124474314380427,-0.28653621454649697,17,18,2.3661721828347044,1.1073596899799842,0.2416978684542772,-0.2397541586621521,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2023-11-09,62,1.3010822721735382,2.106427911134064,-0.3439597786705025,17,18,2.366849088210777,1.1139947860587205,0.2604211770767133,-0.18708748611481774,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2024-02-15,62,1.361921063070084,2.1269657578881764,-0.25198398457632637,17,18,2.366056213976598,1.1097687047272502,0.23909045608842172,-0.2521523583428338,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2024-05-09,62,1.3719686126560018,2.1277910286577897,-0.2726858257398018,17,18,2.367256203681473,1.113370885039828,0.23946517502368314,-0.2585977276161737,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2024-08-08,62,1.3619153889156717,2.1270202020065985,-0.25197831042191404,17,18,2.364628764398905,1.0964902903161784,0.23760856239230632,-0.26542509859949326,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2024-11-14,62,1.354649238106913,2.1253788525809774,-0.2903928127371282,17,18,2.3679521920645064,1.1182254788429142,0.242573339483529,-0.23642375926399883,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2025-02-13,62,1.3647879890501902,2.127037488078582,-0.2796676969173935,17,18,2.3680554601341135,1.119703276802938,0.24101797205553144,-0.24508471224725215,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2025-05-15,62,1.335758937426441,2.118634535109052,-0.3092831134175999,17,18,2.366627053457412,1.1143983776256081,0.24799251834836022,-0.2213605598008328,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2025-08-14,62,1.3374704263633446,2.1201356451774624,-0.3075716244806965,17,18,2.3639882587009775,1.0970690968318144,0.24385261352351506,-0.24040132953153015,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2025-11-13,63,1.3199049561065772,2.103883578990177,-0.2990253161526381,17,18,2.3483463711487516,1.0994653920351358,0.2444627921585747,-0.22043956407144139,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2026-02-12,64,1.3249204305508944,2.093511971576498,-0.24966888576006666,17,18,2.3300770237781605,1.0845651369983424,0.23656505220166268,-0.24035529355255192,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P80_Q010_R16,2026-05-14,65,1.3087223117150824,2.0778614965150735,-0.26039472139769515,17,18,2.3129842313782722,1.074816815601965,0.2351227348631988,-0.23390549611311728,0.23297502626975497,-0.23345612544058247,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-02-10,62,1.1343538916346112,1.8276240258505358,-0.020888015304122116,17,17,1.4762985730425087,0.7040305251471131,-0.3513254528080272,-0.43032336648749814,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-05-12,62,1.0686003536622881,1.695770156751527,0.04486552266820098,17,18,2.011588414712717,0.8639058580347869,0.3158182579611901,-0.2046944956275012,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-08-11,62,1.2691491928188796,2.046831867984477,-0.28078008011314737,17,18,2.3011132855836207,1.025782452630478,0.2542814175991439,-0.24336674018840165,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2022-11-10,62,1.2560909107119138,2.033864779573559,-0.26771263344293633,17,18,2.3277027370360734,1.0273077011297567,0.2938379574625145,-0.22878320958215714,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-02-09,62,1.202022880229054,1.9569311572757224,-0.11870590451486711,17,18,2.3679762558638635,1.1198213144271685,0.4110450985881411,-0.08220156580188553,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-05-11,62,1.154761059025825,1.8984718803218696,-0.44792498153127674,17,18,2.364701449100045,1.0977174807353174,0.46622956877817523,-0.05704357829050766,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-08-10,62,1.3216065454527746,2.081119868906029,-0.27130150919085866,17,18,2.3661721828347044,1.1073596899799842,0.28505231392867536,-0.21424685547279032,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2023-11-09,62,1.2842357620376692,2.0660936099253533,-0.3184502785194327,17,18,2.366849088210777,1.1139947860587205,0.3007554782854238,-0.17024097597894872,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-02-15,62,1.3335640118182066,2.084217827702128,-0.22009813548771767,17,18,2.366056213976598,1.1097687047272502,0.2818383862744702,-0.2237953070909564,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-05-09,62,1.3492186460764388,2.086045859649815,-0.2357527697459496,17,18,2.367256203681473,1.113370885039828,0.281210344031658,-0.23584776103661076,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-08-08,62,1.3284527035649611,2.082611717476974,-0.21498682723447182,17,18,2.364628764398905,1.0964902903161784,0.28201704692193097,-0.23196241324878275,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2024-11-14,62,1.3502245029444189,2.0861687149255808,-0.25246153761268303,17,18,2.3679521920645064,1.1182254788429142,0.2817834771389256,-0.23199902410150464,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-02-13,62,1.3536890170711775,2.0864190294325984,-0.24364536153812738,17,18,2.3680554601341135,1.119703276802938,0.2816364307015151,-0.23398574026823948,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-05-15,62,1.3284436946385378,2.081540236784141,-0.274242345918564,17,18,2.366627053457412,1.1143983776256081,0.28508681667327096,-0.21404531701292973,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-08-14,62,1.3269973812942106,2.08159787239726,-0.27568865926289104,17,18,2.3639882587009775,1.0970690968318144,0.2823903863037174,-0.22992828446239622,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2025-11-13,63,1.304645745028,2.064113252250863,-0.27260083456787776,17,18,2.3483463711487516,1.0994653920351358,0.2842331188978884,-0.2051803529928642,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2026-02-12,64,1.305183513494896,2.052485452979148,-0.2265134457997346,17,18,2.3300770237781605,1.0845651369983424,0.27759157079901264,-0.22061837649655347,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q001_R16,2026-05-14,65,1.2904642940692785,2.0373930074611524,-0.2382516215390338,17,18,2.3129842313782722,1.074816815601965,0.2755912239171199,-0.21564747846731347,0.27316904610700465,-0.21521910141093925,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2022-02-10,62,1.1823436379512178,1.7173663826735792,-0.2018568158823449,17,17,1.4762985730425087,0.7040305251471131,-0.24106780963107055,-0.4783131128041047,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2022-05-12,62,1.0558897864509431,1.4978743758005248,-0.0754029643820705,17,18,2.011588414712717,0.8639058580347869,0.5137140389121924,-0.1919839284161562,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2022-08-11,62,1.1969515332879286,1.7319572006027926,-0.4181662766412584,17,18,2.3011132855836207,1.025782452630478,0.5691560849808281,-0.17116908065745062,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2022-11-10,62,1.199686222035533,1.7601891653677033,-0.3476433765836459,17,18,2.3277027370360734,1.0273077011297567,0.5675135716683701,-0.17237852090577643,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2023-02-09,62,1.122814501298653,1.6322908306836301,-0.14232767922978,17,18,2.3679762558638635,1.1198213144271685,0.7356854251802334,-0.0029931868714845322,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2023-05-11,62,1.1761479955915544,1.74550773462316,-0.44797251365346014,17,18,2.364701449100045,1.0977174807353174,0.6191937144768849,-0.07843051485623698,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2023-08-10,62,1.2264838547666777,1.787700418389704,-0.2459970326978049,17,18,2.3661721828347044,1.1073596899799842,0.5784717644450004,-0.11912416478669341,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2023-11-09,62,1.2715040533259858,1.8152404757812224,-0.3420124990445594,17,18,2.366849088210777,1.1139947860587205,0.5516086124295547,-0.15750926726726533,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2024-02-15,62,1.2380312696694968,1.8001203832695893,-0.25754444760062417,17,18,2.366056213976598,1.1097687047272502,0.5659358307070088,-0.12826256494224664,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2024-05-09,62,1.2771669923319562,1.817238556515141,-0.29668017026308346,17,18,2.367256203681473,1.113370885039828,0.5500176471663318,-0.16379610729212812,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2024-08-08,62,1.2619641318848733,1.8124546723775683,-0.2814773098160006,17,18,2.364628764398905,1.0964902903161784,0.5521740920213365,-0.16547384156869493,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2024-11-14,62,1.2773111037775107,1.8172467682849698,-0.3468094054675038,17,18,2.3679521920645064,1.1182254788429142,0.5507054237795366,-0.15908562493459644,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2025-02-13,62,1.2948519442874482,1.8205584674750284,-0.32802352206215973,17,18,2.3680554601341135,1.119703276802938,0.5474969926590851,-0.1751486674845102,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2025-05-15,62,1.2504837582895236,1.8040864132947114,-0.3736367509554908,17,18,2.366627053457412,1.1143983776256081,0.5625406401627007,-0.1360853806639155,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2025-08-14,62,1.2601963328798693,1.8108071540571076,-0.36392417636514496,17,18,2.3639882587009775,1.0970690968318144,0.5531811046438699,-0.1631272360480549,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2025-11-13,63,1.2402743406194572,1.7951076319063937,-0.3580664780026199,17,18,2.3483463711487516,1.0994653920351358,0.5532387392423579,-0.14080894858432136,0.5305453999124037,-0.16282694758086613,within_clock_common
full,cutoff,DAMPED_P95_Q010_R16,2026-02-12,64,1.2501681948495236,1.7906950999571356,-0.30032158597030295,17,18,2.3300770237781605,1.0845651369983424,0.5393819238210249,-0.16560305785118112,0.5305453999124037,-0.16282694758086613,within_clock_common
