scope,sample,model,n,actual_turns,predicted_turns,exact_band_hits,missed_turns,false_turns,exact_turn_recall,exact_turn_precision
paired_pipeline_STABLE_LOCAL_CORE_R14B,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,56,28,0,0,28,0,0.0,
paired_pipeline_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_STATE_FAST_R15,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_STATE_FAST_R15,full,STATE_FAST_R15,159,77,0,0,77,0,0.0,
paired_pipeline_STATE_FAST_R15,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,70,38,0,0,38,0,0.0,
paired_pipeline_STATE_FAST_R15,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,48,17,0,0,17,0,0.0,
paired_pipeline_STATE_FAST_R15,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,41,22,0,0,22,0,0.0,
paired_pipeline_STATE_FAST_R15,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_STATE_FAST_R15,recent_targets,STATE_FAST_R15,56,28,0,0,28,0,0.0,
paired_pipeline_RF_RESIDUAL_R15,full,RF_RESIDUAL_R15,159,77,20,3,74,17,0.03896103896103896,0.15
paired_pipeline_RF_RESIDUAL_R15,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_RF_RESIDUAL_R15,origins_2019_2021,RF_RESIDUAL_R15,70,38,12,2,36,10,0.05263157894736842,0.16666666666666666
paired_pipeline_RF_RESIDUAL_R15,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_RF_RESIDUAL_R15,origins_2022_2023,RF_RESIDUAL_R15,48,17,5,1,16,4,0.058823529411764705,0.2
paired_pipeline_RF_RESIDUAL_R15,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_RF_RESIDUAL_R15,origins_2024plus,RF_RESIDUAL_R15,41,22,3,0,22,3,0.0,0.0
paired_pipeline_RF_RESIDUAL_R15,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_RF_RESIDUAL_R15,recent_targets,RF_RESIDUAL_R15,56,28,3,0,28,3,0.0,0.0
paired_pipeline_RF_RESIDUAL_R15,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_DAMPED_P80_Q001_R16,full,DAMPED_P80_Q001_R16,159,77,0,0,77,0,0.0,
paired_pipeline_DAMPED_P80_Q001_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_DAMPED_P80_Q001_R16,origins_2019_2021,DAMPED_P80_Q001_R16,70,38,0,0,38,0,0.0,
paired_pipeline_DAMPED_P80_Q001_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_DAMPED_P80_Q001_R16,origins_2022_2023,DAMPED_P80_Q001_R16,48,17,0,0,17,0,0.0,
