scope,benchmark,model,metric,h,sample,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,2,origins_2019_2021,35,12,2000,1509,24,35,-0.03759970529925123,-0.0706105400810693,-0.008909120397949461,0.998,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,2,origins_2022_2023,24,12,2000,1509,13,24,-0.018865420893693356,-0.07148733396646938,0.06150596348508861,0.3785,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,2,origins_2024plus,29,12,2000,1509,18,29,-0.016950580929650447,-0.026625914586586117,-0.01403799462699995,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,2,recent_targets,31,12,2000,1509,20,31,-0.014151535716851764,-0.02592193664267859,-0.01378987267172807,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,3,full,87,12,2000,1509,76,87,-0.04439843181140825,-0.1340656338109131,0.0001497753589753529,0.974,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,3,origins_2019_2021,35,12,2000,1509,24,35,-0.002074955367580293,-0.012463019781363669,0.010769162949732635,0.695,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,3,origins_2022_2023,24,12,2000,1509,13,24,-0.14666883200801337,-0.33425842231179265,-0.05503905307766838,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,3,origins_2024plus,28,12,2000,1509,17,28,-0.009642434340531653,-0.02135670529352185,-0.007176141766266288,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,3,recent_targets,31,12,2000,1509,20,31,-0.0077485371829297415,-0.020253111268737693,-0.005324331396612461,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,4,full,86,12,2000,1509,75,86,-0.0583937444971515,-0.2233879481579756,0.026310735120782882,0.823,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,4,origins_2019_2021,35,12,2000,1509,24,35,0.022206340902080825,-0.015800329127858805,0.025993161419597524,0.318,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,4,origins_2022_2023,24,12,2000,1509,13,24,-0.2329085952046903,-0.5680213053584499,0.057016048005128904,0.9,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,4,origins_2024plus,27,12,2000,1509,16,27,-0.007751024941307011,-0.015346693387089872,-0.00024847941569376095,0.9875,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,4,recent_targets,31,12,2000,1509,20,31,-0.0017154277514625036,-0.014407896067498243,0.0008290100471300036,0.9545,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,5,full,85,12,2000,1509,74,85,-0.027239511434696263,-0.07915365632842304,0.006960079552789771,0.9315,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,5,origins_2019_2021,35,12,2000,1509,24,35,-0.004586798446215504,-0.04437562578639834,-0.005513313274295159,0.9975,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,5,origins_2022_2023,24,12,2000,1509,13,24,-0.06443609385456682,-0.17750700436885547,0.07153624896072537,0.84,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,5,origins_2024plus,26,12,2000,1509,15,26,-0.02339824130084753,-0.03818979411041178,-0.005457932015111638,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,5,recent_targets,31,12,2000,1509,20,31,-0.016471873785650196,-0.03900279141363643,-0.007321589403085567,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,6,full,84,12,2000,1509,73,84,-0.15261507995666398,-0.4182755055172475,-0.004332531858786301,0.985,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,6,origins_2019_2021,35,12,2000,1509,24,35,-0.06041318456485304,-0.08533483764068099,0.022658948132793396,0.508,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,6,origins_2022_2023,24,12,2000,1509,13,24,-0.4170010010753276,-0.8137090278338978,0.04084640804549984,0.952,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,6,origins_2024plus,25,12,2000,1509,14,25,-0.027887249231282257,-0.03823144640916236,-0.005631591777976349,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,6,recent_targets,31,12,2000,1509,20,31,-0.022071747693093162,-0.039974508669309815,-0.012041865656577775,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,7,full,83,12,2000,1509,72,83,-0.20071716976776968,-0.558058092718707,-0.01473761673288008,0.9905,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,7,origins_2019_2021,35,12,2000,1509,24,35,-0.07783340378469594,-0.12217574465389902,-0.026725185354471766,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,7,origins_2022_2023,24,12,2000,1509,13,24,-0.5559310558564318,-1.1811280489617457,0.09626462620952635,0.9175,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,7,origins_2024plus,24,12,2000,1509,13,24,-0.02470877573775665,-0.046796549125312455,-0.002482870199595696,0.9795,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,7,recent_targets,31,12,2000,1509,20,31,-0.009976083328405919,-0.05327542579365639,0.007082572719472457,0.939,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,8,full,82,12,2000,1509,71,82,-0.11612866433913796,-0.2974954066011876,-0.011453986183752547,0.989,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,8,origins_2019_2021,35,12,2000,1509,24,35,-0.06879932418239942,-0.16383871587066318,-0.03660383900651044,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,8,origins_2022_2023,24,12,2000,1509,13,24,-0.2672962028319697,-0.6019414062495311,0.11924705329349934,0.8745,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,8,origins_2024plus,23,12,2000,1509,12,23,-0.030411533106872255,-0.045276834473332354,-0.018756339485523188,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,8,recent_targets,31,12,2000,1509,20,31,-0.010346451735252537,-0.04942091640584591,7.435905041995936e-05,0.974,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,9,full,81,12,2000,1509,70,81,-0.161497212646802,-0.4429991858370481,-0.011691995177636912,0.989,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,9,origins_2019_2021,35,12,2000,1509,24,35,-0.08527463278097933,-0.1648362415165251,0.014574015044084735,0.9235,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,9,origins_2022_2023,24,12,2000,1509,13,24,-0.407658240563278,-0.8461510870071373,0.07803455342655431,0.9175,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,9,origins_2024plus,22,12,2000,1509,11,22,-0.014221104706273247,-0.0195763641622865,-0.012683308545351608,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,9,recent_targets,31,12,2000,1509,20,31,-0.000769345304786296,-0.019572802555577033,0.01819026829798088,0.6875,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,10,full,80,12,2000,1509,69,80,-0.07209166040974828,-0.2156557961581626,0.018533768236310606,0.936,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,10,origins_2019_2021,35,12,2000,1509,24,35,-0.06291730217812928,-0.14140078799110875,0.03892936606739329,0.852,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,10,origins_2022_2023,24,12,2000,1509,13,24,-0.12856121043124433,-0.3763313116424136,0.16184689533788219,0.8235,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,10,origins_2024plus,21,12,2000,1509,10,21,-0.022845628866451143,-0.04101920945935852,-0.020666633488596948,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,10,recent_targets,31,12,2000,1509,20,31,0.017267378234476192,-0.03990067806492794,0.050978251844700416,0.5645,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,11,full,79,12,2000,1509,68,79,-0.08407724374467482,-0.2547676265657369,0.0009807210134533497,0.971,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,11,origins_2019_2021,35,12,2000,1509,24,35,-0.016308325316138506,-0.09546552738102869,0.021567699257625784,0.861,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,11,origins_2022_2023,24,12,2000,1509,13,24,-0.24210818239236578,-0.5222664952198682,0.01639211773634007,0.9565,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,11,origins_2024plus,20,12,2000,1509,9,20,-0.013035724617384208,-0.023199966966011478,-0.01109034316696395,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,11,recent_targets,31,12,2000,1509,20,31,0.012517542408052614,-0.018883505744963416,0.030476282422916123,0.517,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,12,full,78,12,2000,1509,67,78,-0.10055209663212157,-0.23743797548020965,-0.024103781611555734,0.9985,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,12,origins_2019_2021,35,12,2000,1509,24,35,-0.03469199724427956,-0.07666688336415005,-0.008109785104310048,0.993,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,12,origins_2022_2023,24,12,2000,1509,13,24,-0.25517861175214396,-0.5032016942270849,-0.18804645308362553,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,12,origins_2024plus,19,12,2000,1509,8,19,-0.026555629037065296,-0.0551898640116571,-0.027557704076274253,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,core_mm,12,recent_targets,31,12,2000,1509,20,31,-0.09298229059696293,-0.15876059386077782,-0.013294727154901511,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,headline_cumulative_log,1,full,88,12,2000,1509,77,88,-0.02908411920896845,-0.08114168988301301,-0.0013298962337108173,0.9865,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,headline_cumulative_log,1,origins_2019_2021,34,12,2000,1509,23,34,0.0006895740015285503,-0.005937371684185847,0.014467264033192203,0.16,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,headline_cumulative_log,1,origins_2022_2023,24,12,2000,1509,13,24,-0.09975292843254067,-0.18907880623396256,-0.04550788653992297,1.0,ok
all_models_common,STABLE_PIPELINE_R14B,BLEND_DAMPED_TRANSMISSION_R16,headline_cumulative_log,1,origins_2024plus,30,12,2000,1509,19,30,-0.006292590802007291,-0.0115284221785346,-0.0007290257847463191,0.9845,ok
