as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,fallback_used
2020-12-09T22:59:00+00:00,2021-10,CORE_SPLIT_MONTHLY_R13,,,0.1331935220806632,0.0,HARD_BASE,1.0221465076660996,5.798394290811807,1.7795099687163787,1.6441265765409563,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,11,,0.11577206499806386,0.0,-0.006141605437219251,0.020241416678125203,0.0009512647183853607,,0.6534360096910663,0.0,-0.07061496648970342,0.5909590377304208,0.0009512647183853607,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-11,CORE_SPLIT_MONTHLY_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1686340640809414,5.976806422836781,1.743579561212498,1.743579561212498,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,12,,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2020-11,CORE_SPLIT_CUMULATIVE_R13,0.1331935220806632,,0.1331935220806632,0.0,HARD_BASE,0.0,2.655677655677633,2.7924083683630028,2.655677655677633,estimated,2020-10,sa,2020-11,357,2020-11,0,,,,,,,,,,,,,,,,,,False
2020-12-09T22:59:00+00:00,2020-12,CORE_SPLIT_CUMULATIVE_R13,0.11963748186503036,,0.1331935220806632,0.0,HARD_BASE,-0.1784121320249632,2.285191956124307,2.6948682851387122,2.5582673167146783,estimated,2020-10,sa,2020-11,357,2020-11,1,0.17101438939284905,0.018815248102598922,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,0.31188040969691405,0.10619626281793676,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-01,CORE_SPLIT_CUMULATIVE_R13,0.9121702540895931,,0.1331935220806632,0.0,HARD_BASE,1.3404825737265424,2.162162162162171,2.0473419000121056,1.9116022475697312,estimated,2020-10,sa,2020-11,357,2020-11,2,0.2629323692926963,0.17717712418449738,0.21457454580129157,0.2396730999767704,0.017529073694984316,0.0002840411393531889,0.4795120185425484,1.0000159627246232,1.4,2.7557139735446645,0.5117707267144223,0.0002840411393531889,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-02,CORE_SPLIT_CUMULATIVE_R13,0.20841360060550046,,0.1331935220806632,0.0,HARD_BASE,0.1763668430335041,2.066486972147356,1.855108252175392,1.719624301920446,estimated,2020-10,sa,2020-11,357,2020-11,3,0.22688375081121728,0.021964827537617946,0.015326753271520827,-0.03267740555432919,-0.0506085448559266,0.027524219395400184,0.4137698436242456,0.12397299175732548,0.1,-0.37571835601900583,-1.4775436642888828,0.027524219395400184,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-03,CORE_SPLIT_CUMULATIVE_R13,-0.03142853293662506,,0.1331935220806632,0.0,HARD_BASE,0.1760563380281743,2.33812949640288,1.8866530554589194,1.7511271454571111,estimated,2020-10,sa,2020-11,357,2020-11,4,-0.04995938569309186,0.004372919943622204,0.015326753271520827,0.0599664862681892,-0.018574973206267036,-0.04256033352059838,-0.09111136047373547,0.0246814579899457,0.1,0.6894828170939485,-0.542306325016606,-0.04256033352059838,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-04,CORE_SPLIT_CUMULATIVE_R13,0.16931136509538366,,0.1331935220806632,0.0,HARD_BASE,0.5272407732864748,3.0630630630630717,2.3764064295708396,2.2402290674925087,estimated,2020-10,sa,2020-11,357,2020-11,5,0.13184618317388244,-0.027908206488851468,0.015326753271520827,-0.001433095777254457,0.05188494171336078,-0.0004052107972744486,0.2404490158473429,-0.15751837099920785,0.1,-0.01647745224303739,1.514808756482089,-0.0004052107972744486,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-05,CORE_SPLIT_CUMULATIVE_R13,0.4017071187831756,,0.1331935220806632,0.0,HARD_BASE,0.1748251748251661,2.872531418312392,2.4603901357512092,2.324101061609873,estimated,2020-10,sa,2020-11,357,2020-11,6,0.14446525172777308,0.12083049148230902,0.015326753271520827,0.07202487793698999,0.08170099849382162,-0.03264125412923888,0.263462519474456,0.681986575989042,0.1,0.8281278232436148,2.3853045574473764,-0.03264125412923888,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-06,CORE_SPLIT_CUMULATIVE_R13,0.2681844357089713,,0.1331935220806632,0.0,HARD_BASE,0.523560209424101,2.765388046387192,2.011718479936504,1.8760262124682976,estimated,2020-10,sa,2020-11,357,2020-11,7,0.15421644165845969,-0.003254371578182323,0.0076633766357604135,0.031128881574857225,0.06843946171750301,0.009990645700573333,0.28124584824235743,-0.018368192518074533,0.05,0.35791373310131713,1.9981268644636008,0.009990645700573333,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-07,CORE_SPLIT_CUMULATIVE_R13,0.27965654972219456,,0.1331935220806632,0.0,HARD_BASE,1.041666666666674,3.3747779751332514,1.6842801416519666,1.5490234207193931,estimated,2020-10,sa,2020-11,357,2020-11,8,0.37047699922854643,-0.0894651066028291,0.0076633766357604135,0.02845888521699235,-0.010474277831584682,-0.027003326924690874,0.6756420831773227,-0.5049553384585148,0.05,0.32721464224216473,-0.30580217020895195,-0.027003326924690874,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-08,CORE_SPLIT_CUMULATIVE_R13,0.047477206120931925,,0.1331935220806632,0.0,HARD_BASE,0.6872852233676952,4.085257548845505,1.5312324982774868,1.3961793557383524,estimated,2020-10,sa,2020-11,357,2020-11,9,0.11066957451739454,-0.08047574910885888,0.0,-0.008978493678339465,-0.00819421291866033,0.03445608730939608,0.20182905288852515,-0.4542179702458582,0.0,-0.10323294726517311,-0.2392344497607668,0.03445608730939608,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-09,CORE_SPLIT_CUMULATIVE_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1706484641638139,4.915102770330665,1.6560424925927377,1.5208233323510914,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,10,,-0.029535853969842214,0.015326753271520827,0.034671640243906884,-0.0008117641860779286,-0.04406911706045789,,-0.1667050731210029,0.1,0.39864767266375817,-0.023699891657635863,-0.04406911706045789,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-10,CORE_SPLIT_CUMULATIVE_R13,,,0.1331935220806632,0.0,HARD_BASE,1.0221465076660996,5.798394290811807,1.7795099687163787,1.6441265765409563,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,11,,0.11577206499806386,0.0,-0.006141605437219251,0.020241416678125203,0.0009512647183853607,,0.6534360096910663,0.0,-0.07061496648970342,0.5909590377304208,0.0009512647183853607,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-11,CORE_SPLIT_CUMULATIVE_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1686340640809414,5.976806422836781,1.743579561212498,1.743579561212498,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,12,,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2020-11,CORE_AGG_CUMULATIVE_LABOUR_R13,0.1331935220806632,,0.1331935220806632,0.0,HARD_BASE,0.0,2.655677655677633,2.7924083683630028,2.655677655677633,estimated,2020-10,sa,2020-11,357,2020-11,0,,,,,,,,,,,,,,,,,,False
2020-12-09T22:59:00+00:00,2020-12,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,-0.1784121320249632,2.285191956124307,2.6948682851387122,2.5582673167146783,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,1,,0.018815248102598922,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,,0.10619626281793676,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-01,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,1.3404825737265424,2.162162162162171,2.0473419000121056,1.9116022475697312,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,2,,0.17717712418449738,0.21457454580129157,0.2396730999767704,0.017529073694984316,0.0002840411393531889,,1.0000159627246232,1.4,2.7557139735446645,0.5117707267144223,0.0002840411393531889,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-02,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1763668430335041,2.066486972147356,1.855108252175392,1.719624301920446,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,3,,0.021964827537617946,0.015326753271520827,-0.03267740555432919,-0.0506085448559266,0.027524219395400184,,0.12397299175732548,0.1,-0.37571835601900583,-1.4775436642888828,0.027524219395400184,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-03,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1760563380281743,2.33812949640288,1.8866530554589194,1.7511271454571111,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,4,,0.004372919943622204,0.015326753271520827,0.0599664862681892,-0.018574973206267036,-0.04256033352059838,,0.0246814579899457,0.1,0.6894828170939485,-0.542306325016606,-0.04256033352059838,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-04,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.5272407732864748,3.0630630630630717,2.3764064295708396,2.2402290674925087,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,5,,-0.027908206488851468,0.015326753271520827,-0.001433095777254457,0.05188494171336078,-0.0004052107972744486,,-0.15751837099920785,0.1,-0.01647745224303739,1.514808756482089,-0.0004052107972744486,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-05,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1748251748251661,2.872531418312392,2.4603901357512092,2.324101061609873,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,6,,0.12083049148230902,0.015326753271520827,0.07202487793698999,0.08170099849382162,-0.03264125412923888,,0.681986575989042,0.1,0.8281278232436148,2.3853045574473764,-0.03264125412923888,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-06,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.523560209424101,2.765388046387192,2.011718479936504,1.8760262124682976,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,7,,-0.003254371578182323,0.0076633766357604135,0.031128881574857225,0.06843946171750301,0.009990645700573333,,-0.018368192518074533,0.05,0.35791373310131713,1.9981268644636008,0.009990645700573333,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-07,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,1.041666666666674,3.3747779751332514,1.6842801416519666,1.5490234207193931,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,8,,-0.0894651066028291,0.0076633766357604135,0.02845888521699235,-0.010474277831584682,-0.027003326924690874,,-0.5049553384585148,0.05,0.32721464224216473,-0.30580217020895195,-0.027003326924690874,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-08,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.6872852233676952,4.085257548845505,1.5312324982774868,1.3961793557383524,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,9,,-0.08047574910885888,0.0,-0.008978493678339465,-0.00819421291866033,0.03445608730939608,,-0.4542179702458582,0.0,-0.10323294726517311,-0.2392344497607668,0.03445608730939608,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-09,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1706484641638139,4.915102770330665,1.6560424925927377,1.5208233323510914,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,10,,-0.029535853969842214,0.015326753271520827,0.034671640243906884,-0.0008117641860779286,-0.04406911706045789,,-0.1667050731210029,0.1,0.39864767266375817,-0.023699891657635863,-0.04406911706045789,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-10,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,1.0221465076660996,5.798394290811807,1.7795099687163787,1.6441265765409563,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,11,,0.11577206499806386,0.0,-0.006141605437219251,0.020241416678125203,0.0009512647183853607,,0.6534360096910663,0.0,-0.07061496648970342,0.5909590377304208,0.0009512647183853607,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-11,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1686340640809414,5.976806422836781,1.743579561212498,1.743579561212498,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,12,,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2020-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.1331935220806632,,0.1331935220806632,0.0,HARD_BASE,0.0,2.655677655677633,2.7924083683630028,2.655677655677633,estimated,2020-10,sa,2020-11,357,2020-11,0,,,,,,,,,,,,,,,,,,False
2020-12-09T22:59:00+00:00,2020-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,-0.1784121320249632,2.285191956124307,2.6948682851387122,2.5582673167146783,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,1,,0.018815248102598922,0.0,-0.04364607622873131,-0.0166270922330097,-0.009918987168676601,,0.10619626281793676,0.0,-0.5018339653701975,-0.4854368932038833,-0.009918987168676601,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,1.3404825737265424,2.162162162162171,2.0473419000121056,1.9116022475697312,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,2,,0.17717712418449738,0.21457454580129157,0.2396730999767704,0.017529073694984316,0.0002840411393531889,,1.0000159627246232,1.4,2.7557139735446645,0.5117707267144223,0.0002840411393531889,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1763668430335041,2.066486972147356,1.855108252175392,1.719624301920446,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,3,,0.021964827537617946,0.015326753271520827,-0.03267740555432919,-0.0506085448559266,0.027524219395400184,,0.12397299175732548,0.1,-0.37571835601900583,-1.4775436642888828,0.027524219395400184,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1760563380281743,2.33812949640288,1.8866530554589194,1.7511271454571111,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,4,,0.004372919943622204,0.015326753271520827,0.0599664862681892,-0.018574973206267036,-0.04256033352059838,,0.0246814579899457,0.1,0.6894828170939485,-0.542306325016606,-0.04256033352059838,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.5272407732864748,3.0630630630630717,2.3764064295708396,2.2402290674925087,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,5,,-0.027908206488851468,0.015326753271520827,-0.001433095777254457,0.05188494171336078,-0.0004052107972744486,,-0.15751837099920785,0.1,-0.01647745224303739,1.514808756482089,-0.0004052107972744486,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1748251748251661,2.872531418312392,2.4603901357512092,2.324101061609873,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,6,,0.12083049148230902,0.015326753271520827,0.07202487793698999,0.08170099849382162,-0.03264125412923888,,0.681986575989042,0.1,0.8281278232436148,2.3853045574473764,-0.03264125412923888,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.523560209424101,2.765388046387192,2.011718479936504,1.8760262124682976,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,7,,-0.003254371578182323,0.0076633766357604135,0.031128881574857225,0.06843946171750301,0.009990645700573333,,-0.018368192518074533,0.05,0.35791373310131713,1.9981268644636008,0.009990645700573333,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,1.041666666666674,3.3747779751332514,1.6842801416519666,1.5490234207193931,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,8,,-0.0894651066028291,0.0076633766357604135,0.02845888521699235,-0.010474277831584682,-0.027003326924690874,,-0.5049553384585148,0.05,0.32721464224216473,-0.30580217020895195,-0.027003326924690874,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.6872852233676952,4.085257548845505,1.5312324982774868,1.3961793557383524,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,9,,-0.08047574910885888,0.0,-0.008978493678339465,-0.00819421291866033,0.03445608730939608,,-0.4542179702458582,0.0,-0.10323294726517311,-0.2392344497607668,0.03445608730939608,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1706484641638139,4.915102770330665,1.6560424925927377,1.5208233323510914,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,10,,-0.029535853969842214,0.015326753271520827,0.034671640243906884,-0.0008117641860779286,-0.04406911706045789,,-0.1667050731210029,0.1,0.39864767266375817,-0.023699891657635863,-0.04406911706045789,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,1.0221465076660996,5.798394290811807,1.7795099687163787,1.6441265765409563,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,11,,0.11577206499806386,0.0,-0.006141605437219251,0.020241416678125203,0.0009512647183853607,,0.6534360096910663,0.0,-0.07061496648970342,0.5909590377304208,0.0009512647183853607,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2020-12-09T22:59:00+00:00,2021-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.1331935220806632,0.0,HARD_BASE,0.1686340640809414,5.976806422836781,1.743579561212498,1.743579561212498,unavailable_candidate_or_noncore,2020-10,sa,2020-11,357,2020-11,12,,0.05643800039177077,0.0,-0.0057621010621943455,-0.009523209453197581,0.014559444993835432,,0.31854508055598973,0.0,-0.06625150012915304,-0.2780352177942591,0.014559444993835432,0.177174296,0.03425181,0.086973141,0.15326753271520827,0.5483332202847917,False
2021-01-12T22:59:00+00:00,2020-12,CORE_AGG_MONTHLY_R13,0.1743986297500019,,0.1743986297500019,-0.1784121320249632,HARD_BASE,-0.1784121320249632,2.285191956124307,2.646710113299568,2.285191956124307,estimated,2020-11,sa,2020-12,358,2020-12,0,,,,,,,,,,,,,,,,,,False
2021-01-12T22:59:00+00:00,2021-01,CORE_AGG_MONTHLY_R13,0.7645717860862977,,0.1743986297500019,-0.1784121320249632,HARD_BASE,1.3404825737265424,2.162162162162171,2.1106365762753105,1.7510064515270163,estimated,2020-11,sa,2020-12,358,2020-12,1,0.12137354871813189,0.17137498389847988,0.21431064897605434,0.2396730999767704,0.017529073694984316,0.0003104308218769142,0.22127391629431747,0.9672677570480082,1.4,2.7557139735446645,0.5117707267144223,0.0003104308218769142,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-02,CORE_AGG_MONTHLY_R13,0.12212425248204074,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.1763668430335041,2.066486972147356,2.025122067067083,1.6657931214578634,estimated,2020-11,sa,2020-12,358,2020-12,2,0.1239209558339111,0.038672832309055015,0.015307903498289597,-0.03267740555432919,-0.0506085448559266,0.027508511251040823,0.22591804802530535,0.21827563694146138,0.1,-0.37571835601900583,-1.4775436642888828,0.027508511251040823,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-03,CORE_AGG_MONTHLY_R13,-0.010215240835946295,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.1760563380281743,2.33812949640288,2.078186767752249,1.718670930105461,estimated,2020-11,sa,2020-12,358,2020-12,3,-0.0008911778752385999,-0.023488279031296036,0.015307903498289597,0.0599664862681892,-0.018574973206267036,-0.04253520048962341,-0.0016246902282378017,-0.13257159509918998,0.1,0.6894828170939485,-0.542306325016606,-0.04253520048962341,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-04,CORE_AGG_MONTHLY_R13,0.2538521093174732,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.5272407732864748,3.0630630630630717,2.538511461376067,2.177374376104708,estimated,2020-11,sa,2020-12,358,2020-12,4,0.21641520205581882,-0.027908206488851468,0.015307903498289597,-0.001433095777254457,0.05188494171336078,-0.0004146356838900638,0.3945426314898812,-0.15751837099920785,0.1,-0.01647745224303739,1.514808756482089,-0.0004146356838900638,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-05,CORE_AGG_MONTHLY_R13,0.430920786389117,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.1748251748251661,2.872531418312392,2.5247245274982797,2.1636359993304386,estimated,2020-11,sa,2020-12,358,2020-12,5,0.17371347725130507,0.12083049148230902,0.015307903498289597,0.07202487793698999,0.08170099849382162,-0.03265696227359824,0.3166938911357532,0.681986575989042,0.1,0.8281278232436148,2.3853045574473764,-0.03265696227359824,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-06,CORE_AGG_MONTHLY_R13,0.24700426421969002,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.523560209424101,2.765388046387192,2.1503447862659404,1.7905748105776145,estimated,2020-11,sa,2020-12,358,2020-12,6,0.13305826157128145,-0.003254371578182323,0.007653951749144798,0.031128881574857225,0.06843946171750301,0.009978079185085845,0.24257610446544328,-0.018368192518074533,0.05,0.35791373310131713,1.9981268644636008,0.009978079185085845,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-07,CORE_AGG_MONTHLY_R13,0.24861776654359252,,0.1743986297500019,-0.1784121320249632,HARD_BASE,1.041666666666674,3.3747779751332514,1.9522990501838917,1.5932265847174307,estimated,2020-11,sa,2020-12,358,2020-12,7,0.3394821988541506,-0.0894651066028291,0.007653951749144798,0.02845888521699235,-0.010474277831584682,-0.02703788484228145,0.6189038422787935,-0.5049553384585148,0.05,0.32721464224216473,-0.30580217020895195,-0.02703788484228145,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-08,CORE_AGG_MONTHLY_R13,-0.002876930184831962,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.6872852233676952,4.085257548845505,1.8976374397302105,1.5387574905622035,estimated,2020-11,sa,2020-12,358,2020-12,8,0.06031543821163065,-0.08047574910885888,0.0,-0.008978493678339465,-0.00819421291866033,0.03445608730939608,0.10995998194869996,-0.4542179702458582,0.0,-0.10323294726517311,-0.2392344497607668,0.03445608730939608,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
2021-01-12T22:59:00+00:00,2021-09,CORE_AGG_MONTHLY_R13,-0.22981130025893737,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.1706484641638139,4.915102770330665,2.149708792291101,1.7899410565515232,estimated,2020-11,sa,2020-12,358,2020-12,9,-0.20540866670234642,-0.029535853969842214,0.015307903498289597,0.034671640243906884,-0.0008117641860779286,-0.044034559142867295,-0.37447681642377806,-0.1667050731210029,0.1,0.39864767266375817,-0.023699891657635863,-0.044034559142867295,0.177174296,0.03425181,0.086973141,0.15307903498289596,0.548521718017104,False
