origin,model,block,h,as_of,train_start,train_end,last_training_target,training_last_release,training_origins,target_kind,prediction,n_train,fit_status,intercept_target_mean
2019-02,CORE_SPLIT_MONTHLY_R13,package_holidays,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,monthly_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,monthly_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,actual_rent,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,catering,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,accommodation,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,package_holidays,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,32,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,4,2019-03-10 23:59:00,2016-02,2018-09,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,32,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_R13,core,4,2019-03-10 23:59:00,2018-02,2018-09,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,8,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,4,2019-03-10 23:59:00,2018-02,2018-09,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09,arithmetic_mean_future_mm,,8,insufficient_history,
2019-02,CORE_AGG_MONTHLY_R13,core,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_R13,core,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,actual_rent,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,imputed_rent,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,catering,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,accommodation,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,package_holidays,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,monthly_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,actual_rent,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,catering,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,accommodation,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,package_holidays,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,5,2019-03-10 23:59:00,2016-02,2018-08,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,31,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_R13,core,5,2019-03-10 23:59:00,2018-02,2018-08,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,7,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,5,2019-03-10 23:59:00,2018-02,2018-08,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08,arithmetic_mean_future_mm,,7,insufficient_history,
2019-02,CORE_AGG_MONTHLY_R13,core,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_R13,core,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,actual_rent,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,imputed_rent,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,catering,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,accommodation,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,package_holidays,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,monthly_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,actual_rent,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,catering,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,accommodation,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,package_holidays,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,6,2019-03-10 23:59:00,2016-02,2018-07,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,30,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_R13,core,6,2019-03-10 23:59:00,2018-02,2018-07,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,6,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,6,2019-03-10 23:59:00,2018-02,2018-07,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06|2018-07,arithmetic_mean_future_mm,,6,insufficient_history,
2019-02,CORE_AGG_MONTHLY_R13,core,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_R13,core,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,actual_rent,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,imputed_rent,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,catering,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,accommodation,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,package_holidays,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,monthly_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,actual_rent,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,catering,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,accommodation,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,package_holidays,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,7,2019-03-10 23:59:00,2016-02,2018-06,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,29,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_R13,core,7,2019-03-10 23:59:00,2018-02,2018-06,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,5,insufficient_history,
2019-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,7,2019-03-10 23:59:00,2018-02,2018-06,2019-01,2019-02-13 09:00:00,2018-02|2018-03|2018-04|2018-05|2018-06,arithmetic_mean_future_mm,,5,insufficient_history,
2019-02,CORE_AGG_MONTHLY_R13,core,8,2019-03-10 23:59:00,2016-02,2018-05,2019-01,2019-02-13 09:00:00,2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05,monthly_mm,,28,insufficient_history,
