sample,h,model,control,n,mse_difference,ci_low,ci_high,block_length,replicates,seed
recent_targets,3,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.02319734397433405,-0.03942557044656502,-0.004603526288820166,12,2000,1309
recent_targets,3,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,0.03639868746859905,0.01955137207150686,0.052063392043465787,12,2000,1309
recent_targets,4,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.033740471563168804,-0.08058080006566831,0.16712154955083594,12,2000,1309
recent_targets,4,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.0317422347810536,-0.0858321700541763,0.16681327602200838,12,2000,1309
recent_targets,4,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,-0.007401807711916116,-0.11811822527820941,0.10969223654206274,12,2000,1309
recent_targets,4,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,-0.008216462665751094,-0.12179238248709263,0.10978721147969825,12,2000,1309
recent_targets,4,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,0.2154739287389875,0.07331475716947204,0.367098910299261,12,2000,1309
recent_targets,4,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,0.11893501870105307,-0.00672785853108001,0.25584914724923635,12,2000,1309
recent_targets,4,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,-0.0019982367821151916,-0.011740412105622043,0.008077803673900145,12,2000,1309
recent_targets,4,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,-0.0008146549538349673,-0.008268156871918715,0.006730380973357436,12,2000,1309
recent_targets,4,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.04114227927508492,-0.06569424750728285,-0.02015014593854773,12,2000,1309
recent_targets,4,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.0399586974468047,-0.07028826317825879,-0.015427372938378734,12,2000,1309
recent_targets,4,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,0.09653891003793444,0.07413230408164156,0.11683925215067309,12,2000,1309
recent_targets,5,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.12567690323682354,-0.005843123978563623,0.289651935243809,12,2000,1309
recent_targets,5,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.17131841654341542,0.005745280308764351,0.3583739743020703,12,2000,1309
recent_targets,5,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.054568114839038596,-0.06300459176807635,0.19687782975628645,12,2000,1309
recent_targets,5,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.07187576304227052,-0.044098609791771375,0.19997137080475302,12,2000,1309
recent_targets,5,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,0.5294697442756003,0.35516427937509065,0.7253521186857032,12,2000,1309
recent_targets,5,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,0.3289014831844355,0.15948739993900368,0.5308939369232148,12,2000,1309
recent_targets,5,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.04564151330659189,-0.0029788885057434474,0.10329593739644861,12,2000,1309
recent_targets,5,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.01730764820323192,-0.0006652185828377085,0.04059531462968755,12,2000,1309
recent_targets,5,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.07110878839778496,-0.14710924306945306,-0.0023023186279092036,12,2000,1309
recent_targets,5,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.09944265350114491,-0.20757039328620996,-0.001715989525394098,12,2000,1309
recent_targets,5,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,0.2005682610911648,0.1624638312226692,0.23472230173409023,12,2000,1309
recent_targets,6,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.21448599789266198,0.030859098260863402,0.4361453510318367,12,2000,1309
recent_targets,6,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.22424509282630536,0.019774449578788055,0.4695137761200455,12,2000,1309
recent_targets,6,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.13049617596632807,-0.06430889029429916,0.35346812789659615,12,2000,1309
recent_targets,6,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.15414307252422382,-0.026210180477636128,0.3689937316815317,12,2000,1309
recent_targets,6,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,0.8260231496143102,0.5915977240567681,1.0668316872234704,12,2000,1309
recent_targets,6,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,0.4565932790603769,0.23354452288042912,0.7214304969014855,12,2000,1309
recent_targets,6,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.009759094933643332,-0.023636278178061118,0.04503473933364489,12,2000,1309
recent_targets,6,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.023646896557895775,-0.004161152115839717,0.054777155765095654,12,2000,1309
recent_targets,6,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.08398982192633396,-0.19394527572808565,0.01020082310959451,12,2000,1309
recent_targets,6,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.07010202030208154,-0.17313870131849846,0.02237844094349156,12,2000,1309
recent_targets,6,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,0.3694298705539332,0.30951950709789927,0.4229050475441372,12,2000,1309
recent_targets,7,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.27943419317535534,0.005246875538296478,0.6207020195310531,12,2000,1309
recent_targets,7,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.29041440203966173,0.01661544799771264,0.6349000474281943,12,2000,1309
recent_targets,7,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.22087556888949786,-0.06152152630210386,0.5884350340397855,12,2000,1309
recent_targets,7,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.24817757033483392,-0.022620846656892568,0.5919011892823143,12,2000,1309
recent_targets,7,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,1.1988622808625848,0.8808198206808823,1.5442397608941287,12,2000,1309
recent_targets,7,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,0.6330320606223813,0.3155243070394458,1.0387554327777253,12,2000,1309
recent_targets,7,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.010980208864306399,-0.014043335137224036,0.041874669834680495,12,2000,1309
recent_targets,7,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.02730200144533597,-0.00018805450950241628,0.0565669040056104,12,2000,1309
recent_targets,7,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.05855862428585744,-0.1391971211984118,0.009975850439949757,12,2000,1309
recent_targets,7,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.04223683170482786,-0.1283122428504549,0.027367760588125106,12,2000,1309
recent_targets,7,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,0.5658302202402034,0.4814160354472303,0.6486470479418416,12,2000,1309
recent_targets,8,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.45342106332511517,0.05450825074330232,0.9068339269414701,12,2000,1309
recent_targets,8,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.47514059362183997,0.0779263754332961,0.9561789769578998,12,2000,1309
recent_targets,8,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.39479434923599016,0.025973522982582188,0.8455279724406805,12,2000,1309
recent_targets,8,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.4455900542610356,0.07181415287371586,0.8511689480630481,12,2000,1309
recent_targets,8,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,1.837570707496679,1.4691761161414278,2.270091845012019,12,2000,1309
recent_targets,8,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,0.9844940781630537,0.566367828249047,1.5013435124535524,12,2000,1309
recent_targets,8,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.021719530296724823,-0.006164692828837091,0.05587545827826416,12,2000,1309
recent_targets,8,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.05079570502504547,0.015681742346323278,0.08994369679286093,12,2000,1309
recent_targets,8,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.05862671408912496,-0.15199658739261915,0.023661947939169762,12,2000,1309
recent_targets,8,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.029550539360804293,-0.12761107964811882,0.06331388824890913,12,2000,1309
recent_targets,8,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,0.8530766293336252,0.7095959346722972,1.01419186837249,12,2000,1309
recent_targets,9,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.6070499951502623,0.23025504807982272,1.076979173050749,12,2000,1309
recent_targets,9,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.6480720611012959,0.28328688495026005,1.0856716092394083,12,2000,1309
recent_targets,9,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.4292941434196695,-0.09545568625747414,0.9697922671760099,12,2000,1309
recent_targets,9,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.4788161716349714,-0.05183635644536989,1.0171685699094708,12,2000,1309
recent_targets,9,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,2.625014648569421,2.183369981207741,3.1001567936824204,12,2000,1309
recent_targets,9,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,1.3936346049805257,0.9725531619432124,1.9230278339520634,12,2000,1309
recent_targets,9,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.04102206595103359,0.002671894010417856,0.09165819811311397,12,2000,1309
recent_targets,9,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.04952202821530191,0.005418364997901659,0.0939894894281796,12,2000,1309
recent_targets,9,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.17775585173059277,-0.4457124610379934,0.030304972256203672,12,2000,1309
recent_targets,9,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.16925588946632442,-0.5094057182852632,0.08037995712454737,12,2000,1309
recent_targets,9,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,1.2313800435888955,1.0315626458788572,1.4744265870165574,12,2000,1309
recent_targets,10,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.6803397100659806,0.18246652136386332,1.2322458066691142,12,2000,1309
recent_targets,10,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.7606805924602834,0.29519365100730066,1.300545582838296,12,2000,1309
recent_targets,10,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.5241839513260165,-0.21094815083572654,1.1906489594143705,12,2000,1309
recent_targets,10,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.5858011730849296,-0.130698574288278,1.2857102252123989,12,2000,1309
recent_targets,10,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,3.231955472388876,2.356024221128568,3.990132082887426,12,2000,1309
recent_targets,10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,1.7836782586903341,1.2295741399741904,2.4074345815420903,12,2000,1309
recent_targets,10,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.08034088239430302,0.03385091332572984,0.13565997297866297,12,2000,1309
recent_targets,10,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.061617221758913134,-0.01798249306028019,0.1439228078071111,12,2000,1309
recent_targets,10,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.1561557587399641,-0.49337227826004054,0.09987257857365192,12,2000,1309
recent_targets,10,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.17487941937535392,-0.6070027592481615,0.15638810122932845,12,2000,1309
recent_targets,10,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,1.4482772136985427,0.8612227462255961,1.985355264610957,12,2000,1309
recent_targets,11,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.7364956213299767,0.1375445498564652,1.320064787106569,12,2000,1309
recent_targets,11,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.7982276930843683,0.18673825627334648,1.406419421305298,12,2000,1309
recent_targets,11,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.6719919476750439,-0.17383777642819628,1.4083946082916823,12,2000,1309
recent_targets,11,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.7189646182756124,-0.2369175781161875,1.528055428398019,12,2000,1309
recent_targets,11,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,31,4.154510401993362,3.063176044482712,5.063827673726357,12,2000,1309
recent_targets,11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,31,2.153898581851613,1.476835178787275,2.880711317196793,12,2000,1309
recent_targets,11,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.061732071754391736,0.0236387327847849,0.09984111206927651,12,2000,1309
recent_targets,11,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.046972670600568554,-0.1132279042830407,0.16829482712590021,12,2000,1309
recent_targets,11,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.06450367365493276,-0.3702854110869128,0.17795215703417883,12,2000,1309
recent_targets,11,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.07926307480875595,-0.49354333633570535,0.24325725342843918,12,2000,1309
recent_targets,11,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,31,2.0006118201417498,1.3428699614049344,2.6067137023652753,12,2000,1309
recent_targets,12,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.6497453345869498,-0.5368702326311537,1.6173722379630189,12,2000,1309
recent_targets,12,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.823631925457038,-0.581371983160306,1.9121871956873755,12,2000,1309
recent_targets,12,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,31,0.5921347277978493,-0.7849176332236084,1.7586700639648067,12,2000,1309
recent_targets,12,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,31,0.6839390148498651,-1.1946540817711258,2.1074405920679777,12,2000,1309
recent_targets,12,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,30,5.9391556690258,4.107964559613586,7.502648829087308,12,2000,1309
recent_targets,12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,30,3.239942829757461,2.3712477018845375,3.9998395982612047,12,2000,1309
recent_targets,12,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,31,0.173886590870088,-0.15213386989851452,0.4483602332443206,12,2000,1309
recent_targets,12,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,31,0.0918042870520156,-0.4359583059080364,0.4602218420179155,12,2000,1309
recent_targets,12,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,31,-0.057610606789100495,-0.43508341028244973,0.23317240540770928,12,2000,1309
recent_targets,12,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,31,-0.1396929106071729,-0.7339770845734528,0.311451666310417,12,2000,1309
recent_targets,12,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,30,2.6992128392683394,1.6582867270437915,3.6828985162631147,12,2000,1309
recent_origins,1,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,30,-0.00600915225329482,-0.022661361676334858,0.010229014467175645,12,2000,1309
recent_origins,1,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,30,-0.00600915225329482,-0.022523651918893415,0.010421392981176574,12,2000,1309
recent_origins,1,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,30,-0.008046361279147119,-0.02568316785549437,0.010034902358716501,12,2000,1309
recent_origins,1,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,30,-0.008046361279147119,-0.026655845070473392,0.010249582666691416,12,2000,1309
recent_origins,1,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,30,0.001337014148581831,-0.016938924344482333,0.017337118257249637,12,2000,1309
recent_origins,1,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,30,-0.0005651389185218869,-0.01749915398630392,0.014100228876317733,12,2000,1309
recent_origins,1,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,30,0.0,0.0,0.0,12,2000,1309
recent_origins,1,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,30,0.0,0.0,0.0,12,2000,1309
recent_origins,1,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,30,-0.0020372090258523015,-0.00638986752429507,0.0029018875846951804,12,2000,1309
recent_origins,1,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,30,-0.0020372090258523015,-0.006513404764269737,0.0025689911627947625,12,2000,1309
recent_origins,1,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,30,0.0019021530671037173,-2.240448498180352e-05,0.003756211549978374,12,2000,1309
recent_origins,2,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,29,-0.02580563810065297,-0.09046724561493544,0.041433161904669134,12,2000,1309
recent_origins,2,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,29,-0.025884817464213557,-0.09202394725101964,0.041095860433331216,12,2000,1309
recent_origins,2,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,29,-0.03931695714341416,-0.11085484768158926,0.027590507615283626,12,2000,1309
recent_origins,2,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,29,-0.03762654915820588,-0.10847759869346107,0.029442506136090594,12,2000,1309
recent_origins,2,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,29,0.015130529559811087,-0.04471514262723225,0.08094913922429718,12,2000,1309
recent_origins,2,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,29,-6.73148088796762e-05,-0.06379328188023402,0.0573213023673748,12,2000,1309
recent_origins,2,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,29,-7.917936356058536e-05,-0.0020023990918582066,0.0021633525224796653,12,2000,1309
recent_origins,2,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,29,0.0016904079852082814,-0.0026151886925202777,0.00737800336029873,12,2000,1309
recent_origins,2,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,29,-0.013511319042761191,-0.02152356271311597,-0.003848907094437305,12,2000,1309
recent_origins,2,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,29,-0.011741731693992325,-0.022092520486974444,0.0015690730591894641,12,2000,1309
recent_origins,2,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,29,0.015197844368690762,0.008164178145046575,0.02203997963468901,12,2000,1309
recent_origins,3,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,28,-0.0196595603164688,-0.1272215790466533,0.09110793562279461,12,2000,1309
recent_origins,3,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,28,-0.02179138337305201,-0.13193731278789153,0.08637612453355292,12,2000,1309
recent_origins,3,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,28,-0.04965941975354502,-0.16197887232853284,0.06967767069033268,12,2000,1309
recent_origins,3,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,28,-0.048716121553323555,-0.16272839799175773,0.06046430881835923,12,2000,1309
recent_origins,3,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,28,0.06721248307375108,-0.048540333392609644,0.18677729089612372,12,2000,1309
recent_origins,3,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,28,0.028375198527028297,-0.07872221294997583,0.13995525550281257,12,2000,1309
recent_origins,3,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,28,-0.0021318230565832152,-0.007197263435613565,0.0036831726684912964,12,2000,1309
recent_origins,3,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,28,0.0009432982002214432,-0.004374044062935133,0.007079443638203596,12,2000,1309
recent_origins,3,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,28,-0.029999859437076202,-0.047877016217764315,-0.010421455293289595,12,2000,1309
recent_origins,3,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,28,-0.026924738180271548,-0.04372036190243758,-0.008844685845900509,12,2000,1309
recent_origins,3,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,28,0.038837284546722785,0.022785556366363816,0.056260552457701465,12,2000,1309
recent_origins,4,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,27,0.04446371040512519,-0.08138649993806148,0.17435629834120278,12,2000,1309
recent_origins,4,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,27,0.04342988450003215,-0.08408072123754932,0.17441227741437199,12,2000,1309
recent_origins,4,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,27,0.007330076231546052,-0.11017986034687495,0.11994485799443916,12,2000,1309
recent_origins,4,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,27,0.010243473098074975,-0.10801034717381382,0.12243453425173406,12,2000,1309
recent_origins,4,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,27,0.23488925701295638,0.07880849446068533,0.3985725600483306,12,2000,1309
recent_origins,4,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,27,0.13652990684278174,0.0016694103079445159,0.2802971571702247,12,2000,1309
recent_origins,4,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,27,-0.0010338259050930445,-0.00819249094172755,0.007093840091204391,12,2000,1309
recent_origins,4,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,27,0.002913396866528926,-0.0018993885025820338,0.00868222934353585,12,2000,1309
recent_origins,4,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,27,-0.03713363417357916,-0.0694330492299869,-0.004133493448486795,12,2000,1309
recent_origins,4,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,27,-0.03318641140195718,-0.06978834532636786,0.0005076153727628153,12,2000,1309
recent_origins,4,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,27,0.09835935017017461,0.07426051406289984,0.12536716082526916,12,2000,1309
recent_origins,5,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,26,0.13871631626443423,-0.01804384229020449,0.30292871170758,12,2000,1309
recent_origins,5,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,26,0.16032047235986485,-0.014584343894514693,0.3444917748213772,12,2000,1309
recent_origins,5,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,26,0.10454010878117422,-0.015685527583337442,0.23023714352542735,12,2000,1309
recent_origins,5,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,26,0.11003573504007964,-0.014032338142433346,0.23971605914267585,12,2000,1309
recent_origins,5,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,26,0.5337310875704675,0.32841417905354936,0.7588922599315924,12,2000,1309
recent_origins,5,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,26,0.3288955494597841,0.12758950419309598,0.5445062436645924,12,2000,1309
recent_origins,5,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,26,0.021604156095430642,-0.009084255264073589,0.05609516659136522,12,2000,1309
recent_origins,5,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,26,0.005495626258905436,-0.0040823890149951836,0.015632202612882295,12,2000,1309
recent_origins,5,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,26,-0.03417620748326,-0.08655446637784857,0.012866003908288745,12,2000,1309
recent_origins,5,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,26,-0.05028473731978521,-0.12303157949738774,0.0184323966073509,12,2000,1309
recent_origins,5,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,26,0.20483553811068322,0.16112467382097231,0.2539328703910046,12,2000,1309
recent_origins,6,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,25,0.23100354621365152,0.006550663727435677,0.4634773410306862,12,2000,1309
recent_origins,6,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,25,0.23445541117154345,-0.007898569379915257,0.4857936169446291,12,2000,1309
recent_origins,6,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,25,0.19943158657463325,0.003083493610179541,0.4084210645303079,12,2000,1309
recent_origins,6,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,25,0.20741963874912264,0.006921815722119254,0.42269912510860247,12,2000,1309
