as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-03-10T22:59:00+00:00,2019-12,INDEPENDENT_BRIDGE,0.10176532651536213,,0.3177548805881821,0.1867413632119507,HARD_BASE,,estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,failed_nonfinite,0.13054077211880136,0.07090550592901074,0.0,-0.04753595728397575,-0.03380545813953478,-0.018339536108939423,0.23849667660436488,0.3991805011932331,0.0,-0.5158842570692518,-1.1627906976744151,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,0.1831501831501825,3.207547169811327,,,1.938224035122816
2019-03-10T22:59:00+00:00,2020-01,INDEPENDENT_BRIDGE,0.8983535269695786,,0.3177548805881821,0.1867413632119507,HARD_BASE,,estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,failed_nonfinite,0.29300317497565287,0.1966497453897915,0.23070992899966175,0.21428908243768857,-0.04447624813203713,0.00817784329882101,0.5353138512358759,1.107089539743361,1.5,2.3255735322844586,-1.5298289223570793,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,1.4625228519195457,3.6414565826330487,,,3.3901551675681305
2019-03-10T22:59:00+00:00,2020-02,INDEPENDENT_BRIDGE,0.3217704998290794,,0.3177548805881821,0.1867413632119507,HARD_BASE,,estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,failed_nonfinite,0.2756559108417219,0.03658031669397621,0.007690330966655392,0.008175503106441186,-0.05669175330000005,0.05036019152028474,0.5036205742851665,0.20593815614725342,0.05,0.08872469572955288,-1.9500000000000017,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,0.2702702702702675,3.7278657968313063,,,3.660060864484629
2019-04-09T21:59:00+00:00,2019-03,INDEPENDENT_BRIDGE,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,2.9693486590038214,estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,failed_nonfinite,,,,,,,,,,,,,,,,,,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0
2019-04-09T21:59:00+00:00,2019-04,INDEPENDENT_BRIDGE,0.34301094895950196,,0.0994602395416571,0.1863932898415576,HARD_BASE,3.0264916620166797,estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,failed_nonfinite,0.22453386392779479,0.020422832486588008,0.014934317112857419,0.06032955966627137,0.04403957144572428,-0.021249195679733917,0.406902947908865,0.11497550720452754,0.1,0.6547269024545554,1.514808756482089,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.0930232558139509,2.769818529130847,2.937094221029207,0.34242400820172825,0.09298001599665273
2019-04-09T21:59:00+00:00,2019-05,INDEPENDENT_BRIDGE,,,0.0994602395416571,0.1863932898415576,HARD_BASE,,failed_nonfinite,False,True,2019-02,sa,2019-03,337,2019-03,2,failed_nonfinite,0.07455634604086578,,0.014934317112857419,0.011091361384545593,0.0776049184759356,0.02981641905595281,0.13511190008780816,,0.1,0.12036906490745512,2.669340463458103,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.6505576208178487,2.9467680608364977,,,0.7414306439227463
2019-04-09T21:59:00+00:00,2019-06,INDEPENDENT_BRIDGE,,,0.0994602395416571,0.1863932898415576,HARD_BASE,,failed_nonfinite,False,True,2019-02,sa,2019-03,337,2019-03,3,failed_nonfinite,0.10475490925296951,,0.0,-0.0040829653995750155,0.06063279834126233,0.002422824957164397,0.18983809674547014,,0.0,-0.0443104061040811,2.085558302277124,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.1846722068328699,2.7462121212121224,,,0.925932541279676
2019-04-09T21:59:00+00:00,2019-07,INDEPENDENT_BRIDGE,0.23548810814609786,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,failed_nonfinite,0.29785159643456005,-0.10541479956772151,0.007467158556428709,0.046131120814105864,-0.008890492919020776,-0.001656475172254472,0.5397702177679456,-0.5934593086008938,0.05,0.5006382609860527,-0.30580217020895195,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.3686635944700533,2.9300567107750517,,,1.2939182371197377
2019-04-09T21:59:00+00:00,2019-08,INDEPENDENT_BRIDGE,-0.04550357679304582,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,failed_nonfinite,0.0736677548271652,-0.10082139930210492,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910361,0.13350158448545005,-0.5675995986081928,0.0,-0.3328819766809238,-0.8563273073263544,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.0918273645546419,2.9272898961284195,,,1.3857034661426337
2019-04-09T21:59:00+00:00,2019-09,INDEPENDENT_BRIDGE,-0.14605484428631435,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,failed_nonfinite,-0.2280414094537179,0.07402234319609553,0.014934317112857419,0.026029154569884028,0.015899083101351172,-0.0488983328127846,-0.4132593637717374,0.4167275258722236,0.1,0.2824815536417502,0.5468734029722588,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,-0.5504587155963248,2.6515151515151705,,,0.8337241437828525
2019-04-09T21:59:00+00:00,2019-10,INDEPENDENT_BRIDGE,0.2951091269048117,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,failed_nonfinite,0.19829057900893568,0.06680251566704395,0.0,0.01070812796820212,0.027003195568433537,-0.007695291307803581,0.3593445537784812,0.3760816785037424,0.0,0.11621002199403706,0.9288164202613469,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.4612546125461358,2.735849056603792,,,1.293918237119758
2019-04-09T21:59:00+00:00,2019-11,INDEPENDENT_BRIDGE,0.04815749054553061,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,failed_nonfinite,0.02417840585300269,0.017668290473160552,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301899,0.04381639564394403,0.0994681154008692,0.0,-0.0828143751614413,0.020726800048553873,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.2754820936639035,3.116147308781873,,,1.5690215743087381
2019-04-09T21:59:00+00:00,2019-12,INDEPENDENT_BRIDGE,0.07155023305884053,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,9,failed_nonfinite,0.10043726486739309,0.07090550592901074,0.0,-0.04753595728397575,-0.03380545813953478,-0.018451122314052763,0.1820136100610109,0.3991805011932331,0.0,-0.5158842570692518,-1.1627906976744151,-0.018451122314052763,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.1831501831501825,3.207547169811327,,,1.752004242016354
2019-04-09T21:59:00+00:00,2020-01,INDEPENDENT_BRIDGE,0.8775281768515804,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,10,failed_nonfinite,0.2757485834212816,0.1966497453897915,0.22401475669286125,0.21428908243768857,-0.04447624813203713,0.011302257041994588,0.4997148737969213,1.107089539743361,1.5,2.3255735322844586,-1.5298289223570793,0.011302257041994588,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,1.4625228519195457,3.6414565826330487,,,3.2039353744616688
2019-04-09T21:59:00+00:00,2020-02,INDEPENDENT_BRIDGE,0.2469877599091953,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,11,failed_nonfinite,0.2080326073023136,0.05587514159488141,0.014934317112857419,-0.01469860497938596,-0.043696433867735356,0.0265407327462642,0.3769991737179563,0.3145632590002001,0.1,-0.15951669731706586,-1.503006012024044,0.0265407327462642,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,0.2702702702702675,3.7278657968313063,,,3.473841071378167
2019-04-09T21:59:00+00:00,2020-03,INDEPENDENT_BRIDGE,0.03107533707456992,,0.0994602395416571,0.1863932898415576,HARD_BASE,,estimated,True,False,2019-02,sa,2019-03,337,2019-03,12,failed_nonfinite,0.062469135862191466,-0.033644901805950506,0.014934317112857419,0.04671971117706229,-0.01576630584147233,-0.04363661943011842,0.11320731354723074,-0.18941249469318633,0.1,0.5070259413749834,-0.542306325016606,-0.04363661943011842,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,-0.0898472596585708,3.4418604651162905,,,3.3839534248764616
2019-05-12T21:59:00+00:00,2019-04,INDEPENDENT_BRIDGE,0.3871075486743048,,0.3871075486743048,0.0930232558139509,HARD_BASE,2.769818529130847,estimated,True,False,2019-03,sa,2019-04,338,2019-04,0,failed_nonfinite,,,,,,,,,,,,,,,,,,0.0930232558139509,2.769818529130847,3.0717675404249056,0.0,0.0
2019-05-12T21:59:00+00:00,2019-05,INDEPENDENT_BRIDGE,0.22612644035728488,,0.3871075486743048,0.0930232558139509,HARD_BASE,2.512654039757061,estimated,True,False,2019-03,sa,2019-04,338,2019-04,1,failed_nonfinite,0.024574721245316736,0.06795512679747816,0.015053978141016278,0.011091361384545593,0.0776049184759356,0.029846334312992523,0.0446313868002784,0.382570594740914,0.1,0.12036906490745512,2.669340463458103,0.029846334312992523,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.6505576208178487,2.9467680608364977,2.8138474735438552,0.22587115928837312,0.6484506279260935
2019-05-12T21:59:00+00:00,2019-06,INDEPENDENT_BRIDGE,0.1491157529835127,,0.3871075486743048,0.0930232558139509,HARD_BASE,2.2766320233237614,estimated,True,False,2019-03,sa,2019-04,338,2019-04,2,failed_nonfinite,0.08592439861630946,0.004368272753550097,0.0,-0.0040829653995750155,0.06063279834126233,0.0022732486719658183,0.156051620359952,0.024592297653960205,0.0,-0.0443104061040811,2.085558302277124,0.0022732486719658183,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.1846722068328699,2.7462121212121224,2.577131998510301,0.374875845131639,0.8329525252830231
2019-05-12T21:59:00+00:00,2019-07,INDEPENDENT_BRIDGE,,,0.3871075486743048,0.0930232558139509,HARD_BASE,,failed_nonfinite,False,True,2019-03,sa,2019-04,338,2019-04,3,failed_nonfinite,0.24852094259491303,,0.007526989070508139,0.046131120814105864,-0.008890492919020776,-0.0013872378588970433,0.45135137876842224,,0.05,0.5006382609860527,-0.30580217020895195,-0.0013872378588970433,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.3686635944700533,2.9300567107750517,,,1.200938221123085
2019-05-12T21:59:00+00:00,2019-08,INDEPENDENT_BRIDGE,-0.030205687988361082,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,4,failed_nonfinite,0.08896564363184994,-0.10082139930210492,0.0,-0.030673282247466654,-0.02489574176974306,0.037219091699103604,0.1615749783377713,-0.5675995986081928,0.0,-0.3328819766809238,-0.8563273073263544,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.0918273645546419,2.9272898961284195,,,1.2927234501459808
2019-05-12T21:59:00+00:00,2019-09,INDEPENDENT_BRIDGE,-0.1611807895771693,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,5,failed_nonfinite,-0.2432870157727317,0.07402234319609553,0.015053978141016278,0.026029154569884028,0.015899083101351172,-0.04889833281278459,-0.44184578111979605,0.4167275258722236,0.1,0.2824815536417502,0.5468734029722588,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,-0.5504587155963248,2.6515151515151705,,,0.7407441277861999
2019-05-12T21:59:00+00:00,2019-10,INDEPENDENT_BRIDGE,0.23797785127099852,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,6,failed_nonfinite,0.14097981183288422,0.06680251566704395,0.0,0.01070812796820212,0.027003195568433537,-0.007515799765565295,0.2560405243311977,0.3760816785037424,0.0,0.11621002199403706,0.9288164202613469,-0.007515799765565295,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.4612546125461358,2.735849056603792,,,1.2009382211231054
2019-05-12T21:59:00+00:00,2019-11,INDEPENDENT_BRIDGE,-0.016486896454371666,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,7,failed_nonfinite,-0.04046598114689959,0.017668290473160552,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301899,-0.0734923028746148,0.0994681154008692,0.0,-0.0828143751614413,0.020726800048553873,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.2754820936639035,3.116147308781873,,,1.4760415583120852
2019-05-12T21:59:00+00:00,2019-12,INDEPENDENT_BRIDGE,0.018417015911927147,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,8,failed_nonfinite,0.04727413246343999,0.07090550592901074,0.0,-0.04753595728397575,-0.03380545813953478,-0.01842120705701305,0.08585692877494913,0.3991805011932331,0.0,-0.5158842570692518,-1.1627906976744151,-0.01842120705701305,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.1831501831501825,3.207547169811327,,,1.6590242260197012
2019-05-12T21:59:00+00:00,2020-01,INDEPENDENT_BRIDGE,0.729687086538439,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,9,failed_nonfinite,0.1269502048828693,0.1966497453897915,0.22580967211524416,0.21428908243768857,-0.04447624813203713,0.010464629844882552,0.23056064978078672,1.107089539743361,1.5,2.3255735322844586,-1.5298289223570793,0.010464629844882552,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,1.4625228519195457,3.6414565826330487,,,3.110955358465016
2019-05-12T21:59:00+00:00,2020-02,INDEPENDENT_BRIDGE,0.12881668535093577,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,10,failed_nonfinite,0.08971793951026343,0.05587514159488141,0.015053978141016278,-0.01469860497938596,-0.043696433867735356,0.026564664951895967,0.16294126070584194,0.3145632590002001,0.1,-0.15951669731706586,-1.503006012024044,0.026564664951895967,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,0.2702702702702675,3.7278657968313063,,,3.3808610553815144
2019-05-12T21:59:00+00:00,2020-03,INDEPENDENT_BRIDGE,-0.0858135457289312,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,11,failed_nonfinite,-0.07657830705236031,-0.026915921444760404,0.015053978141016278,0.050598314878869684,-0.014550897897897893,-0.03342071235379855,-0.13907771357592583,-0.15152999575454906,0.1,0.5491185109475216,-0.5005005005005003,-0.03342071235379855,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,-0.0898472596585708,3.4418604651162905,,,3.290973408879809
2019-05-12T21:59:00+00:00,2020-04,INDEPENDENT_BRIDGE,0.23588406478368276,,0.3871075486743048,0.0930232558139509,HARD_BASE,,estimated,True,False,2019-03,sa,2019-04,338,2019-04,12,failed_nonfinite,0.15760774847705034,-0.02001725829480445,0.015053978141016278,0.06032955966627137,0.04403957144572428,-0.02112953465157506,0.2862393560757381,-0.11269222458738792,0.1,0.6547269024545554,1.514808756482089,-0.02112953465157506,0.177627679,0.029072694,0.092144617,0.15053978141016278,0.5506152285898372,-0.1798561151079125,3.159851301115256,,,3.1109553584650236
2019-06-10T21:59:00+00:00,2019-05,INDEPENDENT_BRIDGE,0.2254766707170906,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.9467680608364972,estimated,True,False,2019-04,sa,2019-05,339,2019-05,0,estimated,,,,,,,,,,,,,,,,,,0.6505576208178487,2.9467680608364977,2.5119894464748858,0.0,0.0
2019-06-10T21:59:00+00:00,2019-06,INDEPENDENT_BRIDGE,0.14039028474726456,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.7007979908913744,estimated,True,False,2019-04,sa,2019-05,339,2019-05,1,estimated,0.03998081264782664,0.041550470236354116,0.0,-0.0040829653995750155,0.06063279834126233,0.0023091689213964837,0.07257328851067982,0.23391889411758915,0.0,-0.0443104061040811,2.085558302277124,0.0023091689213964837,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,0.1846722068328699,2.7462121212121224,2.267058190357526,0.14029182972376025,0.18450189735692968
2019-06-10T21:59:00+00:00,2019-07,INDEPENDENT_BRIDGE,0.4136681843623348,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.930694021013997,estimated,True,False,2019-04,sa,2019-05,339,2019-05,2,estimated,0.2680389168414055,0.10232791296298058,0.007512620970735873,0.046131120814105864,-0.008890492919020776,-0.0014518943078722403,0.4865450288709646,0.5760808987600439,0.05,0.5006382609860527,-0.30580217020895195,-0.0014518943078722403,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,0.3686635944700533,2.9300567107750517,2.495983292695754,0.5531067595380093,0.5524875931969915
2019-06-10T21:59:00+00:00,2019-08,INDEPENDENT_BRIDGE,-0.014452807704184195,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.8186355705301054,estimated,True,False,2019-04,sa,2019-05,339,2019-05,3,estimated,0.07844366688775933,-0.07454654227383742,0.0,-0.030673282247466654,-0.02489574176974306,0.037219091699103604,0.14239117446229516,-0.4196786373245209,0.0,-0.3328819766809238,-0.8563273073263544,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,0.0918273645546419,2.9272898961284195,2.3843981025069314,0.5386529073149297,0.6442728222198875
2019-06-10T21:59:00+00:00,2019-09,INDEPENDENT_BRIDGE,-0.16534196321903616,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.9402486552066525,estimated,True,False,2019-04,sa,2019-05,339,2019-05,4,estimated,-0.24741945321505404,0.07402234319609553,0.015025241941471746,0.026029154569884028,0.015899083101351172,-0.0488983328127846,-0.4491165179531902,0.4167275258722236,0.1,0.2824815536417502,0.5468734029722588,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,-0.5504587155963248,2.6515151515151705,2.50549757447431,0.3731741034143736,0.09229349986010649
2019-06-10T21:59:00+00:00,2019-10,INDEPENDENT_BRIDGE,0.25734758010223796,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.8157094491887515,estimated,True,False,2019-04,sa,2019-05,339,2019-05,5,estimated,0.16039264496344044,0.06680251566704395,0.0,0.01070812796820212,0.027003195568433537,-0.007558904064882094,0.2911452000852605,0.3760816785037424,0.0,0.11621002199403706,0.9288164202613469,-0.007558904064882094,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,0.4612546125461358,2.735849056603792,2.3814843391541407,0.6301911116560169,0.552487593197012
2019-06-10T21:59:00+00:00,2019-11,INDEPENDENT_BRIDGE,-0.00813329140695124,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.904426795847731,estimated,True,False,2019-04,sa,2019-05,339,2019-05,6,estimated,-0.03211237609947916,0.017668290473160552,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301897,-0.0582904793846817,0.0994681154008692,0.0,-0.0828143751614413,0.020726800048553873,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,0.2754820936639035,3.116147308781873,2.4698270028019205,0.6220574894789851,0.8275909303859917
2019-06-10T21:59:00+00:00,2019-12,INDEPENDENT_BRIDGE,0.04181539845693842,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.8503364497800354,estimated,True,False,2019-04,sa,2019-05,339,2019-05,7,estimated,0.0706796990583374,0.07090550592901074,0.0,-0.04753595728397575,-0.03380545813953478,-0.018428391106899186,0.12829799726163355,0.3991805011932331,0.0,-0.5158842570692518,-1.1627906976744151,-0.018428391106899186,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,0.1831501831501825,3.207547169811327,2.4159650983468817,0.6638641477345981,1.0105735980936075
2019-06-10T21:59:00+00:00,2020-01,INDEPENDENT_BRIDGE,0.7794473590816019,,0.2254766707170906,0.6505576208178487,HARD_BASE,2.5874143061690544,estimated,True,False,2019-04,sa,2019-05,339,2019-05,8,estimated,0.17694036702238852,0.1966497453897915,0.22537862912207618,0.21428908243768857,-0.04447624813203713,0.01066578324169427,0.32118267375436715,1.107089539743361,1.5,2.3255735322844586,-1.5298289223570793,0.01066578324169427,0.177627679,0.029072694,0.092144617,0.15025241941471745,0.5509025905852826,1.4625228519195457,3.6414565826330487,2.1541533628374614,1.4402895089854646,2.4625047305389227
