week,petrol95,diesel,method,origin
2019-02-04,30.168910079999993,30.866910719999996,FUEL_CONSTANT_PUMP_R14,2019-02
2019-02-11,30.064061400000032,30.94403556000003,FUEL_CONSTANT_PUMP_R14,2019-02
2019-02-18,29.992947400000023,30.83691370000003,FUEL_CONSTANT_PUMP_R14,2019-02
2019-02-25,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-03-04,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-03-11,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-03-18,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-03-25,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-04-01,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-04-08,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-04-15,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-04-22,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-04-29,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-05-06,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-05-13,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-05-20,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-05-27,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-06-03,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-06-10,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-06-17,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-06-24,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-07-01,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-07-08,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-07-15,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-07-22,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-07-29,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-08-05,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-08-12,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-08-19,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-08-26,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-09-02,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-09-09,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-09-16,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-09-23,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-09-30,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-10-07,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-10-14,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-10-21,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-10-28,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-11-04,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-11-11,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-11-18,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-11-25,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-12-02,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-12-09,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-12-16,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-12-23,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-12-30,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-01-06,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-01-13,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-01-20,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-01-27,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-02-03,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-02-10,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-02-17,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2020-02-24,30.098921429999997,30.99498072,FUEL_CONSTANT_PUMP_R14,2019-02
2019-02-04,30.168910079999993,30.866910719999996,FUEL_ECM_R14,2019-02
2019-02-11,30.064061400000032,30.94403556000003,FUEL_ECM_R14,2019-02
2019-02-18,29.992947400000023,30.83691370000003,FUEL_ECM_R14,2019-02
2019-02-25,30.098921429999997,30.99498072,FUEL_ECM_R14,2019-02
2019-03-04,30.289698802044075,31.1626004612363,FUEL_ECM_R14,2019-02
2019-03-11,30.463782787444202,31.275293979700738,FUEL_ECM_R14,2019-02
2019-03-18,30.64430253828092,31.37573149245539,FUEL_ECM_R14,2019-02
2019-03-25,30.812373579743547,31.45515783526082,FUEL_ECM_R14,2019-02
2019-04-01,30.957714270473005,31.510769076550254,FUEL_ECM_R14,2019-02
2019-04-08,31.085074695447386,31.551598503007767,FUEL_ECM_R14,2019-02
2019-04-15,31.197764976463805,31.583041512843188,FUEL_ECM_R14,2019-02
2019-04-22,31.298169052401196,31.60833934747417,FUEL_ECM_R14,2019-02
2019-04-29,31.38806594239339,31.629456121475407,FUEL_ECM_R14,2019-02
2019-05-06,31.46883156012139,31.647597360369883,FUEL_ECM_R14,2019-02
2019-05-13,31.54156632536764,31.663516699609122,FUEL_ECM_R14,2019-02
2019-05-20,31.607176599199462,31.677697394973052,FUEL_ECM_R14,2019-02
2019-05-27,31.666427310588816,31.69045984252373,FUEL_ECM_R14,2019-02
2019-06-03,31.71997654419317,31.702025359752582,FUEL_ECM_R14,2019-02
2019-06-10,31.76839877387838,31.712554103487015,FUEL_ECM_R14,2019-02
2019-06-17,31.812200896685198,31.722167687761548,FUEL_ECM_R14,2019-02
2019-06-24,31.851833654675023,31.730962744325044,FUEL_ECM_R14,2019-02
2019-07-01,31.887700060676085,31.739019115607864,FUEL_ECM_R14,2019-02
2019-07-08,31.92016184140971,31.746404861544946,FUEL_ECM_R14,2019-02
2019-07-15,31.949544537336234,31.753179370311727,FUEL_ECM_R14,2019-02
2019-07-22,31.976141665880693,31.759395336296592,FUEL_ECM_R14,2019-02
2019-07-29,32.000218209666635,31.765100057330642,FUEL_ECM_R14,2019-02
2019-08-05,32.022013600693136,31.77033631918289,FUEL_ECM_R14,2019-02
2019-08-12,32.041744314410984,31.775143026531556,FUEL_ECM_R14,2019-02
2019-08-19,32.05960615161999,31.779555675270053,FUEL_ECM_R14,2019-02
2019-08-26,32.0757762631094,31.783606722920034,FUEL_ECM_R14,2019-02
2019-09-02,32.090414957096044,31.78732589136173,FUEL_ECM_R14,2019-02
2019-09-09,32.103667319739614,31.790740422706907,FUEL_ECM_R14,2019-02
2019-09-16,32.115664672445654,31.79387530118086,FUEL_ECM_R14,2019-02
2019-09-23,32.12652588513069,31.796753449131995,FUEL_ECM_R14,2019-02
2019-09-30,32.13635856139056,31.79939590243958,FUEL_ECM_R14,2019-02
2019-10-07,32.145260109126355,31.80182196886915,FUEL_ECM_R14,2019-02
2019-10-14,32.153318708355926,31.80404937187209,FUEL_ECM_R14,2019-02
2019-10-21,32.1606141864924,31.806094381671585,FUEL_ECM_R14,2019-02
2019-10-28,32.16721881018966,31.80797193505997,FUEL_ECM_R14,2019-02
2019-11-04,32.173198001864385,31.809695745058914,FUEL_ECM_R14,2019-02
2019-11-11,32.17861098815672,31.811278401406465,FUEL_ECM_R14,2019-02
2019-11-18,32.18351138685465,31.81273146270146,FUEL_ECM_R14,2019-02
2019-11-25,32.18794773815878,31.814065540935133,FUEL_ECM_R14,2019-02
2019-12-02,32.19196398558893,31.81529037906099,FUEL_ECM_R14,2019-02
2019-12-09,32.19559991132005,31.816414922189335,FUEL_ECM_R14,2019-02
2019-12-16,32.19889153027486,31.817447382938184,FUEL_ECM_R14,2019-02
2019-12-23,32.201871446885534,31.818395301424683,FUEL_ECM_R14,2019-02
2019-12-30,32.204569178064524,31.81926560033934,FUEL_ECM_R14,2019-02
2020-01-06,32.207011445586815,31.820064635507652,FUEL_ECM_R14,2019-02
2020-01-13,32.20922244078199,31.820798242309888,FUEL_ECM_R14,2019-02
2020-01-20,32.21122406415947,31.821471778298736,FUEL_ECM_R14,2019-02
2020-01-27,32.21303614234109,31.82209016232672,FUEL_ECM_R14,2019-02
2020-02-03,32.21467662445053,31.822657910469307,FUEL_ECM_R14,2019-02
2020-02-10,32.216161759904985,31.823179169006288,FUEL_ECM_R14,2019-02
2020-02-17,32.21750625937056,31.82365774470238,FUEL_ECM_R14,2019-02
2020-02-24,32.21872344047565,31.824097132608248,FUEL_ECM_R14,2019-02
2019-03-04,30.19896028000002,31.124903220000014,FUEL_CONSTANT_PUMP_R14,2019-03
2019-03-11,30.288960480000032,31.246955520000036,FUEL_CONSTANT_PUMP_R14,2019-03
2019-03-18,30.42694095999998,31.452093279999975,FUEL_CONSTANT_PUMP_R14,2019-03
2019-03-25,30.607101389999976,31.464876089999972,FUEL_CONSTANT_PUMP_R14,2019-03
2019-04-01,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-04-08,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-04-15,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-04-22,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-04-29,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-05-06,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-05-13,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-05-20,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-05-27,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-06-03,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-06-10,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-06-17,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-06-24,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-07-01,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-07-08,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-07-15,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-07-22,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-07-29,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-08-05,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-08-12,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-08-19,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-08-26,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-09-02,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-09-09,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-09-16,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-09-23,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-09-30,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-10-07,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-10-14,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-10-21,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-10-28,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-11-04,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-11-11,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-11-18,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-11-25,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-12-02,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-12-09,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-12-16,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-12-23,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-12-30,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-01-06,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-01-13,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-01-20,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-01-27,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-02-03,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-02-10,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-02-17,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-02-24,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-03-02,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-03-09,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-03-16,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-03-23,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2020-03-30,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-03
2019-03-04,30.19896028000002,31.124903220000014,FUEL_ECM_R14,2019-03
2019-03-11,30.288960480000032,31.246955520000036,FUEL_ECM_R14,2019-03
2019-03-18,30.42694095999998,31.452093279999975,FUEL_ECM_R14,2019-03
2019-03-25,30.607101389999976,31.464876089999972,FUEL_ECM_R14,2019-03
2019-04-01,31.071965160000026,31.510927980000023,FUEL_ECM_R14,2019-03
2019-04-08,31.418321850778266,31.584194240833245,FUEL_ECM_R14,2019-03
2019-04-15,31.643988933100534,31.628238045887596,FUEL_ECM_R14,2019-03
2019-04-22,31.784364638727514,31.64857060286446,FUEL_ECM_R14,2019-03
2019-04-29,31.881501971564298,31.666620195646587,FUEL_ECM_R14,2019-03
2019-05-06,31.95100508449724,31.683705502281047,FUEL_ECM_R14,2019-03
2019-05-13,32.002016721570094,31.699684596789098,FUEL_ECM_R14,2019-03
2019-05-20,32.040495417270186,31.714515754096723,FUEL_ECM_R14,2019-03
2019-05-27,32.07034152519549,31.728214220957785,FUEL_ECM_R14,2019-03
2019-06-03,32.09412331916081,31.740826333674597,FUEL_ECM_R14,2019-03
2019-06-10,32.11354538079764,31.75241412278375,FUEL_ECM_R14,2019-03
2019-06-17,32.129750899194114,31.763046249192385,FUEL_ECM_R14,2019-03
2019-06-24,32.14351691671943,31.772792755170318,FUEL_ECM_R14,2019-03
2019-07-01,32.15538055815156,31.781722106791126,FUEL_ECM_R14,2019-03
2019-07-08,32.16572075273165,31.789899606233117,FUEL_ECM_R14,2019-03
2019-07-15,32.17481124343523,31.797386616969455,FUEL_ECM_R14,2019-03
2019-07-22,32.18285506261628,31.804240265738834,FUEL_ECM_R14,2019-03
2019-07-29,32.19000703533572,31.810513418929265,FUEL_ECM_R14,2019-03
2019-08-05,32.19638854059982,31.816254811954924,FUEL_ECM_R14,2019-03
2019-08-12,32.202097258653126,31.82150925916405,FUEL_ECM_R14,2019-03
2019-08-19,32.20721366449415,31.8263179013935,FUEL_ECM_R14,2019-03
2019-08-26,32.21180540392089,31.830718466125358,FUEL_ECM_R14,2019-03
2019-09-02,32.21593028626814,31.834745525932995,FUEL_ECM_R14,2019-03
2019-09-09,32.219638368713404,31.83843074733539,FUEL_ECM_R14,2019-03
2019-09-16,32.22297343979891,31.841803126009147,FUEL_ECM_R14,2019-03
2019-09-23,32.225974101911696,31.84488920656779,FUEL_ECM_R14,2019-03
2019-09-30,32.228674582794284,31.847713286431354,FUEL_ECM_R14,2019-03
2019-10-07,32.23110536113634,31.85029760405391,FUEL_ECM_R14,2019-03
2019-10-14,32.233293662168556,31.85266251218031,FUEL_ECM_R14,2019-03
2019-10-21,32.235263860301515,31.85482663700542,FUEL_ECM_R14,2019-03
2019-10-28,32.23703781358964,31.856807024191518,FUEL_ECM_R14,2019-03
2019-11-04,32.23863514680839,31.858619272713323,FUEL_ECM_R14,2019-03
2019-11-11,32.24007349470311,31.86027765747566,FUEL_ECM_R14,2019-03
2019-11-18,32.24136871352424,31.86179524160321,FUEL_ECM_R14,2019-03
2019-11-25,32.242535066678975,31.863183979246646,FUEL_ECM_R14,2019-03
2019-12-02,32.24358538879753,31.864454809690628,FUEL_ECM_R14,2019-03
2019-12-09,32.24453123147123,31.86561774349021,FUEL_ECM_R14,2019-03
2019-12-16,32.24538299320103,31.866681941305192,FUEL_ECM_R14,2019-03
2019-12-23,32.246150035587384,31.867655786047983,FUEL_ECM_R14,2019-03
2019-12-30,32.24684078742701,31.868546948910048,FUEL_ECM_R14,2019-03
2020-01-06,32.24746283811046,31.869362449784994,FUEL_ECM_R14,2019-03
2020-01-13,32.248023021507834,31.870108712563123,FUEL_ECM_R14,2019-03
2020-01-20,32.248527491368,31.870791615732198,FUEL_ECM_R14,2019-03
2020-01-27,32.24898178912653,31.8714165386827,FUEL_ECM_R14,2019-03
2020-02-03,32.24939090491021,31.871988404081915,FUEL_ECM_R14,2019-03
2020-02-10,32.24975933243604,31.872511716650607,FUEL_ECM_R14,2019-03
2020-02-17,32.250091118425615,31.872990598647522,FUEL_ECM_R14,2019-03
2020-02-24,32.25038990708907,31.873428822341317,FUEL_ECM_R14,2019-03
2020-03-02,32.25065898017475,31.873829839725513,FUEL_ECM_R14,2019-03
2020-03-09,32.25090129302914,31.874196809710636,FUEL_ECM_R14,2019-03
2020-03-16,32.251119507066285,31.874532623007685,FUEL_ECM_R14,2019-03
2020-03-23,32.25131601900527,31.874839924898946,FUEL_ECM_R14,2019-03
2020-03-30,32.25149298719815,31.87512113607551,FUEL_ECM_R14,2019-03
2019-04-01,31.071965160000026,31.510927980000023,FUEL_CONSTANT_PUMP_R14,2019-04
2019-04-08,31.764114759999988,31.603902259999984,FUEL_CONSTANT_PUMP_R14,2019-04
2019-04-15,32.21011250000004,31.677881250000034,FUEL_CONSTANT_PUMP_R14,2019-04
2019-04-22,32.21011250000004,31.677881250000034,FUEL_CONSTANT_PUMP_R14,2019-04
2019-04-29,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-05-06,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-05-13,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-05-20,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-05-27,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-06-03,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-06-10,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-06-17,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-06-24,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-07-01,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-07-08,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-07-15,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-07-22,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-07-29,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-08-05,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-08-12,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-08-19,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-08-26,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-09-02,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-09-09,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-09-16,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-09-23,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-09-30,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-10-07,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-10-14,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-10-21,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-10-28,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-11-04,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-11-11,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-11-18,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-11-25,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-12-02,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-12-09,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-12-16,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-12-23,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-12-30,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-01-06,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-01-13,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-01-20,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-01-27,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-02-03,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-02-10,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-02-17,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-02-24,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-03-02,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-03-09,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-03-16,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-03-23,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-03-30,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-04-06,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-04-13,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-04-20,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2020-04-27,32.615883180000004,32.08503624,FUEL_CONSTANT_PUMP_R14,2019-04
2019-04-01,31.071965160000026,31.510927980000023,FUEL_ECM_R14,2019-04
2019-04-08,31.764114759999988,31.603902259999984,FUEL_ECM_R14,2019-04
2019-04-15,32.21011250000004,31.677881250000034,FUEL_ECM_R14,2019-04
2019-04-22,32.21011250000004,31.677881250000034,FUEL_ECM_R14,2019-04
2019-04-29,32.615883180000004,32.08503624,FUEL_ECM_R14,2019-04
2019-05-06,32.676553178113366,32.15066260082715,FUEL_ECM_R14,2019-04
2019-05-13,32.680959838019845,32.16108212420484,FUEL_ECM_R14,2019-04
2019-05-20,32.68860967524323,32.178523753575796,FUEL_ECM_R14,2019-04
2019-05-27,32.696603693526214,32.198326062673054,FUEL_ECM_R14,2019-04
2019-06-03,32.70792843255121,32.222357710424774,FUEL_ECM_R14,2019-04
2019-06-10,32.72078594918888,32.24793045141843,FUEL_ECM_R14,2019-04
2019-06-17,32.73405707408837,32.27350279217368,FUEL_ECM_R14,2019-04
2019-06-24,32.747065781036035,32.29822035360614,FUEL_ECM_R14,2019-04
2019-07-01,32.759423268747554,32.32163814957111,FUEL_ECM_R14,2019-04
2019-07-08,32.77092501802493,32.343552975408485,FUEL_ECM_R14,2019-04
2019-07-15,32.781483029481116,32.36390242747794,FUEL_ECM_R14,2019-04
2019-07-22,32.79108140148555,32.382704228262064,FUEL_ECM_R14,2019-04
2019-07-29,32.79974737257764,32.40001991893419,FUEL_ECM_R14,2019-04
2019-08-05,32.80753259200507,32.41593327119972,FUEL_ECM_R14,2019-04
2019-08-12,32.81450113895516,32.430537578899894,FUEL_ECM_R14,2019-04
2019-08-19,32.820721980294564,32.44392829601717,FUEL_ECM_R14,2019-04
2019-08-26,32.82626433457394,32.45619888400957,FUEL_ECM_R14,2019-04
2019-09-02,32.83119492746346,32.46743857672744,FUEL_ECM_R14,2019-04
2019-09-09,32.83557646775139,32.47773128286502,FUEL_ECM_R14,2019-04
2019-09-16,32.83946690155726,32.48715515558234,FUEL_ECM_R14,2019-04
2019-09-23,32.84291915410424,32.49578254629679,FUEL_ECM_R14,2019-04
2019-09-30,32.845981168976095,32.50368017294983,FUEL_ECM_R14,2019-04
2019-10-07,32.84869612137435,32.51090940152635,FUEL_ECM_R14,2019-04
2019-10-14,32.85110272588728,32.51752658093798,FUEL_ECM_R14,2019-04
2019-10-21,32.85323558827086,32.52358339629335,FUEL_ECM_R14,2019-04
2019-10-28,32.855125569770344,32.52912722055408,FUEL_ECM_R14,2019-04
2019-11-04,32.85680014493759,32.53420145354482,FUEL_ECM_R14,2019-04
2019-11-11,32.85828374195712,32.538845842625136,FUEL_ECM_R14,2019-04
2019-11-18,32.85959805966662,32.54309678248146,FUEL_ECM_R14,2019-04
2019-11-25,32.8607623587311,32.54698759332767,FUEL_ECM_R14,2019-04
2019-12-02,32.86179372645827,32.55054877784182,FUEL_ECM_R14,2019-04
2019-12-09,32.86270731595833,32.55380825773085,FUEL_ECM_R14,2019-04
2019-12-16,32.86351656104248,32.55679159109867,FUEL_ECM_R14,2019-04
