sample,h,model,n,yy_rmse,yy_bias
targets_2011_2019,1,TVWQRF_TVW3_INDEP,107,0.48127931778957195,-0.004550587841763188
targets_2011_2019,2,NAIVE,106,0.5303307531683104,0.006736651737243123
targets_2011_2019,2,RW_YOY,106,0.5624217934504842,-0.030135688394505866
targets_2011_2019,2,TVWQRF_QRF_MEAN_FULL,106,0.5732666672184505,0.04366282590571126
targets_2011_2019,2,TVWQRF_QRF_MEAN_INDEP,106,0.585470859560737,0.08557909517079089
targets_2011_2019,2,TVWQRF_QRF_MEDIAN_FULL,106,0.5907762216629578,-0.11520690145015834
targets_2011_2019,2,TVWQRF_QRF_MEDIAN_INDEP,106,0.5772025467121629,-0.09271479528080763
targets_2011_2019,2,TVWQRF_TVW3_FULL,106,0.61133884757412,-0.007915225677117322
targets_2011_2019,2,TVWQRF_TVW3_INDEP,106,0.6031661789049769,-0.006107817949687781
targets_2011_2019,3,NAIVE,105,0.6262343587869731,0.010016579237643179
targets_2011_2019,3,RW_YOY,105,0.6629790093404192,-0.03923714551266765
targets_2011_2019,3,TVWQRF_QRF_MEAN_FULL,105,0.7017899198211347,0.058656139550979224
targets_2011_2019,3,TVWQRF_QRF_MEAN_INDEP,105,0.7326289505833473,0.09984887440890444
targets_2011_2019,3,TVWQRF_QRF_MEDIAN_FULL,105,0.7241168185196594,-0.16071652165606468
targets_2011_2019,3,TVWQRF_QRF_MEDIAN_INDEP,105,0.7241274216519265,-0.13532851392814843
targets_2011_2019,3,TVWQRF_TVW3_FULL,105,0.7524320731839358,-0.017662778967612522
targets_2011_2019,3,TVWQRF_TVW3_INDEP,105,0.7642644229599284,-0.01591890821861057
targets_2011_2019,4,NAIVE,104,0.717465658343189,0.009758187761110978
targets_2011_2019,4,RW_YOY,104,0.7399181579860248,-0.053302219004444845
targets_2011_2019,4,TVWQRF_QRF_MEAN_FULL,104,0.7998483955058519,0.072096151882878
targets_2011_2019,4,TVWQRF_QRF_MEAN_INDEP,104,0.8371015931677379,0.11585806617889556
targets_2011_2019,4,TVWQRF_QRF_MEDIAN_FULL,104,0.815321257858008,-0.2041489568685914
targets_2011_2019,4,TVWQRF_QRF_MEDIAN_INDEP,104,0.8110988002307707,-0.1821376598553222
targets_2011_2019,4,TVWQRF_TVW3_FULL,104,0.8575238588223896,-0.029326988694411808
targets_2011_2019,4,TVWQRF_TVW3_INDEP,104,0.8739710882515086,-0.025183495523727537
targets_2011_2019,5,NAIVE,103,0.8019887531890162,0.013695646572057954
targets_2011_2019,5,RW_YOY,103,0.8149785444431132,-0.06351608752557565
targets_2011_2019,5,TVWQRF_QRF_MEAN_FULL,103,0.8451127173333073,0.03198031564370333
targets_2011_2019,5,TVWQRF_QRF_MEAN_INDEP,103,0.8818130211338381,0.09389736283720998
targets_2011_2019,5,TVWQRF_QRF_MEDIAN_FULL,103,0.8865770661551864,-0.3023725538614897
targets_2011_2019,5,TVWQRF_QRF_MEDIAN_INDEP,103,0.8677433869596162,-0.2650548753196476
targets_2011_2019,5,TVWQRF_TVW3_FULL,103,0.9150625563585946,-0.051962948920104765
targets_2011_2019,5,TVWQRF_TVW3_INDEP,103,0.9308277735399276,-0.048779210233752236
targets_2011_2019,6,NAIVE,102,0.8787003108016203,0.01658429286475943
targets_2011_2019,6,RW_YOY,102,0.8689270571069345,-0.07317975295669062
targets_2011_2019,6,TVWQRF_QRF_MEAN_FULL,102,0.9048699209387999,0.0022552157932200756
targets_2011_2019,6,TVWQRF_QRF_MEAN_INDEP,102,0.9409755899364661,0.056799513665836396
targets_2011_2019,6,TVWQRF_QRF_MEDIAN_FULL,102,0.961249402767311,-0.38890820813130844
targets_2011_2019,6,TVWQRF_QRF_MEDIAN_INDEP,102,0.9468693132070718,-0.34772580553226856
targets_2011_2019,6,TVWQRF_TVW3_FULL,102,0.9759473858688695,-0.08263481049227313
targets_2011_2019,6,TVWQRF_TVW3_INDEP,102,0.992198867919968,-0.07800570845223952
targets_2011_2019,7,NAIVE,101,0.9521692178870923,0.019369275979031157
targets_2011_2019,7,RW_YOY,101,0.9256361065731998,-0.08613735560291938
targets_2011_2019,7,TVWQRF_QRF_MEAN_FULL,101,0.9423889908795496,0.01703917061684651
targets_2011_2019,7,TVWQRF_QRF_MEAN_INDEP,101,1.0005802912126252,0.06874873164392267
targets_2011_2019,7,TVWQRF_QRF_MEDIAN_FULL,101,1.0113833420912626,-0.4455041171716971
targets_2011_2019,7,TVWQRF_QRF_MEDIAN_INDEP,101,1.0060188953411193,-0.41408943998555275
targets_2011_2019,7,TVWQRF_TVW3_FULL,101,1.0268234296160337,-0.10439973660932637
targets_2011_2019,7,TVWQRF_TVW3_INDEP,101,1.0465058236026168,-0.10515118559008738
targets_2011_2019,8,NAIVE,100,1.027027629142778,0.024989037913354537
targets_2011_2019,8,RW_YOY,100,1.0003197430515642,-0.09645657110261725
targets_2011_2019,8,TVWQRF_QRF_MEAN_FULL,100,0.9851259937231274,0.035383249540436694
targets_2011_2019,8,TVWQRF_QRF_MEAN_INDEP,100,1.0637603578326278,0.09654241113797354
targets_2011_2019,8,TVWQRF_QRF_MEDIAN_FULL,100,1.0585338586156325,-0.49378626499210587
targets_2011_2019,8,TVWQRF_QRF_MEDIAN_INDEP,100,1.054191437463615,-0.45357143170032677
targets_2011_2019,8,TVWQRF_TVW3_FULL,100,1.071238231036652,-0.1187636513480403
targets_2011_2019,8,TVWQRF_TVW3_INDEP,100,1.1044202567414805,-0.11398541655153997
targets_2011_2019,9,NAIVE,99,1.1078079293152279,0.030842287535140903
targets_2011_2019,9,RW_YOY,99,1.076560530542565,-0.10896008868705263
targets_2011_2019,9,TVWQRF_QRF_MEAN_FULL,99,1.1215377841833314,0.15432841975125328
targets_2011_2019,9,TVWQRF_QRF_MEAN_INDEP,99,1.2196314972706173,0.21491065211894703
targets_2011_2019,9,TVWQRF_QRF_MEDIAN_FULL,99,1.1150672908425923,-0.48160420219746986
targets_2011_2019,9,TVWQRF_QRF_MEDIAN_INDEP,99,1.1240262051032406,-0.43742128111685763
targets_2011_2019,9,TVWQRF_TVW3_FULL,99,1.1660816782580676,-0.09464127877346806
targets_2011_2019,9,TVWQRF_TVW3_INDEP,99,1.2149029685965902,-0.08358135026065124
targets_2011_2019,10,NAIVE,98,1.198623106960791,0.04194721155287505
targets_2011_2019,10,RW_YOY,98,1.1560118210162407,-0.11432187329444893
targets_2011_2019,10,TVWQRF_QRF_MEAN_FULL,98,1.213626259276182,0.2502393257342209
targets_2011_2019,10,TVWQRF_QRF_MEAN_INDEP,98,1.3504675910292745,0.3170147751293791
targets_2011_2019,10,TVWQRF_QRF_MEDIAN_FULL,98,1.1566344193340368,-0.4939142265537052
targets_2011_2019,10,TVWQRF_QRF_MEDIAN_INDEP,98,1.1831646872435229,-0.4491985182462907
targets_2011_2019,10,TVWQRF_TVW3_FULL,98,1.2374643277685757,-0.08989293057469035
targets_2011_2019,10,TVWQRF_TVW3_INDEP,98,1.312602778631366,-0.08293840840447668
targets_2011_2019,11,NAIVE,97,1.2897972291737396,0.05653438873922863
targets_2011_2019,11,RW_YOY,97,1.2373729363951718,-0.11565426371956743
targets_2011_2019,11,TVWQRF_QRF_MEAN_FULL,97,1.2598341803210413,0.27127905384723205
targets_2011_2019,11,TVWQRF_QRF_MEAN_INDEP,97,1.4314735063286117,0.35615904456988895
targets_2011_2019,11,TVWQRF_QRF_MEDIAN_FULL,97,1.1999082378409445,-0.50613320097611
targets_2011_2019,11,TVWQRF_QRF_MEDIAN_INDEP,97,1.2501995329464266,-0.4472374082780891
targets_2011_2019,11,TVWQRF_TVW3_FULL,97,1.2906579021073135,-0.08821601152832946
targets_2011_2019,11,TVWQRF_TVW3_INDEP,97,1.3891010276882534,-0.0748964408437791
targets_2011_2019,12,NAIVE,96,1.313416239248667,0.06813163759932189
targets_2011_2019,12,RW_YOY,96,1.2873886502947987,-0.11340308969056982
targets_2011_2019,12,TVWQRF_QRF_MEAN_FULL,96,1.2926720029359533,0.3122642074007725
targets_2011_2019,12,TVWQRF_QRF_MEAN_INDEP,96,1.483836257059694,0.3852641745791856
targets_2011_2019,12,TVWQRF_QRF_MEDIAN_FULL,96,1.1964398142974706,-0.4890361968205566
targets_2011_2019,12,TVWQRF_QRF_MEDIAN_INDEP,96,1.294272959693311,-0.43076968567725454
targets_2011_2019,12,TVWQRF_TVW3_FULL,96,1.3074448065412363,-0.09493575429956232
targets_2011_2019,12,TVWQRF_TVW3_INDEP,96,1.4430280184992819,-0.0787104311112536
targets_2020_2023,1,NAIVE,48,1.803692779023218,-0.7891905137067843
targets_2020_2023,1,RW_YOY,48,1.8186099026404419,-0.1639358243582979
targets_2020_2023,1,TVWQRF_QRF_MEAN_FULL,48,1.8456400524811944,-0.2619253367803282
targets_2020_2023,1,TVWQRF_QRF_MEAN_INDEP,48,1.827877343620909,-0.23845742175155446
targets_2020_2023,1,TVWQRF_QRF_MEDIAN_FULL,48,1.9678075368392427,-0.5405633264935842
targets_2020_2023,1,TVWQRF_QRF_MEDIAN_INDEP,48,1.9179907486397871,-0.48392545541489734
targets_2020_2023,1,TVWQRF_TVW3_FULL,48,1.8481690801271133,-0.12863181649364147
targets_2020_2023,1,TVWQRF_TVW3_INDEP,48,1.8365522764888527,-0.11428267580211215
targets_2020_2023,2,NAIVE,48,2.497041050256761,-1.200538803770857
targets_2020_2023,2,RW_YOY,48,2.555964887917348,-0.2839841460575631
targets_2020_2023,2,TVWQRF_QRF_MEAN_FULL,48,2.4923617624493115,-0.3966098344093066
targets_2020_2023,2,TVWQRF_QRF_MEAN_INDEP,48,2.4754960728472466,-0.3989614154675576
targets_2020_2023,2,TVWQRF_QRF_MEDIAN_FULL,48,2.680513770018782,-0.8040352522003493
targets_2020_2023,2,TVWQRF_QRF_MEDIAN_INDEP,48,2.6626782573135435,-0.79000874973424
targets_2020_2023,2,TVWQRF_TVW3_FULL,48,2.519242663897233,-0.21034885455762195
targets_2020_2023,2,TVWQRF_TVW3_INDEP,48,2.485697521260618,-0.24155657674701847
targets_2020_2023,3,NAIVE,48,3.060128527096659,-1.616087514984254
targets_2020_2023,3,RW_YOY,48,3.212891017632787,-0.37164436740460777
targets_2020_2023,3,TVWQRF_QRF_MEAN_FULL,48,2.8610391184218336,-0.6140508922826058
targets_2020_2023,3,TVWQRF_QRF_MEAN_INDEP,48,2.88413767801538,-0.6052729159541453
targets_2020_2023,3,TVWQRF_QRF_MEDIAN_FULL,48,3.138044829436596,-1.1656066092493726
targets_2020_2023,3,TVWQRF_QRF_MEDIAN_INDEP,48,3.1116264736245185,-1.1110110518343461
targets_2020_2023,3,TVWQRF_TVW3_FULL,48,2.87043812950175,-0.36720403803394736
targets_2020_2023,3,TVWQRF_TVW3_INDEP,48,2.8693627200403244,-0.39318797224574237
targets_2020_2023,4,NAIVE,48,3.622831758752126,-2.037183029500151
targets_2020_2023,4,RW_YOY,48,3.835702171686963,-0.48806090796015683
targets_2020_2023,4,TVWQRF_QRF_MEAN_FULL,48,3.2600715117902093,-0.8412389885171119
targets_2020_2023,4,TVWQRF_QRF_MEAN_INDEP,48,3.311741805338207,-0.8399458913947079
targets_2020_2023,4,TVWQRF_QRF_MEDIAN_FULL,48,3.5637755921105985,-1.5435790980210777
targets_2020_2023,4,TVWQRF_QRF_MEDIAN_INDEP,48,3.555379107280799,-1.4774323026459493
targets_2020_2023,4,TVWQRF_TVW3_FULL,48,3.2836970919934325,-0.5268437738000188
targets_2020_2023,4,TVWQRF_TVW3_INDEP,48,3.299935171384369,-0.5511302846279406
targets_2020_2023,5,NAIVE,48,4.176972274944326,-2.461437169277756
targets_2020_2023,5,RW_YOY,48,4.4251979127269365,-0.6097665978307062
targets_2020_2023,5,TVWQRF_QRF_MEAN_FULL,48,3.6466221051333707,-1.0709452890252864
targets_2020_2023,5,TVWQRF_QRF_MEAN_INDEP,48,3.7099147101817236,-1.1280796235542476
targets_2020_2023,5,TVWQRF_QRF_MEDIAN_FULL,48,3.915237975097625,-1.9385250076589375
targets_2020_2023,5,TVWQRF_QRF_MEDIAN_INDEP,48,3.932749946347841,-1.9092346890507568
targets_2020_2023,5,TVWQRF_TVW3_FULL,48,3.667392501134665,-0.6688064545843497
targets_2020_2023,5,TVWQRF_TVW3_INDEP,48,3.6660772250594365,-0.7539892553572152
targets_2020_2023,6,NAIVE,48,4.730043669688731,-2.8906716164022193
targets_2020_2023,6,RW_YOY,48,4.9848219019189886,-0.7547143391326142
targets_2020_2023,6,TVWQRF_QRF_MEAN_FULL,48,4.103148004268892,-1.3771672354677946
targets_2020_2023,6,TVWQRF_QRF_MEAN_INDEP,48,4.146294056779809,-1.4350418244782117
targets_2020_2023,6,TVWQRF_QRF_MEDIAN_FULL,48,4.376319747392793,-2.397587245530642
targets_2020_2023,6,TVWQRF_QRF_MEDIAN_INDEP,48,4.416979605247572,-2.352760748687899
targets_2020_2023,6,TVWQRF_TVW3_FULL,48,4.096546321865715,-0.8741134516272643
targets_2020_2023,6,TVWQRF_TVW3_INDEP,48,4.066947020743173,-0.9551708801223394
targets_2020_2023,7,NAIVE,48,5.270461462961082,-3.3264054161831123
targets_2020_2023,7,RW_YOY,48,5.494404943252417,-0.923759756224856
targets_2020_2023,7,TVWQRF_QRF_MEAN_FULL,48,4.563468463044941,-1.6934321411090225
targets_2020_2023,7,TVWQRF_QRF_MEAN_INDEP,48,4.648370740575575,-1.7301172196143995
targets_2020_2023,7,TVWQRF_QRF_MEDIAN_FULL,48,4.887146516041816,-2.8595453639617703
targets_2020_2023,7,TVWQRF_QRF_MEDIAN_INDEP,48,4.980429468455618,-2.7855804494004133
targets_2020_2023,7,TVWQRF_TVW3_FULL,48,4.542373210270807,-1.0970202673641032
targets_2020_2023,7,TVWQRF_TVW3_INDEP,48,4.559547600111031,-1.1361687778094915
targets_2020_2023,8,NAIVE,48,5.800680726266509,-3.7788618983075857
targets_2020_2023,8,RW_YOY,48,5.956028505851794,-1.1308586746933844
targets_2020_2023,8,TVWQRF_QRF_MEAN_FULL,48,5.054477833078547,-2.043860837997265
targets_2020_2023,8,TVWQRF_QRF_MEAN_INDEP,48,5.183260521504813,-2.036293162559728
targets_2020_2023,8,TVWQRF_QRF_MEDIAN_FULL,48,5.457916512046275,-3.310012070598028
targets_2020_2023,8,TVWQRF_QRF_MEDIAN_INDEP,48,5.541233588991935,-3.1807010370617825
targets_2020_2023,8,TVWQRF_TVW3_FULL,48,5.02322391556368,-1.3534431751480567
targets_2020_2023,8,TVWQRF_TVW3_INDEP,48,5.118108239589956,-1.3554061230201653
targets_2020_2023,9,NAIVE,48,6.292472397856575,-4.2433520424027
targets_2020_2023,9,RW_YOY,48,6.3385185978970355,-1.3807665350223353
targets_2020_2023,9,TVWQRF_QRF_MEAN_FULL,48,5.452425389364173,-2.448496692488707
targets_2020_2023,9,TVWQRF_QRF_MEAN_INDEP,48,5.62572094132779,-2.403807371808409
targets_2020_2023,9,TVWQRF_QRF_MEDIAN_FULL,48,6.012678346230787,-3.826220579914646
targets_2020_2023,9,TVWQRF_QRF_MEDIAN_INDEP,48,6.103959134529617,-3.6720575931237356
targets_2020_2023,9,TVWQRF_TVW3_FULL,48,5.451776077426211,-1.6833274261756583
targets_2020_2023,9,TVWQRF_TVW3_INDEP,48,5.580379121755854,-1.664064452505114
targets_2020_2023,10,NAIVE,48,6.776408724302107,-4.713812304821662
targets_2020_2023,10,RW_YOY,48,6.635719452712379,-1.6732679315044638
targets_2020_2023,10,TVWQRF_QRF_MEAN_FULL,48,5.862281340907617,-2.948133281923257
targets_2020_2023,10,TVWQRF_QRF_MEAN_INDEP,48,6.054752500526221,-2.914451280180487
targets_2020_2023,10,TVWQRF_QRF_MEDIAN_FULL,48,6.573168706961984,-4.405135669008939
targets_2020_2023,10,TVWQRF_QRF_MEDIAN_INDEP,48,6.691256939078014,-4.248633182628271
targets_2020_2023,10,TVWQRF_TVW3_FULL,48,5.86505596237326,-2.114265719110977
targets_2020_2023,10,TVWQRF_TVW3_INDEP,48,6.022831993139242,-2.1057345418877316
targets_2020_2023,11,NAIVE,48,7.238943562413857,-5.177668937149604
targets_2020_2023,11,RW_YOY,48,6.890518601437969,-1.9859335332002253
targets_2020_2023,11,TVWQRF_QRF_MEAN_FULL,48,6.128044091918784,-3.46142099912804
targets_2020_2023,11,TVWQRF_QRF_MEAN_INDEP,48,6.225357022436033,-3.425594953561586
targets_2020_2023,11,TVWQRF_QRF_MEDIAN_FULL,48,7.033921248403271,-4.891179990615286
targets_2020_2023,11,TVWQRF_QRF_MEDIAN_INDEP,48,7.059584998842817,-4.76655524368384
targets_2020_2023,11,TVWQRF_TVW3_FULL,48,6.054749205704661,-2.574451008007027
targets_2020_2023,11,TVWQRF_TVW3_INDEP,48,6.083499649585618,-2.5795664873289588
targets_2020_2023,12,NAIVE,48,7.340762331516707,-5.2732065427338854
targets_2020_2023,12,RW_YOY,48,7.1404512684229635,-2.272129732772051
targets_2020_2023,12,TVWQRF_QRF_MEAN_FULL,48,6.483959674448315,-3.6991673595644934
targets_2020_2023,12,TVWQRF_QRF_MEAN_INDEP,48,6.538931568615697,-3.669737738492587
targets_2020_2023,12,TVWQRF_QRF_MEDIAN_FULL,48,7.289998320330416,-5.101056409244163
targets_2020_2023,12,TVWQRF_QRF_MEDIAN_INDEP,48,7.285390089160522,-4.963818857081706
targets_2020_2023,12,TVWQRF_TVW3_FULL,48,6.423420640528623,-2.8603520091106422
targets_2020_2023,12,TVWQRF_TVW3_INDEP,48,6.397476591281915,-2.8714897813540716
targets_2024_on,1,NAIVE,31,1.1002951104470167,0.8158898571794452
targets_2024_on,1,RW_YOY,31,1.3658581725419077,0.35221135578499563
targets_2024_on,1,TVWQRF_QRF_MEAN_FULL,31,0.5951428827037438,-0.03804783162335384
targets_2024_on,1,TVWQRF_QRF_MEAN_INDEP,31,0.63462815031079,0.06533156982099626
targets_2024_on,1,TVWQRF_QRF_MEDIAN_FULL,31,0.625830444221014,-0.1680047158711652
targets_2024_on,1,TVWQRF_QRF_MEDIAN_INDEP,31,0.6220101800557386,-0.10207944057342071
targets_2024_on,1,TVWQRF_TVW3_FULL,31,0.663022900257199,-0.08628313684648205
targets_2024_on,1,TVWQRF_TVW3_INDEP,31,0.6808297233180987,-0.11122904204962679
targets_2024_on,2,NAIVE,31,1.487600891115007,1.213301080375771
targets_2024_on,2,RW_YOY,31,1.7904123396113178,0.5576673635302861
