origin,ulc_sameq,tightening,import_mom,ppi_mom,fx_news,import_gap,ppi_gap
2010-01,,-2.6000000000000005,-2.9840877473822607,-0.6318293857500228,1.189321795484162,,
2010-02,,-2.5,-0.6054801329866409,1.1473555177815236,-0.3842316261748153,,-3.356017919246142
2010-03,,-2.3000000000000007,3.1496313109875227,0.8974082977099357,-2.3067823694375806,,-3.349056165898503
2010-04,,-1.6999999999999993,4.3359026398442,1.741371238266863,-2.585493704245688,,-3.114779498249618
2010-05,,-1.1000000000000005,5.665908332237605,2.8745964354379225,0.49213082178762013,,-2.388134840898772
2010-06,2.64455299306735,-0.8000000000000007,4.972655586551232,3.542020040225487,1.828089975295347,,-1.4389842255748704
2010-07,2.6445529930672933,-0.6000000000000005,7.135227517872958,3.8329906404888354,-1.4165154156227984,,0.019910674584309618
2010-08,2.6445529930672933,-0.2999999999999998,6.513636056085826,2.7636033365166863,-3.8473126102902038,,0.5485912374897453
2010-09,3.169793587181914,0.3000000000000007,3.825138206378344,2.354638245723593,-2.6184537048880845,,0.0983657638834643
2010-10,3.169793587181971,0.5,2.1070270765552124,2.4675078271099755,-1.1392092068304986,,0.5623683780860347
2010-11,3.169793587181971,0.3000000000000007,1.6833146653193922,1.5712954562975627,-0.0568089611122888,,0.4207376582443203
2010-12,5.52625038403437,0.40000000000000036,0.11569715193202579,1.2220235945954736,2.5720360888489067,,1.0383964681630573
2011-01,5.52625038403437,0.6000000000000005,-1.439171010068447,1.9329741466996555,-0.7660062717076935,,2.3596490282126865
2011-02,5.52625038403437,0.7999999999999998,0.6620201520093303,2.695277045575704,-3.596593225471454,,3.3416421609313147
2011-03,2.9319862453547785,0.8000000000000007,1.676125548359124,3.984702711565526,-0.23341056030070487,3.45998815677477,4.171503891397094
2011-04,2.9319862453547785,0.8999999999999995,3.0174018911087166,4.9413538103757,0.061770339847838966,3.7059066679535695,5.484874706434425
2011-05,2.9319862453547785,0.40000000000000036,4.281705731730152,5.895209010321859,-0.03690415213590214,4.583253116698421,6.299307636317451
2011-06,0.7723336976841892,0.5,5.2748147674958465,5.719514268943315,-0.02470355743789038,4.45793330720544,6.755263357081162
2011-07,0.7723336976841324,0.5,4.339418138447368,4.3239075165977505,-0.17239968148171372,4.453645215146954,6.689892563811327
2011-08,0.7723336976841892,0.7000000000000002,0.6466528000929129,3.355937144656779,-0.049425430389592295,3.9876322774855093,6.704750372711771
2011-09,1.8376418132200456,0.6999999999999993,1.4889613771756172,2.6620564104956665,0.8834774631131815,4.514445311655059,6.809293868037173
2011-10,1.8376418132200456,0.3000000000000007,0.7263666159191282,1.3899944168452891,2.3412644912518985,3.809078084246506,6.858278147428052
2011-11,1.8376418132201024,0.5999999999999996,1.2277147166742906,0.38583402697227615,3.583666826106869,5.193484109922508,6.710851557817193
2011-12,4.957645104765788,0.40000000000000036,1.8205549364533595,0.4448577256637976,2.648924810960362,5.84060616280976,7.208049338222224
2012-01,4.957645104765845,0.2999999999999998,4.686685006946958,0.6889641799794923,0.06660528778760402,8.445513824908591,7.377897670006121
2012-02,4.957645104765845,0.40000000000000036,4.681416856013775,1.2977480891443522,-1.875203297922547,8.443318762019766,7.694052292534934
2012-03,2.475298996783124,0.0,5.54528203590246,1.34180219938361,-3.410145604641875,9.494409709581326,7.662689689210822
2012-04,2.475298996783181,-0.20000000000000018,4.891424239512869,1.7811395324282748,-0.9711151759395106,8.067002771397167,8.084314725339937
2012-05,2.475298996783181,0.20000000000000018,2.8960966698025032,1.9928628081677249,2.5842471750669267,7.495665172579117,8.0894085153339
2012-06,3.505746884863129,-0.09999999999999964,2.5228984841641835,1.4955885444320882,3.338930307467644,7.136833982566031,7.804824268012112
2012-07,3.505746884863072,-0.09999999999999964,2.470303422642585,0.8270279469090076,0.44132785004937175,8.182789712462755,6.409711736208351
2012-08,3.505746884863129,-0.20000000000000018,1.5613408919510652,0.0719971770537037,-2.4517127813225548,7.342850024781907,5.138606586963988
2012-09,4.675138516543882,-0.7999999999999998,-0.12350736307448135,0.9673701604790121,-2.802934416623362,6.711891138072185,5.285745380013111
2012-10,4.675138516543882,-0.3000000000000007,0.8061727239991655,0.3384542799191752,-0.32827604643707164,6.307508122493956,4.1021222198754685
2012-11,4.675138516543882,-0.5999999999999996,-0.010782039098035767,0.226215699215641,2.5312753586331698,4.634870777169029,3.025259429952655
2012-12,4.292210468544795,-1.0,-0.08764871762569604,0.5852963989959278,1.1085969101074329,4.5480692636837174,2.795740273685226
2013-01,4.292210468544738,-0.5999999999999996,-0.7336322668399076,1.0290552683181255,0.7775722495275235,5.480750491092907,2.5581424646672417
2013-02,4.292210468544738,-0.20000000000000018,-1.6387811368296235,1.3922315417253612,1.0258118833650658,4.375087907266895,2.760588153490346
2013-03,4.717144653847072,-0.3000000000000007,-0.9107395990150138,0.3163191880219165,0.3865304958898079,4.6249571688214965,2.681768449388926
2013-04,4.717144653847072,-0.39999999999999947,-0.913617396992777,0.5015634915344802,1.4186846405281803,4.277416574244723,2.68201579485509
2013-05,4.717144653847072,-0.10000000000000053,1.4614736336427085,-0.04251949186741999,0.880686959293824,4.846379856935888,2.107824972098797
2013-06,4.870727956398525,-0.2999999999999998,1.3805036743906018,-0.32243990625804875,-0.30619585559437396,4.166775738619247,1.9820385047284503
2013-07,4.870727956398582,0.09999999999999964,0.4145818692155917,-0.12864962567075267,0.23149051581437757,3.0299679605960828,1.8357244077502628
2013-08,4.870727956398525,0.20000000000000018,0.49320559594898966,0.14202648428763665,0.22102027260601959,1.033250801037731,1.9328848278780129
2013-09,5.041270705003001,0.0,0.6627071969677645,0.1346119493509773,-0.626258425348451,1.354960541707018,1.5170769754366802
2013-10,5.041270705003001,-0.09999999999999964,0.2561163708593781,0.38049018843237326,-0.621650925736912,0.5971343140199794,1.7160368664467
2013-11,5.041270705002944,0.5,-0.9416294937009317,-0.10341569368496589,4.31847340720282,0.28058248392296203,0.6318670959545329
2013-12,4.19783674332416,0.5,-2.3863233389345218,0.8446843935707905,6.994858166788809,-1.1156026275760915,1.4100612654854672
2014-01,4.19783674332416,0.2999999999999998,1.1195756005874982,1.8347809267654485,2.0548794126377317,2.45589488044571,2.264064203790099
2014-02,4.197836743324103,0.2999999999999998,3.637152311330185,1.359877615483053,-0.2692869167316198,4.065702148675329,2.230556761848163
2014-03,2.30918056845951,0.9000000000000004,2.5866522832210985,1.4858239678439877,-0.32800058562001844,3.514005784111345,2.2354735845847244
2014-04,2.30918056845951,0.5999999999999996,2.9980610935626237,0.9404979457832298,0.02550416278193547,3.1739175211557793,1.889026715728619
2014-05,2.30918056845951,0.6000000000000005,2.263968401644922,1.7409604986666207,0.16777915450550182,2.233176517852705,1.6205606278681444
2014-06,4.134275855658643,1.0999999999999996,3.042847507562309,0.7990632930031497,0.003642920894383509,1.5835302904920718,1.64537314575324
2014-07,4.134275855658586,0.6000000000000005,-0.49814584640583526,-0.5807497094166872,0.06193416960275439,1.5612418063194884,1.3629166858536905
2014-08,4.134275855658643,0.7999999999999998,-2.078003458117998,-0.23555637319385178,1.3208797541076882,1.558256286018655,1.6847667007599512
2014-09,2.4184348244283456,1.0,-1.5495540179887648,-0.2510150120875978,0.5122161775650678,1.340620782921249,1.651316237512276
2014-10,2.4184348244283456,1.2999999999999998,-0.6652686877111638,-0.4466943127144146,-0.8520522340404598,1.719339396136566,1.0873763005606634
2014-11,2.4184348244283456,1.0,0.14366502857359914,-0.9351666245566137,0.24609161232609691,1.6109006837325541,0.33147390589931547
2014-12,0.20641413106096707,0.8999999999999995,0.4887219658792723,-1.7898965892104859,0.19560262693220873,1.2839094936541011,-0.5685142417354996
2015-01,0.20641413106096707,1.0,0.36438007832579156,-3.3847114991177367,0.8243238844868056,1.0947677668684221,-2.4150725767312906
2015-02,0.20641413106091022,0.7999999999999998,-1.024143989879331,-5.335234586056742,-0.09413128387754915,-0.3071944851946089,-4.004098810731989
2015-03,1.1913360514041642,0.5999999999999996,-1.4386992284672602,-5.4275634309948675,-1.8671165113666077,-0.6741845332216867,-4.058443803608441
2015-04,1.1913360514041642,1.0,-2.5142628361421417,-4.178854230295453,-0.5994459467981985,-1.0539665830636702,-3.2906169881674714
2015-05,1.1913360514041642,1.0999999999999996,-2.0597163181842832,-3.2558775547190844,0.06207211518333582,-0.6491331767409445,-3.0282800169819097
2015-06,0.4470792296848458,1.2999999999999998,-0.9990664213574247,-1.9492085309911868,-0.5004668065160434,0.17381690455392462,-2.527631987656889
2015-07,0.4470792296848458,1.0999999999999996,-1.4829444592965666,-0.47626158554116604,-1.1195447929557243,-0.4406604420816711,-2.893025161482626
2015-08,0.4470792296848458,0.7999999999999998,-0.5888111747898392,0.40288603497778147,-0.9752225523102376,-0.8201473204988297,-3.597541976111529
2015-09,-0.7127998829981834,1.5,-1.0780615901801351,-0.5903781125084602,-0.033226884546924476,-1.5664140148589851,-4.647396707661414
2015-10,-0.7127998829981834,0.9000000000000004,-1.698508894879555,-2.385256838101382,0.22901901262934293,-2.5576815764868206,-5.6803721063628245
2015-11,-0.7127998829981834,1.0,-2.9640868981285093,-3.212924172316059,-0.15520493858689832,-3.410638284192307,-6.2483360131613495
2015-12,-1.361223761345343,1.7000000000000002,-4.30975117578229,-4.118369841750818,-0.28450572498566423,-3.9324554508828493,-6.650375830689086
