period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_sqPCA,TVW_QRF_RAW,TVW_QRF_WIDERAW,TVW_QRF_WIDERAW_MF1,BVAR,ENSEMBLE
2012-01,1.7763845350052376,0.21074815595363283,0.36516434151025595,0.28104055097233016,0.339897444405416,0.25216322674452923,0.1986908330074623,0.2010365986561699,0.25677033318207937,0.22486764528964232,0.29921262321040876
2012-02,0.30800821355236874,-0.2103049421661285,0.3001440849426037,0.17124650953408554,0.07866284999836275,0.07557134821994506,0.09036994647473938,0.12591961435897753,0.10476012577441239,0.18659364093986286,0.08493712557723088
2012-03,0.10235414534287557,-0.21074815595364393,0.2721781594933329,0.042631243608249464,0.057408778802948236,0.0995204754027453,0.039701832878261185,0.02464288865396151,0.10614560852887368,0.10233592217862748,0.040367506487721666
2012-04,0.0,0.21119324181626542,0.35599260332852295,0.24682011627862072,0.13949831838268992,0.16401297699363185,0.11674791345695329,0.15090871369555,0.14060663477585203,0.2020951508364546,0.23837606995152477
2012-05,0.2044989775051187,0.42149631190726566,0.42104312742784056,0.2862955772109597,0.13471168715545806,0.25074819412505717,0.20433348197458323,0.23587838103798575,0.19947618236998044,0.08603686943821513,0.315886675925381
2012-06,0.20408163265306367,0.41972717733473885,0.43114461053208397,0.08703686615417874,0.21581024500059062,0.38681332896126314,0.1406125746742003,0.1313759634746108,0.17169117651888027,0.05966009554258389,0.288429724755398
2012-07,-0.10183299389002753,1.7763845350052376,0.7009193273579324,0.5406540841336451,0.8400030922258994,0.5132089599970179,0.2502676533841718,0.4636987952438576,0.6120730948959218,0.1473918334151146,0.9390414347503759
2012-08,-0.10193679918449883,0.30800821355236874,0.48507848064183917,0.208532513032891,0.36632604361350485,0.3302156860360543,0.20627315548250452,0.2386912885764136,0.3358285861670561,0.1961525113782349,0.34401149938888603
2012-09,-0.10204081632652073,0.10235414534287557,0.36367603323859116,0.17210106068166406,0.08732076994615365,-0.10268216987797346,0.08624887683410741,-0.07674095041977196,-0.15944451277826013,0.23465065176536765,0.1876153122046857
2012-10,0.3064351378958108,0.0,0.33482529232085156,0.3216562619620582,0.19497941254394746,0.15411272927236033,0.14702207105000198,0.20280440961934973,0.1998121005516856,0.18752119889480567,0.2308747212283525
2012-11,-0.3054989816700604,0.2044989775051187,0.3686128098094549,0.2210218450867442,0.2852338381634247,0.26686544137329626,0.33305115009664477,0.32481277048610796,0.2968772668186545,0.11840292001946301,0.27373250512140485
2012-12,0.10214504596526286,0.20408163265306367,0.3785917517683894,0.15676762069697675,0.29193900414652973,0.2648751573173458,0.3330023980738083,0.22439000612182264,0.2470250528551089,0.1277072893095552,0.25896520620811264
