period,actual,STRUCT,STRUCT_QRF,STRUCT_ST,STRUCT_R,STRUCT_QRF_R,STRUCT_PE,STRUCT_PE_R,STRUCT_PEH,STRUCT_PEH_R,pe_corr,fuel_pre,STRUCT_PRE,STRUCT_PE_PRE,adm_pred_R,alc_pred,alc_actual,core_pred,core_actual,food_pred,food_actual,adm_pred,adm_actual,fuel_mm,wedge,target_h1,STRUCT_H1,actual_h1,target_h3,STRUCT_H3,actual_h3,target_h6,STRUCT_H6,actual_h6,target_h12,STRUCT_H12,actual_h12,band_lo,band_hi
2019-02,0.18674136321195078,0.3003941326808231,0.37839128003234085,0.2823764748282698,0.3003941326808231,0.37839128003234085,0.3003941326808231,0.3003941326808231,0.3003941326808231,0.3003941326808231,0.0,-1.3621768883987917,0.2867788579146147,0.2867788579146147,0.05,0.08872469572955288,-1.1524822695035408,0.26557667934771134,0.3,0.6289580042592983,0.7490636704119868,0.05,0.7,-0.8938585837308999,0.05342564199672452,2019-03,,0.18639328984155767,2019-05,,0.6505576208178487,2019-08,,0.09182736455464191,2020-02,,0.2702702702702675,,
2019-03,0.18639328984155767,0.09089228046363201,0.09465393116704973,0.07803038559720221,0.09089228046363201,0.09465393116704973,0.09089228046363201,0.09089228046363201,0.09089228046363201,0.09089228046363201,0.0,1.139315424325127,0.08481827167398326,0.08481827167398326,0.1,0.5070259413749834,0.7174887892376747,0.014512459121095098,-0.1,0.13793940287435802,0.0,0.1,0.9,1.3482402934703377,-0.04249027165080143,2019-04,0.33346083044206754,0.09302325581395099,2019-06,,0.1846722068328699,2019-09,,-0.5504587155963248,2020-03,,-0.08984725965857088,,
2019-04,0.09302325581395099,0.40605711655558113,0.46030993298267087,0.4165037351029832,0.40605711655558113,0.46030993298267087,0.40605711655558113,0.40605711655558113,0.40605711655558113,0.40605711655558113,0.0,3.936549139634704,0.4122137982724575,0.4122137982724575,0.1,0.6547269024545554,-1.6028495102404228,0.41730438316789603,0.4,0.07334150892937163,-0.6505576208178376,0.1,0.1,3.724780608074596,-0.02045091668727154,2019-05,0.26577052226643044,0.6505576208178487,2019-07,,0.36866359447005337,2019-10,,0.46125461254613587,2020-04,,-0.17985611510791255,,
2019-05,0.6505576208178487,0.23256808577047064,0.25995139024236213,0.23148550858472947,0.23256808577047064,0.25995139024236213,0.23256808577047064,0.23256808577047064,0.23256808577047064,0.23256808577047064,0.0,2.9085655055438364,0.23259336905412012,0.23259336905412012,0.1,0.12036906490745514,1.538461538461533,0.11933138158888865,0.1,0.14373062808932474,1.9644527595883865,0.1,0.3,2.9076958481378368,0.030645057128136623,2019-06,0.16116835724783132,0.1846722068328699,2019-08,-0.0029429145512764945,0.09182736455464191,2019-11,,0.2754820936639035,2020-05,,0.3603603603603567,,
2019-06,0.1846722068328699,0.1246697339621222,0.10274510126821902,0.14067417289778267,0.1246697339621222,0.10274510126821902,0.1246697339621222,0.1246697339621222,0.1246697339621222,0.1246697339621222,0.0,-0.13582394774592776,0.12378515214292686,0.12378515214292686,0.0,-0.0443104061040811,-0.6238859180035639,0.17466925068140837,0.3,0.185062561815512,0.3669724770642313,0.0,0.2,-0.1053973963160759,0.0026403356775211353,2019-07,0.224894333219301,0.36866359447005337,2019-09,-0.08748711567303846,-0.5504587155963248,2019-12,,0.1831501831501825,2020-06,,0.6283662477558183,,
2019-07,0.36866359447005337,0.4009210378856031,0.40189271658023834,0.40849561086711894,0.4009210378856031,0.40189271658023834,0.4009210378856031,0.4009210378856031,0.4009210378856031,0.4009210378856031,0.0,-1.283983067683414,0.39202421903688706,0.39202421903688706,0.05,0.5006382609860527,-0.4484304932735439,0.5822327523442469,1.0,0.3102283615885567,-0.5484460694698434,0.05,0.0,-0.9779633073985216,-0.0003068161664921583,2019-08,0.09549789691827018,0.09182736455464191,2019-10,0.32358507490263694,0.46125461254613587,2020-01,,1.4625228519195455,2020-07,,0.4460303300624524,,
2019-08,0.09182736455464191,-0.006048734754129544,0.034784847233461216,-0.048856536255950725,-0.006048734754129544,0.034784847233461216,-0.006048734754129544,-0.006048734754129544,-0.006048734754129544,-0.006048734754129544,0.0,-0.5090035419711203,-0.007913997752084824,-0.007913997752084824,0.0,-0.3328819766809238,0.6306306306306242,0.11231945703088961,0.2,-0.3394064941699059,-0.27573529411764053,0.0,0.0,-0.4448449539174892,0.036030693121922044,2019-09,-0.17097218369634654,-0.5504587155963248,2019-11,-0.019527259760027626,0.2754820936639035,2020-02,0.10135566793147777,0.2702702702702675,2020-08,,0.0,,
2019-09,-0.5504587155963248,-0.2837853329096078,-0.24100366812495316,-0.2974865445466128,-0.2837853329096078,-0.24100366812495316,-0.2837853329096078,-0.2837853329096078,-0.2837853329096078,-0.2837853329096078,0.0,-0.3972116761063016,-0.346104155113519,-0.346104155113519,0.1,0.2824815536417502,0.44762757385854446,-0.5801347491155394,-0.9,-0.044413442855467306,-0.552995391705069,0.1,0.2,1.7463400086433545,-0.04862179513941914,2019-10,0.1951504377288489,0.46125461254613587,2019-12,-0.0826338730997142,0.1831501831501825,2020-03,0.018927273017024508,-0.08984725965857088,2020-09,,-0.6216696269982114,,
2019-10,0.46125461254613587,0.28174891826136533,0.30491574460128995,0.287513085864956,0.28174891826136533,0.30491574460128995,0.28174891826136533,0.28174891826136533,0.28174891826136533,0.28174891826136533,0.0,0.13197377021314516,0.2831374744532869,0.2831374744532869,0.0,0.11621002199403707,0.0,0.3043641898771228,0.6,0.6092833344375574,0.8341056533827551,0.0,0.0,0.0842122455356753,-0.007608111517783233,2019-11,0.09283122826339645,0.2754820936639035,2020-01,0.8394689304180599,1.4625228519195455,2020-04,0.20043749275634656,-0.17985611510791255,2020-10,,0.17873100983019086,,
2019-11,0.2754820936639035,0.17015315254290944,0.18234609448212694,0.182932499485819,0.17015315254290944,0.18234609448212694,0.17015315254290944,0.17015315254290944,0.17015315254290944,0.17015315254290944,0.0,-0.5817726827380687,0.16830467260317436,0.16830467260317436,0.0,-0.0828143751614413,0.0,0.11565764843981874,0.0,0.6592902773726735,1.194852941176472,0.0,0.4,-0.5181913737704491,0.012064483441148665,2019-12,0.10155097692409078,0.1831501831501825,2020-02,0.33599602972297044,0.2702702702702675,2020-05,0.372311750315767,0.3603603603603567,2020-11,,0.0,,
2019-12,0.1831501831501825,0.01411677199759476,0.07294289310949913,0.003428113306106966,0.01411677199759476,0.07294289310949913,0.01411677199759476,0.01411677199759476,0.01411677199759476,0.01411677199759476,0.0,-0.9890151935003977,-0.031401614957944204,-0.031401614957944204,0.0,-0.5158842570692518,-0.4456327985739805,0.03898251388750018,0.1,0.23923526979312384,0.7266121707538709,0.0,0.2,0.5766596956426229,-0.01901144434238004,2020-01,0.7700851968384,1.4625228519195455,2020-03,-0.05594733403858085,-0.08984725965857088,2020-06,0.1079623328913239,0.6283662477558183,2020-12,,-0.1784121320249632,,
2020-01,1.4625228519195455,0.8608483182729462,0.9197376370644291,0.863910708269771,0.8608483182729462,0.9197376370644291,0.8608483182729462,0.8608483182729462,0.8608483182729462,0.8608483182729462,0.0,0.6706650981051165,0.8796514535344226,0.8796514535344226,1.5,2.3255735322844586,4.476275738585489,0.33115127117029675,0.8,1.2712559042691496,2.3444544634806164,1.5,1.5,0.0239023570438146,0.010638017672563206,2020-02,0.2830408645532262,0.2702702702702675,2020-04,0.23743336735129003,-0.17985611510791255,2020-07,0.17749760616204177,0.4460303300624524,2021-01,,1.3404825737265424,,
2020-02,0.2702702702702675,0.28072688252706457,0.3033803173675622,0.2743415434014408,0.28072688252706457,0.3033803173675622,0.28072688252706457,0.28072688252706457,0.28072688252706457,0.28072688252706457,0.0,-1.42421159715157,0.2581110437384176,0.2581110437384176,0.1,-0.15951669731706586,-1.4567266495287057,0.29755481478851253,0.7,0.6371664122871077,0.0,0.1,0.2,-0.7639300298811991,0.029060372108062237,2020-03,-0.16108371832280566,-0.08984725965857088,2020-05,0.38101977317057445,0.3603603603603567,2020-08,-0.09239020962323892,0.0,2021-02,0.13495204023850882,0.17636684303350414,,
2020-03,-0.08984725965857088,-0.4503543666416711,-0.44657579462252467,-0.506914182642559,-0.4503543666416711,-0.44657579462252467,-0.4503543666416711,-0.4503543666416711,-0.4503543666416711,-0.4503543666416711,0.0,-5.709613400015878,-0.31509330935856694,-0.31509330935856694,0.1,0.5491185109475216,1.3913043478260834,-0.0825530663232073,-0.3,-0.5890111324530037,0.8810572687224738,0.1,0.5,-9.658632657191024,-0.03268983336449467,2020-04,0.10165605873468914,-0.17985611510791255,2020-06,0.0031791914918897633,0.6283662477558183,2020-09,-0.23997009969229732,-0.6216696269982114,2021-03,-0.01756853277386483,0.17605633802817433,,
2020-04,-0.17985611510791255,-0.5010445532592521,-0.5013347077731776,-0.5460076189687382,-0.5010445532592521,-0.5013347077731776,-0.5010445532592521,-0.5010445532592521,-0.5010445532592521,-0.5010445532592521,0.0,-5.605279624890292,-0.23773882209990163,-0.23773882209990163,0.1,0.2032116199155598,-1.1149228130360234,-0.05507092384951197,0.2,-0.18894216047407264,0.6113537117903967,0.1,-0.1,-13.292631947566102,-0.014813352761846001,2020-05,0.2114472181568685,0.3603603603603567,2020-07,0.06251872193991934,0.4460303300624524,2020-10,0.12270766139039542,0.17873100983019086,2021-04,0.05787300806604259,0.5272407732864748,,
2020-05,0.3603603603603567,0.3237878986589281,0.3096845705204804,0.3359166775496113,0.3237878986589281,0.3096845705204804,0.3237878986589281,0.3237878986589281,0.3237878986589281,0.3237878986589281,0.0,-3.183745663166948,0.09595121578861851,0.09595121578861851,0.1,0.4039875596182707,2.948829141370335,0.10704193982366558,0.7,0.41824810503304966,0.607638888888884,0.1,0.2,3.468068733511931,0.021216060724873136,2020-06,0.07000630173559838,0.6283662477558183,2020-08,-0.05904847387565236,0.0,2020-11,0.09104415684103868,0.0,2021-05,-0.013577389062345298,0.17482517482516613,,
2020-06,0.6283662477558183,0.2617434699482719,0.3110518997183684,0.2927832731151232,0.2617434699482719,0.3110518997183684,0.2617434699482719,0.2617434699482719,0.2617434699482719,0.2617434699482719,0.0,3.0284576648319295,0.24758630066901657,0.24758630066901657,0.0,-0.16022550848397765,2.948609941027791,0.37696485862001033,0.5,-0.2512205307393582,-0.5176876617773996,0.0,0.1,3.4417838300551784,-0.0011523590066636383,2020-07,0.08219115243300695,0.4460303300624524,2020-09,-0.29193988322339826,-0.6216696269982114,2020-12,0.08187622700766545,-0.1784121320249632,2021-06,0.062316259420401594,0.523560209424101,,
2020-07,0.4460303300624524,0.3973013304427798,0.4487471190400726,0.37397624611440505,0.3973013304427798,0.4487471190400726,0.3973013304427798,0.3973013304427798,0.3973013304427798,0.3973013304427798,0.0,4.625125034100219,0.3953001025921526,0.3953001025921526,0.05,0.31082451013413337,0.40916530278232166,0.5467677081544858,1.2,-0.5648545722996579,-1.4744145706851675,0.05,0.1,4.683551956666565,-0.0007016625534187707,2020-08,-0.011215423266631958,0.0,2020-10,0.22982308214110816,0.17873100983019086,2021-01,0.7549245764803664,1.3404825737265424,2021-07,0.32340469301584734,1.041666666666674,,
2020-08,0.0,-0.008773126065216744,0.014178329470703601,-0.0560688772280266,-0.008773126065216744,0.014178329470703601,-0.008773126065216744,-0.008773126065216744,-0.008773126065216744,-0.008773126065216744,0.0,0.3784380828217859,-0.024746876080688155,-0.024746876080688155,0.0,-0.1401794552186142,0.08149959250203231,0.1273727449704621,0.0,-0.6492657320323523,-0.5281690140845008,0.0,0.0,0.8448002988761028,0.02615618825473277,2020-09,-0.1764242804899061,-0.6216696269982114,2020-11,0.013495739756424655,0.0,2021-02,0.12109763909146458,0.17636684303350414,2021-08,0.11447719866870777,0.6872852233676952,,
2020-09,-0.6216696269982114,-0.39483679926452675,-0.3980222792846052,-0.39487825743581795,-0.39483679926452675,-0.3980222792846052,-0.39483679926452675,-0.39483679926452675,-0.39483679926452675,-0.39483679926452675,0.0,-0.8965293311205547,-0.39388634425820146,-0.39388634425820146,0.1,0.31551075768510906,0.8143322475570036,-0.7940965064782153,-0.8,0.14640002418527184,-1.2389380530973493,0.1,0.3,-0.924278375808274,-0.041941490815883914,2020-10,0.26551890011722595,0.17873100983019086,2020-12,0.013983488210465281,-0.1784121320249632,2021-03,-0.10184684418052362,0.17605633802817433,2021-09,-0.22675837663779896,0.17064846416381396,,
2020-10,0.17873100983019086,0.20835232908803497,0.26025090597428646,0.18581539770072295,0.20835232908803497,0.26025090597428646,0.20835232908803497,0.20835232908803497,0.20835232908803497,0.20835232908803497,0.0,0.471249931742479,0.19876990314291457,0.19876990314291457,0.0,0.09296801759522966,-0.8885298869143687,0.2901443044927382,0.5,0.17933138985568114,0.6272401433691677,0.0,-1.3,0.7510140068415883,-0.009701729858830348,2020-11,-0.07805887165182769,0.0,2021-01,0.9504960219314382,1.3404825737265424,2021-04,0.18444905413283152,0.5272407732864748,2021-10,0.3112227623521424,1.0221465076660996,,
2020-11,0.0,0.17274721941662907,0.23067812131050525,0.188732860810343,0.17274721941662907,0.23067812131050525,0.17274721941662907,0.17274721941662907,0.17274721941662907,0.17274721941662907,0.0,-0.37157210690985654,0.11621105040458608,0.11621105040458608,0.0,-0.06625150012915304,0.32599837000815146,0.17997458005679307,0.0,0.12682500595679264,-0.08904719501334757,0.0,-0.1,1.279031730144098,0.013545198638244226,2020-12,0.09191573983541237,-0.1784121320249632,2021-02,0.047222126649547,0.17636684303350414,2021-05,0.46601423617293597,0.17482517482516613,2021-11,0.024576955961831688,0.1686340640809414,,
