period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_sqPCA,TVW_QRF_RAW,TVW_QRF_WIDERAW,TVW_QRF_WIDERAW_MF1,BVAR,ENSEMBLE
2012-01,1.7763845350052376,0.21119324181626542,0.4159757164383952,0.25114289789594607,0.21039573891275254,0.7168698967929993,0.28347312849273565,0.3595295132474521,0.3784674088196277,0.34439405784692784,0.27217689876583984
2012-02,0.30800821355236874,0.42149631190726566,0.4342932895300387,0.2849692644988776,0.1386615636617309,0.17447544147697583,0.23424676599813768,0.16650400645503788,0.1771652495121056,-0.04518315764291778,0.3198551073994782
2012-03,0.10235414534287557,0.41972717733473885,0.42799513052591276,0.094746414542205,0.18659807027810593,0.27402430442159004,0.17701148955611995,0.13181900497478263,0.1833592103119234,0.2838681789890219,0.28226669817024064
2012-04,0.0,1.7763845350052376,0.6091405126854433,0.5703467896464787,0.5171659322955382,0.3164819724175031,0.33486608821186814,0.3826687770617409,0.36005460522045896,0.0347242755033065,0.8682594424081744
2012-05,0.2044989775051187,0.30800821355236874,0.38276990516533144,0.20739389772813932,0.1958047476420387,0.4399659207899486,0.303157151043455,0.3442822568739128,0.33442258798950375,0.12697513218178053,0.2734941910219696
2012-06,0.20408163265306367,0.10235414534287557,0.38483731807395655,0.1713833624474135,0.3298425299459579,0.4168966772402015,0.21770677155338033,0.276005275866922,0.26657827256933325,0.16783870266265824,0.2471043389525509
2012-07,-0.10183299389002753,0.0,0.3849488671262699,0.3156302714802353,0.10851773515834495,0.3421645967014675,0.16444504898721843,0.189087658283296,0.22971761251258693,0.24809361037411615,0.2227276581995642
2012-08,-0.10193679918449883,0.2044989775051187,0.41384057249473,0.21740652396700377,0.10656578798350679,0.20762433585180873,0.1307378667898086,0.2574730189583494,0.17040226021355684,0.21777092526087863,0.23960711162481108
2012-09,-0.10204081632652073,0.20408163265306367,0.40850311167084863,0.15860592737650425,0.13796232494504654,0.29862906846203685,0.1519798632913266,0.32276966953764546,0.17468767746076644,0.25303887003593306,0.2289680255305295
2012-10,0.3064351378958108,-0.10183299389002753,0.36613457491845197,0.27706522209493667,0.1025328689715008,0.2258669155219435,0.11005058826449861,0.13835917274199003,0.16730444953347814,0.2094649812339798,0.17979435018141432
2012-11,-0.3054989816700604,-0.10193679918449883,0.3710332299343461,0.17559168927205532,0.03597461379873238,0.20562286969840218,0.09488452423140889,0.1581507934256281,0.17168072655725986,0.19036638434146064,0.13614319281165232
2012-12,0.10214504596526286,-0.10204081632652073,0.36984792280818385,0.102659089288179,0.11977412569426787,0.21752473499793862,0.20762890675160628,0.17740331861812084,0.18403997805560543,0.17334626429611572,0.13544681875339687
2013-01,1.3265306122449028,0.3064351378958108,0.4216849988723436,0.2782168248722195,0.5876260801765183,0.656805545041148,0.3367123109380819,0.42994102182148825,0.44021533247484196,0.19042928269913484,0.4062889727140153
2013-02,0.10070493454179541,-0.3054989816700604,0.32961475175633126,0.10865389875149889,0.14892474774953657,0.11768226886980589,0.18340457193711202,0.16466553923395433,0.1549468458296847,0.3028392621543324,0.10233918320413928
2013-03,0.1006036217303663,0.10214504596526286,0.39273301817077,0.12128158082860276,0.32117434097271386,0.39330487438429823,0.4926688213304056,0.31238931207462,0.3479680871512489,0.2437968914023732,0.24842352315245003
2013-04,0.0,1.3265306122449028,0.550834656925605,0.4051516258169271,0.26909078601241854,0.2565585682131062,0.2308114657998501,0.18366217135418927,0.15944948856795643,-0.08831152141514857,0.547521562357447
2013-05,-0.20100502512563345,0.10070493454179541,0.35789542722772605,0.1075726606885477,0.21261674641065886,0.2948131496552425,0.12642893756986845,0.08001618197904026,0.10557732301004823,0.23874723966328784,0.1960407043510419
2013-06,0.40281973816718164,0.1006036217303663,0.37950514987586864,0.19016530654350206,0.13499368229292527,0.17632768267069118,0.09377242829970898,0.09768391291588416,0.06827999906610205,0.11505275352063027,0.19455807780458304
2013-07,-0.20060180541625616,0.0,0.3712816502851889,0.2980073969301199,0.16096560555989117,0.16902801065070114,0.014085433033569232,0.043300300014746815,0.0501975244407865,0.2401079772193126,0.2109252771915532
2013-08,-0.20100502512563345,-0.20100502512563345,0.34568573129871055,0.07232321045115722,0.07774107116110221,-0.025542378116930522,0.006165440325492207,0.01507550179982519,0.003502830219638789,0.23728368252137458,0.07982131497677114
2013-09,-0.40281973816715944,0.40281973816718164,0.42914990816854365,0.19018795866191443,0.03137165518383357,0.2534433123048655,0.15282457873477526,0.11818478099490463,0.10467462199393292,0.08146171560752526,0.23273835224164258
2013-10,0.2022244691607611,-0.20060180541625616,0.33285828542709056,0.2342221158984172,0.09168246612176675,0.13641429259878704,-0.019141140762369866,-0.0005240705389303464,-0.003037274621118013,0.22169895156775726,0.12325690768739132
2013-11,-0.10090817356205317,-0.20100502512563345,0.34370469833505124,0.07965828497698524,0.0978391867085601,0.11499247320878447,0.05222154658292834,0.02825818463644354,0.07994977437854821,0.2230721458259112,0.08704979873318086
2013-12,0.40404040404040664,-0.40281973816715944,0.3128733953464191,0.07829897299323163,0.07003692506874706,0.11139983868178588,-0.03318085030166068,-0.023105676112339543,-0.06339987849179564,0.16636470512958162,0.03430092024879182
2014-01,0.1006036217303663,0.2022244691607611,0.3959733830687334,0.2358624782766244,0.5561781862242691,0.8475971603913606,0.4841484710407008,0.45671138407631456,0.5899375110641644,0.16533918329473563,0.3701502032272166
2014-02,0.10050251256281673,-0.10090817356205317,0.34046820098113606,0.03485974493708627,0.08095420252949635,0.04039514636402174,0.00034601181303745563,0.060572305905692944,-0.024851286164898734,0.1433566765647325,0.09061911488734178
2014-03,0.0,0.40404040404040664,0.4142981592516057,0.13133278413648794,0.20338598205053032,0.05975795325385875,0.11394944781176267,0.13449754074631617,0.1316434535570909,0.16546105083395304,0.26104469332694935
2014-04,0.0,0.1006036217303663,0.3621473619428877,0.20949421425689216,-0.05221762261756682,0.022704901596062376,0.08983689178213367,0.09173901415312638,0.10438296495815753,0.08701305595475255,0.14131058555331896
2014-05,0.10040160642570406,0.10050251256281673,0.3673855553824392,0.07400062499002069,-0.06626181711559405,0.018774880722104426,-0.008344033808179666,-0.0022154956098450755,0.025672319622791498,0.18177109673371317,0.09677245981117891
2014-06,0.0,0.0,0.35186524312831857,0.09286757038380292,-0.0813883673622645,-0.12426783536103825,-0.05319782012629275,-0.08107361724943751,-0.040469758189868366,0.18409190992791405,0.0727251558954905
