scope,sample,h,case,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_rmse,yy_mae,yy_bias,mm_rmse,mm_mae,mm_bias
independent_plus_bridge,2019_plus,1,exante,TARGET_ML,90,89,89,88,0.9696722655210128,0.6105595538258928,-0.12231160596798633,0.7667365509641342,0.4440663769238979,-0.0977560477387263
independent_plus_bridge,2019_plus,1,exante,TARGET_FX_ML,90,89,89,88,0.9687643947110375,0.6099399397780364,-0.11526627489917857,0.7677205634059394,0.4440804557444236,-0.09077624649032755
independent_plus_bridge,2019_plus,1,exante,TARGET_U_FX_ML,90,89,89,88,0.9691264691003392,0.6104010972751378,-0.11564340861243533,0.7676837043963053,0.44422786802652736,-0.0910470506784195
independent_plus_bridge,2019_plus,1,exante,BVAR_U_FX,90,89,89,88,0.9460862382884062,0.6044827263596932,-0.22009520498967028,0.76355807019039,0.4400573129348641,-0.1921498047155967
independent_plus_bridge,2019_plus,1,exante,RF_U_FX,90,89,89,88,0.9750617933665321,0.6067177855211169,-0.08685545921299985,0.7789609566453302,0.4493186173152253,-0.06556999549142718
independent_plus_bridge,2019_plus,1,exante,NAIVE,90,89,89,88,1.0395964047400599,0.6886424051042276,-0.10129936528618946,0.8647913712882402,0.5400758863645176,-0.06712081940655411
independent_plus_bridge,2019_plus,1,exante,INDEPENDENT_BRIDGE,90,89,88,88,0.9107373045382811,0.5483448281111426,-0.11911212254514592,0.6910300803237961,0.38118172563908637,-0.09545380836145988
independent_plus_bridge,2019_plus,1,conditional,TARGET_ML,90,89,89,88,0.8405100550224569,0.4780446864468734,-0.10341308072848444,0.7667365509641342,0.4440663769238979,-0.0977560477387263
independent_plus_bridge,2019_plus,1,conditional,TARGET_FX_ML,90,89,89,88,0.8412071570641901,0.4780344314120608,-0.09635505232627252,0.7677205634059394,0.4440804557444236,-0.09077624649032755
independent_plus_bridge,2019_plus,1,conditional,TARGET_U_FX_ML,90,89,89,88,0.8411370569428197,0.4781732090122617,-0.09673604632524078,0.7676837043963053,0.44422786802652736,-0.0910470506784195
independent_plus_bridge,2019_plus,1,conditional,BVAR_U_FX,90,89,89,88,0.836196161669733,0.47216811609309894,-0.20103173070657548,0.76355807019039,0.4400573129348641,-0.1921498047155967
independent_plus_bridge,2019_plus,1,conditional,RF_U_FX,90,89,89,88,0.855056810882451,0.4843733312642644,-0.06789184589559356,0.7789609566453302,0.4493186173152253,-0.06556999549142718
independent_plus_bridge,2019_plus,1,conditional,NAIVE,90,89,89,88,0.9368098432246982,0.5774116462347494,-0.08227808389369687,0.8647913712882402,0.5400758863645176,-0.06712081940655411
independent_plus_bridge,2019_plus,1,conditional,INDEPENDENT_BRIDGE,90,89,88,88,0.7638662222140795,0.40945811279301747,-0.10027024335590697,0.6910300803237961,0.38118172563908637,-0.09545380836145988
independent_plus_bridge,2019_plus,3,exante,TARGET_ML,90,87,87,84,1.9566239020437877,1.3249053156838937,-0.3717709165491433,0.8019803187060044,0.49176957144734745,-0.11421223057596885
independent_plus_bridge,2019_plus,3,exante,TARGET_FX_ML,90,87,87,84,1.9598423521991863,1.3289193688862377,-0.3521726687834663,0.8058758235817447,0.4916025691157084,-0.10771781992385582
independent_plus_bridge,2019_plus,3,exante,TARGET_U_FX_ML,90,87,87,84,1.9604245994533687,1.3309776039702437,-0.35165726399877856,0.806148673408907,0.492053111565788,-0.10686458412868502
independent_plus_bridge,2019_plus,3,exante,BVAR_U_FX,90,87,87,84,1.8911795205964448,1.2532182899451887,-0.7401040921302272,0.7854451163499354,0.47136690027166345,-0.24094760098355625
independent_plus_bridge,2019_plus,3,exante,RF_U_FX,90,87,87,84,1.7718798041559458,1.19870834804215,-0.24346986587146324,0.7606329454021712,0.44717027517798397,-0.06297813762349473
independent_plus_bridge,2019_plus,3,exante,NAIVE,90,87,87,84,2.123029152105899,1.5181076146641377,-0.2818656748957147,0.8833256059430817,0.5559993234951291,-0.06396183356095174
independent_plus_bridge,2019_plus,3,exante,INDEPENDENT_BRIDGE,90,87,84,84,1.5373220457297827,1.0545270625741106,-0.30066233166206696,0.8002655056395581,0.44700844562500874,-0.08825817985077639
independent_plus_bridge,2019_plus,3,conditional,TARGET_ML,90,87,87,84,1.9067374977888083,1.2761450870995235,-0.34371151853215687,0.8019803187060044,0.49176957144734745,-0.11421223057596885
independent_plus_bridge,2019_plus,3,conditional,TARGET_FX_ML,90,87,87,84,1.9127967118248952,1.2783355568055943,-0.3240648261913404,0.8058758235817447,0.4916025691157084,-0.10771781992385582
independent_plus_bridge,2019_plus,3,conditional,TARGET_U_FX_ML,90,87,87,84,1.9129195303310869,1.2787280022171705,-0.32355804390520737,0.806148673408907,0.492053111565788,-0.10686458412868502
independent_plus_bridge,2019_plus,3,conditional,BVAR_U_FX,90,87,87,84,1.869162743327781,1.18833875788871,-0.7115569465530086,0.7854451163499354,0.47136690027166345,-0.24094760098355625
independent_plus_bridge,2019_plus,3,conditional,RF_U_FX,90,87,87,84,1.7405863365698835,1.1758849538278786,-0.2150332118795171,0.7606329454021712,0.44717027517798397,-0.06297813762349473
independent_plus_bridge,2019_plus,3,conditional,NAIVE,90,87,87,84,2.094511610304444,1.475024698807643,-0.25347874944367077,0.8833256059430817,0.5559993234951291,-0.06396183356095174
independent_plus_bridge,2019_plus,3,conditional,INDEPENDENT_BRIDGE,90,87,84,84,1.4958570362207977,1.0334934302015388,-0.272305833661733,0.8002655056395581,0.44700844562500874,-0.08825817985077639
independent_plus_bridge,2019_plus,6,exante,TARGET_ML,90,84,84,81,3.380062427374296,2.2078037133551693,-0.7805817431057122,0.8327634115412919,0.5211698916593529,-0.12630946045038832
independent_plus_bridge,2019_plus,6,exante,TARGET_FX_ML,90,84,84,81,3.4204307048419347,2.2145745825126975,-0.7511333998347899,0.840968435647033,0.5274768720680757,-0.12169687521816078
independent_plus_bridge,2019_plus,6,exante,TARGET_U_FX_ML,90,84,84,81,3.4225924982704354,2.2176402239283175,-0.7490450472187907,0.8413143376912985,0.5281973791868423,-0.12076090529071531
independent_plus_bridge,2019_plus,6,exante,BVAR_U_FX,90,84,84,81,3.1662138661711627,2.117856824029269,-1.4603711590814794,0.8184716139095183,0.49953236330041734,-0.2175613683065012
independent_plus_bridge,2019_plus,6,exante,RF_U_FX,90,84,84,81,2.8170614627006443,1.8563037303946093,-0.5131618628411418,0.7915746448464217,0.47679470695023474,-0.08190001900032995
independent_plus_bridge,2019_plus,6,exante,NAIVE,90,84,84,81,3.6328568026025216,2.7592828734495014,-0.5773161326128458,0.8984061411378742,0.5682511449723538,-0.06576625117185039
independent_plus_bridge,2019_plus,6,exante,INDEPENDENT_BRIDGE,90,84,81,81,2.5163793712145033,1.5996315808539054,-0.6833580329573764,0.8213270928753271,0.5056562898471161,-0.12608909193469395
independent_plus_bridge,2019_plus,6,conditional,TARGET_ML,90,84,84,81,3.301191130071724,2.1368189980134407,-0.7493210427779862,0.8327634115412919,0.5211698916593529,-0.12630946045038832
independent_plus_bridge,2019_plus,6,conditional,TARGET_FX_ML,90,84,84,81,3.345781143355982,2.161094523966101,-0.7197715817529367,0.840968435647033,0.5274768720680757,-0.12169687521816078
independent_plus_bridge,2019_plus,6,conditional,TARGET_U_FX_ML,90,84,84,81,3.3476074223546073,2.165562185666146,-0.7176958082792296,0.8413143376912985,0.5281973791868423,-0.12076090529071531
independent_plus_bridge,2019_plus,6,conditional,BVAR_U_FX,90,84,84,81,3.1180374417101633,2.061052136363657,-1.428129649725804,0.8184716139095183,0.49953236330041734,-0.2175613683065012
independent_plus_bridge,2019_plus,6,conditional,RF_U_FX,90,84,84,81,2.755416492259204,1.803702725706807,-0.48105276233714955,0.7915746448464217,0.47679470695023474,-0.08190001900032995
independent_plus_bridge,2019_plus,6,conditional,NAIVE,90,84,84,81,3.588678698973515,2.7271247565643915,-0.5451008935976387,0.8984061411378742,0.5682511449723538,-0.06576625117185039
independent_plus_bridge,2019_plus,6,conditional,INDEPENDENT_BRIDGE,90,84,81,81,2.425985472908118,1.5238989662482383,-0.6517439690912791,0.8213270928753271,0.5056562898471161,-0.12608909193469395
independent_plus_bridge,2019_plus,12,exante,TARGET_ML,90,78,78,75,6.5919206307122105,4.544684065737971,-1.7624537853770226,0.9057691733953178,0.5559208072749379,-0.1586151392596288
independent_plus_bridge,2019_plus,12,exante,TARGET_FX_ML,90,78,78,75,6.645784634197335,4.533843111112242,-1.761407321147894,0.9093625157411843,0.553244270126777,-0.158390618280256
independent_plus_bridge,2019_plus,12,exante,TARGET_U_FX_ML,90,78,78,75,6.648721578143307,4.540722289003957,-1.7512227679897907,0.9097555236410896,0.5532361410891782,-0.1572862547605542
independent_plus_bridge,2019_plus,12,exante,BVAR_U_FX,90,78,78,75,6.223438619298495,4.043473026609679,-3.048392980065482,0.922451909553791,0.5806473118894776,-0.275187197494462
independent_plus_bridge,2019_plus,12,exante,RF_U_FX,90,78,78,75,5.601621652025143,3.8626212885091573,-1.1504509195726418,0.9041079205185194,0.5482825050406854,-0.1242511619831838
independent_plus_bridge,2019_plus,12,exante,NAIVE,90,78,78,75,6.571929075301128,5.18225754434619,-1.3541415390860112,0.970642979652381,0.5816178467784674,-0.12723006252775618
independent_plus_bridge,2019_plus,12,exante,INDEPENDENT_BRIDGE,90,78,75,75,5.394838562659049,3.6192915166159234,-1.5635949494163677,0.9246423918034089,0.5460583831324173,-0.1224745776405908
independent_plus_bridge,2019_plus,12,conditional,TARGET_ML,90,78,78,75,6.5919206307122105,4.544684065737971,-1.7624537853770226,0.9057691733953178,0.5559208072749379,-0.1586151392596288
independent_plus_bridge,2019_plus,12,conditional,TARGET_FX_ML,90,78,78,75,6.645784634197335,4.533843111112242,-1.761407321147894,0.9093625157411843,0.553244270126777,-0.158390618280256
independent_plus_bridge,2019_plus,12,conditional,TARGET_U_FX_ML,90,78,78,75,6.648721578143307,4.540722289003957,-1.7512227679897907,0.9097555236410896,0.5532361410891782,-0.1572862547605542
independent_plus_bridge,2019_plus,12,conditional,BVAR_U_FX,90,78,78,75,6.223438619298495,4.043473026609679,-3.048392980065482,0.922451909553791,0.5806473118894776,-0.275187197494462
independent_plus_bridge,2019_plus,12,conditional,RF_U_FX,90,78,78,75,5.601621652025143,3.8626212885091573,-1.1504509195726418,0.9041079205185194,0.5482825050406854,-0.1242511619831838
independent_plus_bridge,2019_plus,12,conditional,NAIVE,90,78,78,75,6.571929075301128,5.18225754434619,-1.3541415390860112,0.970642979652381,0.5816178467784674,-0.12723006252775618
independent_plus_bridge,2019_plus,12,conditional,INDEPENDENT_BRIDGE,90,78,75,75,5.394838562659049,3.6192915166159234,-1.5635949494163677,0.9246423918034089,0.5460583831324173,-0.1224745776405908
including_references,2019_plus,1,exante,TARGET_ML,90,89,89,88,0.9696722655210128,0.6105595538258928,-0.12231160596798633,0.7667365509641342,0.4440663769238979,-0.0977560477387263
including_references,2019_plus,1,exante,TARGET_FX_ML,90,89,89,88,0.9687643947110375,0.6099399397780364,-0.11526627489917857,0.7677205634059394,0.4440804557444236,-0.09077624649032755
including_references,2019_plus,1,exante,TARGET_U_FX_ML,90,89,89,88,0.9691264691003392,0.6104010972751378,-0.11564340861243533,0.7676837043963053,0.44422786802652736,-0.0910470506784195
including_references,2019_plus,1,exante,BVAR_U_FX,90,89,89,88,0.9460862382884062,0.6044827263596932,-0.22009520498967028,0.76355807019039,0.4400573129348641,-0.1921498047155967
including_references,2019_plus,1,exante,RF_U_FX,90,89,89,88,0.9750617933665321,0.6067177855211169,-0.08685545921299985,0.7789609566453302,0.4493186173152253,-0.06556999549142718
including_references,2019_plus,1,exante,NAIVE,90,89,89,88,1.0395964047400599,0.6886424051042276,-0.10129936528618946,0.8647913712882402,0.5400758863645176,-0.06712081940655411
including_references,2019_plus,1,exante,INDEPENDENT_BRIDGE,90,89,88,88,0.9107373045382811,0.5483448281111426,-0.11911212254514592,0.6910300803237961,0.38118172563908637,-0.09545380836145988
including_references,2019_plus,1,exante,F1B_STORED_REF,90,89,88,88,0.9162556689442584,0.548874746827993,-0.13171457828782784,0.6981530664601163,0.38305061095104836,-0.10813552090518307
including_references,2019_plus,1,exante,SURVEY_TREND_STORED_REF,90,89,89,88,0.9372859264214493,0.5859807958491531,-0.2464414133714562,0.7469384246401743,0.41993368944922077,-0.2109988974997411
including_references,2019_plus,1,conditional,TARGET_ML,90,89,89,88,0.8405100550224569,0.4780446864468734,-0.10341308072848444,0.7667365509641342,0.4440663769238979,-0.0977560477387263
including_references,2019_plus,1,conditional,TARGET_FX_ML,90,89,89,88,0.8412071570641901,0.4780344314120608,-0.09635505232627252,0.7677205634059394,0.4440804557444236,-0.09077624649032755
including_references,2019_plus,1,conditional,TARGET_U_FX_ML,90,89,89,88,0.8411370569428197,0.4781732090122617,-0.09673604632524078,0.7676837043963053,0.44422786802652736,-0.0910470506784195
including_references,2019_plus,1,conditional,BVAR_U_FX,90,89,89,88,0.836196161669733,0.47216811609309894,-0.20103173070657548,0.76355807019039,0.4400573129348641,-0.1921498047155967
including_references,2019_plus,1,conditional,RF_U_FX,90,89,89,88,0.855056810882451,0.4843733312642644,-0.06789184589559356,0.7789609566453302,0.4493186173152253,-0.06556999549142718
including_references,2019_plus,1,conditional,NAIVE,90,89,89,88,0.9368098432246982,0.5774116462347494,-0.08227808389369687,0.8647913712882402,0.5400758863645176,-0.06712081940655411
including_references,2019_plus,1,conditional,INDEPENDENT_BRIDGE,90,89,88,88,0.7638662222140795,0.40945811279301747,-0.10027024335590697,0.6910300803237961,0.38118172563908637,-0.09545380836145988
including_references,2019_plus,1,conditional,F1B_STORED_REF,90,89,88,88,0.7719127355685578,0.4117215781984173,-0.11286314731321871,0.6981530664601163,0.38305061095104836,-0.10813552090518307
including_references,2019_plus,1,conditional,SURVEY_TREND_STORED_REF,90,89,89,88,0.8184068750216974,0.45182877507069125,-0.22743908873376037,0.7469384246401743,0.41993368944922077,-0.2109988974997411
including_references,2019_plus,3,exante,TARGET_ML,90,87,87,84,1.9566239020437877,1.3249053156838937,-0.3717709165491433,0.8019803187060044,0.49176957144734745,-0.11421223057596885
including_references,2019_plus,3,exante,TARGET_FX_ML,90,87,87,84,1.9598423521991863,1.3289193688862377,-0.3521726687834663,0.8058758235817447,0.4916025691157084,-0.10771781992385582
including_references,2019_plus,3,exante,TARGET_U_FX_ML,90,87,87,84,1.9604245994533687,1.3309776039702437,-0.35165726399877856,0.806148673408907,0.492053111565788,-0.10686458412868502
including_references,2019_plus,3,exante,BVAR_U_FX,90,87,87,84,1.8911795205964448,1.2532182899451887,-0.7401040921302272,0.7854451163499354,0.47136690027166345,-0.24094760098355625
including_references,2019_plus,3,exante,RF_U_FX,90,87,87,84,1.7718798041559458,1.19870834804215,-0.24346986587146324,0.7606329454021712,0.44717027517798397,-0.06297813762349473
including_references,2019_plus,3,exante,NAIVE,90,87,87,84,2.123029152105899,1.5181076146641377,-0.2818656748957147,0.8833256059430817,0.5559993234951291,-0.06396183356095174
including_references,2019_plus,3,exante,INDEPENDENT_BRIDGE,90,87,84,84,1.5373220457297827,1.0545270625741106,-0.30066233166206696,0.8002655056395581,0.44700844562500874,-0.08825817985077639
including_references,2019_plus,3,exante,F1B_STORED_REF,90,87,84,84,1.5955922076554734,1.0792757314649313,-0.3653265719561619,0.8085395069730646,0.44054363881545494,-0.11877547101751681
including_references,2019_plus,3,exante,SURVEY_TREND_STORED_REF,90,87,87,84,1.8618985258339429,1.1557795352134417,-0.7448470514117608,0.7904933703145994,0.45606302555503514,-0.22434508053116894
including_references,2019_plus,3,conditional,TARGET_ML,90,87,87,84,1.9067374977888083,1.2761450870995235,-0.34371151853215687,0.8019803187060044,0.49176957144734745,-0.11421223057596885
including_references,2019_plus,3,conditional,TARGET_FX_ML,90,87,87,84,1.9127967118248952,1.2783355568055943,-0.3240648261913404,0.8058758235817447,0.4916025691157084,-0.10771781992385582
including_references,2019_plus,3,conditional,TARGET_U_FX_ML,90,87,87,84,1.9129195303310869,1.2787280022171705,-0.32355804390520737,0.806148673408907,0.492053111565788,-0.10686458412868502
including_references,2019_plus,3,conditional,BVAR_U_FX,90,87,87,84,1.869162743327781,1.18833875788871,-0.7115569465530086,0.7854451163499354,0.47136690027166345,-0.24094760098355625
including_references,2019_plus,3,conditional,RF_U_FX,90,87,87,84,1.7405863365698835,1.1758849538278786,-0.2150332118795171,0.7606329454021712,0.44717027517798397,-0.06297813762349473
including_references,2019_plus,3,conditional,NAIVE,90,87,87,84,2.094511610304444,1.475024698807643,-0.25347874944367077,0.8833256059430817,0.5559993234951291,-0.06396183356095174
including_references,2019_plus,3,conditional,INDEPENDENT_BRIDGE,90,87,84,84,1.4958570362207977,1.0334934302015388,-0.272305833661733,0.8002655056395581,0.44700844562500874,-0.08825817985077639
including_references,2019_plus,3,conditional,F1B_STORED_REF,90,87,84,84,1.5564864775582956,1.0432364364312683,-0.3369584376813825,0.8085395069730646,0.44054363881545494,-0.11877547101751681
including_references,2019_plus,3,conditional,SURVEY_TREND_STORED_REF,90,87,87,84,1.8305151836074205,1.1064381784943584,-0.7164469208180195,0.7904933703145994,0.45606302555503514,-0.22434508053116894
including_references,2019_plus,6,exante,TARGET_ML,90,84,84,78,3.439449422581236,2.256796068860967,-0.7746809459096071,0.847622184349733,0.5334273098623842,-0.12337993899153642
including_references,2019_plus,6,exante,TARGET_FX_ML,90,84,84,78,3.480834682562237,2.264449206654571,-0.7447218246428978,0.8559896649818524,0.5399674389744924,-0.11858051916881152
including_references,2019_plus,6,exante,TARGET_U_FX_ML,90,84,84,78,3.483046746722084,2.267664923019791,-0.7425853164368212,0.8563405238438808,0.5407071577684818,-0.11760005026096526
including_references,2019_plus,6,exante,BVAR_U_FX,90,84,84,78,3.217284326755124,2.1538472458741236,-1.4710736707360346,0.8327277954356898,0.5101774451866942,-0.21736141192378133
including_references,2019_plus,6,exante,RF_U_FX,90,84,84,78,2.8693191975254653,1.913540690078189,-0.5187395199265115,0.803329839586568,0.48524378184706196,-0.07556500079756764
including_references,2019_plus,6,exante,NAIVE,90,84,84,78,3.6964063146287796,2.8264654707431105,-0.5605769321819681,0.9094385330386442,0.5734037696604325,-0.051592533790678755
including_references,2019_plus,6,exante,INDEPENDENT_BRIDGE,90,84,81,78,2.56257631605105,1.6433430567299,-0.6918282185296584,0.8334384308807924,0.5119574627442348,-0.11779152645056566
including_references,2019_plus,6,exante,F1B_STORED_REF,90,84,78,78,2.662616818693508,1.6830109590699516,-0.8605457803667179,0.8461200544528679,0.5127611684816278,-0.1541926517579151
including_references,2019_plus,6,exante,SURVEY_TREND_STORED_REF,90,84,84,78,3.3066601701682665,1.9865069644101097,-1.5297006725805495,0.8328733504571962,0.48888550168349937,-0.22803596462354092
including_references,2019_plus,6,conditional,TARGET_ML,90,84,84,78,3.3604467891937144,2.1885464592486485,-0.7476831980425996,0.847622184349733,0.5334273098623842,-0.12337993899153642
including_references,2019_plus,6,conditional,TARGET_FX_ML,90,84,84,78,3.4060617238413315,2.214379726837059,-0.7176212868464655,0.8559896649818524,0.5399674389744924,-0.11858051916881152
including_references,2019_plus,6,conditional,TARGET_U_FX_ML,90,84,84,78,3.4079414534127697,2.2190510332082383,-0.715497487460286,0.8563405238438808,0.5407071577684818,-0.11760005026096526
including_references,2019_plus,6,conditional,BVAR_U_FX,90,84,84,78,3.170558599662079,2.1002937168210014,-1.4430280576201542,0.8327277954356898,0.5101774451866942,-0.21736141192378133
including_references,2019_plus,6,conditional,RF_U_FX,90,84,84,78,2.807447748075153,1.8644040895344536,-0.49088297372750245,0.803329839586568,0.48524378184706196,-0.07556500079756764
including_references,2019_plus,6,conditional,NAIVE,90,84,84,78,3.65237982726404,2.7985469028141674,-0.5325990451179238,0.9094385330386442,0.5734037696604325,-0.051592533790678755
including_references,2019_plus,6,conditional,INDEPENDENT_BRIDGE,90,84,81,78,2.4713465414053966,1.5701890839568786,-0.6644896638323442,0.8334384308807924,0.5119574627442348,-0.11779152645056566
including_references,2019_plus,6,conditional,F1B_STORED_REF,90,84,78,78,2.5721594600213993,1.615750200819022,-0.8332803042876396,0.8461200544528679,0.5127611684816278,-0.1541926517579151
including_references,2019_plus,6,conditional,SURVEY_TREND_STORED_REF,90,84,84,78,3.253718489383071,1.94417456634683,-1.5018573546656433,0.8328733504571962,0.48888550168349937,-0.22803596462354092
including_references,2019_plus,12,exante,TARGET_ML,90,78,78,66,7.0177942653791385,5.045488803953712,-1.883863485361725,0.9614863853322848,0.6043568597805795,-0.1711372421068635
including_references,2019_plus,12,exante,TARGET_FX_ML,90,78,78,66,7.075273012325992,5.030569064257476,-1.8800738483888981,0.9652902666480356,0.6012431585211471,-0.17062560364363444
including_references,2019_plus,12,exante,TARGET_U_FX_ML,90,78,78,66,7.078330672568198,5.0374352131712685,-1.8675493938369894,0.9656989657517389,0.6012109594167442,-0.16931922537796032
including_references,2019_plus,12,exante,BVAR_U_FX,90,78,78,66,6.611533194417767,4.41143340050802,-3.2806606203441597,0.9782498193484794,0.627103346393257,-0.2964923683254857
including_references,2019_plus,12,exante,RF_U_FX,90,78,78,66,5.968401048068889,4.3310549694492835,-1.2935895694214057,0.9583566399249667,0.5899298749904104,-0.1391428673606572
including_references,2019_plus,12,exante,NAIVE,90,78,78,66,6.990062293675042,5.73048153487597,-1.380349710716675,1.0264652329632402,0.6226794009290226,-0.1286238620940852
including_references,2019_plus,12,exante,INDEPENDENT_BRIDGE,90,78,75,66,5.7426066004874645,4.0210634152358,-1.6893839372006056,0.9781554135917202,0.5859600856578363,-0.1306457272517904
including_references,2019_plus,12,exante,F1B_STORED_REF,90,78,66,66,5.7880222439845745,3.948382748946363,-2.3615329336577395,0.9641848293436214,0.54509392791041,-0.2282445003652554
including_references,2019_plus,12,exante,SURVEY_TREND_STORED_REF,90,78,78,66,6.664483091120692,4.19141229682042,-3.4220901999658833,0.9394790432564465,0.5665457207318049,-0.2741674724997156
including_references,2019_plus,12,conditional,TARGET_ML,90,78,78,66,7.0177942653791385,5.045488803953712,-1.883863485361725,0.9614863853322848,0.6043568597805795,-0.1711372421068635
including_references,2019_plus,12,conditional,TARGET_FX_ML,90,78,78,66,7.075273012325992,5.030569064257476,-1.8800738483888981,0.9652902666480356,0.6012431585211471,-0.17062560364363444
including_references,2019_plus,12,conditional,TARGET_U_FX_ML,90,78,78,66,7.078330672568198,5.0374352131712685,-1.8675493938369894,0.9656989657517389,0.6012109594167442,-0.16931922537796032
including_references,2019_plus,12,conditional,BVAR_U_FX,90,78,78,66,6.611533194417767,4.41143340050802,-3.2806606203441597,0.9782498193484794,0.627103346393257,-0.2964923683254857
including_references,2019_plus,12,conditional,RF_U_FX,90,78,78,66,5.968401048068889,4.3310549694492835,-1.2935895694214057,0.9583566399249667,0.5899298749904104,-0.1391428673606572
including_references,2019_plus,12,conditional,NAIVE,90,78,78,66,6.990062293675042,5.73048153487597,-1.380349710716675,1.0264652329632402,0.6226794009290226,-0.1286238620940852
including_references,2019_plus,12,conditional,INDEPENDENT_BRIDGE,90,78,75,66,5.7426066004874645,4.0210634152358,-1.6893839372006056,0.9781554135917202,0.5859600856578363,-0.1306457272517904
including_references,2019_plus,12,conditional,F1B_STORED_REF,90,78,66,66,5.7880222439845745,3.948382748946363,-2.3615329336577395,0.9641848293436214,0.54509392791041,-0.2282445003652554
including_references,2019_plus,12,conditional,SURVEY_TREND_STORED_REF,90,78,78,66,6.664483091120692,4.19141229682042,-3.4220901999658833,0.9394790432564465,0.5665457207318049,-0.2741674724997156
