period,has_data,inc_food,aug_food,bt_food,food_actual,inc_core,aug_core,bt_core,core_actual,w_food,w_core,STRUCT_EVE,actual,survey,head_food,head_core,head_both
2019-02,True,0.6289580042592983,0.7815061826994795,0.6289580042592983,0.7490636704119868,0.26557667934771134,0.2705662088408435,0.2655766793477113,0.3,0.177627679,0.5473483906668922,0.2814875700921544,0.2,0.1,0.30858434896416165,0.28421858103040526,0.3113153599024125
2019-03,True,0.13793940287435802,-0.6030634814231111,0.137939402874358,0.0,0.014512459121095098,0.04661505805030336,0.014512459121095,-0.1,0.177627679,0.5518118388714258,0.0829683883070508,0.2,0.1,-0.048654234163014176,0.10068298245472908,-0.0309396400153359
2019-04,True,0.07334150892937163,-0.08629310916072186,0.0733415089293716,-0.6505576208178376,0.41730438316789603,0.37893493761084346,0.417304383167896,0.4,0.177627679,0.5506152285898372,0.4180178444540153,0.1,0.3,0.38966231775462057,0.3968910434177535,0.36853551671835877
2019-05,True,0.14373062808932474,0.6001481053094799,0.1437306280893247,1.9644527595883865,0.11933138158888865,0.13522856145488382,0.1193313815888886,0.1,0.177627679,0.5509025905852826,0.2348046582023983,0.7,0.4,0.3158770353360498,0.24356245577357521,0.3246348329072268
2019-06,True,0.185062561815512,0.11132030081674171,0.185062561815512,0.3669724770642313,0.17466925068140837,0.2118864495439597,0.1746692506814083,0.3,0.177627679,0.5513522221960248,0.1250380215662453,0.2,0.1,0.1119393549008215,0.14555780686302433,0.13245914019760055
2019-07,True,0.3102283615885567,0.3418924683365686,0.3102283615885567,-0.5484460694698434,0.5822327523442469,0.5942358019652398,0.5822327523442469,1.0,0.177627679,0.5511366843062552,0.3904523718716352,0.4,0.2,0.39607679366089277,0.3970676928413127,0.4026921146305703
2019-08,True,-0.3394064941699059,-0.4796140247193149,-0.3394064941699059,-0.2757352941176405,0.11231945703088961,0.13958774003275004,0.1123194570308896,0.2,0.177627679,0.550495125585692,-0.006945762243797,0.1,0.0,-0.03185050047361011,0.008065294631818348,-0.016839443597994764
2019-09,True,-0.044413442855467306,-0.09905104752795699,-0.0444134428554673,-0.552995391705069,-0.5801347491155394,-0.6259727572573301,-0.5801347491155394,-0.9,0.177627679,0.5501700104465688,-0.3483875620035859,-0.6,-0.4,-0.3580927129076798,-0.3736062594218048,-0.3833114103258987
2019-10,True,0.6092833344375574,0.30470225865639106,0.6092833344375574,0.8341056533827551,0.3043641898771228,0.3129936610956432,0.3043641898771228,0.6,0.177627679,0.5518523549344644,0.2815613688180064,0.5,0.4,0.2274593392596747,0.28632356283178606,0.23222153327345435
2019-11,True,0.6592902773726735,0.6345015724592844,0.6592902773726735,1.194852941176472,0.11565764843981874,0.06083816402759122,0.1156576484398187,0.0,0.177627679,0.5505863362349064,0.1693782958720351,0.3,0.2,0.16497513575285389,0.13919543679522017,0.134792276676039
2019-12,True,0.23923526979312384,0.3384722197667322,0.2392352697931238,0.7266121707538709,0.03898251388750018,0.029140046764642782,0.0389825138875001,0.1,0.177627679,0.5497945860040815,-0.016859898370249,0.2,0.1,0.0007673307246021631,-0.022271233507319167,-0.0046440044124680035
