report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2021-12,2022-01-11,2022Q1,1,9.63663198795535,11.176263644868087,10.766320390579091,6.268674059296806,11.23658150891361,-1.5999495209582584,-0.06031786404552264,-0.470261118334518,-4.967907449616803
2022-02-10,winter,2021-12,2022-01-11,2022Q2,2,9.50510416,10.996606953509783,10.587326152214763,5.851263957771557,15.772308516091229,-6.267204356091229,-4.775701562581446,-5.1849823638764665,-9.921044558319672
2022-02-10,winter,2021-12,2022-01-11,2022Q3,3,8.17038043,9.205172066260996,8.802496871445706,4.7070567375639305,17.578003612072624,-9.407623182072625,-8.372831545811628,-8.775506740626918,-12.870946874508693
2022-02-10,winter,2021-12,2022-01-11,2022Q4,4,6.62746481,7.205458421625928,6.941219261045148,3.511313235988806,15.69904392215021,-9.07157911215021,-8.493585500524283,-8.757824661105062,-12.187730686161403
2022-05-12,spring,2022-04,2022-05-09,2022Q2,1,14.5366564687991,13.774151052300008,14.870305673782669,14.241996235145848,15.772308516091229,-1.2356520472921293,-1.9981574637912214,-0.9020028423085602,-1.530312280945381
2022-05-12,spring,2022-04,2022-05-09,2022Q3,2,13.8649926,13.245509394123262,14.336570828872738,13.007088761623997,17.578003612072624,-3.7130110120726236,-4.332494217949362,-3.241432783199887,-4.570914850448627
2022-05-12,spring,2022-04,2022-05-09,2022Q4,3,12.749894,11.226357698285804,12.29796565926821,11.725795841368774,15.69904392215021,-2.9491499221502107,-4.472686223864406,-3.4010782628820007,-3.9732480807814365
2022-05-12,spring,2022-04,2022-05-09,2023Q1,4,7.85719611,6.23897843781284,7.262535600130608,7.523759013390307,16.393468660721577,-8.536272550721577,-10.154490222908738,-9.13093306059097,-8.86970964733127
2022-08-11,summer,2022-07,2022-08-09,2022Q3,1,19.4927708743343,18.364518788493907,18.231580704047918,16.937993248421822,17.578003612072624,1.9147672622616767,0.7865151764212825,0.6535770919752935,-0.6400103636508021
2022-08-11,summer,2022-07,2022-08-09,2022Q4,2,19.6557739,19.365001604392635,19.23093985323953,15.61213108791515,15.69904392215021,3.9567299778497897,3.665957682242425,3.53189593108932,-0.08691283423505958
2022-08-11,summer,2022-07,2022-08-09,2023Q1,3,16.1682854,13.920525624882723,13.792578697791221,11.263928160076938,16.393468660721577,-0.2251832607215789,-2.4729430358388544,-2.6008899629303563,-5.129540500644639
2022-08-11,summer,2022-07,2022-08-09,2023Q2,4,11.4594623,8.811825226634664,8.689616005841494,7.501554752870342,11.15840613352934,0.30105616647066036,-2.346580906894676,-2.4687901276878463,-3.656851380658998
2022-11-10,autumn,2022-10,2022-11-09,2022Q4,1,18.4131830570712,18.68561208124178,15.652584077304665,14.918331659670566,15.69904392215021,2.714139134920991,2.9865681590915685,-0.046459844845545106,-0.7807122624796445
2022-11-10,autumn,2022-10,2022-11-09,2023Q1,2,14.8665554,14.368101716364526,11.445408315032802,10.59622271242797,16.393468660721577,-1.526913260721578,-2.0253669443570512,-4.948060345688775,-5.797245948293607
2022-11-10,autumn,2022-10,2022-11-09,2023Q2,3,10.1921138,9.173512232192786,6.383567317372349,6.856427666974585,11.15840613352934,-0.9662923335293403,-1.9848939013365534,-4.774838816156991,-4.301978466554755
2022-11-10,autumn,2022-10,2022-11-09,2023Q3,4,6.95297995,5.700406880944329,2.999217676325307,4.709427282053328,8.048806481176504,-1.0958265311765043,-2.3483996002321748,-5.049588804851197,-3.339379199123176
2023-02-09,winter,2022-12,2023-01-10,2023Q1,1,16.3076255004732,10.91312750623816,11.008867010754896,11.655178539622803,16.393468660721577,-0.0858431602483769,-5.480341154483417,-5.384601649966681,-4.738290121098775
2023-02-09,winter,2022-12,2023-01-10,2023Q2,2,11.3077531,6.181150786532512,6.272805678914366,7.879575058232187,11.15840613352934,0.14934696647065948,-4.977255346996828,-4.885600454614974,-3.278831075297153
2023-02-09,winter,2022-12,2023-01-10,2023Q3,3,7.77590417,2.791811502786036,2.8805407391075057,5.712017202966636,8.048806481176504,-0.2729023111765043,-5.256994978390468,-5.168265742068998,-2.336789278209868
2023-02-09,winter,2022-12,2023-01-10,2023Q4,4,7.62282898,2.4563706240133114,2.5154337371762145,6.120422092716788,7.563594181986673,0.05923479801332743,-5.107223557973361,-5.048160444810458,-1.4431720892698854
2023-05-11,spring,2023-04,2023-05-10,2023Q2,1,11.6366874653985,12.090182823033972,11.253578006430994,11.57894191562876,11.15840613352934,0.47828133186916055,0.9317766895046322,0.09517187290165374,0.4205357820994209
2023-05-11,spring,2023-04,2023-05-10,2023Q3,2,8.32302304,8.964974742968463,8.15169546716505,9.337054960652436,8.048806481176504,0.2742165588234968,0.9161682617919595,0.10288898598854601,1.2882484794759321
2023-05-11,spring,2023-04,2023-05-10,2023Q4,3,8.33257222,8.39779642544077,7.588750384880321,9.752438451134438,7.563594181986673,0.7689780380133264,0.8342022434540972,0.025156202893647617,2.188844269147765
2023-05-11,spring,2023-04,2023-05-10,2024Q1,4,2.50204809,2.725459974426299,1.9587504157663502,6.279458765134148,2.0857590939023534,0.4162889960976468,0.6397008805239457,-0.12700867813600314,4.193699671231794
2023-08-10,summer,2023-07,2023-08-09,2023Q3,1,8.1866590723162,7.898487820006282,8.013400694583568,8.32252271668068,8.048806481176504,0.13785259113969595,-0.15031866117022208,-0.035405786592935584,0.27371623550417645
2023-08-10,summer,2023-07,2023-08-09,2023Q4,2,8.18874505,7.9253648932902285,8.040306392195937,8.734051887647132,7.563594181986673,0.6251508680133266,0.36177071130355554,0.47671221020926424,1.1704577056604588
2023-08-10,summer,2023-07,2023-08-09,2024Q1,3,2.54878083,2.2893477085394216,2.3982867976898845,5.293297780389331,2.0857590939023534,0.46302173609764674,0.20358861463706823,0.31252770378753114,3.2075386864869775
2023-08-10,summer,2023-07,2023-08-09,2024Q2,4,2.34805158,1.9763208781699089,2.084926590888279,6.467377280176087,2.4619743363836153,-0.11392275638361538,-0.4856534582137064,-0.37704774549533626,4.005402943792472
2023-11-09,autumn,2023-09,2023-10-09,2023Q4,1,7.4869530045711,8.60097908007471,8.077879593236846,7.970925413202956,7.563594181986673,-0.0766411774155733,1.0373848980880371,0.5142854112501727,0.4073312312162827
2023-11-09,autumn,2023-09,2023-10-09,2024Q1,2,2.72442838094152,3.0813937367753117,2.584880495154526,4.554319496008137,2.0857590939023534,0.6386692870391668,0.9956346428729583,0.4991214012521725,2.468560402105784
2023-11-09,autumn,2023-09,2023-10-09,2024Q2,3,2.60050989,2.768477494915421,2.2734714802729425,5.720158972234334,2.4619743363836153,0.1385355536163848,0.30650315853180565,-0.18850285611067275,3.2581846358507183
2023-11-09,autumn,2023-09,2023-10-09,2024Q3,4,2.23573565,2.0259425541761744,1.6979246070473903,6.63142794814589,2.3104616266815143,-0.07472597668151426,-0.2845190725053399,-0.612537019634124,4.320966321464375
2024-02-15,winter,2024-01,2024-02-14,2024Q1,1,2.86348243690547,1.427981300403932,1.9799401447015834,2.343802771322155,2.0857590939023534,0.7777233430031165,-0.6577777934984215,-0.10581894920076995,0.25804367741980183
2024-02-15,winter,2024-01,2024-02-14,2024Q2,2,2.64855616,1.467810452056859,2.019986041795304,3.484993742609294,2.4619743363836153,0.18658182361638476,-0.9941638843267564,-0.44198829458831135,1.0230194062256786
2024-02-15,winter,2024-01,2024-02-14,2024Q3,3,2.25182174,0.9385794751220166,1.4878750536973648,4.345196711484333,2.3104616266815143,-0.05863988668151432,-1.3718821515594977,-0.8225865729841495,2.034735084802819
2024-02-15,winter,2024-01,2024-02-14,2024Q4,4,2.71600921,1.0123685103914577,1.56206563999944,5.079272982064073,2.8836531940027856,-0.16764398400278546,-1.871284683611328,-1.3215875540033457,2.1956197880612875
2024-05-09,spring,2024-03,2024-04-09,2024Q2,1,2.43930764498391,2.410466880526441,2.4076611222652953,2.9492356026195026,2.4619743363836153,-0.02266669139970512,-0.0515074558571742,-0.05431321411832002,0.4872612662358873
