period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_RAW,ENSEMBLE
2012-01,1.7763845350052376,-0.21074815595364393,0.3960642480344581,0.2201206375017953,0.12804947040845271,0.23753344895668263,0.13337154999776554
2012-02,0.30800821355236874,0.21119324181626542,0.3350220165777905,0.2641818216669176,0.05976793263967888,0.11671272916813578,0.2175412531751631
2012-03,0.10235414534287557,0.42149631190726566,0.33599298517046333,-0.083054432255453,0.044845366272089925,0.19239437106536394,0.17982005777359147
2012-04,0.0,0.41972717733473885,0.3953704585807703,0.2543880349102545,0.10552985802873613,0.15722686718367032,0.2937538822136249
2012-05,0.2044989775051187,1.7763845350052376,0.41766895731796366,0.2813749680141421,0.3755149483127573,0.28486116943218504,0.7127358521625251
2012-06,0.20408163265306367,0.30800821355236874,0.43278605205364507,0.19930296739339323,0.19842714804889733,0.300806423168316,0.2846310952620761
2012-07,-0.10183299389002753,0.10235414534287557,0.6190701913033136,0.35523750210008415,0.38401364656368914,0.0007070734623458316,0.3976793206751667
2012-08,-0.10193679918449883,0.0,0.41504973449235194,0.19742119677981412,0.16088903511875774,-0.037702772574817495,0.21348431653019986
2012-09,-0.10204081632652073,0.2044989775051187,0.38374137816877146,0.14882053020652042,-0.06957575043057848,0.09058867304522143,0.1646093642266123
2012-10,0.3064351378958108,0.20408163265306367,0.36909599386187647,0.33021507572837433,0.017420926223682697,0.10584340048742698,0.2329518107865378
2012-11,-0.3054989816700604,-0.10183299389002753,0.397771157944908,0.2056419889573314,0.09364867121631554,0.31554034786936297,0.1705720353121074
2012-12,0.10214504596526286,-0.10193679918449883,0.39416735294162164,0.12113881962798793,0.11686723448762139,0.31554034786936297,0.1481145852363718
2013-01,1.3265306122449028,-0.10204081632652073,0.350124990910399,0.2666628324738998,0.15845052560538533,0.2090830262741927,0.18859307292088057
2013-02,0.10070493454179541,0.3064351378958108,0.3468978498262361,0.1823573082417615,0.21262562887709938,0.20873172642783192,0.25256073071743546
2013-03,0.1006036217303663,-0.3054989816700604,0.34822352513651456,0.10732170081866405,0.2688880740825576,0.2564945909957286,0.13672947691228587
2013-04,0.0,0.10214504596526286,0.39741059150031843,0.2517408349783832,0.1152860933624935,0.03160783323863936,0.2203811073163387
2013-05,-0.20100502512563345,1.3265306122449028,0.3143707446768585,0.13162030911066436,0.19415113154241923,0.16024208599366965,0.4083882684910629
2013-06,0.40281973816718164,0.10070493454179541,0.3797467198341221,0.20167138116316716,0.15111133395216966,0.13779832173487835,0.20977237748941832
2013-07,-0.20060180541625616,0.1006036217303663,0.5399221026117785,0.33506317806858643,0.2507057242397733,0.043257884363051696,0.31575584046285904
2013-08,-0.20100502512563345,0.0,0.3727086522361371,0.09637711172195074,-0.030915083527691983,-0.026396546955267008,0.10729625520702914
2013-09,-0.40281973816715944,-0.20100502512563345,0.37217308783613956,0.1548029847640886,0.01318395427078203,0.10755546607409963,0.09843878080107187
2013-10,0.2022244691607611,0.40281973816718164,0.35226944325847404,0.30109697831689264,0.13285533017197326,0.17302848976201685,0.284404329223331
2013-11,-0.10090817356205317,-0.20060180541625616,0.3316579138519897,0.09833614805055232,0.08124528257002525,0.2014110160178352,0.08873578807290226
2013-12,0.40404040404040664,-0.20100502512563345,0.40440212127496855,0.12820544049844285,0.1700576356865548,0.3691331467492704,0.14230074759391276
2014-01,0.1006036217303663,-0.40281973816715944,0.31913161621035696,0.21951875179008956,0.5639520588433211,0.5120009520860391,0.22815101610429453
2014-02,0.10050251256281673,0.2022244691607611,0.314020264488737,0.052556947723476494,0.10087569465526916,0.10045718993949965,0.147452190324676
2014-03,0.0,-0.10090817356205317,0.2907198759413613,0.08713621048401722,0.044992488889607295,0.044072414952777715,0.08441860753407228
2014-04,0.0,0.40404040404040664,0.3688077084347572,0.23365630767220852,0.1147362502758573,0.10069315128798328,0.2526355531679431
2014-05,0.10040160642570406,0.1006036217303663,0.331743543349884,0.06930226577184487,-0.0708280198883895,0.03522728123239973,0.0840050616966609
2014-06,0.0,0.10050251256281673,0.3965521040151637,0.09831781720153628,-0.04983294007666893,0.0017467066282523338,0.11062584167673228
2014-07,0.30090270812437314,0.0,0.3537665530732859,0.21384969597600462,-0.11244192204812554,-0.03373682881781287,0.08666672675309386
2014-08,-0.09999999999998899,0.0,0.3510516950611358,0.06360224747992721,-0.14150671436952586,-0.08875673038288608,0.04445664032862796
2014-09,-0.30030030030031574,0.10040160642570406,0.33600311369454217,0.08306941726561576,-0.2463291557238595,-0.10701861557364796,0.043236386881488786
2014-10,0.20080321285140812,0.0,0.3354344609255854,0.20310737735551862,-0.11666532570899221,-0.09069102209105726,0.09472776042844626
2014-11,-0.30060120240480437,0.30090270812437314,0.34770794254779686,0.07244750190244362,-0.012197485454034065,0.03945105381799266,0.14641620761726384
2014-12,0.0,-0.09999999999998899,0.33528823566444865,0.0730182142104918,-0.029456710124881973,-0.055352208469373804,0.05943941985940957
2015-01,0.0,-0.30030030030031574,0.3688007536696262,0.195882506711125,0.5191223990068261,0.6285224418163305,0.21225951294919548
2015-02,0.20100502512563345,0.20080321285140812,0.31018603925092614,0.034253660885477266,0.11671117690919859,0.059437466399522854,0.14045267544930773
2015-03,0.10030090270811698,-0.30060120240480437,0.28536212305013925,0.03965426709384791,0.11717859857681416,0.05679299647685154,0.024029588080023465
2015-04,0.30060120240480437,0.0,0.3471266403856501,0.17043914176701958,0.0591690815276164,-0.05297186998566571,0.13378666818639087
2015-05,0.29970029970030065,0.0,0.2790499762684813,0.009255742692227481,-0.04441288561536547,-0.08794632626522804,0.04129277034485501
2015-06,0.09960159362549792,0.20100502512563345,0.321140645593875,0.0355132699184932,0.03758659099837415,-0.08482969425673276,0.1272145684916195
2015-07,-0.09950248756218638,0.10030090270811698,0.32285077666771245,0.18384459575072004,0.012641638978655957,-0.08464343204277741,0.14887415408724794
2015-08,-0.19920318725099584,0.30060120240480437,0.3501000785794812,0.03966518587674306,-0.11322328563687711,-0.16228321898443168,0.1119876828228154
2015-09,-0.1996007984031989,0.29970029970030065,0.3390115954666564,0.05430753072964929,-0.22170865561263578,-0.23109833078875203,0.0775641150647077
2015-10,0.0,0.09960159362549792,0.36562053831793445,0.20726932670343806,-0.052550633794353395,-0.05557932175270736,0.1407786002626431
2015-11,-0.40000000000000036,-0.09950248756218638,0.3599769544293085,0.05015002564027615,-0.06702064794008365,,0.039798052358735334
2015-12,-0.10040160642569296,-0.19920318725099584,0.3258787247815098,0.0088146076658321,0.2686908745641158,,0.09640280019758038
2016-01,0.6030150753768782,-0.1996007984031989,0.2937679774406337,0.1573321670700795,0.17135136786436744,,0.10228078650057101
2016-02,0.09990009990010762,0.0,0.2788238453351327,0.0318298360513951,0.11527512911678343,-0.08469126443551024,0.09892261611025863
2016-03,-0.09980039920161055,-0.40000000000000036,0.2759911417357769,-0.024749446921254747,0.15073071053545656,-0.15473094602850065,0.013096043536275637
2016-04,0.5994005994006013,-0.10040160642569296,0.2970022238840782,0.11520772899903854,0.13548701413867936,-0.16500084169011214,0.11051184535331798
2016-05,-0.19860973187686426,0.6030150753768782,0.25185311449028797,0.032983908891732555,0.05274819175207549,0.05065126628165716,0.19867806000536153
2016-06,0.09950248756218638,0.09990009990010762,0.3022622886657101,0.005289200800679031,0.06643471652399832,0.14535248090616565,0.09996977260439008
2016-07,0.29821073558649047,-0.09980039920161055,0.39067429266868653,0.1474940328590224,0.033861597371567284,0.07542670746483679,0.11214908972408212
2016-08,-0.09910802775026095,0.5994005994006013,0.32225769917186736,0.021229236470185403,-0.2246466997688355,0.3201329689854248,0.10788659067209183
2016-09,-0.29761904761904656,-0.19860973187686426,0.29763624199056493,0.04056840971938617,-0.22573090629160836,-0.14994162589740842,-0.030200210774385887
2016-10,0.29850746268655914,0.09950248756218638,0.38646532857886023,0.16205439621681997,-0.042868335842710124,0.00022101471266299278,0.13262855581063743
2016-11,0.3968253968253954,0.29821073558649047,0.27684840306723946,0.006935104896024308,-0.13225323044893245,-0.0698396172479164,0.07540929430340013
2016-12,0.29644268774702276,-0.09910802775026095,0.3193719278304136,0.05514901945785208,-0.045163551737718806,-0.04053429381823076,0.06606497516317283
2017-01,0.7881773399014858,-0.29761904761904656,0.33727117968521225,0.1476958351087953,0.20590580729899835,0.05362095272465376,0.13666710710334515
2017-02,0.3910068426197455,0.29850746268655914,0.2801324561401341,-0.01664940630274897,0.19930509207078237,0.20507243004765158,0.17496847847157937
2017-03,0.0,0.3968253968253954,0.26247476350681515,0.0451910938015527,0.20397542200754343,-0.09170907777335999,0.2093829561460534
2017-04,0.0,0.29644268774702276,0.3502981639873454,0.2089987347779833,0.18596183387954776,0.005781159453433414,0.2576932319752574
2017-05,0.19474196689386325,0.7881773399014858,0.3679682243738257,0.04478164459927392,0.2468555294856248,0.09926963750600978,0.314393002516637
2017-06,0.0,0.3910068426197455,0.3586374933199788,0.10556991488827422,0.41339423411579584,0.2852057720178502,0.30910941838679956
2017-07,0.4859086491739495,0.0,0.4212539797968169,0.257335779458662,0.28979200489195445,0.18390191897654226,0.26602769679048516
2017-08,-0.09671179883946612,0.0,0.35565818117080533,0.03963132722724794,0.40424626345374964,0.06218407271255108,0.21760962950005125
2017-09,-0.09680542110357404,0.19474196689386325,0.2988347137468965,0.07726482973928334,0.654582471450297,0.06195659945435093,0.30348653204543724
2017-10,0.4844961240310086,0.0,0.29942881910552566,0.25467797399547987,0.2973061340250067,0.027186780939845556,0.22923002029183742
2017-11,0.0964320154291265,0.4859086491739495,0.32863967960746626,0.05754720145497888,0.44006305650896,0.09631555878880475,0.3011862555184345
2017-12,0.09633911368016612,-0.09671179883946612,0.30172930492383737,0.07595824514098823,0.21072945503109056,0.12037250364695555,0.141100855376438
2018-01,0.5774783445620768,-0.09680542110357404,0.36289003313724855,0.24998279329120676,0.3639523098063094,0.17430394640083335,0.24625445371376414
2018-02,0.0,0.4844961240310086,0.2815276922042153,0.02747126617075546,0.1836412073103813,0.16213446826163044,0.2080897233677367
2018-03,-0.0956937799043045,0.0964320154291265,0.28744747775990276,0.08653548346343576,0.13409155072334217,0.1408341070175034,0.14560352769305074
2018-04,0.2873563218390718,0.09633911368016612,0.36636847076643864,0.2719829917749531,0.3273689656181266,0.17455279680556157,0.2762236592254453
2018-05,0.47755491881567025,0.5774783445620768,0.312892025381642,0.04974221957550018,-0.031868159336978175,0.09552763296887155,0.18157163449487473
2018-06,0.3802281368821214,0.0,0.31579668301872843,0.10300364348873838,0.09318903221493553,0.12632733719158348,0.13611230368038843
2018-07,0.18939393939394478,-0.0956937799043045,0.3765176906579103,0.2776060371444756,0.3330211803142672,0.20947650026829684,0.24467543109332307
2018-08,0.0945179584121103,0.2873563218390718,0.290797882960475,0.027030472687757934,-0.059369891849303184,0.09297947608588036,0.13098299729930885
2018-09,-0.2832861189801861,0.47755491881567025,0.28441221811083006,0.10572428110362386,-0.030641870915360532,0.13203938604018817,0.19693881179115416
2018-10,0.37878787878788955,0.3802281368821214,0.34416044926293754,0.3270769058345723,0.07854145554686623,0.17220795046602563,0.2723099410229612
2018-11,-0.09433962264150386,0.18939393939394478,0.36907511303360613,0.08138112325808405,0.3112416376703748,0.24079201593160013,0.234328508039013
2018-12,0.09442870632672129,0.0945179584121103,0.35017849064957024,0.097053457798844,0.1749088433151524,0.24868468202925542,0.17897152530332106
2019-01,1.037735849056598,-0.2832861189801861,0.31581686352885185,0.29889278638197403,0.5823406382749866,0.6699013231872619,0.26959611797996624
2019-02,0.18674136321195078,0.37878787878788955,0.29988500678231667,0.06087650421343238,0.24891333140367145,0.21530722571564886,0.2290234860719476
2019-03,0.18639328984155767,-0.09433962264150386,0.24915685731602608,0.06786848246149574,0.08593562922253045,0.22116980548514745,0.08960337235519948
2019-04,0.09302325581395099,0.09442870632672129,0.3414103552971938,0.300281230758236,0.17038041418057753,0.09757636323969164,0.23753200063639418
2019-05,0.6505576208178487,1.037735849056598,0.2812766273959195,0.08075574768111515,0.41913345895774656,0.23509729050898362,0.39704273998425293
2019-06,0.1846722068328699,0.18674136321195078,0.32018185085141343,0.13312709128861885,0.26434488091004604,0.12811863223811593,0.23080753887915625
2019-07,0.36866359447005337,0.18639328984155767,0.4479062724086351,0.3527969686766258,0.5458989305315086,0.1799009971796514,0.41333107907980393
2019-08,0.09182736455464191,0.09302325581395099,0.31851562447195936,0.06940212177587485,0.0551214375736613,0.1010530853567048,0.12676092273768197
2019-09,-0.5504587155963248,0.6505576208178487,0.3218432345649013,0.12404953772076002,0.37555680301597133,0.3505397276780508,0.3441010894488305
2019-10,0.46125461254613587,0.1846722068328699,0.31299240849306614,0.38389505595958695,0.24726610938399796,,0.2913160969859577
2019-11,0.2754820936639035,0.36866359447005337,0.39012080200765237,0.11746143493158362,0.4745116649495825,0.3856953499378102,0.33318541614600283
2019-12,0.1831501831501825,0.09182736455464191,0.32063826555772657,0.10614258150883726,0.08501857704579659,,0.1522511735738224
2020-01,1.4625228519195455,-0.5504587155963248,0.3374650604397637,0.35583037212520663,0.7088695915899744,0.16251468963802865,0.2963344432218353
2020-02,0.2702702702702675,0.46125461254613587,0.29096313489575637,0.06969392838641508,0.19992073796589624,0.10668850522734985,0.2304738347140779
2020-03,-0.08984725965857088,0.2754820936639035,0.21121183520132417,0.080642702951182,0.09291477416905775,0.14767338971634247,0.14981296965459767
2020-04,-0.17985611510791255,0.1831501831501825,0.3584987017233125,0.3989132948754308,0.10794305227248557,0.2527722193941584,0.2631632775702985
2020-05,0.3603603603603567,1.4625228519195455,0.33420384103642137,0.13211858004677723,0.42036890227618745,0.15642930737151342,0.49736982193734947
2020-06,0.6283662477558183,0.2702702702702675,0.3412541434383996,0.1687390541897516,0.2907691027550047,0.30852651179056234,0.2668119518426223
2020-07,0.4460303300624524,-0.08984725965857088,0.5142832219010084,0.4623194221977755,0.5490410104208594,0.11219521578021402,0.4171069692036433
2020-08,0.0,-0.17985611510791255,0.3247427742237181,0.07340074075653347,0.05906529884954253,0.11111874676902789,0.09552149901638608
2020-09,-0.6216696269982114,0.3603603603603567,0.26925025860399276,0.10151461002533124,-0.0974822217793764,0.19638313856303058,0.12159648191322447
2020-10,0.17873100983019086,0.6283662477558183,0.26609175607389984,0.4657082104269245,0.1152146592675108,0.2225742518997665,0.3154020023213072
2020-11,0.0,0.4460303300624524,0.3524831648586611,0.16066421821341254,0.20306291705166027,0.33366750668156864,0.26407607020036555
2020-12,-0.1784121320249632,0.0,0.38782911984316215,0.10842936040297546,0.13663997195576355,0.22970948876685043,0.16930203154879453
2021-01,1.3404825737265424,-0.6216696269982114,0.3482105766147232,0.41007748430176394,0.8645001835926387,0.8377669157801536,0.4075968656382416
2021-02,0.17636684303350414,0.17873100983019086,0.2677841378477877,0.0903526404214256,0.1984489721345706,0.2942634190937166,0.18433707180071512
2021-03,0.17605633802817433,0.0,0.18886463003017293,0.04710058010359783,0.14179931814981886,0.17005666312089632,0.1090231413101776
2021-04,0.5272407732864748,-0.1784121320249632,0.3049932895847878,0.4024792438537502,0.1614131455305635,0.16806728617288935,0.20588320540677785
2021-05,0.17482517482516613,1.3404825737265424,0.27540636983394096,0.11278799307039283,0.16320210717790104,0.2577964419452319,0.33114564271758523
2021-06,0.523560209424101,0.17636684303350414,0.28101332133589385,0.11063764220002575,0.14514872440885065,0.27205201701761006,0.1710124253986085
