period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_sqPCA,TVW_QRF_RAW,TVW_QRF_WIDERAW,TVW_QRF_WIDERAW_MF1,BVAR,ENSEMBLE
2012-01,1.7763845350052376,0.41972717733473885,0.40536230644928906,0.3544674947939016,1.0666259936789197,1.2004915594827938,0.7602725162845227,1.0808678560026006,1.4308340438214298,0.1812731223520025,0.5615457430642123
2012-02,0.30800821355236874,1.7763845350052376,0.6562695784784546,0.619443685775505,0.23790504688011102,0.37418943772807944,0.27756319860822604,0.237559388349771,0.19383327295455052,0.1667839822644394,0.8225007115348271
2012-03,0.10235414534287557,0.30800821355236874,0.5482459480711006,0.23274369350540414,0.1360217948533789,0.4534060223357593,0.27757645345294263,0.21769327831153457,0.17019004087635348,0.18754248865128523,0.3062549124955631
2012-04,0.0,0.10235414534287557,0.5024094163527171,0.33670212140910794,0.2581017246269421,0.33077874124546125,0.2828169627411749,0.2929163204096574,0.23038825762413917,0.11439557206318948,0.2998918519329107
2012-05,0.2044989775051187,0.0,0.31568070591116915,0.09841613140567457,0.21820067372762347,0.25356824787380544,0.30050076852662255,0.17717737074718454,0.07961512430262907,0.17552914292878072,0.1580743777611168
2012-06,0.20408163265306367,0.2044989775051187,0.3188498292307737,0.14662715865214515,0.24915400081971795,0.25498584614658565,0.12085543647064433,0.15589556707171118,0.06589289499968097,0.19492612823562386,0.2297824915519389
2012-07,-0.10183299389002753,0.20408163265306367,0.32832445327798476,0.3462985144908794,0.2242311542964751,0.3239153122116925,0.23448120702751926,0.26368823254662616,0.20399788437369243,0.2290426172605159,0.26839367466087405
2012-08,-0.10193679918449883,-0.10183299389002753,0.2954659515989643,0.08878126852754065,0.07941647297016183,0.03219370106107777,0.06804401895248974,0.08961515645501905,0.03614368040027727,0.21551356242988837,0.0963030371266601
2012-09,-0.10204081632652073,-0.10193679918449883,0.262958912399068,0.03936845806211629,0.07126645172414922,-0.03393692471186139,0.10885485344460487,0.09561355873012484,0.06848815600413431,0.1876944710374984,0.07447640187152854
2012-10,0.3064351378958108,-0.10204081632652073,0.23051581128875637,0.207824062142279,-0.010142402981902764,0.022790540584126853,0.12042934281484893,0.026951973421665547,-0.017140492658394464,0.1627277739288753,0.07119967338839127
2012-11,-0.3054989816700604,0.3064351378958108,0.29938655700244615,0.18688961336609203,0.19042525145670647,0.23224661212100234,0.3162447661101131,0.19677184664047692,0.1227783181682756,0.15386952445211097,0.23248656168476312
2012-12,0.10214504596526286,-0.3054989816700604,0.23449938510907006,-0.014766225651609566,0.017662600274111196,0.0006420024495374059,0.1073728447017159,0.05593451016342864,0.011190552572892636,0.1936040605909699,-0.0015270673527075264
2013-01,1.3265306122449028,0.10214504596526286,0.2809617691746132,0.24723895126620699,0.9738122283774703,1.1041506326974646,0.9967522160948553,1.1077566549690585,1.425605429480229,0.2037742137893704,0.5001717828997645
2013-02,0.10070493454179541,1.3265306122449028,0.47036358452535254,0.40313576122422257,0.1818600385762245,0.1776679758448722,0.19566596232847064,0.12408026165468038,0.09076157601804942,0.15452845769841625,0.47483395784697985
2013-03,0.1006036217303663,0.10070493454179541,0.4247864374457675,0.20625247180258732,0.09266579722724747,0.10834591210924757,0.09585091133788917,0.08535221164004268,0.054746172260024865,0.21855047580072626,0.18948887575801368
2013-04,0.0,0.1006036217303663,0.4295783700037314,0.30726119798168083,0.19643272269708592,0.09688254472468,0.16103828859653496,0.1056586677792933,0.06335719042587286,0.14162841223852293,0.2553571566085593
2013-05,-0.20100502512563345,0.0,0.28561305692628536,0.001434233070168947,0.12357879921094632,0.11622868791792275,0.09634082943770379,0.09616401580537669,0.05375383073964983,0.1987722788227875,0.1082492871996517
2013-06,0.40281973816718164,-0.20100502512563345,0.23966661905361192,0.07855900188474993,-0.01194462940839545,-0.06351545173263917,-0.0033421492236546065,0.04187002871754005,-0.03518005673239508,0.21567368417945212,0.029844999708809907
2013-07,-0.20060180541625616,0.40281973816718164,0.3116850251535358,0.3640507302169854,0.14267550431140116,0.16158185572692554,0.007921003863759471,0.10975779865189053,0.06664775140641568,0.1664280643668268,0.27956939881076964
2013-08,-0.20100502512563345,-0.20060180541625616,0.2473302458760975,-0.035527378082288535,0.00022535387148269373,-0.08891485105596013,-0.022485502893782077,-0.006651947175637733,-5.750489542472851e-05,0.21633862399598286,0.011235871502999198
2013-09,-0.40281973816715944,-0.20100502512563345,0.24684340579700517,0.04809016860669285,-0.034666544972501316,-0.07069880452501404,-0.177973948664072,-0.2085692517066791,-0.3377947639357209,0.19366646524547992,0.018637102330444133
2013-10,0.2022244691607611,-0.40281973816715944,0.14643361516338316,0.07512270090819007,-0.04294628409097377,-0.10099445766653552,-0.10097346687966753,-0.07321951312554445,-0.07844919131536676,0.20088623618303122,-0.03666635716713942
2013-11,-0.10090817356205317,0.2022244691607611,0.22910994814282,0.037357661547004234,0.07869421048920207,0.021089168630161314,-0.03788304568879156,-0.028103720663166798,-0.009341002543968831,0.19450316096874584,0.12220352346576557
2013-12,0.40404040404040664,-0.10090817356205317,0.21563067911911543,0.05189515508070225,-0.013276675139624626,-0.165052798638185,0.0718813575698261,0.12277368926419419,0.09145169582496397,0.24804628004772272,0.03587996782803428
2014-01,0.1006036217303663,0.40404040404040664,0.33322961580382954,0.31512105349065844,0.979519708971047,1.0822549893382571,1.0745512015731011,1.0656739159018538,1.1141125152724998,0.24249316579154068,0.5765094052375639
2014-02,0.10050251256281673,0.1006036217303663,0.3012571166764587,0.032888340618997536,-0.034883110812767494,-0.045581913715601295,0.05363524093637106,0.056700063888420284,0.06605776760799023,0.207862571641533,0.0942390862559271
2014-03,0.0,0.10050251256281673,0.3211021814119573,0.11044080522971939,0.07054337486511103,0.04209755087381975,0.00045641085163145446,0.0013927812308009557,0.04339325136996401,0.1823391564856252,0.14767870749252984
2014-04,0.0,0.0,0.2716083373585609,0.18650461153045972,0.038732322838034065,-0.006224015166673007,-0.09384493243062174,-0.04858973672659502,-0.047910258146381925,0.19662140146953438,0.1279591767336491
2014-05,0.10040160642570406,0.0,0.25999924169949573,0.0020189166082432257,0.05038598123114841,0.0002525602362304969,-0.012883216464786235,0.00018291660526925107,0.00031304319263709594,0.1883331053009987,0.07349225062414831
2014-06,0.0,0.10040160642570406,0.26593750743827627,0.09384996146540336,0.05679288950329929,-0.009983032206538619,0.03218091552934193,0.04702627849986713,0.04458286772060567,0.18158865709619984,0.1289928830721499
2014-07,0.30090270812437314,0.0,0.25779912815878203,0.18301694896403103,-0.006333569941548652,-0.05429803549279963,0.00018291660526917913,0.041134386793405614,0.06454588891075357,0.2048910721254191,0.11185845862924954
2014-08,-0.09999999999998899,0.30090270812437314,0.3092484652703334,0.09314400385898969,-0.05469256999992754,-0.08257489141659796,-0.0559193467945515,-0.028701193350178334,-0.048627588695410576,0.17349498692901522,0.16117056417966172
