origin,model,level,gap,phi,rho,gamma,sd_eta,sd_eps,sd_e,n,status
2019-08,TARGET_ML,0.16569763039612237,0.05910103715012016,0.5275125128540317,0.9810051557945234,[],0.005424264285645481,0.28841811111967613,0.48686297391700767,342,converged
2019-08,TARGET_FX_ML,0.16668755194869345,0.0628796949448468,0.528614449948604,0.9813711206179223,[0.0034133291883294736],0.0001397849626916383,0.2871517443512308,0.48746108743143124,342,converged
2019-08,TARGET_U_FX_ML,0.16690809943576157,0.0779376789169475,0.5293240254251582,0.9817729741479562,"[-0.1080116094664366, 0.004196727692740704]",0.00011271066930949233,0.2847678402200493,0.48858199780101697,342,converged
2019-09,TARGET_ML,0.1661030337973958,0.10338194077679923,0.5277224607431958,0.9809915459475611,[],0.005197254058034906,0.2883156169910742,0.4861246012085685,343,converged
2019-09,TARGET_FX_ML,0.16666588521649117,0.1053515636715833,0.5288544984731192,0.9813845906406479,[0.003434321534851949],3.1646520838640346e-05,0.2868779693955968,0.48679153895843974,343,converged
2019-09,TARGET_U_FX_ML,0.16687580530885956,0.09562248945216813,0.5297203692849123,0.9817736018239716,"[-0.10497881290722658, 0.004195376703504073]",0.00013561413591745065,0.28449095628517984,0.48796655965826347,343,converged
2019-10,TARGET_ML,0.16554420027942937,-0.039246631012220354,0.5273801141444503,0.9810070190653976,[],0.005427088547035707,0.28742521779275804,0.48601353668212677,344,converged
2019-10,TARGET_FX_ML,0.1666290197344369,-0.0398112732337426,0.5285794976912035,0.9813735686526172,[0.0034267813221832747],0.00034834960075714924,0.28618225127280206,0.48660479600647216,344,converged
2019-10,TARGET_U_FX_ML,0.16683845986926932,-0.038737016727771696,0.5294573517368221,0.9817612714843591,"[-0.10388426793755116, 0.004189898920975429]",6.627646947792134e-05,0.2837092609270259,0.4877937498388577,344,converged
2019-11,TARGET_ML,0.16605503387140144,0.06705120029297576,0.5276036249971557,0.9809997735496035,[],0.005271086923448807,0.28625718874215095,0.4865138743718158,345,converged
2019-11,TARGET_FX_ML,0.16660987379879152,0.0634274139351006,0.5287394472314256,0.9813836646605106,[0.003412682831282208],5.021573650513336e-05,0.28490483837212593,0.48713779709294935,345,converged
2019-11,TARGET_U_FX_ML,0.1668115676801727,0.05765389828647068,0.5296748239049711,0.9817695576544564,"[-0.10320755158597449, 0.00415909660715759]",0.00011757741968500368,0.28251284178068947,0.48832713794805216,345,converged
2019-12,TARGET_ML,0.16634055022603866,0.09186132613958911,0.5276666279835707,0.9809971956654056,[],0.0051540805117609575,0.28615441005597697,0.4856339199291789,346,converged
2019-12,TARGET_FX_ML,0.16658641673815122,0.09122848829780902,0.5288044690222974,0.9813912919630492,[0.0034145267361917653],4.176951374019919e-05,0.28475153385280766,0.4862960002941645,346,converged
2019-12,TARGET_U_FX_ML,0.16676773439060055,0.08307408413210254,0.5297473219596371,0.9817440104375179,"[-0.0951760445681244, 0.004100038357154141]",2.3198605499635695e-05,0.28243319937468847,0.48743210887667704,346,converged
2020-01,TARGET_ML,0.16643307150632283,0.07148925057848858,0.527789473509592,0.9809951431898104,[],0.0051041722197700005,0.2857344391892202,0.48494297464167274,347,converged
2020-01,TARGET_FX_ML,0.16656057287367382,0.07355119187218687,0.5289033048832276,0.9813930215678514,[0.0034172324381675544],3.5399505574680026e-05,0.28430917175840476,0.4856058669172911,347,converged
2020-01,TARGET_U_FX_ML,0.16674766537464542,0.0762744276454642,0.5299034699113232,0.9817618564083123,"[-0.098526951840024, 0.0041296448899450925]",6.738993617019845e-05,0.2819580850101501,0.4867467085039044,347,converged
2020-02,TARGET_ML,0.16673853451523973,0.09442379721643152,0.5289553967716327,0.9810191548372601,[],0.005219045373222426,0.2851232614106839,0.4827562062017529,348,converged
2020-02,TARGET_FX_ML,0.16654206923607454,0.09385857427100003,0.529973501499699,0.9814104884876907,[0.0034090797357124196],0.00013149585529150518,0.28383584499096487,0.4834476207332649,348,converged
2020-02,TARGET_U_FX_ML,0.16676192607806561,0.09847631721108202,0.5313982249483772,0.981845470812778,"[-0.1165387474904146, 0.004244310890918388]",2.771711903423615e-05,0.2811655412542842,0.48457627129421615,348,converged
2020-03,TARGET_ML,0.166789869440945,0.06688792319047612,0.5291342340895228,0.981018214057088,[],0.005174878115728146,0.2846993152703923,0.4820910356186755,349,converged
2020-03,TARGET_FX_ML,0.16651409547070817,0.0630239138073655,0.5302303628046308,0.9814051845673647,[0.003404800186948235],0.0001610855204090739,0.2833901379005804,0.4827127290760796,349,converged
2020-03,TARGET_U_FX_ML,0.166731676143861,0.06076610438578914,0.5316718127022274,0.981844047624355,"[-0.1172964877132722, 0.004236957614611467]",0.00020716813758987792,0.28068999102431624,0.48389849089043185,349,converged
2020-04,TARGET_ML,0.16653547138629518,-0.006425415022008885,0.5289639128089085,0.9810138221957532,[],0.0051235021083235275,0.28425402664711324,0.4814930562271846,350,converged
2020-04,TARGET_FX_ML,0.1664906016502895,-0.010621695379824363,0.5300560392587105,0.9814096806150158,[0.0034223833970212754],7.024134017027814e-05,0.28289465068782416,0.4821020157965889,350,converged
2020-04,TARGET_U_FX_ML,0.16670560477318241,-0.0071030997656976735,0.5313359305021268,0.9818475636969763,"[-0.11777405521102755, 0.004264397611611412]",4.802404924269735e-05,0.28027196303117013,0.4833241732975683,350,converged
2020-05,TARGET_ML,0.16597784309279073,-0.10998768111594065,0.5289321938083863,0.9809876343298302,[],0.004883233907554907,0.28415975751087513,0.48094118938478225,351,converged
2020-05,TARGET_FX_ML,0.16646305941426798,-0.11506635590017307,0.5300658291230941,0.9814070105838577,[0.0034763302844646885],0.00040660174183843544,0.2826508370054201,0.48159946318821856,351,converged
2020-05,TARGET_U_FX_ML,0.16654587270500745,-0.11481194591058594,0.5308011692763341,0.9815843235972977,"[-0.04208492696064407, 0.0037787515879913265]",0.00012042722935107847,0.28134139797805263,0.4823211645241764,351,converged
2020-06,TARGET_ML,0.16624271554959924,-0.0005204085790611879,0.5284713015701479,0.9810013945928151,[],0.004960151957750522,0.283534854546274,0.48096974832219735,352,converged
2020-06,TARGET_FX_ML,0.16644122345276113,-0.009254829904416971,0.5296207262886483,0.9814087379346342,[0.0034320174799495357],6.586292525901521e-05,0.2820277717160581,0.48168080905074234,352,converged
2020-06,TARGET_U_FX_ML,0.16650923042308366,-0.021599783464412214,0.5306836820339716,0.9815619196683305,"[-0.0408266609833907, 0.0037103052230253158]",0.0004346080572208394,0.28066467321413374,0.4823762906527253,352,converged
2020-07,TARGET_ML,0.1669143241829124,0.14431499068674467,0.5281609647695146,0.981001050678517,[],0.00494562189049917,0.2837381723019687,0.4805224364695991,353,converged
2020-07,TARGET_FX_ML,0.1664260700450216,0.14873417201707195,0.529174875545558,0.9814280791535779,[0.0035057019854533274],4.196170222499229e-05,0.28227021426167126,0.481178929718642,353,converged
2020-07,TARGET_U_FX_ML,0.16661638210529886,0.13004614997337877,0.5305093689043529,0.9818336214961305,"[-0.1083293410382845, 0.004280511007623916]",7.452721856381711e-05,0.2800609453521832,0.4819945220018375,353,converged
2020-08,TARGET_ML,0.16709016927023193,0.11124450559238896,0.5284588066450681,0.9810191152986338,[],0.005016468917154003,0.2834194377746388,0.47971496790771556,354,converged
2020-08,TARGET_FX_ML,0.16641058528480462,0.1283050609995856,0.52945997802048,0.9814486072615154,[0.003553196929228892],4.333334782635545e-05,0.28189262883092225,0.4804080597278929,354,converged
2020-08,TARGET_U_FX_ML,0.16658997595676245,0.10773473577335185,0.5307279992174846,0.9818353934891845,"[-0.10291046955395407, 0.004299905122566002]",9.685219030901594e-05,0.27989198269238713,0.4811574702730352,354,converged
2020-09,TARGET_ML,0.1672756152805993,0.08455534465417074,0.5288769015041781,0.9810492942338043,[],0.005163631397029539,0.2826261473321996,0.4795904220679083,355,converged
2020-09,TARGET_FX_ML,0.16639627152370087,0.1058087142010744,0.5298750594655076,0.9814720845358573,[0.003596804205588778],3.7879307465719966e-05,0.28111123330231036,0.48027550688840426,355,converged
2020-09,TARGET_U_FX_ML,0.1665805844724006,0.10057249637068694,0.5309640414292565,0.9818717770472869,"[-0.10605381909346528, 0.004371023868973825]",4.0987503657178456e-05,0.2792177477641238,0.48094754093535874,355,converged
2020-10,TARGET_ML,0.16658302959218596,-0.06225259791306024,0.5284134154391913,0.981006378714313,[],0.004771470773150422,0.2822563840832482,0.4793689228824447,356,converged
2020-10,TARGET_FX_ML,0.16635440632255677,-0.04379823502408843,0.529269231689571,0.981424957515512,[0.003409521347439089],2.9505318014320274e-05,0.28070409366813626,0.48009026414656963,356,converged
2020-10,TARGET_U_FX_ML,0.16653261004068315,-0.047133280484279436,0.5304028143080158,0.9818234376403847,"[-0.1073905707245826, 0.004199252236897432]",0.00010605236616557618,0.278793578840503,0.48078716340153277,356,converged
2020-11,TARGET_ML,0.16661488616432393,-0.015240922789844288,0.5284275914541527,0.9810066961001952,[],0.004727743683795491,0.2821725677736183,0.4781372363568274,357,converged
2020-11,TARGET_FX_ML,0.16633608500683986,0.0004477708439424768,0.5291190097262074,0.9814339363198828,[0.0034222398981416545],0.0001099435295156199,0.2807378254463548,0.47878844696072154,357,converged
2020-11,TARGET_U_FX_ML,0.16651250999533462,0.0008782653742331632,0.5304530524442891,0.9818343505128386,"[-0.10649401525972886, 0.004203286510427657]",0.00012572860377891329,0.2787390508114583,0.4795282095559059,357,converged
2020-12,TARGET_ML,0.1665359512419484,-0.015710702481342584,0.528430162766952,0.9810054976231309,[],0.004662490736677057,0.2819335222179152,0.4774602280626848,358,converged
2020-12,TARGET_FX_ML,0.1663113654768399,-0.006418748654261651,0.5292140397821977,0.9814274592696934,[0.0034147995311376183],3.495473736901165e-05,0.28040889816119297,0.47815596210309774,358,converged
2020-12,TARGET_U_FX_ML,0.16648369924594303,-0.013032503068083916,0.5304877288506273,0.9818255547053367,"[-0.10494692280912993, 0.004186486301112471]",5.4220737191475696e-05,0.27844797539576255,0.4788540920075536,358,converged
2021-01,TARGET_ML,0.16619856200741723,-0.07454441180568766,0.5284340239918387,0.980979713431786,[],0.004366475895763103,0.2818509131358528,0.47675929182147114,359,converged
2021-01,TARGET_FX_ML,0.1662831582030834,-0.06300945514929497,0.5291306860899936,0.9814099953772126,[0.003337938819527058],7.978987340918588e-05,0.28035776945836643,0.47742272339168357,359,converged
2021-01,TARGET_U_FX_ML,0.16644444771299682,-0.06376365905332697,0.5304386023231322,0.9817921119423266,"[-0.10030010414639683, 0.004078876472971421]",4.970921957677846e-05,0.2784084045795503,0.4781796568416974,359,converged
2021-02,TARGET_ML,0.1663569076758355,0.002285919329221016,0.5285026806878322,0.9809911606040331,[],0.004471508182479939,0.2812044329320711,0.4760448700651027,360,converged
2021-02,TARGET_FX_ML,0.16626832648106837,0.02021931958190881,0.5292998064093374,0.981425847474782,[0.003398082416744006],0.00010597986986247775,0.2796297007852614,0.47675988669820424,360,converged
2021-02,TARGET_U_FX_ML,0.16623447612147804,0.022559879831882443,0.5286224678374288,0.9813369832116839,"[0.021376522371794077, 0.0032387480322517764]",3.9581054871405826e-05,0.28057058919450456,0.47617785618324765,360,converged
2021-03,TARGET_ML,0.16636283711631086,0.006248259760374242,0.5284090552479027,0.9810007034891725,[],0.0045154166503536645,0.28085638846338973,0.4753291824982217,361,converged
2021-03,TARGET_FX_ML,0.1662478894094181,0.021576070613052785,0.5291480333112032,0.9814264812077518,[0.003396356110653419],3.871810407510509e-05,0.2793951263457865,0.47598545620099625,361,converged
2021-03,TARGET_U_FX_ML,0.16621764489213742,0.023316164728395896,0.5285118757741225,0.9813459502792528,"[0.0208713999467097, 0.003240394851616585]",6.542245262560895e-05,0.2802060384723911,0.4754651379286884,361,converged
2021-04,TARGET_ML,0.16654188902769088,0.05257014780534494,0.5283599896035767,0.9810012155725569,[],0.004512802405396603,0.28053630868260687,0.47470309347978956,362,converged
2021-04,TARGET_FX_ML,0.166228654480256,0.0657407719283884,0.529134801537396,0.9814288675173137,[0.003444447442736088],4.011636306521473e-05,0.27900997287289825,0.4753682524460508,362,converged
2021-04,TARGET_U_FX_ML,0.16619992109668227,0.06511414038306641,0.5285755167015922,0.9813511466921855,"[0.021309987945907598, 0.0032897239848054664]",0.00010626653740383368,0.27983761806711743,0.47485131782938894,362,converged
2021-05,TARGET_ML,0.1669625635587363,0.12564900897250414,0.5282181941671702,0.9810121853675131,[],0.004619988425767373,0.28075505106978316,0.47399485122213375,363,converged
2021-05,TARGET_FX_ML,0.16622423847804726,0.13927159934369746,0.5290910870528678,0.9814644046679067,[0.0035627234277741744],0.0002669663207595119,0.2791161395432288,0.4746992704072335,363,converged
2021-05,TARGET_U_FX_ML,0.16618504238676599,0.14278021384004821,0.5283870209633199,0.9813626374525721,"[0.024058413896300646, 0.0033863873254007105]",0.00012651277753080868,0.2800591160523846,0.4741532508206401,363,converged
2021-06,TARGET_ML,0.16676873379727902,0.03528417612218351,0.5285247604076274,0.9810074449459721,[],0.004554836853661751,0.27996069523808537,0.4732052801157301,364,converged
2021-06,TARGET_FX_ML,0.1662010567727438,0.048849712585987505,0.5293649734635746,0.9814617036669934,[0.0035123886618867242],7.5665176244493305e-06,0.2782941800114288,0.473979539098827,364,converged
2021-06,TARGET_U_FX_ML,0.16616962837977992,0.04982494802942251,0.5286975411299069,0.981370084145274,"[0.023632893179544933, 0.003330375658873619]",0.0002546930138708256,0.279424795438577,0.47326016564401885,364,converged
2021-07,TARGET_ML,0.1673912380825832,0.12553435360119392,0.5288642757026036,0.9810444487954537,[],0.004910235513082069,0.2795987936448974,0.47275965767156186,365,converged
2021-07,TARGET_FX_ML,0.16618584595131503,0.1264589123981842,0.5298379931435933,0.981473812230317,[0.0035256677851168237],6.632324231981589e-05,0.2779906595978053,0.47349948609652204,365,converged
2021-07,TARGET_U_FX_ML,0.16615379363796406,0.12490936591206103,0.5292526778403889,0.9813837782207122,"[0.02097858948128849, 0.003367573133613128]",7.980533631356623e-05,0.2788098930609763,0.47298528061610007,365,converged
2021-08,TARGET_ML,0.16930496195601705,0.27878805440458787,0.5297952569140045,0.9811389088367014,[],0.005771641333647498,0.2805695472170416,0.47236219790926914,366,converged
2021-08,TARGET_FX_ML,0.16616219945489338,0.26789772501110637,0.5311719995356902,0.9814640118695566,[0.0033021213244882673],8.104262045048545e-05,0.2793446157864557,0.47301954748507236,366,converged
2021-08,TARGET_U_FX_ML,0.1661468285994216,0.265981473191593,0.5308059502280373,0.981421792027172,"[0.010664857914334405, 0.0032221381712672814]",3.645613124281996e-05,0.27979355528296657,0.4727452478975412,366,converged
2021-09,TARGET_ML,0.17214723540662016,0.3438897187072836,0.5311544733690822,0.9812532956816709,[],0.006745800009443524,0.28272894723774145,0.47156235247839096,367,converged
2021-09,TARGET_FX_ML,0.16612998890401653,0.33032228839589606,0.5328007683993548,0.9814311050201783,[0.0029444106018456716],4.463965787197847e-05,0.2823029023762899,0.4719270224753422,367,converged
2021-09,TARGET_U_FX_ML,0.16612646304605164,0.3299466018136012,0.5326227222440323,0.9814158681680071,"[0.005829470775391607, 0.002902993609388719]",0.0001244844204974586,0.28249024177030513,0.4718374000037464,367,converged
2021-10,TARGET_ML,0.17410167184574596,0.27392727298520364,0.5320973008966449,0.9813291380821364,[],0.007366589985368769,0.2834164537824056,0.47023550060333424,368,converged
2021-10,TARGET_FX_ML,0.16610623502863617,0.264333932550191,0.5338721051112634,0.9814174298103513,[0.002781184439520126],2.6084874527232565e-05,0.28359454528563816,0.4703222755640316,368,converged
2021-10,TARGET_U_FX_ML,0.16610442076063164,0.2645750656523494,0.5338048729534349,0.9814067695877576,"[0.0024122998048996393, 0.0027633567774053547]",0.0001117416720827292,0.28367972807191016,0.47027996478794243,368,converged
2021-11,TARGET_ML,0.18267793574724342,0.3586459668916174,0.5346679329284485,0.9816039077179839,[],0.009501981316453521,0.28345587345570683,0.47033475236940475,369,converged
2021-11,TARGET_FX_ML,0.16608352558600764,0.3606956775921508,0.5368264754941771,0.981408006873082,[0.0024804865303272774],5.744347714172306e-05,0.2854195752711182,0.4697274898452836,369,converged
2021-11,TARGET_U_FX_ML,0.16608664093915276,0.36068920811277994,0.5368494760530091,0.981417147836438,"[-0.0010817721292844286, 0.002490652367487615]",6.296116490240726e-05,0.2853715701243709,0.4697609751252737,369,converged
2021-12,TARGET_ML,0.1812265355418601,0.16865929932309298,0.5344850046900632,0.981576324261232,[],0.009247409588735966,0.2828571095863749,0.46982451387589824,370,converged
2021-12,TARGET_FX_ML,0.16606783403858988,0.1695982238369687,0.5366217680518562,0.9814089587186471,[0.0024986685592135248],9.366504235289699e-05,0.28474188170000636,0.4691981479582473,370,converged
2021-12,TARGET_U_FX_ML,0.16606655270472453,0.16946310976642737,0.536545047624827,0.981393393683941,"[0.003685020398301701, 0.0024685588659947746]",0.00017115310167698978,0.2848741389346309,0.46914309510177604,370,converged
2022-01,TARGET_ML,0.18612575816137003,0.17263194560307005,0.5354009889263617,0.9817234744246811,[],0.010309315002584899,0.2816521233806686,0.46960544378697366,371,converged
2022-01,TARGET_FX_ML,0.16656833939675908,0.17397766694361355,0.5377978568597852,0.9814177701052019,[0.0023459066866800536],0.0016102461299658554,0.28439659301941583,0.4686685031330647,371,converged
2022-01,TARGET_U_FX_ML,0.16605233471306122,0.17455056487890552,0.5379351885657403,0.9814158161389166,"[-0.001671458199092851, 0.002378464221782846]",9.672540330704357e-05,0.28441581661771403,0.46868451333492084,371,converged
2022-02,TARGET_ML,0.3153430886191032,0.9456769181101561,0.5414076279749164,0.9833451755827414,[],0.023382888013110784,0.28236933618881893,0.48879815701465246,372,converged
2022-02,TARGET_FX_ML,0.32351207207949717,0.9447007126427018,0.5406375757567975,0.9833496972911365,[-0.0010060794174519992],0.024295020189028748,0.28173148001781306,0.48889660370595867,372,converged
2022-02,TARGET_U_FX_ML,0.3245793430840501,0.9314963767931008,0.5425420774006721,0.9835663909997786,"[-0.05723581646824398, -0.0005135526766261863]",0.024417234982363808,0.2784462619962547,0.49055751060494573,372,converged
2022-03,TARGET_ML,0.34328283123553743,0.6577387712615654,0.5434977520342491,0.983545913400396,[],0.025515447118902565,0.28754145185220426,0.48412473389860256,373,converged
2022-03,TARGET_FX_ML,0.3525854294601811,0.6568815250089319,0.5424679924113002,0.9835356516980471,[-0.0013604467336396052],0.02654944630666001,0.2866458504643099,0.48434580349543044,373,converged
2022-03,TARGET_U_FX_ML,0.34545954654614086,0.6541120134938827,0.5439749967760171,0.98347016637706,"[-0.05130828409771795, -0.0008899396929835668]",0.02593056731762647,0.28520577010190484,0.4852276117401266,373,converged
2022-04,TARGET_ML,0.4587311019391654,0.650043362446709,0.5518525614145723,0.9842161873985102,[],0.03357865206224234,0.2849553620659043,0.48416002156054044,374,converged
2022-04,TARGET_FX_ML,0.4657505600172697,0.6531314206490593,0.550453359637808,0.9841468382947738,[-0.0021098246273219324],0.034451601922065804,0.2840475015564631,0.484314018349189,374,converged
2022-04,TARGET_U_FX_ML,0.46785844565602813,0.6427532195254712,0.5517353665812813,0.9842610515831536,"[-0.03765564653325475, -0.0017801500893044294]",0.034588540960079794,0.2823565410000065,0.48518761545437467,374,converged
2022-05,TARGET_ML,0.6002810169255113,0.5771968168476884,0.5576115708385894,0.9844115928771173,[],0.04315254289782957,0.2793123969570598,0.48481376165616274,375,converged
2022-05,TARGET_FX_ML,0.5967697175840389,0.5953833775560633,0.5557814231756648,0.984307627766512,[-0.002779669520048583],0.04334065511012578,0.27938397748000315,0.48459548176500444,375,converged
2022-05,TARGET_U_FX_ML,0.5974399130104693,0.5918806752006575,0.5569631985640012,0.984437339207854,"[-0.03617306349486828, -0.0024616200496069738]",0.0432962459400547,0.2779029048258087,0.4853468038868107,375,converged
2022-06,TARGET_ML,0.772011046762165,0.4534258220165952,0.5613865508876761,0.9834218083741214,[],0.05589083298026041,0.26664829856637207,0.4879932077160709,376,converged
2022-06,TARGET_FX_ML,0.7442349438752572,0.4916418937461434,0.5595224705880525,0.9836593101127346,[-0.0031914497278229116],0.054013843709528234,0.26936942938727965,0.4869348174356621,376,converged
2022-06,TARGET_U_FX_ML,0.7411822864575419,0.4906195048997052,0.5606682875411807,0.983882199625466,"[-0.03266805559577591, -0.002907048742478039]",0.05353709277822177,0.2686543342987162,0.48741799762558474,376,converged
2022-07,TARGET_ML,0.9407364592448832,0.2981781412668,0.5643212273248122,0.9798877879617155,[],0.07203920913946564,0.24756358683637017,0.49086086878370944,377,converged
2022-07,TARGET_FX_ML,0.8753150025196316,0.36005674054523273,0.5623556117282064,0.9817949520496159,[-0.003284149819765154],0.06533786747338255,0.25722413144351836,0.48786308795576677,377,converged
2022-07,TARGET_U_FX_ML,0.8697031504198149,0.3608191539690073,0.5630003661153828,0.982187629206993,"[-0.022355390409135378, -0.0031025996827897724]",0.06440744509172112,0.2577229317475745,0.4878522645326139,377,converged
2022-08,TARGET_ML,0.9809956745197291,0.1737927856555484,0.565494215751592,0.9778299941975224,[],0.07837406179903962,0.2378762339550422,0.4926682994446397,378,converged
2022-08,TARGET_FX_ML,0.9080312745635724,0.2375550163446295,0.5629355260896776,0.9807672926435169,[-0.0032807518527781772],0.06954438679349133,0.2511096138999646,0.4887446043896716,378,converged
2022-08,TARGET_U_FX_ML,0.9026728423221658,0.2402517768750941,0.563699032240993,0.9812677685174984,"[-0.021122990877830032, -0.00311310894664605]",0.06846603521111316,0.2517922007535205,0.48868151492599327,378,converged
2022-09,TARGET_ML,0.8564806065131639,0.05970081351053043,0.563893852981646,0.9813656623224459,[],0.06626338866012893,0.2557461972679371,0.4871491932324938,379,converged
2022-09,TARGET_FX_ML,0.8111170863120937,0.09675895565198596,0.5620355463131906,0.9824861686464932,[-0.0033389625618686037],0.06174711446487771,0.262140916209691,0.4850124518286039,379,converged
2022-09,TARGET_U_FX_ML,0.8082854754593366,0.09895179460780293,0.562761093929895,0.9828125050049257,"[-0.021315814496299615, -0.003164964651012094]",0.06105306459700406,0.2621562662719439,0.48512665778773206,379,converged
2022-10,TARGET_ML,0.9471215753588443,0.08829843023467221,0.5648989742746328,0.9782145647427726,[],0.07751325554118485,0.23707194140877166,0.49231485924581647,380,converged
2022-10,TARGET_FX_ML,0.8952210165328348,0.1300239114216104,0.5626913373587403,0.980639354508438,[-0.003225840140557673],0.0704184510776443,0.2477011813167679,0.48915935523914883,380,converged
2022-10,TARGET_U_FX_ML,0.8920304802013406,0.13081856851584228,0.5632514428455622,0.9810821374576566,"[-0.018256744474784224, -0.00308479032210437]",0.0694856507863678,0.2483150814745392,0.4890932826736263,380,converged
2022-11,TARGET_ML,0.5172344877237668,-0.49057283605756186,0.5673028573019432,0.9840812193827904,[],0.04105611299779771,0.29376769750114307,0.48567967067859497,381,converged
2022-11,TARGET_FX_ML,0.5058694646602381,-0.4727322387480947,0.5648976311873917,0.983932011104849,[-0.0030454068223702024],0.0408325619263801,0.2940599792164523,0.4854830249853404,381,converged
2022-11,TARGET_U_FX_ML,0.5058289328611935,-0.4734856125838023,0.5647850647556771,0.9839147189123085,"[0.0029713678294320833, -0.0030727036085778886]",0.040847087642351614,0.2941693907232745,0.48542086201465945,381,converged
2022-12,TARGET_ML,0.6589683014892285,-0.021179717000796655,0.5627969444937404,0.983570482525358,[],0.0519956572451623,0.26777617259422565,0.4992291687939432,382,converged
2022-12,TARGET_FX_ML,0.6359052107780336,0.004813102150559578,0.5608056483859999,0.9837046416002572,[-0.003222894141184629],0.05041797172727901,0.26988130162476076,0.49844427062069935,382,converged
2022-12,TARGET_U_FX_ML,0.6358990078029577,0.0047031027224958555,0.5608680094911463,0.9837129893672816,"[-0.0016247671881460916, -0.003208777136439626]",0.05040576619194254,0.2698333315403874,0.4984758208567844,382,converged
2023-01,TARGET_ML,0.5917716411060386,-0.126110549736109,0.5653574522320196,0.9837299988456503,[],0.04800208842618307,0.27300846796030803,0.4973519664606497,383,converged
2023-01,TARGET_FX_ML,0.5724786269588608,-0.10457766745621007,0.5632611502200443,0.9837393090376878,[-0.0031560655550694496],0.04687696321149739,0.2744722893224982,0.49676883716341225,383,converged
2023-01,TARGET_U_FX_ML,0.5732352956210404,-0.10875405613614705,0.5636552814376128,0.9837946208547323,"[-0.012745967259113207, -0.003046215514982614]",0.04685261937824986,0.27399232302130094,0.4970256789727251,383,converged
