origin,as_of,selected_config,core_actual,headline_actual,core_weight,legacy_core_forecast,legacy_headline_forecast,fixed_noncore_reference,default_core_forecast,selected_core_forecast,default_headline_forecast,selected_headline_forecast,default_core_error,default_headline_error,selected_core_error,selected_headline_error
2020-01,2020-02-13 23:59:00,a3_w60,0.8,1.5,0.5495554642099969,0.3311512711702967,0.8780719418354076,0.6960859512836847,0.3548184414777976,0.36586659522784637,0.8910783646002833,0.8971499378630547,-0.4451815585222024,-0.6089216353997167,-0.4341334047721537,-0.6028500621369453
2020-02,2020-03-09 23:59:00,a3_w60,0.7,0.3,0.5500012072099969,0.2975548147885125,0.2567798157534509,0.09312430840862199,0.3790923675015879,0.2868556110408875,0.30162556817859115,0.25089524077607145,-0.32090763249841203,0.0016255681785911635,-0.41314438895911243,-0.04910475922392854
2020-03,2020-04-13 23:59:00,a3_w60,-0.3,-0.1,0.5500012072099969,-0.0825530663232073,-0.3165938046256471,-0.2711895184889962,0.01660377544310196,-0.0671723989366681,-0.2620574219510464,-0.30813441899535515,0.3166037754431019,-0.16205742195104642,0.2328276010633319,-0.20813441899535515
2020-04,2020-05-12 23:59:00,a3_w60,0.2,-0.2,0.5500012072099969,-0.0550709238495119,-0.4407139221465571,-0.41042484754715575,0.16880505707769716,0.15510428629744008,-0.3175818623712699,-0.32511730284011875,-0.03119494292230285,-0.11758186237126989,-0.04489571370255993,-0.12511730284011874
2020-05,2020-06-09 23:59:00,a3_w60,0.7,0.4,0.6216007530000001,0.1070419398236655,0.0970200222841102,0.030482671887139032,0.23336380032333004,0.35754875920264084,0.17554178589106262,0.2527352498417163,-0.4666361996766699,-0.2244582141089374,-0.3424512407973591,-0.14726475015828372
2020-06,2020-07-09 23:59:00,a3_w60,0.5,0.6,0.5396866552269519,0.3769648586200103,0.2507384390118719,0.04729553532513778,0.5495525916828747,0.4603483895890448,0.34388173540177125,0.2957394179415631,0.049552591682874736,-0.25611826459822873,-0.03965161041095522,-0.30426058205843687
2020-07,2020-08-12 23:59:00,a3_w60,1.2,0.4,0.5546457536795687,0.5467677081544858,0.395328459237208,0.09206607166021274,0.711957539489914,0.6482599890582771,0.4869502977384474,0.4516207218717498,-0.48804246051008593,0.08695029773844737,-0.5517400109417229,0.051620721871749764
2020-08,2020-09-09 23:59:00,a3_w60,0.0,0.0,0.4974562446703833,0.1273727449704621,-0.0232007209547655,-0.08656308834113002,0.24061783545793758,0.10090405821925863,0.033133756486491805,-0.0363677344673759,0.24061783545793758,0.033133756486491805,0.10090405821925863,-0.0363677344673759
2020-09,2020-10-11 23:59:00,a3_w60,-0.8,-0.6,0.4974562446703833,-0.7940965064782153,-0.3921798594377986,0.0028484065807251047,-0.7682161837064769,-0.8724329880696302,-0.3793055312609122,-0.43114883139095445,0.031783816293523115,0.22069446873908777,-0.07243298806963017,0.16885116860904553
2020-10,2020-11-09 23:59:00,a3_w60,0.5,0.2,0.5254846055285379,0.2901443044927382,0.2005401050859551,0.048073739693236583,0.2578133835985258,0.41428950691110467,0.18355070387348554,0.26577649780703094,-0.2421866164014742,-0.016449296126514468,-0.08571049308889533,0.06577649780703093
2020-11,2020-12-09 23:59:00,a3_w60,0.0,0.0,0.5483332202847917,0.179974580056793,0.1157099365261965,0.01702389547425215,0.21185954508843222,0.2466178786930467,0.1331935220806632,0.15225267107781457,0.21185954508843222,0.1331935220806632,0.2466178786930467,0.15225267107781457
2020-12,2021-01-12 23:59:00,a3_w60,0.0,-0.2,0.548521718017104,0.2269517156479821,0.1568561797884566,0.03236823481429617,0.2589330381468633,0.26210323108425443,0.17439862975000198,0.17613754942646542,0.2589330381468633,0.374398629750002,0.26210323108425443,0.37613754942646543
2021-01,2021-02-11 23:59:00,a3_w60,0.7,1.3,0.5484148865503439,0.3731089889391225,0.8134405209147586,0.6088219970747962,0.4007131472617127,0.48082195563283103,0.8285790522695596,0.8725119153240897,-0.29928685273828726,-0.4714209477304404,-0.21917804436716892,-0.4274880846759104
2021-02,2021-03-09 23:59:00,a3_w60,0.3,0.2,0.5497432154591964,0.6184576250555208,0.4216098186396887,0.08161693521640867,0.631489229453551,0.6775972213044834,0.42877385474405405,0.45412141044255205,0.331489229453551,0.22877385474405404,0.3775972213044834,0.25412141044255204
2021-03,2021-04-12 23:59:00,a3_w60,-0.2,0.2,0.5488701034587677,-0.1797651495067266,0.1350844973045423,0.2337522135125802,-0.14911021492566134,-0.16954802146582232,0.15191007441957335,0.1406923734294049,0.05088978507433867,-0.04808992558042666,0.030451978534177693,-0.0593076265705951
2021-04,2021-05-10 23:59:00,a3_w60,0.3,0.5,0.5491105590630626,0.2761500597562797,0.2667329009996384,0.11509598730156953,0.2566522881573642,0.30135746370170824,0.25602646873647406,0.28057455267264114,-0.043347711842635805,-0.24397353126352594,0.0013574637017082503,-0.21942544732735886
2021-05,2021-06-09 23:59:00,a3_w60,0.4,0.2,0.5484101494566362,0.5816649902671485,0.5712988080034986,0.2523078237573989,0.5756749924228908,0.6827053367634668,0.5680138323904844,0.626710359526695,0.17567499242289075,0.3680138323904844,0.28270533676346676,0.42671035952669495
2021-06,2021-07-12 23:59:00,a3_w60,0.9,0.5,0.5481060061489085,0.420578260787043,0.3354674070889383,0.10494593629589807,0.40999729817273434,0.39159345145139,0.3296679179291987,0.31958065900498595,-0.4900027018272657,-0.1703320820708013,-0.50840654854861,-0.18041934099501405
2021-07,2021-08-09 23:59:00,a3_w60,1.5,1.0,0.548162729046482,0.9958349235302414,0.5987636914772603,0.052884102115128395,1.0793653680183246,1.1391738887658107,0.6445519678863136,0.6773367698394888,-0.4206346319816754,-0.35544803211368636,-0.3608261112341893,-0.32266323016051124
2021-08,2021-09-09 23:59:00,a3_w60,1.0,0.7,0.5555839028028581,0.3248185444243722,0.1646984018899113,-0.015765552724124943,0.43246196275782967,0.14703695815490012,0.22450335235865432,0.06592581434383499,-0.5675380372421703,-0.47549664764134564,-0.8529630418450999,-0.6340741856561649
2021-09,2021-10-10 23:59:00,a0.3_wexpanding,0.2,0.2,0.5539243311486131,-0.2147625428175338,-0.1544539103005314,-0.03549171241455362,-0.15978425217686643,-0.1413223617204547,-0.12400009742970568,-0.11377360710689885,-0.35978425217686644,-0.3240000974297057,-0.3413223617204547,-0.31377360710689883
2021-10,2021-11-09 23:59:00,a0.3_w120,1.3,1.0,0.5526743041044948,0.7396916679727916,0.7040378888996407,0.29522931105088507,0.7752774341213069,0.5756379392229116,0.7237052274417967,0.6133696085270532,-0.5247225658786931,-0.27629477255820334,-0.7243620607770884,-0.38663039147294676
2021-11,2021-12-09 23:59:00,a0.3_wexpanding,1.1,0.2,0.5520550466487686,0.6820219728247783,0.6883656072042946,0.3118519351810265,0.6711224152310187,0.683822915116003,0.6823484514284208,0.6893598264848885,-0.4288775847689814,0.4823484514284208,-0.4161770848839971,0.48935982648488846
2021-12,2022-01-11 23:59:00,a0.3_wexpanding,0.8,0.4,0.5640400689325468,1.315341280595269,0.7925304539524585,0.05062526737567863,1.2770612226265312,1.2896030870049446,0.7709389674170297,0.7780130814655727,0.47706122262653117,0.3709389674170297,0.4896030870049446,0.37801308146557266
2022-01,2022-02-13 23:59:00,a3_w120,1.7,4.4,0.5636051380786834,1.097799854867081,4.346586348732619,3.727860709947499,1.1537803208125677,2.0227362280879313,4.378137226971534,4.8678852410757525,-0.5462196791874323,-0.02186277302846662,0.32273622808793134,0.46788524107575213
2022-02,2022-03-09 23:59:00,a3_w120,0.9,1.3,0.5652083420786833,1.067797614263972,0.8630383692151836,0.25951024998147054,1.0737901617213794,1.3330448536711943,0.8664254070284126,1.0129583216414872,0.1737901617213794,-0.4335745929715874,0.4330448536711943,-0.2870416783585128
2022-03,2022-04-10 23:59:00,a3_w120,0.7,1.7,0.5652083420786833,0.1100138174102007,0.98208695430893,0.9199062269647634,0.0958328927446384,0.2998682725999471,0.9740717773895647,1.0893942761629782,-0.6041671072553616,-0.7259282226104352,-0.4001317274000529,-0.6106057238370217
2022-04,2022-05-09 23:59:00,a3_w120,1.5,1.8,0.5652083420786833,1.1461590200437186,0.8213126444004937,0.1734940049230551,1.0055841513237325,1.1987589396493576,0.7418585559133417,0.851042557754269,-0.49441584867626753,-1.0581414440866583,-0.30124106035064235,-0.9489574422457311
2022-05,2022-06-09 23:59:00,a3_w120,1.4,1.8,0.5591021584169187,2.1442871859580097,1.984974314785807,0.7860987208509431,1.8623506581629499,0.8570921519984922,1.8273429935590175,1.2653007929955018,0.46235065816294996,0.02734299355901748,-0.5429078480015077,-0.5346992070044982
2022-06,2022-07-12 23:59:00,a3_w120,1.5,1.6,0.5590995404188934,1.5447619256328209,1.4599421046830754,0.5962664220051604,1.4254962016176196,1.618363128708908,1.39326069319845,1.5010925034971934,-0.07450379838238042,-0.20673930680155017,0.11836312870890797,-0.09890749650280672
2022-07,2022-08-09 23:59:00,a3_w120,1.6,1.3,0.5590895189731001,2.236045328077666,1.4472712435231796,0.19712173664618948,2.1547865104837305,2.2952958134666246,1.4018402902822633,1.4803975688982152,0.5547865104837304,0.10184029028226327,0.6952958134666245,0.18039756889821512
2022-08,2022-09-11 23:59:00,a3_w120,0.9,0.4,0.5592091965065509,1.4522483099385493,0.6229589155390018,-0.18915169498973072,1.466364209637681,1.5283997454665972,0.6308526564677204,0.665543498613462,0.566364209637681,0.23085265646772035,0.6283997454665972,0.26554349861346194
2022-09,2022-10-10 23:59:00,a3_w120,0.3,0.8,0.5592011934659561,0.415489488174693,0.0861133188358758,-0.14622889882397178,0.5513603101521014,0.6182939907454039,0.16209244464284306,0.1995218387136869,0.2513603101521014,-0.6379075553571569,0.31829399074540393,-0.6004781612863132
2022-10,2022-11-09 23:59:00,a3_w60,1.2,-1.4,0.5590543173120135,1.4748278451730945,1.1406198658324782,0.31611099169648593,1.5326536136067948,1.5382658816370944,1.1729476113272232,1.1760851739994744,0.3326536136067948,2.572947611327223,0.3382658816370945,2.5760851739994743
2022-11,2022-12-11 23:59:00,a0.3_wexpanding,0.4,1.2,0.5467787196146041,0.8054343301266385,0.6614814750980381,0.22108712333774838,0.9828999035112025,0.9852547403776588,0.7585158740889216,0.7598034487756639,0.5828999035112025,-0.44148412591107833,0.5852547403776588,-0.4401965512243361
2022-12,2023-01-10 23:59:00,a3_w60,0.4,0.0,0.5474977284571143,0.3414213213513256,-0.0862449163700214,-0.27317231425669863,0.5856597448961778,0.5229703278167593,0.047475065722731746,0.01315275227344953,0.18565974489617776,0.047475065722731746,0.12297032781675932,0.01315275227344953
2023-01,2023-02-09 23:59:00,a3_w60,0.8,6.0,0.5474766813057488,0.9557689297069796,4.845410831191518,4.322149629460393,1.0064333707675237,1.0690425992212642,4.873148431243555,4.9074255238565225,0.20643337076752366,-1.1268515687564449,0.26904259922126417,-1.0925744761434775
2023-02,2023-03-09 23:59:00,a3_w60,0.7,0.6,0.5518978401481048,0.7199207844554091,0.543835889388298,0.14651316336962839,0.6972341886254496,0.8124325409670776,0.5313152061494304,0.5948929279953952,-0.002765811374550342,-0.06868479385056958,0.11243254096707767,-0.005107072004604807
2023-03,2023-04-12 23:59:00,a3_w60,0.2,0.1,0.5518982249256993,0.3068496656848969,0.2707529964641877,0.10140321065364885,0.3464962149257593,0.4057695961627417,0.292633856614649,0.3253467305046839,0.14649621492575932,0.19263385661464902,0.2057695961627417,0.22534673050468387
2023-04,2023-05-10 23:59:00,a3_w60,0.2,-0.2,0.5518957076161669,0.8352052499294154,0.5470608628042315,0.08611467038969928,0.8660660191853509,0.8768207684976956,0.5640927888903153,0.5700282888722863,0.6660660191853509,0.7640927888903153,0.6768207684976957,0.7700282888722862
2023-05,2023-06-11 23:59:00,a0.3_wexpanding,0.1,0.3,0.5518952847539805,0.4319173190250789,0.2358599459077157,-0.002513185865806067,0.41945614082529137,0.39490482753967465,0.22898268041677386,0.21543292637992426,0.3194561408252914,-0.07101731958322613,0.2949048275396746,-0.08456707362007573
2023-06,2023-07-12 23:59:00,a0.3_wexpanding,0.5,0.3,0.5518894018381354,0.3005720106225708,0.0469873236102673,-0.11889518354150896,0.2789313620981668,0.26322059399869147,0.03504407904074466,0.026373472631907563,-0.22106863790183318,-0.26495592095925535,-0.23677940600130853,-0.27362652736809245
2023-07,2023-08-09 23:59:00,a0.3_wexpanding,1.0,0.5,0.5518819685390914,0.888704548019829,0.3657631583806945,-0.12469685703013222,0.9256906903347517,0.9225974208746595,0.38617514341012105,0.38446802377126343,-0.07430930966524829,-0.11382485658987895,-0.07740257912534054,-0.11553197622873657
2023-08,2023-09-10 23:59:00,a0.3_wexpanding,0.2,0.2,0.5518721535715265,0.570126048287767,0.4443825333867927,0.1297458433109986,0.6249065927567863,0.6230404275997645,0.47461439043673115,0.47358450585260536,0.42490659275678627,0.27461439043673114,0.4230404275997645,0.27358450585260535
2023-09,2023-10-09 23:59:00,a0.3_wexpanding,-0.6,-0.7,0.5518796456498034,-0.1953963760432427,-0.2573283089284558,-0.14949302615645532,-0.18012147073397738,-0.19471783652767416,-0.2488983995990442,-0.2569538367810445,0.4198785292660226,0.45110160040095576,0.4052821634723258,0.44304616321895546
2023-10,2023-11-09 23:59:00,a3_w60,0.3,0.1,0.5518625583327961,0.7027578864562942,0.3098291578587594,-0.07799660724955976,0.6679091180722225,0.7874819489533234,0.2905974273835785,0.35658519574071756,0.36790911807222254,0.19059742738357852,0.48748194895332336,0.2565851957407176
2023-11,2023-12-10 23:59:00,a0.3_wexpanding,0.1,0.1,0.5518339593603102,0.2645692890722838,0.0456187263656582,-0.10037959194824261,0.2878983472942761,0.2700667549607416,0.05849249293244743,0.04865241473333412,0.1878983472942761,-0.041507507067552574,0.1700667549607416,-0.051347585266665885
2023-12,2024-01-10 23:59:00,a0.3_wexpanding,0.0,-0.4,0.5518047162146195,0.2761773976523873,-0.1464212267790066,-0.2988172173154743,0.3003725255406773,0.2939282875920795,-0.13307024110083232,-0.1366262019932778,0.3003725255406773,0.2669297588991677,0.2939282875920795,0.2633737980067222
2024-01,2024-02-14 23:59:00,a3_w60,0.2,1.5,0.5517903316967623,0.3138924177424892,0.941205038573995,0.7680022372707682,0.29705902942708357,0.40103310378801316,0.9319165376518569,0.9892884266313381,0.09705902942708355,-0.5680834623481431,0.20103310378801315,-0.5107115733686619
2024-02,2024-03-10 23:59:00,a0.3_wexpanding,0.5,0.3,0.5510885466967623,0.1593796424344108,0.2500155901508983,0.1621832946286692,0.19676820952827628,0.18224760974287202,0.270620001253731,0.26261786502082723,-0.3032317904717237,-0.02937999874626901,-0.317752390257128,-0.037382134979172754
2024-03,2024-04-09 23:59:00,a0.3_wexpanding,0.1,0.1,0.5510885466967623,0.0524927132274816,0.1358992337929683,0.10697110074826556,0.12939684794878806,0.12587530449261536,0.1782802216315051,0.1763395393661134,0.029396847948788052,0.07828022163150508,0.025875304492615353,0.0763395393661134
2024-04,2024-05-12 23:59:00,a0.3_wexpanding,0.1,0.7,0.5510885466967623,0.3129413863365215,0.455656878542433,0.2831984647449693,0.45784912672358036,0.46481523007392206,0.535513874597449,0.5393528143689282,0.3578491267235804,-0.16448612540255092,0.364815230073922,-0.16064718563107172
2024-05,2024-06-10 23:59:00,a0.3_wexpanding,0.1,0.0,0.522992760109963,-0.01233749499633,0.1602773630094872,0.16672978357046067,0.07887539378850972,0.07338658432104479,0.2079810434726736,0.20511043585956643,-0.021124606211490288,0.2079810434726736,-0.026613415678955213,0.20511043585956643
2024-06,2024-07-09 23:59:00,a0.3_wexpanding,0.1,-0.3,0.5231008951870135,0.2524689187903771,0.029142593405205,-0.10292412402093867,0.2915126652023518,0.2865915359547665,0.04956641210476373,0.046992164990020846,0.1915126652023518,0.3495664121047637,0.1865915359547665,0.34699216499002083
2024-07,2024-08-11 23:59:00,a0.3_wexpanding,1.1,0.7,0.5229850954564411,0.5334043162676153,0.209229120910956,-0.06973338634914053,0.5348485794155036,0.5282761410569183,0.20998444901121852,0.20654716170887225,-0.5651514205844965,-0.49001555098878147,-0.5717238589430818,-0.49345283829112774
2024-08,2024-09-09 23:59:00,a0.3_wexpanding,0.2,0.3,0.524320821334479,0.3194190537961907,0.0464996877462461,-0.12097837289005473,0.3696092914062836,0.3750205577394687,0.0728154743529427,0.0756527139612179,0.1696092914062836,-0.2271845256470573,0.17502055773946867,-0.2243472860387821
2024-09,2024-10-09 23:59:00,a3_w60,-0.7,-0.4,0.5244230835765917,-0.4183540996130266,-0.5022764509982102,-0.2828819040522381,-0.34760500391583904,-0.4487447682773552,-0.4651739920724357,-0.5182140191711119,0.3523949960841609,-0.06517399207243568,0.25125523172264475,-0.11821401917111185
2024-10,2024-11-10 23:59:00,a3_w60,0.4,0.3,0.5251936923203937,0.2656785843071492,0.2502624430323606,0.11072972636963394,0.21156147981773957,0.45308469525904294,0.22184048110787902,0.34868695040659103,-0.18843852018226045,-0.07815951889212097,0.05308469525904291,0.048686950406591045
2024-11,2024-12-09 23:59:00,a3_w60,0.0,0.1,0.5257121150111947,-0.016607061119931,0.1288676078272449,0.137598141052724,-0.012476026788282607,-0.014829940193207602,0.13103934262291964,0.1298018618282633,-0.012476026788282607,0.03103934262291963,-0.014829940193207602,0.029801861828263304
2024-12,2025-01-12 23:59:00,a3_w60,0.0,-0.3,0.5258008806220857,0.0735575487013554,-0.0196912886970744,-0.05836791258064903,0.11906820133351731,0.015446737049690407,0.004238252534602173,-0.05024600463718402,0.11906820133351731,0.3042382525346022,0.015446737049690407,0.24975399536281598
2025-01,2025-02-05 23:59:00,a3_w60,0.5,1.3,0.5258286953044492,0.25712980493281,1.1141238104803737,0.9789175806286666,0.2761271868082381,0.41665423926216316,1.1241131790061303,1.1980063356529578,-0.2238728131917619,-0.17588682099386976,-0.08334576073783684,-0.10199366434704227
2025-02,2025-03-04 23:59:00,a0.3_w60,0.5,0.2,0.5263154722672414,0.411379228979413,0.3326983780959465,0.11618312491471311,0.4011892919012888,0.3726087153522293,0.3273352565503001,0.3122928569062118,-0.09881070809871118,0.1273352565503001,-0.12739128464777072,0.11229285690621177
2025-03,2025-04-03 23:59:00,a0.3_w60,0.0,0.1,0.5272111647885763,0.1613497189377208,0.0237840679105951,-0.06128130534887009,0.16547926241344665,0.010281899189498955,0.0259612093364776,-0.05586057330093562,0.16547926241344665,-0.0740387906635224,0.010281899189498955,-0.1558605733009356
2025-04,2025-05-05 23:59:00,a0.3_w60,0.2,-0.1,0.5274144345873905,0.2657103370671957,0.186840899342476,0.046701432154156036,0.26937392714839414,0.3336136967220555,0.18877312963371123,0.2226541113814281,0.06937392714839413,0.28877312963371127,0.13361369672205547,0.3226541113814281
2025-05,2025-06-03 23:59:00,a0.3_w60,0.2,0.5,0.5273440977207576,0.0316514454228345,0.2631509822494441,0.24645977932138163,0.0287112437983236,0.36215686859804797,0.2616004842766493,0.4374410664255942,-0.1712887562016764,-0.23839951572335072,0.16215686859804795,-0.06255893357440578
2025-06,2025-07-03 23:59:00,a0.3_w60,0.3,0.3,0.5270292174334845,0.1698009405106368,0.210027359841134,0.12053730304434343,0.17741268092630777,0.4997717728887837,0.21403896943571188,0.38393162940526426,-0.12258731907369222,-0.08596103056428811,0.19977177288878373,0.08393162940526427
2025-07,2025-08-04 23:59:00,a300_wexpanding,0.9,0.5,0.5274086800341864,0.7972896510664911,0.4851038214596028,0.06460633898570767,0.7927312439422132,0.5210091182437875,0.4826996779751289,0.339391070324439,-0.10726875605778685,-0.017300322024871084,-0.37899088175621254,-0.160608929675561
2025-08,2025-09-03 23:59:00,a0.3_w60,0.3,0.1,0.5281350316708229,0.2619000896526544,0.1069727127216046,-0.03134589942169137,0.2912269873599283,0.17088793454130397,0.1224612747710427,0.058906005299441705,-0.008773012640071687,0.02246127477104269,-0.12911206545869602,-0.0410939947005583
2025-09,2025-10-05 23:59:00,a0.3_w60,-0.7,-0.6,0.5280419138197034,-0.5522880087508402,-0.5082390667407406,-0.21660784962027385,-0.4982266202218777,-0.5014804496054674,-0.4796923876781567,-0.4814105459731102,0.20177337977812226,0.12030761232184328,0.1985195503945325,0.11858945402688975
2025-10,2025-11-04 23:59:00,a0.3_w60,0.4,0.5,0.5282491550419388,0.2431779847836055,0.2160259937089263,0.08756742872218526,0.28890739319946496,0.5002916538771579,0.2401825150651718,0.35184607215732805,-0.11109260680053507,-0.2598174849348282,0.10029165387715788,-0.14815392784267195
2025-11,2025-12-03 23:59:00,a0.3_w60,-0.1,-0.3,0.5286553327121138,-0.1094778539620718,-0.0279124928655183,0.029963558445408975,-0.030362008194172035,0.005817440800868601,0.01391252090171103,0.03303897954752519,0.06963799180582797,0.313912520901711,0.1058174408008686,0.33303897954752515
2025-12,2026-01-06 23:59:00,a0.3_w60,0.2,-0.3,0.5284161743040816,-0.0485372339679436,-0.3511723383814115,-0.3255244788967686,0.014928563609145157,-0.04920669760791391,-0.317635984426569,-0.35152609379688027,-0.18507143639085485,-0.017635984426568996,-0.24920669760791392,-0.05152609379688028
2026-01,2026-02-04 23:59:00,a3_w60,0.4,0.9,0.528535597740163,0.3508886407402646,0.8169676489336665,0.6315105114597774,0.4161345959063123,0.42396489483456323,0.8514524588474814,0.8555910505720087,0.016134595906312277,-0.04854754115251858,0.02396489483456321,-0.04440894942799134
2026-02,2026-03-03 23:59:00,a3_w60,0.5,-0.1,0.543947766740163,0.3788991713300145,0.0624370221960245,-0.14366433586863525,0.4035603949607811,0.3556400539039982,0.07585143971505975,0.04978527721579576,-0.09643960503921889,0.17585143971505976,-0.14435994609600178,0.14978527721579576
2026-03,2026-04-06 23:59:00,a3_w60,0.2,0.6,0.543947766740163,0.0352052177059507,0.5547564515650881,0.535606652016335,0.08740010243085311,0.1382095957664602,0.583147742546459,0.6107854529755616,-0.1125998975691469,-0.01685225745354102,-0.06179040423353982,0.01078545297556166
2026-04,2026-05-05 23:59:00,a3_w60,0.3,0.5,0.543947766740163,0.3417981183479287,0.4732403168837794,0.2873199937324336,0.3873752839554836,0.3779031243024262,0.49803191433035543,0.49287955424086854,0.0873752839554836,-0.0019680856696445703,0.07790312430242619,-0.007120445759131455
2026-05,2026-06-03 23:59:00,a0.3_w120,0.2,0.1,0.5463270166620967,0.2342667715029297,0.3511651221664462,0.2231788557881895,0.2644396038860441,0.36270515083771393,0.36764935566655854,0.4213344787733335,0.06443960388604408,0.26764935566655856,0.16270515083771392,0.32133447877333354
2026-06,2026-07-06 23:59:00,a3_w60,0.3,-0.3,0.54521504711769,0.3498340410031456,-0.0733429254066232,-0.2640777085555251,0.3772500631964485,0.5550181027156491,-0.058395297574721894,0.038526512467758456,0.0772500631964485,0.2416047024252781,0.2550181027156491,0.33852651246775844
2026-07,2026-08-04 23:59:00,a0.3_w120,1.0,0.6,0.5389381453973132,0.7564619253955336,0.4380879786787769,0.030401791542427337,0.7742460605370826,0.931077886425915,0.4476725274894585,0.5321951808732601,-0.22575393946291744,-0.15232747251054146,-0.06892211357408495,-0.06780481912673986
