period,actual,recombined_4way,food_pred,fuel_pred,core_admin_pred
2019-04,0.09302325581395099,0.3907449855890488,0.29337740258637207,-2.2437656716613996,0.5271341593861901
2019-05,0.6505576208178487,0.22088475950512412,0.3085218955112101,-1.9665473718888529,0.29846469806091197
2019-06,0.1846722068328699,0.14589360627698283,0.39754544861683144,-2.050781400042385,0.18916135043812474
2019-07,0.36866359447005337,0.12577981772302074,0.6117123310815182,-1.6227784785249286,0.09976204117302839
2019-08,0.09182736455464191,0.2281928974753944,0.7825966354339191,-0.5717871493422052,0.1459941702821852
2019-09,-0.5504587155963248,0.06497166286566743,0.13339566921617008,0.8833082156386926,0.014524424731599239
2019-10,0.46125461254613587,0.3402807889440619,0.18440046433359575,1.3709628115896546,0.3279820363583793
2019-11,0.2754820936639035,0.27689669373352055,0.3779440761208796,1.7602769759096826,0.19031718457288213
2019-12,0.1831501831501825,0.1469369777616696,0.45958576110906324,1.422026635709189,0.024719722599227823
2020-01,1.4625228519195455,0.41928416444845407,-0.16153031747004193,0.7321015773363889,0.5284827611119859
2020-02,0.2702702702702675,0.12359851305022695,0.04049397106291259,1.037923207622166,0.10100823325140308
2020-03,-0.08984725965857088,0.09926277821853066,0.07395065153139234,-0.22157153326880472,0.11872048164529382
2020-04,-0.17985611510791255,0.3677516993726252,0.02508148400546994,-0.03655111917659867,0.4580554739781982
2020-05,0.3603603603603567,0.3517987646755781,0.22246335231868364,0.5951308850507695,0.3684826033631043
2020-06,0.6283662477558183,0.28230667536797216,0.5170743920162733,1.1517522457265486,0.19440196479450894
2020-07,0.4460303300624524,0.30105997039891563,0.2550596854744542,1.4419568826493325,0.2606583722873368
2020-08,0.0,0.5009269579292364,0.45422952363071273,1.3757378979787223,0.4723665821181088
2020-09,-0.6216696269982114,0.39969360700942835,0.6698426199649274,-0.33296459390606536,0.37470691308210247
2020-10,0.17873100983019086,0.4254174252141456,0.5927191730379215,-0.5037927422714547,0.43083913547685715
2020-11,0.0,-0.05988905814236549,-0.15428667446144412,-0.7713695779203094,-0.008639754987343437
2020-12,-0.1784121320249632,0.11731250629015941,0.5491937436592768,0.9946806832272604,-0.0126650761754606
2021-01,1.3404825737265424,0.4571648447471885,-0.2042332841188605,0.3341944088645194,0.6025727887164747
2021-02,0.17636684303350414,0.05643196147218364,-0.025440479902777167,-0.020224627943982863,0.07713141718784072
2021-03,0.17605633802817433,0.08191431413523359,-0.044524003378002885,-0.2720489648806529,0.12423417485190533
2021-04,0.5272407732864748,0.1897986966332774,-0.5172378792459559,-0.6212685039034221,0.37510703175461163
2021-05,0.17482517482516613,0.162234149279822,-0.48898452236967505,-1.1112819173767685,0.35605022225411065
2021-06,0.523560209424101,0.18448606935014236,0.2117982783238057,-0.5656226949163908,0.21166960822286318
2021-07,1.041666666666674,0.30619561759011366,0.3129995917045427,-0.18344854851450532,0.32627370037657577
2021-08,0.6872852233676952,0.15655649701069962,-0.051206295728867715,-0.290133902395874,0.22016607062576676
2021-09,0.17064846416381396,-0.06442773191753567,0.011252764918555041,-0.20319750779979717,-0.07434916736909553
2021-10,1.0221465076660996,0.326826368824136,0.1578971143349641,0.0056733778487721084,0.3766987380205773
2021-11,0.1686340640809414,0.5092508597332263,0.13120653625680345,0.07200819377980765,0.6084901769512077
2021-12,0.42087542087541063,0.48849227585841537,-0.04903623896746749,-0.03964297800775419,0.6254854168689671
2022-01,4.442581726739303,0.8115210538587562,0.224393074518008,0.7296260891710207,0.939402463448068
2022-02,1.2841091492777013,0.8008353834578754,0.3834211703305401,2.1611345929128403,0.8294120868387029
2022-03,1.6640253565768592,0.8694135326542938,0.48265136709939155,1.9809320426430894,0.9024349938755084
2022-04,1.7926734216679563,1.3602046688234943,0.8348771052513838,1.9008241053944082,1.4476466865253912
2022-05,1.7611026033690802,1.6041976520276546,1.3418525617459165,1.483540250921959,1.6650329894334728
2022-06,1.5801354401805856,1.8871979152425316,1.3298202656422748,3.534215991317521,1.9328014691742992
2022-07,1.333333333333342,2.203890369483968,2.5145086170949256,6.276668403535645,1.9591532338681472
2022-08,0.43859649122806044,2.2443653986128855,3.2074028690173138,3.0596372424013247,2.0046823924959343
2022-09,0.8005822416302655,2.2000431458599237,2.898004061379921,3.1144700703575516,2.0121135947320066
2022-10,-1.4440433212996373,2.109943304980551,2.8980040613799214,3.7156089929501883,1.872563759656941
2022-11,1.172161172161168,1.5683534140890194,2.3459082251086385,1.2028877161190668,1.4198228444505792
2022-12,0.0,1.7499930650569868,1.8783291409533713,0.6874260981889522,1.7695235875074873
