period,actual,p05,p95,covered
2012-01,1.7763845350052376,-0.12269938650305567,1.806451612903226,True
2012-02,0.30800821355236874,-0.1293661060801976,0.6343042619727653,True
2012-03,0.10235414534287557,-0.1293661060801976,0.5444646098003547,True
2012-04,0.0,-0.21074815595364393,0.7535190756799082,True
2012-05,0.2044989775051187,-0.21505376344086446,0.8916533369705852,True
2012-06,0.20408163265306367,-0.21505376344086446,1.2220143794020966,True
2012-07,-0.10183299389002753,-0.2902130549189418,1.9117647058823461,True
2012-08,-0.10193679918449883,-0.3278688524590123,1.314089569936865,True
2012-09,-0.10204081632652073,-0.7159904534606132,0.3082572551439198,True
2012-10,0.3064351378958108,-0.28943560057885787,0.8641975308641969,True
2012-11,-0.3054989816700604,-0.21505376344086446,0.7537688442211143,False
2012-12,0.10214504596526286,-0.21505376344086446,0.966990648010814,True
2013-01,1.3265306122449028,-0.10232241536562545,1.7763845350052376,True
2013-02,0.10070493454179541,-0.1290322580645098,0.5444646098003547,True
2013-03,0.1006036217303663,-0.12437810945274963,0.5444646098003547,True
2013-04,0.0,-0.21505376344086446,0.9661835748792313,True
2013-05,-0.20100502512563345,-0.12989552820060812,0.5291005291005346,False
2013-06,0.40281973816718164,-0.387596899224818,0.7633587786259444,True
2013-07,-0.20060180541625616,-0.3260869565217317,1.049868766404205,True
2013-08,-0.20100502512563345,-0.3054989816700604,0.6211180124223503,True
2013-09,-0.40281973816715944,-0.7159904534606132,0.6211180124223503,True
2013-10,0.2022244691607611,-0.3896103896103842,0.8641975308641969,True
2013-11,-0.10090817356205317,-0.5482456140350922,0.6430035055653459,True
2013-12,0.40404040404040664,-0.3054989816700604,0.7782032443642839,True
2014-01,0.1006036217303663,-0.20100502512563345,1.7095541348867318,True
2014-02,0.10050251256281673,-0.12278332265054037,0.6430035055653459,True
2014-03,0.0,-0.20100502512563345,0.8641975308641969,True
2014-04,0.0,-0.21505376344086446,0.7154530082039215,True
2014-05,0.10040160642570406,-0.20100502512563345,0.5444646098003547,True
2014-06,0.0,-0.3278688524590123,0.6211180124223503,True
2014-07,0.30090270812437314,-0.40281973816715944,0.5194805194805197,True
2014-08,-0.09999999999998899,-0.5167958656330796,0.23923444976077235,True
