model,omitted_period,n,reference_rmse,candidate_rmse,relative_rmse_gain
OFFICIAL_PREDICTORS,2026-04,89,0.4202929791950256,0.4148121940239303,0.013040391922778394
OFFICIAL_PREDICTORS,2026-05,89,0.4193343904448563,0.41391587707040406,0.012921700432688032
OFFICIAL_PREDICTORS,2026-06,89,0.41951204674247367,0.41405926965032197,0.012997903479751605
OFFICIAL_PREDICTORS,2026-07,89,0.4199827575189388,0.41443816920664506,0.013201942729860083
BROAD_SPLIT,2019-02,89,0.42010764304855075,0.4167716155853069,0.007940887337910985
BROAD_SPLIT,2019-03,89,0.42015789426432565,0.41726202650899713,0.006892332132421353
BROAD_SPLIT,2019-04,89,0.4191897467031229,0.41578895601285265,0.008112771643431382
BROAD_SPLIT,2019-05,89,0.41727233915900896,0.41444261984037845,0.006781468726955842
BROAD_SPLIT,2019-06,89,0.42021602694934274,0.41725004157178336,0.00705823954191287
BROAD_SPLIT,2019-07,89,0.4202764413014783,0.4169273020208011,0.007968896068277997
BROAD_SPLIT,2019-08,89,0.4202826410962219,0.4171613205723683,0.0074267176862509166
BROAD_SPLIT,2019-09,89,0.4191792942090844,0.4164276730843242,0.006564305925348735
BROAD_SPLIT,2019-10,89,0.4193131567915026,0.4171822481139834,0.005081902733089616
BROAD_SPLIT,2019-11,89,0.42003200305762134,0.41681295798655316,0.007663809061298044
BROAD_SPLIT,2019-12,89,0.4198359660795065,0.4166989923372681,0.0074719033043595395
BROAD_SPLIT,2020-01,89,0.4153072380969587,0.41326359524358885,0.004920797582855352
BROAD_SPLIT,2020-02,89,0.420292995648092,0.41732622342513104,0.007058819094489577
BROAD_SPLIT,2020-03,89,0.4199418369230324,0.4169064584381866,0.007228092602267089
BROAD_SPLIT,2020-04,89,0.42010818755208623,0.41733372340734315,0.006604165848110521
BROAD_SPLIT,2020-05,89,0.41961905071812056,0.4159514463345384,0.008740319052019996
BROAD_SPLIT,2020-06,89,0.41941529755146656,0.4148985133171993,0.010769240560933535
BROAD_SPLIT,2020-07,89,0.420191960990069,0.41622255585415585,0.009446647019520138
BROAD_SPLIT,2020-08,89,0.42027835601570396,0.41733657216399866,0.006999608258664081
BROAD_SPLIT,2020-09,89,0.41964148139724305,0.41686543404959947,0.0066152834519610515
BROAD_SPLIT,2020-10,89,0.420289414171003,0.4169872202308246,0.007856952444762033
BROAD_SPLIT,2020-11,89,0.420055829932072,0.41733209955319234,0.00648421039489
BROAD_SPLIT,2020-12,89,0.41841515193065487,0.4161040291859196,0.005523515900586418
BROAD_SPLIT,2021-01,89,0.41731184857448544,0.41633345392478954,0.0023445168236608804
BROAD_SPLIT,2021-02,89,0.41959286260200945,0.4168892285284606,0.006443470121924588
BROAD_SPLIT,2021-03,89,0.42026211719812856,0.41707267583142754,0.007589171700663644
BROAD_SPLIT,2021-04,89,0.4194966426390018,0.41682858959400454,0.006360129674013337
BROAD_SPLIT,2021-05,89,0.418478792189829,0.41624314815132735,0.005342311439016756
BROAD_SPLIT,2021-06,89,0.41990504035221954,0.41720564731521725,0.006428579744453655
BROAD_SPLIT,2021-07,89,0.4186008172488332,0.4162041214666905,0.005725492362615214
BROAD_SPLIT,2021-08,89,0.41725988958381316,0.4126697693052603,0.011000626691271886
BROAD_SPLIT,2021-09,89,0.41888748555452116,0.4126729618791997,0.014835782613783932
BROAD_SPLIT,2021-10,89,0.4192713829259161,0.41668330644556545,0.006172795439291723
BROAD_SPLIT,2021-11,89,0.4171715165934454,0.41636299122003684,0.0019381126017683492
BROAD_SPLIT,2021-12,89,0.418449773071089,0.41717881071168733,0.0030373116230265618
BROAD_SPLIT,2022-01,89,0.42028664184132264,0.4173125553793797,0.007076328785785568
BROAD_SPLIT,2022-02,89,0.4177726884456281,0.41316567537599047,0.011027559237485218
BROAD_SPLIT,2022-03,89,0.41318906156425267,0.4101452058814033,0.007366738294876329
BROAD_SPLIT,2022-04,89,0.40505029957815597,0.3973042605800182,0.01912364712778869
BROAD_SPLIT,2022-05,89,0.42028303729749306,0.41649989312201674,0.009001420090143819
BROAD_SPLIT,2022-06,89,0.41972132938710377,0.4167150264288517,0.007162616592875981
BROAD_SPLIT,2022-07,89,0.42015437495609564,0.4173376844638312,0.00670394183699452
BROAD_SPLIT,2022-08,89,0.41958006947636056,0.4170997342827747,0.005911470477330649
BROAD_SPLIT,2022-09,89,0.4148180674485476,0.4039471194986992,0.0262065440319732
BROAD_SPLIT,2022-10,89,0.3197867130986118,0.33594425100489944,-0.05052598261424701
BROAD_SPLIT,2022-11,89,0.4176796041592494,0.4136537546567467,0.009638606870944422
BROAD_SPLIT,2022-12,89,0.42026290267664757,0.41694565063478006,0.00789327828066666
BROAD_SPLIT,2023-01,89,0.40296262658064075,0.4023070387441087,0.001626919702442553
BROAD_SPLIT,2023-02,89,0.420229966958315,0.4162096760718744,0.009566882903520701
BROAD_SPLIT,2023-03,89,0.41979672494912573,0.4171753183752482,0.0062444664717077325
BROAD_SPLIT,2023-04,89,0.4124151509251561,0.407895068592634,0.01096002977189936
BROAD_SPLIT,2023-05,89,0.42022561058940905,0.41731605306982567,0.006923798660206426
BROAD_SPLIT,2023-06,89,0.4193536090330634,0.4172431832735466,0.005032568491261991
BROAD_SPLIT,2023-07,89,0.42011981356151445,0.4171791105226098,0.006999677101575341
BROAD_SPLIT,2023-08,89,0.41928378705852537,0.4167070096109588,0.006145664409406115
BROAD_SPLIT,2023-09,89,0.41756412389983394,0.41456091994992933,0.007192198223008761
BROAD_SPLIT,2023-10,89,0.4198071689241805,0.4164417410078801,0.008016604206461775
BROAD_SPLIT,2023-11,89,0.42027000101879836,0.41694274263703657,0.007916954276289023
BROAD_SPLIT,2023-12,89,0.4193395441318545,0.41636704306963934,0.007088530294391937
BROAD_SPLIT,2024-01,89,0.41595694214914314,0.41677166000897503,-0.0019586591237603646
BROAD_SPLIT,2024-02,89,0.4202814927893528,0.4168079080377737,0.008264900575386758
BROAD_SPLIT,2024-03,89,0.4202111139340466,0.41711553119479117,0.007366732189147407
BROAD_SPLIT,2024-04,89,0.4199312270072481,0.417187460939393,0.006533846238131136
BROAD_SPLIT,2024-05,89,0.41971443640140027,0.41519473774481097,0.010768508930359522
BROAD_SPLIT,2024-06,89,0.41865646479744106,0.41203849645244983,0.015807634424547135
BROAD_SPLIT,2024-07,89,0.41707110644856454,0.41667369030863766,0.0009528738236291856
BROAD_SPLIT,2024-08,89,0.41960256515271627,0.41660818588217374,0.007136227276048013
BROAD_SPLIT,2024-09,89,0.4202362496091427,0.4173362309032653,0.006900924678855391
BROAD_SPLIT,2024-10,89,0.42021136638472745,0.41721108308883675,0.007139938459312822
BROAD_SPLIT,2024-11,89,0.4202801526412135,0.4168692400149766,0.00811580705108561
BROAD_SPLIT,2024-12,89,0.41905396025863934,0.41635337931838967,0.006444470632332999
BROAD_SPLIT,2025-01,89,0.4198793093534417,0.41718370171586144,0.0064199582535541255
BROAD_SPLIT,2025-02,89,0.42007624200847327,0.4168233309057112,0.007743620746579749
BROAD_SPLIT,2025-03,89,0.42021975116470384,0.41725250689757026,0.007061172776646973
BROAD_SPLIT,2025-04,89,0.4191768916386103,0.41679062515092846,0.005692743410433909
BROAD_SPLIT,2025-05,89,0.4195326494018781,0.4169016960069792,0.006271152909433475
BROAD_SPLIT,2025-06,89,0.4201942480003772,0.41733518865496416,0.006804137274650346
BROAD_SPLIT,2025-07,89,0.4202890302486624,0.4167024738068982,0.00853354759138547
BROAD_SPLIT,2025-08,89,0.42028628724075384,0.4173020275729833,0.00710054017551387
BROAD_SPLIT,2025-09,89,0.42009951624484654,0.41733456201410873,0.006581664876582072
BROAD_SPLIT,2025-10,89,0.419389732022151,0.41673148192232135,0.006338376686077951
BROAD_SPLIT,2025-11,89,0.4189737806105335,0.4157048470321416,0.007802239017506873
BROAD_SPLIT,2025-12,89,0.4202888734971607,0.4172645108746496,0.007195914080108334
BROAD_SPLIT,2026-01,89,0.420261526036291,0.4172402492284776,0.007189039730352453
BROAD_SPLIT,2026-02,89,0.41987947586660646,0.4164837057880134,0.008087487657224446
BROAD_SPLIT,2026-03,89,0.4202892347969995,0.4172343709123718,0.007268479969759767
BROAD_SPLIT,2026-04,89,0.4202929791950256,0.41730129959542783,0.007118081309203994
BROAD_SPLIT,2026-05,89,0.4193343904448563,0.41634598176310167,0.007126552817631637
BROAD_SPLIT,2026-06,89,0.41951204674247367,0.4170644337855441,0.005834428298151062
BROAD_SPLIT,2026-07,89,0.4199827575189388,0.4172694506023513,0.006460519790422947
BROAD_AGG_CONTROL,2019-02,89,0.42010764304855075,0.4148671423497932,0.01247418556998714
BROAD_AGG_CONTROL,2019-03,89,0.42015789426432565,0.41557308228354023,0.010912116714629772
BROAD_AGG_CONTROL,2019-04,89,0.4191897467031229,0.4141936854135273,0.011918376651359086
BROAD_AGG_CONTROL,2019-05,89,0.41727233915900896,0.4128778249300245,0.01053152537702684
BROAD_AGG_CONTROL,2019-06,89,0.42021602694934274,0.4155854968737025,0.011019403779662262
BROAD_AGG_CONTROL,2019-07,89,0.4202764413014783,0.41517624105389084,0.01213534651572079
BROAD_AGG_CONTROL,2019-08,89,0.4202826410962219,0.4155813081021094,0.011186122229197903
BROAD_AGG_CONTROL,2019-09,89,0.4191792942090844,0.41492411097934034,0.010151224758782051
BROAD_AGG_CONTROL,2019-10,89,0.4193131567915026,0.41542381592312266,0.009275504012658198
BROAD_AGG_CONTROL,2019-11,89,0.42003200305762134,0.41540386119217376,0.01101854580545536
BROAD_AGG_CONTROL,2019-12,89,0.4198359660795065,0.4150298917025716,0.011447505133528213
BROAD_AGG_CONTROL,2020-01,89,0.4153072380969587,0.4121271911402469,0.007657094952844057
BROAD_AGG_CONTROL,2020-02,89,0.420292995648092,0.41569707310369536,0.010935044342839317
BROAD_AGG_CONTROL,2020-03,89,0.4199418369230324,0.4154680327022531,0.010653390130308193
BROAD_AGG_CONTROL,2020-04,89,0.42010818755208623,0.4156978631314093,0.01049806823898225
BROAD_AGG_CONTROL,2020-05,89,0.41961905071812056,0.414143061564698,0.01304990596602118
BROAD_AGG_CONTROL,2020-06,89,0.41941529755146656,0.4145875099910794,0.011510756971840674
BROAD_AGG_CONTROL,2020-07,89,0.420191960990069,0.414458058202993,0.013645912628993728
BROAD_AGG_CONTROL,2020-08,89,0.42027835601570396,0.4156765691842783,0.010949378585781155
BROAD_AGG_CONTROL,2020-09,89,0.41964148139724305,0.4154689394154111,0.00994311136243975
BROAD_AGG_CONTROL,2020-10,89,0.420289414171003,0.4151855612090141,0.012143662890144347
BROAD_AGG_CONTROL,2020-11,89,0.420055829932072,0.41569723417167137,0.010376229657627856
BROAD_AGG_CONTROL,2020-12,89,0.41841515193065487,0.4146130355849614,0.009086947086284325
BROAD_AGG_CONTROL,2021-01,89,0.41731184857448544,0.41470057042323094,0.006257378409394554
BROAD_AGG_CONTROL,2021-02,89,0.41959286260200945,0.4150630335883725,0.01079577232450113
BROAD_AGG_CONTROL,2021-03,89,0.42026211719812856,0.4152212422209995,0.011994597587658862
BROAD_AGG_CONTROL,2021-04,89,0.4194966426390018,0.41506203973123607,0.010571247674041495
BROAD_AGG_CONTROL,2021-05,89,0.418478792189829,0.4136292195957477,0.011588574342571212
BROAD_AGG_CONTROL,2021-06,89,0.41990504035221954,0.4152280938112586,0.01113810526550929
BROAD_AGG_CONTROL,2021-07,89,0.4186008172488332,0.4150001997748931,0.008601553856498412
BROAD_AGG_CONTROL,2021-08,89,0.41725988958381316,0.40982639897170886,0.017815013610626873
BROAD_AGG_CONTROL,2021-09,89,0.41888748555452116,0.4116519515431753,0.01727321598487841
BROAD_AGG_CONTROL,2021-10,89,0.4192713829259161,0.4153374758434977,0.009382722605500327
BROAD_AGG_CONTROL,2021-11,89,0.4171715165934454,0.4143135303293145,0.006850866251533083
BROAD_AGG_CONTROL,2021-12,89,0.418449773071089,0.41569456699571994,0.006584317288901964
BROAD_AGG_CONTROL,2022-01,89,0.42028664184132264,0.41566179492082717,0.011004030250006291
BROAD_AGG_CONTROL,2022-02,89,0.4177726884456281,0.41270755073563037,0.01212414753305957
BROAD_AGG_CONTROL,2022-03,89,0.41318906156425267,0.4095752508063845,0.008746143337355017
BROAD_AGG_CONTROL,2022-04,89,0.40505029957815597,0.39743525222922976,0.018800251121544598
BROAD_AGG_CONTROL,2022-05,89,0.42028303729749306,0.4145494930108205,0.013642102530571854
BROAD_AGG_CONTROL,2022-06,89,0.41972132938710377,0.4156018079874464,0.009814896483037683
BROAD_AGG_CONTROL,2022-07,89,0.42015437495609564,0.41569175910095757,0.010621371860293993
BROAD_AGG_CONTROL,2022-08,89,0.41958006947636056,0.4156386661693168,0.009393685720016864
BROAD_AGG_CONTROL,2022-09,89,0.4148180674485476,0.402387086810253,0.029967307631402762
BROAD_AGG_CONTROL,2022-10,89,0.3197867130986118,0.32919249212429313,-0.029412663629901692
BROAD_AGG_CONTROL,2022-11,89,0.4176796041592494,0.412295249272195,0.01289111278941324
BROAD_AGG_CONTROL,2022-12,89,0.42026290267664757,0.4153642168561153,0.011656241341628348
BROAD_AGG_CONTROL,2023-01,89,0.40296262658064075,0.40114086180870906,0.004520927380760709
BROAD_AGG_CONTROL,2023-02,89,0.420229966958315,0.41416116545554804,0.0144416200174724
BROAD_AGG_CONTROL,2023-03,89,0.41979672494912573,0.41554331974719005,0.010132059039886787
BROAD_AGG_CONTROL,2023-04,89,0.4124151509251561,0.4062643107769983,0.01491419540324801
BROAD_AGG_CONTROL,2023-05,89,0.42022561058940905,0.4156108181373254,0.010981702056690246
BROAD_AGG_CONTROL,2023-06,89,0.4193536090330634,0.41529500295531485,0.00967824287266017
BROAD_AGG_CONTROL,2023-07,89,0.42011981356151445,0.4153810498167171,0.011279553098496042
BROAD_AGG_CONTROL,2023-08,89,0.41928378705852537,0.41522068147819996,0.009690585960478004
BROAD_AGG_CONTROL,2023-09,89,0.41756412389983394,0.41279845918608515,0.011413012854744164
BROAD_AGG_CONTROL,2023-10,89,0.4198071689241805,0.4151846344792729,0.011011089821914122
BROAD_AGG_CONTROL,2023-11,89,0.42027000101879836,0.41503735355003196,0.012450680410406756
BROAD_AGG_CONTROL,2023-12,89,0.4193395441318545,0.4151347142573991,0.010027267719672106
BROAD_AGG_CONTROL,2024-01,89,0.41595694214914314,0.41475875234265985,0.002880562108886875
BROAD_AGG_CONTROL,2024-02,89,0.4202814927893528,0.4156355855879681,0.011054275006378234
BROAD_AGG_CONTROL,2024-03,89,0.4202111139340466,0.4156419766533955,0.010873432732120158
BROAD_AGG_CONTROL,2024-04,89,0.4199312270072481,0.4153666360223894,0.010869853660061213
BROAD_AGG_CONTROL,2024-05,89,0.41971443640140027,0.41401806894599064,0.01357200744451359
BROAD_AGG_CONTROL,2024-06,89,0.41865646479744106,0.41099453432092375,0.018301235310493547
BROAD_AGG_CONTROL,2024-07,89,0.41707110644856454,0.4146442074676265,0.005818909397976579
BROAD_AGG_CONTROL,2024-08,89,0.41960256515271627,0.4147448362994433,0.011576976064254896
BROAD_AGG_CONTROL,2024-09,89,0.4202362496091427,0.41558124762226134,0.011077107201510894
