period,model,weighted_core_error,noncore_reconciliation_error,weighted_core_squared_gain,cross_term_gain,headline_squared_gain
2021-02,NO_PROXY,0.17452428392104086,0.04653989985416773,0.002750488636657101,0.0007176146295973186,0.0034681032662544145
2021-03,NO_PROXY,0.02823675250445179,-0.07602180717917344,-1.7124182351255495e-05,4.635367441609243e-05,2.9229492064836767e-05
2021-04,NO_PROXY,-0.023124208780658254,-0.22017084497951167,3.1838842603731324e-05,0.0002987619304269903,0.00033060077303073004
2021-05,NO_PROXY,0.09547794829046195,0.2716718835400532,0.00016573249854293093,0.00046944931901288836,0.0006351818175558133
2021-06,NO_PROXY,-0.2690065756966342,0.09824134182991573,-0.00023285374227474676,8.510682729388433e-05,-0.00014774691498086953
2021-07,NO_PROXY,-0.23219346500990076,-0.12487180431514855,-0.0007484083675008205,-0.0004038946571769882,-0.0011523030246778088
2021-08,NO_PROXY,-0.3163987052314176,-0.16018164992126682,-0.0006845928849041755,-0.000347180114396636,-0.0010317729993008229
2021-09,NO_PROXY,-0.2074297331025141,-0.12470684618483137,-0.0033092941832275,-0.0020293499830126233,-0.0053386441662401085
2021-10,NO_PROXY,-0.2959976592411169,0.013705906386728417,-0.0035142204876990324,0.0001643881010851392,-0.0033498323866138907
2021-11,NO_PROXY,-0.22503690799400908,0.7191124864946716,0.005415598341348943,-0.01686624701671808,-0.011450648675369074
2021-12,NO_PROXY,0.26034368745935105,0.10185732252171642,0.0046260960196354145,0.0017800498974717492,0.00640614591710717
2022-01,NO_PROXY,-0.3071785715389155,0.28598944468126053,0.00041431313610855447,-0.00038531138860411086,2.900174750444833e-05
2022-02,NO_PROXY,0.08794693383254404,-0.5318022421477145,0.0019140078921224485,-0.0109346149411999,-0.009020607049077478
2022-03,NO_PROXY,-0.32792780063437,-0.38444793358015805,0.009072145367306328,0.010420452317350951,0.019492597684657276
2022-04,NO_PROXY,-0.28830897837292696,-0.7786934819589202,-0.005030903473094969,-0.013800031187320922,-0.018830934660415855
2022-05,NO_PROXY,0.2602127084247258,-0.23115825736536988,-0.0008877568962578491,0.0007912350666658523,-9.652182959198974e-05
2022-06,NO_PROXY,-0.06957901590032514,-0.16508426736649984,-0.0031060971433220733,-0.009219618393458444,-0.01232571553678051
2022-07,NO_PROXY,0.3121844711427152,-0.20833503299685097,-0.0012504128513541601,0.0008371517729179938,-0.00041326107843616885
2022-08,NO_PROXY,0.3125212334586908,-0.08586341813383491,0.0026395505484764215,-0.0007203667981095774,0.00191918375036685
2022-09,NO_PROXY,0.1444729497741417,-0.7784685407841847,-0.0011150425922244953,0.006090682353794742,0.004975639761570283
2022-10,NO_PROXY,0.15697116963098698,2.386976172470902,0.00994542797497024,0.1384459032722269,0.14839133124719694
2022-11,NO_PROXY,0.3130937872690428,-0.7602013888164101,0.003552974047393631,-0.008549947977363965,-0.004996973929970339
2022-12,NO_PROXY,0.10732852489964118,-0.05417322287385301,-0.0011870376825183354,0.0006154334144432645,-0.0005716042680750711
2023-01,NO_PROXY,0.11380205841324838,-1.2398690254950084,-0.00017796297143945865,0.0019456066275880507,0.0017676436561486764
2023-02,NO_PROXY,0.017099101921002363,-0.06715834852669811,-0.00029004925117805786,0.002501721986743427,0.0022116727355653686
2023-03,NO_PROXY,0.08504427446185704,0.11178285563878859,-0.0006956442599451067,-0.0009374721694782668,-0.0016331164294233688
2023-04,NO_PROXY,0.37266292823454994,0.39649381191293254,-0.003748650205531029,-0.004015650674591098,-0.007764300880122033
2023-05,NO_PROXY,0.17840720941131563,-0.247323657390408,-0.0007452076189529006,0.0010391904976840235,0.00029398287873112685
2023-06,NO_PROXY,-0.12792157769739645,-0.14295048262244117,-0.001478603056832872,-0.001691429953713713,-0.00317003301054658
2023-07,NO_PROXY,-0.053009174093308506,-0.07281488849104079,-0.001128155054586966,-0.0017474416929367726,-0.00287559674752374
2023-08,NO_PROXY,0.21647986947857598,0.04012027402530394,0.008123956742114698,0.0014454730466109665,0.009569429788725659
2023-09,NO_PROXY,0.2259167958805228,0.21937918645366283,0.0026568784646388774,0.002547263536697533,0.00520414200133637
2023-10,NO_PROXY,0.2069055207090193,-0.012437839749721014,-0.001586574799980131,9.62751875311758e-05,-0.00149029961244896
2023-11,NO_PROXY,0.09288210691516278,-0.1451961960122119,0.0021242584300625207,-0.0031381492051535597,-0.0010138907750910395
2023-12,NO_PROXY,0.15693972922987376,0.10118278268452574,0.0028419815135509972,0.0017822835154174912,0.004624265028968483
2024-01,NO_PROXY,0.05019417879747584,-0.6216396963898796,0.0003488146195802515,-0.00417997400257604,-0.0038311593829958857
2024-02,NO_PROXY,-0.16169460059727395,0.1377275679770505,0.0017797949938766905,-0.0014910293201647832,0.00028876567371190524
2024-03,NO_PROXY,0.016726785464436907,0.06207995541794195,-1.7336726582976956e-05,-6.537258324184247e-05,-8.27093098248171e-05
2024-04,NO_PROXY,0.19758318287991747,-0.3616926805853543,-0.00014868874989083097,0.00027244696270376043,0.0001237582128129286
2024-05,NO_PROXY,-0.00980922693686878,0.21902905958145727,2.5837726840944857e-05,-0.0005426616546882916,-0.0005168239278473402
2024-06,NO_PROXY,0.10048225717024957,0.24938596549776265,-6.056212364998967e-05,-0.00015053463742633062,-0.00021109676107629316
2024-07,NO_PROXY,-0.2958636935671484,-0.19444978134705515,-0.00017620098728954314,-0.00011586248431281275,-0.0002920634716023496
2024-08,NO_PROXY,0.08910327359638662,-0.31611420862315875,-3.090485136259154e-05,0.00010974892311159531,7.88440717490041e-05
2024-09,NO_PROXY,0.18414048035126632,-0.2499780625558522,0.00024482796324454964,-0.00033176595113226066,-8.693798788771568e-05
2024-10,NO_PROXY,-0.0903290358388493,0.020807203297791788,0.0016350773854391775,-0.0003594521918582625,0.001275625193580915
2024-11,NO_PROXY,-0.006379643529932278,0.03759814105272408,2.3179852737975314e-06,-1.3471782391355388e-05,-1.1153797117558015e-05
2024-12,NO_PROXY,0.06352037524192759,0.24163208741935085,-0.00011530616043718949,-0.00044180500249744396,-0.0005571111629346231
2025-01,NO_PROXY,-0.11627579782624202,-0.05816807171910887,0.00033764277068489,0.00016786740668926596,0.0005055101773741508
2025-02,NO_PROXY,-0.0529579870881136,0.1793408610483338,-9.99654972189028e-05,0.00034160222750473937,0.00024163673028583868
2025-03,NO_PROXY,0.0853129700925259,-0.16128130534887009,0.0003329535026148876,-0.0006223989413183024,-0.0002894454387034149
2025-04,NO_PROXY,0.03683040236189692,0.25218431907163413,-1.7737479791652463e-05,-0.00012185132706166911,-0.0001395888068533302
2025-05,NO_PROXY,-0.09043931950120604,-0.14807140113446682,-2.010222665869109e-05,-3.2932534361157274e-05,-5.303476101984478e-05
2025-06,NO_PROXY,-0.06544907409912472,-0.021353931725611286,-0.00010950408008215517,-3.5958964452513854e-05,-0.0001454630445346678
2025-07,NO_PROXY,-0.05622023175879173,0.03927415101647558,3.995654089378664e-05,-2.7825051254651475e-05,1.2131489639135304e-05
2025-08,NO_PROXY,-0.003976436273649099,0.027094610079555548,5.6557506427189756e-06,-3.5596846422536135e-05,-2.9941095779817146e-05
2025-09,NO_PROXY,0.10694573058066614,0.013762810705933881,-8.559453805891126e-05,-1.1035818896942703e-05,-9.663035695585583e-05
2025-10,NO_PROXY,-0.05991294090029582,-0.2011329092610391,-0.00014568106530967297,-0.0004941293432848277,-0.0006398104085944961
2025-11,NO_PROXY,0.036555123719152746,0.2770980251741976,1.9030025548541756e-05,0.00014374294260442803,0.00016277296815296605
2025-12,NO_PROXY,-0.09672657647810888,0.08015875596404781,0.00020778065089267425,-0.00017124538078463534,3.653527010803796e-05
2026-01,NO_PROXY,0.00867387454962148,-0.05707524944415743,-2.5142909952869996e-06,1.6684951269367197e-05,1.417066027407975e-05
2026-02,NO_PROXY,-0.05538641493623947,0.22830954750144636,-0.0003158018869611487,0.001337120960656372,0.0010213190736952232
2026-03,NO_PROXY,-0.06244643406118641,0.044396205364367725,-0.0001481829294013746,0.00010637075467434057,-4.181217472703407e-05
2026-04,NO_PROXY,0.04889870374262596,-0.04949567624551754,-0.00013221136176129987,0.0001357283467951518,3.5169850338519565e-06
2026-05,NO_PROXY,0.03571809991727663,0.23244425912060881,-3.638383889091406e-05,-0.00023848937714890422,-0.00027487321603980597
2026-06,NO_PROXY,0.04356559809597592,0.19948680557978182,-0.00012404410277224972,-0.000577594595784147,-0.0007016386985564046
2026-07,NO_PROXY,-0.12189817904182855,-0.030660063060259368,-5.6207531371107664e-05,-1.4150820458411852e-05,-7.035835182951644e-05
2019-02,OFFICIAL_PREDICTORS,0.009634175890217473,0.10032911925259519,0.00021083981304118867,0.001563445810630514,0.0017742856236717015
2019-03,OFFICIAL_PREDICTORS,0.07796129130795823,-0.18022094233424962,0.00027112780273701436,-0.0006199205977349563,-0.000348792794997943
2019-04,OFFICIAL_PREDICTORS,0.020572570845650947,0.3084897875604181,3.396946858348675e-05,-0.025885260682579406,-0.025851291213995903
2019-05,OFFICIAL_PREDICTORS,0.02528738256592107,-0.47584504999451305,-0.0006377047713957667,0.02280788312643848,0.02217017835504273
2019-06,OFFICIAL_PREDICTORS,-0.04793399970946528,-0.005860591287456279,0.0026073884107607613,0.0002590628729329607,0.0028664512836937216
2019-07,OFFICIAL_PREDICTORS,-0.20408849861783082,0.2206992275563775,-0.007252920257000625,0.00821808833831694,0.0009651680813163112
2019-08,OFFICIAL_PREDICTORS,-0.010993017876781488,-0.058678050730595024,0.0008276902218173445,-0.004904468772011637,-0.004076778550194292
2019-09,OFFICIAL_PREDICTORS,0.2029566640847133,0.07563216957581609,0.004105372906021046,0.0014935445782147134,0.005598917484235771
2019-10,OFFICIAL_PREDICTORS,-0.15641575397005067,-0.05529131316272551,0.02188930859812769,0.006511858782690202,0.028401167380817903
2019-11,OFFICIAL_PREDICTORS,0.08687779564787707,-0.1943012250399895,-0.004568765987891085,0.012550970521634605,0.007982204533743521
2019-12,OFFICIAL_PREDICTORS,0.0020607239766799457,-0.1833128148540173,-1.8343616702763515e-06,0.0013249325333443823,0.0013230981716741072
2020-01,OFFICIAL_PREDICTORS,-0.22638929983156847,-0.3642696773483176,0.008602465500155622,0.013305065234520434,0.021907530734676106
2020-02,OFFICIAL_PREDICTORS,-0.17241668111515543,0.1781251534556199,0.00142459167619792,-0.0014545358607565184,-2.994418455859958e-05
2020-03,OFFICIAL_PREDICTORS,0.17255836651764045,-0.3361898806519953,0.0005457233180013177,-0.0010583877264833763,-0.0005126644084820567
2020-04,OFFICIAL_PREDICTORS,0.012658877686708989,-0.10042460610515647,0.00013412425829403325,0.005988547015581566,0.0061226712738756
2020-05,OFFICIAL_PREDICTORS,-0.17273011289304774,0.06560319898713896,0.054299931467247674,-0.015394617269278056,0.038905314197969616
2020-06,OFFICIAL_PREDICTORS,0.05454993641845085,-0.2828611370613862,-0.0022605143356763204,0.015731075457465906,0.013470561121789584
2020-07,OFFICIAL_PREDICTORS,-0.2922020729550769,0.3576409760756951,-0.012108608100564716,0.015386712335739695,0.003278104235174977
2020-08,OFFICIAL_PREDICTORS,0.1328770914723413,-0.0865630883411301,-0.0033289867764611757,0.002281845709329467,-0.0010471410671317068
2020-09,OFFICIAL_PREDICTORS,0.09462590170632927,0.20488341084441813,-0.008704071721987302,-0.03229570805060593,-0.04099977977259324
2020-10,OFFICIAL_PREDICTORS,-0.025571598538077635,0.11081604245750548,0.015542559753112644,-0.022538595629187357,-0.006996035876074712
2020-11,OFFICIAL_PREDICTORS,0.22654518502156493,0.01702389547425215,-0.037827338710582116,-0.0037580439387435833,-0.0415853826493257
2020-12,OFFICIAL_PREDICTORS,0.2098207496287926,0.2323682348142962,-0.023852113889195906,-0.031504650114935244,-0.05535676400413117
2021-01,OFFICIAL_PREDICTORS,-0.10812819175921207,-0.307287582339963,0.015248055781287002,0.03441938880736269,0.04966744458864966
2021-02,OFFICIAL_PREDICTORS,0.22056203469755026,0.04653989985416773,-0.015438396835114186,-0.003567569991702442,-0.01900596682681662
2021-03,OFFICIAL_PREDICTORS,0.08352250461173287,-0.07602180717917344,-0.00619581876697053,0.0084521992473267,0.0022563804803561703
2021-04,OFFICIAL_PREDICTORS,0.04190061712121823,-0.22017084497951167,-0.0011890938408037227,0.028931903657350558,0.02774280981654683
2021-05,OFFICIAL_PREDICTORS,0.12941522409823913,0.2716718835400532,-0.007466529120098396,-0.017970157962821327,-0.02543668708291974
2021-06,OFFICIAL_PREDICTORS,-0.2429858631622329,0.09824134182991573,0.01308955432905888,-0.0050275126022063035,0.008062041726852574
2021-07,OFFICIAL_PREDICTORS,-0.2529279854613454,-0.12487180431514855,-0.010807169003731347,-0.005582208617939462,-0.01638937762167078
2021-08,OFFICIAL_PREDICTORS,-0.32746914245493586,-0.16018164992126682,-0.007812491472957761,-0.003893741914022558,-0.01170623338698032
2021-09,OFFICIAL_PREDICTORS,-0.18259819825768905,-0.12470684618483137,0.006375697984798423,0.004163974809841135,0.010539672794639549
2021-10,OFFICIAL_PREDICTORS,-0.26869026375060523,0.013705906386728417,0.011905935954151514,-0.0005841571114315054,0.01132177884272001
2021-11,OFFICIAL_PREDICTORS,-0.20317944858471942,0.7191124864946716,0.014775319973662403,-0.048302190985259355,-0.033526871011597015
2021-12,OFFICIAL_PREDICTORS,0.2837054354937091,0.10185732252171642,-0.008083842509107445,-0.002979080310941612,-0.011062922820049031
2022-01,OFFICIAL_PREDICTORS,-0.25458578019469363,0.28598944468126053,0.02995906847145631,-0.030467277770146933,-0.0005082092986906203
2022-02,OFFICIAL_PREDICTORS,0.16920171590929176,-0.5318022421477145,-0.018980549603980344,0.07548833564607683,0.05650778604209647
2022-03,OFFICIAL_PREDICTORS,-0.23311466661784094,-0.38444793358015805,0.062266340003854316,0.08332187921517732,0.1455882192190316
2022-04,OFFICIAL_PREDICTORS,-0.12956253256910877,-0.7786934819589202,0.061304713691624525,0.23342961407583548,0.29473432776746
2022-05,OFFICIAL_PREDICTORS,0.3560367648088475,-0.23115825736536988,-0.05993928116607705,0.045092278841534876,-0.014847002324542174
2022-06,OFFICIAL_PREDICTORS,0.01969265549583957,-0.16508426736649984,0.001347341629857805,0.0202550785445791,0.021602420174436907
2022-07,OFFICIAL_PREDICTORS,0.34240269111210664,-0.20833503299685097,-0.021030871709510096,0.013428179481776529,-0.007602692227733569
2022-08,OFFICIAL_PREDICTORS,0.3691739091368478,-0.08586341813383491,-0.03598030327636359,0.009008417962198683,-0.026971885314164903
2022-09,OFFICIAL_PREDICTORS,0.22627182371040236,-0.7784685407841847,-0.03144154758101422,0.13344638241569534,0.10200483483468109
2022-10,OFFICIAL_PREDICTORS,0.22605230655106082,2.386976172470902,-0.016514269226764446,-0.1913441523186055,-0.20785842154536915
2022-11,OFFICIAL_PREDICTORS,0.3985099128286489,-0.7602013888164101,-0.057229456948831095,0.12131696657809486,0.0640875096292638
2022-12,OFFICIAL_PREDICTORS,0.16472624432841676,-0.05417322287385301,-0.016802360995930694,0.00683427230857515,-0.009968088687355544
2023-01,OFFICIAL_PREDICTORS,0.15223853736500573,-1.2398690254950084,-0.010403626731383306,0.09725800603033763,0.08685437929895423
2023-02,OFFICIAL_PREDICTORS,0.05601675542958304,-0.06715834852669811,-0.003135546853530952,0.0077290126630845,0.004593465809553547
2023-03,OFFICIAL_PREDICTORS,0.12157454716726604,0.11178285563878859,-0.008243486160127232,-0.009104388570026893,-0.01734787473015413
2023-04,OFFICIAL_PREDICTORS,0.3966118851204905,0.39649381191293254,-0.022171979544010872,-0.023006877088681196,-0.045178856632692055
2023-05,OFFICIAL_PREDICTORS,0.21653673942566895,-0.247323657390408,-0.01580423477011992,0.019899860133138422,0.004095625363018501
2023-06,OFFICIAL_PREDICTORS,-0.09472481859185664,-0.14295048262244117,0.00591253572649802,0.007799555517561958,0.013712091244059976
2023-07,OFFICIAL_PREDICTORS,-0.01599413376807319,-0.07281488849104079,0.0014260051684767045,0.0036430503746100024,0.00506905554308671
2023-08,OFFICIAL_PREDICTORS,0.24113356364627592,0.04012027402530394,-0.0031579048851766156,-0.0005327528848773518,-0.003690657770053951
2023-09,OFFICIAL_PREDICTORS,0.24129925544833933,0.21937918645366283,-0.004530053554362236,-0.004201919394590372,-0.008731972948952588
2023-10,OFFICIAL_PREDICTORS,0.21472448902224592,-0.012437839749721014,-0.004883286485974331,0.00029077733730729406,-0.004592509148667039
2023-11,OFFICIAL_PREDICTORS,0.10353706977602993,-0.1451961960122119,3.141939725576082e-05,-4.4029053054951465e-05,-1.2609655799191441e-05
2023-12,OFFICIAL_PREDICTORS,0.16044975557184024,0.10118278268452574,0.0017279360612338125,0.0010719750502651804,0.002799911111498965
2024-01,OFFICIAL_PREDICTORS,0.043046250255419395,-0.6216396963898796,0.0010152905436810304,-0.013066846259977087,-0.01205155571629607
2024-02,OFFICIAL_PREDICTORS,-0.16606604811228085,0.1377275679770505,0.0003470065205582566,-0.000286891650602341,6.011486995591503e-05
2024-03,OFFICIAL_PREDICTORS,0.004261915612655056,0.06207995541794195,0.00024428470070092794,0.0014822645461362895,0.0017265492468372182
2024-04,OFFICIAL_PREDICTORS,0.18564083107774623,-0.3616926805853543,0.004427907243831769,-0.008366475508937541,-0.003938568265105774
2024-05,OFFICIAL_PREDICTORS,-0.020118371457396634,0.21902905958145727,-0.00028269021015785465,0.003973342804152807,0.00369065259399496
2024-06,OFFICIAL_PREDICTORS,0.08881738551065778,0.24938596549776265,0.0021475939134293787,0.005667575925043245,0.00781516983847265
2024-07,OFFICIAL_PREDICTORS,-0.3125036489005133,-0.19444978134705515,-0.01029940639222933,-0.006587133836707941,-0.016886540228937236
2024-08,OFFICIAL_PREDICTORS,0.0765202480897845,-0.31611420862315875,0.002053140146507768,-0.007845597377097505,-0.005792457230589736
2024-09,OFFICIAL_PREDICTORS,0.1666281555026526,-0.2499780625558522,0.006387602261023473,-0.009087160024142596,-0.002699557763119127
2024-10,OFFICIAL_PREDICTORS,-0.09543152076156536,0.020807203297791788,0.0006872369461502197,-0.00014711530963652154,0.000540121636513697
2024-11,OFFICIAL_PREDICTORS,-0.015608486555673465,0.03759814105272408,-0.000200607015715835,0.0006805029012791768,0.00047989588556334156
2024-12,OFFICIAL_PREDICTORS,0.05260128139105385,0.24163208741935085,0.0011526371064572707,0.004835001877331398,0.005987638983788679
2025-01,OFFICIAL_PREDICTORS,-0.11940739154842217,-0.05816807171910887,-0.00040042122558420386,-0.0001964501297645063,-0.0005968713553487111
2025-02,OFFICIAL_PREDICTORS,-0.06570166897731376,0.1793408610483338,-0.00161212640719861,0.0049125279933751684,0.0033004015861765566
2025-03,OFFICIAL_PREDICTORS,0.06942404478340611,-0.16128130534887009,0.00279155837453473,-0.0057475721702093825,-0.0029560137956746516
2025-04,OFFICIAL_PREDICTORS,0.028941906468206435,0.25218431907163413,0.0005011071083331604,0.003856858603837765,0.004357965712170925
2025-05,OFFICIAL_PREDICTORS,-0.1005762332842894,-0.14807140113446682,-0.0019564104164732678,-0.0030349065884420407,-0.004991317004915299
2025-06,OFFICIAL_PREDICTORS,-0.06830506405148903,-0.021353931725611286,-0.0004915045547274561,-0.0001579321933561527,-0.0006494367480836078
2025-07,OFFICIAL_PREDICTORS,-0.07694443962469619,0.03927415101647558,-0.0027197757892524752,0.0016000262875900738,-0.0011197495016624017
2025-08,OFFICIAL_PREDICTORS,-0.016725376798415383,0.027094610079555548,-0.0002582704329678603,0.0006552582984694374,0.000396987865501577
2025-09,OFFICIAL_PREDICTORS,0.09896953653254661,0.013762810705933881,0.0015568255899064392,0.00020851387877918838,0.0017653394686856262
2025-10,OFFICIAL_PREDICTORS,-0.0686069456206889,-0.2011329092610391,-0.0012630335653874979,-0.003991430268368563,-0.005254463833756065
2025-11,OFFICIAL_PREDICTORS,0.035277794193410504,0.2770980251741976,0.00011078433251847744,0.0008516339207641675,0.0009624182532826514
2025-12,OFFICIAL_PREDICTORS,-0.10061801154185504,0.08015875596404781,-0.0005601729985687549,0.00045261980646489917,-0.00010755319210385542
2026-01,OFFICIAL_PREDICTORS,0.0007204079938183248,-0.05707524944415743,7.220282102972688e-05,-0.0008912072239670903,-0.0008190044029373635
2026-02,OFFICIAL_PREDICTORS,-0.07075278563598379,0.22830954750144636,-0.0022541036027233325,0.008353699243052591,0.006099595640329254
2026-03,OFFICIAL_PREDICTORS,-0.07079627097694056,0.044396205364367725,-0.0012607377866836692,0.0008477729036159409,-0.0004129648830677282
2026-04,OFFICIAL_PREDICTORS,0.04002679336081959,-0.04949567624551754,0.0006567276791980515,-0.0007425140610791167,-8.57863818810652e-05
2026-05,OFFICIAL_PREDICTORS,0.02484765393098727,0.23244425912060881,0.0006219929169355358,0.004815056150038349,0.005437049066973884
2026-06,OFFICIAL_PREDICTORS,0.03637874870588927,0.19948680557978182,0.0004505038772816103,0.0022897686582386296,0.0027402725355202343
2026-07,OFFICIAL_PREDICTORS,-0.13575483690572107,-0.030660063060259368,-0.003626417220956345,-0.000863842828281179,-0.004490260049237527
2019-02,BROAD_SPLIT,0.10467903901589277,0.10032911925259519,-0.010654044051165965,-0.017508089003134414,-0.028162133054300376
2019-03,BROAD_SPLIT,0.10521670663580666,-0.18022094233424962,-0.004721464610144065,0.009204072670457435,0.0044826080603133705
2019-04,BROAD_SPLIT,0.030392709362797282,0.3084897875604181,-0.0004665166426286515,-0.031944085572516115,-0.03241060221514473
2019-05,BROAD_SPLIT,0.012894784730583773,-0.47584504999451305,-0.0001645285276086142,0.011013970453402537,0.010849441925793929
2019-06,BROAD_SPLIT,-0.07485976255577784,-0.005860591287456279,-0.0006989273109996585,-5.6538909357465976e-05,-0.0007554662203571247
2019-07,BROAD_SPLIT,-0.04612392740992023,0.2206992275563775,0.03227177833136412,-0.061507229355403564,-0.029235451024039464
2019-08,BROAD_SPLIT,-0.05579652553918634,-0.058678050730595024,-0.0021647155983884918,-0.010162433763058027,-0.012327149361446518
2019-09,BROAD_SPLIT,0.18423954984370836,0.07563216957581609,0.011352568675803906,0.00432477649470593,0.015677345170509838
2019-10,BROAD_SPLIT,-0.052181571761578456,-0.05529131316272551,0.043632280256638345,0.01803834840418866,0.061670628660827016
2019-11,BROAD_SPLIT,-0.003084672207903703,-0.1943012250399895,0.002969470186112989,-0.022408664902363158,-0.01943919471625017
2019-12,BROAD_SPLIT,-0.03443808975087416,-0.1833128148540173,-0.0011835698040514764,-0.0120564680331164,-0.013240037837167873
2020-01,BROAD_SPLIT,-0.18452609605596726,-0.3642696773483176,0.025804700452727376,0.043804056698730685,0.06960875715145803
2020-02,BROAD_SPLIT,-0.14884727623175426,0.1781251534556199,0.008996591961350959,-0.009851143584183462,-0.0008545516228325029
2020-03,BROAD_SPLIT,0.15723915336396976,-0.3361898806519953,0.0055979618226196515,-0.011358716610113425,-0.005760754787493775
2020-04,BROAD_SPLIT,0.1177468433045016,-0.10042460610515647,-0.013569947665593761,0.02709538212269966,0.013525434457105903
2020-05,BROAD_SPLIT,-0.386247889553141,0.06560319898713896,-0.06505180881696271,0.012620281109769127,-0.05243152770719358
2020-06,BROAD_SPLIT,-0.14219513001474193,-0.2828611370613862,-0.01950427377232865,-0.09557199094755585,-0.1150762647198845
2020-07,BROAD_SPLIT,-0.07000630948506195,0.3576409760756951,0.06837255997096107,-0.14354590711886114,-0.07517334714790008
2020-08,BROAD_SPLIT,0.07715893267584432,-0.0865630883411301,0.008373833770012308,-0.007364426094883101,0.0010094076751292075
2020-09,BROAD_SPLIT,-0.017619943492298736,0.20488341084441813,-6.0472856923214516e-05,0.01369891518421299,0.013638442327289772
2020-10,BROAD_SPLIT,0.05052056898881332,0.11081604245750548,0.013644138513951812,-0.039403061363874496,-0.02575892284992268
2020-11,BROAD_SPLIT,0.0034867926305719443,0.01702389547425215,0.013483224423024357,0.0038366015746943874,0.017319825997718745
2020-12,BROAD_SPLIT,0.07014425956986252,0.2323682348142962,0.015252415934988314,0.033408108765165104,0.048660524700153404
2021-01,BROAD_SPLIT,0.034310599219090146,-0.307287582339963,0.02576254441563091,0.12195873222966234,0.14772127664529322
2021-02,BROAD_SPLIT,0.13594833749270022,0.04653989985416773,0.014727263847780059,0.0043082559967067445,0.0190355198444868
2021-03,BROAD_SPLIT,-0.0642850680629839,-0.07602180717917344,-0.0033523799662160637,-0.014020998331671265,-0.01737337829788733
2021-04,BROAD_SPLIT,0.025744973703701775,-0.22017084497951167,-9.623579666909231e-05,0.02181790033250599,0.02172166453583689
2021-05,BROAD_SPLIT,0.013298342099902978,0.2716718835400532,0.009104925205693006,0.045121226123750836,0.05422615132944382
2021-06,BROAD_SPLIT,-0.1973008395054343,0.09824134182991573,0.0332040627562051,-0.014003828653356976,0.01920023410284812
