period,actual,p05,p95,covered
2012-01,1.7763845350052376,-0.14454013104357344,1.806451612903226,True
2012-02,0.30800821355236874,-0.14513788098694524,0.6444446099533672,True
2012-03,0.10235414534287557,-0.14513788098694524,0.7134363852556502,True
2012-04,0.0,-0.11004404208465098,0.8645533141210304,True
2012-05,0.2044989775051187,-0.1483962340459042,1.0029100529100505,True
2012-06,0.20408163265306367,-0.14513788098694524,1.806451612903226,True
2012-07,-0.10183299389002753,-0.2580645161290307,3.4653465346534684,True
2012-08,-0.10193679918449883,-0.28943560057885787,1.5469613259668558,True
2012-09,-0.10204081632652073,-0.8760951188986232,0.7633587786259444,True
2012-10,0.3064351378958108,-0.3278688524590123,0.5444646098003547,True
2012-11,-0.3054989816700604,-0.2447980416156681,0.9933838403399408,False
2012-12,0.10214504596526286,-0.21810250817885235,1.474201474201453,True
2013-01,1.3265306122449028,-0.14513788098694524,1.7763845350052376,True
2013-02,0.10070493454179541,-0.14782064479190818,0.6417112299465177,True
2013-03,0.1006036217303663,-0.21505376344086446,0.6417112299465177,True
2013-04,0.0,-0.14801285072813178,0.6417112299465177,True
2013-05,-0.20100502512563345,-0.21094036188986753,0.6675567423231055,True
2013-06,0.40281973816718164,-0.21459227467811592,0.7134363852556502,True
2013-07,-0.20060180541625616,-0.3260869565217317,0.8645533141210304,True
2013-08,-0.20100502512563345,-0.3289375751445605,0.5203882139366004,True
2013-09,-0.40281973816715944,-0.9102730819245841,0.46948356807510194,True
2013-10,0.2022244691607611,-0.3881739218091035,0.8641975308641969,True
2013-11,-0.10090817356205317,-0.34924330616997734,0.9857022239555626,True
2013-12,0.40404040404040664,-0.3054989816700604,0.7537688442211143,True
2014-01,0.1006036217303663,-0.21810250817885235,1.474201474201453,True
2014-02,0.10050251256281673,-0.20100502512563345,0.7537688442211143,True
2014-03,0.0,-0.20100502512563345,0.6417112299465177,True
2014-04,0.0,-0.21505376344086446,0.696378830083555,True
2014-05,0.10040160642570406,-0.20100502512563345,0.6211180124223503,True
2014-06,0.0,-0.21505376344086446,1.3265306122449028,True
2014-07,0.30090270812437314,-0.388098318240615,0.5194805194805197,True
2014-08,-0.09999999999998899,-0.40281973816715944,0.7013887669057972,True
2014-09,-0.30030030030031574,-0.40281973816715944,0.5194805194805197,True
2014-10,0.20080321285140812,-0.6009615384615419,0.5194805194805197,True
2014-11,-0.30060120240480437,-0.6009615384615419,0.5195821128024513,True
2014-12,0.0,-0.387596899224818,0.7154530082039215,True
2015-01,0.0,-0.21459227467811592,1.7763845350052376,True
2015-02,0.20100502512563345,-0.20100502512563345,0.7154530082039215,True
2015-03,0.10030090270811698,-0.20100502512563345,0.5215123859191539,True
2015-04,0.30060120240480437,-0.24487341047084554,0.5291005291005346,True
2015-05,0.29970029970030065,-0.2447980416156681,0.6248810533054071,True
2015-06,0.09960159362549792,-0.24630541871921707,0.7134363852556502,True
2015-07,-0.09950248756218638,-0.40281973816715944,0.5188067444876765,True
2015-08,-0.19920318725099584,-0.3896103896103842,0.5376344086021501,True
2015-09,-0.1996007984031989,-0.40281973816715944,0.4702224647318791,True
2015-10,0.0,-0.3278688524590123,0.7539591898888474,True
2015-11,-0.40000000000000036,-0.5482456140350922,0.7782032443642839,True
2015-12,-0.10040160642569296,-0.3278688524590123,0.7633587786259444,True
2016-01,0.6030150753768782,-0.21123610648010713,1.3265306122449028,True
2016-02,0.09990009990010762,-0.2188183807439903,0.9826159002598609,True
2016-03,-0.09980039920161055,-0.19920318725099584,0.5291005291005346,True
2016-04,0.5994005994006013,-0.10526315789473051,0.4853328762133359,False
2016-05,-0.19860973187686426,-0.1996007984031989,0.5218917930782226,True
2016-06,0.09950248756218638,-0.2217217102395463,0.6211180124223503,True
2016-07,0.29821073558649047,-0.3278688524590123,0.8645533141210304,True
2016-08,-0.09910802775026095,-0.40000000000000036,0.5215237231449354,True
2016-09,-0.29761904761904656,-0.40281973816715944,0.5850572958249192,True
2016-10,0.29850746268655914,-0.40000000000000036,0.8645533141210304,True
2016-11,0.3968253968253954,-0.40000000000000036,0.5994005994006013,True
2016-12,0.29644268774702276,-0.30060120240480437,0.7134363852556502,True
2017-01,0.7881773399014858,-0.22050716648290836,1.474201474201453,True
2017-02,0.3910068426197455,-0.2188183807439903,0.6030150753768782,True
2017-03,0.0,-0.19860973187686426,0.6030150753768782,True
2017-04,0.0,-0.1996007984031989,0.6030150753768782,True
2017-05,0.19474196689386325,-0.20168438760325755,1.0000000000000009,True
2017-06,0.0,-0.2189028200309362,0.966990648010814,True
2017-07,0.4859086491739495,-0.29761904761904656,1.3375521479309904,True
2017-08,-0.09671179883946612,-0.30030030030031574,1.158301158301156,True
2017-09,-0.09680542110357404,-0.40000000000000036,0.7932524586715315,True
2017-10,0.4844961240310086,-0.40000000000000036,0.7787019491411435,True
2017-11,0.0964320154291265,-0.40000000000000036,0.7881773399014858,True
2017-12,0.09633911368016612,-0.387596899224818,0.7539591898888474,True
2018-01,0.5774783445620768,-0.13953741124187677,1.7045454545454364,True
2018-02,0.0,-0.19872949653930272,0.6211180124223503,True
2018-03,-0.0956937799043045,-0.19919449239132744,0.8896797153024938,True
2018-04,0.2873563218390718,-0.10526315789473051,0.7881773399014858,True
2018-05,0.47755491881567025,-0.2447980416156681,0.6675567423231055,True
2018-06,0.3802281368821214,-0.30060120240480437,0.6211180124223503,True
2018-07,0.18939393939394478,-0.22050716648290836,0.8645533141210304,True
2018-08,0.0945179584121103,-0.3208556149732589,0.5391421863594166,True
2018-09,-0.2832861189801861,-0.5167958656330796,0.5473921330791782,True
2018-10,0.37878787878788955,-0.40000000000000036,0.4844961240310086,True
2018-11,-0.09433962264150386,-0.40000000000000036,0.9661835748792313,True
2018-12,0.09442870632672129,-0.25959130475259373,0.9291521486643584,True
2019-01,1.037735849056598,-0.22050716648290836,1.7763845350052376,True
2019-02,0.18674136321195078,-0.13099185927349818,0.7881773399014858,True
2019-03,0.18639328984155767,-0.2103049421661285,0.6211180124223503,True
2019-04,0.09302325581395099,-0.21505376344086446,0.8641975308641969,True
2019-05,0.6505576208178487,-0.19860973187686426,0.6795735243380028,True
2019-06,0.1846722068328699,-0.10040160642569296,1.0000000000000009,True
2019-07,0.36866359447005337,-0.20060180541625616,1.049868766404205,True
2019-08,0.09182736455464191,-0.30030030030031574,1.037735849056598,True
2019-09,-0.5504587155963248,-0.40281973816715944,1.001886792452829,False
2019-10,0.46125461254613587,-0.3896103896103842,0.8641975308641969,True
2019-11,0.2754820936639035,-0.21505376344086446,0.9881422924901129,True
2019-12,0.1831501831501825,-0.30030030030031574,0.8916533369705852,True
2020-01,1.4625228519195455,-0.28355182746119145,1.474201474201453,True
2020-02,0.2702702702702675,-0.12980607868729616,0.8641975308641969,True
2020-03,-0.08984725965857088,-0.2217217102395463,0.7134363852556502,True
2020-04,-0.17985611510791255,-0.13082297995664458,0.7919783494496179,False
2020-05,0.3603603603603567,-0.20100502512563345,0.7881773399014858,True
2020-06,0.6283662477558183,-0.29761904761904656,0.7605643877751771,True
2020-07,0.4460303300624524,-0.10194200004159992,1.3375521479309904,True
2020-08,0.0,-0.3208556149732589,1.3019884398055814,True
2020-09,-0.6216696269982114,-0.8760951188986232,0.8641975308641969,True
2020-10,0.17873100983019086,-0.388098318240615,0.7825029586892757,True
2020-11,0.0,-0.3278688524590123,0.7267441860465018,True
2020-12,-0.1784121320249632,-0.3260869565217317,1.037735849056598,True
2021-01,1.3404825737265424,-0.22050716648290836,2.4163568773234223,True
