report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2022-01,2022-02-13,2022Q1,1,9.63663198795535,9.899968028569782,10.001072332438111,9.84594358102924,11.23658150891361,-1.5999495209582584,-1.3366134803438268,-1.2355091764754977,-1.3906379278843684
2022-02-10,winter,2022-01,2022-02-13,2022Q2,2,9.50510416,9.75820097403284,9.85917485694093,9.414482410856834,15.772308516091229,-6.267204356091229,-6.0141075420583885,-5.913133659150299,-6.357826105234395
2022-02-10,winter,2022-01,2022-02-13,2022Q3,3,8.17038043,8.44566666798173,8.545433063119832,8.231758312071134,17.578003612072624,-9.407623182072625,-9.132336944090895,-9.032570548952792,-9.34624530000149
2022-02-10,winter,2022-01,2022-02-13,2022Q4,4,6.62746481,6.894793146338409,6.993132789580162,7.004608872228874,15.69904392215021,-9.07157911215021,-8.804250775811802,-8.705911132570048,-8.694435049921335
2022-05-12,spring,2022-05,2022-06-09,2022Q3,1,13.8649926,17.999672225261573,17.740645944722004,14.571502664616416,17.578003612072624,-3.7130110120726236,0.4216686131889489,0.16264233264938,-3.0065009474562086
2022-05-12,spring,2022-05,2022-06-09,2022Q4,2,12.749894,19.4037692624424,19.14166078662043,13.272472162761503,15.69904392215021,-2.9491499221502107,3.704725340292189,3.442616864470221,-2.4265717593887075
2022-05-12,spring,2022-05,2022-06-09,2023Q1,3,7.85719611,17.087539219862368,16.830515202679052,9.012264427925656,16.393468660721577,-8.536272550721577,0.6940705591407905,0.43704654195747494,-7.3812042327959215
2022-08-11,summer,2022-08,2022-09-11,2022Q4,1,19.6557739,19.198122610809673,18.97972657977775,15.939051393112543,15.69904392215021,3.9567299778497897,3.4990786886594627,3.2806826576275405,0.24000747096233255
2022-08-11,summer,2022-08,2022-09-11,2023Q1,2,16.1682854,17.173725513032636,16.95903860326624,11.578552905847717,16.393468660721577,-0.2251832607215789,0.7802568523110587,0.5655699425446628,-4.81491575487386
2022-08-11,summer,2022-08,2022-09-11,2023Q2,3,11.4594623,14.996593016986152,14.785895071859075,7.8055405090214665,11.15840613352934,0.30105616647066036,3.838186883456812,3.6274889383297353,-3.3528656245078734
2022-11-10,autumn,2022-11,2022-12-11,2023Q1,1,14.8665554,10.707712018103523,11.269358638116202,11.792822866037968,16.393468660721577,-1.526913260721578,-5.685756642618054,-5.124110022605375,-4.60064579468361
2022-11-10,autumn,2022-11,2022-12-11,2023Q2,2,10.1921138,6.015727602474105,6.553570666798088,8.012564961943418,11.15840613352934,-0.9662923335293403,-5.1426785310552345,-4.604835466731251,-3.1458411715859214
2022-11-10,autumn,2022-11,2022-12-11,2023Q3,3,6.95297995,2.929116153167468,3.451300101643118,5.842335022455209,8.048806481176504,-1.0958265311765043,-5.119690328009035,-4.597506379533385,-2.2064714587212952
2023-02-09,winter,2023-01,2023-02-09,2023Q1,1,16.3076255004732,14.952036338108861,16.22903750258244,16.3047026550176,16.393468660721577,-0.0858431602483769,-1.441432322612716,-0.16443115813913778,-0.08876600570397741
2023-02-09,winter,2023-01,2023-02-09,2023Q2,2,11.3077531,10.407360274089877,11.633874671988588,12.371876197796405,11.15840613352934,0.14934696647065948,-0.7510458594394631,0.4754685384592481,1.2134700642670655
2023-02-09,winter,2023-01,2023-02-09,2023Q3,3,7.77590417,7.423512583033791,8.616879443076948,10.11405730268133,8.048806481176504,-0.2729023111765043,-0.6252938981427132,0.5680729619004445,2.0652508215048258
2023-02-09,winter,2023-01,2023-02-09,2023Q4,4,7.62282898,7.4931629516573315,8.687303557035257,10.532392710471335,7.563594181986673,0.05923479801332743,-0.07043123032934151,1.123709375048584,2.968798528484662
2023-05-11,spring,2023-05,2023-06-11,2023Q3,1,8.32302304,9.250925570283295,9.290031675826812,8.888411423196677,8.048806481176504,0.2742165588234968,1.202119089106791,1.2412251946503083,0.8396049420201734
2023-05-11,spring,2023-05,2023-06-11,2023Q4,2,8.33257222,10.408184898155618,10.447705241886874,9.302090467563518,7.563594181986673,0.7689780380133264,2.8445907161689448,2.884111059900201,1.7384962855768453
2023-05-11,spring,2023-05,2023-06-11,2024Q1,3,2.50204809,6.117078499948595,6.155062852484985,5.843361484514758,2.0857590939023534,0.4162889960976468,4.031319406046242,4.069303758582631,3.7576023906124045
2023-08-10,summer,2023-08,2023-09-10,2023Q4,1,8.18874505,9.120100619287951,8.856362162220234,8.66807938268098,7.563594181986673,0.6251508680133266,1.5565064373012785,1.2927679802335614,1.1044852006943078
2023-08-10,summer,2023-08,2023-09-10,2024Q1,2,2.54878083,4.376835844582941,4.124561648692083,5.22941289345532,2.0857590939023534,0.46302173609764674,2.291076750680588,2.0388025547897297,3.143653799552967
2023-08-10,summer,2023-08,2023-09-10,2024Q2,3,2.34805158,4.923458140053182,4.669862782250008,6.402780040816265,2.4619743363836153,-0.11392275638361538,2.4614838036695663,2.2078884458663928,3.9408057044326497
2023-11-09,autumn,2023-10,2023-11-09,2023Q4,1,7.4869530045711,8.030348725676754,7.76944105290215,7.915054780320905,7.563594181986673,-0.0766411774155733,0.4667545436900813,0.20584687091547682,0.35146059833423227
2023-11-09,autumn,2023-10,2023-11-09,2024Q1,2,2.72442838094152,2.9332092014576028,2.6846117991464253,4.50021681995494,2.0857590939023534,0.6386692870391668,0.8474501075552494,0.598852705244072,2.414457726052587
2023-11-09,autumn,2023-10,2023-11-09,2024Q2,3,2.60050989,3.122076325905421,2.873022784347406,5.665453020909332,2.4619743363836153,0.1385355536163848,0.6601019895218059,0.4110484479637906,3.203478684525717
2023-11-09,autumn,2023-10,2023-11-09,2024Q3,4,2.23573565,2.9461133431258886,2.6974847755948317,6.543780719533786,2.3104616266815143,-0.07472597668151426,0.6356517164443742,0.38702314891331735,4.2333190928522715
2024-02-15,winter,2024-02,2024-03-10,2024Q2,1,2.64855616,1.996337402654621,2.013640767556792,3.238472627964898,2.4619743363836153,0.18658182361638476,-0.4656369337289943,-0.4483335688268233,0.7764982915812828
2024-02-15,winter,2024-02,2024-03-10,2024Q3,2,2.25182174,1.6101890026568615,1.6274268586707554,4.09662642828865,2.3104616266815143,-0.05863988668151432,-0.7002726240246528,-0.6830347680107589,1.786164801607136
2024-02-15,winter,2024-02,2024-03-10,2024Q4,3,2.71600921,1.7435228393034772,1.7607833149926266,4.828953988317106,2.8836531940027856,-0.16764398400278546,-1.1401303546993085,-1.122869879010159,1.9453007943143201
2024-05-09,spring,2024-04,2024-05-12,2024Q2,1,2.43930764498391,2.5529161872792145,2.7665212581261795,3.2147502951525957,2.4619743363836153,-0.02266669139970512,0.09094185089559925,0.30454692174256426,0.7527759587689804
2024-05-09,spring,2024-04,2024-05-12,2024Q3,2,2.11409498,2.278468964049674,2.4915023951935367,4.072706907262137,2.3104616266815143,-0.19636664668151438,-0.03199266263184031,0.18104076851202233,1.7622452805806224
2024-05-09,spring,2024-04,2024-05-12,2024Q4,3,2.51517686,2.5028505033125867,2.716351293517244,4.804866191669455,2.8836531940027856,-0.3684763340027857,-0.3808026906901989,-0.16730190048554183,1.9212129976666694
2024-05-09,spring,2024-04,2024-05-12,2025Q1,4,2.35125799,2.653347088636087,2.8671613446588347,6.974833256647844,2.731002175839953,-0.37974418583995284,-0.07765508720386594,0.13615916881888168,4.24383108080789
2024-08-08,summer,2024-07,2024-08-11,2024Q3,1,2.03928603786943,1.5688482097153658,2.028017264981258,2.395271010064286,2.3104616266815143,-0.27117558881208437,-0.7416134169661486,-0.28244436170025633,0.08480938338277166
2024-08-08,summer,2024-07,2024-08-11,2024Q4,2,2.31618987,1.658083519675726,2.117655986949267,3.115629407355005,2.8836531940027856,-0.5674633240027855,-1.2255696743270597,-0.7659972070535188,0.2319762133522194
2024-08-08,summer,2024-07,2024-08-11,2025Q1,3,2.18682304,1.703906797541799,2.1636864211588227,5.25062110983249,2.731002175839953,-0.5441791358399528,-1.027095378298154,-0.5673157546811303,2.5196189339925374
2024-08-08,summer,2024-07,2024-08-11,2025Q2,4,1.74934064,1.2529695666486151,1.710710608299386,6.030930568629611,2.380373322135417,-0.6310326821354171,-1.127403755486802,-0.6696627138360312,3.6505572464941936
2024-11-15,autumn,2024-11,2024-12-09,2025Q1,1,2.93713111860977,3.442432841337079,3.3771333816550655,5.01296960000335,2.731002175839953,0.20612894276981697,0.7114306654971259,0.6461312058151125,2.281967424163397
