model,RMSE,MAE,dir_corr,DM_vs_AR3,DM_pval
TVW_QRF,0.6407785082396706,0.3742408535245242,0.4546314331081214,-1.3503984145127303,0.17864198955844457
ENSEMBLE,0.6786050722698473,0.3791168511617735,0.2072880015417228,-1.3476746352470104,0.17951515172624743
ARIMA313,0.6913765379007035,0.3902431208084319,0.3300076481832843,-0.7486604534733252,0.4550726924514561
AR3,0.7080583113102411,0.41808553589516495,0.21165953416140432,,
TVW_QRF_RAW,0.7282061809865068,0.4212852611677842,0.1532089058602396,0.3001002120733325,0.7644717248147093
RW,0.96595722574253,0.5918854858490575,-0.1001451911594553,2.1551815596002046,0.032521943367003425
