origin,HARD_BASE,HARD_HALF,HARD_FULL,SELECTED,leaf3_featuresall_m0,leaf3_featuresall_m0.5,leaf3_featuresall_m1,leaf3_featuresthird_m0,leaf3_featuresthird_m0.5,leaf3_featuresthird_m1,leaf8_featuresall_m0,leaf8_featuresall_m0.5,leaf8_featuresall_m1,leaf8_featuresthird_m0,leaf8_featuresthird_m0.5,leaf8_featuresthird_m1,actual,consensus,coreweight
2019-02,0.31775488058818213,0.3457208529825975,0.3736868253770129,0.31775488058818213,0.31775488058818213,0.3465685095014707,0.37538213841475937,0.31775488058818213,0.3586045110404241,0.3994541414926661,0.31775488058818213,0.3695348950856072,0.4213149095830323,0.31775488058818213,0.363498281027416,0.40924168146664985,0.2,0.1,0.5473483906668922
2019-03,0.09946023954165717,0.09481364394484938,0.0901670483480416,0.09946023954165717,0.09946023954165717,0.09532740249095394,0.09119456544025069,0.09946023954165717,0.10134723283388003,0.10323422612610288,0.09946023954165717,0.09711176408528907,0.09476328862892099,0.09946023954165717,0.11262218652918907,0.12578413351672096,0.2,0.1,0.5518118388714258
2019-04,0.38710754867430486,0.4331530262959052,0.4791985039175055,0.38710754867430486,0.38710754867430486,0.4354158755100228,0.4837242023457408,0.38710754867430486,0.43221621802733395,0.47732488738036305,0.38710754867430486,0.4343406856295112,0.4815738225847176,0.38710754867430486,0.4261589186863088,0.4652102886983127,0.1,0.3,0.5506152285898372
2019-05,0.2254766707170906,0.24160405653897696,0.2577314423608633,0.2254766707170906,0.2254766707170906,0.24582704588051718,0.26617742104394376,0.2254766707170906,0.25082102262868616,0.27616537454028167,0.2254766707170906,0.24749593537176576,0.2695152000264409,0.2254766707170906,0.23777108187684404,0.2500654930365974,0.7,0.4,0.5509025905852826
2019-06,0.12410329846284626,0.07361655119089941,0.02312980391895257,0.12410329846284626,0.12410329846284626,0.09949408376156484,0.07488486906028341,0.12410329846284626,0.11331243037556073,0.1025215622882752,0.12410329846284626,0.10859660455326042,0.0930899106436746,0.12410329846284626,0.12053845710031257,0.11697361573777887,0.2,0.1,0.5513522221960248
2019-07,0.435229027763851,0.4401493662832389,0.4450697048026269,0.435229027763851,0.435229027763851,0.44402956869702204,0.45283010963019316,0.435229027763851,0.46287104805775886,0.49051306835166675,0.435229027763851,0.4419659055852968,0.4487027834067427,0.435229027763851,0.4384193468003209,0.4416096658367909,0.4,0.2,0.5511366843062552
2019-08,0.07212027168892293,0.08632839290472513,0.10053651412052733,0.07212027168892293,0.07212027168892293,0.08425633043472575,0.09639238918052856,0.07212027168892293,0.08654290879675505,0.10096554590458717,0.07212027168892293,0.09287470994190913,0.11362914819489532,0.07212027168892293,0.10417203702425012,0.13622380235957732,0.1,0.0,0.550495125585692
2019-09,-0.3115374275151629,-0.31736840944316663,-0.3231993913711704,-0.3115374275151629,-0.3115374275151629,-0.3183931705130812,-0.3252489135109995,-0.3115374275151629,-0.30717150237797275,-0.30280557724078255,-0.3115374275151629,-0.30295449877244945,-0.294371570029736,-0.3115374275151629,-0.29463281621282295,-0.277728204910483,-0.6,-0.4,0.5501700104465688
2019-10,0.22940611674544503,0.28517471091363017,0.3409433050818153,0.22940611674544503,0.22940611674544503,0.2802833670384129,0.3311606173313807,0.22940611674544503,0.27836455970014673,0.32732300265484837,0.22940611674544503,0.2687031152864789,0.30800011382751274,0.22940611674544503,0.256625828142661,0.28384553953987696,0.5,0.4,0.5518523549344644
2019-11,0.16027885730460945,0.18827727179203121,0.21627568627945298,0.16027885730460945,0.16027885730460945,0.18362841849186784,0.20697797967912623,0.16027885730460945,0.17176672654260575,0.18325459578060205,0.16027885730460945,0.180615346391574,0.20095183547853857,0.16027885730460945,0.1771297188820336,0.19398058045945776,0.3,0.2,0.5505863362349064
2019-12,0.015134052299833604,0.015041241673181452,0.014948431046529301,0.015134052299833604,0.015134052299833604,0.02943711304661278,0.04374017379339196,0.015134052299833604,0.028716570003112757,0.04229908770639191,0.015134052299833604,0.02321114753578246,0.031288242771731326,0.015134052299833604,0.025451582542115297,0.035769112784397,0.2,0.1,0.5497945860040815
2020-01,0.8910783646002834,0.9161045016767744,0.9411306387532653,0.8910783646002834,0.8910783646002834,0.9168866134307356,0.9426948622611878,0.8910783646002834,0.9156735908191691,0.9402688170380549,0.8910783646002834,0.9116694379759752,0.932260511351667,0.8910783646002834,0.9085358739940056,0.9259933833877277,1.5,1.0,0.5495554642099969
2020-02,0.3016255681785912,0.32068032834451476,0.3397350885104384,0.3016255681785912,0.3016255681785912,0.3194804321368582,0.3373352960951252,0.3016255681785912,0.3167476378857598,0.3318697075929285,0.3016255681785912,0.32811728910495824,0.3546090100313253,0.3016255681785912,0.32537875862031407,0.34913194906203693,0.3,0.3,0.5500012072099969
2020-03,-0.2620574219510465,-0.25946905877354964,-0.2568806955960528,-0.2620574219510465,-0.2620574219510465,-0.26484554549396283,-0.2676336690368792,-0.2620574219510465,-0.25247934584396686,-0.24290126973688725,-0.2620574219510465,-0.2453643604430591,-0.2286712989350717,-0.2620574219510465,-0.24250379407630288,-0.22295016620155927,-0.1,0.1,0.5500012072099969
2020-04,-0.31758186237127,-0.31591219209715493,-0.31424252182303986,-0.31758186237127,-0.31758186237127,-0.3080509553671173,-0.2985200483629646,-0.31758186237127,-0.3032576351826687,-0.2889334079940674,-0.31758186237127,-0.3079778939064973,-0.2983739254417247,-0.31758186237127,-0.2957000720213698,-0.27381828167146954,-0.2,-0.2,0.5500012072099969
2020-05,0.1755417858910625,0.17193851305540414,0.16833524021974577,0.1755417858910625,0.1755417858910625,0.1697443721131194,0.16394695833517628,0.1755417858910625,0.19110515151646779,0.20666851714187306,0.1755417858910625,0.20656615428013803,0.23759052266921357,0.1755417858910625,0.19120424107160022,0.20686669625213794,0.4,0.1,0.6216007530000001
2020-06,0.3438817354017713,0.38055781125886934,0.4172338871159674,0.3438817354017713,0.3438817354017713,0.38033730324494686,0.4167928710881224,0.3438817354017713,0.3776310262523481,0.4113803171029249,0.3438817354017713,0.38288271877971936,0.42188370215766735,0.3438817354017713,0.38260009873552897,0.4213184620692867,0.6,0.2,0.5396866552269519
2020-07,0.4869502977384474,0.5039786142894122,0.5210069308403769,0.4869502977384474,0.4869502977384474,0.5045019730580054,0.5220536483775633,0.4869502977384474,0.5151763043459452,0.5434023109534429,0.4869502977384474,0.49481135671806903,0.5026724156976906,0.4869502977384474,0.5048117500426873,0.5226732023469272,0.4,0.2,0.5546457536795688
2020-08,0.03313375648649175,0.04252609564169979,0.05191843479690783,0.05379922261917554,0.03313375648649175,0.04282785537122785,0.052521954255963954,0.03313375648649175,0.043466489552833644,0.05379922261917554,0.03313375648649175,0.04445464422304811,0.05577553195960446,0.03313375648649175,0.06493059933402484,0.09672744218155792,0.0,0.0,0.4974562446703834
2020-09,-0.3793055312609125,-0.40274300905269717,-0.4261804868444819,-0.4123449864472547,-0.3793055312609125,-0.40274300905269717,-0.42618048684448184,-0.3793055312609125,-0.3958252588540836,-0.4123449864472547,-0.3793055312609125,-0.3729173479997836,-0.36652916473865466,-0.3793055312609125,-0.3607717659258808,-0.342238000590849,-0.6,-0.3,0.4974562446703834
2020-10,0.1835507038734855,0.27093426617196403,0.3583178284704426,0.34224215100293975,0.1835507038734855,0.27093426617196403,0.3583178284704426,0.1835507038734855,0.2628964274382126,0.34224215100293975,0.1835507038734855,0.23935376792727198,0.29515683198105847,0.1835507038734855,0.22366531699159042,0.26377993010969536,0.2,0.2,0.525484605528538
2020-11,0.1331935220806632,0.15115491697647487,0.16911631187228654,0.1427675116744956,0.1331935220806632,0.15115491697647487,0.16911631187228654,0.1331935220806632,0.13798051687757942,0.1427675116744956,0.1331935220806632,0.15318537834299784,0.17317723460533244,0.1331935220806632,0.1484401198693654,0.16368671765806758,0.0,0.1,0.5483332202847917
2020-12,0.17439862975000198,0.19002614785821642,0.2056536659664309,0.21560498799547512,0.17439862975000198,0.19059875507393378,0.2067988803978656,0.17439862975000198,0.19500180887273855,0.21560498799547512,0.17439862975000198,0.17675282650317187,0.17910702325634176,0.17439862975000198,0.17792446802158954,0.1814503062931771,-0.2,0.1,0.548521718017104
2021-01,0.8285790522695597,0.8912732558451942,0.9539674594208288,0.925565999315657,0.8285790522695597,0.8922414125786592,0.9559037728877586,0.8285790522695597,0.8770725257926084,0.925565999315657,0.8285790522695597,0.8676081834092213,0.9066373145488829,0.8285790522695597,0.8566433599422961,0.8847076676150324,1.3,0.9,0.548414886550344
2021-02,0.4287738547440542,0.5098263614647857,0.5908788681855172,0.5431413368535041,0.4287738547440542,0.5091930138026262,0.589612172861198,0.4287738547440542,0.4859575957987792,0.5431413368535041,0.4287738547440542,0.47244520965791237,0.5161165645717705,0.4287738547440542,0.4676527515336649,0.5065316483232757,0.2,0.3,0.5497432154591964
2021-03,0.15191007441957335,0.1480979520457448,0.14428582967191625,0.12769707026456076,0.15191007441957335,0.14848052644858734,0.14505097847760132,0.15191007441957335,0.12769707026456076,0.10348406610954815,0.15191007441957335,0.11565481914408235,0.07939956386859133,0.15191007441957335,0.133854271730384,0.11579846904119463,0.2,0.3,0.5488701034587677
2021-04,0.256026468736474,0.28598810394052204,0.31594973914457003,0.27799232486862674,0.256026468736474,0.2858290885820161,0.31563170842755817,0.256026468736474,0.27799232486862674,0.29995818100077953,0.256026468736474,0.279427421219809,0.30282837370314397,0.256026468736474,0.26680549050491187,0.2775845122733497,0.5,0.2,0.5491105590630627
2021-05,0.5680138323904842,0.5879420434422872,0.6078702544940903,0.5709513526195167,0.5680138323904842,0.5877167252101461,0.6074196180298079,0.5680138323904842,0.5709513526195167,0.5738888728485492,0.5680138323904842,0.5727787422380143,0.5775436520855444,0.5680138323904842,0.5735592883509383,0.5791047443113924,0.2,0.4,0.5484101494566364
2021-06,0.3296679179291987,0.3465223378797241,0.3633767578302495,0.3344874299767954,0.3296679179291987,0.351636796779439,0.3736056756296793,0.3296679179291987,0.3344874299767954,0.3393069420243922,0.3296679179291987,0.34478868665247536,0.359909455375752,0.3296679179291987,0.3345667657233319,0.339465613517465,0.5,0.4,0.5481060061489085
2021-07,0.6445519678863136,0.6697218783064215,0.6948917887265292,0.715045934794632,0.6445519678863136,0.6697218783064215,0.6948917887265293,0.6445519678863136,0.6797989513404727,0.715045934794632,0.6445519678863136,0.657922733834894,0.6712934997834743,0.6445519678863136,0.6587271495368939,0.6729023311874742,1.0,0.5,0.548162729046482
2021-08,0.22450335235865432,0.16642410398316554,0.10834485560767679,0.12276741382760614,0.22450335235865432,0.16583195286237046,0.1071605533660866,0.22450335235865432,0.17363538309313023,0.12276741382760614,0.22450335235865432,0.212664958991937,0.2008265656252197,0.22450335235865432,0.22311603839501462,0.22172872443137492,0.7,0.2,0.5555839028028581
2021-09,-0.12400009742970602,-0.1178999114519989,-0.11179972547429179,-0.1058435858191609,-0.12400009742970602,-0.11794171547347536,-0.11188333351724468,-0.12400009742970602,-0.10747300139764665,-0.09094590536558726,-0.12400009742970602,-0.1058435858191609,-0.08768707420861577,-0.12400009742970602,-0.09877102270719905,-0.07354194798469207,0.2,-0.2,0.5539243311486131
2021-10,0.7237052274417968,0.7927388934226424,0.861772559403488,0.8963315758882499,0.7237052274417968,0.7927388934226424,0.861772559403488,0.7237052274417968,0.795641987581903,0.8675787477220093,0.7237052274417968,0.8100184016650234,0.8963315758882499,0.7237052274417968,0.7956482100322056,0.8675911926226144,1.0,0.7,0.5526743041044948
2021-11,0.6823484514284204,0.6982576755906593,0.7141668997528983,0.700926096543976,0.6823484514284204,0.6982576755906593,0.7141668997528983,0.6823484514284204,0.6948885385905247,0.707428625752629,0.6823484514284204,0.6916372739861981,0.700926096543976,0.6823484514284204,0.7117355681909686,0.7411226849535169,0.2,0.3,0.5520550466487686
2021-12,0.7709389674170302,0.873441606645287,0.9759442458735439,0.9020249944614005,0.7709389674170302,0.873441606645287,0.9759442458735439,0.7709389674170302,0.8640037463465102,0.9570685252759903,0.7709389674170302,0.8364819809392153,0.9020249944614005,0.7709389674170302,0.8282981644632329,0.8856573615094356,0.4,0.3,0.5640400689325468
2022-01,4.378137226971534,4.42010852550301,4.462079824034487,4.4317761161666525,4.378137226971534,4.42010852550301,4.462079824034487,4.378137226971534,4.42523995494961,4.472342682927686,4.378137226971534,4.4317761161666525,4.485415005361771,4.378137226971534,4.426053124309061,4.473969021646589,4.4,3.8,0.5636051380786834
2022-02,0.8664254070284128,0.9472553663580414,1.02808532568767,0.9937172074945615,0.8664254070284128,0.9472553663580414,1.02808532568767,0.8664254070284128,0.9431757094943894,1.0199260119603661,0.8664254070284128,0.9300713072614871,0.9937172074945615,0.8664254070284128,0.9228645567594562,0.9793037064904998,1.3,0.6,0.5652083420786833
2022-03,0.9740717773895649,0.9599351536255071,0.9457985298614493,0.9892185665181369,0.9740717773895649,0.9599351536255071,0.9457985298614493,0.9740717773895649,0.9839920192992286,0.9939122612088925,0.9740717773895649,0.9892185665181369,1.004365355646709,0.9740717773895649,1.0031062095833179,1.0321406417770707,1.7,1.4,0.5652083420786833
2022-04,0.7418585559133414,0.810248090240683,0.8786376245680246,0.8636728630702023,0.7418585559133414,0.810248090240683,0.8786376245680245,0.7418585559133414,0.8052582681798063,0.8686579804462712,0.7418585559133414,0.7900293323286812,0.8382001087440211,0.7418585559133414,0.8027657094917718,0.8636728630702023,1.8,0.9,0.5652083420786833
2022-05,1.8273429935590184,1.928849481807915,2.0303559700568115,1.9659857104049676,1.8273429935590184,1.928849481807915,2.0303559700568115,1.8273429935590184,1.9019948228423984,1.9766466521257786,1.8273429935590184,1.9141054673753262,2.0008679411916335,1.8273429935590184,1.896664351981993,1.9659857104049676,1.8,1.4,0.5591021584169187
2022-06,1.3932606931984495,1.507368052800301,1.6214754124021524,1.4688535222245118,1.3932606931984495,1.5073680528003008,1.6214754124021522,1.3932606931984495,1.4993743966086726,1.6054881000188956,1.3932606931984495,1.4919596190597537,1.5906585449210577,1.3932606931984495,1.4688535222245118,1.544446351250574,1.6,1.5,0.5590995404188934
2022-07,1.4018402902822626,1.5144143355557442,1.6269883808292258,1.496622873120055,1.4018402902822626,1.5144143355557442,1.6269883808292258,1.4018402902822626,1.4992708827420675,1.5967014752018724,1.4018402902822626,1.4996431459277686,1.5974460015732745,1.4018402902822626,1.496622873120055,1.5914054559578474,1.3,1.6,0.5590895189731001
2022-08,0.6308526564677204,0.6720821029177679,0.7133115493678155,0.6308526564677204,0.6308526564677204,0.6714710508558485,0.7120894452439767,0.6308526564677204,0.6676514490120595,0.7044502415563987,0.6308526564677204,0.6483555819258082,0.6658585073838962,0.6308526564677204,0.6450870654377693,0.6593214744078182,0.4,0.8,0.5592091965065509
2022-09,0.16209244464284336,0.11496016188846969,0.06782787913409602,0.16209244464284336,0.16209244464284336,0.11499055980874168,0.06788867497464,0.16209244464284336,0.1314231329243753,0.10075382120590723,0.16209244464284336,0.12713073820698947,0.09216903177113558,0.16209244464284336,0.14275345581519952,0.12341446698755568,0.8,0.2,0.5592011934659561
2022-10,1.1729476113272232,1.1241974351095643,1.075447258891905,1.1451310412684843,1.1729476113272232,1.1241974351095643,1.075447258891905,1.1729476113272232,1.1193033242928467,1.0656590372584702,1.1729476113272232,1.1222578163957946,1.071568021464366,1.1729476113272232,1.1451310412684843,1.1173144712097451,-1.4,0.9,0.5590543173120135
2022-11,0.7585158740889214,0.7882528330528827,0.817989792016844,0.7585158740889214,0.7585158740889214,0.7882528330528827,0.8179897920168441,0.7585158740889214,0.7406451064149795,0.7227743387410376,0.7585158740889214,0.7645697191503931,0.7706235642118646,0.7585158740889214,0.7319752191360508,0.7054345641831803,1.2,0.7,0.5467787196146041
2022-12,0.047475065722731635,0.09094142216773585,0.13440777861274006,0.04750932681544786,0.047475065722731635,0.09094142216773585,0.13440777861274006,0.047475065722731635,0.05742071609665209,0.06736636647057255,0.047475065722731635,0.06663311672945355,0.08579116773617546,0.047475065722731635,0.04750932681544786,0.047543587908164084,0.0,0.4,0.5474977284571143
2023-01,4.873148431243555,4.8557166576029465,4.838284883962337,4.863478043581073,4.873148431243555,4.8557166576029465,4.838284883962337,4.873148431243555,4.856942839925402,4.840737248607249,4.873148431243555,4.883404903325934,4.893661375408311,4.873148431243555,4.863478043581073,4.85380765591859,6.0,5.8,0.5474766813057488
2023-02,0.5313152061494304,0.5039703923327187,0.47662557851600684,0.5087461141667776,0.5313152061494304,0.5039703923327186,0.4766255785160068,0.5313152061494304,0.490739382407302,0.4501635586651736,0.5313152061494304,0.5049344304750926,0.47855365480075474,0.5313152061494304,0.5087461141667776,0.48617702218412484,0.6,0.5,0.5518978401481048
2023-03,0.2926338566146489,0.22856958059145327,0.16450530456825765,0.2522762988161167,0.2926338566146489,0.22856958059145327,0.16450530456825765,0.2926338566146489,0.24926721270050628,0.20590056878636362,0.2926338566146489,0.2626546929598392,0.23267552930502944,0.2926338566146489,0.2522762988161167,0.21191874101758443,0.1,0.1,0.5518982249256993
2023-04,0.5640927888903151,0.5026749219687728,0.44125705504723056,0.5325856414707731,0.5640927888903151,0.5026749219687728,0.4412570550472307,0.5640927888903151,0.5104650095737283,0.45683723025714157,0.5640927888903151,0.5288328608443934,0.49357293279847164,0.5640927888903151,0.5325856414707731,0.5010784940512312,-0.2,0.4,0.5518957076161669
2023-05,0.22898268041677386,0.16802415321198316,0.10706562600719244,0.2143672658113862,0.22898268041677386,0.1680241532119832,0.10706562600719254,0.22898268041677386,0.18995965140610505,0.15093662239543623,0.22898268041677386,0.234029476989807,0.23907627356284014,0.22898268041677386,0.2143672658113862,0.19975185120599853,0.3,0.1,0.5518952847539805
2023-06,0.035044079040744636,-0.04713023043292175,-0.12930453990658813,0.005180395952318673,0.035044079040744636,-0.04713023043292175,-0.12930453990658813,0.035044079040744636,-0.0375348015848348,-0.11011368221041423,0.035044079040744636,0.017190152270741298,-0.0006637744992620404,0.035044079040744636,0.005180395952318673,-0.02468328713610729,0.3,0.3,0.5518894018381354
2023-07,0.38617514341012105,0.3623426582424115,0.33851017307470194,0.36929425014430417,0.38617514341012105,0.3623426582424115,0.338510173074702,0.38617514341012105,0.362786518332653,0.339397893255185,0.38617514341012105,0.3658024282705582,0.3454297131309954,0.38617514341012105,0.36929425014430417,0.3524133568784873,0.5,0.4,0.5518819685390914
