period,actual,p05,p95,covered
2012-01,1.7763845350052376,-0.10526315789473051,3.881987577639756,True
2012-02,0.30800821355236874,-0.2189028200309362,1.058201058201047,True
2012-03,0.10235414534287557,-0.3208556149732589,0.7578649086282871,True
2012-04,0.0,-0.28860028860029363,1.0011356387201742,True
2012-05,0.2044989775051187,-0.1477984841025324,0.5291005291005346,True
2012-06,0.20408163265306367,-0.22050716648290836,0.6675567423231055,True
2012-07,-0.10183299389002753,-0.2580645161290307,0.5384152054611151,True
2012-08,-0.10193679918449883,-0.3278688524590123,0.5050505050504972,True
2012-09,-0.10204081632652073,-0.3896103896103842,0.5194805194805197,True
2012-10,0.3064351378958108,-0.3278688524590123,0.4329394473181978,True
2012-11,-0.3054989816700604,-0.24689337358970773,0.5376344086021501,False
2012-12,0.10214504596526286,-0.6009615384615419,0.522318487053303,True
2013-01,1.3265306122449028,-0.14513788098694524,2.4163568773234223,True
2013-02,0.10070493454179541,-0.2447980416156681,0.6417112299465177,True
2013-03,0.1006036217303663,-0.21459227467811592,0.4314994606256617,True
2013-04,0.0,-0.2103049421661285,0.7542483409413554,True
2013-05,-0.20100502512563345,-0.2447980416156681,0.5188404332373187,True
2013-06,0.40281973816718164,-0.30626681333522027,0.6211180124223503,True
2013-07,-0.20060180541625616,-0.2894452232537819,0.5566437291135053,True
2013-08,-0.20100502512563345,-0.7159904534606132,0.5057720057719977,True
2013-09,-0.40281973816715944,-0.3896103896103842,0.4424778761061843,False
2013-10,0.2022244691607611,-0.40281973816715944,0.5376344086021501,True
2013-11,-0.10090817356205317,-0.3208556149732589,0.6452974877119712,True
2013-12,0.40404040404040664,-0.5482456140350922,0.5376344086021501,True
2014-01,0.1006036217303663,-0.10964912280703176,2.4163568773234223,True
2014-02,0.10050251256281673,-0.2484201622132708,0.40404040404040664,True
2014-03,0.0,-0.20100502512563345,0.5643261898654606,True
2014-04,0.0,-0.21459227467811592,0.4425105554175656,True
2014-05,0.10040160642570406,-0.21074815595364393,0.4842615012106588,True
2014-06,0.0,-0.20100502512563345,0.5050824298611833,True
2014-07,0.30090270812437314,-0.2580645161290307,0.4842615012106588,True
2014-08,-0.09999999999998899,-0.3208556149732589,0.44382816070462894,True
2014-09,-0.30030030030031574,-0.7159904534606132,0.48076923076922906,True
2014-10,0.20080321285140812,-0.40281973816715944,0.539958295648676,True
2014-11,-0.30060120240480437,-0.3278688524590123,0.5376344086021501,True
2014-12,0.0,-0.388098318240615,0.6211180124223503,True
2015-01,0.0,-0.30030030030031574,1.7060367454068137,True
2015-02,0.20100502512563345,-0.30060120240480437,0.5376344086021501,True
2015-03,0.10030090270811698,-0.30060120240480437,0.48598876337450814,True
2015-04,0.30060120240480437,-0.20185989927829434,0.40288077146084283,True
2015-05,0.29970029970030065,-0.2454613653413362,0.5376344086021501,True
2015-06,0.09960159362549792,-0.21459227467811592,0.6675567423231055,True
2015-07,-0.09950248756218638,-0.30030030030031574,0.6211180124223503,True
2015-08,-0.19920318725099584,-0.40281973816715944,0.5050505050504972,True
2015-09,-0.1996007984031989,-0.40281973816715944,0.8641975308641969,True
2015-10,0.0,-0.40281973816715944,0.3064351378958108,True
2015-11,-0.40000000000000036,-0.3208556149732589,0.40404040404040664,False
2015-12,-0.10040160642569296,-0.40000000000000036,0.4614973098131214,True
2016-01,0.6030150753768782,-0.33095592931658074,1.7060367454068137,True
2016-02,0.09990009990010762,-0.3208556149732589,0.5223667486698739,True
2016-03,-0.09980039920161055,-0.30030030030031574,0.3768844221105683,True
2016-04,0.5994005994006013,-0.28943560057885787,0.4680919631151547,False
2016-05,-0.19860973187686426,-0.2447980416156681,0.5994005994006013,True
2016-06,0.09950248756218638,-0.3260869565217317,0.40404040404040664,True
2016-07,0.29821073558649047,-0.39012987012986494,0.5994005994006013,True
2016-08,-0.09910802775026095,-0.40000000000000036,0.42149631190726566,True
2016-09,-0.29761904761904656,-0.5508814102564146,0.40288077146084283,True
2016-10,0.29850746268655914,-0.40281973816715944,0.5057383170223555,True
2016-11,0.3968253968253954,-0.40000000000000036,0.42149631190726566,True
2016-12,0.29644268774702276,-0.3208556149732589,0.8716404427256669,True
2017-01,0.7881773399014858,-0.21524199430602076,2.4312821081877267,True
2017-02,0.3910068426197455,-0.19863940464557084,0.7586071319152035,True
2017-03,0.0,-0.10526315789473051,1.0728793834445853,True
2017-04,0.0,-0.19920318725099584,0.5994005994006013,True
2017-05,0.19474196689386325,-0.19863940464557084,0.8645533141210304,True
2017-06,0.0,-0.28860028860029363,0.9316182202918033,True
2017-07,0.4859086491739495,-0.21459227467811592,0.690381959732606,True
2017-08,-0.09671179883946612,-0.3208556149732589,1.0610079575596787,True
2017-09,-0.09680542110357404,-0.7159904534606132,0.5841121495327117,True
2017-10,0.4844961240310086,-0.30031534540554017,0.9868421052631637,True
2017-11,0.0964320154291265,-0.30060120240480437,0.53797591866206,True
2017-12,0.09633911368016612,-0.30626681333522027,0.7578649086282871,True
2018-01,0.5774783445620768,0.0,1.91256830601092,True
2018-02,0.0,-0.19860973187686426,0.5496405392670931,True
2018-03,-0.0956937799043045,-0.29775311025311,0.4859086491739495,True
2018-04,0.2873563218390718,0.0,0.8645533141210304,True
2018-05,0.47755491881567025,-0.10621890547263141,0.7518796992481258,True
2018-06,0.3802281368821214,-0.19860973187686426,1.158301158301156,True
2018-07,0.18939393939394478,-0.10928961748633004,1.0610079575596787,True
2018-08,0.0945179584121103,-0.1293661060801976,0.9825508908985134,True
2018-09,-0.2832861189801861,-0.40281973816715944,0.506356108294434,True
2018-10,0.37878787878788955,-0.21459227467811592,0.7919783494496179,True
2018-11,-0.09433962264150386,-0.2447980416156681,0.9291521486643584,True
2018-12,0.09442870632672129,-0.40000000000000036,0.5188404332373187,True
2019-01,1.037735849056598,-0.199223067808606,1.7060367454068137,True
2019-02,0.18674136321195078,-0.09433962264150386,1.0024934383202089,True
2019-03,0.18639328984155767,-0.1293661060801976,0.688468158347666,True
2019-04,0.09302325581395099,-0.09433962264150386,0.9784735812133016,True
2019-05,0.6505576208178487,-0.10526315789473051,0.6737249005301602,True
2019-06,0.1846722068328699,-0.1000454086780922,1.0613767347095644,True
2019-07,0.36866359447005337,-0.21096343632800496,0.5447139067828641,True
