period,cls,comb,s_add,actual,share,I1,w_I1,I2,w_I2,P,w_P,clock
2017-10,0114,0.5221990718492944,1.1170017645272157,2.583732057416266,0.1879134974175138,1.3985899881579078,0.5,,0.0,-0.35419184445931884,0.5,A
2017-10,0115,1.083666252300167,1.0726519021726872,1.4925373134328401,0.05085327671013049,1.8888590732997113,0.5,,0.0,0.2784734313006225,0.5,A
2017-10,0116,-0.7088340148941332,-0.8965225586328909,6.0190073917634646,0.06175017999057045,-0.3862744336734494,0.5,,0.0,-1.031393596114817,0.5,A
2017-10,0117,-2.3984519572538807,-4.250298756289681,8.54326396495071,0.0686837257431659,-3.430155458523977,0.5,,0.0,-1.3667484559837844,0.5,A
2017-10,0118,0.3623075563562915,0.7549936744331411,1.5311004784688942,0.06939776211424398,0.7031662544201839,0.5,,0.0,0.021448858292399176,0.5,A
2017-10,0119,0.006128374139491993,-0.03488972597595286,0.38387715930900956,0.035263925552492074,0.13832496018708706,0.5,,0.0,-0.12606821190810308,0.5,A
2017-10,012,0.5237167419483331,0.513983600653932,0.3917727717923647,0.09904491122041031,0.40223804316938916,0.5,,0.0,0.645195440727277,0.5,A
2017-11,0111,-0.06934425656356269,-0.038391974376311255,0.37842951750235443,0.15858566960661064,0.2859532878579331,0.5,,0.0,-0.4246418009850585,0.5,A
2017-11,0112,0.13597921716424377,0.3095369804386884,0.18939393939394478,0.23703354970592128,0.4461277079007585,0.5,,0.0,-0.17416927357227102,0.5,A
2017-11,0113,0.6299026002880687,0.5145263997506138,0.0,0.024609981310209993,0.5722715110660492,0.5,,0.0,0.6875336895100881,0.5,A
2017-11,0114,1.56620999589192,2.5344212262975327,4.664179104477606,0.18952546745028034,2.8726438158680043,0.5,,0.0,0.2597761759158357,0.5,A
2017-11,0115,0.006163585739486999,0.1774815146638189,-3.839869281045749,0.050743936820288035,1.0440029338541437,0.5,,0.0,-1.0316757623751698,0.5,A
2017-11,0116,0.6635300976725305,0.7106700057740132,-0.7968127490039945,0.06436548818466196,1.493568040312466,0.5,,0.0,-0.16650784496740512,0.5,A
2017-11,0117,2.4399164936942874,2.163896274897179,-4.439959636730562,0.07329727487232449,3.8529213179975086,0.5,,0.0,1.0269116693910658,0.5,A
2017-11,0118,-0.8016443583570525,-0.5403617997391827,-1.790763430725717,0.06927486135190827,-0.5744032676263787,0.5,,0.0,-1.0288854490877264,0.5,A
2017-11,0119,0.04039174565243728,-0.029703121238863803,0.9560229445506607,0.03480372492085256,0.15156559011588228,0.5,,0.0,-0.07078209881100771,0.5,A
2017-11,012,0.6138397149413368,1.1728355576665552,-1.1707317073170742,0.09776004577694268,1.279864580169721,0.5,,0.0,-0.0521851502870474,0.5,A
2017-12,0111,0.3437372337111465,1.1786282804506103,0.7540056550424223,0.15884891755331879,1.5020704123337565,0.5,,0.0,-0.8145959449114635,0.5,A
2017-12,0112,-0.8374121898677477,-0.3098339007535996,-0.5671077504725841,0.23697988955578955,-0.17566899183408322,0.5,,0.0,-1.4991553879014123,0.5,A
2017-12,0113,-1.3743416409498181,-1.0531843190513412,-0.4616805170821747,0.02455789887911263,-0.9424271802193129,0.5,,0.0,-1.8062561016803234,0.5,A
2017-12,0114,-0.833181376907251,-0.03444798117387368,-0.17825311942959443,0.19794547162892961,0.270693953833798,0.5,,0.0,-1.9370567076482998,0.5,A
2017-12,0115,-1.0924740851294064,-0.46905191523217593,-2.2939677145284665,0.0486921695475225,0.044195165177304596,0.5,,0.0,-2.2291433354361176,0.5,A
2017-12,0116,0.8674138938545299,1.0998211501516015,6.927710843373491,0.06371748362798003,1.5841448205893336,0.5,,0.0,0.15068296711972629,0.5,A
2017-12,0117,1.2831122425925077,2.387396041609926,7.708553326293566,0.06989467271982719,3.2341832593198148,0.5,,0.0,-0.6679587741347994,0.5,A
2017-12,0118,-0.7311757868366164,0.11286339093415909,-1.151631477927062,0.06789033054686582,-0.048487131516735865,0.5,,0.0,-1.413864442156497,0.5,A
2017-12,0119,-1.2870075118362956,-1.104922818254174,-3.2196969696969613,0.03506209676593084,-0.8834348236853179,0.5,,0.0,-1.6905801999872732,0.5,A
2017-12,012,-2.4754354895355593,-1.9431795683830868,0.09871668311944859,0.09641106917472302,-2.088394899234783,0.5,,0.0,-2.8624760798363353,0.5,A
2018-01,0111,-0.10365929234827423,-0.22250826942290297,-0.6548175865294659,0.15905145319019343,-0.020742545410136037,0.5,,0.0,-0.18657603928641242,0.5,A
2018-01,0112,0.7215624715644691,0.8062227359208816,0.0,0.2341707383186779,0.9531916459064277,0.5,,0.0,0.4899332972225105,0.5,A
2018-01,0113,1.6363168218810125,1.573572245485789,1.3914656771799594,0.024292520134560475,1.6837531665954337,0.5,,0.0,1.588880477166591,0.5,A
2018-01,0114,2.3260978580480303,2.846819872681844,-0.9821428571428537,0.19636396690016703,3.1631422764616124,0.5,,0.0,1.489053439634448,0.5,A
2018-01,0115,3.076630955053599,3.430734489480564,-0.5217391304347729,0.04727935721330201,3.7652151809696073,0.5,,0.0,2.3880467291375904,0.5,A
2018-01,0116,0.2190103705713321,-0.1611320667399193,0.0,0.06770799379896114,0.7334757197476066,0.5,,0.0,-0.2954549786049424,0.5,A
2018-01,0117,4.309472215650018,3.8867205768268027,4.4117647058823595,0.07481442264899359,4.342883073687763,0.5,,0.0,4.2760613576122735,0.5,A
2018-01,0118,0.8937175129309881,1.345910821795139,3.398058252427183,0.06669119345720076,1.093126211099361,0.5,,0.0,0.6943088147626152,0.5,A
2018-01,0119,1.8689525321560478,1.9339688627893534,2.054794520547931,0.03372220172320241,2.0558743530854904,0.5,,0.0,1.6820307112266049,0.5,A
2018-01,012,2.703997230862725,3.069891204649732,1.4792899408283988,0.09590615261474122,3.0079831460846678,0.5,,0.0,2.400011315640783,0.5,A
2018-02,0111,0.537194744196521,0.3243670985084881,0.09416195856872811,0.15749697648745975,0.6883230111662026,0.6447301629702552,,0.0,0.2629329239209729,0.35526983702974485,A
2018-02,0112,0.1706175537979805,-0.020523068170579528,-0.09505703422053591,0.23591943802003984,0.32139765475976206,0.6258756508276098,,0.0,-0.08162369708575673,0.3741243491723901,A
2018-02,0113,0.01581961687446759,-0.08681782899811503,-0.9149130832570851,0.025228499647478482,0.13247897399016556,0.45748392536245824,,0.0,-0.08255494402533066,0.5425160746375417,A
2018-02,0114,-0.5708816522851999,-1.1544721256253399,-2.4346257889991008,0.1752794833045392,-0.3105227949605759,0.6458727755195106,,0.0,-1.0457355640623438,0.35412722448048956,A
2018-02,0115,-1.1953584402465522,-1.6881230320060079,-2.7972027972028024,0.04236174130495901,-0.9198032512241016,0.4309434489649017,,0.0,-1.40403489484761,0.5690565510350983,A
2018-02,0116,0.9797063359658935,0.5225103608487419,1.6901408450704203,0.0726420065189913,1.3744905665973377,0.5043065862610897,,0.0,0.5780623315444037,0.49569341373891024,A
2018-02,0117,0.8373059804062255,1.2603334034606795,-1.9718309859154903,0.08440068739868213,1.2291113750709333,0.5079390435965707,,0.0,0.43285759885489117,0.4920609564034293,A
2018-02,0118,-0.24573458554319122,-0.22485116539468605,-0.3755868544600971,0.06982804222019842,-0.09256378610262517,0.5149237890858299,,0.0,-0.40833024917427696,0.48507621091417014,A
2018-02,0119,-0.5674901362392551,-0.5366613056189965,0.0,0.03853474527991979,-0.5030098454148944,0.48391410117850586,,0.0,-0.6279508503359831,0.516085898821494,A
2018-02,012,-0.38194357067539486,-0.3787925787007129,-1.846452866861037,0.09830837981773208,-0.22568882134149726,0.49696234164331266,,0.0,-0.5363111907369562,0.5030376583566873,A
2018-03,0111,0.39324005873323387,0.24853009119563127,-0.18814675446848783,0.15896037178551659,0.4810342431080481,0.6271965356625098,,0.0,0.2455370099188839,0.3728034643374902,A
2018-03,0112,0.2954194565645821,0.0997289674877578,0.0,0.23766137332929713,0.41722662073470485,0.6191773714479888,,0.0,0.09737387292592578,0.38082262855201116,A
2018-03,0113,-0.07028340347295137,-0.3315161300445611,-3.878116343490312,0.02520621401688539,-0.25881855678986865,0.4562891640642627,,0.0,0.08793773507701036,0.5437108359357373,A
2018-03,0114,-0.06299547089273427,-0.5117753502416316,-0.7393715341959317,0.17243868411839253,0.1956895604235399,0.6248042619176906,,0.0,-0.49377730995845925,0.3751957380823094,A
2018-03,0115,0.3049669671862282,-0.18734536099811114,0.9892086330935301,0.04152029855401987,0.42739072612376694,0.42926256866849405,,0.0,0.21288971004019,0.5707374313315059,A
2018-03,0116,1.4055262354248668,1.252105909712547,-1.2003693444136654,0.07448598783461653,2.0985813236247237,0.506115003819531,,0.0,0.6953091174234853,0.4938849961804691,A
2018-03,0117,-2.237055926440978,-4.001675442525655,-1.4367816091954033,0.08342664441897478,-4.593685201442366,0.5064565711012385,,0.0,0.18123254036550485,0.4935434288987614,A
2018-03,0118,-1.022709719189414,-1.4017087022984087,-1.602262016965117,0.07014610211145682,-1.245164671989133,0.5140044174733434,,0.0,-0.7874342711422948,0.48599558252665664,A
2018-03,0119,-0.23401848428068106,-0.34433542211803997,0.09587727708533222,0.03885620607156684,-0.2626070388370152,0.48538295100001483,,0.0,-0.20705397348115884,0.5146170489999852,A
2018-03,012,0.6884463490654922,0.8543515280789241,0.3960396039603964,0.0972981177592736,0.9195255254318334,0.4874936844602765,,0.0,0.46864488384795283,0.5125063155397236,A
2018-04,0111,0.125326896694756,0.08670261558801974,-0.9425070688030113,0.15944816041252974,0.21487538902522713,0.6110351719451215,,0.0,-0.015347206622513196,0.3889648280548786,A
2018-04,0112,-0.12078480026139037,-0.20470610245195733,0.0,0.23884003502512205,0.055149917066399184,0.6128170940446012,,0.0,-0.3992469961797041,0.38718290595539895,A
2018-04,0113,0.8421065946723607,0.5749421136214153,4.034582132564846,0.0243488478610048,0.32446332491858143,0.4754652812811926,,0.0,1.3113251117191562,0.5245347187188074,A
2018-04,0114,-0.09423409057145016,-0.36485392902865277,-0.27932960893856107,0.17201259372990338,0.20569548230091295,0.619902196691514,,0.0,-0.5833897748662835,0.380097803308486,A
2018-04,0115,0.40109037854489066,0.11009622598812058,-1.1576135351736405,0.042138974321732026,0.7831815874477548,0.43010499209088465,,0.0,0.11272263693910517,0.5698950079091154,A
2018-04,0116,0.6395623504887282,0.018415595068719554,-4.299065420560744,0.07395685364648888,0.42645075481444455,0.49465204194500123,,0.0,0.8481633436898703,0.5053479580549988,A
2018-04,0117,0.2931306144684799,-0.612443190117848,-3.498542274052485,0.08263578855000443,-0.4722433204962093,0.5041151479723223,,0.0,1.0712076073453416,0.4958848520276777,A
2018-04,0118,-0.12499768241973833,0.037520443593564545,0.09578544061301653,0.06936448747644149,-0.06285536978918956,0.5197070466015868,,0.0,-0.192239555401008,0.48029295339841316,A
2018-04,0119,-0.16548223762742637,-0.2684165518600089,1.1494252873563093,0.039086349206274594,-0.21093566176835735,0.48510949610839427,,0.0,-0.12265781667821021,0.5148905038916058,A
2018-04,012,-0.38048122507044585,-0.33401695692147876,0.4930966469427922,0.09816790977049838,-0.4269330457456806,0.48470645527472717,,0.0,-0.3367867181800978,0.5152935447252727,A
2018-05,0111,0.43498600230691087,0.3583205115963848,0.38058991436726863,0.1589882261661645,0.39200206598262377,0.5792656725045222,,0.0,0.49416614795843805,0.4207343274954778,A
2018-05,0112,0.4903282861966167,0.5561374208917164,-0.09514747859181716,0.24041703950712923,0.5880223312019838,0.6164354435311481,,0.0,0.33332193368676,0.3835645564688519,A
2018-05,0113,0.35169876544044104,0.3535331498037573,-0.8310249307479145,0.025498478218107884,0.6640757403650479,0.4583903605733942,,0.0,0.0873190651047705,0.5416096394266058,A
2018-05,0114,-0.1589459599162953,-0.5496759749448253,-0.37348272642389047,0.17266469774564408,-0.027279652917351127,0.6188691743680313,,0.0,-0.3727418883075819,0.38113082563196865,A
2018-05,0115,0.5809494447112623,0.13326606461316495,4.324324324324325,0.041926180699960576,0.7098836314749943,0.4273349784918139,,0.0,0.48473597635164234,0.5726650215081861,A
2018-05,0116,0.5146382647657345,0.23460211095856665,4.6875,0.0712447266235387,0.5526745019177252,0.500907876249222,,0.0,0.4764636475645435,0.49909212375077805,A
2018-05,0117,-1.9236561466634359,-2.3474904821408518,7.552870090634434,0.08027127628858731,-3.206738590162477,0.5076272858141758,,0.0,-0.6008215550954221,0.4923727141858241,A
2018-05,0118,1.3425870529389088,1.3182578531662084,0.3827751196172402,0.069889364620152,1.541757961664582,0.5202992213997316,,0.0,1.126559743085827,0.47970077860026833,A
2018-05,0119,-0.885036437464248,-1.0671627548663327,-1.325757575757569,0.03979666195653746,-0.8255855699548473,0.48401331338985304,,0.0,-0.9408034022209707,0.5159866866101469,A
2018-05,012,0.2791821732143939,0.2850696801217864,-0.8832188420019649,0.09930334817417835,0.3388330227273531,0.48356416779051703,,0.0,0.2233281607626959,0.516435832209483,A
2018-06,0111,-0.4541049705542875,-0.45598254179473846,0.18957345971564177,0.1580761326359126,-0.47017764768050363,0.5796165643343278,,0.0,-0.43194427366383903,0.4203834356656723,A
2018-06,0112,0.08204694445998434,0.02229051910353114,-0.19047619047619646,0.2379049195339431,0.1354326864059405,0.6037963840440809,,0.0,0.0006894892315468422,0.3962036159559192,A
2018-06,0113,1.087760154754667,0.8706254952550818,-2.141527001862209,0.025046190611945667,0.8968108457301462,0.45480876018899463,,0.0,1.2470536506048442,0.5451912398110054,A
2018-06,0114,0.09180676208245572,-0.19117147950343175,1.2183692596063667,0.1703845046691438,0.3166356735231085,0.6181777047889622,,0.0,-0.27219560809806326,0.38182229521103783,A
2018-06,0115,-0.6817148479279092,-0.7799377160780487,1.81347150259068,0.0433233944740646,0.1090094714707508,0.43752426143182527,,0.0,-1.2967832857626715,0.5624757385681747,A
2018-06,0116,2.061366315032433,1.8628255446279418,1.679104477611948,0.07387528133654217,2.361509494726885,0.5016075522751458,,0.0,1.7592869268196138,0.49839244772485436,A
2018-06,0117,-2.548703480011943,-2.941630837731928,0.9363295880149725,0.08551331982998911,-2.563525299410647,0.4932928560880485,,0.0,-2.5342740453543597,0.5067071439119516,A
2018-06,0118,-0.6208292167848428,-0.6684233910974839,-0.5719733079123102,0.06948993167990418,-0.6501859709463471,0.511094049842543,,0.0,-0.5901401601885732,0.4889059501574569,A
2018-06,0119,0.9633925193560411,0.8807878534400498,1.055662188099804,0.038895740279242266,0.9875424945100051,0.48326052712220746,,0.0,0.9408071928318317,0.5167394728777926,A
2018-06,012,-0.17256614854741764,-0.1523605168199597,0.6930693069306937,0.09749058494931254,-0.2380098664608546,0.48181049243208957,,0.0,-0.11171684632504965,0.5181895075679104,A
2018-07,0111,0.032393447980255265,-0.04158672874437882,0.09460737937558861,0.15760328408247337,-0.039984046320507206,0.5740233796141653,,0.0,0.1299254999715063,0.42597662038583484,A
