report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2021-12,2022-01-11,2022Q1,1,9.63663198795535,11.176263644868087,10.766320390579091,6.268674059296806,11.23658150891361,-1.5999495209582584,-0.06031786404552264,-0.470261118334518,-4.967907449616803
2022-02-10,winter,2021-12,2022-01-11,2022Q2,2,9.50510416,11.869853997237527,11.457353248418025,5.851263957771557,15.772308516091229,-6.267204356091229,-3.902454518853702,-4.314955267673204,-9.921044558319672
2022-02-10,winter,2021-12,2022-01-11,2022Q3,3,8.17038043,10.664398332343515,10.256342492913541,4.7070567375639305,17.578003612072624,-9.407623182072625,-6.91360527972911,-7.321661119159083,-12.870946874508693
2022-02-10,winter,2021-12,2022-01-11,2022Q4,4,6.62746481,9.436430237850297,9.166986194544956,3.511313235988806,15.69904392215021,-9.07157911215021,-6.262613684299913,-6.532057727605254,-12.187730686161403
2022-05-12,spring,2022-04,2022-05-09,2022Q2,1,14.5366564687991,13.774151052300008,14.870305673782669,14.241996235145848,15.772308516091229,-1.2356520472921293,-1.9981574637912214,-0.9020028423085602,-1.530312280945381
2022-05-12,spring,2022-04,2022-05-09,2022Q3,2,13.8649926,13.893654478997625,14.990960453685261,13.007088761623997,17.578003612072624,-3.7130110120726236,-3.684349133074999,-2.587043158387363,-4.570914850448627
2022-05-12,spring,2022-04,2022-05-09,2022Q4,3,12.749894,13.153720769960346,14.243897869176271,11.725795841368774,15.69904392215021,-2.9491499221502107,-2.545323152189864,-1.455146052973939,-3.9732480807814365
2022-05-12,spring,2022-04,2022-05-09,2023Q1,4,7.85719611,8.305935617989261,9.34940683498906,7.523759013390307,16.393468660721577,-8.536272550721577,-8.087533042732316,-7.044061825732518,-8.86970964733127
2022-08-11,summer,2022-07,2022-08-09,2022Q3,1,19.4927708743343,18.364518788493907,18.231580704047918,16.937993248421822,17.578003612072624,1.9147672622616767,0.7865151764212825,0.6535770919752935,-0.6400103636508021
2022-08-11,summer,2022-07,2022-08-09,2022Q4,2,19.6557739,20.515596044315576,20.38024203242096,15.61213108791515,15.69904392215021,3.9567299778497897,4.8165521221653655,4.681198110270749,-0.08691283423505958
