origin,h,target,mm_real,mm_naive,h0_model,h0_real,mm_P0,mm_P1,mm_P2,mm_P3,mm_P4,mm_P5,mm_P6,mm_P7,blk_core,blk_food,blk_admin,blk_alc,blk_fuel,blk_wedge,blkact_core,blkact_food,blkact_admin,blkact_alc,blkact_fuel,blkact_wedge,tp,op,real_yy,yy_a_P0,yy_b_P0,yy_a_P1,yy_b_P1,yy_a_P2,yy_b_P2,yy_a_P3,yy_b_P3,yy_a_P4,yy_b_P4,yy_a_P5,yy_b_P5,yy_a_P6,yy_b_P6,yy_a_P7,yy_b_P7,yy_a_naive,yy_b_naive,yy_a_nowcast_naive,yy_rw,yy_last
2019-02,1,2019-03,0.18639328984155767,-0.023798319099449516,0.2814875700921544,0.18674136321195078,,,,,,,,,-0.011442321603381985,,0.015380661933310783,0.04671971117706229,-0.01576630584147233,-0.04352503322500509,-0.054734839066689224,0.0,0.13842595739979704,0.06611272968609926,0.03253302482197356,0.004056417000377038,2019-03,2019-02,2.9693486590038214,,,,,,,,,,,,,,,,,2.850491802932959,2.753318394258898,2.850491802932959,2.488038277511963,2.488038277511963
2019-02,2,2019-04,0.09302325581395099,0.29683953091111936,0.2814875700921544,0.18674136321195078,,,,,,,,,0.26207127714375056,,0.015380661933310783,0.06032955966627137,0.04403957144572428,-0.020802850859280547,0.2189393562667569,-0.11555704024163459,0.015380661933310783,-0.14769395422974133,0.11406791408450698,0.007886318000752249,2019-04,2019-02,2.769818529130847,,,,,,,,,,,,,,,,,2.860217383033008,2.7630347856059023,2.860217383033008,2.488038277511963,2.488038277511963
2019-02,3,2019-05,0.6505576208178487,0.19334686338324247,0.2814875700921544,0.18674136321195078,,,,,,,,,0.0596032632376871,,0.015380661933310783,0.011091361384545594,0.0776049184759356,0.02992800526106616,0.054734839066689224,0.3489411841908301,0.046141985799932346,0.14176094923076873,0.07598864840271091,-0.017009985873082556,2019-05,2019-02,2.946768060836498,,,,,,,,,,,,,,,,,2.5692697939181155,2.4723620845200727,2.5692697939181155,2.488038277511963,2.488038277511963
2019-02,4,2019-06,0.1846722068328699,0.14483305451745143,0.2814875700921544,0.18674136321195078,,,,,,,,0.12611609822914072,0.06508694849870504,,0.0,-0.0040829653995750155,0.06063279834126233,0.0018648939315976925,0.16420451720006765,0.06518446935780015,0.030761323866621566,-0.057487728966131794,-0.0027427069811319133,-0.015247667644355756,2019-06,2019-02,2.7462121212121224,,,,,,,,,,,,,,,,,2.3287413336888823,2.2320608761975036,2.3287413336888823,2.488038277511963,2.488038277511963
2019-02,5,2019-07,0.36866359447005337,0.2185027091480496,0.2814875700921544,0.18674136321195078,,,,,,,,0.16355267151449288,0.22468871154670833,,0.007690330966655392,0.046131120814105864,-0.008890492919020776,-0.0006521993262344067,0.5473483906668922,-0.09741920237660105,0.0,-0.04132045605381178,-0.038434156373937815,-0.001510981392488231,2019-07,2019-02,2.9300567107750517,,,,,,,,,,,,,,,,,2.3584716639522982,2.261763117168569,2.3584716639522982,2.488038277511963,2.488038277511963
2019-02,6,2019-08,0.09182736455464191,-0.07512626385715315,0.2814875700921544,0.18674136321195078,,,,,,,,-0.12281769105160052,-0.0036463594313895123,,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910361,0.10946967813337845,-0.04897822031249884,0.0,0.05810921792792733,-0.013910379904306292,-0.012862931289858728,2019-08,2019-02,2.9272898961284195,,,,,,,,,,,,,,,,,2.184990401718573,2.0884457604767306,2.184990401718573,2.488038277511963,2.488038277511963
2019-02,7,2019-09,-0.5504587155963248,-0.2193278465265014,0.2814875700921544,0.18674136321195078,,,,,,,-0.19334243753106162,-0.14788131812491814,-0.23031422811277505,,0.015380661933310783,0.026029154569884028,0.015899083101351172,-0.048898332812784606,-0.49261355160020304,-0.09822728792626725,0.030761323866621566,0.04124647135183479,-0.013977256730769182,-0.017648414557541625,2019-09,2019-02,2.65151515151517,,,,,,,,,,,,,,,,,2.250531826043771,2.15392526109598,2.250531826043771,2.488038277511963,2.488038277511963
2019-02,8,2019-10,0.46125461254613587,0.2904478663763643,0.2814875700921544,0.18674136321195078,,,,,,,0.3164332753718041,0.29684882492508835,0.19936075979853227,,0.0,0.010708127968202122,0.027003195568433537,-0.0070257740771235274,0.3284090344001353,0.1481602512511573,0.0,0.0,0.0028089559420286106,-0.01812362904718534,2019-10,2019-02,2.735849056603792,,,,,,,,,,,,,,,,,2.1605445544151745,2.0640230096726175,2.1605445544151745,2.488038277511963,2.488038277511963
2019-02,9,2019-11,0.2754820936639035,-0.00027055259674557686,0.2814875700921544,0.18674136321195078,,,,,,,0.02571485639869417,0.05857812100051835,0.03459903630799044,,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301892,0.0,0.21223895468750023,0.06152264773324313,0.0,-0.016837467567567533,0.018557958810727693,2019-11,2019-02,3.116147308781873,,,,,,,,,,,,,,,,,2.256736776009036,2.1601243486085897,2.256736776009036,2.488038277511963,2.488038277511963
2019-02,10,2019-12,0.1831501831501825,0.0967022253320543,0.2814875700921544,0.18674136321195078,,,,,,,0.12268763432749405,0.04882239782654378,0.07759784342998298,,0.0,-0.04753595728397575,-0.03380545813953478,-0.01833953610893941,0.054734839066689224,0.12906643342416177,0.030761323866621566,-0.04106266354723758,-0.014112958252427178,0.023763208592374685,2019-12,2019-02,3.207547169811327,,,,,,,,,,,,,,,,,2.2590594091214715,2.162444787291298,2.2590594091214715,2.488038277511963,2.488038277511963
2019-02,11,2020-01,1.4625228519195455,0.7516016522242597,0.2814875700921544,0.18674136321195078,,,,,,,0.7775870612196994,0.8474397998440253,0.24208944785009961,,0.23070992899966175,0.21428908243768857,-0.04447624813203713,0.00817784329882101,0.4378787125335138,0.41644000486925214,0.23070992899966175,0.412464713518352,0.02269088312195124,-0.05766139112318558,2020-01,2019-02,3.6414565826330487,,,,,,,,,,,,,,,,,1.9694664804302389,1.8731254667424833,1.9694664804302389,2.488038277511963,2.488038277511963
2019-02,12,2020-02,0.2702702702702675,0.17297799191137164,0.2814875700921544,0.18674136321195078,,,,,,,0.1989634009068114,0.2759947418931461,0.22988015290578862,,0.007690330966655392,0.008175503106441186,-0.05669175330000005,0.05036019152028475,0.38314387346682455,0.0,0.030761323866621566,-0.1342295191945158,-0.042215915779283485,0.03281050791062068,2020-02,2019-02,3.7278657968313067,,,,,,,,,,,,,,,,,1.859130424761168,1.859130424761168,1.859130424761168,2.488038277511963,2.488038277511963
2019-03,1,2019-04,0.09302325581395099,0.29683953091111936,0.0829683883070508,0.18639328984155767,0.3327484279444245,0.3327484279444245,0.3462903094424533,0.385568648531948,0.3916524153044996,0.3327484279444245,0.3327484279444245,0.3327484279444245,0.2142713429127173,0.020422832486588008,0.014934317112857419,0.06032955966627137,0.04403957144572428,-0.021249195679733907,0.22072473554857033,-0.11555704024163459,0.014934317112857419,-0.14769395422974133,0.11406791408450698,0.006547283539392171,2019-04,2019-03,2.769818529130848,2.909608761599037,3.015954689627751,2.909608761599037,3.015954689627751,2.9234984411771756,3.0298587226844673,2.9637855714695167,3.070187485359927,2.9700255884945634,3.07643395076632,2.909608761599037,3.015954689627751,2.909608761599037,3.015954689627751,2.909608761599037,3.015954689627751,2.87277761122532,2.9790854782516263,2.87277761122532,2.6794258373205753,2.6794258373205753
2019-03,2,2019-05,0.6505576208178487,0.19334686338324247,0.0829683883070508,0.18639328984155767,,,,,,,,,0.06316256076853477,,0.014934317112857419,0.011091361384545594,0.0776049184759356,0.02981641905595282,0.05518118388714258,0.3489411841908301,0.044802951338572254,0.14176094923076873,0.07598864840271091,-0.016117296232175837,2019-05,2019-03,2.946768060836498,,,,,,,,,,,,,,,,,2.5817944945935287,2.68780166210352,2.5817944945935287,2.6794258373205753,2.6794258373205753
2019-03,3,2019-06,0.1846722068328699,0.14483305451745143,0.0829683883070508,0.18639328984155767,,,,,,,,,0.0885977462734084,,0.0,-0.0040829653995750155,0.06063279834126233,0.002422824957164402,0.16554355166142773,0.06518446935780015,0.029868634225714837,-0.057487728966131794,-0.0027427069811319133,-0.015694012464809115,2019-06,2019-03,2.7462121212121224,,,,,,,,,,,,,,,,,2.3412366635110726,2.446995240572621,2.3412366635110726,2.6794258373205753,2.6794258373205753
2019-03,4,2019-07,0.36866359447005337,0.2185027091480496,0.0829683883070508,0.18639328984155767,,,,,,,,0.1887730691694855,0.25113655745794766,,0.007467158556428709,0.046131120814105864,-0.008890492919020776,-0.0016564751722544652,0.5518118388714258,-0.09741920237660105,0.0,-0.04132045605381178,-0.038434156373937815,-0.005974429597021824,2019-07,2019-03,2.9300567107750504,,,,,,,,,,,,,,,,,2.370970624135593,2.476759928023087,2.370970624135593,2.6794258373205753,2.6794258373205753
2019-03,5,2019-08,0.09182736455464191,-0.07512626385715315,0.0829683883070508,0.18639328984155767,,,,,,,,-0.0947342728972516,0.024437058722959412,,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910362,0.11036236777428517,-0.04897822031249884,0.0,0.05810921792792733,-0.013910379904306292,-0.013755620930765447,2019-08,2019-03,2.927289896128419,,,,,,,,,,,,,,,,,2.197468178160512,2.3030781860730776,2.197468178160512,2.6794258373205753,2.6794258373205753
2019-03,6,2019-09,-0.5504587155963248,-0.2193278465265014,0.0829683883070508,0.18639328984155767,,,,,,,,-0.19123561605029943,-0.273222181217703,,0.014934317112857419,0.026029154569884028,0.015899083101351172,-0.04889833281278461,-0.49663065498428327,-0.09822728792626725,0.029868634225714837,0.04124647135183479,-0.013977256730769182,-0.012738621532554673,2019-09,2019-03,2.65151515151517,,,,,,,,,,,,,,,,,2.263017605728038,2.3686953518702047,2.263017605728038,2.6794258373205753,2.6794258373205753
2019-03,7,2019-10,0.46125461254613587,0.2904478663763643,0.0829683883070508,0.18639328984155767,,,,,,,0.3093438831513548,0.25132677067535025,0.1545082227794742,,0.0,0.010708127968202122,0.027003195568433537,-0.007695291307803567,0.33108710332285546,0.1481602512511573,0.0,0.0,0.0028089559420286106,-0.020801697969905497,2019-10,2019-03,2.735849056603792,,,,,,,,,,,,,,,,,2.173019345782531,2.2786040884764285,2.173019345782531,2.6794258373205753,2.6794258373205753
2019-03,8,2019-11,0.2754820936639035,-0.00027055259674557686,0.0829683883070508,0.18639328984155767,,,,,,,0.0186254641782449,0.0016345230422369975,-0.022344561650290917,,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301894,0.0,0.21223895468750023,0.059737268451429675,0.0,-0.016837467567567533,0.02034333809254113,2019-11,2019-03,3.116147308781873,,,,,,,,,,,,,,,,,2.269223313377755,2.3749074724462464,2.269223313377755,2.6794258373205753,2.6794258373205753
2019-03,9,2019-12,0.1831501831501825,0.0967022253320543,0.0829683883070508,0.18639328984155767,,,,,,,0.11559824210704478,0.011121140472710025,0.04000817228126256,,0.0,-0.04753595728397575,-0.03380545813953478,-0.01845112231405275,0.05518118388714258,0.12906643342416177,0.029868634225714837,-0.04106266354723758,-0.014112958252427178,0.024209553412828072,2019-12,2019-03,3.207547169811327,,,,,,,,,,,,,,,,,2.271546230106175,2.377232789657364,2.271546230106175,2.6794258373205753,2.6794258373205753
2019-03,10,2020-01,1.4625228519195455,0.7516016522242597,0.0829683883070508,0.18639328984155767,,,,,,,0.7704976689992502,0.824593777038958,0.2228141836086591,,0.22401475669286125,0.21428908243768857,-0.04447624813203713,0.011302257041994588,0.44144947109714067,0.41644000486925214,0.22401475669286125,0.412464713518352,0.02269088312195124,-0.05453697738001195,2020-01,2019-03,3.6414565826330487,,,,,,,,,,,,,,,,,1.9819179393151956,2.0873051994157477,1.9819179393151956,2.6794258373205753,2.6794258373205753
2019-03,11,2020-02,0.2702702702702675,0.17573066617148747,0.0829683883070508,0.18639328984155767,,,,,,,0.19462668294647795,0.1956280986766129,0.15667294606973117,,0.014934317112857419,-0.01469860497938596,-0.043696433867735356,0.02654073274626421,0.38626828720999806,0.0,0.029868634225714837,-0.1342295191945158,-0.042215915779283485,0.03057878380835391,2020-02,2019-03,3.7278657968313067,,,,,,,,,,,,,,,,,1.9707099492482831,2.076085627105745,1.9707099492482831,2.6794258373205753,2.6794258373205753
2019-03,12,2020-03,-0.08984725965857088,-0.023798319099449516,0.0829683883070508,0.18639328984155767,,,,,,,-0.00490230232445904,-0.01562572961374743,0.015768069173874123,,0.014934317112857419,0.04671971117706229,-0.01576630584147233,-0.04363661943011843,-0.16554355166142773,0.15650015770925232,0.07467158556428709,0.12820120626086923,-0.16278423948919446,-0.12089241804235733,2020-03,2019-03,3.4418604651162905,,,,,,,,,,,,,,,,,1.8619294331574308,1.8619294331574308,1.8619294331574308,2.6794258373205753,2.6794258373205753
2019-04,1,2019-05,0.6505576208178487,0.19334686338324247,0.4180178444540153,0.09302325581395099,0.26496326113700125,0.26496326113700125,0.2897700494705342,0.2638671035453112,0.33690421461454645,0.26496326113700125,0.26496326113700125,0.26496326113700125,0.06341154202503309,0.06795512679747816,0.015053978141016278,0.011091361384545594,0.0776049184759356,0.029846334312992533,0.055061522858983726,0.3489411841908301,0.04516193442304883,0.14176094923076873,0.07598864840271091,-0.016356618288493552,2019-05,2019-04,2.946768060836498,2.8853567982429618,2.5523768716572275,2.8853567982429618,2.5523768716572275,2.910811904251096,2.577749594325365,2.8842319929145597,2.551255706668008,2.959177906097612,2.62595906361715,2.8853567982429618,2.5523768716572275,2.8853567982429618,2.5523768716572275,2.8853567982429618,2.5523768716572275,2.811868728274692,2.479126639734181,2.811868728274692,2.969348659003822,2.969348659003822
2019-04,2,2019-06,0.1846722068328699,0.14483305451745143,0.4180178444540153,0.09302325581395099,0.18468552517547698,0.18468552517547698,0.19036033778299324,0.16543540231288717,0.2470302906441142,0.18468552517547698,0.18468552517547698,0.18468552517547698,0.12149417080827374,0.004368272753550097,0.0,-0.0040829653995750155,0.06063279834126233,0.0022732486719658235,0.16518456857695116,0.06518446935780015,0.030107956282032555,-0.057487728966131794,-0.0027427069811319133,-0.015574351436650258,2019-06,2019-04,2.7462121212121233,2.684934147805626,2.3526028725100807,2.684934147805626,2.3526028725100807,2.7161575413110186,2.383725214091266,2.664081212786038,2.3318174262856726,2.8225579660748905,2.4897812827025323,2.684934147805626,2.3526028725100807,2.684934147805626,2.3526028725100807,2.684934147805626,2.3526028725100807,2.5707713652127566,2.2388095682973193,2.5707713652127566,2.969348659003822,2.969348659003822
2019-04,3,2019-07,0.36866359447005337,0.2185027091480496,0.4180178444540153,0.09302325581395099,,,,,,,,,0.2901290915900836,,0.007526989070508139,0.046131120814105864,-0.008890492919020776,-0.0013872378588970363,0.5506152285898372,-0.09741920237660105,0.0,-0.04132045605381178,-0.038434156373937815,-0.0047778193154332516,2019-07,2019-04,2.9300567107750517,,,,,,,,,,,,,,,,,2.600572014261268,2.2685137700160922,2.600572014261268,2.969348659003822,2.969348659003822
2019-04,4,2019-08,0.09182736455464191,-0.07512626385715315,0.4180178444540153,0.09302325581395099,,,,,,,,-0.018522791867073618,0.1006485397531374,,0.0,-0.030673282247466654,-0.02489574176974306,0.03721909169910362,0.11012304571796745,-0.04897822031249884,0.0,0.05810921792792733,-0.013910379904306292,-0.013516298874447732,2019-08,2019-04,2.927289896128419,,,,,,,,,,,,,,,,,2.4266804305985863,2.0951849720457947,2.4266804305985863,2.969348659003822,2.969348659003822
2019-04,5,2019-09,-0.5504587155963248,-0.2193278465265014,0.4180178444540153,0.09302325581395099,,,,,,,,-0.13638275817822854,-0.21848898437379094,,0.015053978141016278,0.026029154569884028,0.015899083101351172,-0.048898332812784606,-0.49555370573085356,-0.09822728792626725,0.030107956282032555,0.04124647135183479,-0.013977256730769182,-0.014054892842302102,2019-09,2019-04,2.6515151515151705,,,,,,,,,,,,,,,,,2.4923768748408555,2.160668795193464,2.4923768748408555,2.969348659003822,2.969348659003822
2019-04,6,2019-10,0.46125461254613587,0.2904478663763643,0.4180178444540153,0.09302325581395099,,,,,,,,0.28721128862357426,0.19021324918545993,,0.0,0.010708127968202122,0.027003195568433537,-0.007515799765565281,0.3303691371539023,0.1481602512511573,0.0,0.0,0.0028089559420286106,-0.020083731800952354,2019-10,2019-04,2.735849056603792,,,,,,,,,,,,,,,,,2.402176763477253,2.0707606090113893,2.402176763477253,2.969348659003822,2.969348659003822
2019-04,7,2019-11,0.2754820936639035,-0.00027055259674557686,0.4180178444540153,0.09302325581395099,,,,,,,0.01478392859106925,0.02816181732410645,0.004182732631578533,,0.0,-0.007630898881345322,0.0006025839154107918,0.013339109185301894,0.0,0.21223895468750023,0.06021591256406511,0.0,-0.016837467567567533,0.0198646939799057,2019-11,2019-04,3.116147308781873,,,,,,,,,,,,,,,,,2.498596500880663,2.1668682919292914,2.498596500880663,2.969348659003822,2.969348659003822
2019-04,8,2019-12,0.1831501831501825,0.0967022253320543,0.4180178444540153,0.09302325581395099,,,,,,,0.11175670651986913,0.04676081070222389,0.07561792725373671,,0.0,-0.04753595728397575,-0.03380545813953478,-0.018421207057013035,0.055061522858983726,0.12906643342416177,0.030107956282032555,-0.04106266354723758,-0.014112958252427178,0.024089892384669215,2019-12,2019-04,3.207547169811327,,,,,,,,,,,,,,,,,2.5009246275324313,2.169188883792186,2.5009246275324313,2.969348659003822,2.969348659003822
2019-04,9,2020-01,1.4625228519195455,0.7516016522242597,0.4180178444540153,0.09302325581395099,,,,,,,0.7666561334120745,0.7513059272193731,0.14856904556380343,,0.22580967211524416,0.21428908243768857,-0.04447624813203713,0.010464629844882552,0.4404921828718698,0.41644000486925214,0.22580967211524416,0.412464713518352,0.02269088312195124,-0.055374604577123954,2020-01,2019-04,3.641456582633049,,,,,,,,,,,,,,,,,2.210646747724371,1.879850464273869,2.210646747724371,2.969348659003822,2.969348659003822
2019-04,10,2020-02,0.2702702702702675,0.17573066617148747,0.4180178444540153,0.09302325581395099,,,,,,,0.1907851473593023,0.13705229666786373,0.09795355082719137,,0.015053978141016278,-0.01469860497938596,-0.043696433867735356,0.026564664951895977,0.38543066001288606,0.0,0.030107956282032555,-0.1342295191945158,-0.042215915779283485,0.031177088949148196,2020-02,2019-04,3.7278657968313076,,,,,,,,,,,,,,,,,2.1994136199637926,1.8686536915998975,2.1994136199637926,2.969348659003822,2.969348659003822
2019-04,11,2020-03,-0.08984725965857088,0.018240002688751922,0.4180178444540153,0.09302325581395099,,,,,,,0.03329448387656675,-0.07974090188973056,-0.07050566321315967,,0.015053978141016278,0.050598314878869684,-0.014550897897897893,-0.03342071235379855,-0.16518456857695116,0.15650015770925232,0.07526989070508139,0.12820120626086923,-0.16278423948919446,-0.1218497062676282,2020-03,2019-04,3.4418604651162905,,,,,,,,,,,,,,,,,2.027881670554564,1.6976768911224405,2.027881670554564,2.969348659003822,2.969348659003822
2019-04,12,2020-04,-0.17985611510791255,0.29683953091111936,0.4180178444540153,0.09302325581395099,,,,,,,0.3118940120989342,0.2428647108824704,0.164588394575838,,0.015053978141016278,0.06032955966627137,0.04403957144572428,-0.02112953465157505,0.11012304571796745,0.1085933408733631,-0.015053978141016278,-0.10273413559176697,-0.30555068616024955,0.0247662981937897,2020-04,2019-04,3.159851301115256,,,,,,,,,,,,,,,,,1.904760671947094,1.904760671947094,1.904760671947094,2.969348659003822,2.969348659003822
2019-05,1,2019-06,0.1846722068328699,0.14483305451745143,0.2348046582023983,0.6505576208178487,0.1608947107592966,0.1608947107592966,0.19736589100209975,0.15474759979024155,0.220968331502081,0.1608947107592966,0.1608947107592966,0.1608947107592966,0.060485238659858664,0.041550470236354116,0.0,-0.0040829653995750155,0.06063279834126233,0.002309168921396489,0.16527077717558478,0.06518446935780015,0.030050483882943492,-0.057487728966131794,-0.0027427069811319133,-0.015603087636194807,2019-06,2019-05,2.7462121212121233,2.2975180124880654,2.72182667779576,2.2975180124880654,2.72182667779576,2.3347671927055424,2.7592303598061347,2.2912397718942925,2.7155223963757917,2.358873118368027,2.7834362717961727,2.2975180124880654,2.72182667779576,2.2975180124880654,2.72182667779576,2.2975180124880654,2.72182667779576,2.28111373042314,2.705354354206822,2.28111373042314,2.769818529130848,2.769818529130848
2019-05,2,2019-07,0.36866359447005337,0.2185027091480496,0.2348046582023983,0.6505576208178487,0.43279210816378044,0.43279210816378044,0.4392926692526121,0.40796999518182053,0.4835763780892715,0.43279210816378044,0.43279210816378044,0.43279210816378044,0.28716284064285114,0.10232791296298058,0.007512620970735873,0.046131120814105864,-0.008890492919020776,-0.0014518943078722334,0.5509025905852826,-0.09741920237660105,0.0,-0.04132045605381178,-0.038434156373937815,-0.005065181310878575,2019-07,2019-05,2.9300567107750517,2.5460376169583814,2.9713770895009364,2.5460376169583814,2.9713770895009364,2.5900170483670033,3.015538938373879,2.5144012748425735,2.9396095264683444,2.659425719118186,3.085235501744739,2.5460376169583814,2.9713770895009364,2.5460376169583814,2.9713770895009364,2.5460376169583814,2.9713770895009364,2.3108302230847615,2.735194104652052,2.3108302230847615,2.769818529130848,2.769818529130848
