origin,variant,rho,phi,level,converged,gamma_fx_mm,gamma_un_d,gamma_rr_gap6,gamma_reer_mm
2008-07,E1_fixed,0.941963416319497,0.2774443088114135,0.3584097656785963,True,,,,
2008-07,E2_ML,0.9000124631547017,0.010924401387555903,0.3177413177053363,True,0.026248249644337314,-0.9838623778775978,0.026087827759201022,
2008-07,E2_fixed,0.9381107612003293,0.09055664351989363,0.32822966868927184,True,0.021222348284445334,-0.8459507090880761,0.026364042362517017,
2008-07,E3_ML,0.9000186315575426,0.004820021177215829,0.31262556495117844,True,-0.02037932327786225,-0.9635655390205855,0.026997568543282165,-0.04787244422892954
2008-07,E3_fixed,0.9368972255413517,0.08698974676812331,0.3251216191640439,True,-0.02541161091908544,-0.8278739018461111,0.02679208352770252,-0.04834375842587311
2008-08,E1_ML,0.9000004119964976,0.15677528094632537,0.33875777958962655,True,,,,
2008-08,E1_fixed,0.9363965446133676,0.2840240847725437,0.3338028124458733,True,,,,
2008-08,E2_ML,0.9000031927794103,0.012622102805235966,0.28486227700073685,True,0.025582518028659514,-0.9887408534533882,0.027900902381332388,
2008-08,E2_fixed,0.9345577589528701,0.08167236805046592,0.30585160901146596,True,0.02090557360990293,-0.8623673136576798,0.027080255406593763,
2008-08,E3_ML,0.9000100263041501,0.004098475080103062,0.27774125939673344,True,-0.01973263396177544,-0.9734162682815223,0.029046002544632618,-0.04652303561011747
2008-08,E3_fixed,0.932776780679382,0.07517415848338321,0.3012887605424844,True,-0.02403196277426552,-0.8480409480154681,0.02755853972584889,-0.04664475201882825
2008-09,E1_ML,0.9000004717081437,0.15853754879277177,0.3042063865257211,True,,,,
2008-09,E1_fixed,0.9344988897418864,0.2892687971600897,0.31538000696875557,True,,,,
2008-09,E2_ML,0.9000034427766392,0.011963501802426483,0.27869714191911177,True,0.025578932206316386,-0.993649242120195,0.027808828887359544,
2008-09,E2_fixed,0.9362924259416774,0.08188718040948476,0.29782611706668205,True,0.02149217683824525,-0.8682748660955188,0.02767558046920824,
2008-09,E3_ML,0.900002507886845,0.00315031249830099,0.2728337627057564,True,-0.019123759787000306,-0.9767388162734614,0.02890817141542332,-0.04581249758935029
2008-09,E3_fixed,0.9347154700584784,0.07553976135935518,0.2937366231339523,True,-0.022725580425085917,-0.8536823817968817,0.028153070953881032,-0.045847332144105336
2008-10,E1_ML,0.9000069097375915,0.15876838196209456,0.31932131232816213,True,,,,
2008-10,E1_fixed,0.9407225478372115,0.28275706436372366,0.3247922862491268,True,,,,
2008-10,E2_ML,0.9000283582518541,0.016538409017381513,0.31919903599396626,True,0.02057421957897558,-0.93373484853976,0.020100817376466937,
2008-10,E2_fixed,0.9384075796048018,0.090803968071651,0.31792257341196545,True,0.01616653555168014,-0.8103434963076293,0.02289279005138168,
2008-10,E3_ML,0.9000120744506197,0.005448416107678126,0.30878136011348084,True,-0.02882264178883879,-0.9227976629021196,0.02202900860254307,-0.05128297721866984
2008-10,E3_fixed,0.9369492692798452,0.08278660864002035,0.31047618814286376,True,-0.0321160826140253,-0.8013279198611104,0.02405230962337455,-0.050792366147828144
2008-11,E1_ML,0.900000933203098,0.15788565309328112,0.28563459949104286,True,,,,
2008-11,E1_fixed,0.9383886532389755,0.28532950172276805,0.30630514176119866,True,,,,
2008-11,E2_ML,0.9000100056760291,0.014136443233218946,0.2848653185763149,True,0.017054291377291916,-0.9229652991926739,0.022817312079526416,
2008-11,E2_fixed,0.9410441979324256,0.09957175531421547,0.30218893509480366,True,0.013584231840001161,-0.7934330638265841,0.025102627538632176,
2008-11,E3_ML,0.9000075091644669,0.0037151232955967895,0.2808142009054428,True,-0.03388101664048146,-0.9131525206762815,0.024195584315073394,-0.05374069108258684
2008-11,E3_fixed,0.9394448389944121,0.08874535705495484,0.2973472952405174,True,-0.03536882314105924,-0.7869863067785667,0.026017780422767787,-0.05203602602742081
2008-12,E1_ML,0.9000011723601232,0.1579910641207718,0.17913216785216243,True,,,,
2008-12,E1_fixed,0.9280300648008593,0.29896735077077047,0.2567624722832033,True,,,,
2008-12,E2_ML,0.900002196203693,0.02883196326503404,0.1941670219524963,True,0.012956322676570332,-0.8586596226714232,0.028655426655210252,
2008-12,E2_fixed,0.9581374365147421,0.19370517433850695,0.25694131081361027,True,0.0062186019448612715,-0.6442595833114283,0.031035947611053216,
2008-12,E3_ML,0.9000411360862334,0.018431452876491287,0.19027388642062815,True,-0.043275860327471265,-0.8460544198376277,0.030045297948782676,-0.05949275043744164
2008-12,E3_fixed,0.9487928844967317,0.13656688646370924,0.24783703659411738,True,-0.04608973514811545,-0.6944574732188266,0.0328628017609624,-0.056809801384082384
2009-01,E1_ML,0.900001128942005,0.15756437676241822,0.1521504973746702,True,,,,
2009-01,E1_fixed,0.9266192626014514,0.3065850420080506,0.24446292823965984,True,,,,
2009-01,E2_ML,0.9000029826473016,0.03131983654158376,0.1760203058877467,True,0.012299902005702346,-0.8454186254321613,0.029398575355129703,
2009-01,E2_fixed,0.9613949507717198,0.20357904613553685,0.24537407856741614,True,0.0048176295498350424,-0.6220514552592673,0.03240398754554067,
2009-01,E3_ML,0.9000144788422868,0.020387371712974632,0.16936479387667353,True,-0.04216623272852455,-0.8347064450751436,0.030937299598464193,-0.05749428681791628
2009-01,E3_fixed,0.9594775792462492,0.1893558176623808,0.2401229130280732,True,-0.04445878989787118,-0.6223624734722019,0.03384617231415235,-0.05256682408304706
2009-02,E1_ML,0.9000004335813537,0.1550622196411903,0.16869046327103593,True,,,,
2009-02,E1_fixed,0.9123614274230109,0.3116367398280217,0.24270042602294026,True,,,,
2009-02,E2_ML,0.9000026076678093,0.03596614538398685,0.20691605614299216,True,0.012040811840040078,-0.8281282557501233,0.02925532980762287,
2009-02,E2_fixed,0.953012183367982,0.1954028471854811,0.25207746534049214,True,0.005343166036405564,-0.6341122670417283,0.03040175574252288,
2009-02,E3_ML,0.9000131573510303,0.025331348292441627,0.20149235872587376,True,-0.04223787290356213,-0.8173980722537427,0.030804553059690497,-0.05730748710862345
2009-02,E3_fixed,0.9492556493568116,0.17378487764210476,0.2455078817629548,True,-0.044727860022859174,-0.6427060074253484,0.031923576563468885,-0.053446427362401516
2009-03,E1_ML,0.9000000259023581,0.16181505447265276,0.15797336840307916,True,,,,
2009-03,E1_fixed,0.9107292518471242,0.3201363493235664,0.2357369180417415,True,,,,
2009-03,E2_ML,0.9001566455106103,0.04147386098353872,0.21903766222158824,True,0.01246745571172846,-0.8091237114230546,0.02863871244700149,
2009-03,E2_fixed,0.953262053110819,0.20123697881296942,0.25424042207418246,True,0.0055034642926087615,-0.6207619264894984,0.0300468648745487,
2009-03,E3_ML,0.9000833730375983,0.03321714069135405,0.22732983730336465,True,-0.03311422292039484,-0.7804368380468522,0.02938348174926532,-0.04931543503801656
2009-03,E3_fixed,0.9504420625573731,0.19013841833034828,0.25593063432453383,True,-0.03721289900828289,-0.6083385267188697,0.03053169780785762,-0.04683001846866612
2009-04,E1_ML,0.9000049631424228,0.1672925797431165,0.2129996568381424,True,,,,
2009-04,E1_fixed,0.9157179446040858,0.3130495253435228,0.24740332837055562,True,,,,
2009-04,E2_ML,0.9000000000009055,0.10890153691494693,0.273933742489808,True,0.015267511101329503,-0.6139324384740643,0.024028706006349116,
2009-04,E2_fixed,0.9540790582417017,0.21876307293429723,0.28352029501001524,True,0.01066118748523331,-0.5104488021923849,0.02711105310020118,
2009-04,E3_ML,0.9001014269061514,0.04541239675347978,0.28333022449677314,True,-0.025328910324112552,-0.630871536080497,0.025702605661932953,-0.045357274463859114
2009-04,E3_fixed,0.9527799273411345,0.2093076119510508,0.2869504333324252,True,-0.025114652845642675,-0.493514702093901,0.027459789380158126,-0.03951674784395683
2009-05,E1_ML,0.9000002028112208,0.1598729801817377,0.1765518144264157,True,,,,
2009-05,E1_fixed,0.9154353162579789,0.3120083322091758,0.233100319272026,True,,,,
2009-05,E2_ML,0.9000183594273125,0.047115670182111026,0.26692055087558464,True,0.01660396156051309,-0.6795614133063149,0.025432175465589794,
2009-05,E2_fixed,0.9541589293058266,0.2150216843597047,0.27858153234894506,True,0.010568835787693862,-0.5249783399646288,0.027512996588829382,
2009-05,E3_ML,0.9000182692594297,0.040809809543049545,0.2781525883053283,True,-0.025681069610865637,-0.6381525667301476,0.025926703505555503,-0.046170463096570864
2009-05,E3_fixed,0.953039512164276,0.20690717354211677,0.28389497711557043,True,-0.025636810788756896,-0.4989442943967836,0.027735295862240005,-0.04037986709672513
2009-06,E1_ML,0.9000000000097512,0.15667226624315675,0.16062175609380927,True,,,,
2009-06,E1_fixed,0.9151872199833466,0.31353499076960806,0.22625773343733188,True,,,,
2009-06,E2_ML,0.9,0.1093897979456764,0.2825092874233844,True,0.01058337688326868,-0.5637893529807552,0.02304693255505865,
2009-06,E2_fixed,0.9554816952304094,0.21793927838720148,0.2861553330204624,True,0.007112258047852246,-0.47508758391864964,0.027042758427525116,
2009-06,E3_ML,0.900021971875993,0.040004041865315615,0.2931022877102177,True,-0.03218441602679794,-0.5746419608125224,0.024767566576359614,-0.048176032459633304
2009-06,E3_fixed,0.9546524755524213,0.2086823053904792,0.291368485954093,True,-0.02975994055971381,-0.44983775657586206,0.027384186308285607,-0.04118786225198264
2009-07,E1_ML,0.9,0.15363539062645112,0.13782684686796642,True,,,,
2009-07,E1_fixed,0.9145822728271261,0.31695123870247927,0.21789637657298436,True,,,,
2009-07,E2_ML,0.9001057216593616,0.048302690163103915,0.2808968967590634,True,0.011356626860652131,-0.6178295049923876,0.024119831210312574,
2009-07,E2_fixed,0.9553097038999412,0.21580217097321375,0.2845639930459449,True,0.00718661695983264,-0.4827175810534664,0.027090635248180315,
2009-07,E3_ML,0.9000121534945071,0.03966047066342544,0.28245864011841176,True,-0.030517378964498847,-0.598787112957088,0.024918120596620637,-0.04710576182985354
2009-07,E3_fixed,0.9538372209135876,0.20702681626349653,0.2862991619805148,True,-0.0287008434446828,-0.46946639715094246,0.02734867413034754,-0.04086243469221695
2009-08,E1_ML,0.9000017833693459,0.14551587620277198,-0.0030639639843648703,True,,,,
2009-08,E1_fixed,0.9070983734082303,0.33800167831058214,0.18713912022336537,True,,,,
2009-08,E2_ML,0.9000611062567183,0.058922937425150534,0.20140106363347515,True,0.013795807200739068,-0.755631611071115,0.019962071215911068,
2009-08,E2_fixed,0.9412742545854578,0.22530331428973044,0.23627388494575358,True,0.01220668104420748,-0.6278033486076161,0.02137290097009495,
2009-08,E3_ML,0.9000157332538031,0.05461343173861978,0.19926774793788277,True,-0.018320747175647523,-0.7455707325763165,0.020307509941045288,-0.036171477731529324
2009-08,E3_fixed,0.938580963965348,0.21861455899281235,0.23576838381688547,True,-0.01384014280403615,-0.6238954388104018,0.021057473671844663,-0.02984476118151936
2009-09,E1_ML,0.9,0.14526435007655614,0.03150313492726786,True,,,,
2009-09,E1_fixed,0.9112524239613815,0.33719476028751544,0.1901865393127021,True,,,,
2009-09,E2_ML,0.9000865385104387,0.05428029314938554,0.2171710701831101,True,0.013086114505419437,-0.7505599920540359,0.020592838812561205,
2009-09,E2_fixed,0.9440520328255724,0.22022126009597326,0.24227803143221455,True,0.011341528538316686,-0.6200925846613154,0.022542226108160437,
2009-09,E3_ML,0.900031668438016,0.050545245871219224,0.21407714908570405,True,-0.0185317023263104,-0.7397470083376005,0.02086074705475366,-0.03563273346579882
2009-09,E3_fixed,0.9417229561782275,0.21434935432637536,0.24115678711720748,True,-0.014150825252247541,-0.6169752550158962,0.02222587625867693,-0.02925663270946688
2009-10,E1_ML,0.9000000000000165,0.14988019576491937,0.10167772181955294,True,,,,
2009-10,E1_fixed,0.9175544109433048,0.3304762514994688,0.1980398506308074,True,,,,
2009-10,E2_ML,0.9000144391316122,0.05642799377218809,0.2511404690315864,True,0.009947729150365766,-0.7111837782813174,0.02191961752768207,
2009-10,E2_fixed,0.9524453386359134,0.21821283187424464,0.25947842561436013,True,0.007967829080457761,-0.581053722793514,0.02557650443379192,
2009-10,E3_ML,0.9000093590408113,0.05329326342576113,0.24777133898064935,True,-0.02273316260193809,-0.7003983268837555,0.022193004126827072,-0.036857462570838696
2009-10,E3_fixed,0.9508820124440781,0.21275975750353263,0.2579133166428848,True,-0.018202396401217204,-0.5775708206205664,0.025347356637275748,-0.03008585340630444
2009-11,E1_ML,0.9,0.14801424408253114,0.09937360708654015,True,,,,
2009-11,E1_fixed,0.9226634373282934,0.3274528860569037,0.1895952152565316,True,,,,
2009-11,E2_ML,0.9001224717267754,0.057315151987093964,0.2462668925208746,True,0.010424059015293885,-0.7145208963634169,0.021783899355416216,
2009-11,E2_fixed,0.9527236556409617,0.2184095271469717,0.2552029301936754,True,0.008511959538793487,-0.5870182363425368,0.025478670072970194,
2009-11,E3_ML,0.9000077092096835,0.05242718181709296,0.24114054378830138,True,-0.02174122142585953,-0.7072834685099063,0.021962939941507453,-0.03636727962687775
2009-11,E3_fixed,0.9509693974519666,0.21274156703502667,0.25274852423057226,True,-0.01697649411289075,-0.5856897922515375,0.025158703863262615,-0.02938304442070525
2009-12,E1_ML,0.9,0.1505092917304736,0.14568667247802697,True,,,,
2009-12,E1_fixed,0.92256543363028,0.32791823875753984,0.19971430677158153,True,,,,
2009-12,E2_ML,0.9001343353702407,0.05572729676864605,0.2714921711125238,True,0.009720772552207905,-0.7030451082647617,0.022221747634738706,
2009-12,E2_fixed,0.9553146800648254,0.2187892909635759,0.26828385897053564,True,0.007557650202231782,-0.5713755636538429,0.026622638735019074,
2009-12,E3_ML,0.9000389756464123,0.05154632429806893,0.26741166643334113,True,-0.02198233634708368,-0.694749578883895,0.022367311813228725,-0.03580513007117159
2009-12,E3_fixed,0.9537809791453346,0.21371487202358413,0.2658290230169468,True,-0.017609812947613594,-0.5693040417765375,0.02633789799198155,-0.028995318072694884
2010-01,E1_ML,0.9000000000000099,0.15404990040878863,0.19579962942205548,True,,,,
2010-01,E1_fixed,0.9208358945759545,0.3320953494250225,0.21393313679955378,True,,,,
2010-01,E2_ML,0.9000011255717095,0.05509270707908714,0.2914246170042598,True,0.01103487113219996,-0.7132632351427114,0.02296352316942073,
2010-01,E2_fixed,0.958370114398216,0.2189292614406416,0.28162767858016147,True,0.008559365517604878,-0.5740042602750974,0.028000502088528587,
2010-01,E3_ML,0.9000008015280128,0.051956714353534814,0.28743462680707427,True,-0.02092465213393631,-0.704385816413023,0.023102224177971663,-0.03608268222455202
2010-01,E3_fixed,0.957022835289881,0.21392784229571113,0.27871214377958153,True,-0.017067416654923097,-0.5715220983550635,0.02771129073095662,-0.029480719600728376
2010-02,E1_ML,0.9,0.1459485009786055,0.13858680439350013,True,,,,
2010-02,E1_fixed,0.9164314862105177,0.31775304729945597,0.19885331057667882,True,,,,
2010-02,E2_ML,0.9000108367564141,0.05772342787510205,0.22565442447146422,True,0.009505109849743641,-0.6734489679487472,0.021012108598808345,
2010-02,E2_fixed,0.9443136436810863,0.2099516981530036,0.24291597382237745,True,0.007211852244997182,-0.5621708557295914,0.023029360367457504,
2010-02,E3_ML,0.9000086461918594,0.05426954983467516,0.22285976514718786,True,-0.02384212665947591,-0.664878407784653,0.02120367853874768,-0.037676577052014625
2010-02,E3_fixed,0.9414119235313428,0.2035007544886008,0.24095926468910778,True,-0.02013206788267665,-0.5612960128731653,0.02251835963695997,-0.03152267846738076
2010-03,E1_ML,0.9000000000000027,0.15283141488848834,0.07133665990077444,True,,,,
2010-03,E1_fixed,0.9171135801724162,0.3208315052614739,0.12050314542633987,True,,,,
2010-03,E2_ML,0.9000070642671674,0.05863865182010224,0.14226048813937406,True,0.00938630008646901,-0.6735512251399043,0.020733126723465545,
2010-03,E2_fixed,0.944412340262349,0.2146604577163788,0.15756071325312052,True,0.006978262786396236,-0.5579192772434706,0.022660580349353032,
2010-03,E3_ML,0.9000050157558812,0.055489609607772314,0.13879204970625386,True,-0.02286120178966994,-0.6655014891689146,0.020839103754051548,-0.036430734090449376
2010-03,E3_fixed,0.9416750405660768,0.20861753661763657,0.15551819092509056,True,-0.01927564543470968,-0.557546343625085,0.022135872879699797,-0.030259253411073196
2010-04,E1_ML,0.9000006702324609,0.15350414799517503,0.13478165275640025,True,,,,
2010-04,E1_fixed,0.9134395818139577,0.3209415821457508,0.139858874016118,True,,,,
2010-04,E2_ML,0.9000587626932386,0.060645009963258584,0.1815057759020324,True,0.009386154962415714,-0.6557001758132543,0.022792173140670616,
2010-04,E2_fixed,0.948970514269541,0.21717597615985743,0.17827102363567213,True,0.007104279122778737,-0.5457458532445685,0.025409724155078427,
2010-04,E3_ML,0.900022556425588,0.05705106558500423,0.17419273534651605,True,-0.027549879483178427,-0.648091154235381,0.022729594554571405,-0.041668495234024244
2010-04,E3_fixed,0.9460856272086916,0.2107536938672937,0.17354240431609305,True,-0.02307873416879389,-0.5450074273707454,0.024637642846913044,-0.03471893108181077
2010-05,E1_ML,0.9000009059865672,0.15876820846641232,0.19689343763511447,True,,,,
2010-05,E1_fixed,0.9048964307107433,0.33105740833168174,0.15958415908025744,True,,,,
2010-05,E2_ML,0.9000122092333517,0.0688615678892896,0.22363264936070884,True,0.007804479546455623,-0.6225735667327114,0.024808423668968318,
2010-05,E2_fixed,0.9555659258025618,0.22805593142115654,0.20342542729797083,True,0.00564761366268282,-0.5169889342401471,0.028472478257381115,
2010-05,E3_ML,0.9000126986673234,0.06443513637715839,0.21009796389822988,True,-0.0357632332610116,-0.6171144199268825,0.024407587674895526,-0.04930020239216056
2010-05,E3_fixed,0.9520197984342983,0.22070079616101893,0.19395457345983838,True,-0.03081846735020955,-0.5176009486232322,0.027218128581413606,-0.04204203775828626
2010-06,E1_ML,0.9,0.15751567622377102,0.1829302039584146,True,,,,
2010-06,E1_fixed,0.9080200640275519,0.3270673199870706,0.1564392028778246,True,,,,
2010-06,E2_ML,0.9002823777493779,0.06974866268099222,0.2072873548446066,True,0.008115668136428049,-0.6223421887839513,0.024308182987561558,
2010-06,E2_fixed,0.9542562669668954,0.22617643955028033,0.1952253548345619,True,0.006037883615757184,-0.519526614980771,0.02782281548369354,
2010-06,E3_ML,0.9000176615642483,0.06282373985626821,0.19262139133546913,True,-0.03432853765070901,-0.6185362985250205,0.023817795406630163,-0.04818849144493035
2010-06,E3_fixed,0.9501962558590998,0.21775135045666277,0.18470580607330028,True,-0.029077705477316848,-0.5216799085253222,0.026403226109568224,-0.04065207232842822
2010-07,E1_ML,0.9000003760942507,0.15700071911749097,0.14966365825290767,True,,,,
2010-07,E1_fixed,0.9107390236050241,0.3225338070428733,0.1490989143137739,True,,,,
2010-07,E2_ML,0.9000121761584438,0.07467063193198985,0.1648185468141782,True,0.008029416499783353,-0.5871044766523091,0.02229984820232097,
2010-07,E2_fixed,0.950899564536348,0.22999517735925615,0.1696318245139083,True,0.006265145346737341,-0.49638061179249476,0.025314461123196116,
2010-07,E3_ML,0.9000010564974019,0.06874788858179114,0.1513216064711212,True,-0.034755622837599656,-0.5821253289730743,0.021850535673560684,-0.04855131101148292
2010-07,E3_fixed,0.9466000754571167,0.22068334952849492,0.16024240076876117,True,-0.02874748931350876,-0.4994179888937616,0.02385388892197543,-0.04056652337514085
2010-08,E1_ML,0.9000008122778098,0.15768129118139063,0.13206574659845688,True,,,,
2010-08,E1_fixed,0.90770275509107,0.32317452746646735,0.14703128480574187,True,,,,
2010-08,E2_ML,0.9000020510140728,0.0814779347285405,0.13277977238176636,True,0.005982726096323812,-0.5402479953458016,0.02140745557660278,
2010-08,E2_fixed,0.9486971704149593,0.23535043880945564,0.14895234770649896,True,0.0044285435806724295,-0.45940080762394137,0.02354635841169399,
2010-08,E3_ML,0.9000059237771737,0.07464264879315129,0.1194104402866369,True,-0.03662736593700152,-0.534109069035208,0.021007414215792438,-0.04831256903523961
2010-08,E3_fixed,0.9443990467614604,0.22656935958854388,0.14071298469561444,True,-0.030128508499664804,-0.46178227406884237,0.022085477250713532,-0.03998195852242185
2010-09,E1_ML,0.9000000007300734,0.15823781517840244,0.10836845462540112,True,,,,
2010-09,E1_fixed,0.9134248268543066,0.32224613081567294,0.13966653615746355,True,,,,
2010-09,E2_ML,0.9000003178219685,0.08285831982765499,0.10289259665813327,True,0.004857443229914369,-0.5085659829879664,0.02142964350863021,
2010-09,E2_fixed,0.9522444983877243,0.23863588271769232,0.12809107486596855,True,0.0029028971484812488,-0.42725307822471464,0.023750183462819274,
2010-09,E3_ML,0.900003951417041,0.07548185430151794,0.09098540928988705,True,-0.037569416493470044,-0.503099492928587,0.021133858000588403,-0.04824538987865971
2010-09,E3_fixed,0.9491701144707972,0.22988563511365218,0.12107695216705994,True,-0.030919984131215574,-0.4299781987306402,0.0225687149887824,-0.03914321809470137
2010-10,E1_ML,0.9000035774121868,0.1575344532206325,0.1588812422568366,True,,,,
2010-10,E1_fixed,0.9175701097110024,0.31854248648190114,0.1522236470125971,True,,,,
2010-10,E2_ML,0.9000011177423135,0.08123299771901986,0.13475457644171052,True,0.004003686555947729,-0.5237922564369354,0.021076789503531902,
2010-10,E2_fixed,0.9548865946195044,0.23654607098212874,0.14124134155864693,True,0.0024047690857016,-0.4396768912699209,0.024497087713458755,
2010-10,E3_ML,0.9000035627055424,0.0753391625629309,0.1321994603427806,True,-0.032225900014300715,-0.5229917660109185,0.02079621907425604,-0.040882343176085356
2010-10,E3_fixed,0.9523721796871834,0.2289258597877445,0.13793245623120926,True,-0.02616019544891,-0.4439728077855861,0.023530398044251527,-0.03285031264183774
2010-11,E1_ML,0.9000010001210728,0.15635835667891274,0.12290586928447278,True,,,,
2010-11,E1_fixed,0.9218267261156907,0.3141063750433084,0.14023632333158476,True,,,,
2010-11,E2_ML,0.9000262936897897,0.0755177065846226,0.10562776089917254,True,0.005924084100943568,-0.5147906916436353,0.021244896800073788,
2010-11,E2_fixed,0.9551314799125334,0.23582677761059015,0.12106479811703333,True,0.004186685015256113,-0.4277994327387563,0.024666712740207698,
2010-11,E3_ML,0.9000118665606,0.0694491778511245,0.1002193307991252,True,-0.027017801379308013,-0.5131528485866232,0.020982962931640172,-0.03726541480406283
2010-11,E3_fixed,0.9528508473521917,0.23000497122038802,0.11712361536102539,True,-0.022182258223454564,-0.4302080297215074,0.023830523619392793,-0.030430463130597368
2010-12,E1_ML,0.9000000001370367,0.1564659909121701,0.1693619439993219,True,,,,
2010-12,E1_fixed,0.9208170291081593,0.3149570589536099,0.15477992679615793,True,,,,
2010-12,E2_ML,0.9000646909673065,0.07320011162563839,0.13785133430650442,True,0.005899967254638521,-0.5286561713661742,0.021359428357571323,
2010-12,E2_fixed,0.9549394747525938,0.23430569686897595,0.13725243161089326,True,0.003991970882397885,-0.439536210394457,0.02485495016155363,
2010-12,E3_ML,0.9001529801958315,0.06849521623065034,0.1342019384336648,True,-0.026101192810260555,-0.5269981629426772,0.021078880282025574,-0.03620849142119447
2010-12,E3_fixed,0.9524505509042671,0.2285717243548408,0.1338545109580858,True,-0.021715767340166635,-0.44233038183893614,0.02397981708368891,-0.029678468950059073
2011-01,E1_ML,0.9000000004700599,0.1599664211766985,0.24915226517511216,True,,,,
