origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n
2022-01,2022-02-13T22:59:00+00:00,2022-12,11,RF_U_FX,0.14309119459186795,,4.378137226971534,4.442581726739303,HARD_BASE,0.0,15.758591785414907,8.281829686515808,8.348684379782773,estimated,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2023-01,12,RF_U_FX,1.2547138125230797,,4.378137226971534,4.442581726739303,HARD_BASE,6.010137581462716,17.49598715890851,5.041591728764739,5.041591728764739,estimated,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-01,0,NAIVE,4.378137226971534,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,4.442581726739303,9.876543209876534,9.808745777581164,9.876543209876534,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-02,1,NAIVE,0.2048770638270936,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.2841091492777013,11.091549295774657,9.839997375995502,9.907814103458232,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-03,2,NAIVE,0.035381717661371326,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.6640253565768592,12.741652021089633,9.685751935549938,9.753473429752955,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-04,3,NAIVE,0.145552847166317,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.7926734216679563,14.160839160839142,9.269290418659928,9.336754783785521,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-05,4,NAIVE,0.371608008342581,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.7611026033690802,15.968586387434563,9.483938365861185,9.551535257586227,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-06,5,NAIVE,0.3433653601789821,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.5801354401805856,17.187499999999993,9.287681471183983,9.355157191198748,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-07,6,NAIVE,0.5063326359534148,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.333333333333342,17.525773195876276,8.708658806976718,8.77577703042237,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-08,7,NAIVE,0.15538374949899625,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,0.43859649122806044,17.235494880546053,8.134382762951443,8.201146420456666,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-09,8,NAIVE,-0.27631428370289646,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,0.8005822416302655,17.972742759795548,7.651885728144982,7.718351485334357,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-10,9,NAIVE,0.5050832265722649,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,-1.4440433212996373,15.092748735244497,7.100889345917949,7.167014910350779,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-11,10,NAIVE,0.08924171010649351,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,1.172161172161168,16.24579124579122,7.016002576747376,7.082075730919576,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-12,11,NAIVE,0.12327625840150347,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,0.0,15.758591785414907,6.6988586302853745,6.764735975416265,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2023-01,12,NAIVE,1.0412793918332497,1.0412793918332497,4.378137226971534,4.442581726739303,HARD_BASE,6.010137581462716,17.49598715890851,3.2878098045473862,3.2878098045473862,seasonal_mean_last_five,True,False,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-01,0,F1B_STORED_REF,4.378137226971534,,4.378137226971534,4.442581726739303,HARD_BASE,4.442581726739303,9.876543209876534,9.808745777581164,9.876543209876534,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-02,1,F1B_STORED_REF,0.6131451743497781,,4.378137226971534,4.442581726739303,HARD_BASE,1.2841091492777013,11.091549295774657,10.287522182197801,10.355615217640684,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-03,2,F1B_STORED_REF,0.5503156435000319,,4.378137226971534,4.442581726739303,HARD_BASE,1.6640253565768592,12.741652021089633,10.69955808142348,10.767905513506475,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-04,3,F1B_STORED_REF,0.6622481652726977,,4.378137226971534,4.442581726739303,HARD_BASE,1.7926734216679563,14.160839160839142,10.84822682549361,10.916666047707162,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-05,4,F1B_STORED_REF,0.6156907846029189,,4.378137226971534,4.442581726739303,HARD_BASE,1.7611026033690802,15.968586387434563,11.336065671500254,11.404806092137472,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-06,5,F1B_STORED_REF,0.4308336822657608,,4.378137226971534,4.442581726739303,HARD_BASE,1.5801354401805856,17.187499999999993,11.233365302594862,11.302042314609587,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-07,6,F1B_STORED_REF,0.3509655530397972,,4.378137226971534,4.442581726739303,HARD_BASE,1.333333333333342,17.525773195876276,10.472995726146525,10.541203275510403,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-08,7,F1B_STORED_REF,0.2452929733614381,,4.378137226971534,4.442581726739303,HARD_BASE,0.43859649122806044,17.235494880546053,9.98804663016475,10.055954765276434,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-09,8,F1B_STORED_REF,-0.1029414241954631,,4.378137226971534,4.442581726739303,HARD_BASE,0.8005822416302655,17.972742759795548,9.687643090207962,9.755365752035917,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-10,9,F1B_STORED_REF,0.4442907902843197,,4.378137226971534,4.442581726739303,HARD_BASE,-1.4440433212996373,15.092748735244497,9.06021995699431,9.127555239136855,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-11,10,F1B_STORED_REF,0.3613396250056405,,4.378137226971534,4.442581726739303,HARD_BASE,1.172161172161168,16.24579124579122,9.270031252293983,9.337496074820466,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-12,11,F1B_STORED_REF,0.3441043273028551,,4.378137226971534,4.442581726739303,HARD_BASE,0.0,15.758591785414907,9.186495037749074,9.253908283865956,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2023-01,12,F1B_STORED_REF,1.0916937234291737,,4.378137226971534,4.442581726739303,HARD_BASE,6.010137581462716,17.49598715890851,5.748655880770448,5.748655880770448,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-01,0,SURVEY_TREND_STORED_REF,4.378137226971534,,4.378137226971534,4.442581726739303,HARD_BASE,4.442581726739303,9.876543209876534,9.808745777581164,9.876543209876534,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-02,1,SURVEY_TREND_STORED_REF,0.2548397304510043,,4.378137226971534,4.442581726739303,HARD_BASE,1.2841091492777013,11.091549295774657,9.894764163118772,9.962614704350305,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-03,2,SURVEY_TREND_STORED_REF,0.1339751792252215,,4.378137226971534,4.442581726739303,HARD_BASE,1.6640253565768592,12.741652021089633,9.848600447043182,9.916422486160489,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-04,3,SURVEY_TREND_STORED_REF,0.2507402746675483,,4.378137226971534,4.442581726739303,HARD_BASE,1.7926734216679563,14.160839160839142,9.546461518703373,9.614097013084258,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-05,4,SURVEY_TREND_STORED_REF,0.2975912862518702,,4.378137226971534,4.442581726739303,HARD_BASE,1.7611026033690802,15.968586387434563,9.680712744774752,9.748431127711969,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-06,5,SURVEY_TREND_STORED_REF,0.3136342375808818,,4.378137226971534,4.442581726739303,HARD_BASE,1.5801354401805856,17.187499999999993,9.451663652527767,9.519240617400202,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-07,6,SURVEY_TREND_STORED_REF,0.4974825915566246,,4.378137226971534,4.442581726739303,HARD_BASE,1.333333333333342,17.525773195876276,8.862185526137592,8.929398539094537,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-08,7,SURVEY_TREND_STORED_REF,0.047287359192938,,4.378137226971534,4.442581726739303,HARD_BASE,0.43859649122806044,17.235494880546053,8.170225602185301,8.237011389553215,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-09,8,SURVEY_TREND_STORED_REF,-0.2418115809393435,,4.378137226971534,4.442581726739303,HARD_BASE,0.8005822416302655,17.972742759795548,7.724826707251947,7.791337499206611,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-10,9,SURVEY_TREND_STORED_REF,0.2712073965363034,,4.378137226971534,4.442581726739303,HARD_BASE,-1.4440433212996373,15.092748735244497,6.924063820987038,6.990080210904945,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-11,10,SURVEY_TREND_STORED_REF,0.1247548190181493,,4.378137226971534,4.442581726739303,HARD_BASE,1.172161172161168,16.24579124579122,6.87722533463502,6.943212805826236,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2022-12,11,SURVEY_TREND_STORED_REF,0.2075072411582642,,4.378137226971534,4.442581726739303,HARD_BASE,0.0,15.758591785414907,6.65013909457492,6.715986359593335,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-01,2022-02-13T22:59:00+00:00,2023-01,12,SURVEY_TREND_STORED_REF,1.3621074702073437,,4.378137226971534,4.442581726739303,HARD_BASE,6.010137581462716,17.49598715890851,3.5684593327218774,3.5684593327218774,stored_legacy_reference,,,2021-12,sa,2022-01,371
2022-02,2022-03-09T22:59:00+00:00,2022-02,0,TARGET_ML,0.8664254070284128,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.2841091492777013,11.091549295774657,10.633420824962496,11.091549295774657,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-03,1,TARGET_ML,0.42094343378750837,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.6640253565768592,12.741652021089633,10.903871650340623,11.363120046959438,converged,True,False,2022-01,sa,2022-02,372
