period,actual,p05,p95,covered
2012-01,1.7763845350052376,0.10084925690020205,3.0025914962630176,True
2012-02,0.30800821355236874,0.0,1.2614196078786784,True
2012-03,0.10235414534287557,-0.21074815595364393,0.8916533369705852,True
2012-04,0.0,-0.28943560057885787,0.6379585326953707,True
2012-05,0.2044989775051187,-0.28864205419922184,0.6379585326953707,True
2012-06,0.20408163265306367,-0.21074815595364393,0.5291005291005346,True
2012-07,-0.10183299389002753,-0.21074815595364393,0.7134363852556502,True
2012-08,-0.10193679918449883,-0.388098318240615,0.5050505050504972,True
2012-09,-0.10204081632652073,-0.5167958656330796,0.5050505050504972,True
2012-10,0.3064351378958108,-0.38762197017560784,0.5376344086021501,True
2012-11,-0.3054989816700604,-0.3208556149732589,0.5376344086021501,True
2012-12,0.10214504596526286,-0.3289375751445605,0.5376344086021501,True
2013-01,1.3265306122449028,-0.10193679918449883,1.91256830601092,True
2013-02,0.10070493454179541,0.0,0.4439898489409414,True
2013-03,0.1006036217303663,-0.1293661060801976,0.5218917930782226,True
2013-04,0.0,-0.1392757660166999,0.5188067444876765,True
2013-05,-0.20100502512563345,-0.10526315789473051,0.5643261898654606,False
2013-06,0.40281973816718164,-0.14282722482417112,0.4314994606256617,True
2013-07,-0.20060180541625616,-0.3054989816700604,0.5291005291005346,True
2013-08,-0.20100502512563345,-0.5167958656330796,0.5194805194805197,True
2013-09,-0.40281973816715944,-0.5167958656330796,0.41972717733473885,True
2013-10,0.2022244691607611,-0.39596966341151857,0.5376344086021501,True
2013-11,-0.10090817356205317,-0.40281973816715944,0.5376344086021501,True
2013-12,0.40404040404040664,-0.3888343892369422,0.5376344086021501,True
2014-01,0.1006036217303663,0.4214078551786393,1.91256830601092,False
2014-02,0.10050251256281673,0.0,0.4128038766994191,True
2014-03,0.0,-0.20100502512563345,0.4314994606256617,True
2014-04,0.0,-0.2447980416156681,0.4314994606256617,True
2014-05,0.10040160642570406,-0.2580645161290307,0.4314994606256617,True
2014-06,0.0,-0.3260869565217317,0.4842615012106588,True
2014-07,0.30090270812437314,-0.30626681333522027,0.5188067444876765,True
2014-08,-0.09999999999998899,-0.40281973816715944,0.3504672897196359,True
2014-09,-0.30030030030031574,-0.6009615384615419,0.30090270812437314,True
2014-10,0.20080321285140812,-0.6009615384615419,0.48198329448329136,True
2014-11,-0.30060120240480437,-0.6009615384615419,0.40404040404040664,True
2014-12,0.0,-0.32617605131859573,0.5194805194805197,True
