origin,model,variant,note,forecast,actual,survey,error,n_pool,lo50,hi50,lo80,hi80,lo90,hi90,pit,crps,width80,twcrps
2020-05,BASE_RIDGE,V4,insufficient_history,0.0970200222841102,0.4,0.1,-0.3029799777158898,0,,,,,,,,,,
2020-06,BASE_RIDGE,V0,insufficient_history,0.2507384390118719,0.6,0.2,-0.34926156098812805,0,,,,,,,,,,
2020-06,BASE_RIDGE,V1,insufficient_history,0.2507384390118719,0.6,0.2,-0.34926156098812805,0,,,,,,,,,,
2020-06,BASE_RIDGE,V2,insufficient_history,0.2507384390118719,0.6,0.2,-0.34926156098812805,0,,,,,,,,,,
2020-06,BASE_RIDGE,V3,insufficient_history,0.2507384390118719,0.6,0.2,-0.34926156098812805,0,,,,,,,,,,
2020-06,BASE_RIDGE,V4,insufficient_history,0.2507384390118719,0.6,0.2,-0.34926156098812805,0,,,,,,,,,,
2020-07,BASE_RIDGE,V0,insufficient_history,0.395328459237208,0.4,0.2,-0.004671540762792026,0,,,,,,,,,,
2020-07,BASE_RIDGE,V1,insufficient_history,0.395328459237208,0.4,0.2,-0.004671540762792026,0,,,,,,,,,,
2020-07,BASE_RIDGE,V2,insufficient_history,0.395328459237208,0.4,0.2,-0.004671540762792026,0,,,,,,,,,,
2020-07,BASE_RIDGE,V3,insufficient_history,0.395328459237208,0.4,0.2,-0.004671540762792026,0,,,,,,,,,,
2020-07,BASE_RIDGE,V4,insufficient_history,0.395328459237208,0.4,0.2,-0.004671540762792026,0,,,,,,,,,,
2020-08,BASE_RIDGE,V0,insufficient_history,-0.0232007209547655,0.0,0.0,-0.0232007209547655,0,,,,,,,,,,
2020-08,BASE_RIDGE,V1,insufficient_history,-0.0232007209547655,0.0,0.0,-0.0232007209547655,0,,,,,,,,,,
2020-08,BASE_RIDGE,V2,insufficient_history,-0.0232007209547655,0.0,0.0,-0.0232007209547655,0,,,,,,,,,,
2020-08,BASE_RIDGE,V3,insufficient_history,-0.0232007209547655,0.0,0.0,-0.0232007209547655,0,,,,,,,,,,
2020-08,BASE_RIDGE,V4,insufficient_history,-0.0232007209547655,0.0,0.0,-0.0232007209547655,0,,,,,,,,,,
2020-09,BASE_RIDGE,V0,insufficient_history,-0.3921798594377986,-0.6,-0.3,0.20782014056220138,0,,,,,,,,,,
2020-09,BASE_RIDGE,V1,insufficient_history,-0.3921798594377986,-0.6,-0.3,0.20782014056220138,0,,,,,,,,,,
2020-09,BASE_RIDGE,V2,insufficient_history,-0.3921798594377986,-0.6,-0.3,0.20782014056220138,0,,,,,,,,,,
2020-09,BASE_RIDGE,V3,insufficient_history,-0.3921798594377986,-0.6,-0.3,0.20782014056220138,0,,,,,,,,,,
2020-09,BASE_RIDGE,V4,insufficient_history,-0.3921798594377986,-0.6,-0.3,0.20782014056220138,0,,,,,,,,,,
2020-10,BASE_RIDGE,V0,insufficient_history,0.2005401050859551,0.2,0.2,0.0005401050859550893,0,,,,,,,,,,
2020-10,BASE_RIDGE,V1,insufficient_history,0.2005401050859551,0.2,0.2,0.0005401050859550893,0,,,,,,,,,,
2020-10,BASE_RIDGE,V2,insufficient_history,0.2005401050859551,0.2,0.2,0.0005401050859550893,0,,,,,,,,,,
2020-10,BASE_RIDGE,V3,insufficient_history,0.2005401050859551,0.2,0.2,0.0005401050859550893,0,,,,,,,,,,
2020-10,BASE_RIDGE,V4,insufficient_history,0.2005401050859551,0.2,0.2,0.0005401050859550893,0,,,,,,,,,,
2020-11,BASE_RIDGE,V0,insufficient_history,0.1157099365261965,0.0,0.1,0.1157099365261965,0,,,,,,,,,,
2020-11,BASE_RIDGE,V1,insufficient_history,0.1157099365261965,0.0,0.1,0.1157099365261965,0,,,,,,,,,,
2020-11,BASE_RIDGE,V2,insufficient_history,0.1157099365261965,0.0,0.1,0.1157099365261965,0,,,,,,,,,,
2020-11,BASE_RIDGE,V3,insufficient_history,0.1157099365261965,0.0,0.1,0.1157099365261965,0,,,,,,,,,,
2020-11,BASE_RIDGE,V4,insufficient_history,0.1157099365261965,0.0,0.1,0.1157099365261965,0,,,,,,,,,,
2020-12,BASE_RIDGE,V0,insufficient_history,0.1568561797884566,-0.2,0.1,0.35685617978845663,0,,,,,,,,,,
2020-12,BASE_RIDGE,V1,insufficient_history,0.1568561797884566,-0.2,0.1,0.35685617978845663,0,,,,,,,,,,
2020-12,BASE_RIDGE,V2,insufficient_history,0.1568561797884566,-0.2,0.1,0.35685617978845663,0,,,,,,,,,,
2020-12,BASE_RIDGE,V3,insufficient_history,0.1568561797884566,-0.2,0.1,0.35685617978845663,0,,,,,,,,,,
2020-12,BASE_RIDGE,V4,insufficient_history,0.1568561797884566,-0.2,0.1,0.35685617978845663,0,,,,,,,,,,
2021-01,BASE_RIDGE,V0,insufficient_history,0.8134405209147586,1.3,0.9,-0.48655947908524144,0,,,,,,,,,,
2021-01,BASE_RIDGE,V1,insufficient_history,0.8134405209147586,1.3,0.9,-0.48655947908524144,0,,,,,,,,,,
2021-01,BASE_RIDGE,V2,insufficient_history,0.8134405209147586,1.3,0.9,-0.48655947908524144,0,,,,,,,,,,
2021-01,BASE_RIDGE,V3,insufficient_history,0.8134405209147586,1.3,0.9,-0.48655947908524144,0,,,,,,,,,,
2021-01,BASE_RIDGE,V4,insufficient_history,0.8134405209147586,1.3,0.9,-0.48655947908524144,0,,,,,,,,,,
2021-02,BASE_RIDGE,V0,V0,0.4216098186396887,0.2,0.3,0.2216098186396887,24,0.38059598105063386,0.6511860953039641,0.16335683999751438,0.8889415741660545,0.09194047358534108,0.9487798714487354,0.875,0.20104534782353295,0.7255847341685401,0.004543302351897411
2021-02,BASE_RIDGE,V1,V1,0.4216098186396887,0.2,0.3,0.2216098186396887,22,0.3401222485475343,0.6384697170099377,0.15007575870599427,0.73847427133725,0.088056640051897,0.8172448919516062,0.8636363636363636,0.18085326921313555,0.5883985126312556,0.0010791765210496004
2021-02,BASE_RIDGE,V2,V2,0.4216098186396887,0.2,0.3,0.2216098186396887,22,0.3401222485475343,0.6384697170099377,0.15007575870599427,0.73847427133725,0.088056640051897,0.8172448919516062,0.8636363636363636,0.18085326921313555,0.5883985126312556,0.0010791765210496004
2021-02,BASE_RIDGE,V3,V3,0.4216098186396887,0.2,0.3,0.2216098186396887,22,0.3535207588262448,0.5977170650814609,0.22764040769259136,0.7235974162151142,0.1370498475133195,0.8141879763943862,0.9190759052092474,0.18243336887105,0.49595700852252284,0.0009558379090406805
2021-02,BASE_RIDGE,V4,V4,0.4216098186396887,0.2,0.3,0.2216098186396887,22,0.33202736940131433,0.6384658056173088,0.14587304821206115,0.7364524579626708,0.08313516229677659,0.8061991407992624,0.8646719025862872,0.17638287449109685,0.5905794097506096,0.0009944646423022156
2021-03,BASE_RIDGE,V0,V0,0.1350844973045423,0.2,0.3,-0.0649155026954577,25,0.04504133560387738,0.3590919512276768,-0.11652794069187178,0.600279839102144,-0.19264293098308327,0.6554861211596215,0.52,0.05798551002528424,0.7168077797940158,0.0008205358640045316
2021-03,BASE_RIDGE,V1,V1,0.1350844973045423,0.2,0.3,-0.0649155026954577,23,0.027930152386856352,0.35187787223864087,-0.12980902198339206,0.44732079167487976,-0.19652676451652734,0.5249228815759861,0.4782608695652174,0.05201675732791332,0.5771298136582719,0.0008610829497098575
2021-03,BASE_RIDGE,V2,V2,0.1350844973045423,0.2,0.3,-0.0649155026954577,23,0.027930152386856352,0.35187787223864087,-0.12980902198339206,0.44732079167487976,-0.19652676451652734,0.5249228815759861,0.4782608695652174,0.05201675732791332,0.5771298136582719,0.0008610829497098575
2021-03,BASE_RIDGE,V3,V3,0.1350844973045423,0.2,0.3,-0.0649155026954577,23,0.054895877341097465,0.2993244419872847,-0.07110420028743014,0.42532451961581225,-0.1617809223668022,0.5160012416951845,0.4485249072995401,0.04443116823798701,0.4964287199032424,0.00044200367792126725
2021-03,BASE_RIDGE,V4,V4,0.1350844973045423,0.2,0.3,-0.0649155026954577,23,0.0045324104207308535,0.35185589450590304,-0.1309971366293446,0.44447628187795996,-0.20098815841839995,0.5120699285309214,0.45291804055908963,0.05415534821588072,0.5754734185073045,0.0009015531770324318
2021-04,BASE_RIDGE,V0,V0,0.2667329009996384,0.5,0.2,-0.23326709900036158,26,0.18524533090748402,0.485171532181632,0.018120724938896854,0.7203348647162928,-0.05905261052126509,0.78036609590075,0.23076923076923078,0.09602750219935466,0.702214139777396,0.002253940626070782
2021-04,BASE_RIDGE,V1,V1,0.2667329009996384,0.5,0.2,-0.23326709900036158,24,0.16813414769046292,0.4834597524975865,0.008479922357464087,0.5743410370427521,-0.06293644405470922,0.6507745962306086,0.16666666666666666,0.10775299264020483,0.565861114685288,0.0003163283891642464
2021-04,BASE_RIDGE,V2,V2,0.2667329009996384,0.5,0.2,-0.23326709900036158,24,0.16813414769046292,0.4834597524975865,0.008479922357464087,0.5743410370427521,-0.06293644405470922,0.6507745962306086,0.16666666666666666,0.10775299264020483,0.565861114685288,0.0003163283891642464
2021-04,BASE_RIDGE,V3,V3,0.2667329009996384,0.5,0.2,-0.23326709900036158,24,0.18983897124205945,0.4295856421711657,0.06625235528342555,0.5531722581297995,-0.02268750442880285,0.642112117842028,0.1504146937614777,0.1164266360656219,0.486919902846374,0.00033319073203403953
2021-04,BASE_RIDGE,V4,V4,0.2667329009996384,0.5,0.2,-0.23326709900036158,24,0.1556172430613917,0.4834180639450388,0.01049410562796299,0.5705678626984332,-0.06689105766510856,0.6359666167584406,0.16535589340447954,0.11245351030864498,0.5600737570704701,0.0002423763106781791
2021-05,BASE_RIDGE,V0,V0,0.5712988080034986,0.2,0.4,0.3712988080034986,27,0.5100481041628941,0.8008587900492682,0.32568689387842964,1.0133073936392056,0.24745521324931719,1.0781635739506426,1.0,0.3238351676617616,0.687620499760776,0.00550028538515065
2021-05,BASE_RIDGE,V1,V1,0.5712988080034986,0.2,0.4,0.3712988080034986,25,0.4812556463028337,0.7885533895766839,0.31968637000708455,0.8742787857193884,0.24357137971587306,0.9495438141939951,1.0,0.3045121013660307,0.5545924157123039,0.0017630343838090491
2021-05,BASE_RIDGE,V2,V2,0.5712988080034986,0.2,0.4,0.3712988080034986,25,0.4812556463028337,0.7885533895766839,0.31968637000708455,0.8742787857193884,0.24357137971587306,0.9495438141939951,1.0,0.3045121013660307,0.5545924157123039,0.0017630343838090491
2021-05,BASE_RIDGE,V3,V3,0.5712988080034986,0.2,0.4,0.3712988080034986,25,0.5015383334064345,0.7422411094779822,0.37745885638492505,0.8663205864994914,0.28816430621168077,0.9556151366727359,0.974285398450878,0.3153718511324696,0.48886173011456635,0.0018164115796176024
2021-05,BASE_RIDGE,V4,V4,0.5712988080034986,0.2,0.4,0.3712988080034986,25,0.4714822740911243,0.7887128894995085,0.3216394053097795,0.8676819120280672,0.24017115064398953,0.9326301099562384,1.0,0.299792415695762,0.5460425067182877,0.001619749418602829
2021-06,BASE_RIDGE,V0,V0,0.3354674070889383,0.5,0.4,-0.1645325929110617,28,0.2368686537797628,0.5613202721801158,0.03737118457220334,0.7658826146436979,-0.022833035521022504,0.8355637440821149,0.35714285714285715,0.07324451556510403,0.7285114300714945,0.00040889964410123616
2021-06,BASE_RIDGE,V1,V1,0.3354674070889383,0.5,0.4,-0.1645325929110617,26,0.2197574705627418,0.5523273054591873,0.024090103280683117,0.6322207792478949,-0.024277298342526732,0.7079157242389611,0.3076923076923077,0.0773550682087482,0.6081306759672118,0.0001516828254889966
2021-06,BASE_RIDGE,V2,V2,0.3354674070889383,0.5,0.4,-0.1645325929110617,26,0.2197574705627418,0.5523273054591873,0.024090103280683117,0.6322207792478949,-0.024277298342526732,0.7079157242389611,0.3076923076923077,0.0773550682087482,0.6081306759672118,0.0001516828254889966
2021-06,BASE_RIDGE,V3,V3,0.3354674070889383,0.5,0.4,-0.1645325929110617,26,0.24490220436199303,0.4947613811977484,0.11610270941312692,0.6235608761466145,0.023411369635749302,0.7162522159239922,0.24154420469996826,0.07966413575205904,0.5074581667334875,0.00018191900327928277
2021-06,BASE_RIDGE,V4,V4,0.3354674070889383,0.5,0.4,-0.1645325929110617,26,0.17707253952485713,0.5523266824044482,0.007373936515319479,0.6239299575721101,-0.02811721494831565,0.688742667224425,0.30558586902876794,0.08188921129496829,0.6165560210567906,0.00023037140756897742
2021-07,BASE_RIDGE,V0,V0,0.5987636914772603,1.0,0.5,-0.4012363085227397,29,0.5087205297765953,0.8209094396138459,0.30730800960628535,1.0175855209510725,0.2411853802780516,1.0920915995164693,0.10344827586206896,0.21281170913703923,0.7102775113447871,0.07936368922238649
2021-07,BASE_RIDGE,V1,V1,0.5987636914772603,1.0,0.5,-0.4012363085227397,27,0.49160934655957433,0.8155570664113588,0.29402692831476523,0.8892904580792835,0.23974111745654736,0.9654153195868094,0.037037037037037035,0.2445022633605228,0.5952635297645184,0.08891083702832207
2021-07,BASE_RIDGE,V2,V2,0.5987636914772603,1.0,0.5,-0.4012363085227397,27,0.49160934655957433,0.8155570664113588,0.29402692831476523,0.8892904580792835,0.23974111745654736,0.9654153195868094,0.037037037037037035,0.2445022633605228,0.5952635297645184,0.08891083702832207
2021-07,BASE_RIDGE,V3,V3,0.5987636914772603,1.0,0.5,-0.4012363085227397,27,0.5140660024695566,0.7618322412905421,0.3863453926858283,0.8895528510742703,0.2944304791783072,0.9814677645817915,0.04354503315834072,0.2570743130786026,0.503207458388442,0.08717812488685141
2021-07,BASE_RIDGE,V4,V4,0.5987636914772603,1.0,0.5,-0.4012363085227397,27,0.46722615244838334,0.8155316047811105,0.27585882922848887,0.8791517077597133,0.23595064791824205,0.9465202396640862,0.0296986802369423,0.2496168243326115,0.6032928785312244,0.090165002016251
2021-08,BASE_RIDGE,V0,V0,0.1646984018899113,0.7,0.2,-0.5353015981100886,30,0.0832108317977569,0.3979655008902729,-0.12011673933530348,0.597914227050082,-0.19215777789854532,0.6512578809751528,0.03333333333333333,0.31403617600820133,0.7180309663853854,0.08814123025412549
2021-08,BASE_RIDGE,V1,V1,0.1646984018899113,0.7,0.2,-0.5353015981100886,28,0.0660996485807358,0.3823476666660326,-0.13339782062682365,0.5000754878963678,-0.1936020407200495,0.5723306137401372,0.0,0.35684646832003875,0.6334733085231914,0.09798685824404546
2021-08,BASE_RIDGE,V2,V2,0.1646984018899113,0.7,0.2,-0.5353015981100886,28,0.0660996485807358,0.3823476666660326,-0.13339782062682365,0.5000754878963678,-0.1936020407200495,0.5723306137401372,0.0,0.35684646832003875,0.6334733085231914,0.09798685824404546
2021-08,BASE_RIDGE,V3,V3,0.1646984018899113,0.7,0.2,-0.5353015981100886,28,0.08789305491684819,0.3457353866771204,-0.04502166339662633,0.47865010499059496,-0.14067454869326368,0.5743029902872324,0.020799008349792602,0.3674360346652554,0.5236717683872213,0.09432711039666464
2021-08,BASE_RIDGE,V4,V4,0.1646984018899113,0.7,0.2,-0.5353015981100886,28,0.054039232960885794,0.3827254245285189,-0.15251057302926613,0.5052215902703544,-0.19732806320858742,0.5687732473593828,0.0,0.35728778073492484,0.6577321632996205,0.09842422436930234
2021-09,BASE_RIDGE,V0,V0,-0.1544539103005314,0.2,-0.2,-0.3544539103005314,31,-0.21570461414113598,0.08439830605947679,-0.43262851087998605,0.31928708641212616,-0.5093681733222659,0.37841058185831483,0.16129032258064516,0.1552758235359303,0.7519155972921122,0.0027966016904786475
2021-09,BASE_RIDGE,V1,V1,-0.1544539103005314,0.2,-0.2,-0.3544539103005314,29,-0.24449707200119639,0.06769183783605418,-0.44590959217150633,0.22599249920836362,-0.5120322214997401,0.3142467443126946,0.10344827586206896,0.17514895806390643,0.6719020913798699,0.0008860439857979355
2021-09,BASE_RIDGE,V2,V2_fallback_V1,-0.1544539103005314,0.2,-0.2,-0.3544539103005314,29,-0.24449707200119639,0.06769183783605418,-0.44590959217150633,0.22599249920836362,-0.5120322214997401,0.3142467443126946,0.10344827586206896,0.17514895806390643,0.6719020913798699,0.0008860439857979355
2021-09,BASE_RIDGE,V3,V3,-0.1544539103005314,0.2,-0.2,-0.3544539103005314,29,-0.22416212797123042,0.052809102370728445,-0.3669375706633372,0.19558454506283524,-0.46968678622271154,0.2983337606222097,0.09706974946266465,0.1841897300371147,0.5625221157261724,0.0007445570536853222
2021-09,BASE_RIDGE,V4,V4,-0.1544539103005314,0.2,-0.2,-0.3544539103005314,29,-0.2529093502844611,0.0747916865799007,-0.46082536093423776,0.23992180247079714,-0.515678505346916,0.32808064056368197,0.11705831625684443,0.17129666675621466,0.7007471634050348,0.0011179437782819182
2021-10,BASE_RIDGE,V0,V0,0.7040378888996407,1.0,0.7,-0.2959621111003593,32,0.663024051310586,0.9758848388308641,0.4325038289659462,1.1756424718835343,0.35106554264462825,1.2344652751072447,0.25,0.11293517889270521,0.7431386429175881,0.0016107375310098595
2021-10,BASE_RIDGE,V1,V1,0.7040378888996407,1.0,0.7,-0.2959621111003593,30,0.6225503188074863,0.9373049879000023,0.4192227476744259,1.0818829983112763,0.34718170911118407,1.1692332306972424,0.2,0.12479413916647736,0.6626602506368504,0.00041486212540434554
2021-10,BASE_RIDGE,V2,V2_fallback_V1,0.7040378888996407,1.0,0.7,-0.2959621111003593,30,0.6225503188074863,0.9373049879000023,0.4192227476744259,1.0818829983112763,0.34718170911118407,1.1692332306972424,0.2,0.12479413916647736,0.6626602506368504,0.00041486212540434554
