origin,h,target,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y
2008-03,2,2008-05,0.4424778761061843,0.293703975041959,,-0.11086474501109667,,0.1398980534312239,0.1371711000722373,0.513084352052636,0.13720890685788245,0.13514332066385185,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-05,2008-03,6.82352941176471,,,,,6.210346791997517,,6.198930973886464,,6.966759779847437,,6.200251384458285,,6.189949005089592,,,,6.544581075866707,,7.637231503579972,3.2181818181818183
2008-03,3,2008-06,0.22026431718062955,0.24463242980262478,,-0.11086474501109667,,0.1806539874554477,0.1803257968797618,0.5617204540543561,0.17988176346136903,0.17991450652348087,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-06,2008-03,6.807511737089214,,,,,6.152449549040359,,6.140692237178953,,7.315107812540514,,6.141541465999638,,6.131279470242587,,,,6.554507185879434,,7.637231503579972,3.2181818181818183
2008-03,4,2008-07,0.5494505494505475,0.3406499535220142,,-0.11086474501109667,,0.2679322646556459,0.26837526452779553,0.6507910366157788,0.2677900265436881,0.26838322469332276,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-07,2008-03,6.8925233644860056,,,,,5.939497677407809,,5.928231957748011,,7.508768910842846,,5.9284612087753095,,5.918846440958108,,,,6.41787064889178,,7.637231503579972,3.2181818181818183
2008-03,5,2008-08,-0.10928961748633004,0.06632744467027551,,-0.11086474501109667,,0.6240865350751512,0.6247477877831926,1.0073537971853594,0.6241262263041253,0.6248513708467052,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-08,2008-03,6.402793946449383,,,,,6.228356176931749,,6.21775774676583,,8.212513114922082,,6.217331513332371,,6.208455908055414,,,,6.116551102572569,,7.637231503579972,3.2181818181818183
2008-03,6,2008-09,-0.2188183807439903,-0.5151465230978092,,-0.11086474501109667,,-0.029697604900198293,-0.02897853434720471,0.3536629201435085,-0.02960881390601308,-0.028854542811213774,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-09,2008-03,6.542056074766384,,,,,6.5689939773409,,6.559128019074064,,8.975811375337777,,6.558028603392694,,6.549928436469566,,,,5.939883330231474,,7.637231503579972,3.2181818181818183
2008-03,7,2008-10,0.0,0.2704797293971728,,-0.11086474501109667,,-0.43624617210429545,-0.43551238187164065,-0.052864322627474314,-0.43614466565410637,-0.4353842048913637,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-10,2008-03,5.923344947735218,,,,,5.4879230456652435,,5.478934550628666,,8.285692166675272,,5.477176443223894,,5.469964003879688,,,,5.609551021403798,,7.637231503579972,3.2181818181818183
2008-03,8,2008-11,-0.5482456140350922,0.24076692530584198,,-0.11086474501109667,,0.08740901024062481,0.08814645151420653,0.4707957415889212,0.08751372030510907,0.08827546475092232,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-11,2008-03,4.372842347525899,,,,,4.6081600285394275,,4.600017181385904,,7.793927005247124,,4.597612480587149,,4.5912562004749855,,,,4.8892432330100375,,7.637231503579972,3.2181818181818183
2008-03,9,2008-12,-0.22050716648290836,0.11754355173242859,,-0.11086474501109667,,0.08445311368776243,0.08519144436033182,0.46784096382900336,0.08455861536964021,0.08532062169418275,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2008-12,2008-03,3.665521191294395,,,,,4.216795805254296,,4.2094521778808165,,7.802019325712046,,4.206397564826654,,4.200858398656465,,,,4.531376690012156,,7.637231503579972,3.2181818181818183
2008-03,10,2009-01,1.5469613259668558,1.5957682948263452,,-0.11086474501109667,,0.04903892876567523,0.04977747330351187,0.43242703552932665,0.04914462328500463,0.04990668242341631,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2009-01,2008-03,2.2246941045606246,,,,,1.252368158633129,,1.2459807940304228,,5.136957711961453,,1.242372649324203,,1.237762144818879,,,,3.1280583311345875,,7.637231503579972,3.2181818181818183
2008-03,11,2009-02,0.0,0.21516010972728594,,-0.11086474501109667,,1.6394792412161368,1.6402178366895221,2.022867406885723,1.6395849822056914,1.6403470519079368,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2009-02,2008-03,1.8847006651884681,,,,,2.5700990737632528,,2.5643738930386624,,6.906985950038848,,2.560080178307324,,2.556178602693463,,,,3.0062128030653286,,7.637231503579972,3.2181818181818183
2008-03,12,2009-03,0.21762785636560977,0.02085020223947076,,-0.11086474501109667,,0.1649523846615088,0.16569099217876074,0.54834056386088,0.16505813675626316,0.1658202085588682,0.2424156260518555,0.2303919151361923,0.04427406625090833,,,2009-03,2008-03,2.219755826859049,,,,,2.853318967944359,,2.8483363676260955,,7.612504648482559,,2.8433809877982803,,2.840251054042291,,,,3.142037964142182,,7.637231503579972,3.2181818181818183
2008-04,1,2008-05,0.4424778761061843,0.293703975041959,,0.33296337402886067,,0.10196913415942066,0.09954449000191826,0.3236230348164416,0.10796431303496948,0.10385781859870996,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-05,2008-04,6.82352941176471,,,,,6.461388349741328,,6.4588096693667625,,6.697123792322443,,6.467764398804265,,6.463397021192054,,,,6.6653039922799335,,7.1343638525565,3.027272727272728
2008-04,2,2008-06,0.22026431718062955,0.24463242980262478,,0.33296337402886067,,0.15807497216685246,0.15864350389789836,0.39898292300928506,0.15965570862670833,0.15983094790727792,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-06,2008-04,6.807511737089214,,,,,6.379372753265347,,6.377399890785325,,6.871365060160209,,6.387422914480114,,6.383244960271728,,,,6.675241349311864,,7.1343638525565,3.027272727272728
2008-04,3,2008-07,0.5494505494505475,0.3406499535220142,,0.33296337402886067,,0.24884421301603077,0.24964338277318637,0.4941201137109314,0.2492920477474543,0.24996907046547528,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-07,2008-04,6.8925233644860056,,,,,6.145754789259736,,6.144632422760265,,6.897571438146455,,6.154261485125224,,6.150809560564383,,,,6.538449992988799,,7.1343638525565,3.027272727272728
2008-04,4,2008-08,-0.10928961748633004,0.06632744467027551,,0.33296337402886067,,0.6057925405337391,0.6065618667752389,0.8520593235179689,0.6059595521786456,0.6066860050390743,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-08,2008-04,6.402793946449383,,,,,6.415825195470952,,6.415513719890149,,7.431888534159175,,6.424530206029111,,6.421837935322258,,,,6.236789029264436,,7.1343638525565,3.027272727272728
2008-04,5,2008-09,-0.2188183807439903,-0.5151465230978092,,0.33296337402886067,,-0.04781095486244871,-0.04706342717546741,0.19868060700022094,-0.047711936244823616,-0.04698283207779985,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-09,2008-04,6.542056074766384,,,,,6.737721119488435,,6.738206975073489,,8.022596550012564,,6.7465582111476285,,6.744636439370981,,,,6.059921079227791,,7.1343638525565,3.027272727272728
2008-04,6,2008-10,0.0,0.2704797293971728,,0.33296337402886067,,-0.4543184198764778,-0.45357857968209647,-0.20777586882809296,-0.45423559077767695,-0.4535069686946692,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-10,2008-04,5.923344947735218,,,,,5.635760679108244,,5.637026624976222,,7.172146135010557,,5.644594440371617,,5.643465755743914,,,,5.729214479382169,,7.1343638525565,3.027272727272728
2008-04,7,2008-11,-0.5482456140350922,0.24076692530584198,,0.33296337402886067,,0.06934611591853093,0.07008371318904372,0.31590023314632804,0.06942513737808267,0.07015352440024722,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-11,2008-04,4.372842347525899,,,,,4.73585948731176,,4.7378866514499185,,6.520961392958377,,4.744700707954354,,4.74434404695348,,,,5.008090528814305,,7.1343638525565,3.027272727272728
2008-04,8,2008-12,-0.22050716648290836,0.11754355173242859,,0.33296337402886067,,0.06639234821798723,0.06712934621111027,0.31294908900681667,0.06647048244261577,0.06719880406170961,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2008-12,2008-04,3.665521191294395,,,,,4.325188083467476,,4.3279756783334555,,6.364721813524215,,4.334076103976994,,4.334480221454809,,,,4.649818496468009,,7.1343638525565,3.027272727272728
2008-04,9,2009-01,1.5469613259668558,1.5957682948263452,,0.33296337402886067,,0.030978647898834366,0.03171549361912904,0.2775359837766911,0.031056576859720575,0.03178488307951463,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2009-01,2008-04,2.2246941045606246,,,,,1.3393807295907973,,1.3428350465302923,,3.5752080894264946,,1.3480933282045937,,1.3492237782271368,,,,3.2449100737577314,,7.1343638525565,3.027272727272728
2008-04,10,2009-02,0.0,0.21516010972728594,,0.33296337402886067,,1.6214190706792142,1.6221558789272237,1.8679765415348755,1.621496952416708,1.6222252552895653,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2009-02,2008-04,1.8847006651884681,,,,,2.6400028609632895,,2.644245730593214,,5.159048606169886,,2.64890594899737,,2.6507865827886103,,,,3.122926485663721,,7.1343638525565,3.027272727272728
2008-04,11,2009-03,0.21762785636560977,0.02455047445329095,,0.33296337402886067,,0.14689223924734005,0.14762903847319617,0.3934497407178802,0.1469701101684193,0.1476984123466808,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2009-03,2008-04,2.219755826859049,,,,,2.904858268252421,,2.9098692077017256,,5.6899695254689675,,2.9138643524527015,,2.9164982782232705,,,,3.2627256108260205,,7.1343638525565,3.027272727272728
2008-04,12,2009-04,-0.10857763300758938,0.219407348802787,,0.33296337402886067,,-0.015637713593768143,-0.014900916506538853,0.23091979482049868,-0.015559845141454337,-0.014831543103154182,0.22118915489942745,0.22474575100531458,0.047460288396771695,,,2009-04,2008-04,1.769911504424789,,,,,2.5473212803311527,,2.553070530206525,,5.582477606421422,,2.5563759449025025,,2.5597477768276646,,,,3.145853704724108,,7.1343638525565,3.027272727272728
2008-05,1,2008-06,0.22026431718062955,0.24463242980262478,,0.4424778761061843,,0.1757541934091175,0.17892105801228886,0.3976169598815499,0.17184929173495145,0.17175091068102083,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-06,2008-05,6.807511737089214,,,,,6.76007606527638,,6.763451080604643,,6.996521361000522,,6.755914503398279,,6.755809655983996,,,,6.833481509695752,,6.729634002361296,3.109090909090909
2008-05,2,2008-07,0.5494505494505475,0.3406499535220142,,0.4424778761061843,,0.2412510047545088,0.2411914073718751,0.4931248481947565,0.23793555461052637,0.2372006681232797,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-07,2008-05,6.8925233644860056,,,,,6.517553411079896,,6.5208574286246375,,7.021698505776129,,6.509878403171814,,6.508992929422497,,,,6.696487239501671,,6.729634002361296,3.109090909090909
2008-05,3,2008-08,-0.10928961748633004,0.06632744467027551,,0.4424778761061843,,0.592476553897253,0.5928359861450074,0.8511495362445782,0.5901384848416378,0.5902881513751913,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-08,2008-05,6.402793946449383,,,,,6.774435470717862,,6.7781289895288035,,7.555665769526742,,6.764260376057779,,6.763531639089433,,,,6.394378797255795,,6.729634002361296,3.109090909090909
2008-05,4,2008-09,-0.2188183807439903,-0.5151465230978092,,0.4424778761061843,,-0.06242283331441703,-0.061757446407222666,0.1977905233176231,-0.06437939633821504,-0.06391425813180598,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-09,2008-05,6.542056074766384,,,,,7.081759720795463,,7.08617684821921,,8.14609367676044,,7.069459108611942,,7.069226626849226,,,,6.217248484440056,,6.729634002361296,3.109090909090909
2008-05,5,2008-10,0.0,0.2704797293971728,,0.4424778761061843,,-0.4692237471970908,-0.4684503221317897,-0.20866141210789524,-0.47106351129042734,-0.4705168369000169,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-10,2008-05,5.923344947735218,,,,,5.960379226515945,,5.965573518571117,,7.293718862990787,,5.946249042384493,,5.94660092043805,,,,5.886051320291625,,6.729634002361296,3.109090909090909
2008-05,6,2008-11,-0.5482456140350922,0.24076692530584198,,0.4424778761061843,,0.05437433813788306,0.05517934561133042,0.31501573580835895,0.052566796254615994,0.05313212406662496,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-11,2008-05,4.372842347525898,,,,,5.0419945322128035,,5.047988981858321,,6.640855163834375,,5.026089424710166,,5.027031678365541,,,,5.163857667249682,,6.729634002361296,3.109090909090909
2008-05,7,2008-12,-0.22050716648290836,0.11754355173242859,,0.4424778761061843,,0.05140552290132938,0.05221898953133419,0.3120648325426207,0.04960637402788981,0.050175708323705215,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2008-12,2008-05,3.665521191294395,,,,,4.614452436895137,,4.621273102884095,,6.483501072237625,,4.596731148531706,,4.598264765290588,,,,4.805054180527072,,6.729634002361296,3.109090909090909
2008-05,8,2009-01,1.5469613259668558,1.5957682948263452,,0.4424778761061843,,0.01598841509190299,0.016804037496537444,0.27665178276801417,0.014191375043352161,0.01476153808813141,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2009-01,2008-05,2.224694104560624,,,,,1.6051378685346562,,1.61259096867436,,3.689957953411202,,1.5861010626692957,,1.588169669721394,,,,3.39806174158845,,6.729634002361296,3.109090909090909
2008-05,9,2009-02,0.0,0.21516010972728594,,0.4424778761061843,,1.6064280662483672,1.607244220974954,1.8670923532899266,1.6046315433041247,1.605201873653347,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2009-02,2008-05,1.8847006651884681,,,,,2.8939898411137714,,2.9023640408607116,,5.274639424956211,,2.8728926073795864,,2.875564878636629,,,,3.275897205204095,,6.729634002361296,3.109090909090909
2008-05,10,2009-03,0.21762785636560977,0.02455047445329095,,0.4424778761061843,,0.1319010600820405,0.13271734347001732,0.392565555409849,0.13010466175454924,0.13067502532294736,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2009-03,2008-05,2.219755826859049,,,,,3.1440585019271654,,3.1532939611041138,,5.805212076497566,,3.1210599364948752,,3.124326070235091,,,,3.415903705908343,,6.729634002361296,3.109090909090909
2008-05,11,2009-04,-0.10857763300758938,0.23418655210596828,,0.4424778761061843,,-0.03062893232789715,-0.029812618311366085,0.23003561018807028,-0.03242530100651794,-0.03185493091896624,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2009-04,2008-05,1.769911504424789,,,,,2.770279188961916,,2.7803204405234463,,5.696670541238244,,2.745517680078345,,2.749358157689925,,,,3.314091759357208,,6.729634002361296,3.109090909090909
2008-05,12,2009-05,0.0,0.293703975041959,,0.4424778761061843,,0.11250261076123813,0.1133189319884492,0.37316716396788924,0.11070624906848234,0.11127662042463352,0.20666192034826403,0.22657469564101804,0.04597169513627058,,,2009-05,2008-05,1.3215859030837214,,,,,2.432656592805126,,2.4435001781438674,,5.6237341535587575,,2.406138880467313,,2.410550143770989,,,,3.161064466612539,,6.729634002361296,3.109090909090909
2008-06,1,2008-07,0.5494505494505475,0.3406499535220142,,0.22026431718062955,,0.2826897840151334,0.2842895813141156,0.4997795014775184,0.2776803493212674,0.27508738935185584,0.21497911181544688,0.22673229176576368,0.04398322159134363,,,2008-07,2008-06,6.892523364486005,,,,,6.608934233006769,,6.610634952097976,,6.839718862552062,,6.603608782572869,,6.600852248025947,,,,6.670550768347029,,6.82352941176471,3.166666666666666
2008-06,2,2008-08,-0.10928961748633004,0.06632744467027551,,0.22026431718062955,,0.6072740374912249,0.6065059677309768,0.8562825878797726,0.6023427162897388,0.6010566619515445,0.21497911181544688,0.22673229176576368,0.04398322159134363,,,2008-08,2008-06,6.402793946449383,,,,,6.881757015233897,,6.882646102342827,,7.378243153582876,,6.871179329688533,,6.867049719404895,,,,6.368515764572281,,6.82352941176471,3.166666666666666
