period,actual,RW,AR3,ARIMA313,TVW_QRF,TVW_QRF_RAW,ENSEMBLE
2012-01,1.7763845350052376,0.21208907741252503,0.37904613754993943,0.244036997750148,0.37950839198219244,0.651094686119844,0.3036701511737012
2012-02,0.30800821355236874,0.5291005291005346,0.4053909320897505,0.32343726401263195,0.4638488655731295,0.35081104520478956,0.4304443976940116
2012-03,0.10235414534287557,-0.10526315789473051,0.3646616682091185,0.060736211252748945,0.2605855432512517,0.20215335782070626,0.14518006620459717
2012-04,0.0,0.21074815595363283,0.42055529026615135,0.27522821858608815,0.33834678401130114,0.17671199774713706,0.3112196122042934
2012-05,0.2044989775051187,-0.2103049421661285,0.3172880710175889,0.17418972488787876,0.22859660468077989,0.205088419354689,0.12744236460502975
2012-06,0.20408163265306367,-0.21074815595364393,0.346129281024849,0.04342601110658251,0.09985269976994736,0.1684437993955574,0.06966495898693374
2012-07,-0.10183299389002753,0.21119324181626542,0.3329189973347191,0.24142562158407094,0.10011322243215148,0.17283784634213048,0.22068247589424692
2012-08,-0.10193679918449883,0.42149631190726566,0.35198227326632375,0.2907451462617878,0.021931925320530676,-0.13633659962946393,0.2636997934859517
2012-09,-0.10204081632652073,0.41972717733473885,0.39912279305185905,0.08772226654498633,0.18195152912808724,-0.27960973896606695,0.2667072557288615
2012-10,0.3064351378958108,1.7763845350052376,0.5345617537132618,0.537869904398458,0.5868651479803237,0.13986968224541413,0.8255691262613072
2012-11,-0.3054989816700604,0.30800821355236874,0.42418872691329573,0.21236448256169804,0.28084629606163103,0.1803794136870495,0.30490123830616234
2012-12,0.10214504596526286,0.10235414534287557,0.5475128690470107,0.1711044638363988,0.3148273573457387,0.26862834038112,0.29458343639649587
2013-01,1.3265306122449028,0.0,0.3778312431542667,0.3192941355810886,0.9006797355940461,1.0402211450402195,0.43980638446024595
2013-02,0.10070493454179541,0.2044989775051187,0.37084288429147255,0.2242960475828674,0.18092819094435747,0.11041760578709564,0.2377030961180953
2013-03,0.1006036217303663,0.20408163265306367,0.35999322199986405,0.15621720597730554,0.17095883513493612,0.16855897879878706,0.21298208562399984
2013-04,0.0,-0.10183299389002753,0.3551120964533757,0.2818000981670302,0.15419752830271707,0.1982243338825419,0.1922768747336353
2013-05,-0.20100502512563345,-0.10193679918449883,0.3509542874835678,0.18910239942079315,0.17588022598360742,0.1855044622914681,0.17499498324264473
