report,season,origin,origin_clock,quarter,quarters_ahead,cnb,ours_a,ours_b,naive,realised,err_cnb,err_ours_a,err_ours_b,err_naive
2022-02-10,winter,2022-01,2022-02-13,2022Q1,1,9.63663198795535,10.231944935461351,10.3333546470079,9.84594358102924,11.23658150891361,-1.5999495209582584,-1.0046365734522578,-0.9032268619057096,-1.3906379278843684
2022-02-10,winter,2022-01,2022-02-13,2022Q2,2,9.50510416,11.105624683719375,11.207838151484742,9.414482410856834,15.772308516091229,-6.267204356091229,-4.666683832371854,-4.564470364606487,-6.357826105234395
2022-02-10,winter,2022-01,2022-02-13,2022Q3,3,8.17038043,10.016296608660111,10.117507930940919,8.231758312071134,17.578003612072624,-9.407623182072625,-7.561707003412513,-7.460495681131706,-9.34624530000149
2022-02-10,winter,2022-01,2022-02-13,2022Q4,4,6.62746481,9.1392487317784,9.239653199274427,7.004608872228874,15.69904392215021,-9.07157911215021,-6.55979519037181,-6.459390722875783,-8.694435049921335
2022-05-12,spring,2022-05,2022-06-09,2022Q3,1,13.8649926,20.045517313202254,19.782000107953355,14.571502664616416,17.578003612072624,-3.7130110120726236,2.4675137011296293,2.2039964958807303,-3.0065009474562086
2022-05-12,spring,2022-05,2022-06-09,2022Q4,2,12.749894,23.13398664581615,22.86368980543183,13.272472162761503,15.69904392215021,-2.9491499221502107,7.434942723665941,7.164645883281619,-2.4265717593887075
2022-05-12,spring,2022-05,2022-06-09,2023Q1,3,7.85719611,20.45153508147144,20.18712660872693,9.012264427925656,16.393468660721577,-8.536272550721577,4.058066420749864,3.793657948005354,-7.3812042327959215
2022-08-11,summer,2022-08,2022-09-11,2022Q4,1,19.6557739,19.271431430512553,19.052901082304217,15.939051393112543,15.69904392215021,3.9567299778497897,3.5723875083623433,3.353857160154007,0.24000747096233255
2022-08-11,summer,2022-08,2022-09-11,2023Q1,2,16.1682854,16.29405661887211,16.080981447536647,11.578552905847717,16.393468660721577,-0.2251832607215789,-0.09941204184946884,-0.3124872131849301,-4.81491575487386
2022-08-11,summer,2022-08,2022-09-11,2023Q2,3,11.4594623,13.900926529051874,13.692236075377332,7.8055405090214665,11.15840613352934,0.30105616647066036,2.7425203955225346,2.5338299418479924,-3.3528656245078734
2022-11-10,autumn,2022-11,2022-12-11,2023Q1,1,14.8665554,11.542149759955251,12.108029681594152,11.792822866037968,16.393468660721577,-1.526913260721578,-4.851318900766326,-4.285438979127425,-4.60064579468361
2022-11-10,autumn,2022-11,2022-12-11,2023Q2,2,10.1921138,8.3705356989509,8.920325266224456,8.012564961943418,11.15840613352934,-0.9662923335293403,-2.7878704345784406,-2.238080867304884,-3.1458411715859214
2022-11-10,autumn,2022-11,2022-12-11,2023Q3,3,6.95297995,5.550880665140134,6.086365450113768,5.842335022455209,8.048806481176504,-1.0958265311765043,-2.4979258160363695,-1.9624410310627356,-2.2064714587212952
2023-02-09,winter,2023-01,2023-02-09,2023Q1,1,16.3076255004732,14.848154318633036,16.124001458662466,16.3047026550176,16.393468660721577,-0.0858431602483769,-1.5453143420885418,-0.26946720205911134,-0.08876600570397741
2023-02-09,winter,2023-01,2023-02-09,2023Q2,2,11.3077531,10.923072255976706,12.155315693763548,12.371876197796405,11.15840613352934,0.14934696647065948,-0.2353338775526339,0.996909560234208,1.2134700642670655
2023-02-09,winter,2023-01,2023-02-09,2023Q3,3,7.77590417,8.199859812548473,9.401851107161981,10.11405730268133,8.048806481176504,-0.2729023111765043,0.15105333137196908,1.3530446259854774,2.0652508215048258
2023-02-09,winter,2023-01,2023-02-09,2023Q4,4,7.62282898,8.407351280149607,9.611647595658665,10.532392710471335,7.563594181986673,0.05923479801332743,0.8437570981629339,2.048053413671992,2.968798528484662
2023-05-11,spring,2023-05,2023-06-11,2023Q3,1,8.32302304,7.616146385366065,7.654667325639704,8.888411423196677,8.048806481176504,0.2742165588234968,-0.43266009581043896,-0.39413915553679946,0.8396049420201734
2023-05-11,spring,2023-05,2023-06-11,2023Q4,2,8.33257222,8.05048751225901,8.089163923892377,9.302090467563518,7.563594181986673,0.7689780380133264,0.4868933302723377,0.5255697419057039,1.7384962855768453
2023-05-11,spring,2023-05,2023-06-11,2024Q1,3,2.50204809,2.5950379018148797,2.6317615484063075,5.843361484514758,2.0857590939023534,0.4162889960976468,0.5092788079125263,0.5460024545039541,3.7576023906124045
2023-08-10,summer,2023-08,2023-09-10,2023Q4,1,8.18874505,8.944774609165359,8.681459907309849,8.66807938268098,7.563594181986673,0.6251508680133266,1.3811804271786858,1.1178657253231759,1.1044852006943078
2023-08-10,summer,2023-08,2023-09-10,2024Q1,2,2.54878083,3.8506069697235588,3.5996046457493507,5.22941289345532,2.0857590939023534,0.46302173609764674,1.7648478758212054,1.5138455518469973,3.143653799552967
2023-08-10,summer,2023-08,2023-09-10,2024Q2,3,2.34805158,4.781144877436209,4.527893484494597,6.402780040816265,2.4619743363836153,-0.11392275638361538,2.319170541052594,2.0659191481109818,3.9408057044326497
2023-11-09,autumn,2023-10,2023-11-09,2023Q4,1,7.4869530045711,7.96275849415327,7.702014060785156,7.915054780320905,7.563594181986673,-0.0766411774155733,0.3991643121665973,0.13841987879848272,0.35146059833423227
2023-11-09,autumn,2023-10,2023-11-09,2024Q1,2,2.72442838094152,2.4058646195297246,2.1585408245820705,4.50021681995494,2.0857590939023534,0.6386692870391668,0.32010552562737127,0.07278173067971716,2.414457726052587
2023-11-09,autumn,2023-10,2023-11-09,2024Q2,3,2.60050989,3.116232413300569,2.867192985569415,5.665453020909332,2.4619743363836153,0.1385355536163848,0.6542580769169537,0.40521864918579986,3.203478684525717
2023-11-09,autumn,2023-10,2023-11-09,2024Q3,4,2.23573565,3.2053703310454718,2.956115623377252,6.543780719533786,2.3104616266815143,-0.07472597668151426,0.8949087043639574,0.6456539966957378,4.2333190928522715
2024-02-15,winter,2024-02,2024-03-10,2024Q2,1,2.64855616,2.0929507661576157,2.1102705212197237,3.238472627964898,2.4619743363836153,0.18658182361638476,-0.36902357022599963,-0.3517038151638916,0.7764982915812828
2024-02-15,winter,2024-02,2024-03-10,2024Q3,2,2.25182174,1.6945651487950812,1.7118173189626287,4.09662642828865,2.3104616266815143,-0.05863988668151432,-0.6158964778864331,-0.5986443077188857,1.786164801607136
2024-02-15,winter,2024-02,2024-03-10,2024Q4,3,2.71600921,2.027677606426645,2.044986288097984,4.828953988317106,2.8836531940027856,-0.16764398400278546,-0.8559755875761406,-0.8386669059048018,1.9453007943143201
2024-05-09,spring,2024-04,2024-05-12,2024Q2,1,2.43930764498391,2.8366163534713436,3.050812336759922,3.2147502951525957,2.4619743363836153,-0.02266669139970512,0.37464201708772826,0.5888380003763065,0.7527759587689804
2024-05-09,spring,2024-04,2024-05-12,2024Q3,2,2.11409498,2.84703065387499,3.0612483288663337,4.072706907262137,2.3104616266815143,-0.19636664668151438,0.5365690271934755,0.7507867021848194,1.7622452805806224
2024-05-09,spring,2024-04,2024-05-12,2024Q4,3,2.51517686,3.482809626667944,3.6983515508135327,4.804866191669455,2.8836531940027856,-0.3684763340027857,0.5991564326651582,0.8146983568107471,1.9212129976666694
2024-05-09,spring,2024-04,2024-05-12,2025Q1,4,2.35125799,3.251506864317579,3.4665670133486635,6.974833256647844,2.731002175839953,-0.37974418583995284,0.5205046884776259,0.7355648375087105,4.24383108080789
2024-08-08,summer,2024-07,2024-08-11,2024Q3,1,2.03928603786943,1.5574822875452747,2.01659996012999,2.395271010064286,2.3104616266815143,-0.27117558881208437,-0.7529793391362396,-0.29386166655152435,0.08480938338277166
